Time,THERMAL ZONE 9:PHILADELPHIA INTERNATIONAL AP ANN HTG 99.6% CONDNS DB:Des Heat Load [W],THERMAL ZONE 9:PHILADELPHIA INTERNATIONAL AP ANN CLG .4% CONDNS DB=>MWB:Des Sens Cool Load [W],THERMAL ZONE 9:PHILADELPHIA INTERNATIONAL AP ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],THERMAL ZONE 9:PHILADELPHIA INTERNATIONAL AP ANN CLG .4% CONDNS DB=>MWB:Des Cool Mass Flow [kg/s],THERMAL ZONE 4:PHILADELPHIA INTERNATIONAL AP ANN HTG 99.6% CONDNS DB:Des Heat Load [W],THERMAL ZONE 4:PHILADELPHIA INTERNATIONAL AP ANN CLG .4% CONDNS DB=>MWB:Des Sens Cool Load [W],THERMAL ZONE 4:PHILADELPHIA INTERNATIONAL AP ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],THERMAL ZONE 4:PHILADELPHIA INTERNATIONAL AP ANN CLG .4% CONDNS DB=>MWB:Des Cool Mass Flow [kg/s],THERMAL ZONE 8:PHILADELPHIA INTERNATIONAL AP ANN HTG 99.6% CONDNS DB:Des Heat Load [W],THERMAL ZONE 8:PHILADELPHIA INTERNATIONAL AP ANN CLG .4% CONDNS DB=>MWB:Des Sens Cool Load [W],THERMAL ZONE 8:PHILADELPHIA INTERNATIONAL AP ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],THERMAL ZONE 8:PHILADELPHIA INTERNATIONAL AP ANN CLG .4% CONDNS DB=>MWB:Des Cool Mass Flow [kg/s],THERMAL ZONE 15:PHILADELPHIA INTERNATIONAL AP ANN HTG 99.6% CONDNS DB:Des Heat Load [W],THERMAL ZONE 15:PHILADELPHIA INTERNATIONAL AP ANN CLG .4% CONDNS DB=>MWB:Des Sens Cool Load [W],THERMAL ZONE 15:PHILADELPHIA INTERNATIONAL AP ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],THERMAL ZONE 15:PHILADELPHIA INTERNATIONAL AP ANN CLG .4% CONDNS DB=>MWB:Des Cool Mass Flow [kg/s],THERMAL ZONE 14:PHILADELPHIA INTERNATIONAL AP ANN HTG 99.6% CONDNS DB:Des Heat Load [W],THERMAL ZONE 14:PHILADELPHIA INTERNATIONAL AP ANN CLG .4% CONDNS DB=>MWB:Des Sens Cool Load [W],THERMAL ZONE 14:PHILADELPHIA INTERNATIONAL AP ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],THERMAL ZONE 14:PHILADELPHIA INTERNATIONAL AP ANN CLG .4% CONDNS DB=>MWB:Des Cool Mass Flow [kg/s],THERMAL ZONE 11:PHILADELPHIA INTERNATIONAL AP ANN HTG 99.6% CONDNS DB:Des Heat Load [W],THERMAL ZONE 11:PHILADELPHIA INTERNATIONAL AP ANN CLG .4% CONDNS DB=>MWB:Des Sens Cool Load [W],THERMAL ZONE 11:PHILADELPHIA INTERNATIONAL AP ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],THERMAL ZONE 11:PHILADELPHIA INTERNATIONAL AP ANN CLG .4% CONDNS DB=>MWB:Des Cool Mass Flow [kg/s],THERMAL ZONE 5:PHILADELPHIA INTERNATIONAL AP ANN HTG 99.6% CONDNS DB:Des Heat Load [W],THERMAL ZONE 5:PHILADELPHIA INTERNATIONAL AP ANN CLG .4% CONDNS DB=>MWB:Des Sens Cool Load [W],THERMAL ZONE 5:PHILADELPHIA INTERNATIONAL AP ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],THERMAL ZONE 5:PHILADELPHIA INTERNATIONAL AP ANN CLG .4% CONDNS DB=>MWB:Des Cool Mass Flow [kg/s],THERMAL ZONE 7:PHILADELPHIA INTERNATIONAL AP ANN HTG 99.6% CONDNS DB:Des Heat Load [W],THERMAL ZONE 7:PHILADELPHIA INTERNATIONAL AP ANN CLG .4% CONDNS DB=>MWB:Des Sens Cool Load [W],THERMAL ZONE 7:PHILADELPHIA INTERNATIONAL AP ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],THERMAL ZONE 7:PHILADELPHIA INTERNATIONAL AP ANN CLG .4% CONDNS DB=>MWB:Des Cool Mass Flow [kg/s],THERMAL ZONE 12:PHILADELPHIA INTERNATIONAL AP ANN HTG 99.6% CONDNS DB:Des Heat Load [W],THERMAL ZONE 12:PHILADELPHIA INTERNATIONAL AP ANN CLG .4% CONDNS DB=>MWB:Des Sens Cool Load [W],THERMAL ZONE 12:PHILADELPHIA INTERNATIONAL AP ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],THERMAL ZONE 12:PHILADELPHIA INTERNATIONAL AP ANN CLG .4% CONDNS DB=>MWB:Des Cool Mass Flow [kg/s],THERMAL ZONE 2:PHILADELPHIA INTERNATIONAL AP ANN HTG 99.6% CONDNS DB:Des Heat Load [W],THERMAL ZONE 2:PHILADELPHIA INTERNATIONAL AP ANN CLG .4% CONDNS DB=>MWB:Des Sens Cool Load [W],THERMAL ZONE 2:PHILADELPHIA INTERNATIONAL AP ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],THERMAL ZONE 2:PHILADELPHIA INTERNATIONAL AP ANN CLG .4% CONDNS DB=>MWB:Des Cool Mass Flow [kg/s],THERMAL ZONE 10:PHILADELPHIA INTERNATIONAL AP ANN HTG 99.6% CONDNS DB:Des Heat Load [W],THERMAL ZONE 10:PHILADELPHIA INTERNATIONAL AP ANN CLG .4% CONDNS DB=>MWB:Des Sens Cool Load [W],THERMAL ZONE 10:PHILADELPHIA INTERNATIONAL AP ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],THERMAL ZONE 10:PHILADELPHIA INTERNATIONAL AP ANN CLG .4% CONDNS DB=>MWB:Des Cool Mass Flow [kg/s],THERMAL ZONE 13:PHILADELPHIA INTERNATIONAL AP ANN HTG 99.6% CONDNS DB:Des Heat Load [W],THERMAL ZONE 13:PHILADELPHIA INTERNATIONAL AP ANN CLG .4% CONDNS DB=>MWB:Des Sens Cool Load [W],THERMAL ZONE 13:PHILADELPHIA INTERNATIONAL AP ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],THERMAL ZONE 13:PHILADELPHIA INTERNATIONAL AP ANN CLG .4% CONDNS DB=>MWB:Des Cool Mass Flow [kg/s],THERMAL ZONE 1:PHILADELPHIA INTERNATIONAL AP ANN HTG 99.6% CONDNS DB:Des Heat Load [W],THERMAL ZONE 1:PHILADELPHIA INTERNATIONAL AP ANN CLG .4% CONDNS DB=>MWB:Des Sens Cool Load [W],THERMAL ZONE 1:PHILADELPHIA INTERNATIONAL AP ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],THERMAL ZONE 1:PHILADELPHIA INTERNATIONAL AP ANN CLG .4% CONDNS DB=>MWB:Des Cool Mass Flow [kg/s],THERMAL ZONE 3:PHILADELPHIA INTERNATIONAL AP ANN HTG 99.6% CONDNS DB:Des Heat Load [W],THERMAL ZONE 3:PHILADELPHIA INTERNATIONAL AP ANN CLG .4% CONDNS DB=>MWB:Des Sens Cool Load [W],THERMAL ZONE 3:PHILADELPHIA INTERNATIONAL AP ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],THERMAL ZONE 3:PHILADELPHIA INTERNATIONAL AP ANN CLG .4% CONDNS DB=>MWB:Des Cool Mass Flow [kg/s],THERMAL ZONE 6:PHILADELPHIA INTERNATIONAL AP ANN HTG 99.6% CONDNS DB:Des Heat Load [W],THERMAL ZONE 6:PHILADELPHIA INTERNATIONAL AP ANN CLG .4% CONDNS DB=>MWB:Des Sens Cool Load [W],THERMAL ZONE 6:PHILADELPHIA INTERNATIONAL AP ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],THERMAL ZONE 6:PHILADELPHIA INTERNATIONAL AP ANN CLG .4% CONDNS DB=>MWB:Des Cool Mass Flow [kg/s] 
16:15:00,6.550576E+03,4.368328E+03,4.014623E-01,3.057817E-01,7.187836E+03,7.260311E+03,4.404934E-01,5.082367E-01,5.846313E+03,1.028356E+04,3.583001E-01,7.198453E-01,7.261824E+03,1.083564E+04,4.450276E-01,7.585234E-01,7.187836E+03,8.325860E+03,4.404934E-01,5.828202E-01,6.550576E+03,3.464921E+03,4.014623E-01,2.425499E-01,2.204634E+04,4.995887E+04,1.351152E+00,3.497370E+00,7.261824E+03,5.925933E+03,4.450276E-01,4.148349E-01,5.780951E+03,7.883908E+03,3.542943E-01,5.518599E-01,1.727021E+04,2.194665E+04,1.058523E+00,1.536234E+00,6.544113E+03,4.514601E+04,4.011007E-01,3.160284E+00,6.590009E+03,7.522028E+03,4.038791E-01,5.265498E-01,5.846313E+03,5.349922E+03,3.583001E-01,3.744966E-01,6.590009E+03,2.975278E+03,4.038791E-01,2.082802E-01,5.780951E+03,6.858440E+03,3.542943E-01,4.800839E-01 
16:30:00,6.550569E+03,4.121657E+03,4.014619E-01,2.885135E-01,7.187809E+03,7.175220E+03,4.404917E-01,5.022802E-01,5.846292E+03,1.047670E+04,3.582988E-01,7.333626E-01,7.261797E+03,1.102923E+04,4.450260E-01,7.720726E-01,7.187809E+03,8.084293E+03,4.404917E-01,5.659097E-01,6.550569E+03,3.399778E+03,4.014619E-01,2.379902E-01,2.204621E+04,5.005112E+04,1.351144E+00,3.503826E+00,7.261797E+03,5.913781E+03,4.450260E-01,4.139838E-01,5.780930E+03,7.639366E+03,3.542930E-01,5.347419E-01,1.727020E+04,2.194535E+04,1.058522E+00,1.536143E+00,6.544064E+03,4.516423E+04,4.010978E-01,3.161561E+00,6.590002E+03,7.609443E+03,4.038787E-01,5.326653E-01,5.846292E+03,5.329057E+03,3.582988E-01,3.730357E-01,6.590002E+03,2.951195E+03,4.038787E-01,2.065940E-01,5.780930E+03,6.756630E+03,3.542930E-01,4.729574E-01 
16:45:00,6.550562E+03,3.904973E+03,4.014615E-01,2.733451E-01,7.187784E+03,7.083509E+03,4.404902E-01,4.958602E-01,5.846272E+03,1.061887E+04,3.582976E-01,7.433118E-01,7.261772E+03,1.117111E+04,4.450244E-01,7.820021E-01,7.187784E+03,7.858746E+03,4.404902E-01,5.501209E-01,6.550562E+03,3.331934E+03,4.014615E-01,2.332414E-01,2.204608E+04,5.013832E+04,1.351136E+00,3.509929E+00,7.261772E+03,5.907231E+03,4.450244E-01,4.135250E-01,5.780910E+03,7.411556E+03,3.542917E-01,5.187955E-01,1.727019E+04,2.193419E+04,1.058521E+00,1.535362E+00,6.544017E+03,4.517855E+04,4.010948E-01,3.162564E+00,6.589995E+03,7.635520E+03,4.038783E-01,5.344875E-01,5.846272E+03,5.314361E+03,3.582976E-01,3.720068E-01,6.589995E+03,2.937554E+03,4.038783E-01,2.056386E-01,5.780910E+03,6.648545E+03,3.542917E-01,4.653916E-01 
17:00:00,6.550556E+03,3.724834E+03,4.014612E-01,2.607355E-01,7.187759E+03,6.985373E+03,4.404887E-01,4.889905E-01,5.846253E+03,1.070891E+04,3.582964E-01,7.496123E-01,7.261747E+03,1.125966E+04,4.450229E-01,7.881980E-01,7.187759E+03,7.657287E+03,4.404887E-01,5.360189E-01,6.550556E+03,3.259700E+03,4.014612E-01,2.281854E-01,2.204596E+04,5.021989E+04,1.351129E+00,3.515637E+00,7.261747E+03,5.917528E+03,4.450229E-01,4.142457E-01,5.780891E+03,7.208183E+03,3.542906E-01,5.045601E-01,1.727018E+04,2.191408E+04,1.058521E+00,1.533953E+00,6.543970E+03,4.518906E+04,4.010920E-01,3.163301E+00,6.589989E+03,7.600498E+03,4.038779E-01,5.320332E-01,5.846253E+03,5.317054E+03,3.582964E-01,3.721952E-01,6.589989E+03,2.944970E+03,4.038779E-01,2.061576E-01,5.780891E+03,6.534693E+03,3.542906E-01,4.574221E-01 
17:15:00,6.550550E+03,3.577095E+03,4.014608E-01,2.503945E-01,7.187736E+03,6.880995E+03,4.404872E-01,4.816838E-01,5.846234E+03,1.074274E+04,3.582952E-01,7.519784E-01,7.261723E+03,1.129100E+04,4.450215E-01,7.903898E-01,7.187736E+03,7.479200E+03,4.404872E-01,5.235534E-01,6.550550E+03,3.182998E+03,4.014608E-01,2.228162E-01,2.204584E+04,5.029557E+04,1.351122E+00,3.520933E+00,7.261723E+03,5.951557E+03,4.450215E-01,4.166281E-01,5.780872E+03,7.027729E+03,3.542894E-01,4.919292E-01,1.727017E+04,2.188664E+04,1.058520E+00,1.532032E+00,6.543924E+03,4.519616E+04,4.010892E-01,3.163800E+00,6.589983E+03,7.501767E+03,4.038775E-01,5.251196E-01,5.846234E+03,5.343696E+03,3.582952E-01,3.740604E-01,6.589983E+03,2.976494E+03,4.038775E-01,2.083646E-01,5.780872E+03,6.415419E+03,3.542894E-01,4.490730E-01 
17:30:00,6.550545E+03,3.450405E+03,4.014605E-01,2.415273E-01,7.187713E+03,6.772513E+03,4.404858E-01,4.740899E-01,5.846216E+03,1.072427E+04,3.582941E-01,7.506842E-01,7.261701E+03,1.126838E+04,4.450201E-01,7.888046E-01,7.187713E+03,7.316572E+03,4.404858E-01,5.121701E-01,6.550545E+03,3.103072E+03,4.014605E-01,2.172211E-01,2.204572E+04,5.036525E+04,1.351115E+00,3.525809E+00,7.261701E+03,6.008953E+03,4.450201E-01,4.206465E-01,5.780854E+03,6.861695E+03,3.542883E-01,4.803079E-01,1.727016E+04,2.185367E+04,1.058520E+00,1.529724E+00,6.543879E+03,4.520035E+04,4.010864E-01,3.164094E+00,6.589978E+03,7.346228E+03,4.038772E-01,5.142298E-01,5.846216E+03,5.393608E+03,3.582941E-01,3.775548E-01,6.589978E+03,3.028395E+03,4.038772E-01,2.119990E-01,5.780854E+03,6.293234E+03,3.542883E-01,4.405203E-01 
17:45:00,6.550539E+03,3.335159E+03,4.014601E-01,2.334614E-01,7.187691E+03,6.659896E+03,4.404845E-01,4.662065E-01,5.846199E+03,1.064591E+04,3.582931E-01,7.451972E-01,7.261679E+03,1.118523E+04,4.450187E-01,7.829818E-01,7.187691E+03,7.161273E+03,4.404845E-01,5.012998E-01,6.550539E+03,3.018896E+03,4.014601E-01,2.113282E-01,2.204561E+04,5.042886E+04,1.351108E+00,3.530261E+00,7.261679E+03,6.075084E+03,4.450187E-01,4.252767E-01,5.780837E+03,6.701493E+03,3.542872E-01,4.690948E-01,1.727015E+04,2.181671E+04,1.058519E+00,1.527136E+00,6.543835E+03,4.520212E+04,4.010837E-01,3.164219E+00,6.589972E+03,7.126799E+03,4.038769E-01,4.988682E-01,5.846199E+03,5.451713E+03,3.582931E-01,3.816228E-01,6.589972E+03,3.082483E+03,4.038769E-01,2.157866E-01,5.780837E+03,6.168015E+03,3.542872E-01,4.317551E-01 
18:00:00,6.550534E+03,3.223333E+03,4.014598E-01,2.256349E-01,7.187670E+03,6.542421E+03,4.404832E-01,4.579831E-01,5.846182E+03,1.049989E+04,3.582921E-01,7.349748E-01,7.261658E+03,1.103458E+04,4.450175E-01,7.724346E-01,7.187670E+03,7.008658E+03,4.404832E-01,4.906173E-01,6.550534E+03,2.932134E+03,4.014598E-01,2.052541E-01,2.204551E+04,5.048597E+04,1.351102E+00,3.534257E+00,7.261658E+03,6.131688E+03,4.450175E-01,4.292396E-01,5.780820E+03,6.542665E+03,3.542862E-01,4.579777E-01,1.727014E+04,2.177614E+04,1.058518E+00,1.524295E+00,6.543792E+03,4.520162E+04,4.010811E-01,3.164185E+00,6.589967E+03,6.838907E+03,4.038765E-01,4.787145E-01,5.846182E+03,5.499834E+03,3.582921E-01,3.849918E-01,6.589967E+03,3.119886E+03,4.038765E-01,2.184059E-01,5.780820E+03,6.038938E+03,3.542862E-01,4.227200E-01 
18:15:00,7.084038E+03,3.110286E+03,4.341564E-01,2.177223E-01,8.098821E+03,6.417651E+03,4.963214E-01,4.492489E-01,6.380126E+03,1.026305E+04,3.910156E-01,7.183949E-01,8.172809E+03,1.079506E+04,5.008557E-01,7.556662E-01,8.098821E+03,6.853610E+03,4.963214E-01,4.797642E-01,7.084038E+03,2.842717E+03,4.341564E-01,1.989945E-01,2.721851E+04,5.053260E+04,1.668139E+00,3.537520E+00,8.172809E+03,6.156421E+03,5.008557E-01,4.309710E-01,6.314764E+03,6.380719E+03,3.870098E-01,4.466422E-01,1.727013E+04,2.173104E+04,1.058518E+00,1.521138E+00,6.543750E+03,4.519858E+04,4.010785E-01,3.163974E+00,7.123471E+03,6.463499E+03,4.365731E-01,4.524350E-01,6.380126E+03,5.516045E+03,3.910156E-01,3.861266E-01,7.123471E+03,3.122740E+03,4.365731E-01,2.186060E-01,6.314764E+03,5.903759E+03,3.870098E-01,4.132577E-01 
18:30:00,7.617736E+03,2.994384E+03,4.668621E-01,2.096094E-01,9.010418E+03,6.285872E+03,5.521784E-01,4.400242E-01,6.914292E+03,9.939779E+03,4.237497E-01,6.957647E-01,9.084401E+03,1.046924E+04,5.567124E-01,7.328562E-01,9.010418E+03,6.694763E+03,5.521784E-01,4.686450E-01,7.617736E+03,2.752080E+03,4.668621E-01,1.926497E-01,3.239917E+04,5.056708E+04,1.985603E+00,3.539932E+00,9.084401E+03,6.137908E+03,5.567124E-01,4.296745E-01,6.848932E+03,6.214942E+03,4.197440E-01,4.350383E-01,1.727012E+04,2.167897E+04,1.058517E+00,1.517492E+00,6.543708E+03,4.519216E+04,4.010759E-01,3.163525E+00,7.657168E+03,6.021945E+03,4.692788E-01,4.215254E-01,6.914292E+03,5.490195E+03,4.237497E-01,3.843166E-01,7.657168E+03,3.083433E+03,4.692788E-01,2.158536E-01,6.848932E+03,5.762991E+03,4.197440E-01,4.034043E-01 
18:45:00,8.151823E+03,2.874361E+03,4.995844E-01,2.012076E-01,9.922609E+03,6.147268E+03,6.080561E-01,4.303216E-01,7.448811E+03,9.539607E+03,4.564991E-01,6.677519E-01,9.996594E+03,1.006525E+04,6.125901E-01,7.045750E-01,9.922609E+03,6.531600E+03,6.080561E-01,4.572236E-01,8.151823E+03,2.657642E+03,4.995844E-01,1.860390E-01,3.757879E+04,5.058748E+04,2.302988E+00,3.541358E+00,9.996594E+03,6.070306E+03,6.125901E-01,4.249410E-01,7.383450E+03,6.045352E+03,4.524934E-01,4.231675E-01,1.727011E+04,2.161690E+04,1.058517E+00,1.513147E+00,6.543668E+03,4.518138E+04,4.010735E-01,3.162773E+00,8.191256E+03,5.557455E+03,5.020011E-01,3.890106E-01,7.448811E+03,5.417635E+03,4.564991E-01,3.792364E-01,8.191256E+03,3.000657E+03,5.020011E-01,2.100577E-01,7.383450E+03,5.616999E+03,4.524934E-01,3.931850E-01 
19:00:00,8.686298E+03,2.752949E+03,5.323216E-01,1.927083E-01,1.083538E+04,6.002314E+03,6.639521E-01,4.201746E-01,7.983700E+03,9.054770E+03,4.892634E-01,6.338128E-01,1.090937E+04,9.577351E+03,6.684859E-01,6.704197E-01,1.083538E+04,6.363766E+03,6.639521E-01,4.454751E-01,8.686298E+03,2.553995E+03,5.323216E-01,1.787833E-01,4.276117E+04,5.059203E+04,2.620525E+00,3.541675E+00,1.090937E+04,5.946127E+03,6.684859E-01,4.162465E-01,7.918336E+03,5.871967E+03,4.852577E-01,4.110310E-01,1.727011E+04,2.154221E+04,1.058517E+00,1.507918E+00,6.543633E+03,4.516547E+04,4.010713E-01,3.161659E+00,8.725733E+03,5.042676E+03,5.347383E-01,3.529768E-01,7.983700E+03,5.291116E+03,4.892634E-01,3.703788E-01,8.725733E+03,2.874399E+03,5.347383E-01,2.012177E-01,7.918336E+03,5.466389E+03,4.852577E-01,3.826426E-01 
19:15:00,8.687499E+03,2.637388E+03,5.323701E-01,1.846186E-01,1.083729E+04,5.856988E+03,6.640162E-01,4.100015E-01,7.984850E+03,8.529545E+03,4.893111E-01,5.970467E-01,1.091128E+04,9.047145E+03,6.685498E-01,6.333031E-01,1.083729E+04,6.197205E+03,6.640162E-01,4.338157E-01,8.687499E+03,2.441633E+03,5.323701E-01,1.709169E-01,4.277220E+04,5.058788E+04,2.621110E+00,3.541383E+00,1.091128E+04,5.779852E+03,6.685498E-01,4.046051E-01,7.919483E+03,5.700592E+03,4.853054E-01,3.990351E-01,1.727011E+04,2.145222E+04,1.058517E+00,1.501618E+00,6.543607E+03,4.514361E+04,4.010697E-01,3.160131E+00,8.726936E+03,4.529357E+03,5.347868E-01,3.170449E-01,7.984850E+03,5.125734E+03,4.893111E-01,3.588007E-01,8.726936E+03,2.702941E+03,5.347868E-01,1.892135E-01,7.919483E+03,5.316751E+03,4.853054E-01,3.721682E-01 
19:30:00,8.688643E+03,2.520243E+03,5.324150E-01,1.764184E-01,1.083892E+04,5.714328E+03,6.640676E-01,4.000151E-01,7.985907E+03,8.013047E+03,4.893532E-01,5.608921E-01,1.091291E+04,8.521685E+03,6.686011E-01,5.965194E-01,1.083892E+04,6.034694E+03,6.640676E-01,4.224398E-01,8.688643E+03,2.321792E+03,5.324150E-01,1.625264E-01,4.277680E+04,5.057389E+04,2.621332E+00,3.540402E+00,1.091291E+04,5.593350E+03,6.686011E-01,3.915479E-01,7.920535E+03,5.534269E+03,4.853475E-01,3.873929E-01,1.727014E+04,2.134577E+04,1.058518E+00,1.494166E+00,6.543597E+03,4.511555E+04,4.010691E-01,3.158167E+00,8.728082E+03,4.062069E+03,5.348316E-01,2.843353E-01,7.985907E+03,4.944074E+03,4.893532E-01,3.460833E-01,8.728082E+03,2.511070E+03,5.348316E-01,1.757794E-01,7.920535E+03,5.171221E+03,4.853475E-01,3.619814E-01 
19:45:00,8.689489E+03,2.405591E+03,5.324479E-01,1.683920E-01,1.084007E+04,5.579113E+03,6.641049E-01,3.905500E-01,7.986693E+03,7.541112E+03,4.893841E-01,5.278575E-01,1.091406E+04,8.037015E+03,6.686382E-01,5.625919E-01,1.084007E+04,5.880948E+03,6.641049E-01,4.116776E-01,8.689489E+03,2.201758E+03,5.324479E-01,1.541221E-01,4.278336E+04,5.055010E+04,2.621682E+00,3.538735E+00,1.091406E+04,5.408075E+03,6.686382E-01,3.785771E-01,7.921320E+03,5.377918E+03,4.853786E-01,3.764489E-01,1.727019E+04,2.122453E+04,1.058522E+00,1.485678E+00,6.543610E+03,4.508191E+04,4.010699E-01,3.155813E+00,8.728928E+03,3.646139E+03,5.348645E-01,2.552210E-01,7.986693E+03,4.767173E+03,4.893841E-01,3.336994E-01,8.728928E+03,2.320911E+03,5.348645E-01,1.624650E-01,7.921320E+03,5.034614E+03,4.853786E-01,3.524193E-01 
20:00:00,8.690017E+03,2.295924E+03,5.324701E-01,1.607143E-01,1.084074E+04,5.455106E+03,6.641309E-01,3.818697E-01,7.987174E+03,7.153961E+03,4.894040E-01,5.007583E-01,1.091474E+04,7.632427E+03,6.686640E-01,5.342710E-01,1.084074E+04,5.739723E+03,6.641309E-01,4.017921E-01,8.690017E+03,2.090836E+03,5.324701E-01,1.463559E-01,4.278787E+04,5.051785E+04,2.621918E+00,3.536477E+00,1.091474E+04,5.246065E+03,6.686640E-01,3.672356E-01,7.921802E+03,5.235167E+03,4.853985E-01,3.664569E-01,1.727027E+04,2.109303E+04,1.058527E+00,1.476472E+00,6.543647E+03,4.504426E+04,4.010722E-01,3.153177E+00,8.729456E+03,3.337759E+03,5.348866E-01,2.336350E-01,7.987174E+03,4.616459E+03,4.894040E-01,3.231493E-01,8.729456E+03,2.147604E+03,5.348866E-01,1.503305E-01,7.921802E+03,4.910450E+03,4.853985E-01,3.437284E-01 
20:15:00,8.690369E+03,2.188775E+03,5.324876E-01,1.532128E-01,1.084121E+04,5.342947E+03,6.641551E-01,3.740188E-01,7.987487E+03,6.854401E+03,4.894191E-01,4.797912E-01,1.091520E+04,7.313441E+03,6.686883E-01,5.119433E-01,1.084121E+04,5.611658E+03,6.641551E-01,3.928279E-01,8.690369E+03,1.991923E+03,5.324876E-01,1.394309E-01,4.279119E+04,5.047769E+04,2.622093E+00,3.533664E+00,1.091520E+04,5.115121E+03,6.686883E-01,3.580695E-01,7.922116E+03,5.106368E+03,4.854137E-01,3.574417E-01,1.727037E+04,2.095837E+04,1.058533E+00,1.467045E+00,6.543707E+03,4.500494E+04,4.010758E-01,3.150424E+00,8.729807E+03,3.122355E+03,5.349041E-01,2.185581E-01,7.987487E+03,4.498204E+03,4.894191E-01,3.148719E-01,8.729807E+03,2.013893E+03,5.349041E-01,1.409681E-01,7.922116E+03,4.799028E+03,4.854137E-01,3.359296E-01 
20:30:00,8.690630E+03,2.092063E+03,5.325025E-01,1.464416E-01,1.084159E+04,5.242093E+03,6.641782E-01,3.669595E-01,7.987719E+03,6.610685E+03,4.894320E-01,4.627335E-01,1.091559E+04,7.053236E+03,6.687115E-01,4.937309E-01,1.084159E+04,5.496236E+03,6.641782E-01,3.847488E-01,8.690630E+03,1.904810E+03,5.325025E-01,1.333324E-01,4.279371E+04,5.043255E+04,2.622228E+00,3.530504E+00,1.091559E+04,5.007699E+03,6.687115E-01,3.505506E-01,7.922348E+03,4.990444E+03,4.854265E-01,3.493278E-01,1.727050E+04,2.082778E+04,1.058541E+00,1.457903E+00,6.543782E+03,4.496643E+04,4.010804E-01,3.147727E+00,8.730068E+03,2.956395E+03,5.349189E-01,2.069425E-01,7.987719E+03,4.402852E+03,4.894320E-01,3.081983E-01,8.730068E+03,1.907615E+03,5.349189E-01,1.335276E-01,7.922348E+03,4.699324E+03,4.854265E-01,3.289510E-01 
20:45:00,8.690837E+03,2.002801E+03,5.325149E-01,1.401924E-01,1.084192E+04,5.149564E+03,6.641985E-01,3.604829E-01,7.987907E+03,6.399106E+03,4.894431E-01,4.479253E-01,1.091592E+04,6.830141E+03,6.687318E-01,4.781162E-01,1.084192E+04,5.390213E+03,6.641985E-01,3.773276E-01,8.690837E+03,1.826160E+03,5.325149E-01,1.278265E-01,4.279568E+04,5.038469E+04,2.622336E+00,3.527152E+00,1.091592E+04,4.914968E+03,6.687318E-01,3.440603E-01,7.922536E+03,4.883883E+03,4.854376E-01,3.418694E-01,1.727063E+04,2.070655E+04,1.058548E+00,1.449416E+00,6.543868E+03,4.493042E+04,4.010857E-01,3.145206E+00,8.730275E+03,2.811634E+03,5.349314E-01,1.968106E-01,7.987907E+03,4.320714E+03,4.894431E-01,3.024497E-01,8.730275E+03,1.815919E+03,5.349314E-01,1.271086E-01,7.922536E+03,4.607968E+03,4.854376E-01,3.225569E-01 
21:00:00,8.691004E+03,1.919765E+03,5.325250E-01,1.343794E-01,1.084220E+04,5.063302E+03,6.642155E-01,3.544450E-01,7.988063E+03,6.208592E+03,4.894524E-01,4.345912E-01,1.091620E+04,6.632456E+03,6.687488E-01,4.642799E-01,1.084220E+04,5.291537E+03,6.642155E-01,3.704208E-01,8.691004E+03,1.753394E+03,5.325250E-01,1.227327E-01,4.279724E+04,5.033516E+04,2.622422E+00,3.523685E+00,1.091620E+04,4.832231E+03,6.687488E-01,3.382695E-01,7.922692E+03,4.784633E+03,4.854469E-01,3.349226E-01,1.727075E+04,2.059711E+04,1.058556E+00,1.441755E+00,6.543958E+03,4.489758E+04,4.010912E-01,3.142907E+00,8.730442E+03,2.679163E+03,5.349414E-01,1.875384E-01,7.988063E+03,4.247444E+03,4.894524E-01,2.973219E-01,8.730442E+03,1.734451E+03,5.349414E-01,1.214058E-01,7.922692E+03,4.522939E+03,4.854469E-01,3.166056E-01 
