Time,THERMAL ZONE 5:PHILADELPHIA INTERNATIONAL AP ANN HTG 99.6% CONDNS DB:Des Heat Load [W],THERMAL ZONE 5::Des Sens Cool Load [W],THERMAL ZONE 5:PHILADELPHIA INTERNATIONAL AP ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],THERMAL ZONE 5::Des Cool Mass Flow [kg/s],THERMAL ZONE 1:PHILADELPHIA INTERNATIONAL AP ANN HTG 99.6% CONDNS DB:Des Heat Load [W],THERMAL ZONE 1:PHILADELPHIA INTERNATIONAL AP ANN CLG .4% CONDNS DB=>MWB:Des Sens Cool Load [W],THERMAL ZONE 1:PHILADELPHIA INTERNATIONAL AP ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],THERMAL ZONE 1:PHILADELPHIA INTERNATIONAL AP ANN CLG .4% CONDNS DB=>MWB:Des Cool Mass Flow [kg/s],THERMAL ZONE 2:PHILADELPHIA INTERNATIONAL AP ANN HTG 99.6% CONDNS DB:Des Heat Load [W],THERMAL ZONE 2::Des Sens Cool Load [W],THERMAL ZONE 2:PHILADELPHIA INTERNATIONAL AP ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],THERMAL ZONE 2::Des Cool Mass Flow [kg/s],THERMAL ZONE 3:PHILADELPHIA INTERNATIONAL AP ANN HTG 99.6% CONDNS DB:Des Heat Load [W],THERMAL ZONE 3::Des Sens Cool Load [W],THERMAL ZONE 3:PHILADELPHIA INTERNATIONAL AP ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],THERMAL ZONE 3::Des Cool Mass Flow [kg/s],THERMAL ZONE 4:PHILADELPHIA INTERNATIONAL AP ANN HTG 99.6% CONDNS DB:Des Heat Load [W],THERMAL ZONE 4::Des Sens Cool Load [W],THERMAL ZONE 4:PHILADELPHIA INTERNATIONAL AP ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],THERMAL ZONE 4::Des Cool Mass Flow [kg/s] 
18:00:00,3.653823E+03,0.000000E+00,2.239496E-01,0.000000E+00,3.666693E+03,3.673972E+02,2.247384E-01,2.571152E-02,3.666693E+03,0.000000E+00,2.247384E-01,0.000000E+00,1.028330E+04,0.000000E+00,6.302826E-01,0.000000E+00,3.653823E+03,0.000000E+00,2.239496E-01,0.000000E+00 
18:15:00,3.653823E+03,0.000000E+00,2.239496E-01,0.000000E+00,3.666693E+03,3.229775E+02,2.247384E-01,2.260292E-02,3.666693E+03,0.000000E+00,2.247384E-01,0.000000E+00,1.028330E+04,0.000000E+00,6.302826E-01,0.000000E+00,3.653823E+03,0.000000E+00,2.239496E-01,0.000000E+00 
18:30:00,3.653823E+03,0.000000E+00,2.239496E-01,0.000000E+00,3.666693E+03,2.480604E+02,2.247384E-01,1.736003E-02,3.666693E+03,0.000000E+00,2.247384E-01,0.000000E+00,1.028330E+04,0.000000E+00,6.302826E-01,0.000000E+00,3.653823E+03,0.000000E+00,2.239496E-01,0.000000E+00 
18:45:00,3.653823E+03,0.000000E+00,2.239496E-01,0.000000E+00,3.666693E+03,1.563144E+02,2.247384E-01,1.093938E-02,3.666693E+03,0.000000E+00,2.247384E-01,0.000000E+00,1.028330E+04,0.000000E+00,6.302826E-01,0.000000E+00,3.653823E+03,0.000000E+00,2.239496E-01,0.000000E+00 
19:00:00,3.653823E+03,0.000000E+00,2.239496E-01,0.000000E+00,3.666693E+03,7.744657E+01,2.247384E-01,5.419969E-03,3.666693E+03,0.000000E+00,2.247384E-01,0.000000E+00,1.028330E+04,0.000000E+00,6.302826E-01,0.000000E+00,3.653823E+03,0.000000E+00,2.239496E-01,0.000000E+00 
19:15:00,3.653823E+03,0.000000E+00,2.239496E-01,0.000000E+00,3.666693E+03,2.318157E+01,2.247384E-01,1.622328E-03,3.666693E+03,0.000000E+00,2.247384E-01,0.000000E+00,1.028330E+04,0.000000E+00,6.302826E-01,0.000000E+00,3.653823E+03,0.000000E+00,2.239496E-01,0.000000E+00 
19:30:00,3.653823E+03,0.000000E+00,2.239496E-01,0.000000E+00,3.666693E+03,0.000000E+00,2.247384E-01,0.000000E+00,3.666693E+03,0.000000E+00,2.247384E-01,0.000000E+00,1.028330E+04,0.000000E+00,6.302826E-01,0.000000E+00,3.653823E+03,0.000000E+00,2.239496E-01,0.000000E+00 
19:45:00,3.653823E+03,0.000000E+00,2.239496E-01,0.000000E+00,3.666693E+03,0.000000E+00,2.247384E-01,0.000000E+00,3.666693E+03,0.000000E+00,2.247384E-01,0.000000E+00,1.028330E+04,0.000000E+00,6.302826E-01,0.000000E+00,3.653823E+03,0.000000E+00,2.239496E-01,0.000000E+00 
20:00:00,3.653823E+03,0.000000E+00,2.239496E-01,0.000000E+00,3.666693E+03,0.000000E+00,2.247384E-01,0.000000E+00,3.666693E+03,0.000000E+00,2.247384E-01,0.000000E+00,1.028330E+04,0.000000E+00,6.302826E-01,0.000000E+00,3.653823E+03,0.000000E+00,2.239496E-01,0.000000E+00 
20:15:00,3.653823E+03,0.000000E+00,2.239496E-01,0.000000E+00,3.666693E+03,0.000000E+00,2.247384E-01,0.000000E+00,3.666693E+03,0.000000E+00,2.247384E-01,0.000000E+00,1.028330E+04,0.000000E+00,6.302826E-01,0.000000E+00,3.653823E+03,0.000000E+00,2.239496E-01,0.000000E+00 
20:30:00,3.653823E+03,0.000000E+00,2.239496E-01,0.000000E+00,3.666693E+03,0.000000E+00,2.247384E-01,0.000000E+00,3.666693E+03,0.000000E+00,2.247384E-01,0.000000E+00,1.028330E+04,0.000000E+00,6.302826E-01,0.000000E+00,3.653823E+03,0.000000E+00,2.239496E-01,0.000000E+00 
20:45:00,3.653823E+03,0.000000E+00,2.239496E-01,0.000000E+00,3.666693E+03,0.000000E+00,2.247384E-01,0.000000E+00,3.666693E+03,0.000000E+00,2.247384E-01,0.000000E+00,1.028330E+04,0.000000E+00,6.302826E-01,0.000000E+00,3.653823E+03,0.000000E+00,2.239496E-01,0.000000E+00 
21:00:00,3.653823E+03,0.000000E+00,2.239496E-01,0.000000E+00,3.666693E+03,0.000000E+00,2.247384E-01,0.000000E+00,3.666693E+03,0.000000E+00,2.247384E-01,0.000000E+00,1.028330E+04,0.000000E+00,6.302826E-01,0.000000E+00,3.653823E+03,0.000000E+00,2.239496E-01,0.000000E+00 
21:15:00,3.653823E+03,0.000000E+00,2.239496E-01,0.000000E+00,3.666693E+03,0.000000E+00,2.247384E-01,0.000000E+00,3.666693E+03,0.000000E+00,2.247384E-01,0.000000E+00,1.028330E+04,0.000000E+00,6.302826E-01,0.000000E+00,3.653823E+03,0.000000E+00,2.239496E-01,0.000000E+00 
21:30:00,3.653823E+03,0.000000E+00,2.239496E-01,0.000000E+00,3.666693E+03,0.000000E+00,2.247384E-01,0.000000E+00,3.666693E+03,0.000000E+00,2.247384E-01,0.000000E+00,1.028330E+04,0.000000E+00,6.302826E-01,0.000000E+00,3.653823E+03,0.000000E+00,2.239496E-01,0.000000E+00 
21:45:00,3.653823E+03,0.000000E+00,2.239496E-01,0.000000E+00,3.666693E+03,0.000000E+00,2.247384E-01,0.000000E+00,3.666693E+03,0.000000E+00,2.247384E-01,0.000000E+00,1.028330E+04,0.000000E+00,6.302826E-01,0.000000E+00,3.653823E+03,0.000000E+00,2.239496E-01,0.000000E+00 
22:00:00,3.653823E+03,0.000000E+00,2.239496E-01,0.000000E+00,3.666693E+03,0.000000E+00,2.247384E-01,0.000000E+00,3.666693E+03,0.000000E+00,2.247384E-01,0.000000E+00,1.028330E+04,0.000000E+00,6.302826E-01,0.000000E+00,3.653823E+03,0.000000E+00,2.239496E-01,0.000000E+00 
22:15:00,3.653823E+03,0.000000E+00,2.239496E-01,0.000000E+00,3.666693E+03,0.000000E+00,2.247384E-01,0.000000E+00,3.666693E+03,0.000000E+00,2.247384E-01,0.000000E+00,1.028330E+04,0.000000E+00,6.302826E-01,0.000000E+00,3.653823E+03,0.000000E+00,2.239496E-01,0.000000E+00 
22:30:00,3.653823E+03,0.000000E+00,2.239496E-01,0.000000E+00,3.666693E+03,0.000000E+00,2.247384E-01,0.000000E+00,3.666693E+03,0.000000E+00,2.247384E-01,0.000000E+00,1.028330E+04,0.000000E+00,6.302826E-01,0.000000E+00,3.653823E+03,0.000000E+00,2.239496E-01,0.000000E+00 
22:45:00,3.653823E+03,0.000000E+00,2.239496E-01,0.000000E+00,3.666693E+03,0.000000E+00,2.247384E-01,0.000000E+00,3.666693E+03,0.000000E+00,2.247384E-01,0.000000E+00,1.028330E+04,0.000000E+00,6.302826E-01,0.000000E+00,3.653823E+03,0.000000E+00,2.239496E-01,0.000000E+00 
23:00:00,3.653823E+03,0.000000E+00,2.239496E-01,0.000000E+00,3.666693E+03,0.000000E+00,2.247384E-01,0.000000E+00,3.666693E+03,0.000000E+00,2.247384E-01,0.000000E+00,1.028330E+04,0.000000E+00,6.302826E-01,0.000000E+00,3.653823E+03,0.000000E+00,2.239496E-01,0.000000E+00 
23:15:00,3.653823E+03,0.000000E+00,2.239496E-01,0.000000E+00,3.666693E+03,0.000000E+00,2.247384E-01,0.000000E+00,3.666693E+03,0.000000E+00,2.247384E-01,0.000000E+00,1.028330E+04,0.000000E+00,6.302826E-01,0.000000E+00,3.653823E+03,0.000000E+00,2.239496E-01,0.000000E+00 
23:30:00,3.653823E+03,0.000000E+00,2.239496E-01,0.000000E+00,3.666693E+03,0.000000E+00,2.247384E-01,0.000000E+00,3.666693E+03,0.000000E+00,2.247384E-01,0.000000E+00,1.028330E+04,0.000000E+00,6.302826E-01,0.000000E+00,3.653823E+03,0.000000E+00,2.239496E-01,0.000000E+00 
23:45:00,3.653823E+03,0.000000E+00,2.239496E-01,0.000000E+00,3.666693E+03,0.000000E+00,2.247384E-01,0.000000E+00,3.666693E+03,0.000000E+00,2.247384E-01,0.000000E+00,1.028330E+04,0.000000E+00,6.302826E-01,0.000000E+00,3.653823E+03,0.000000E+00,2.239496E-01,0.000000E+00 
24:00:00,3.653823E+03,0.000000E+00,2.239496E-01,0.000000E+00,3.666693E+03,0.000000E+00,2.247384E-01,0.000000E+00,3.666693E+03,0.000000E+00,2.247384E-01,0.000000E+00,1.028330E+04,0.000000E+00,6.302826E-01,0.000000E+00,3.653823E+03,0.000000E+00,2.239496E-01,0.000000E+00 
Peak,3.653823E+03,0.000000E+00,2.239496E-01,0.000000E+00,3.666693E+03,3.823728E+02,2.247384E-01,2.675954E-02,3.666693E+03,0.000000E+00,2.247384E-01,0.000000E+00,1.028330E+04,0.000000E+00,6.302826E-01,0.000000E+00,3.653823E+03,0.000000E+00,2.239496E-01,0.000000E+00 

Peak Vol Flow (m3/s),,,1.860010E-01,0.000000E+00,,,1.866562E-01,2.222511E-02,,,1.866562E-01,0.000000E+00,,,5.234805E-01,0.000000E+00,,,1.860010E-01,0.000000E+00 
