Time,THERMAL ZONE 1:PHOENIX SKY HARBOR INTL AP ANN HTG 99.6% CONDNS DB:Des Heat Load [W],THERMAL ZONE 1:PHOENIX SKY HARBOR INTL AP ANN CLG .4% CONDNS DB=>MWB:Des Sens Cool Load [W],THERMAL ZONE 1:PHOENIX SKY HARBOR INTL AP ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],THERMAL ZONE 1:PHOENIX SKY HARBOR INTL AP ANN CLG .4% CONDNS DB=>MWB:Des Cool Mass Flow [kg/s],THERMAL ZONE 10:PHOENIX SKY HARBOR INTL AP ANN HTG 99.6% CONDNS DB:Des Heat Load [W],THERMAL ZONE 10:PHOENIX SKY HARBOR INTL AP ANN CLG .4% CONDNS DB=>MWB:Des Sens Cool Load [W],THERMAL ZONE 10:PHOENIX SKY HARBOR INTL AP ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],THERMAL ZONE 10:PHOENIX SKY HARBOR INTL AP ANN CLG .4% CONDNS DB=>MWB:Des Cool Mass Flow [kg/s],THERMAL ZONE 3:PHOENIX SKY HARBOR INTL AP ANN HTG 99.6% CONDNS DB:Des Heat Load [W],THERMAL ZONE 3:PHOENIX SKY HARBOR INTL AP ANN CLG .4% CONDNS DB=>MWB:Des Sens Cool Load [W],THERMAL ZONE 3:PHOENIX SKY HARBOR INTL AP ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],THERMAL ZONE 3:PHOENIX SKY HARBOR INTL AP ANN CLG .4% CONDNS DB=>MWB:Des Cool Mass Flow [kg/s],THERMAL ZONE 9:PHOENIX SKY HARBOR INTL AP ANN HTG 99.6% CONDNS DB:Des Heat Load [W],THERMAL ZONE 9:PHOENIX SKY HARBOR INTL AP ANN CLG .4% CONDNS DB=>MWB:Des Sens Cool Load [W],THERMAL ZONE 9:PHOENIX SKY HARBOR INTL AP ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],THERMAL ZONE 9:PHOENIX SKY HARBOR INTL AP ANN CLG .4% CONDNS DB=>MWB:Des Cool Mass Flow [kg/s],THERMAL ZONE 6:PHOENIX SKY HARBOR INTL AP ANN HTG 99.6% CONDNS DB:Des Heat Load [W],THERMAL ZONE 6::Des Sens Cool Load [W],THERMAL ZONE 6:PHOENIX SKY HARBOR INTL AP ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],THERMAL ZONE 6::Des Cool Mass Flow [kg/s],THERMAL ZONE 14:PHOENIX SKY HARBOR INTL AP ANN HTG 99.6% CONDNS DB:Des Heat Load [W],THERMAL ZONE 14:PHOENIX SKY HARBOR INTL AP ANN CLG .4% CONDNS DB=>MWB:Des Sens Cool Load [W],THERMAL ZONE 14:PHOENIX SKY HARBOR INTL AP ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],THERMAL ZONE 14:PHOENIX SKY HARBOR INTL AP ANN CLG .4% CONDNS DB=>MWB:Des Cool Mass Flow [kg/s],THERMAL ZONE 2:PHOENIX SKY HARBOR INTL AP ANN HTG 99.6% CONDNS DB:Des Heat Load [W],THERMAL ZONE 2:PHOENIX SKY HARBOR INTL AP ANN CLG .4% CONDNS DB=>MWB:Des Sens Cool Load [W],THERMAL ZONE 2:PHOENIX SKY HARBOR INTL AP ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],THERMAL ZONE 2:PHOENIX SKY HARBOR INTL AP ANN CLG .4% CONDNS DB=>MWB:Des Cool Mass Flow [kg/s],THERMAL ZONE 12:PHOENIX SKY HARBOR INTL AP ANN HTG 99.6% CONDNS DB:Des Heat Load [W],THERMAL ZONE 12:PHOENIX SKY HARBOR INTL AP ANN CLG .4% CONDNS DB=>MWB:Des Sens Cool Load [W],THERMAL ZONE 12:PHOENIX SKY HARBOR INTL AP ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],THERMAL ZONE 12:PHOENIX SKY HARBOR INTL AP ANN CLG .4% CONDNS DB=>MWB:Des Cool Mass Flow [kg/s],THERMAL ZONE 11:PHOENIX SKY HARBOR INTL AP ANN HTG 99.6% CONDNS DB:Des Heat Load [W],THERMAL ZONE 11:PHOENIX SKY HARBOR INTL AP ANN CLG .4% CONDNS DB=>MWB:Des Sens Cool Load [W],THERMAL ZONE 11:PHOENIX SKY HARBOR INTL AP ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],THERMAL ZONE 11:PHOENIX SKY HARBOR INTL AP ANN CLG .4% CONDNS DB=>MWB:Des Cool Mass Flow [kg/s],THERMAL ZONE 5:PHOENIX SKY HARBOR INTL AP ANN HTG 99.6% CONDNS DB:Des Heat Load [W],THERMAL ZONE 5::Des Sens Cool Load [W],THERMAL ZONE 5:PHOENIX SKY HARBOR INTL AP ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],THERMAL ZONE 5::Des Cool Mass Flow [kg/s],THERMAL ZONE 13:PHOENIX SKY HARBOR INTL AP ANN HTG 99.6% CONDNS DB:Des Heat Load [W],THERMAL ZONE 13:PHOENIX SKY HARBOR INTL AP ANN CLG .4% CONDNS DB=>MWB:Des Sens Cool Load [W],THERMAL ZONE 13:PHOENIX SKY HARBOR INTL AP ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],THERMAL ZONE 13:PHOENIX SKY HARBOR INTL AP ANN CLG .4% CONDNS DB=>MWB:Des Cool Mass Flow [kg/s],THERMAL ZONE 7:PHOENIX SKY HARBOR INTL AP ANN HTG 99.6% CONDNS DB:Des Heat Load [W],THERMAL ZONE 7:PHOENIX SKY HARBOR INTL AP ANN CLG .4% CONDNS DB=>MWB:Des Sens Cool Load [W],THERMAL ZONE 7:PHOENIX SKY HARBOR INTL AP ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],THERMAL ZONE 7:PHOENIX SKY HARBOR INTL AP ANN CLG .4% CONDNS DB=>MWB:Des Cool Mass Flow [kg/s],THERMAL ZONE 8:PHOENIX SKY HARBOR INTL AP ANN HTG 99.6% CONDNS DB:Des Heat Load [W],THERMAL ZONE 8:PHOENIX SKY HARBOR INTL AP ANN CLG .4% CONDNS DB=>MWB:Des Sens Cool Load [W],THERMAL ZONE 8:PHOENIX SKY HARBOR INTL AP ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],THERMAL ZONE 8:PHOENIX SKY HARBOR INTL AP ANN CLG .4% CONDNS DB=>MWB:Des Cool Mass Flow [kg/s],THERMAL ZONE 4:PHOENIX SKY HARBOR INTL AP ANN HTG 99.6% CONDNS DB:Des Heat Load [W],THERMAL ZONE 4:PHOENIX SKY HARBOR INTL AP ANN CLG .4% CONDNS DB=>MWB:Des Sens Cool Load [W],THERMAL ZONE 4:PHOENIX SKY HARBOR INTL AP ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],THERMAL ZONE 4:PHOENIX SKY HARBOR INTL AP ANN CLG .4% CONDNS DB=>MWB:Des Cool Mass Flow [kg/s],THERMAL ZONE 15:PHOENIX SKY HARBOR INTL AP ANN HTG 99.6% CONDNS DB:Des Heat Load [W],THERMAL ZONE 15:PHOENIX SKY HARBOR INTL AP ANN CLG .4% CONDNS DB=>MWB:Des Sens Cool Load [W],THERMAL ZONE 15:PHOENIX SKY HARBOR INTL AP ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],THERMAL ZONE 15:PHOENIX SKY HARBOR INTL AP ANN CLG .4% CONDNS DB=>MWB:Des Cool Mass Flow [kg/s] 
00:15:00,2.178322E+04,9.090871E+03,1.335134E+00,6.362158E-01,4.448625E+03,2.288271E+03,2.726644E-01,1.601424E-01,3.909679E+03,2.488704E+03,2.396314E-01,1.741695E-01,4.788299E+03,0.000000E+00,2.934836E-01,0.000000E+00,1.126266E+04,0.000000E+00,6.903094E-01,0.000000E+00,9.567036E+03,0.000000E+00,5.863813E-01,0.000000E+00,7.752549E+03,2.574571E+03,4.751680E-01,1.801788E-01,9.567036E+03,0.000000E+00,5.863813E-01,0.000000E+00,3.902789E+03,1.298879E+03,2.392091E-01,9.090081E-02,3.506226E+04,0.000000E+00,2.149030E+00,0.000000E+00,8.874221E+03,4.647612E+03,5.439174E-01,3.252586E-01,8.874221E+03,4.349760E+03,5.439174E-01,3.044137E-01,4.777965E+03,0.000000E+00,2.928502E-01,0.000000E+00,4.452440E+03,3.362993E+03,2.728982E-01,2.353558E-01,7.752549E+03,2.259201E+03,4.751680E-01,1.581079E-01 
00:30:00,2.178322E+04,8.937546E+03,1.335133E+00,6.254855E-01,4.448625E+03,2.207519E+03,2.726644E-01,1.544911E-01,3.909679E+03,2.351223E+03,2.396314E-01,1.645480E-01,4.788299E+03,0.000000E+00,2.934836E-01,0.000000E+00,1.126266E+04,0.000000E+00,6.903094E-01,0.000000E+00,9.567036E+03,0.000000E+00,5.863813E-01,0.000000E+00,7.752549E+03,2.422867E+03,4.751680E-01,1.695620E-01,9.567036E+03,0.000000E+00,5.863813E-01,0.000000E+00,3.902789E+03,1.221774E+03,2.392091E-01,8.550465E-02,3.506226E+04,0.000000E+00,2.149030E+00,0.000000E+00,8.874221E+03,4.487886E+03,5.439174E-01,3.140803E-01,8.874221E+03,4.203247E+03,5.439174E-01,2.941602E-01,4.777965E+03,0.000000E+00,2.928502E-01,0.000000E+00,4.452440E+03,3.227874E+03,2.728982E-01,2.258996E-01,7.752549E+03,2.123820E+03,4.751680E-01,1.486335E-01 
00:45:00,2.178322E+04,8.776426E+03,1.335133E+00,6.142096E-01,4.448625E+03,2.129175E+03,2.726644E-01,1.490083E-01,3.909679E+03,2.219934E+03,2.396314E-01,1.553599E-01,4.788299E+03,0.000000E+00,2.934836E-01,0.000000E+00,1.126266E+04,0.000000E+00,6.903093E-01,0.000000E+00,9.567036E+03,0.000000E+00,5.863813E-01,0.000000E+00,7.752549E+03,2.276924E+03,4.751680E-01,1.593483E-01,9.567036E+03,0.000000E+00,5.863813E-01,0.000000E+00,3.902789E+03,1.147631E+03,2.392091E-01,8.031583E-02,3.506226E+04,0.000000E+00,2.149030E+00,0.000000E+00,8.874221E+03,4.332807E+03,5.439173E-01,3.032273E-01,8.874221E+03,4.060857E+03,5.439173E-01,2.841951E-01,4.777965E+03,0.000000E+00,2.928502E-01,0.000000E+00,4.452440E+03,3.098374E+03,2.728982E-01,2.168367E-01,7.752549E+03,1.993399E+03,4.751680E-01,1.395061E-01 
01:00:00,2.178321E+04,8.608275E+03,1.335133E+00,6.024417E-01,4.448624E+03,2.053191E+03,2.726644E-01,1.436906E-01,3.909679E+03,2.094546E+03,2.396314E-01,1.465847E-01,4.788299E+03,0.000000E+00,2.934836E-01,0.000000E+00,1.126266E+04,0.000000E+00,6.903092E-01,0.000000E+00,9.567036E+03,0.000000E+00,5.863813E-01,0.000000E+00,7.752549E+03,2.136598E+03,4.751680E-01,1.495277E-01,9.567036E+03,0.000000E+00,5.863813E-01,0.000000E+00,3.902789E+03,1.076372E+03,2.392091E-01,7.532887E-02,3.506226E+04,0.000000E+00,2.149030E+00,0.000000E+00,8.874221E+03,4.182289E+03,5.439173E-01,2.926934E-01,8.874221E+03,3.922505E+03,5.439173E-01,2.745127E-01,4.777965E+03,0.000000E+00,2.928502E-01,0.000000E+00,4.452440E+03,2.974213E+03,2.728982E-01,2.081474E-01,7.752549E+03,1.867832E+03,4.751680E-01,1.307184E-01 
01:15:00,2.178321E+04,8.438862E+03,1.335133E+00,5.905856E-01,4.448625E+03,1.980055E+03,2.726644E-01,1.385722E-01,3.909679E+03,1.975413E+03,2.396314E-01,1.382474E-01,4.788299E+03,0.000000E+00,2.934836E-01,0.000000E+00,1.126266E+04,0.000000E+00,6.903093E-01,0.000000E+00,9.567036E+03,0.000000E+00,5.863813E-01,0.000000E+00,7.752549E+03,2.002924E+03,4.751680E-01,1.401727E-01,9.567036E+03,0.000000E+00,5.863813E-01,0.000000E+00,3.902789E+03,1.008491E+03,2.392091E-01,7.057823E-02,3.506226E+04,0.000000E+00,2.149030E+00,0.000000E+00,8.874221E+03,4.037356E+03,5.439173E-01,2.825504E-01,8.874221E+03,3.789214E+03,5.439173E-01,2.651845E-01,4.777965E+03,0.000000E+00,2.928502E-01,0.000000E+00,4.452440E+03,2.855699E+03,2.728982E-01,1.998533E-01,7.752549E+03,1.748179E+03,4.751680E-01,1.223446E-01 
01:30:00,2.178321E+04,8.263806E+03,1.335133E+00,5.783344E-01,4.448625E+03,1.909689E+03,2.726644E-01,1.336477E-01,3.909679E+03,1.862170E+03,2.396314E-01,1.303221E-01,4.788299E+03,0.000000E+00,2.934836E-01,0.000000E+00,1.126266E+04,0.000000E+00,6.903093E-01,0.000000E+00,9.567036E+03,0.000000E+00,5.863813E-01,0.000000E+00,7.752549E+03,1.875515E+03,4.751680E-01,1.312561E-01,9.567036E+03,0.000000E+00,5.863813E-01,0.000000E+00,3.902789E+03,9.437951E+02,2.392091E-01,6.605058E-02,3.506226E+04,0.000000E+00,2.149030E+00,0.000000E+00,8.874221E+03,3.897854E+03,5.439173E-01,2.727875E-01,8.874221E+03,3.660839E+03,5.439173E-01,2.562003E-01,4.777965E+03,0.000000E+00,2.928502E-01,0.000000E+00,4.452440E+03,2.742573E+03,2.728982E-01,1.919363E-01,7.752549E+03,1.634090E+03,4.751680E-01,1.143602E-01 
01:45:00,2.178321E+04,8.083817E+03,1.335133E+00,5.657381E-01,4.448625E+03,1.842093E+03,2.726644E-01,1.289171E-01,3.909679E+03,1.754617E+03,2.396314E-01,1.227952E-01,4.788299E+03,0.000000E+00,2.934836E-01,0.000000E+00,1.126266E+04,0.000000E+00,6.903093E-01,0.000000E+00,9.567036E+03,0.000000E+00,5.863813E-01,0.000000E+00,7.752549E+03,1.754301E+03,4.751680E-01,1.227730E-01,9.567036E+03,0.000000E+00,5.863813E-01,0.000000E+00,3.902789E+03,8.822454E+02,2.392091E-01,6.174309E-02,3.506226E+04,0.000000E+00,2.149030E+00,0.000000E+00,8.874221E+03,3.763799E+03,5.439173E-01,2.634058E-01,8.874221E+03,3.537408E+03,5.439173E-01,2.475620E-01,4.777965E+03,0.000000E+00,2.928502E-01,0.000000E+00,4.452440E+03,2.634669E+03,2.728982E-01,1.843847E-01,7.752549E+03,1.525530E+03,4.751680E-01,1.067627E-01 
02:00:00,2.178321E+04,7.899573E+03,1.335133E+00,5.528439E-01,4.448625E+03,1.777266E+03,2.726644E-01,1.243802E-01,3.909679E+03,1.652566E+03,2.396314E-01,1.156532E-01,4.788299E+03,0.000000E+00,2.934836E-01,0.000000E+00,1.126266E+04,0.000000E+00,6.903093E-01,0.000000E+00,9.567036E+03,0.000000E+00,5.863813E-01,0.000000E+00,7.752549E+03,1.639204E+03,4.751680E-01,1.147181E-01,9.567036E+03,0.000000E+00,5.863813E-01,0.000000E+00,3.902789E+03,8.237988E+02,2.392091E-01,5.765275E-02,3.506226E+04,0.000000E+00,2.149030E+00,0.000000E+00,8.874221E+03,3.635195E+03,5.439173E-01,2.544056E-01,8.874221E+03,3.418938E+03,5.439173E-01,2.392710E-01,4.777965E+03,0.000000E+00,2.928502E-01,0.000000E+00,4.452440E+03,2.531831E+03,2.728982E-01,1.771877E-01,7.752549E+03,1.422458E+03,4.751680E-01,9.954932E-02 
02:15:00,2.178322E+04,7.711708E+03,1.335133E+00,5.396963E-01,4.448625E+03,1.714716E+03,2.726644E-01,1.200027E-01,3.909679E+03,1.555332E+03,2.396314E-01,1.088484E-01,4.788299E+03,0.000000E+00,2.934836E-01,0.000000E+00,1.126266E+04,0.000000E+00,6.903093E-01,0.000000E+00,9.567036E+03,0.000000E+00,5.863813E-01,0.000000E+00,7.752549E+03,1.529207E+03,4.751680E-01,1.070201E-01,9.567036E+03,0.000000E+00,5.863813E-01,0.000000E+00,3.902789E+03,7.679486E+02,2.392091E-01,5.374414E-02,3.506226E+04,0.000000E+00,2.149030E+00,0.000000E+00,8.874221E+03,3.511056E+03,5.439173E-01,2.457178E-01,8.874221E+03,3.304468E+03,5.439173E-01,2.312599E-01,4.777965E+03,0.000000E+00,2.928502E-01,0.000000E+00,4.452440E+03,2.433401E+03,2.728982E-01,1.702992E-01,7.752549E+03,1.323903E+03,4.751680E-01,9.265209E-02 
02:30:00,2.178322E+04,7.520800E+03,1.335133E+00,5.263358E-01,4.448625E+03,1.654386E+03,2.726644E-01,1.157806E-01,3.909679E+03,1.462694E+03,2.396314E-01,1.023652E-01,4.788299E+03,0.000000E+00,2.934836E-01,0.000000E+00,1.126266E+04,0.000000E+00,6.903093E-01,0.000000E+00,9.567036E+03,0.000000E+00,5.863813E-01,0.000000E+00,7.752549E+03,1.424151E+03,4.751680E-01,9.966783E-02,9.567036E+03,0.000000E+00,5.863813E-01,0.000000E+00,3.902789E+03,7.146168E+02,2.392091E-01,5.001176E-02,3.506226E+04,0.000000E+00,2.149030E+00,0.000000E+00,8.874221E+03,3.391261E+03,5.439173E-01,2.373341E-01,8.874221E+03,3.193894E+03,5.439173E-01,2.235216E-01,4.777965E+03,0.000000E+00,2.928502E-01,0.000000E+00,4.452440E+03,2.339181E+03,2.728982E-01,1.637053E-01,7.752549E+03,1.229746E+03,4.751680E-01,8.606258E-02 
02:45:00,2.178322E+04,7.327370E+03,1.335133E+00,5.127988E-01,4.448625E+03,1.596219E+03,2.726644E-01,1.117098E-01,3.909679E+03,1.374458E+03,2.396314E-01,9.619008E-02,4.788299E+03,0.000000E+00,2.934836E-01,0.000000E+00,1.126266E+04,0.000000E+00,6.903093E-01,0.000000E+00,9.567036E+03,0.000000E+00,5.863813E-01,0.000000E+00,7.752549E+03,1.323905E+03,4.751680E-01,9.265219E-02,9.567036E+03,0.000000E+00,5.863813E-01,0.000000E+00,3.902789E+03,6.637342E+02,2.392091E-01,4.645079E-02,3.506226E+04,0.000000E+00,2.149030E+00,0.000000E+00,8.874221E+03,3.275704E+03,5.439173E-01,2.292470E-01,8.874221E+03,3.087130E+03,5.439173E-01,2.160498E-01,4.777965E+03,0.000000E+00,2.928502E-01,0.000000E+00,4.452440E+03,2.248989E+03,2.728982E-01,1.573933E-01,7.752549E+03,1.139890E+03,4.751680E-01,7.977407E-02 
03:00:00,2.178322E+04,7.131895E+03,1.335133E+00,4.991187E-01,4.448625E+03,1.540165E+03,2.726644E-01,1.077869E-01,3.909679E+03,1.290446E+03,2.396314E-01,9.031060E-02,4.788299E+03,0.000000E+00,2.934836E-01,0.000000E+00,1.126266E+04,0.000000E+00,6.903093E-01,0.000000E+00,9.567036E+03,0.000000E+00,5.863813E-01,0.000000E+00,7.752549E+03,1.228355E+03,4.751680E-01,8.596526E-02,9.567036E+03,0.000000E+00,5.863813E-01,0.000000E+00,3.902789E+03,6.152411E+02,2.392091E-01,4.305705E-02,3.506226E+04,0.000000E+00,2.149030E+00,0.000000E+00,8.874221E+03,3.164292E+03,5.439173E-01,2.214499E-01,8.874221E+03,2.984099E+03,5.439173E-01,2.088393E-01,4.777965E+03,0.000000E+00,2.928502E-01,0.000000E+00,4.452440E+03,2.162664E+03,2.728982E-01,1.513519E-01,7.752549E+03,1.054256E+03,4.751680E-01,7.378111E-02 
03:15:00,2.178322E+04,6.934810E+03,1.335133E+00,4.853259E-01,4.448625E+03,1.485727E+03,2.726644E-01,1.039771E-01,3.909679E+03,1.210033E+03,2.396314E-01,8.468299E-02,4.788299E+03,0.000000E+00,2.934836E-01,0.000000E+00,1.126266E+04,0.000000E+00,6.903093E-01,0.000000E+00,9.567036E+03,0.000000E+00,5.863813E-01,0.000000E+00,7.752549E+03,1.136552E+03,4.751680E-01,7.954050E-02,9.567036E+03,0.000000E+00,5.863813E-01,0.000000E+00,3.902789E+03,5.686671E+02,2.392091E-01,3.979761E-02,3.506226E+04,0.000000E+00,2.149030E+00,0.000000E+00,8.874221E+03,3.056019E+03,5.439173E-01,2.138725E-01,8.874221E+03,2.883820E+03,5.439173E-01,2.018213E-01,4.777965E+03,0.000000E+00,2.928502E-01,0.000000E+00,4.452440E+03,2.079577E+03,2.728982E-01,1.455372E-01,7.752549E+03,9.719445E+02,4.751680E-01,6.802059E-02 
03:30:00,2.178322E+04,6.736509E+03,1.335133E+00,4.714480E-01,4.448625E+03,1.432820E+03,2.726644E-01,1.002745E-01,3.909679E+03,1.133025E+03,2.396314E-01,7.929364E-02,4.788299E+03,0.000000E+00,2.934836E-01,0.000000E+00,1.126266E+04,0.000000E+00,6.903093E-01,0.000000E+00,9.567036E+03,0.000000E+00,5.863813E-01,0.000000E+00,7.752549E+03,1.048346E+03,4.751680E-01,7.336750E-02,9.567036E+03,0.000000E+00,5.863813E-01,0.000000E+00,3.902789E+03,5.239392E+02,2.392091E-01,3.666737E-02,3.506226E+04,0.000000E+00,2.149030E+00,0.000000E+00,8.874221E+03,2.950712E+03,5.439173E-01,2.065027E-01,8.874221E+03,2.786138E+03,5.439173E-01,1.949852E-01,4.777965E+03,0.000000E+00,2.928502E-01,0.000000E+00,4.452440E+03,1.999538E+03,2.728982E-01,1.399357E-01,7.752549E+03,8.928459E+02,4.751680E-01,6.248495E-02 
03:45:00,2.178322E+04,6.537344E+03,1.335133E+00,4.575096E-01,4.448625E+03,1.381368E+03,2.726644E-01,9.667371E-02,3.909679E+03,1.059252E+03,2.396314E-01,7.413071E-02,4.788299E+03,0.000000E+00,2.934836E-01,0.000000E+00,1.126266E+04,0.000000E+00,6.903093E-01,0.000000E+00,9.567036E+03,0.000000E+00,5.863813E-01,0.000000E+00,7.752549E+03,9.636234E+02,4.751680E-01,6.743824E-02,9.567036E+03,0.000000E+00,5.863813E-01,0.000000E+00,3.902789E+03,4.809978E+02,2.392091E-01,3.366216E-02,3.506226E+04,0.000000E+00,2.149030E+00,0.000000E+00,8.874221E+03,2.848221E+03,5.439173E-01,1.993300E-01,8.874221E+03,2.690921E+03,5.439173E-01,1.883215E-01,4.777965E+03,0.000000E+00,2.928502E-01,0.000000E+00,4.452440E+03,1.922376E+03,2.728982E-01,1.345356E-01,7.752549E+03,8.168887E+02,4.751680E-01,5.716916E-02 
04:00:00,2.178322E+04,6.337635E+03,1.335133E+00,4.435332E-01,4.448625E+03,1.331303E+03,2.726644E-01,9.316994E-02,3.909679E+03,9.885618E+02,2.396314E-01,6.918354E-02,4.788299E+03,0.000000E+00,2.934836E-01,0.000000E+00,1.126266E+04,0.000000E+00,6.903093E-01,0.000000E+00,9.567036E+03,0.000000E+00,5.863813E-01,0.000000E+00,7.752549E+03,8.822975E+02,4.751680E-01,6.174673E-02,9.567036E+03,0.000000E+00,5.863813E-01,0.000000E+00,3.902789E+03,4.397979E+02,2.392091E-01,3.077883E-02,3.506226E+04,0.000000E+00,2.149030E+00,0.000000E+00,8.874221E+03,2.748415E+03,5.439173E-01,1.923452E-01,8.874221E+03,2.598054E+03,5.439173E-01,1.818223E-01,4.777965E+03,0.000000E+00,2.928502E-01,0.000000E+00,4.452440E+03,1.847938E+03,2.728982E-01,1.293261E-01,7.752549E+03,7.440357E+02,4.751680E-01,5.207061E-02 
04:15:00,2.178322E+04,6.137686E+03,1.335133E+00,4.295399E-01,4.448625E+03,1.282993E+03,2.726644E-01,8.978904E-02,3.909679E+03,9.212394E+02,2.396314E-01,6.447204E-02,4.788299E+03,0.000000E+00,2.934836E-01,0.000000E+00,1.126266E+04,0.000000E+00,6.903093E-01,0.000000E+00,9.567036E+03,0.000000E+00,5.863813E-01,0.000000E+00,7.752549E+03,8.050729E+02,4.751680E-01,5.634225E-02,9.567036E+03,0.000000E+00,5.863813E-01,0.000000E+00,3.902789E+03,4.006791E+02,2.392091E-01,2.804113E-02,3.506226E+04,0.000000E+00,2.149030E+00,0.000000E+00,8.874221E+03,2.652059E+03,5.439173E-01,1.856017E-01,8.874221E+03,2.508311E+03,5.439173E-01,1.755417E-01,4.777965E+03,0.000000E+00,2.928502E-01,0.000000E+00,4.452440E+03,1.776539E+03,2.728982E-01,1.243293E-01,7.752549E+03,6.750347E+02,4.751680E-01,4.724165E-02 
04:30:00,2.178322E+04,5.937793E+03,1.335133E+00,4.155506E-01,4.448625E+03,1.236430E+03,2.726644E-01,8.653038E-02,3.909679E+03,8.571970E+02,2.396314E-01,5.999010E-02,4.788299E+03,0.000000E+00,2.934836E-01,0.000000E+00,1.126266E+04,0.000000E+00,6.903093E-01,0.000000E+00,9.567036E+03,0.000000E+00,5.863813E-01,0.000000E+00,7.752549E+03,7.319674E+02,4.751680E-01,5.122603E-02,9.567036E+03,0.000000E+00,5.863813E-01,0.000000E+00,3.902789E+03,3.636461E+02,2.392091E-01,2.544942E-02,3.506226E+04,0.000000E+00,2.149030E+00,0.000000E+00,8.874221E+03,2.559150E+03,5.439173E-01,1.790996E-01,8.874221E+03,2.421705E+03,5.439173E-01,1.694807E-01,4.777965E+03,0.000000E+00,2.928502E-01,0.000000E+00,4.452440E+03,1.708104E+03,2.728982E-01,1.195400E-01,7.752549E+03,6.099856E+02,4.751680E-01,4.268925E-02 
04:45:00,2.178322E+04,5.738351E+03,1.335133E+00,4.015929E-01,4.448625E+03,1.191622E+03,2.726644E-01,8.339449E-02,3.909679E+03,7.963743E+02,2.396314E-01,5.573348E-02,4.788299E+03,0.000000E+00,2.934836E-01,0.000000E+00,1.126266E+04,0.000000E+00,6.903093E-01,0.000000E+00,9.567036E+03,0.000000E+00,5.863813E-01,0.000000E+00,7.752549E+03,6.630582E+02,4.751680E-01,4.640348E-02,9.567036E+03,0.000000E+00,5.863813E-01,0.000000E+00,3.902789E+03,3.287387E+02,2.392091E-01,2.300645E-02,3.506226E+04,0.000000E+00,2.149030E+00,0.000000E+00,8.874221E+03,2.469709E+03,5.439174E-01,1.728402E-01,8.874221E+03,2.338268E+03,5.439174E-01,1.636414E-01,4.777965E+03,0.000000E+00,2.928502E-01,0.000000E+00,4.452440E+03,1.642582E+03,2.728982E-01,1.149545E-01,7.752549E+03,5.491358E+02,4.751680E-01,3.843074E-02 
05:00:00,2.178322E+04,5.539639E+03,1.335133E+00,3.876862E-01,4.448625E+03,1.148555E+03,2.726644E-01,8.038051E-02,3.909679E+03,7.386779E+02,2.396314E-01,5.169565E-02,4.788299E+03,0.000000E+00,2.934836E-01,0.000000E+00,1.126266E+04,0.000000E+00,6.903093E-01,0.000000E+00,9.567036E+03,0.000000E+00,5.863813E-01,0.000000E+00,7.752549E+03,5.984364E+02,4.751680E-01,4.188099E-02,9.567036E+03,0.000000E+00,5.863813E-01,0.000000E+00,3.902789E+03,2.960087E+02,2.392091E-01,2.071588E-02,3.506226E+04,0.000000E+00,2.149030E+00,0.000000E+00,8.874221E+03,2.383718E+03,5.439174E-01,1.668222E-01,8.874221E+03,2.257995E+03,5.439174E-01,1.580236E-01,4.777965E+03,0.000000E+00,2.928502E-01,0.000000E+00,4.452440E+03,1.579896E+03,2.728982E-01,1.105675E-01,7.752549E+03,4.929396E+02,4.751680E-01,3.449790E-02 
