Time,THERMAL ZONE 2:CHICAGO MIDWAY AP ANN HTG 99.6% CONDNS DB:Des Heat Load [W],THERMAL ZONE 2:CHICAGO MIDWAY AP ANN CLG .4% CONDNS DB=>MWB:Des Sens Cool Load [W],THERMAL ZONE 2:CHICAGO MIDWAY AP ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],THERMAL ZONE 2:CHICAGO MIDWAY AP ANN CLG .4% CONDNS DB=>MWB:Des Cool Mass Flow [kg/s],THERMAL ZONE 5:CHICAGO MIDWAY AP ANN HTG 99.6% CONDNS DB:Des Heat Load [W],THERMAL ZONE 5:CHICAGO MIDWAY AP ANN CLG .4% CONDNS DB=>MWB:Des Sens Cool Load [W],THERMAL ZONE 5:CHICAGO MIDWAY AP ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],THERMAL ZONE 5:CHICAGO MIDWAY AP ANN CLG .4% CONDNS DB=>MWB:Des Cool Mass Flow [kg/s],THERMAL ZONE 3:CHICAGO MIDWAY AP ANN HTG 99.6% CONDNS DB:Des Heat Load [W],THERMAL ZONE 3:CHICAGO MIDWAY AP ANN CLG .4% CONDNS DB=>MWB:Des Sens Cool Load [W],THERMAL ZONE 3:CHICAGO MIDWAY AP ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],THERMAL ZONE 3:CHICAGO MIDWAY AP ANN CLG .4% CONDNS DB=>MWB:Des Cool Mass Flow [kg/s],THERMAL ZONE 4:CHICAGO MIDWAY AP ANN HTG 99.6% CONDNS DB:Des Heat Load [W],THERMAL ZONE 4:CHICAGO MIDWAY AP ANN CLG .4% CONDNS DB=>MWB:Des Sens Cool Load [W],THERMAL ZONE 4:CHICAGO MIDWAY AP ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],THERMAL ZONE 4:CHICAGO MIDWAY AP ANN CLG .4% CONDNS DB=>MWB:Des Cool Mass Flow [kg/s],THERMAL ZONE 1:CHICAGO MIDWAY AP ANN HTG 99.6% CONDNS DB:Des Heat Load [W],THERMAL ZONE 1:CHICAGO MIDWAY AP ANN CLG .4% CONDNS DB=>MWB:Des Sens Cool Load [W],THERMAL ZONE 1:CHICAGO MIDWAY AP ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],THERMAL ZONE 1:CHICAGO MIDWAY AP ANN CLG .4% CONDNS DB=>MWB:Des Cool Mass Flow [kg/s] 
17:30:00,3.771953E+03,1.187618E+03,2.311529E-01,8.313937E-02,3.771953E+03,1.392855E+03,2.311529E-01,9.750317E-02,3.794626E+03,3.338368E+03,2.325423E-01,2.336922E-01,4.646939E+03,2.753086E+03,2.847953E-01,1.927217E-01,3.794626E+03,1.252151E+03,2.325423E-01,8.766088E-02 
17:45:00,3.771951E+03,1.158206E+03,2.311528E-01,8.108061E-02,3.771951E+03,1.339368E+03,2.311528E-01,9.375936E-02,3.794624E+03,3.241479E+03,2.325422E-01,2.269088E-01,4.646935E+03,2.754066E+03,2.847951E-01,1.927901E-01,3.794624E+03,1.288821E+03,2.325422E-01,9.022864E-02 
18:00:00,3.771949E+03,1.127658E+03,2.311526E-01,7.894221E-02,3.771949E+03,1.288639E+03,2.311526E-01,9.020861E-02,3.794622E+03,3.110184E+03,2.325421E-01,2.177170E-01,4.646932E+03,2.753221E+03,2.847949E-01,1.927307E-01,3.794622E+03,1.317835E+03,2.325421E-01,9.226019E-02 
18:15:00,4.203810E+03,1.095577E+03,2.576180E-01,7.669645E-02,4.203810E+03,1.239894E+03,2.576180E-01,8.679667E-02,4.226483E+03,2.943940E+03,2.590074E-01,2.060789E-01,5.291630E+03,2.749849E+03,3.243063E-01,1.924945E-01,4.226483E+03,1.332740E+03,2.590074E-01,9.330358E-02 
18:30:00,4.635827E+03,1.062038E+03,2.840887E-01,7.434845E-02,4.635827E+03,1.193496E+03,2.840887E-01,8.354910E-02,4.658499E+03,2.748162E+03,2.854781E-01,1.923734E-01,5.936768E+03,2.743325E+03,3.638404E-01,1.920376E-01,4.658499E+03,1.329165E+03,2.854781E-01,9.305263E-02 
18:45:00,5.068158E+03,1.027621E+03,3.105678E-01,7.193886E-02,5.068158E+03,1.147253E+03,3.105678E-01,8.031224E-02,5.090831E+03,2.521158E+03,3.119572E-01,1.764822E-01,6.582132E+03,2.732965E+03,4.033841E-01,1.913121E-01,5.090831E+03,1.302388E+03,3.119572E-01,9.117722E-02 
19:00:00,5.500748E+03,9.923093E+02,3.370515E-01,6.946677E-02,5.500748E+03,1.100220E+03,3.370515E-01,7.701994E-02,5.523421E+03,2.279136E+03,3.384408E-01,1.595399E-01,7.227900E+03,2.717916E+03,4.429473E-01,1.902584E-01,5.523421E+03,1.250074E+03,3.384408E-01,8.751391E-02 
19:15:00,5.501605E+03,9.555223E+02,3.370714E-01,6.689139E-02,5.501605E+03,1.053104E+03,3.370714E-01,7.372160E-02,5.524278E+03,2.022414E+03,3.384605E-01,1.415691E-01,7.229241E+03,2.697924E+03,4.430114E-01,1.888586E-01,5.524278E+03,1.177615E+03,3.384605E-01,8.244031E-02 
19:30:00,5.502384E+03,9.174569E+02,3.370890E-01,6.422639E-02,5.502384E+03,1.006017E+03,3.370890E-01,7.042517E-02,5.525059E+03,1.780246E+03,3.384781E-01,1.246169E-01,7.230331E+03,2.672025E+03,4.430617E-01,1.870453E-01,5.525059E+03,1.096473E+03,3.384781E-01,7.675876E-02 
19:45:00,5.502917E+03,8.781672E+02,3.371025E-01,6.147551E-02,5.502917E+03,9.626991E+02,3.371025E-01,6.739255E-02,5.525591E+03,1.575529E+03,3.384915E-01,1.102866E-01,7.231331E+03,2.639950E+03,4.431093E-01,1.847996E-01,5.525591E+03,1.020247E+03,3.384915E-01,7.142166E-02 
20:00:00,5.503252E+03,8.383730E+02,3.371156E-01,5.868910E-02,5.503252E+03,9.227133E+02,3.371156E-01,6.459338E-02,5.525927E+03,1.406303E+03,3.385046E-01,9.844093E-02,7.232034E+03,2.602426E+03,4.431433E-01,1.821723E-01,5.525927E+03,9.554438E+02,3.385046E-01,6.688458E-02 
20:15:00,5.503510E+03,7.999569E+02,3.371302E-01,5.599908E-02,5.503510E+03,8.848500E+02,3.371302E-01,6.194273E-02,5.526185E+03,1.286376E+03,3.385192E-01,9.004610E-02,7.232550E+03,2.560939E+03,4.431696E-01,1.792677E-01,5.526185E+03,9.032963E+02,3.385192E-01,6.323362E-02 
20:30:00,5.503732E+03,7.636404E+02,3.371440E-01,5.345618E-02,5.503732E+03,8.486546E+02,3.371440E-01,5.940866E-02,5.526407E+03,1.197317E+03,3.385330E-01,8.381256E-02,7.232951E+03,2.517548E+03,4.431914E-01,1.762298E-01,5.526407E+03,8.581385E+02,3.385330E-01,6.007210E-02 
20:45:00,5.503920E+03,7.298761E+02,3.371556E-01,5.109213E-02,5.503920E+03,8.120309E+02,3.371556E-01,5.684450E-02,5.526595E+03,1.125117E+03,3.385446E-01,7.875929E-02,7.233276E+03,2.473997E+03,4.432098E-01,1.731806E-01,5.526595E+03,8.146994E+02,3.385446E-01,5.703086E-02 
21:00:00,5.504074E+03,6.980879E+02,3.371648E-01,4.886658E-02,5.504074E+03,7.758748E+02,3.371648E-01,5.431288E-02,5.526749E+03,1.064366E+03,3.385539E-01,7.450728E-02,7.233545E+03,2.431424E+03,4.432255E-01,1.702001E-01,5.526749E+03,7.734311E+02,3.385539E-01,5.414141E-02 
21:15:00,5.504200E+03,6.678647E+02,3.371724E-01,4.675068E-02,5.504200E+03,7.407757E+02,3.371724E-01,5.185534E-02,5.526875E+03,1.010052E+03,3.385614E-01,7.070571E-02,7.233769E+03,2.390228E+03,4.432387E-01,1.673159E-01,5.526875E+03,7.341160E+02,3.385614E-01,5.138876E-02 
21:30:00,5.504304E+03,6.389712E+02,3.371787E-01,4.472790E-02,5.504304E+03,7.070110E+02,3.371787E-01,4.949136E-02,5.526979E+03,9.593535E+02,3.385677E-01,6.715693E-02,7.233957E+03,2.350635E+03,4.432498E-01,1.645441E-01,5.526979E+03,6.973263E+02,3.385677E-01,4.881304E-02 
21:45:00,5.504393E+03,6.112310E+02,3.371841E-01,4.278590E-02,5.504393E+03,6.745627E+02,3.371841E-01,4.721963E-02,5.527068E+03,9.131384E+02,3.385732E-01,6.392177E-02,7.234115E+03,2.312674E+03,4.432593E-01,1.618866E-01,5.527068E+03,6.626607E+02,3.385732E-01,4.638614E-02 
22:00:00,5.504468E+03,5.845027E+02,3.371888E-01,4.091475E-02,5.504468E+03,6.433678E+02,3.371888E-01,4.503571E-02,5.527143E+03,8.704243E+02,3.385778E-01,6.093168E-02,7.234248E+03,2.276266E+03,4.432673E-01,1.593378E-01,5.527143E+03,6.298625E+02,3.385778E-01,4.409003E-02 
22:15:00,5.504533E+03,5.290456E+02,3.371927E-01,3.703266E-02,5.504533E+03,5.837545E+02,3.371927E-01,4.086258E-02,5.527208E+03,8.012428E+02,3.385818E-01,5.608878E-02,7.234361E+03,2.140711E+03,4.432741E-01,1.498488E-01,5.527208E+03,5.690957E+02,3.385818E-01,3.983621E-02 
22:30:00,5.504588E+03,4.724964E+02,3.371961E-01,3.307381E-02,5.504588E+03,5.233532E+02,3.371961E-01,3.663398E-02,5.527263E+03,7.311678E+02,3.385852E-01,5.118280E-02,7.234457E+03,2.000785E+03,4.432800E-01,1.400527E-01,5.527263E+03,5.078820E+02,3.385852E-01,3.555080E-02 
22:45:00,5.504636E+03,4.149279E+02,3.371991E-01,2.904368E-02,5.504636E+03,4.622295E+02,3.371991E-01,3.235491E-02,5.527311E+03,6.593312E+02,3.385881E-01,4.615355E-02,7.234540E+03,1.857504E+03,4.432850E-01,1.300216E-01,5.527311E+03,4.462101E+02,3.385881E-01,3.123342E-02 
23:00:00,5.504677E+03,3.564883E+02,3.372016E-01,2.495265E-02,5.504677E+03,4.005136E+02,3.372016E-01,2.803449E-02,5.527352E+03,5.854468E+02,3.385906E-01,4.098103E-02,7.234611E+03,1.711602E+03,4.432893E-01,1.198071E-01,5.527352E+03,3.841503E+02,3.385906E-01,2.688897E-02 
23:15:00,5.504713E+03,3.268402E+02,3.372038E-01,2.287705E-02,5.504713E+03,3.678233E+02,3.372038E-01,2.574592E-02,5.527388E+03,5.396189E+02,3.385928E-01,3.777260E-02,7.234672E+03,1.663921E+03,4.432931E-01,1.164680E-01,5.527388E+03,3.512856E+02,3.385928E-01,2.458821E-02 
23:30:00,5.504744E+03,2.983047E+02,3.372057E-01,2.087968E-02,5.504744E+03,3.364845E+02,3.372057E-01,2.355234E-02,5.527419E+03,4.955961E+02,3.385947E-01,3.469111E-02,7.234724E+03,1.619781E+03,4.432963E-01,1.133779E-01,5.527419E+03,3.199052E+02,3.385947E-01,2.239172E-02 
23:45:00,5.504771E+03,2.707536E+02,3.372073E-01,1.895121E-02,5.504771E+03,3.063573E+02,3.372073E-01,2.144354E-02,5.527446E+03,4.534521E+02,3.385963E-01,3.174108E-02,7.234770E+03,1.578157E+03,4.432991E-01,1.104642E-01,5.527446E+03,2.898354E+02,3.385963E-01,2.028695E-02 
24:00:00,5.504794E+03,2.439869E+02,3.372088E-01,1.707761E-02,5.504794E+03,2.772304E+02,3.372088E-01,1.940471E-02,5.527469E+03,4.130866E+02,3.385978E-01,2.891544E-02,7.234810E+03,1.538286E+03,4.433015E-01,1.076732E-01,5.527469E+03,2.608422E+02,3.385978E-01,1.825749E-02 
Peak,5.504976E+03,2.848100E+03,3.372199E-01,1.993776E-01,5.504976E+03,2.524296E+03,3.372199E-01,1.767094E-01,5.527650E+03,3.428252E+03,3.386089E-01,2.399863E-01,7.235099E+03,2.754066E+03,4.433192E-01,1.927901E-01,5.527650E+03,1.332740E+03,3.386089E-01,9.330358E-02 

Peak Vol Flow (m3/s),,,2.862679E-01,1.692528E-01,,,2.862679E-01,1.500096E-01,,,2.874471E-01,2.037258E-01,,,3.763363E-01,1.636606E-01,,,2.874471E-01,7.920595E-02 
