Time,THERMAL ZONE 4:SACRAMENTO EXECUTIVE ARPT ANN HTG 99.6% CONDNS DB:Des Heat Load [W],THERMAL ZONE 4:SACRAMENTO EXECUTIVE ARPT ANN CLG .4% CONDNS DB=>MWB:Des Sens Cool Load [W],THERMAL ZONE 4:SACRAMENTO EXECUTIVE ARPT ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],THERMAL ZONE 4:SACRAMENTO EXECUTIVE ARPT ANN CLG .4% CONDNS DB=>MWB:Des Cool Mass Flow [kg/s],THERMAL ZONE 5:SACRAMENTO EXECUTIVE ARPT ANN HTG 99.6% CONDNS DB:Des Heat Load [W],THERMAL ZONE 5:SACRAMENTO EXECUTIVE ARPT ANN CLG .4% CONDNS DB=>MWB:Des Sens Cool Load [W],THERMAL ZONE 5:SACRAMENTO EXECUTIVE ARPT ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],THERMAL ZONE 5:SACRAMENTO EXECUTIVE ARPT ANN CLG .4% CONDNS DB=>MWB:Des Cool Mass Flow [kg/s],THERMAL ZONE 2:SACRAMENTO EXECUTIVE ARPT ANN HTG 99.6% CONDNS DB:Des Heat Load [W],THERMAL ZONE 2:SACRAMENTO EXECUTIVE ARPT ANN CLG .4% CONDNS DB=>MWB:Des Sens Cool Load [W],THERMAL ZONE 2:SACRAMENTO EXECUTIVE ARPT ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],THERMAL ZONE 2:SACRAMENTO EXECUTIVE ARPT ANN CLG .4% CONDNS DB=>MWB:Des Cool Mass Flow [kg/s],THERMAL ZONE 1:SACRAMENTO EXECUTIVE ARPT ANN HTG 99.6% CONDNS DB:Des Heat Load [W],THERMAL ZONE 1:SACRAMENTO EXECUTIVE ARPT ANN CLG .4% CONDNS DB=>MWB:Des Sens Cool Load [W],THERMAL ZONE 1:SACRAMENTO EXECUTIVE ARPT ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],THERMAL ZONE 1:SACRAMENTO EXECUTIVE ARPT ANN CLG .4% CONDNS DB=>MWB:Des Cool Mass Flow [kg/s],THERMAL ZONE 6:SACRAMENTO EXECUTIVE ARPT ANN HTG 99.6% CONDNS DB:Des Heat Load [W],THERMAL ZONE 6:SACRAMENTO EXECUTIVE ARPT ANN CLG .4% CONDNS DB=>MWB:Des Sens Cool Load [W],THERMAL ZONE 6:SACRAMENTO EXECUTIVE ARPT ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],THERMAL ZONE 6:SACRAMENTO EXECUTIVE ARPT ANN CLG .4% CONDNS DB=>MWB:Des Cool Mass Flow [kg/s],THERMAL ZONE 10:SACRAMENTO EXECUTIVE ARPT ANN HTG 99.6% CONDNS DB:Des Heat Load [W],THERMAL ZONE 10:SACRAMENTO EXECUTIVE ARPT ANN CLG .4% CONDNS DB=>MWB:Des Sens Cool Load [W],THERMAL ZONE 10:SACRAMENTO EXECUTIVE ARPT ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],THERMAL ZONE 10:SACRAMENTO EXECUTIVE ARPT ANN CLG .4% CONDNS DB=>MWB:Des Cool Mass Flow [kg/s],THERMAL ZONE 11:SACRAMENTO EXECUTIVE ARPT ANN HTG 99.6% CONDNS DB:Des Heat Load [W],THERMAL ZONE 11:SACRAMENTO EXECUTIVE ARPT ANN CLG .4% CONDNS DB=>MWB:Des Sens Cool Load [W],THERMAL ZONE 11:SACRAMENTO EXECUTIVE ARPT ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],THERMAL ZONE 11:SACRAMENTO EXECUTIVE ARPT ANN CLG .4% CONDNS DB=>MWB:Des Cool Mass Flow [kg/s],THERMAL ZONE 12:SACRAMENTO EXECUTIVE ARPT ANN HTG 99.6% CONDNS DB:Des Heat Load [W],THERMAL ZONE 12:SACRAMENTO EXECUTIVE ARPT ANN CLG .4% CONDNS DB=>MWB:Des Sens Cool Load [W],THERMAL ZONE 12:SACRAMENTO EXECUTIVE ARPT ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],THERMAL ZONE 12:SACRAMENTO EXECUTIVE ARPT ANN CLG .4% CONDNS DB=>MWB:Des Cool Mass Flow [kg/s],THERMAL ZONE 7:SACRAMENTO EXECUTIVE ARPT ANN HTG 99.6% CONDNS DB:Des Heat Load [W],THERMAL ZONE 7:SACRAMENTO EXECUTIVE ARPT ANN CLG .4% CONDNS DB=>MWB:Des Sens Cool Load [W],THERMAL ZONE 7:SACRAMENTO EXECUTIVE ARPT ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],THERMAL ZONE 7:SACRAMENTO EXECUTIVE ARPT ANN CLG .4% CONDNS DB=>MWB:Des Cool Mass Flow [kg/s],THERMAL ZONE 9:SACRAMENTO EXECUTIVE ARPT ANN HTG 99.6% CONDNS DB:Des Heat Load [W],THERMAL ZONE 9:SACRAMENTO EXECUTIVE ARPT ANN CLG .4% CONDNS DB=>MWB:Des Sens Cool Load [W],THERMAL ZONE 9:SACRAMENTO EXECUTIVE ARPT ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],THERMAL ZONE 9:SACRAMENTO EXECUTIVE ARPT ANN CLG .4% CONDNS DB=>MWB:Des Cool Mass Flow [kg/s],THERMAL ZONE 14:SACRAMENTO EXECUTIVE ARPT ANN HTG 99.6% CONDNS DB:Des Heat Load [W],THERMAL ZONE 14:SACRAMENTO EXECUTIVE ARPT ANN CLG .4% CONDNS DB=>MWB:Des Sens Cool Load [W],THERMAL ZONE 14:SACRAMENTO EXECUTIVE ARPT ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],THERMAL ZONE 14:SACRAMENTO EXECUTIVE ARPT ANN CLG .4% CONDNS DB=>MWB:Des Cool Mass Flow [kg/s],THERMAL ZONE 8:SACRAMENTO EXECUTIVE ARPT ANN HTG 99.6% CONDNS DB:Des Heat Load [W],THERMAL ZONE 8:SACRAMENTO EXECUTIVE ARPT ANN CLG .4% CONDNS DB=>MWB:Des Sens Cool Load [W],THERMAL ZONE 8:SACRAMENTO EXECUTIVE ARPT ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],THERMAL ZONE 8:SACRAMENTO EXECUTIVE ARPT ANN CLG .4% CONDNS DB=>MWB:Des Cool Mass Flow [kg/s],THERMAL ZONE 13:SACRAMENTO EXECUTIVE ARPT ANN HTG 99.6% CONDNS DB:Des Heat Load [W],THERMAL ZONE 13:SACRAMENTO EXECUTIVE ARPT ANN CLG .4% CONDNS DB=>MWB:Des Sens Cool Load [W],THERMAL ZONE 13:SACRAMENTO EXECUTIVE ARPT ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],THERMAL ZONE 13:SACRAMENTO EXECUTIVE ARPT ANN CLG .4% CONDNS DB=>MWB:Des Cool Mass Flow [kg/s],THERMAL ZONE 15:SACRAMENTO EXECUTIVE ARPT ANN HTG 99.6% CONDNS DB:Des Heat Load [W],THERMAL ZONE 15:SACRAMENTO EXECUTIVE ARPT ANN CLG .4% CONDNS DB=>MWB:Des Sens Cool Load [W],THERMAL ZONE 15:SACRAMENTO EXECUTIVE ARPT ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],THERMAL ZONE 15:SACRAMENTO EXECUTIVE ARPT ANN CLG .4% CONDNS DB=>MWB:Des Cool Mass Flow [kg/s],THERMAL ZONE 3:SACRAMENTO EXECUTIVE ARPT ANN HTG 99.6% CONDNS DB:Des Heat Load [W],THERMAL ZONE 3:SACRAMENTO EXECUTIVE ARPT ANN CLG .4% CONDNS DB=>MWB:Des Sens Cool Load [W],THERMAL ZONE 3:SACRAMENTO EXECUTIVE ARPT ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],THERMAL ZONE 3:SACRAMENTO EXECUTIVE ARPT ANN CLG .4% CONDNS DB=>MWB:Des Cool Mass Flow [kg/s] 
15:15:00,1.103134E+03,1.987936E+03,6.760879E-02,1.391413E-01,1.230025E+03,2.406888E+03,7.538568E-02,1.684688E-01,1.283946E+03,2.517970E+03,7.868789E-02,1.762398E-01,1.103134E+03,2.486596E+03,6.760879E-02,1.740435E-01,1.280064E+03,1.495355E+03,7.844999E-02,1.046657E-01,1.099099E+03,2.706706E+03,6.736149E-02,1.894529E-01,2.485357E+02,9.305040E+02,1.523321E-02,6.513156E-02,1.233638E+03,1.762132E+03,7.560711E-02,1.233366E-01,1.099099E+03,1.420992E+03,6.736149E-02,9.946072E-02,4.356938E+02,1.008927E+03,2.670338E-02,7.062052E-02,4.318090E+02,5.415705E+02,2.646637E-02,3.790904E-02,1.280064E+03,2.772114E+03,7.844999E-02,1.940312E-01,1.283946E+03,1.992971E+03,7.868789E-02,1.394940E-01,1.230025E+03,9.255074E+02,7.538568E-02,6.478108E-02,1.233638E+03,1.149855E+03,7.560711E-02,8.048311E-02 
15:30:00,1.103131E+03,1.956891E+03,6.760857E-02,1.369684E-01,1.230023E+03,2.528153E+03,7.538559E-02,1.769557E-01,1.283942E+03,2.465962E+03,7.868763E-02,1.725995E-01,1.103131E+03,2.433586E+03,6.760857E-02,1.703331E-01,1.280060E+03,1.501185E+03,7.844972E-02,1.050737E-01,1.099096E+03,2.841999E+03,6.736127E-02,1.989220E-01,2.485338E+02,9.372750E+02,1.523309E-02,6.560545E-02,1.233636E+03,1.677710E+03,7.560702E-02,1.174275E-01,1.099096E+03,1.424198E+03,6.736127E-02,9.968507E-02,4.356908E+02,1.017970E+03,2.670320E-02,7.125351E-02,4.318081E+02,5.463297E+02,2.646632E-02,3.824218E-02,1.280060E+03,2.906128E+03,7.844972E-02,2.034108E-01,1.283942E+03,1.967634E+03,7.868763E-02,1.377207E-01,1.230023E+03,9.265143E+02,7.538559E-02,6.485148E-02,1.233636E+03,1.129924E+03,7.560702E-02,7.908801E-02 
15:45:00,1.103127E+03,1.923511E+03,6.760836E-02,1.346320E-01,1.230022E+03,2.636568E+03,7.538550E-02,1.845434E-01,1.283938E+03,2.398598E+03,7.868738E-02,1.678843E-01,1.103127E+03,2.364866E+03,6.760836E-02,1.655230E-01,1.280056E+03,1.503506E+03,7.844947E-02,1.052361E-01,1.099092E+03,2.969343E+03,6.736106E-02,2.078347E-01,2.485320E+02,9.434083E+02,1.523299E-02,6.603472E-02,1.233635E+03,1.581051E+03,7.560693E-02,1.106620E-01,1.099092E+03,1.423993E+03,6.736106E-02,9.967065E-02,4.356879E+02,1.026345E+03,2.670302E-02,7.183963E-02,4.318074E+02,5.504590E+02,2.646627E-02,3.853121E-02,1.280056E+03,3.031777E+03,7.844947E-02,2.122049E-01,1.283938E+03,1.939894E+03,7.868738E-02,1.357791E-01,1.230022E+03,9.242142E+02,7.538550E-02,6.469038E-02,1.233635E+03,1.107506E+03,7.560693E-02,7.751884E-02 
16:00:00,1.103124E+03,1.887654E+03,6.760815E-02,1.321223E-01,1.230020E+03,2.730371E+03,7.538542E-02,1.911084E-01,1.283934E+03,2.318346E+03,7.868714E-02,1.622671E-01,1.103124E+03,2.283129E+03,6.760815E-02,1.598018E-01,1.280052E+03,1.502206E+03,7.844923E-02,1.051451E-01,1.099089E+03,3.086842E+03,6.736085E-02,2.160583E-01,2.485303E+02,9.487748E+02,1.523288E-02,6.641031E-02,1.233633E+03,1.478319E+03,7.560685E-02,1.034714E-01,1.099089E+03,1.420298E+03,6.736085E-02,9.941195E-02,4.356851E+02,1.033896E+03,2.670285E-02,7.236814E-02,4.318067E+02,5.538348E+02,2.646622E-02,3.876748E-02,1.280052E+03,3.147242E+03,7.844923E-02,2.202862E-01,1.283934E+03,1.909539E+03,7.868714E-02,1.336545E-01,1.230020E+03,9.185394E+02,7.538542E-02,6.429308E-02,1.233633E+03,1.082453E+03,7.560685E-02,7.576530E-02 
16:15:00,1.103121E+03,1.850863E+03,6.760796E-02,1.295472E-01,1.230019E+03,2.805347E+03,7.538535E-02,1.963556E-01,1.283930E+03,2.231549E+03,7.868691E-02,1.561918E-01,1.103121E+03,2.194818E+03,6.760796E-02,1.536206E-01,1.280048E+03,1.498699E+03,7.844901E-02,1.048995E-01,1.099086E+03,3.190697E+03,6.736066E-02,2.233270E-01,2.485287E+02,9.532646E+02,1.523278E-02,6.672453E-02,1.233632E+03,1.380621E+03,7.560678E-02,9.663320E-02,1.099086E+03,1.414554E+03,6.736066E-02,9.900981E-02,4.356825E+02,1.040591E+03,2.670269E-02,7.283669E-02,4.318060E+02,5.563905E+02,2.646618E-02,3.894632E-02,1.280048E+03,3.249142E+03,7.844901E-02,2.274181E-01,1.283930E+03,1.878046E+03,7.868691E-02,1.314501E-01,1.230019E+03,9.109169E+02,7.538535E-02,6.375944E-02,1.233632E+03,1.056230E+03,7.560678E-02,7.392980E-02 
16:30:00,1.103118E+03,1.812967E+03,6.760777E-02,1.268947E-01,1.230018E+03,2.861696E+03,7.538528E-02,2.002992E-01,1.283926E+03,2.146435E+03,7.868670E-02,1.502344E-01,1.103118E+03,2.108443E+03,6.760777E-02,1.475749E-01,1.280045E+03,1.494431E+03,7.844879E-02,1.046007E-01,1.099083E+03,3.280269E+03,6.736047E-02,2.295959E-01,2.485271E+02,9.568027E+02,1.523268E-02,6.697214E-02,1.233631E+03,1.292903E+03,7.560671E-02,9.049370E-02,1.099083E+03,1.408240E+03,6.736047E-02,9.856786E-02,4.356800E+02,1.046327E+03,2.670254E-02,7.323816E-02,4.318054E+02,5.580011E+02,2.646614E-02,3.905898E-02,1.280045E+03,3.336671E+03,7.844879E-02,2.335440E-01,1.283926E+03,1.845254E+03,7.868670E-02,1.291549E-01,1.230018E+03,9.031545E+02,7.538528E-02,6.321604E-02,1.233631E+03,1.028708E+03,7.560671E-02,7.200334E-02 
16:45:00,1.103115E+03,1.772794E+03,6.760759E-02,1.240829E-01,1.230017E+03,2.901841E+03,7.538521E-02,2.031086E-01,1.283923E+03,2.067972E+03,7.868649E-02,1.447426E-01,1.103115E+03,2.028960E+03,6.760759E-02,1.420117E-01,1.280041E+03,1.493191E+03,7.844858E-02,1.045139E-01,1.099080E+03,3.356983E+03,6.736029E-02,2.349650E-01,2.485255E+02,9.593866E+02,1.523259E-02,6.715295E-02,1.233630E+03,1.218981E+03,7.560664E-02,8.531988E-02,1.099080E+03,1.405170E+03,6.736029E-02,9.835294E-02,4.356776E+02,1.051074E+03,2.670239E-02,7.357039E-02,4.318048E+02,5.586703E+02,2.646611E-02,3.910577E-02,1.280041E+03,3.410923E+03,7.844858E-02,2.387408E-01,1.283923E+03,1.810110E+03,7.868649E-02,1.266951E-01,1.230017E+03,9.000267E+02,7.538521E-02,6.299705E-02,1.233630E+03,9.987983E+02,7.560664E-02,6.990985E-02 
17:00:00,1.103112E+03,1.730594E+03,6.760742E-02,1.211292E-01,1.230016E+03,2.924279E+03,7.538515E-02,2.046786E-01,1.283920E+03,1.998983E+03,7.868629E-02,1.399139E-01,1.103112E+03,1.958998E+03,6.760742E-02,1.371150E-01,1.280038E+03,1.500133E+03,7.844838E-02,1.049998E-01,1.099077E+03,3.419468E+03,6.736012E-02,2.393381E-01,2.485240E+02,9.610901E+02,1.523250E-02,6.727214E-02,1.233629E+03,1.158015E+03,7.560658E-02,8.105291E-02,1.099077E+03,1.410607E+03,6.736012E-02,9.873351E-02,4.356753E+02,1.054878E+03,2.670225E-02,7.383656E-02,4.318042E+02,5.585031E+02,2.646608E-02,3.909401E-02,1.280038E+03,3.470678E+03,7.844838E-02,2.429228E-01,1.283920E+03,1.772764E+03,7.868629E-02,1.240811E-01,1.230016E+03,9.069553E+02,7.538515E-02,6.348204E-02,1.233629E+03,9.668212E+02,7.560658E-02,6.767161E-02 
17:15:00,1.103109E+03,1.686800E+03,6.760725E-02,1.180640E-01,1.230015E+03,2.926760E+03,7.538509E-02,2.048520E-01,1.283917E+03,1.938944E+03,7.868610E-02,1.357117E-01,1.103109E+03,1.897878E+03,6.760725E-02,1.328372E-01,1.280035E+03,1.519084E+03,7.844820E-02,1.063263E-01,1.099074E+03,3.465634E+03,6.735996E-02,2.425690E-01,2.485226E+02,9.620476E+02,1.523241E-02,6.733912E-02,1.233628E+03,1.104461E+03,7.560652E-02,7.730467E-02,1.099074E+03,1.428384E+03,6.735996E-02,9.997788E-02,4.356732E+02,1.057845E+03,2.670212E-02,7.404418E-02,4.318037E+02,5.576624E+02,2.646604E-02,3.903512E-02,1.280035E+03,3.514031E+03,7.844820E-02,2.459568E-01,1.283917E+03,1.733554E+03,7.868610E-02,1.213367E-01,1.230015E+03,9.266200E+02,7.538509E-02,6.485860E-02,1.233628E+03,9.333157E+02,7.560652E-02,6.532640E-02 
17:30:00,1.103107E+03,1.641672E+03,6.760710E-02,1.149054E-01,1.230014E+03,2.906977E+03,7.538503E-02,2.034670E-01,1.283914E+03,1.883793E+03,7.868592E-02,1.318517E-01,1.103107E+03,1.841254E+03,6.760710E-02,1.288741E-01,1.280032E+03,1.550227E+03,7.844801E-02,1.085063E-01,1.099072E+03,3.493272E+03,6.735980E-02,2.445031E-01,2.485212E+02,9.624142E+02,1.523232E-02,6.736474E-02,1.233627E+03,1.056572E+03,7.560646E-02,7.395289E-02,1.099072E+03,1.458514E+03,6.735980E-02,1.020869E-01,4.356711E+02,1.060108E+03,2.670199E-02,7.420253E-02,4.318032E+02,5.563294E+02,2.646601E-02,3.894179E-02,1.280032E+03,3.538873E+03,7.844801E-02,2.476953E-01,1.283914E+03,1.692711E+03,7.868592E-02,1.184779E-01,1.230014E+03,9.561412E+02,7.538503E-02,6.692519E-02,1.233627E+03,8.986337E+02,7.560646E-02,6.289883E-02 
17:45:00,1.103104E+03,1.596355E+03,6.760694E-02,1.117335E-01,1.230013E+03,2.860142E+03,7.538498E-02,2.001886E-01,1.283911E+03,1.831565E+03,7.868575E-02,1.281963E-01,1.103104E+03,1.787198E+03,6.760694E-02,1.250907E-01,1.280029E+03,1.589254E+03,7.844784E-02,1.112380E-01,1.099069E+03,3.498129E+03,6.735964E-02,2.448428E-01,2.485199E+02,9.623042E+02,1.523224E-02,6.735700E-02,1.233626E+03,1.011570E+03,7.560641E-02,7.080318E-02,1.099069E+03,1.496519E+03,6.735964E-02,1.047472E-01,4.356691E+02,1.061765E+03,2.670187E-02,7.431847E-02,4.318028E+02,5.546448E+02,2.646599E-02,3.882386E-02,1.280029E+03,3.541209E+03,7.844784E-02,2.478585E-01,1.283911E+03,1.651264E+03,7.868575E-02,1.155770E-01,1.230013E+03,9.953118E+02,7.538498E-02,6.966729E-02,1.233626E+03,8.639610E+02,7.560641E-02,6.047194E-02 
18:00:00,1.103102E+03,1.550711E+03,6.760680E-02,1.085388E-01,1.230012E+03,2.783924E+03,7.538493E-02,1.948536E-01,1.283908E+03,1.780601E+03,7.868558E-02,1.246293E-01,1.103102E+03,1.734091E+03,6.760680E-02,1.213737E-01,1.280026E+03,1.628851E+03,7.844768E-02,1.140098E-01,1.099067E+03,3.477674E+03,6.735950E-02,2.434107E-01,2.485186E+02,9.617558E+02,1.523216E-02,6.731860E-02,1.233625E+03,9.678696E+02,7.560636E-02,6.774452E-02,1.099067E+03,1.534907E+03,6.735950E-02,1.074342E-01,4.356671E+02,1.062842E+03,2.670175E-02,7.439386E-02,4.318023E+02,5.526754E+02,2.646596E-02,3.868599E-02,1.280026E+03,3.518485E+03,7.844768E-02,2.462677E-01,1.283908E+03,1.609140E+03,7.868558E-02,1.126286E-01,1.230012E+03,1.033167E+03,7.538493E-02,7.231721E-02,1.233625E+03,8.292316E+02,7.560636E-02,5.804108E-02 
18:15:00,1.183664E+03,1.503848E+03,7.254430E-02,1.052587E-01,1.310483E+03,2.674778E+03,8.031681E-02,1.872139E-01,1.408825E+03,1.729118E+03,8.634125E-02,1.210259E-01,1.183664E+03,1.680300E+03,7.254430E-02,1.176088E-01,1.404943E+03,1.660977E+03,8.610334E-02,1.162584E-01,1.179629E+03,3.428414E+03,7.229700E-02,2.399626E-01,2.485173E+02,9.607109E+02,1.523208E-02,6.724544E-02,1.314096E+03,9.238535E+02,8.053824E-02,6.466373E-02,1.179629E+03,1.565673E+03,7.229700E-02,1.095877E-01,4.840658E+02,1.063195E+03,2.966807E-02,7.441854E-02,4.318019E+02,5.504094E+02,2.646593E-02,3.852738E-02,1.404943E+03,3.467161E+03,8.610334E-02,2.426751E-01,1.408825E+03,1.565505E+03,8.634125E-02,1.095745E-01,1.310483E+03,1.060993E+03,8.031681E-02,7.426490E-02,1.314096E+03,7.936606E+02,8.053824E-02,5.555132E-02 
18:30:00,1.264250E+03,1.455500E+03,7.748291E-02,1.018748E-01,1.390974E+03,2.528910E+03,8.524965E-02,1.770040E-01,1.533784E+03,1.676244E+03,9.399871E-02,1.173252E-01,1.264250E+03,1.625017E+03,7.748291E-02,1.137394E-01,1.529902E+03,1.678853E+03,9.376081E-02,1.175096E-01,1.260215E+03,3.346380E+03,7.723562E-02,2.342206E-01,2.485161E+02,9.590158E+02,1.523201E-02,6.712676E-02,1.394587E+03,8.789099E+02,8.547108E-02,6.151799E-02,1.260215E+03,1.582154E+03,7.723562E-02,1.107412E-01,5.324889E+02,1.062662E+03,3.263573E-02,7.438117E-02,4.318015E+02,5.477602E+02,2.646591E-02,3.834196E-02,1.529902E+03,3.383398E+03,9.376081E-02,2.368121E-01,1.533784E+03,1.519977E+03,9.399871E-02,1.063878E-01,1.390974E+03,1.073072E+03,8.524965E-02,7.511018E-02,1.394587E+03,7.570696E+02,8.547108E-02,5.299017E-02 
18:45:00,1.344885E+03,1.404917E+03,8.242367E-02,9.833427E-02,1.471519E+03,2.343482E+03,9.018478E-02,1.640251E-01,1.658816E+03,1.620921E+03,1.016590E-01,1.134530E-01,1.344885E+03,1.567370E+03,8.242367E-02,1.097046E-01,1.654934E+03,1.676568E+03,1.014211E-01,1.173494E-01,1.340850E+03,3.227983E+03,8.217637E-02,2.259334E-01,2.485150E+02,9.564389E+02,1.523194E-02,6.694638E-02,1.475132E+03,8.322042E+02,9.040621E-02,5.824890E-02,1.340850E+03,1.578522E+03,8.217637E-02,1.104868E-01,5.809201E+02,1.060999E+03,3.560377E-02,7.426480E-02,4.318012E+02,5.444398E+02,2.646589E-02,3.810956E-02,1.654934E+03,3.263666E+03,1.014211E-01,2.284314E-01,1.658816E+03,1.471938E+03,1.016590E-01,1.030254E-01,1.471519E+03,1.057514E+03,9.018478E-02,7.402070E-02,1.475132E+03,7.188917E+02,9.040621E-02,5.031794E-02 
19:00:00,1.425567E+03,1.352112E+03,8.736628E-02,9.463830E-02,1.552113E+03,2.114390E+03,9.512176E-02,1.479902E-01,1.783916E+03,1.562930E+03,1.093214E-01,1.093940E-01,1.425567E+03,1.507185E+03,8.736628E-02,1.054921E-01,1.780034E+03,1.648751E+03,1.090835E-01,1.154021E-01,1.421532E+03,3.067354E+03,8.711898E-02,2.146903E-01,2.485141E+02,9.526886E+02,1.523189E-02,6.668386E-02,1.555726E+03,7.838670E+02,9.534319E-02,5.486559E-02,1.421532E+03,1.549660E+03,8.711898E-02,1.084664E-01,6.293725E+02,1.057903E+03,3.857293E-02,7.404804E-02,4.318012E+02,5.402228E+02,2.646589E-02,3.781438E-02,1.780034E+03,3.102426E+03,1.090835E-01,2.171456E-01,1.783916E+03,1.421226E+03,1.093214E-01,9.947598E-02,1.552113E+03,1.014694E+03,9.512176E-02,7.102315E-02,1.555726E+03,6.794962E+02,9.534319E-02,4.756050E-02 
19:15:00,1.425713E+03,1.298828E+03,8.737226E-02,9.090884E-02,1.552266E+03,1.844561E+03,9.512786E-02,1.291040E-01,1.784133E+03,1.503983E+03,1.093291E-01,1.052681E-01,1.425713E+03,1.446196E+03,8.737226E-02,1.012233E-01,1.780251E+03,1.592172E+03,1.090912E-01,1.114415E-01,1.421677E+03,2.860320E+03,8.712496E-02,2.001993E-01,2.485140E+02,9.474189E+02,1.523188E-02,6.631498E-02,1.555879E+03,7.358351E+02,9.534928E-02,5.150365E-02,1.421677E+03,1.492080E+03,8.712496E-02,1.044358E-01,6.294403E+02,1.053246E+03,3.857649E-02,7.372203E-02,4.318019E+02,5.345424E+02,2.646594E-02,3.741676E-02,1.780251E+03,2.896209E+03,1.090912E-01,2.027117E-01,1.784133E+03,1.369702E+03,1.093291E-01,9.586964E-02,1.552266E+03,9.457240E+02,9.512786E-02,6.619517E-02,1.555879E+03,6.404686E+02,9.534928E-02,4.482882E-02 
19:30:00,1.425853E+03,1.245051E+03,8.737785E-02,8.714486E-02,1.552417E+03,1.573152E+03,9.513376E-02,1.101072E-01,1.784330E+03,1.444091E+03,1.093358E-01,1.010762E-01,1.425853E+03,1.384491E+03,8.737785E-02,9.690442E-02,1.780448E+03,1.510588E+03,1.090979E-01,1.057308E-01,1.421817E+03,2.621339E+03,8.713056E-02,1.834722E-01,2.485150E+02,9.402303E+02,1.523194E-02,6.581179E-02,1.556030E+03,6.879366E+02,9.535519E-02,4.815107E-02,1.421817E+03,1.409913E+03,8.713056E-02,9.868420E-02,6.294971E+02,1.046609E+03,3.857941E-02,7.325745E-02,4.318041E+02,5.269993E+02,2.646607E-02,3.688871E-02,1.780448E+03,2.658582E+03,1.090979E-01,1.860793E-01,1.784330E+03,1.317460E+03,1.093358E-01,9.221304E-02,1.552417E+03,8.546002E+02,9.513376E-02,5.981665E-02,1.556030E+03,6.015305E+02,9.535519E-02,4.210339E-02 
19:45:00,1.425956E+03,1.193178E+03,8.738194E-02,8.351407E-02,1.552528E+03,1.321824E+03,9.513812E-02,9.251615E-02,1.784470E+03,1.385503E+03,1.093407E-01,9.697539E-02,1.425956E+03,1.324454E+03,8.738194E-02,9.270226E-02,1.780588E+03,1.418030E+03,1.091028E-01,9.925203E-02,1.421921E+03,2.381710E+03,8.713466E-02,1.666998E-01,2.485178E+02,9.308202E+02,1.523211E-02,6.515309E-02,1.556141E+03,6.422126E+02,9.535953E-02,4.495068E-02,1.421921E+03,1.318062E+03,8.713466E-02,9.225492E-02,6.295573E+02,1.037661E+03,3.858259E-02,7.263111E-02,4.318083E+02,5.172488E+02,2.646633E-02,3.620611E-02,1.780588E+03,2.418937E+03,1.091028E-01,1.693058E-01,1.784470E+03,1.266582E+03,1.093407E-01,8.865194E-02,1.552528E+03,7.597286E+02,9.513812E-02,5.317588E-02,1.556141E+03,5.648253E+02,9.535953E-02,3.953425E-02 
20:00:00,1.426022E+03,1.144507E+03,8.738480E-02,8.010754E-02,1.552600E+03,1.119196E+03,9.514129E-02,7.833390E-02,1.784558E+03,1.329634E+03,1.093444E-01,9.306499E-02,1.426022E+03,1.267623E+03,8.738480E-02,8.872457E-02,1.780675E+03,1.327166E+03,1.091065E-01,9.289197E-02,1.421987E+03,2.166513E+03,8.713751E-02,1.516376E-01,2.485223E+02,9.192606E+02,1.523239E-02,6.434394E-02,1.556213E+03,5.997421E+02,9.536270E-02,4.197801E-02,1.421987E+03,1.229254E+03,8.713751E-02,8.603875E-02,6.296065E+02,1.026434E+03,3.858523E-02,7.184522E-02,4.318147E+02,5.050455E+02,2.646672E-02,3.535178E-02,1.780675E+03,2.201623E+03,1.091065E-01,1.540953E-01,1.784558E+03,1.218492E+03,1.093444E-01,8.528599E-02,1.552600E+03,6.721645E+02,9.514129E-02,4.704672E-02,1.556213E+03,5.312201E+02,9.536270E-02,3.718210E-02 
