Time,THERMAL ZONE 12:SAN FRANCISCO INTL AP ANN HTG 99.6% CONDNS DB:Des Heat Load [W],THERMAL ZONE 12:SAN FRANCISCO INTL AP ANN CLG .4% CONDNS DB=>MWB:Des Sens Cool Load [W],THERMAL ZONE 12:SAN FRANCISCO INTL AP ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],THERMAL ZONE 12:SAN FRANCISCO INTL AP ANN CLG .4% CONDNS DB=>MWB:Des Cool Mass Flow [kg/s],THERMAL ZONE 9:SAN FRANCISCO INTL AP ANN HTG 99.6% CONDNS DB:Des Heat Load [W],THERMAL ZONE 9:SAN FRANCISCO INTL AP ANN CLG .4% CONDNS DB=>MWB:Des Sens Cool Load [W],THERMAL ZONE 9:SAN FRANCISCO INTL AP ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],THERMAL ZONE 9:SAN FRANCISCO INTL AP ANN CLG .4% CONDNS DB=>MWB:Des Cool Mass Flow [kg/s],THERMAL ZONE 15:SAN FRANCISCO INTL AP ANN HTG 99.6% CONDNS DB:Des Heat Load [W],THERMAL ZONE 15:SAN FRANCISCO INTL AP ANN CLG .4% CONDNS DB=>MWB:Des Sens Cool Load [W],THERMAL ZONE 15:SAN FRANCISCO INTL AP ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],THERMAL ZONE 15:SAN FRANCISCO INTL AP ANN CLG .4% CONDNS DB=>MWB:Des Cool Mass Flow [kg/s],THERMAL ZONE 4:SAN FRANCISCO INTL AP ANN HTG 99.6% CONDNS DB:Des Heat Load [W],THERMAL ZONE 4:SAN FRANCISCO INTL AP ANN CLG .4% CONDNS DB=>MWB:Des Sens Cool Load [W],THERMAL ZONE 4:SAN FRANCISCO INTL AP ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],THERMAL ZONE 4:SAN FRANCISCO INTL AP ANN CLG .4% CONDNS DB=>MWB:Des Cool Mass Flow [kg/s],THERMAL ZONE 1:SAN FRANCISCO INTL AP ANN HTG 99.6% CONDNS DB:Des Heat Load [W],THERMAL ZONE 1:SAN FRANCISCO INTL AP ANN CLG .4% CONDNS DB=>MWB:Des Sens Cool Load [W],THERMAL ZONE 1:SAN FRANCISCO INTL AP ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],THERMAL ZONE 1:SAN FRANCISCO INTL AP ANN CLG .4% CONDNS DB=>MWB:Des Cool Mass Flow [kg/s],THERMAL ZONE 13:SAN FRANCISCO INTL AP ANN HTG 99.6% CONDNS DB:Des Heat Load [W],THERMAL ZONE 13:SAN FRANCISCO INTL AP ANN CLG .4% CONDNS DB=>MWB:Des Sens Cool Load [W],THERMAL ZONE 13:SAN FRANCISCO INTL AP ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],THERMAL ZONE 13:SAN FRANCISCO INTL AP ANN CLG .4% CONDNS DB=>MWB:Des Cool Mass Flow [kg/s],THERMAL ZONE 2:SAN FRANCISCO INTL AP ANN HTG 99.6% CONDNS DB:Des Heat Load [W],THERMAL ZONE 2:SAN FRANCISCO INTL AP ANN CLG .4% CONDNS DB=>MWB:Des Sens Cool Load [W],THERMAL ZONE 2:SAN FRANCISCO INTL AP ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],THERMAL ZONE 2:SAN FRANCISCO INTL AP ANN CLG .4% CONDNS DB=>MWB:Des Cool Mass Flow [kg/s],THERMAL ZONE 11:SAN FRANCISCO INTL AP ANN HTG 99.6% CONDNS DB:Des Heat Load [W],THERMAL ZONE 11::Des Sens Cool Load [W],THERMAL ZONE 11:SAN FRANCISCO INTL AP ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],THERMAL ZONE 11::Des Cool Mass Flow [kg/s],THERMAL ZONE 3:SAN FRANCISCO INTL AP ANN HTG 99.6% CONDNS DB:Des Heat Load [W],THERMAL ZONE 3:SAN FRANCISCO INTL AP ANN CLG .4% CONDNS DB=>MWB:Des Sens Cool Load [W],THERMAL ZONE 3:SAN FRANCISCO INTL AP ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],THERMAL ZONE 3:SAN FRANCISCO INTL AP ANN CLG .4% CONDNS DB=>MWB:Des Cool Mass Flow [kg/s],THERMAL ZONE 6:SAN FRANCISCO INTL AP ANN HTG 99.6% CONDNS DB:Des Heat Load [W],THERMAL ZONE 6:SAN FRANCISCO INTL AP ANN CLG .4% CONDNS DB=>MWB:Des Sens Cool Load [W],THERMAL ZONE 6:SAN FRANCISCO INTL AP ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],THERMAL ZONE 6:SAN FRANCISCO INTL AP ANN CLG .4% CONDNS DB=>MWB:Des Cool Mass Flow [kg/s],THERMAL ZONE 5:SAN FRANCISCO INTL AP ANN HTG 99.6% CONDNS DB:Des Heat Load [W],THERMAL ZONE 5:SAN FRANCISCO INTL AP ANN CLG .4% CONDNS DB=>MWB:Des Sens Cool Load [W],THERMAL ZONE 5:SAN FRANCISCO INTL AP ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],THERMAL ZONE 5:SAN FRANCISCO INTL AP ANN CLG .4% CONDNS DB=>MWB:Des Cool Mass Flow [kg/s],THERMAL ZONE 8:SAN FRANCISCO INTL AP ANN HTG 99.6% CONDNS DB:Des Heat Load [W],THERMAL ZONE 8:SAN FRANCISCO INTL AP ANN CLG .4% CONDNS DB=>MWB:Des Sens Cool Load [W],THERMAL ZONE 8:SAN FRANCISCO INTL AP ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],THERMAL ZONE 8:SAN FRANCISCO INTL AP ANN CLG .4% CONDNS DB=>MWB:Des Cool Mass Flow [kg/s],THERMAL ZONE 7:SAN FRANCISCO INTL AP ANN HTG 99.6% CONDNS DB:Des Heat Load [W],THERMAL ZONE 7:SAN FRANCISCO INTL AP ANN CLG .4% CONDNS DB=>MWB:Des Sens Cool Load [W],THERMAL ZONE 7:SAN FRANCISCO INTL AP ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],THERMAL ZONE 7:SAN FRANCISCO INTL AP ANN CLG .4% CONDNS DB=>MWB:Des Cool Mass Flow [kg/s],THERMAL ZONE 10:SAN FRANCISCO INTL AP ANN HTG 99.6% CONDNS DB:Des Heat Load [W],THERMAL ZONE 10:SAN FRANCISCO INTL AP ANN CLG .4% CONDNS DB=>MWB:Des Sens Cool Load [W],THERMAL ZONE 10:SAN FRANCISCO INTL AP ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],THERMAL ZONE 10:SAN FRANCISCO INTL AP ANN CLG .4% CONDNS DB=>MWB:Des Cool Mass Flow [kg/s],THERMAL ZONE 14:SAN FRANCISCO INTL AP ANN HTG 99.6% CONDNS DB:Des Heat Load [W],THERMAL ZONE 14::Des Sens Cool Load [W],THERMAL ZONE 14:SAN FRANCISCO INTL AP ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],THERMAL ZONE 14::Des Cool Mass Flow [kg/s] 
11:30:00,1.003247E+03,2.744634E+02,6.149083E-02,1.920776E-02,8.084792E+02,1.245776E+01,4.955318E-02,8.725062E-04,1.004208E+03,0.000000E+00,6.154977E-02,0.000000E+00,4.233857E+02,6.452742E+01,2.595009E-02,4.515888E-03,8.084792E+02,4.272546E-01,4.955318E-02,3.011758E-05,2.719754E+02,0.000000E+00,1.666988E-02,0.000000E+00,9.200957E+02,9.451140E+02,5.639436E-02,6.614288E-02,1.004208E+03,0.000000E+00,6.154977E-02,0.000000E+00,8.084826E+02,1.436881E+03,4.955339E-02,1.005587E-01,1.003247E+03,6.060130E+02,6.149083E-02,4.241110E-02,9.195168E+02,9.391058E+01,5.635888E-02,6.572241E-03,9.195168E+02,7.640185E+01,5.635888E-02,5.346909E-03,8.084826E+02,8.358783E+02,4.955339E-02,5.849813E-02,9.200957E+02,1.482618E+03,5.639436E-02,1.037596E-01,6.034268E+02,0.000000E+00,3.698514E-02,0.000000E+00 
11:45:00,1.003247E+03,3.451975E+02,6.149083E-02,2.415758E-02,8.084792E+02,2.334108E+01,4.955318E-02,1.634164E-03,1.004208E+03,0.000000E+00,6.154977E-02,0.000000E+00,4.233857E+02,7.314819E+01,2.595009E-02,5.119205E-03,8.084792E+02,1.109176E+01,4.955318E-02,7.764644E-04,2.719754E+02,0.000000E+00,1.666988E-02,0.000000E+00,9.200957E+02,1.026523E+03,5.639436E-02,7.184018E-02,1.004208E+03,0.000000E+00,6.154977E-02,0.000000E+00,8.084826E+02,1.390877E+03,4.955339E-02,9.733919E-02,1.003247E+03,5.270768E+02,6.149083E-02,3.688686E-02,9.195168E+02,1.142887E+02,5.635888E-02,7.998385E-03,9.195168E+02,9.525443E+01,5.635888E-02,6.666288E-03,8.084826E+02,9.219833E+02,4.955339E-02,6.452410E-02,9.200957E+02,1.431129E+03,5.639436E-02,1.001562E-01,6.034268E+02,0.000000E+00,3.698514E-02,0.000000E+00 
12:00:00,1.003247E+03,4.226069E+02,6.149083E-02,2.957476E-02,8.084792E+02,3.981427E+01,4.955318E-02,2.787025E-03,1.004208E+03,0.000000E+00,6.154977E-02,0.000000E+00,4.233857E+02,8.151691E+01,2.595009E-02,5.704882E-03,8.084792E+02,2.117820E+01,4.955318E-02,1.482353E-03,2.719754E+02,0.000000E+00,1.666988E-02,0.000000E+00,9.200957E+02,1.102988E+03,5.639436E-02,7.719157E-02,1.004208E+03,0.000000E+00,6.154977E-02,0.000000E+00,8.084826E+02,1.319190E+03,4.955339E-02,9.232223E-02,1.003247E+03,4.366628E+02,6.149083E-02,3.055936E-02,9.195168E+02,1.333570E+02,5.635888E-02,9.332856E-03,9.195168E+02,1.134210E+02,5.635888E-02,7.937662E-03,8.084826E+02,1.003555E+03,4.955339E-02,7.023283E-02,9.200957E+02,1.354853E+03,5.639436E-02,9.481809E-02,6.034268E+02,0.000000E+00,3.698514E-02,0.000000E+00 
12:15:00,1.003247E+03,4.917165E+02,6.149083E-02,3.441114E-02,8.084792E+02,5.914106E+01,4.955318E-02,4.138935E-03,1.004208E+03,0.000000E+00,6.154977E-02,0.000000E+00,4.233857E+02,8.976626E+01,2.595009E-02,6.282204E-03,8.084792E+02,3.604482E+01,4.955318E-02,2.522780E-03,2.719754E+02,0.000000E+00,1.666988E-02,0.000000E+00,9.200957E+02,1.174139E+03,5.639436E-02,8.217095E-02,1.004208E+03,0.000000E+00,6.154977E-02,0.000000E+00,8.084826E+02,1.231208E+03,4.955339E-02,8.616491E-02,1.003247E+03,3.366259E+02,6.149083E-02,2.355840E-02,9.195168E+02,1.519760E+02,5.635888E-02,1.063589E-02,9.195168E+02,1.303573E+02,5.635888E-02,9.122931E-03,8.084826E+02,1.080123E+03,4.955339E-02,7.559138E-02,9.200957E+02,1.262707E+03,5.639436E-02,8.836934E-02,6.034268E+02,0.000000E+00,3.698514E-02,0.000000E+00 
12:30:00,1.003247E+03,5.512515E+02,6.149083E-02,3.857756E-02,8.084792E+02,7.649199E+01,4.955318E-02,5.353217E-03,1.004208E+03,0.000000E+00,6.154977E-02,0.000000E+00,4.233857E+02,9.754167E+01,2.595009E-02,6.826359E-03,8.084792E+02,5.396403E+01,4.955318E-02,3.776622E-03,2.719754E+02,0.000000E+00,1.666988E-02,0.000000E+00,9.200957E+02,1.239602E+03,5.639436E-02,8.675233E-02,1.004208E+03,0.000000E+00,6.154977E-02,0.000000E+00,8.084826E+02,1.142684E+03,4.955339E-02,7.996966E-02,1.003247E+03,2.471739E+02,6.149083E-02,1.729821E-02,9.195168E+02,1.757815E+02,5.635888E-02,1.230190E-02,9.195168E+02,1.463090E+02,5.635888E-02,1.023930E-02,8.084826E+02,1.151195E+03,4.955339E-02,8.056523E-02,9.200957E+02,1.169881E+03,5.639436E-02,8.187301E-02,6.034268E+02,0.000000E+00,3.698514E-02,0.000000E+00 
12:45:00,1.003247E+03,6.018795E+02,6.149083E-02,4.212080E-02,8.084792E+02,1.109169E+02,4.955318E-02,7.762413E-03,1.004208E+03,0.000000E+00,6.154977E-02,0.000000E+00,4.233857E+02,1.048437E+02,2.595009E-02,7.337384E-03,8.084792E+02,6.492554E+01,4.955318E-02,4.543751E-03,2.719754E+02,0.000000E+00,1.666988E-02,0.000000E+00,9.200957E+02,1.299102E+03,5.639436E-02,9.091638E-02,1.004208E+03,0.000000E+00,6.154977E-02,0.000000E+00,8.084826E+02,1.066411E+03,4.955339E-02,7.463175E-02,1.003247E+03,1.797723E+02,6.149083E-02,1.258118E-02,9.195168E+02,2.142494E+02,5.635888E-02,1.499403E-02,9.195168E+02,1.612662E+02,5.635888E-02,1.128606E-02,8.084826E+02,1.216413E+03,4.955339E-02,8.512948E-02,9.200957E+02,1.089040E+03,5.639436E-02,7.621543E-02,6.034268E+02,0.000000E+00,3.698514E-02,0.000000E+00 
13:00:00,1.003247E+03,6.438714E+02,6.149083E-02,4.505974E-02,8.084792E+02,1.657681E+02,4.955318E-02,1.160112E-02,1.004208E+03,0.000000E+00,6.154977E-02,0.000000E+00,4.233857E+02,1.118377E+02,2.595009E-02,7.826854E-03,8.084792E+02,7.962171E+01,4.955318E-02,5.572248E-03,2.719754E+02,0.000000E+00,1.666988E-02,0.000000E+00,9.200957E+02,1.352556E+03,5.639436E-02,9.465729E-02,1.004208E+03,0.000000E+00,6.154977E-02,0.000000E+00,8.084826E+02,1.010038E+03,4.955339E-02,7.068650E-02,1.003247E+03,1.282765E+02,6.149083E-02,8.977306E-03,9.195168E+02,2.751407E+02,5.635888E-02,1.925545E-02,9.195168E+02,1.753347E+02,5.635888E-02,1.227063E-02,8.084826E+02,1.275609E+03,4.955339E-02,8.927225E-02,9.200957E+02,1.028059E+03,5.639436E-02,7.194769E-02,6.034268E+02,0.000000E+00,3.698514E-02,0.000000E+00 
13:15:00,1.003247E+03,6.777179E+02,6.149083E-02,4.742868E-02,8.084792E+02,2.463816E+02,4.955318E-02,1.724277E-02,1.004208E+03,0.000000E+00,6.154977E-02,0.000000E+00,4.233857E+02,1.188115E+02,2.595009E-02,8.314910E-03,8.084792E+02,9.250101E+01,4.955318E-02,6.473593E-03,2.719754E+02,0.000000E+00,1.666988E-02,0.000000E+00,9.200957E+02,1.399937E+03,5.639436E-02,9.797325E-02,1.004208E+03,0.000000E+00,6.154977E-02,0.000000E+00,8.084826E+02,9.704487E+02,4.955339E-02,6.791591E-02,1.003247E+03,9.764643E+01,6.149083E-02,6.833689E-03,9.195168E+02,3.620824E+02,5.635888E-02,2.533998E-02,9.195168E+02,1.887972E+02,5.635888E-02,1.321278E-02,8.084826E+02,1.328678E+03,4.955339E-02,9.298624E-02,9.200957E+02,9.844284E+02,5.639436E-02,6.889426E-02,6.034268E+02,0.000000E+00,3.698514E-02,0.000000E+00 
13:30:00,1.003247E+03,7.040504E+02,6.149083E-02,4.927177E-02,8.084792E+02,3.501750E+02,4.955318E-02,2.450666E-02,1.004208E+03,0.000000E+00,6.154977E-02,0.000000E+00,4.233857E+02,1.260773E+02,2.595009E-02,8.823397E-03,8.084792E+02,1.047861E+02,4.955318E-02,7.333351E-03,2.719754E+02,3.885893E+00,1.666988E-02,2.720779E-04,9.200957E+02,1.441301E+03,5.639436E-02,1.008681E-01,1.004208E+03,0.000000E+00,6.154977E-02,0.000000E+00,8.084826E+02,9.396081E+02,4.955339E-02,6.575756E-02,1.003247E+03,7.597302E+01,6.149083E-02,5.316897E-03,9.195168E+02,4.704490E+02,5.635888E-02,3.292392E-02,9.195168E+02,2.019149E+02,5.635888E-02,1.413082E-02,8.084826E+02,1.375612E+03,4.955339E-02,9.627088E-02,9.200957E+02,9.507002E+02,5.639436E-02,6.653383E-02,6.034268E+02,0.000000E+00,3.698514E-02,0.000000E+00 
13:45:00,1.003247E+03,7.233535E+02,6.149083E-02,5.062284E-02,8.084792E+02,4.680086E+02,4.955318E-02,3.275313E-02,1.004208E+03,1.272166E+01,6.154977E-02,8.923586E-04,4.233857E+02,1.338571E+02,2.595009E-02,9.367857E-03,8.084792E+02,1.165718E+02,4.955318E-02,8.158167E-03,2.719754E+02,1.009468E+01,1.666988E-02,7.065938E-04,9.200957E+02,1.476606E+03,5.639436E-02,1.033388E-01,1.004208E+03,0.000000E+00,6.154977E-02,0.000000E+00,8.084826E+02,9.132663E+02,4.955339E-02,6.391406E-02,1.003247E+03,5.869482E+01,6.149083E-02,4.107700E-03,9.195168E+02,5.905593E+02,5.635888E-02,4.132972E-02,9.195168E+02,2.148772E+02,5.635888E-02,1.503797E-02,8.084826E+02,1.416308E+03,4.955339E-02,9.911890E-02,9.200957E+02,9.227210E+02,5.639436E-02,6.457573E-02,6.034268E+02,0.000000E+00,3.698514E-02,0.000000E+00 
14:00:00,1.003247E+03,7.358666E+02,6.149083E-02,5.149865E-02,8.084792E+02,5.902947E+02,4.955318E-02,4.131120E-02,1.004208E+03,7.523825E+01,6.154977E-02,5.267588E-03,4.233857E+02,1.422315E+02,2.595009E-02,9.953931E-03,8.084792E+02,1.278072E+02,4.955318E-02,8.944460E-03,2.719754E+02,1.771146E+01,1.666988E-02,1.239647E-03,9.200957E+02,1.505653E+03,5.639436E-02,1.053717E-01,1.004208E+03,0.000000E+00,6.154977E-02,0.000000E+00,8.084826E+02,8.895789E+02,4.955339E-02,6.225631E-02,1.003247E+03,4.400633E+01,6.149083E-02,3.079740E-03,9.195168E+02,7.142136E+02,5.635888E-02,4.998354E-02,9.195168E+02,2.277542E+02,5.635888E-02,1.593915E-02,8.084826E+02,1.450497E+03,4.955339E-02,1.015117E-01,9.200957E+02,8.984788E+02,5.639436E-02,6.287916E-02,6.034268E+02,0.000000E+00,3.698514E-02,0.000000E+00 
14:15:00,1.003247E+03,7.414329E+02,6.149083E-02,5.188823E-02,8.084792E+02,7.125207E+02,4.955318E-02,4.986507E-02,1.004208E+03,1.528562E+02,6.154977E-02,1.069944E-02,4.233857E+02,1.511611E+02,2.595009E-02,1.057887E-02,8.084792E+02,1.385079E+02,4.955318E-02,9.693338E-03,2.719754E+02,2.815237E+01,1.666988E-02,1.970343E-03,9.200957E+02,1.527974E+03,5.639436E-02,1.069338E-01,1.004208E+03,0.000000E+00,6.154977E-02,0.000000E+00,8.084826E+02,8.673964E+02,4.955339E-02,6.070389E-02,1.003247E+03,3.072385E+01,6.149083E-02,2.150179E-03,9.195168E+02,8.370375E+02,5.635888E-02,5.857925E-02,9.195168E+02,2.402473E+02,5.635888E-02,1.681347E-02,8.084826E+02,1.477640E+03,4.955339E-02,1.034112E-01,9.200957E+02,8.766232E+02,5.639436E-02,6.134962E-02,6.034268E+02,0.000000E+00,3.698514E-02,0.000000E+00 
14:30:00,1.003247E+03,7.397240E+02,6.149083E-02,5.176865E-02,8.084792E+02,8.333730E+02,4.955318E-02,5.832280E-02,1.004208E+03,2.676736E+02,6.154977E-02,1.873455E-02,4.233857E+02,1.605324E+02,2.595009E-02,1.123470E-02,8.084792E+02,1.487479E+02,4.955318E-02,1.040998E-02,2.719754E+02,3.688486E+01,1.666988E-02,2.581351E-03,9.200957E+02,1.543107E+03,5.639436E-02,1.079928E-01,1.004208E+03,0.000000E+00,6.154977E-02,0.000000E+00,8.084826E+02,8.458964E+02,4.955339E-02,5.919924E-02,1.003247E+03,1.829901E+01,6.149083E-02,1.280639E-03,9.195168E+02,9.577058E+02,5.635888E-02,6.702411E-02,9.195168E+02,2.521758E+02,5.635888E-02,1.764828E-02,8.084826E+02,1.497208E+03,4.955339E-02,1.047806E-01,9.200957E+02,8.562193E+02,5.639436E-02,5.992167E-02,6.034268E+02,0.000000E+00,3.698514E-02,0.000000E+00 
14:45:00,1.003247E+03,7.301816E+02,6.149083E-02,5.110084E-02,8.084792E+02,9.525974E+02,4.955318E-02,6.666660E-02,1.004208E+03,4.039572E+02,6.154977E-02,2.826973E-02,4.233857E+02,1.701994E+02,2.595009E-02,1.191124E-02,8.084792E+02,1.584423E+02,4.955318E-02,1.108843E-02,2.719754E+02,4.543275E+01,1.666988E-02,3.179566E-03,9.200957E+02,1.550495E+03,5.639436E-02,1.085099E-01,1.004208E+03,0.000000E+00,6.154977E-02,0.000000E+00,8.084826E+02,8.246543E+02,4.955339E-02,5.771263E-02,1.003247E+03,9.094358E+00,6.149083E-02,6.364598E-04,9.195168E+02,1.075909E+03,5.635888E-02,7.529647E-02,9.195168E+02,2.633382E+02,5.635888E-02,1.842947E-02,8.084826E+02,1.508593E+03,4.955339E-02,1.055774E-01,9.200957E+02,8.365895E+02,5.639436E-02,5.854790E-02,6.034268E+02,0.000000E+00,3.698514E-02,0.000000E+00 
15:00:00,1.003247E+03,7.120575E+02,6.149083E-02,4.983246E-02,8.084792E+02,1.069783E+03,4.955318E-02,7.486769E-02,1.004208E+03,5.209879E+02,6.154977E-02,3.645939E-02,4.233857E+02,1.800111E+02,2.595009E-02,1.259790E-02,8.084792E+02,1.675424E+02,4.955318E-02,1.172529E-02,2.719754E+02,5.464169E+01,1.666988E-02,3.824044E-03,9.200957E+02,1.549476E+03,5.639436E-02,1.084386E-01,1.004208E+03,0.000000E+00,6.154977E-02,0.000000E+00,8.084826E+02,8.033364E+02,4.955339E-02,5.622072E-02,1.003247E+03,2.954429E+00,6.149083E-02,2.067628E-04,9.195168E+02,1.191233E+03,5.635888E-02,8.336729E-02,9.195168E+02,2.735402E+02,5.635888E-02,1.914345E-02,8.084826E+02,1.511096E+03,4.955339E-02,1.057526E-01,9.200957E+02,8.173269E+02,5.639436E-02,5.719983E-02,6.034268E+02,0.000000E+00,3.698514E-02,0.000000E+00 
15:15:00,1.003247E+03,6.844200E+02,6.149083E-02,4.789832E-02,8.084792E+02,1.183910E+03,4.955318E-02,8.285480E-02,1.004208E+03,6.501847E+02,6.154977E-02,4.550066E-02,4.233857E+02,1.898206E+02,2.595009E-02,1.328441E-02,8.084792E+02,1.757612E+02,4.955318E-02,1.230047E-02,2.719754E+02,6.299955E+01,1.666988E-02,4.408961E-03,9.200957E+02,1.539200E+03,5.639436E-02,1.077194E-01,1.004208E+03,0.000000E+00,6.154977E-02,0.000000E+00,8.084826E+02,7.815810E+02,4.955339E-02,5.469818E-02,1.003247E+03,0.000000E+00,6.149083E-02,0.000000E+00,9.195168E+02,1.302732E+03,5.635888E-02,9.117043E-02,9.195168E+02,2.825790E+02,5.635888E-02,1.977602E-02,8.084826E+02,1.503834E+03,4.955339E-02,1.052444E-01,9.200957E+02,7.979782E+02,5.639436E-02,5.584573E-02,6.034268E+02,0.000000E+00,3.698514E-02,0.000000E+00 
15:30:00,1.003247E+03,6.466196E+02,6.149083E-02,4.525295E-02,8.084792E+02,1.295804E+03,4.955318E-02,9.068561E-02,1.004208E+03,7.688782E+02,6.154977E-02,5.380701E-02,4.233857E+02,1.994857E+02,2.595009E-02,1.396081E-02,8.084792E+02,1.823353E+02,4.955318E-02,1.276056E-02,2.719754E+02,7.102793E+01,1.666988E-02,4.970819E-03,9.200957E+02,1.518868E+03,5.639436E-02,1.062965E-01,1.004208E+03,0.000000E+00,6.154977E-02,0.000000E+00,8.084826E+02,7.586448E+02,4.955339E-02,5.309302E-02,1.003247E+03,0.000000E+00,6.149083E-02,0.000000E+00,9.195168E+02,1.411113E+03,5.635888E-02,9.875538E-02,9.195168E+02,2.897977E+02,5.635888E-02,2.028121E-02,8.084826E+02,1.486012E+03,4.955339E-02,1.039971E-01,9.200957E+02,7.777252E+02,5.639436E-02,5.442834E-02,6.034268E+02,0.000000E+00,3.698514E-02,0.000000E+00 
15:45:00,1.003247E+03,5.979362E+02,6.149083E-02,4.184592E-02,8.084792E+02,1.403663E+03,4.955318E-02,9.823398E-02,1.004208E+03,8.761337E+02,6.154977E-02,6.131315E-02,4.233857E+02,2.088740E+02,2.595009E-02,1.461784E-02,8.084792E+02,1.871719E+02,4.955318E-02,1.309904E-02,2.719754E+02,7.862183E+01,1.666988E-02,5.502270E-03,9.200957E+02,1.487357E+03,5.639436E-02,1.040912E-01,1.004208E+03,0.000000E+00,6.154977E-02,0.000000E+00,8.084826E+02,7.344914E+02,4.955339E-02,5.140267E-02,1.003247E+03,0.000000E+00,6.149083E-02,0.000000E+00,9.195168E+02,1.514830E+03,5.635888E-02,1.060139E-01,9.195168E+02,2.951385E+02,5.635888E-02,2.065498E-02,8.084826E+02,1.456472E+03,4.955339E-02,1.019298E-01,9.200957E+02,7.565126E+02,5.639436E-02,5.294380E-02,6.034268E+02,0.000000E+00,3.698514E-02,0.000000E+00 
16:00:00,1.003247E+03,5.385120E+02,6.149083E-02,3.768720E-02,8.084792E+02,1.505526E+03,4.955318E-02,1.053628E-01,1.004208E+03,9.713680E+02,6.154977E-02,6.797820E-02,4.233857E+02,2.178557E+02,2.595009E-02,1.524642E-02,8.084792E+02,1.902804E+02,4.955318E-02,1.331659E-02,2.719754E+02,8.568376E+01,1.666988E-02,5.996492E-03,9.200957E+02,1.443656E+03,5.639436E-02,1.010329E-01,1.004208E+03,0.000000E+00,6.154977E-02,0.000000E+00,8.084826E+02,7.091932E+02,4.955339E-02,4.963220E-02,1.003247E+03,0.000000E+00,6.149083E-02,0.000000E+00,9.195168E+02,1.612162E+03,5.635888E-02,1.128256E-01,9.195168E+02,2.986330E+02,5.635888E-02,2.089954E-02,8.084826E+02,1.414196E+03,4.955339E-02,9.897111E-02,9.200957E+02,7.342689E+02,5.639436E-02,5.138710E-02,6.034268E+02,0.000000E+00,3.698514E-02,0.000000E+00 
16:15:00,1.003247E+03,4.713648E+02,6.149083E-02,3.298799E-02,8.084792E+02,1.600279E+03,4.955318E-02,1.119940E-01,1.004208E+03,1.053900E+03,6.154977E-02,7.375442E-02,4.233857E+02,2.262959E+02,2.595009E-02,1.583710E-02,8.084792E+02,1.917291E+02,4.955318E-02,1.341797E-02,2.719754E+02,9.211335E+01,1.666988E-02,6.446460E-03,9.200957E+02,1.387505E+03,5.639436E-02,9.710317E-02,1.004208E+03,0.000000E+00,6.154977E-02,0.000000E+00,8.084826E+02,6.829557E+02,4.955339E-02,4.779599E-02,1.003247E+03,0.000000E+00,6.149083E-02,0.000000E+00,9.195168E+02,1.702089E+03,5.635888E-02,1.191191E-01,9.195168E+02,3.004504E+02,5.635888E-02,2.102673E-02,8.084826E+02,1.358965E+03,4.955339E-02,9.510581E-02,9.200957E+02,7.111383E+02,5.639436E-02,4.976832E-02,6.034268E+02,0.000000E+00,3.698514E-02,0.000000E+00 
16:30:00,1.003247E+03,4.002813E+02,6.149083E-02,2.801328E-02,8.084792E+02,1.684205E+03,4.955318E-02,1.178674E-01,1.004208E+03,1.119961E+03,6.154977E-02,7.837806E-02,4.233857E+02,2.340617E+02,2.595009E-02,1.638058E-02,8.084792E+02,1.919138E+02,4.955318E-02,1.343090E-02,2.719754E+02,9.781448E+01,1.666988E-02,6.845448E-03,9.200957E+02,1.319196E+03,5.639436E-02,9.232262E-02,1.004208E+03,0.000000E+00,6.154977E-02,0.000000E+00,8.084826E+02,6.564180E+02,4.955339E-02,4.593877E-02,1.003247E+03,0.000000E+00,6.149083E-02,0.000000E+00,9.195168E+02,1.781202E+03,5.635888E-02,1.246557E-01,9.195168E+02,3.011226E+02,5.635888E-02,2.107377E-02,8.084826E+02,1.291116E+03,4.955339E-02,9.035753E-02,9.200957E+02,6.876492E+02,5.639436E-02,4.812446E-02,6.034268E+02,0.000000E+00,3.698514E-02,0.000000E+00 
