Time,THERMAL ZONE 3:SAN FRANCISCO INTL AP ANN HTG 99.6% CONDNS DB:Des Heat Load [W],THERMAL ZONE 3:SAN FRANCISCO INTL AP ANN CLG .4% CONDNS DB=>MWB:Des Sens Cool Load [W],THERMAL ZONE 3:SAN FRANCISCO INTL AP ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],THERMAL ZONE 3:SAN FRANCISCO INTL AP ANN CLG .4% CONDNS DB=>MWB:Des Cool Mass Flow [kg/s],THERMAL ZONE 9:SAN FRANCISCO INTL AP ANN HTG 99.6% CONDNS DB:Des Heat Load [W],THERMAL ZONE 9::Des Sens Cool Load [W],THERMAL ZONE 9:SAN FRANCISCO INTL AP ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],THERMAL ZONE 9::Des Cool Mass Flow [kg/s],THERMAL ZONE 14:SAN FRANCISCO INTL AP ANN HTG 99.6% CONDNS DB:Des Heat Load [W],THERMAL ZONE 14::Des Sens Cool Load [W],THERMAL ZONE 14:SAN FRANCISCO INTL AP ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],THERMAL ZONE 14::Des Cool Mass Flow [kg/s],THERMAL ZONE 15:SAN FRANCISCO INTL AP ANN HTG 99.6% CONDNS DB:Des Heat Load [W],THERMAL ZONE 15::Des Sens Cool Load [W],THERMAL ZONE 15:SAN FRANCISCO INTL AP ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],THERMAL ZONE 15::Des Cool Mass Flow [kg/s],THERMAL ZONE 10:SAN FRANCISCO INTL AP ANN HTG 99.6% CONDNS DB:Des Heat Load [W],THERMAL ZONE 10:SAN FRANCISCO INTL AP ANN CLG .4% CONDNS DB=>MWB:Des Sens Cool Load [W],THERMAL ZONE 10:SAN FRANCISCO INTL AP ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],THERMAL ZONE 10:SAN FRANCISCO INTL AP ANN CLG .4% CONDNS DB=>MWB:Des Cool Mass Flow [kg/s],THERMAL ZONE 11:SAN FRANCISCO INTL AP ANN HTG 99.6% CONDNS DB:Des Heat Load [W],THERMAL ZONE 11:SAN FRANCISCO INTL AP ANN CLG .4% CONDNS DB=>MWB:Des Sens Cool Load [W],THERMAL ZONE 11:SAN FRANCISCO INTL AP ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],THERMAL ZONE 11:SAN FRANCISCO INTL AP ANN CLG .4% CONDNS DB=>MWB:Des Cool Mass Flow [kg/s],THERMAL ZONE 7:SAN FRANCISCO INTL AP ANN HTG 99.6% CONDNS DB:Des Heat Load [W],THERMAL ZONE 7:SAN FRANCISCO INTL AP ANN CLG .4% CONDNS DB=>MWB:Des Sens Cool Load [W],THERMAL ZONE 7:SAN FRANCISCO INTL AP ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],THERMAL ZONE 7:SAN FRANCISCO INTL AP ANN CLG .4% CONDNS DB=>MWB:Des Cool Mass Flow [kg/s],THERMAL ZONE 13:SAN FRANCISCO INTL AP ANN HTG 99.6% CONDNS DB:Des Heat Load [W],THERMAL ZONE 13::Des Sens Cool Load [W],THERMAL ZONE 13:SAN FRANCISCO INTL AP ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],THERMAL ZONE 13::Des Cool Mass Flow [kg/s],THERMAL ZONE 6:SAN FRANCISCO INTL AP ANN HTG 99.6% CONDNS DB:Des Heat Load [W],THERMAL ZONE 6:SAN FRANCISCO INTL AP ANN CLG .4% CONDNS DB=>MWB:Des Sens Cool Load [W],THERMAL ZONE 6:SAN FRANCISCO INTL AP ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],THERMAL ZONE 6:SAN FRANCISCO INTL AP ANN CLG .4% CONDNS DB=>MWB:Des Cool Mass Flow [kg/s],THERMAL ZONE 5:SAN FRANCISCO INTL AP ANN HTG 99.6% CONDNS DB:Des Heat Load [W],THERMAL ZONE 5:SAN FRANCISCO INTL AP ANN CLG .4% CONDNS DB=>MWB:Des Sens Cool Load [W],THERMAL ZONE 5:SAN FRANCISCO INTL AP ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],THERMAL ZONE 5:SAN FRANCISCO INTL AP ANN CLG .4% CONDNS DB=>MWB:Des Cool Mass Flow [kg/s],THERMAL ZONE 8:SAN FRANCISCO INTL AP ANN HTG 99.6% CONDNS DB:Des Heat Load [W],THERMAL ZONE 8:SAN FRANCISCO INTL AP ANN CLG .4% CONDNS DB=>MWB:Des Sens Cool Load [W],THERMAL ZONE 8:SAN FRANCISCO INTL AP ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],THERMAL ZONE 8:SAN FRANCISCO INTL AP ANN CLG .4% CONDNS DB=>MWB:Des Cool Mass Flow [kg/s],THERMAL ZONE 12:SAN FRANCISCO INTL AP ANN HTG 99.6% CONDNS DB:Des Heat Load [W],THERMAL ZONE 12:SAN FRANCISCO INTL AP ANN CLG .4% CONDNS DB=>MWB:Des Sens Cool Load [W],THERMAL ZONE 12:SAN FRANCISCO INTL AP ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],THERMAL ZONE 12:SAN FRANCISCO INTL AP ANN CLG .4% CONDNS DB=>MWB:Des Cool Mass Flow [kg/s],THERMAL ZONE 2:SAN FRANCISCO INTL AP ANN HTG 99.6% CONDNS DB:Des Heat Load [W],THERMAL ZONE 2:SAN FRANCISCO INTL AP ANN CLG .4% CONDNS DB=>MWB:Des Sens Cool Load [W],THERMAL ZONE 2:SAN FRANCISCO INTL AP ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],THERMAL ZONE 2:SAN FRANCISCO INTL AP ANN CLG .4% CONDNS DB=>MWB:Des Cool Mass Flow [kg/s],THERMAL ZONE 4:SAN FRANCISCO INTL AP ANN HTG 99.6% CONDNS DB:Des Heat Load [W],THERMAL ZONE 4:SAN FRANCISCO INTL AP ANN CLG .4% CONDNS DB=>MWB:Des Sens Cool Load [W],THERMAL ZONE 4:SAN FRANCISCO INTL AP ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],THERMAL ZONE 4:SAN FRANCISCO INTL AP ANN CLG .4% CONDNS DB=>MWB:Des Cool Mass Flow [kg/s],THERMAL ZONE 1:SAN FRANCISCO INTL AP ANN HTG 99.6% CONDNS DB:Des Heat Load [W],THERMAL ZONE 1:SAN FRANCISCO INTL AP ANN CLG .4% CONDNS DB=>MWB:Des Sens Cool Load [W],THERMAL ZONE 1:SAN FRANCISCO INTL AP ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],THERMAL ZONE 1:SAN FRANCISCO INTL AP ANN CLG .4% CONDNS DB=>MWB:Des Cool Mass Flow [kg/s] 
08:00:00,5.522729E+03,0.000000E+00,3.384982E-01,0.000000E+00,1.115011E+04,0.000000E+00,6.834110E-01,0.000000E+00,3.526002E+04,0.000000E+00,2.161152E+00,0.000000E+00,6.794021E+03,0.000000E+00,4.164181E-01,0.000000E+00,6.794021E+03,0.000000E+00,4.164181E-01,0.000000E+00,5.521763E+03,0.000000E+00,3.384390E-01,0.000000E+00,5.521763E+03,0.000000E+00,3.384390E-01,0.000000E+00,2.123920E+04,0.000000E+00,1.301789E+00,0.000000E+00,6.269925E+03,0.000000E+00,3.842952E-01,0.000000E+00,5.522729E+03,5.523840E+03,3.384982E-01,3.865806E-01,6.785933E+03,0.000000E+00,4.159223E-01,0.000000E+00,6.785933E+03,4.865329E+03,4.159223E-01,3.404771E-01,6.276437E+03,0.000000E+00,3.846944E-01,0.000000E+00,6.276437E+03,6.613526E+03,3.846944E-01,4.628412E-01,6.269925E+03,0.000000E+00,3.842952E-01,0.000000E+00 
08:15:00,5.522729E+03,0.000000E+00,3.384982E-01,0.000000E+00,1.115011E+04,0.000000E+00,6.834110E-01,0.000000E+00,3.526002E+04,0.000000E+00,2.161152E+00,0.000000E+00,6.794021E+03,0.000000E+00,4.164181E-01,0.000000E+00,6.794021E+03,0.000000E+00,4.164181E-01,0.000000E+00,5.521763E+03,0.000000E+00,3.384390E-01,0.000000E+00,5.521763E+03,0.000000E+00,3.384390E-01,0.000000E+00,2.123920E+04,0.000000E+00,1.301789E+00,0.000000E+00,6.269925E+03,0.000000E+00,3.842952E-01,0.000000E+00,5.522729E+03,6.630496E+03,3.384982E-01,4.640288E-01,6.785933E+03,0.000000E+00,4.159223E-01,0.000000E+00,6.785933E+03,5.654479E+03,4.159223E-01,3.957003E-01,6.276437E+03,0.000000E+00,3.846944E-01,0.000000E+00,6.276437E+03,7.777320E+03,3.846944E-01,5.442882E-01,6.269925E+03,0.000000E+00,3.842952E-01,0.000000E+00 
08:30:00,5.522729E+03,0.000000E+00,3.384982E-01,0.000000E+00,1.115011E+04,0.000000E+00,6.834110E-01,0.000000E+00,3.526002E+04,0.000000E+00,2.161152E+00,0.000000E+00,6.794021E+03,0.000000E+00,4.164181E-01,0.000000E+00,6.794021E+03,0.000000E+00,4.164181E-01,0.000000E+00,5.521763E+03,0.000000E+00,3.384390E-01,0.000000E+00,5.521763E+03,0.000000E+00,3.384390E-01,0.000000E+00,2.123920E+04,0.000000E+00,1.301789E+00,0.000000E+00,6.269925E+03,0.000000E+00,3.842952E-01,0.000000E+00,5.522729E+03,7.737557E+03,3.384982E-01,5.415054E-01,6.785933E+03,0.000000E+00,4.159223E-01,0.000000E+00,6.785933E+03,6.679147E+03,4.159223E-01,4.674120E-01,6.276437E+03,0.000000E+00,3.846944E-01,0.000000E+00,6.276437E+03,8.811687E+03,3.846944E-01,6.166773E-01,6.269925E+03,0.000000E+00,3.842952E-01,0.000000E+00 
08:45:00,5.522729E+03,0.000000E+00,3.384982E-01,0.000000E+00,1.115011E+04,0.000000E+00,6.834110E-01,0.000000E+00,3.526002E+04,0.000000E+00,2.161152E+00,0.000000E+00,6.794021E+03,0.000000E+00,4.164181E-01,0.000000E+00,6.794021E+03,0.000000E+00,4.164181E-01,0.000000E+00,5.521763E+03,0.000000E+00,3.384390E-01,0.000000E+00,5.521763E+03,0.000000E+00,3.384390E-01,0.000000E+00,2.123920E+04,0.000000E+00,1.301789E+00,0.000000E+00,6.269925E+03,0.000000E+00,3.842952E-01,0.000000E+00,5.522729E+03,8.702478E+03,3.384982E-01,6.090344E-01,6.785933E+03,0.000000E+00,4.159223E-01,0.000000E+00,6.785933E+03,7.450809E+03,4.159223E-01,5.214199E-01,6.276437E+03,0.000000E+00,3.846944E-01,0.000000E+00,6.276437E+03,9.728832E+03,3.846944E-01,6.808628E-01,6.269925E+03,0.000000E+00,3.842952E-01,0.000000E+00 
09:00:00,5.522729E+03,0.000000E+00,3.384982E-01,0.000000E+00,1.115011E+04,0.000000E+00,6.834110E-01,0.000000E+00,3.526002E+04,0.000000E+00,2.161152E+00,0.000000E+00,6.794021E+03,0.000000E+00,4.164181E-01,0.000000E+00,6.794021E+03,0.000000E+00,4.164181E-01,0.000000E+00,5.521763E+03,0.000000E+00,3.384390E-01,0.000000E+00,5.521763E+03,0.000000E+00,3.384390E-01,0.000000E+00,2.123920E+04,0.000000E+00,1.301789E+00,0.000000E+00,6.269925E+03,0.000000E+00,3.842952E-01,0.000000E+00,5.522729E+03,9.562989E+03,3.384982E-01,6.692564E-01,6.785933E+03,0.000000E+00,4.159223E-01,0.000000E+00,6.785933E+03,8.051443E+03,4.159223E-01,5.634605E-01,6.276437E+03,1.653088E+02,3.846944E-01,1.160684E-02,6.276437E+03,1.053434E+04,3.846944E-01,7.372356E-01,6.269925E+03,0.000000E+00,3.842952E-01,0.000000E+00 
09:15:00,5.522729E+03,1.460698E+02,3.384982E-01,1.025991E-02,1.115011E+04,0.000000E+00,6.834110E-01,0.000000E+00,3.526002E+04,0.000000E+00,2.161152E+00,0.000000E+00,6.794021E+03,0.000000E+00,4.164181E-01,0.000000E+00,6.794021E+03,0.000000E+00,4.164181E-01,0.000000E+00,5.521763E+03,0.000000E+00,3.384390E-01,0.000000E+00,5.521763E+03,0.000000E+00,3.384390E-01,0.000000E+00,2.123920E+04,0.000000E+00,1.301789E+00,0.000000E+00,6.269925E+03,0.000000E+00,3.842952E-01,0.000000E+00,5.522729E+03,1.029533E+04,3.384982E-01,7.205089E-01,6.785933E+03,0.000000E+00,4.159223E-01,0.000000E+00,6.785933E+03,8.472504E+03,4.159223E-01,5.929324E-01,6.276437E+03,5.690939E+02,3.846944E-01,3.988409E-02,6.276437E+03,1.120883E+04,3.846944E-01,7.844392E-01,6.269925E+03,0.000000E+00,3.842952E-01,0.000000E+00 
09:30:00,5.522729E+03,4.885904E+02,3.384982E-01,3.425037E-02,1.115011E+04,0.000000E+00,6.834110E-01,0.000000E+00,3.526002E+04,0.000000E+00,2.161152E+00,0.000000E+00,6.794021E+03,0.000000E+00,4.164181E-01,0.000000E+00,6.794021E+03,0.000000E+00,4.164181E-01,0.000000E+00,5.521763E+03,0.000000E+00,3.384390E-01,0.000000E+00,5.521763E+03,0.000000E+00,3.384390E-01,0.000000E+00,2.123920E+04,0.000000E+00,1.301789E+00,0.000000E+00,6.269925E+03,0.000000E+00,3.842952E-01,0.000000E+00,5.522729E+03,1.090301E+04,3.384982E-01,7.630363E-01,6.785933E+03,0.000000E+00,4.159223E-01,0.000000E+00,6.785933E+03,8.731918E+03,4.159223E-01,6.110902E-01,6.276437E+03,1.180287E+03,3.846944E-01,8.265802E-02,6.276437E+03,1.175582E+04,3.846944E-01,8.227194E-01,6.269925E+03,0.000000E+00,3.842952E-01,0.000000E+00 
09:45:00,5.522729E+03,1.046469E+03,3.384982E-01,7.329309E-02,1.115011E+04,0.000000E+00,6.834110E-01,0.000000E+00,3.526002E+04,0.000000E+00,2.161152E+00,0.000000E+00,6.794021E+03,0.000000E+00,4.164181E-01,0.000000E+00,6.794021E+03,0.000000E+00,4.164181E-01,0.000000E+00,5.521763E+03,0.000000E+00,3.384390E-01,0.000000E+00,5.521763E+03,0.000000E+00,3.384390E-01,0.000000E+00,2.123920E+04,0.000000E+00,1.301789E+00,0.000000E+00,6.269925E+03,0.000000E+00,3.842952E-01,0.000000E+00,5.522729E+03,1.139136E+04,3.384982E-01,7.972130E-01,6.785933E+03,0.000000E+00,4.159223E-01,0.000000E+00,6.785933E+03,8.845365E+03,4.159223E-01,6.190315E-01,6.276437E+03,1.995923E+03,3.846944E-01,1.397395E-01,6.276437E+03,1.218062E+04,3.846944E-01,8.524490E-01,6.269925E+03,0.000000E+00,3.842952E-01,0.000000E+00 
10:00:00,5.522729E+03,1.809526E+03,3.384982E-01,1.266949E-01,1.115011E+04,0.000000E+00,6.834110E-01,0.000000E+00,3.526002E+04,0.000000E+00,2.161152E+00,0.000000E+00,6.794021E+03,0.000000E+00,4.164181E-01,0.000000E+00,6.794021E+03,0.000000E+00,4.164181E-01,0.000000E+00,5.521763E+03,0.000000E+00,3.384390E-01,0.000000E+00,5.521763E+03,0.000000E+00,3.384390E-01,0.000000E+00,2.123920E+04,0.000000E+00,1.301789E+00,0.000000E+00,6.269925E+03,0.000000E+00,3.842952E-01,0.000000E+00,5.522729E+03,1.176153E+04,3.384982E-01,8.231192E-01,6.785933E+03,3.331820E+02,4.159223E-01,2.336161E-02,6.785933E+03,8.821362E+03,4.159223E-01,6.173528E-01,6.276437E+03,2.852284E+03,3.846944E-01,1.996332E-01,6.276437E+03,1.248573E+04,3.846944E-01,8.738019E-01,6.269925E+03,0.000000E+00,3.842952E-01,0.000000E+00 
10:15:00,5.522729E+03,2.636553E+03,3.384982E-01,1.845362E-01,1.115011E+04,0.000000E+00,6.834110E-01,0.000000E+00,3.526002E+04,0.000000E+00,2.161152E+00,0.000000E+00,6.794021E+03,0.000000E+00,4.164181E-01,0.000000E+00,6.794021E+03,0.000000E+00,4.164181E-01,0.000000E+00,5.521763E+03,0.000000E+00,3.384390E-01,0.000000E+00,5.521763E+03,0.000000E+00,3.384390E-01,0.000000E+00,2.123920E+04,0.000000E+00,1.301789E+00,0.000000E+00,6.269925E+03,0.000000E+00,3.842952E-01,0.000000E+00,5.522729E+03,1.203516E+04,3.384982E-01,8.422690E-01,6.785933E+03,8.244862E+02,4.159223E-01,5.774611E-02,6.785933E+03,8.696409E+03,4.159223E-01,6.086087E-01,6.276437E+03,3.672773E+03,3.846944E-01,2.570356E-01,6.276437E+03,1.269199E+04,3.846944E-01,8.882363E-01,6.269925E+03,0.000000E+00,3.842952E-01,0.000000E+00 
10:30:00,5.522729E+03,3.470636E+03,3.384982E-01,2.428892E-01,1.115011E+04,0.000000E+00,6.834110E-01,0.000000E+00,3.526002E+04,0.000000E+00,2.161152E+00,0.000000E+00,6.794021E+03,0.000000E+00,4.164181E-01,0.000000E+00,6.794021E+03,0.000000E+00,4.164181E-01,0.000000E+00,5.521763E+03,0.000000E+00,3.384390E-01,0.000000E+00,5.521763E+03,0.000000E+00,3.384390E-01,0.000000E+00,2.123920E+04,0.000000E+00,1.301789E+00,0.000000E+00,6.269925E+03,0.000000E+00,3.842952E-01,0.000000E+00,5.522729E+03,1.221192E+04,3.384982E-01,8.546392E-01,6.785933E+03,1.474728E+03,4.159223E-01,1.032510E-01,6.785933E+03,8.474577E+03,4.159223E-01,5.930842E-01,6.276437E+03,4.483381E+03,3.846944E-01,3.137650E-01,6.276437E+03,1.280183E+04,3.846944E-01,8.959233E-01,6.269925E+03,1.754938E+01,3.842952E-01,1.236795E-03 
10:45:00,5.522729E+03,4.287697E+03,3.384982E-01,3.000703E-01,1.115011E+04,0.000000E+00,6.834111E-01,0.000000E+00,3.526002E+04,0.000000E+00,2.161152E+00,0.000000E+00,6.794021E+03,0.000000E+00,4.164181E-01,0.000000E+00,6.794021E+03,0.000000E+00,4.164181E-01,0.000000E+00,5.521763E+03,0.000000E+00,3.384390E-01,0.000000E+00,5.521763E+03,0.000000E+00,3.384390E-01,0.000000E+00,2.123920E+04,0.000000E+00,1.301789E+00,0.000000E+00,6.269925E+03,0.000000E+00,3.842952E-01,0.000000E+00,5.522729E+03,1.228917E+04,3.384982E-01,8.600455E-01,6.785933E+03,2.339371E+03,4.159223E-01,1.637596E-01,6.785933E+03,8.157563E+03,4.159223E-01,5.708985E-01,6.276437E+03,5.280592E+03,3.846944E-01,3.695571E-01,6.276437E+03,1.281518E+04,3.846944E-01,8.968577E-01,6.269925E+03,1.000960E+02,3.842952E-01,7.013814E-03 
11:00:00,5.522729E+03,5.091434E+03,3.384982E-01,3.563191E-01,1.115011E+04,0.000000E+00,6.834111E-01,0.000000E+00,3.526002E+04,0.000000E+00,2.161152E+00,0.000000E+00,6.794021E+03,0.000000E+00,4.164181E-01,0.000000E+00,6.794021E+03,0.000000E+00,4.164181E-01,0.000000E+00,5.521763E+03,0.000000E+00,3.384390E-01,0.000000E+00,5.521763E+03,0.000000E+00,3.384390E-01,0.000000E+00,2.123920E+04,0.000000E+00,1.301789E+00,0.000000E+00,6.269925E+03,0.000000E+00,3.842952E-01,0.000000E+00,5.522729E+03,1.226254E+04,3.384982E-01,8.581818E-01,6.785933E+03,3.048516E+03,4.159223E-01,2.133407E-01,6.785933E+03,7.741433E+03,4.159223E-01,5.417761E-01,6.276437E+03,6.055242E+03,3.846944E-01,4.237702E-01,6.276437E+03,1.272893E+04,3.846944E-01,8.908214E-01,6.269925E+03,1.878038E+02,3.842952E-01,1.315196E-02 
11:15:00,5.522729E+03,5.866954E+03,3.384982E-01,4.105931E-01,1.115011E+04,0.000000E+00,6.834111E-01,0.000000E+00,3.526002E+04,0.000000E+00,2.161152E+00,0.000000E+00,6.794021E+03,0.000000E+00,4.164181E-01,0.000000E+00,6.794021E+03,0.000000E+00,4.164181E-01,0.000000E+00,5.521763E+03,0.000000E+00,3.384390E-01,0.000000E+00,5.521763E+03,0.000000E+00,3.384390E-01,0.000000E+00,2.123920E+04,0.000000E+00,1.301789E+00,0.000000E+00,6.269925E+03,0.000000E+00,3.842952E-01,0.000000E+00,5.522729E+03,1.211259E+04,3.384982E-01,8.476876E-01,6.785933E+03,3.758606E+03,4.159223E-01,2.630308E-01,6.785933E+03,7.198015E+03,4.159223E-01,5.037457E-01,6.276437E+03,6.799777E+03,3.846944E-01,4.758758E-01,6.276437E+03,1.252523E+04,3.846944E-01,8.765663E-01,6.269925E+03,3.140974E+02,3.842952E-01,2.199049E-02 
11:30:00,5.522729E+03,6.611444E+03,3.384982E-01,4.626954E-01,1.115011E+04,0.000000E+00,6.834111E-01,0.000000E+00,3.526002E+04,0.000000E+00,2.161152E+00,0.000000E+00,6.794021E+03,0.000000E+00,4.164181E-01,0.000000E+00,6.794021E+03,0.000000E+00,4.164181E-01,0.000000E+00,5.521763E+03,0.000000E+00,3.384390E-01,0.000000E+00,5.521763E+03,0.000000E+00,3.384390E-01,0.000000E+00,2.123920E+04,0.000000E+00,1.301789E+00,0.000000E+00,6.269925E+03,0.000000E+00,3.842952E-01,0.000000E+00,5.522729E+03,1.180085E+04,3.384982E-01,8.258712E-01,6.785933E+03,4.451429E+03,4.159223E-01,3.115152E-01,6.785933E+03,6.477114E+03,4.159223E-01,4.532943E-01,6.276437E+03,7.509413E+03,3.846944E-01,5.255390E-01,6.276437E+03,1.216762E+04,3.846944E-01,8.515388E-01,6.269925E+03,4.515642E+02,3.842952E-01,3.160235E-02 
11:45:00,5.522729E+03,7.319878E+03,3.384982E-01,5.122745E-01,1.115011E+04,0.000000E+00,6.834111E-01,0.000000E+00,3.526002E+04,0.000000E+00,2.161152E+00,0.000000E+00,6.794021E+03,0.000000E+00,4.164181E-01,0.000000E+00,6.794021E+03,0.000000E+00,4.164181E-01,0.000000E+00,5.521763E+03,0.000000E+00,3.384390E-01,0.000000E+00,5.521763E+03,0.000000E+00,3.384390E-01,0.000000E+00,2.123920E+04,0.000000E+00,1.301789E+00,0.000000E+00,6.269925E+03,3.231563E+01,3.842952E-01,2.273097E-03,5.522729E+03,1.128134E+04,3.384982E-01,7.895133E-01,6.785933E+03,5.054297E+03,4.159223E-01,3.537056E-01,6.785933E+03,5.533077E+03,4.159223E-01,3.872269E-01,6.276437E+03,8.180035E+03,3.846944E-01,5.724718E-01,6.276437E+03,1.161179E+04,3.846944E-01,8.126396E-01,6.269925E+03,5.515738E+02,3.842952E-01,3.860136E-02 
12:00:00,5.522729E+03,7.987700E+03,3.384982E-01,5.590114E-01,1.115012E+04,0.000000E+00,6.834111E-01,0.000000E+00,3.526002E+04,0.000000E+00,2.161152E+00,0.000000E+00,6.794021E+03,0.000000E+00,4.164181E-01,0.000000E+00,6.794021E+03,0.000000E+00,4.164181E-01,0.000000E+00,5.521763E+03,0.000000E+00,3.384390E-01,0.000000E+00,5.521763E+03,1.783932E+01,3.384390E-01,1.255366E-03,2.123920E+04,0.000000E+00,1.301789E+00,0.000000E+00,6.269925E+03,1.041118E+02,3.842952E-01,7.297772E-03,5.522729E+03,1.053709E+04,3.384982E-01,7.374277E-01,6.785933E+03,5.586729E+03,4.159223E-01,3.909680E-01,6.785933E+03,4.399112E+03,4.159223E-01,3.078675E-01,6.276437E+03,8.807876E+03,3.846944E-01,6.164106E-01,6.276437E+03,1.084032E+04,3.846944E-01,7.586489E-01,6.269925E+03,6.724333E+02,3.842952E-01,4.705959E-02 
12:15:00,5.522729E+03,8.611950E+03,3.384982E-01,6.026989E-01,1.115012E+04,0.000000E+00,6.834111E-01,0.000000E+00,3.526002E+04,0.000000E+00,2.161152E+00,0.000000E+00,6.794021E+03,0.000000E+00,4.164181E-01,0.000000E+00,6.794021E+03,0.000000E+00,4.164181E-01,0.000000E+00,5.521763E+03,0.000000E+00,3.384390E-01,0.000000E+00,5.521763E+03,8.126077E+01,3.384390E-01,5.693903E-03,2.123920E+04,0.000000E+00,1.301789E+00,0.000000E+00,6.269925E+03,1.823422E+02,3.842952E-01,1.277265E-02,5.522729E+03,9.656797E+03,3.384982E-01,6.758215E-01,6.785933E+03,6.048970E+03,4.159223E-01,4.233191E-01,6.785933E+03,3.294072E+03,4.159223E-01,2.305324E-01,6.276437E+03,9.390860E+03,3.846944E-01,6.572102E-01,6.276437E+03,9.936173E+03,3.846944E-01,6.953734E-01,6.269925E+03,7.801630E+02,3.842952E-01,5.459894E-02 
12:30:00,5.522729E+03,9.189215E+03,3.384982E-01,6.430982E-01,1.115012E+04,0.000000E+00,6.834111E-01,0.000000E+00,3.526002E+04,0.000000E+00,2.161152E+00,0.000000E+00,6.794021E+03,0.000000E+00,4.164181E-01,0.000000E+00,6.794021E+03,0.000000E+00,4.164181E-01,0.000000E+00,5.521763E+03,0.000000E+00,3.384390E-01,0.000000E+00,5.521763E+03,1.738107E+02,3.384390E-01,1.217092E-02,2.123920E+04,0.000000E+00,1.301789E+00,0.000000E+00,6.269925E+03,2.933472E+02,3.842952E-01,2.054123E-02,5.522729E+03,8.787159E+03,3.384982E-01,6.149608E-01,6.785933E+03,6.441162E+03,4.159223E-01,4.507685E-01,6.785933E+03,2.329042E+03,4.159223E-01,1.629958E-01,6.276437E+03,9.926181E+03,3.846944E-01,6.946741E-01,6.276437E+03,9.039295E+03,3.846944E-01,6.326063E-01,6.269925E+03,9.344084E+02,3.842952E-01,6.539366E-02 
12:45:00,5.522729E+03,9.716456E+03,3.384982E-01,6.799967E-01,1.115012E+04,0.000000E+00,6.834111E-01,0.000000E+00,3.526002E+04,0.000000E+00,2.161152E+00,0.000000E+00,6.794021E+03,0.000000E+00,4.164181E-01,0.000000E+00,6.794021E+03,0.000000E+00,4.164181E-01,0.000000E+00,5.521763E+03,0.000000E+00,3.384390E-01,0.000000E+00,5.521763E+03,4.055874E+02,3.384390E-01,2.839159E-02,2.123920E+04,0.000000E+00,1.301790E+00,0.000000E+00,6.269925E+03,3.968387E+02,3.842952E-01,2.777246E-02,5.522729E+03,8.043383E+03,3.384982E-01,5.629083E-01,6.785933E+03,6.763742E+03,4.159223E-01,4.733465E-01,6.785933E+03,1.626344E+03,4.159223E-01,1.138181E-01,6.276437E+03,1.041141E+04,3.846944E-01,7.286326E-01,6.276437E+03,8.263063E+03,3.846944E-01,5.782824E-01,6.269925E+03,1.219197E+03,3.842952E-01,8.532430E-02 
13:00:00,5.522729E+03,1.019103E+04,3.384982E-01,7.132091E-01,1.115012E+04,0.000000E+00,6.834111E-01,0.000000E+00,3.526002E+04,0.000000E+00,2.161152E+00,0.000000E+00,6.794021E+03,0.000000E+00,4.164181E-01,0.000000E+00,6.794021E+03,0.000000E+00,4.164181E-01,0.000000E+00,5.521763E+03,0.000000E+00,3.384390E-01,0.000000E+00,5.521763E+03,8.379887E+02,3.384390E-01,5.864587E-02,2.123920E+04,0.000000E+00,1.301790E+00,0.000000E+00,6.269925E+03,4.848749E+02,3.842952E-01,3.393350E-02,5.522729E+03,7.493581E+03,3.384982E-01,5.244310E-01,6.785933E+03,7.017517E+03,4.159223E-01,4.911091E-01,6.785933E+03,1.202854E+03,4.159223E-01,8.418058E-02,6.276437E+03,1.084456E+04,3.846944E-01,7.589458E-01,6.276437E+03,7.677919E+03,3.846944E-01,5.373317E-01,6.269925E+03,1.705372E+03,3.842952E-01,1.193488E-01 
