Time,THERMAL ZONE 13:SAN FRANCISCO INTL AP ANN HTG 99.6% CONDNS DB:Des Heat Load [W],THERMAL ZONE 13::Des Sens Cool Load [W],THERMAL ZONE 13:SAN FRANCISCO INTL AP ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],THERMAL ZONE 13::Des Cool Mass Flow [kg/s],THERMAL ZONE 15:SAN FRANCISCO INTL AP ANN HTG 99.6% CONDNS DB:Des Heat Load [W],THERMAL ZONE 15:SAN FRANCISCO INTL AP ANN CLG .4% CONDNS DB=>MWB:Des Sens Cool Load [W],THERMAL ZONE 15:SAN FRANCISCO INTL AP ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],THERMAL ZONE 15:SAN FRANCISCO INTL AP ANN CLG .4% CONDNS DB=>MWB:Des Cool Mass Flow [kg/s],THERMAL ZONE 4:SAN FRANCISCO INTL AP ANN HTG 99.6% CONDNS DB:Des Heat Load [W],THERMAL ZONE 4::Des Sens Cool Load [W],THERMAL ZONE 4:SAN FRANCISCO INTL AP ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],THERMAL ZONE 4::Des Cool Mass Flow [kg/s],THERMAL ZONE 5:SAN FRANCISCO INTL AP ANN HTG 99.6% CONDNS DB:Des Heat Load [W],THERMAL ZONE 5::Des Sens Cool Load [W],THERMAL ZONE 5:SAN FRANCISCO INTL AP ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],THERMAL ZONE 5::Des Cool Mass Flow [kg/s],THERMAL ZONE 14:SAN FRANCISCO INTL AP ANN HTG 99.6% CONDNS DB:Des Heat Load [W],THERMAL ZONE 14:SAN FRANCISCO INTL AP ANN CLG .4% CONDNS DB=>MWB:Des Sens Cool Load [W],THERMAL ZONE 14:SAN FRANCISCO INTL AP ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],THERMAL ZONE 14:SAN FRANCISCO INTL AP ANN CLG .4% CONDNS DB=>MWB:Des Cool Mass Flow [kg/s],THERMAL ZONE 7:SAN FRANCISCO INTL AP ANN HTG 99.6% CONDNS DB:Des Heat Load [W],THERMAL ZONE 7:SAN FRANCISCO INTL AP ANN CLG .4% CONDNS DB=>MWB:Des Sens Cool Load [W],THERMAL ZONE 7:SAN FRANCISCO INTL AP ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],THERMAL ZONE 7:SAN FRANCISCO INTL AP ANN CLG .4% CONDNS DB=>MWB:Des Cool Mass Flow [kg/s],THERMAL ZONE 8:SAN FRANCISCO INTL AP ANN HTG 99.6% CONDNS DB:Des Heat Load [W],THERMAL ZONE 8:SAN FRANCISCO INTL AP ANN CLG .4% CONDNS DB=>MWB:Des Sens Cool Load [W],THERMAL ZONE 8:SAN FRANCISCO INTL AP ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],THERMAL ZONE 8:SAN FRANCISCO INTL AP ANN CLG .4% CONDNS DB=>MWB:Des Cool Mass Flow [kg/s],THERMAL ZONE 10:SAN FRANCISCO INTL AP ANN HTG 99.6% CONDNS DB:Des Heat Load [W],THERMAL ZONE 10:SAN FRANCISCO INTL AP ANN CLG .4% CONDNS DB=>MWB:Des Sens Cool Load [W],THERMAL ZONE 10:SAN FRANCISCO INTL AP ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],THERMAL ZONE 10:SAN FRANCISCO INTL AP ANN CLG .4% CONDNS DB=>MWB:Des Cool Mass Flow [kg/s],THERMAL ZONE 12:SAN FRANCISCO INTL AP ANN HTG 99.6% CONDNS DB:Des Heat Load [W],THERMAL ZONE 12:SAN FRANCISCO INTL AP ANN CLG .4% CONDNS DB=>MWB:Des Sens Cool Load [W],THERMAL ZONE 12:SAN FRANCISCO INTL AP ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],THERMAL ZONE 12:SAN FRANCISCO INTL AP ANN CLG .4% CONDNS DB=>MWB:Des Cool Mass Flow [kg/s],THERMAL ZONE 11:SAN FRANCISCO INTL AP ANN HTG 99.6% CONDNS DB:Des Heat Load [W],THERMAL ZONE 11:SAN FRANCISCO INTL AP ANN CLG .4% CONDNS DB=>MWB:Des Sens Cool Load [W],THERMAL ZONE 11:SAN FRANCISCO INTL AP ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],THERMAL ZONE 11:SAN FRANCISCO INTL AP ANN CLG .4% CONDNS DB=>MWB:Des Cool Mass Flow [kg/s],THERMAL ZONE 2:SAN FRANCISCO INTL AP ANN HTG 99.6% CONDNS DB:Des Heat Load [W],THERMAL ZONE 2:SAN FRANCISCO INTL AP ANN CLG .4% CONDNS DB=>MWB:Des Sens Cool Load [W],THERMAL ZONE 2:SAN FRANCISCO INTL AP ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],THERMAL ZONE 2:SAN FRANCISCO INTL AP ANN CLG .4% CONDNS DB=>MWB:Des Cool Mass Flow [kg/s],THERMAL ZONE 1:SAN FRANCISCO INTL AP ANN HTG 99.6% CONDNS DB:Des Heat Load [W],THERMAL ZONE 1:SAN FRANCISCO INTL AP ANN CLG .4% CONDNS DB=>MWB:Des Sens Cool Load [W],THERMAL ZONE 1:SAN FRANCISCO INTL AP ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],THERMAL ZONE 1:SAN FRANCISCO INTL AP ANN CLG .4% CONDNS DB=>MWB:Des Cool Mass Flow [kg/s],THERMAL ZONE 3:SAN FRANCISCO INTL AP ANN HTG 99.6% CONDNS DB:Des Heat Load [W],THERMAL ZONE 3:SAN FRANCISCO INTL AP ANN CLG .4% CONDNS DB=>MWB:Des Sens Cool Load [W],THERMAL ZONE 3:SAN FRANCISCO INTL AP ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],THERMAL ZONE 3:SAN FRANCISCO INTL AP ANN CLG .4% CONDNS DB=>MWB:Des Cool Mass Flow [kg/s],THERMAL ZONE 6:SAN FRANCISCO INTL AP ANN HTG 99.6% CONDNS DB:Des Heat Load [W],THERMAL ZONE 6:SAN FRANCISCO INTL AP ANN CLG .4% CONDNS DB=>MWB:Des Sens Cool Load [W],THERMAL ZONE 6:SAN FRANCISCO INTL AP ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],THERMAL ZONE 6:SAN FRANCISCO INTL AP ANN CLG .4% CONDNS DB=>MWB:Des Cool Mass Flow [kg/s],THERMAL ZONE 9:SAN FRANCISCO INTL AP ANN HTG 99.6% CONDNS DB:Des Heat Load [W],THERMAL ZONE 9:SAN FRANCISCO INTL AP ANN CLG .4% CONDNS DB=>MWB:Des Sens Cool Load [W],THERMAL ZONE 9:SAN FRANCISCO INTL AP ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],THERMAL ZONE 9:SAN FRANCISCO INTL AP ANN CLG .4% CONDNS DB=>MWB:Des Cool Mass Flow [kg/s] 
08:00:00,1.575839E+03,0.000000E+00,9.658607E-02,0.000000E+00,1.100974E+03,0.000000E+00,6.748075E-02,0.000000E+00,6.004879E+02,0.000000E+00,3.680501E-02,0.000000E+00,1.413593E+03,0.000000E+00,8.664173E-02,0.000000E+00,1.273164E+03,0.000000E+00,7.803457E-02,0.000000E+00,1.413593E+03,0.000000E+00,8.664173E-02,0.000000E+00,1.100968E+03,7.175780E+02,6.748034E-02,5.021925E-02,1.029316E+03,0.000000E+00,6.308868E-02,0.000000E+00,1.272387E+03,0.000000E+00,7.798693E-02,0.000000E+00,1.100974E+03,0.000000E+00,6.748075E-02,0.000000E+00,1.273164E+03,9.842047E+02,7.803457E-02,6.887860E-02,1.412282E+03,0.000000E+00,8.656138E-02,0.000000E+00,1.412282E+03,5.719810E+01,8.656138E-02,4.010581E-03,1.272387E+03,0.000000E+00,7.798693E-02,0.000000E+00,1.100968E+03,0.000000E+00,6.748034E-02,0.000000E+00 
08:15:00,1.575839E+03,0.000000E+00,9.658607E-02,0.000000E+00,1.100974E+03,0.000000E+00,6.748075E-02,0.000000E+00,6.004879E+02,0.000000E+00,3.680501E-02,0.000000E+00,1.413593E+03,0.000000E+00,8.664173E-02,0.000000E+00,1.273164E+03,0.000000E+00,7.803457E-02,0.000000E+00,1.413593E+03,0.000000E+00,8.664173E-02,0.000000E+00,1.100968E+03,8.930109E+02,6.748034E-02,6.249650E-02,1.029316E+03,0.000000E+00,6.308868E-02,0.000000E+00,1.272387E+03,0.000000E+00,7.798693E-02,0.000000E+00,1.100974E+03,0.000000E+00,6.748075E-02,0.000000E+00,1.273164E+03,1.154963E+03,7.803457E-02,8.082894E-02,1.412282E+03,0.000000E+00,8.656138E-02,0.000000E+00,1.412282E+03,1.699907E+02,8.656138E-02,1.190444E-02,1.272387E+03,0.000000E+00,7.798693E-02,0.000000E+00,1.100968E+03,0.000000E+00,6.748034E-02,0.000000E+00 
08:30:00,1.575839E+03,0.000000E+00,9.658607E-02,0.000000E+00,1.100974E+03,0.000000E+00,6.748075E-02,0.000000E+00,6.004879E+02,0.000000E+00,3.680501E-02,0.000000E+00,1.413593E+03,0.000000E+00,8.664173E-02,0.000000E+00,1.273164E+03,0.000000E+00,7.803457E-02,0.000000E+00,1.413593E+03,0.000000E+00,8.664173E-02,0.000000E+00,1.100968E+03,1.056355E+03,6.748034E-02,7.392799E-02,1.029316E+03,0.000000E+00,6.308868E-02,0.000000E+00,1.272387E+03,0.000000E+00,7.798693E-02,0.000000E+00,1.100974E+03,0.000000E+00,6.748075E-02,0.000000E+00,1.273164E+03,1.311514E+03,7.803457E-02,9.178503E-02,1.412282E+03,0.000000E+00,8.656138E-02,0.000000E+00,1.412282E+03,2.937694E+02,8.656138E-02,2.056668E-02,1.272387E+03,0.000000E+00,7.798693E-02,0.000000E+00,1.100968E+03,0.000000E+00,6.748034E-02,0.000000E+00 
08:45:00,1.575839E+03,0.000000E+00,9.658607E-02,0.000000E+00,1.100974E+03,0.000000E+00,6.748075E-02,0.000000E+00,6.004879E+02,0.000000E+00,3.680501E-02,0.000000E+00,1.413593E+03,0.000000E+00,8.664173E-02,0.000000E+00,1.273164E+03,2.900877E+00,7.803457E-02,2.056768E-04,1.413593E+03,0.000000E+00,8.664173E-02,0.000000E+00,1.100968E+03,1.207612E+03,6.748034E-02,8.451356E-02,1.029316E+03,0.000000E+00,6.308868E-02,0.000000E+00,1.272387E+03,0.000000E+00,7.798693E-02,0.000000E+00,1.100974E+03,0.000000E+00,6.748075E-02,0.000000E+00,1.273164E+03,1.454155E+03,7.803457E-02,1.017676E-01,1.412282E+03,0.000000E+00,8.656138E-02,0.000000E+00,1.412282E+03,4.501252E+02,8.656138E-02,3.150874E-02,1.272387E+03,0.000000E+00,7.798693E-02,0.000000E+00,1.100968E+03,0.000000E+00,6.748034E-02,0.000000E+00 
09:00:00,1.575839E+03,0.000000E+00,9.658607E-02,0.000000E+00,1.100974E+03,0.000000E+00,6.748075E-02,0.000000E+00,6.004879E+02,0.000000E+00,3.680501E-02,0.000000E+00,1.413593E+03,0.000000E+00,8.664173E-02,0.000000E+00,1.273164E+03,4.991259E+01,7.803457E-02,3.509398E-03,1.413593E+03,0.000000E+00,8.664173E-02,0.000000E+00,1.100968E+03,1.346035E+03,6.748034E-02,9.420093E-02,1.029316E+03,0.000000E+00,6.308868E-02,0.000000E+00,1.272387E+03,0.000000E+00,7.798693E-02,0.000000E+00,1.100974E+03,0.000000E+00,6.748075E-02,0.000000E+00,1.273164E+03,1.582587E+03,7.803457E-02,1.107558E-01,1.412282E+03,0.000000E+00,8.656138E-02,0.000000E+00,1.412282E+03,5.717314E+02,8.656138E-02,4.001131E-02,1.272387E+03,0.000000E+00,7.798693E-02,0.000000E+00,1.100968E+03,0.000000E+00,6.748034E-02,0.000000E+00 
09:15:00,1.575839E+03,0.000000E+00,9.658607E-02,0.000000E+00,1.100974E+03,0.000000E+00,6.748075E-02,0.000000E+00,6.004879E+02,0.000000E+00,3.680501E-02,0.000000E+00,1.413593E+03,0.000000E+00,8.664173E-02,0.000000E+00,1.273164E+03,1.232370E+02,7.803457E-02,8.641066E-03,1.413593E+03,0.000000E+00,8.664173E-02,0.000000E+00,1.100968E+03,1.467833E+03,6.748034E-02,1.027249E-01,1.029316E+03,0.000000E+00,6.308868E-02,0.000000E+00,1.272387E+03,0.000000E+00,7.798693E-02,0.000000E+00,1.100974E+03,0.000000E+00,6.748075E-02,0.000000E+00,1.273164E+03,1.693656E+03,7.803457E-02,1.185289E-01,1.412282E+03,0.000000E+00,8.656138E-02,0.000000E+00,1.412282E+03,6.520170E+02,8.656138E-02,4.562957E-02,1.272387E+03,0.000000E+00,7.798693E-02,0.000000E+00,1.100968E+03,1.483325E+01,6.748034E-02,1.042744E-03 
09:30:00,1.575839E+03,0.000000E+00,9.658607E-02,0.000000E+00,1.100974E+03,0.000000E+00,6.748075E-02,0.000000E+00,6.004879E+02,0.000000E+00,3.680501E-02,0.000000E+00,1.413593E+03,0.000000E+00,8.664173E-02,0.000000E+00,1.273164E+03,2.275989E+02,7.803457E-02,1.594474E-02,1.413593E+03,0.000000E+00,8.664173E-02,0.000000E+00,1.100968E+03,1.573139E+03,6.748034E-02,1.100946E-01,1.029316E+03,0.000000E+00,6.308868E-02,0.000000E+00,1.272387E+03,0.000000E+00,7.798693E-02,0.000000E+00,1.100974E+03,0.000000E+00,6.748075E-02,0.000000E+00,1.273164E+03,1.787553E+03,7.803457E-02,1.251002E-01,1.412282E+03,0.000000E+00,8.656138E-02,0.000000E+00,1.412282E+03,7.316027E+02,8.656138E-02,5.119936E-02,1.272387E+03,0.000000E+00,7.798693E-02,0.000000E+00,1.100968E+03,5.871728E+01,6.748034E-02,4.117550E-03 
09:45:00,1.575839E+03,0.000000E+00,9.658607E-02,0.000000E+00,1.100974E+03,0.000000E+00,6.748075E-02,0.000000E+00,6.004879E+02,0.000000E+00,3.680501E-02,0.000000E+00,1.413593E+03,0.000000E+00,8.664173E-02,0.000000E+00,1.273164E+03,3.600545E+02,7.803457E-02,2.521185E-02,1.413593E+03,0.000000E+00,8.664173E-02,0.000000E+00,1.100968E+03,1.662274E+03,6.748034E-02,1.163326E-01,1.029316E+03,0.000000E+00,6.308868E-02,0.000000E+00,1.272387E+03,0.000000E+00,7.798693E-02,0.000000E+00,1.100974E+03,0.000000E+00,6.748075E-02,0.000000E+00,1.273164E+03,1.864632E+03,7.803457E-02,1.304945E-01,1.412282E+03,0.000000E+00,8.656138E-02,0.000000E+00,1.412282E+03,7.850169E+02,8.656138E-02,5.493764E-02,1.272387E+03,0.000000E+00,7.798693E-02,0.000000E+00,1.100968E+03,1.359418E+02,6.748034E-02,9.522068E-03 
10:00:00,1.575839E+03,0.000000E+00,9.658607E-02,0.000000E+00,1.100974E+03,0.000000E+00,6.748075E-02,0.000000E+00,6.004879E+02,0.000000E+00,3.680501E-02,0.000000E+00,1.413593E+03,0.000000E+00,8.664173E-02,0.000000E+00,1.273164E+03,4.798208E+02,7.803457E-02,3.357992E-02,1.413593E+03,0.000000E+00,8.664173E-02,0.000000E+00,1.100968E+03,1.735010E+03,6.748034E-02,1.214230E-01,1.029316E+03,0.000000E+00,6.308868E-02,0.000000E+00,1.272387E+03,0.000000E+00,7.798693E-02,0.000000E+00,1.100974E+03,0.000000E+00,6.748075E-02,0.000000E+00,1.273164E+03,1.924869E+03,7.803457E-02,1.347101E-01,1.412282E+03,0.000000E+00,8.656138E-02,0.000000E+00,1.412282E+03,8.180392E+02,8.656138E-02,5.724881E-02,1.272387E+03,0.000000E+00,7.798693E-02,0.000000E+00,1.100968E+03,2.446316E+02,6.748034E-02,1.712862E-02 
10:15:00,1.575839E+03,0.000000E+00,9.658607E-02,0.000000E+00,1.100974E+03,0.000000E+00,6.748075E-02,0.000000E+00,6.004879E+02,0.000000E+00,3.680501E-02,0.000000E+00,1.413593E+03,0.000000E+00,8.664173E-02,0.000000E+00,1.273164E+03,6.046181E+02,7.803457E-02,4.231361E-02,1.413593E+03,0.000000E+00,8.664173E-02,0.000000E+00,1.100968E+03,1.794036E+03,6.748034E-02,1.255538E-01,1.029316E+03,0.000000E+00,6.308868E-02,0.000000E+00,1.272387E+03,0.000000E+00,7.798693E-02,0.000000E+00,1.100974E+03,0.000000E+00,6.748075E-02,0.000000E+00,1.273164E+03,1.970921E+03,7.803457E-02,1.379330E-01,1.412282E+03,0.000000E+00,8.656138E-02,0.000000E+00,1.412282E+03,8.347925E+02,8.656138E-02,5.842142E-02,1.272387E+03,3.632720E+00,7.798693E-02,2.545142E-04,1.100968E+03,3.704418E+02,6.748034E-02,2.592867E-02 
10:30:00,1.575839E+03,0.000000E+00,9.658607E-02,0.000000E+00,1.100974E+03,0.000000E+00,6.748075E-02,0.000000E+00,6.004879E+02,0.000000E+00,3.680501E-02,0.000000E+00,1.413593E+03,0.000000E+00,8.664173E-02,0.000000E+00,1.273164E+03,7.292692E+02,7.803457E-02,5.103719E-02,1.413593E+03,0.000000E+00,8.664173E-02,0.000000E+00,1.100968E+03,1.838914E+03,6.748034E-02,1.286946E-01,1.029316E+03,0.000000E+00,6.308868E-02,0.000000E+00,1.272387E+03,0.000000E+00,7.798693E-02,0.000000E+00,1.100974E+03,0.000000E+00,6.748075E-02,0.000000E+00,1.273164E+03,2.002792E+03,7.803457E-02,1.401634E-01,1.412282E+03,0.000000E+00,8.656138E-02,0.000000E+00,1.412282E+03,8.358198E+02,8.656138E-02,5.849346E-02,1.272387E+03,1.398747E+01,7.798693E-02,9.793913E-04,1.100968E+03,4.990724E+02,6.748034E-02,3.492714E-02 
10:45:00,1.575839E+03,0.000000E+00,9.658607E-02,0.000000E+00,1.100974E+03,0.000000E+00,6.748075E-02,0.000000E+00,6.004879E+02,0.000000E+00,3.680501E-02,0.000000E+00,1.413593E+03,0.000000E+00,8.664173E-02,0.000000E+00,1.273164E+03,8.530998E+02,7.803457E-02,5.970336E-02,1.413593E+03,0.000000E+00,8.664173E-02,0.000000E+00,1.100968E+03,1.868985E+03,6.748034E-02,1.307991E-01,1.029316E+03,0.000000E+00,6.308868E-02,0.000000E+00,1.272387E+03,0.000000E+00,7.798693E-02,0.000000E+00,1.100974E+03,0.000000E+00,6.748075E-02,0.000000E+00,1.273164E+03,2.020253E+03,7.803457E-02,1.413854E-01,1.412282E+03,0.000000E+00,8.656138E-02,0.000000E+00,1.412282E+03,8.214914E+02,8.656138E-02,5.749083E-02,1.272387E+03,3.030089E+01,7.798693E-02,2.121071E-03,1.100968E+03,6.257580E+02,6.748034E-02,4.379307E-02 
11:00:00,1.575839E+03,0.000000E+00,9.658607E-02,0.000000E+00,1.100974E+03,0.000000E+00,6.748075E-02,0.000000E+00,6.004879E+02,0.000000E+00,3.680501E-02,0.000000E+00,1.413593E+03,0.000000E+00,8.664173E-02,0.000000E+00,1.273164E+03,9.747587E+02,7.803457E-02,6.821754E-02,1.413593E+03,0.000000E+00,8.664173E-02,0.000000E+00,1.100968E+03,1.883327E+03,6.748034E-02,1.318028E-01,1.029316E+03,0.000000E+00,6.308868E-02,0.000000E+00,1.272387E+03,1.191470E+01,7.798693E-02,8.338880E-04,1.100974E+03,0.000000E+00,6.748075E-02,0.000000E+00,1.273164E+03,2.022634E+03,7.803457E-02,1.415520E-01,1.412282E+03,2.759278E+01,8.656138E-02,1.950064E-03,1.412282E+03,7.914498E+02,8.656138E-02,5.538850E-02,1.272387E+03,5.255828E+01,7.798693E-02,3.678733E-03,1.100968E+03,7.516369E+02,6.748034E-02,5.260258E-02 
11:15:00,1.575839E+03,0.000000E+00,9.658607E-02,0.000000E+00,1.100974E+03,0.000000E+00,6.748075E-02,0.000000E+00,6.004879E+02,0.000000E+00,3.680501E-02,0.000000E+00,1.413593E+03,0.000000E+00,8.664173E-02,0.000000E+00,1.273164E+03,1.092856E+03,7.803457E-02,7.648243E-02,1.413593E+03,0.000000E+00,8.664173E-02,0.000000E+00,1.100968E+03,1.878884E+03,6.748034E-02,1.314918E-01,1.029316E+03,0.000000E+00,6.308868E-02,0.000000E+00,1.272387E+03,2.601827E+01,7.798693E-02,1.820913E-03,1.100974E+03,0.000000E+00,6.748075E-02,0.000000E+00,1.273164E+03,2.007136E+03,7.803457E-02,1.404674E-01,1.412282E+03,9.209375E+01,8.656138E-02,6.464557E-03,1.412282E+03,7.424068E+02,8.656138E-02,5.195634E-02,1.272387E+03,7.709749E+01,7.798693E-02,5.395804E-03,1.100968E+03,8.749140E+02,6.748034E-02,6.123000E-02 
11:30:00,1.575839E+03,0.000000E+00,9.658607E-02,0.000000E+00,1.100974E+03,0.000000E+00,6.748075E-02,0.000000E+00,6.004879E+02,0.000000E+00,3.680501E-02,0.000000E+00,1.413593E+03,0.000000E+00,8.664173E-02,0.000000E+00,1.273164E+03,1.206480E+03,7.803457E-02,8.443433E-02,1.413593E+03,0.000000E+00,8.664173E-02,0.000000E+00,1.100968E+03,1.849969E+03,6.748034E-02,1.294682E-01,1.029316E+03,2.568945E+00,6.308868E-02,1.801209E-04,1.272387E+03,4.475520E+01,7.798693E-02,3.132199E-03,1.100974E+03,0.000000E+00,6.748075E-02,0.000000E+00,1.273164E+03,1.968335E+03,7.803457E-02,1.377520E-01,1.412282E+03,1.688443E+02,8.656138E-02,1.183577E-02,1.412282E+03,6.685394E+02,8.656138E-02,4.678685E-02,1.272387E+03,1.005853E+02,7.798693E-02,7.039363E-03,1.100968E+03,9.944309E+02,6.748034E-02,6.959428E-02 
11:45:00,1.575839E+03,0.000000E+00,9.658607E-02,0.000000E+00,1.100974E+03,0.000000E+00,6.748075E-02,0.000000E+00,6.004879E+02,0.000000E+00,3.680501E-02,0.000000E+00,1.413593E+03,0.000000E+00,8.664173E-02,0.000000E+00,1.273164E+03,1.314839E+03,7.803457E-02,9.201771E-02,1.413593E+03,0.000000E+00,8.664173E-02,0.000000E+00,1.100968E+03,1.789632E+03,6.748034E-02,1.252456E-01,1.029316E+03,1.612900E+01,6.308868E-02,1.129109E-03,1.272387E+03,6.936378E+01,7.798693E-02,4.854406E-03,1.100974E+03,0.000000E+00,6.748075E-02,0.000000E+00,1.273164E+03,1.899395E+03,7.803457E-02,1.329273E-01,1.412282E+03,2.729996E+02,8.656138E-02,1.912479E-02,1.412282E+03,5.671894E+02,8.656138E-02,3.969403E-02,1.272387E+03,1.236747E+02,7.798693E-02,8.655253E-03,1.100968E+03,1.109262E+03,6.748034E-02,7.763060E-02 
12:00:00,1.575839E+03,0.000000E+00,9.658607E-02,0.000000E+00,1.100974E+03,0.000000E+00,6.748075E-02,0.000000E+00,6.004879E+02,0.000000E+00,3.680501E-02,0.000000E+00,1.413593E+03,0.000000E+00,8.664173E-02,0.000000E+00,1.273164E+03,1.417201E+03,7.803457E-02,9.918146E-02,1.413593E+03,0.000000E+00,8.664173E-02,0.000000E+00,1.100968E+03,1.694995E+03,6.748034E-02,1.186226E-01,1.029316E+03,2.754158E+01,6.308868E-02,1.927807E-03,1.272387E+03,8.728234E+01,7.798693E-02,6.108370E-03,1.100974E+03,0.000000E+00,6.748075E-02,0.000000E+00,1.273164E+03,1.797523E+03,7.803457E-02,1.257979E-01,1.412282E+03,3.714126E+02,8.656138E-02,2.599286E-02,1.412282E+03,4.501510E+02,8.656138E-02,3.150325E-02,1.272387E+03,1.462768E+02,7.798693E-02,1.023704E-02,1.100968E+03,1.218571E+03,6.748034E-02,8.528053E-02 
12:15:00,1.575839E+03,0.000000E+00,9.658607E-02,0.000000E+00,1.100974E+03,1.288584E+01,6.748075E-02,9.018772E-04,6.004879E+02,0.000000E+00,3.680501E-02,0.000000E+00,1.413593E+03,0.000000E+00,8.664173E-02,0.000000E+00,1.273164E+03,1.513071E+03,7.803457E-02,1.058908E-01,1.413593E+03,0.000000E+00,8.664173E-02,0.000000E+00,1.100968E+03,1.578594E+03,6.748034E-02,1.104763E-01,1.029316E+03,4.377236E+01,6.308868E-02,3.063702E-03,1.272387E+03,1.079658E+02,7.798693E-02,7.555880E-03,1.100974E+03,0.000000E+00,6.748075E-02,0.000000E+00,1.273164E+03,1.674532E+03,7.803457E-02,1.171905E-01,1.412282E+03,4.518262E+02,8.656138E-02,3.161976E-02,1.412282E+03,3.213309E+02,8.656138E-02,2.248796E-02,1.272387E+03,1.683882E+02,7.798693E-02,1.178448E-02,1.100968E+03,1.321755E+03,6.748034E-02,9.250175E-02 
12:30:00,1.575839E+03,0.000000E+00,9.658607E-02,0.000000E+00,1.100974E+03,2.915723E+01,6.748075E-02,2.040616E-03,6.004879E+02,0.000000E+00,3.680501E-02,0.000000E+00,1.413593E+03,0.000000E+00,8.664173E-02,0.000000E+00,1.273164E+03,1.601900E+03,7.803457E-02,1.121074E-01,1.413593E+03,0.000000E+00,8.664173E-02,0.000000E+00,1.100968E+03,1.461339E+03,6.748034E-02,1.022704E-01,1.029316E+03,6.023942E+01,6.308868E-02,4.215798E-03,1.272387E+03,1.287608E+02,7.798693E-02,9.011202E-03,1.100974E+03,0.000000E+00,6.748075E-02,0.000000E+00,1.273164E+03,1.550579E+03,7.803457E-02,1.085158E-01,1.412282E+03,5.360491E+02,8.656138E-02,3.751378E-02,1.412282E+03,2.063216E+02,8.656138E-02,1.443919E-02,1.272387E+03,1.974749E+02,7.798693E-02,1.382009E-02,1.100968E+03,1.418173E+03,6.748034E-02,9.924946E-02 
12:45:00,1.575839E+03,0.000000E+00,9.658607E-02,0.000000E+00,1.100974E+03,6.222539E+01,6.748075E-02,4.354858E-03,6.004879E+02,0.000000E+00,3.680501E-02,0.000000E+00,1.413593E+03,0.000000E+00,8.664173E-02,0.000000E+00,1.273164E+03,1.683271E+03,7.803457E-02,1.178021E-01,1.413593E+03,0.000000E+00,8.664173E-02,0.000000E+00,1.100968E+03,1.360119E+03,6.748034E-02,9.518658E-02,1.029316E+03,6.834977E+01,6.308868E-02,4.783392E-03,1.272387E+03,1.482596E+02,7.798693E-02,1.037581E-02,1.100974E+03,0.000000E+00,6.748075E-02,0.000000E+00,1.273164E+03,1.442487E+03,7.803457E-02,1.009511E-01,1.412282E+03,6.061712E+02,8.656138E-02,4.242111E-02,1.412282E+03,1.186406E+02,8.656138E-02,8.302937E-03,1.272387E+03,2.457984E+02,7.798693E-02,1.720196E-02,1.100968E+03,1.507307E+03,6.748034E-02,1.054874E-01 
13:00:00,1.575839E+03,0.000000E+00,9.658607E-02,0.000000E+00,1.100974E+03,1.296252E+02,6.748075E-02,9.071766E-03,6.004879E+02,0.000000E+00,3.680501E-02,0.000000E+00,1.413593E+03,0.000000E+00,8.664173E-02,0.000000E+00,1.273164E+03,1.756928E+03,7.803457E-02,1.229569E-01,1.413593E+03,0.000000E+00,8.664173E-02,0.000000E+00,1.100968E+03,1.285236E+03,6.748034E-02,8.994600E-02,1.029316E+03,8.122087E+01,6.308868E-02,5.684163E-03,1.272387E+03,1.669861E+02,7.798693E-02,1.168636E-02,1.100974E+03,6.102514E+00,6.748075E-02,4.273016E-04,1.273164E+03,1.360733E+03,7.803457E-02,9.522961E-02,1.412282E+03,6.651309E+02,8.656138E-02,4.654740E-02,1.412282E+03,5.389409E+01,8.656138E-02,3.771722E-03,1.272387E+03,3.236729E+02,7.798693E-02,2.265193E-02,1.100968E+03,1.588802E+03,6.748034E-02,1.111908E-01 
