Time,THERMAL ZONE 9:PHILADELPHIA INTERNATIONAL AP ANN HTG 99.6% CONDNS DB:Des Heat Load [W],THERMAL ZONE 9:PHILADELPHIA INTERNATIONAL AP ANN CLG .4% CONDNS DB=>MWB:Des Sens Cool Load [W],THERMAL ZONE 9:PHILADELPHIA INTERNATIONAL AP ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],THERMAL ZONE 9:PHILADELPHIA INTERNATIONAL AP ANN CLG .4% CONDNS DB=>MWB:Des Cool Mass Flow [kg/s],THERMAL ZONE 2:PHILADELPHIA INTERNATIONAL AP ANN HTG 99.6% CONDNS DB:Des Heat Load [W],THERMAL ZONE 2:PHILADELPHIA INTERNATIONAL AP ANN CLG .4% CONDNS DB=>MWB:Des Sens Cool Load [W],THERMAL ZONE 2:PHILADELPHIA INTERNATIONAL AP ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],THERMAL ZONE 2:PHILADELPHIA INTERNATIONAL AP ANN CLG .4% CONDNS DB=>MWB:Des Cool Mass Flow [kg/s],THERMAL ZONE 7:PHILADELPHIA INTERNATIONAL AP ANN HTG 99.6% CONDNS DB:Des Heat Load [W],THERMAL ZONE 7:PHILADELPHIA INTERNATIONAL AP ANN CLG .4% CONDNS DB=>MWB:Des Sens Cool Load [W],THERMAL ZONE 7:PHILADELPHIA INTERNATIONAL AP ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],THERMAL ZONE 7:PHILADELPHIA INTERNATIONAL AP ANN CLG .4% CONDNS DB=>MWB:Des Cool Mass Flow [kg/s],THERMAL ZONE 8:PHILADELPHIA INTERNATIONAL AP ANN HTG 99.6% CONDNS DB:Des Heat Load [W],THERMAL ZONE 8:PHILADELPHIA INTERNATIONAL AP ANN CLG .4% CONDNS DB=>MWB:Des Sens Cool Load [W],THERMAL ZONE 8:PHILADELPHIA INTERNATIONAL AP ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],THERMAL ZONE 8:PHILADELPHIA INTERNATIONAL AP ANN CLG .4% CONDNS DB=>MWB:Des Cool Mass Flow [kg/s],THERMAL ZONE 4:PHILADELPHIA INTERNATIONAL AP ANN HTG 99.6% CONDNS DB:Des Heat Load [W],THERMAL ZONE 4:PHILADELPHIA INTERNATIONAL AP ANN CLG .4% CONDNS DB=>MWB:Des Sens Cool Load [W],THERMAL ZONE 4:PHILADELPHIA INTERNATIONAL AP ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],THERMAL ZONE 4:PHILADELPHIA INTERNATIONAL AP ANN CLG .4% CONDNS DB=>MWB:Des Cool Mass Flow [kg/s],THERMAL ZONE 6:PHILADELPHIA INTERNATIONAL AP ANN HTG 99.6% CONDNS DB:Des Heat Load [W],THERMAL ZONE 6::Des Sens Cool Load [W],THERMAL ZONE 6:PHILADELPHIA INTERNATIONAL AP ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],THERMAL ZONE 6::Des Cool Mass Flow [kg/s],THERMAL ZONE 3:PHILADELPHIA INTERNATIONAL AP ANN HTG 99.6% CONDNS DB:Des Heat Load [W],THERMAL ZONE 3:PHILADELPHIA INTERNATIONAL AP ANN CLG .4% CONDNS DB=>MWB:Des Sens Cool Load [W],THERMAL ZONE 3:PHILADELPHIA INTERNATIONAL AP ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],THERMAL ZONE 3:PHILADELPHIA INTERNATIONAL AP ANN CLG .4% CONDNS DB=>MWB:Des Cool Mass Flow [kg/s],THERMAL ZONE 10:PHILADELPHIA INTERNATIONAL AP ANN HTG 99.6% CONDNS DB:Des Heat Load [W],THERMAL ZONE 10::Des Sens Cool Load [W],THERMAL ZONE 10:PHILADELPHIA INTERNATIONAL AP ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],THERMAL ZONE 10::Des Cool Mass Flow [kg/s],THERMAL ZONE 1:PHILADELPHIA INTERNATIONAL AP ANN HTG 99.6% CONDNS DB:Des Heat Load [W],THERMAL ZONE 1:PHILADELPHIA INTERNATIONAL AP ANN CLG .4% CONDNS DB=>MWB:Des Sens Cool Load [W],THERMAL ZONE 1:PHILADELPHIA INTERNATIONAL AP ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],THERMAL ZONE 1:PHILADELPHIA INTERNATIONAL AP ANN CLG .4% CONDNS DB=>MWB:Des Cool Mass Flow [kg/s],THERMAL ZONE 5:PHILADELPHIA INTERNATIONAL AP ANN HTG 99.6% CONDNS DB:Des Heat Load [W],THERMAL ZONE 5:PHILADELPHIA INTERNATIONAL AP ANN CLG .4% CONDNS DB=>MWB:Des Sens Cool Load [W],THERMAL ZONE 5:PHILADELPHIA INTERNATIONAL AP ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],THERMAL ZONE 5:PHILADELPHIA INTERNATIONAL AP ANN CLG .4% CONDNS DB=>MWB:Des Cool Mass Flow [kg/s] 
00:15:00,2.879213E+03,0.000000E+00,1.764723E-01,0.000000E+00,2.857886E+03,0.000000E+00,1.751651E-01,0.000000E+00,2.943703E+03,2.810808E+02,1.804250E-01,1.967117E-02,2.886872E+03,0.000000E+00,1.769417E-01,0.000000E+00,2.943703E+03,2.086074E+02,1.804250E-01,1.459918E-02,3.103402E+03,0.000000E+00,1.902132E-01,0.000000E+00,2.857886E+03,0.000000E+00,1.751651E-01,0.000000E+00,2.879213E+03,0.000000E+00,1.764723E-01,0.000000E+00,2.977300E+03,1.577015E+02,1.824842E-01,1.103659E-02,2.977300E+03,5.853130E+02,1.824842E-01,4.096256E-02 
00:30:00,2.879213E+03,0.000000E+00,1.764723E-01,0.000000E+00,2.857886E+03,0.000000E+00,1.751651E-01,0.000000E+00,2.943703E+03,2.516543E+02,1.804250E-01,1.761178E-02,2.886872E+03,0.000000E+00,1.769417E-01,0.000000E+00,2.943703E+03,1.825173E+02,1.804250E-01,1.277330E-02,3.103402E+03,0.000000E+00,1.902132E-01,0.000000E+00,2.857886E+03,0.000000E+00,1.751651E-01,0.000000E+00,2.879213E+03,0.000000E+00,1.764723E-01,0.000000E+00,2.977300E+03,1.346067E+02,1.824842E-01,9.420320E-03,2.977300E+03,5.392503E+02,1.824842E-01,3.773891E-02 
00:45:00,2.879213E+03,0.000000E+00,1.764723E-01,0.000000E+00,2.857886E+03,0.000000E+00,1.751651E-01,0.000000E+00,2.943703E+03,2.231800E+02,1.804250E-01,1.561903E-02,2.886872E+03,0.000000E+00,1.769417E-01,0.000000E+00,2.943703E+03,1.572696E+02,1.804250E-01,1.100636E-02,3.103402E+03,0.000000E+00,1.902132E-01,0.000000E+00,2.857886E+03,0.000000E+00,1.751651E-01,0.000000E+00,2.879213E+03,0.000000E+00,1.764723E-01,0.000000E+00,2.977300E+03,1.122531E+02,1.824842E-01,7.855923E-03,2.977300E+03,4.949544E+02,1.824842E-01,3.463890E-02 
01:00:00,2.879213E+03,0.000000E+00,1.764723E-01,0.000000E+00,2.857886E+03,0.000000E+00,1.751651E-01,0.000000E+00,2.943703E+03,1.956540E+02,1.804250E-01,1.369265E-02,2.886872E+03,0.000000E+00,1.769417E-01,0.000000E+00,2.943703E+03,1.328730E+02,1.804250E-01,9.298990E-03,3.103402E+03,0.000000E+00,1.902132E-01,0.000000E+00,2.857886E+03,0.000000E+00,1.751651E-01,0.000000E+00,2.879213E+03,0.000000E+00,1.764723E-01,0.000000E+00,2.977300E+03,9.065755E+01,1.824842E-01,6.344580E-03,2.977300E+03,4.523693E+02,1.824842E-01,3.165863E-02 
01:15:00,2.879213E+03,0.000000E+00,1.764723E-01,0.000000E+00,2.857886E+03,0.000000E+00,1.751651E-01,0.000000E+00,2.943703E+03,1.691989E+02,1.804250E-01,1.184122E-02,2.886872E+03,0.000000E+00,1.769417E-01,0.000000E+00,2.943703E+03,1.094640E+02,1.804250E-01,7.660728E-03,3.103402E+03,0.000000E+00,1.902132E-01,0.000000E+00,2.857886E+03,0.000000E+00,1.751651E-01,0.000000E+00,2.879213E+03,0.000000E+00,1.764723E-01,0.000000E+00,2.977300E+03,6.996637E+01,1.824842E-01,4.896528E-03,2.977300E+03,4.115665E+02,1.824842E-01,2.880308E-02 
01:30:00,2.879213E+03,0.000000E+00,1.764723E-01,0.000000E+00,2.857886E+03,0.000000E+00,1.751651E-01,0.000000E+00,2.943703E+03,1.438248E+02,1.804250E-01,1.006544E-02,2.886872E+03,0.000000E+00,1.769417E-01,0.000000E+00,2.943703E+03,8.706603E+01,1.804250E-01,6.093231E-03,3.103402E+03,0.000000E+00,1.902132E-01,0.000000E+00,2.857886E+03,0.000000E+00,1.751651E-01,0.000000E+00,2.879213E+03,0.000000E+00,1.764723E-01,0.000000E+00,2.977300E+03,5.021513E+01,1.824842E-01,3.514257E-03,2.977300E+03,3.725057E+02,1.824842E-01,2.606945E-02 
01:45:00,2.879213E+03,0.000000E+00,1.764723E-01,0.000000E+00,2.857886E+03,0.000000E+00,1.751651E-01,0.000000E+00,2.943703E+03,1.195503E+02,1.804250E-01,8.366612E-03,2.886872E+03,0.000000E+00,1.769417E-01,0.000000E+00,2.943703E+03,6.571534E+01,1.804250E-01,4.599024E-03,3.103402E+03,0.000000E+00,1.902132E-01,0.000000E+00,2.857886E+03,0.000000E+00,1.751651E-01,0.000000E+00,2.879213E+03,0.000000E+00,1.764723E-01,0.000000E+00,2.977300E+03,3.145699E+01,1.824842E-01,2.201487E-03,2.977300E+03,3.351535E+02,1.824842E-01,2.345539E-02 
02:00:00,2.879213E+03,0.000000E+00,1.764723E-01,0.000000E+00,2.857886E+03,0.000000E+00,1.751651E-01,0.000000E+00,2.943703E+03,9.639940E+01,1.804250E-01,6.746418E-03,2.886872E+03,0.000000E+00,1.769417E-01,0.000000E+00,2.943703E+03,4.545550E+01,1.804250E-01,3.181159E-03,3.103402E+03,0.000000E+00,1.902132E-01,0.000000E+00,2.857886E+03,0.000000E+00,1.751651E-01,0.000000E+00,2.879213E+03,0.000000E+00,1.764723E-01,0.000000E+00,2.977300E+03,1.668430E+01,1.824842E-01,1.167635E-03,2.977300E+03,2.994801E+02,1.824842E-01,2.095882E-02 
02:15:00,2.879213E+03,0.000000E+00,1.764723E-01,0.000000E+00,2.857886E+03,0.000000E+00,1.751651E-01,0.000000E+00,2.943703E+03,7.428567E+01,1.804250E-01,5.198811E-03,2.886872E+03,0.000000E+00,1.769417E-01,0.000000E+00,2.943703E+03,2.654486E+01,1.804250E-01,1.857716E-03,3.103402E+03,0.000000E+00,1.902132E-01,0.000000E+00,2.857886E+03,0.000000E+00,1.751651E-01,0.000000E+00,2.879213E+03,0.000000E+00,1.764723E-01,0.000000E+00,2.977300E+03,6.653068E+00,1.824842E-01,4.656085E-04,2.977300E+03,2.653452E+02,1.824842E-01,1.856993E-02 
02:30:00,2.879213E+03,0.000000E+00,1.764723E-01,0.000000E+00,2.857886E+03,0.000000E+00,1.751651E-01,0.000000E+00,2.943703E+03,5.323166E+01,1.804250E-01,3.725366E-03,2.886872E+03,0.000000E+00,1.769417E-01,0.000000E+00,2.943703E+03,1.281535E+01,1.804250E-01,8.968698E-04,3.103402E+03,0.000000E+00,1.902132E-01,0.000000E+00,2.857886E+03,0.000000E+00,1.751651E-01,0.000000E+00,2.879213E+03,0.000000E+00,1.764723E-01,0.000000E+00,2.977300E+03,1.164092E+00,1.824842E-01,8.146783E-05,2.977300E+03,2.327075E+02,1.824842E-01,1.628581E-02 
02:45:00,2.879213E+03,0.000000E+00,1.764723E-01,0.000000E+00,2.857886E+03,0.000000E+00,1.751651E-01,0.000000E+00,2.943703E+03,3.327124E+01,1.804250E-01,2.328456E-03,2.886872E+03,0.000000E+00,1.769417E-01,0.000000E+00,2.943703E+03,4.044205E+00,1.804250E-01,2.830298E-04,3.103402E+03,0.000000E+00,1.902132E-01,0.000000E+00,2.857886E+03,0.000000E+00,1.751651E-01,0.000000E+00,2.879213E+03,0.000000E+00,1.764723E-01,0.000000E+00,2.977300E+03,0.000000E+00,1.824842E-01,0.000000E+00,2.977300E+03,2.015322E+02,1.824842E-01,1.410404E-02 
03:00:00,2.879213E+03,0.000000E+00,1.764723E-01,0.000000E+00,2.857886E+03,0.000000E+00,1.751651E-01,0.000000E+00,2.943703E+03,1.756756E+01,1.804250E-01,1.229449E-03,2.886872E+03,0.000000E+00,1.769417E-01,0.000000E+00,2.943703E+03,0.000000E+00,1.804250E-01,0.000000E+00,3.103402E+03,0.000000E+00,1.902132E-01,0.000000E+00,2.857886E+03,0.000000E+00,1.751651E-01,0.000000E+00,2.879213E+03,0.000000E+00,1.764723E-01,0.000000E+00,2.977300E+03,0.000000E+00,1.824842E-01,0.000000E+00,2.977300E+03,1.717915E+02,1.824842E-01,1.202266E-02 
03:15:00,2.879213E+03,0.000000E+00,1.764723E-01,0.000000E+00,2.857886E+03,0.000000E+00,1.751651E-01,0.000000E+00,2.943703E+03,6.956259E+00,1.804250E-01,4.868270E-04,2.886872E+03,0.000000E+00,1.769417E-01,0.000000E+00,2.943703E+03,0.000000E+00,1.804250E-01,0.000000E+00,3.103402E+03,0.000000E+00,1.902132E-01,0.000000E+00,2.857886E+03,0.000000E+00,1.751651E-01,0.000000E+00,2.879213E+03,0.000000E+00,1.764723E-01,0.000000E+00,2.977300E+03,0.000000E+00,1.824842E-01,0.000000E+00,2.977300E+03,1.433582E+02,1.824842E-01,1.003279E-02 
03:30:00,2.879213E+03,0.000000E+00,1.764723E-01,0.000000E+00,2.857886E+03,0.000000E+00,1.751651E-01,0.000000E+00,2.943703E+03,1.187696E+00,1.804250E-01,8.311974E-05,2.886872E+03,0.000000E+00,1.769417E-01,0.000000E+00,2.943703E+03,0.000000E+00,1.804250E-01,0.000000E+00,3.103402E+03,0.000000E+00,1.902132E-01,0.000000E+00,2.857886E+03,0.000000E+00,1.751651E-01,0.000000E+00,2.879213E+03,0.000000E+00,1.764723E-01,0.000000E+00,2.977300E+03,0.000000E+00,1.824842E-01,0.000000E+00,2.977300E+03,1.162090E+02,1.824842E-01,8.132774E-03 
03:45:00,2.879213E+03,0.000000E+00,1.764723E-01,0.000000E+00,2.857886E+03,0.000000E+00,1.751651E-01,0.000000E+00,2.943703E+03,0.000000E+00,1.804250E-01,0.000000E+00,2.886872E+03,0.000000E+00,1.769417E-01,0.000000E+00,2.943703E+03,0.000000E+00,1.804250E-01,0.000000E+00,3.103402E+03,0.000000E+00,1.902132E-01,0.000000E+00,2.857886E+03,0.000000E+00,1.751651E-01,0.000000E+00,2.879213E+03,0.000000E+00,1.764723E-01,0.000000E+00,2.977300E+03,0.000000E+00,1.824842E-01,0.000000E+00,2.977300E+03,9.032994E+01,1.824842E-01,6.321653E-03 
04:00:00,2.879213E+03,0.000000E+00,1.764723E-01,0.000000E+00,2.857886E+03,0.000000E+00,1.751651E-01,0.000000E+00,2.943703E+03,0.000000E+00,1.804250E-01,0.000000E+00,2.886872E+03,0.000000E+00,1.769417E-01,0.000000E+00,2.943703E+03,0.000000E+00,1.804250E-01,0.000000E+00,3.103402E+03,0.000000E+00,1.902132E-01,0.000000E+00,2.857886E+03,0.000000E+00,1.751651E-01,0.000000E+00,2.879213E+03,0.000000E+00,1.764723E-01,0.000000E+00,2.977300E+03,0.000000E+00,1.824842E-01,0.000000E+00,2.977300E+03,6.572363E+01,1.824842E-01,4.599604E-03 
04:15:00,2.879213E+03,0.000000E+00,1.764723E-01,0.000000E+00,2.857886E+03,0.000000E+00,1.751651E-01,0.000000E+00,2.943703E+03,0.000000E+00,1.804250E-01,0.000000E+00,2.886872E+03,0.000000E+00,1.769417E-01,0.000000E+00,2.943703E+03,0.000000E+00,1.804250E-01,0.000000E+00,3.103402E+03,0.000000E+00,1.902132E-01,0.000000E+00,2.857886E+03,0.000000E+00,1.751651E-01,0.000000E+00,2.879213E+03,0.000000E+00,1.764723E-01,0.000000E+00,2.977300E+03,0.000000E+00,1.824842E-01,0.000000E+00,2.977300E+03,4.252115E+01,1.824842E-01,2.975801E-03 
04:30:00,2.879213E+03,0.000000E+00,1.764723E-01,0.000000E+00,2.857886E+03,0.000000E+00,1.751651E-01,0.000000E+00,2.943703E+03,0.000000E+00,1.804250E-01,0.000000E+00,2.886872E+03,0.000000E+00,1.769417E-01,0.000000E+00,2.943703E+03,0.000000E+00,1.804250E-01,0.000000E+00,3.103402E+03,0.000000E+00,1.902132E-01,0.000000E+00,2.857886E+03,0.000000E+00,1.751651E-01,0.000000E+00,2.879213E+03,0.000000E+00,1.764723E-01,0.000000E+00,2.977300E+03,0.000000E+00,1.824842E-01,0.000000E+00,2.977300E+03,2.324997E+01,1.824842E-01,1.627126E-03 
04:45:00,2.879213E+03,0.000000E+00,1.764723E-01,0.000000E+00,2.857886E+03,0.000000E+00,1.751651E-01,0.000000E+00,2.943703E+03,0.000000E+00,1.804250E-01,0.000000E+00,2.886872E+03,0.000000E+00,1.769417E-01,0.000000E+00,2.943703E+03,0.000000E+00,1.804250E-01,0.000000E+00,3.103402E+03,0.000000E+00,1.902132E-01,0.000000E+00,2.857886E+03,0.000000E+00,1.751651E-01,0.000000E+00,2.879213E+03,0.000000E+00,1.764723E-01,0.000000E+00,2.977300E+03,0.000000E+00,1.824842E-01,0.000000E+00,2.977300E+03,9.976343E+00,1.824842E-01,6.981846E-04 
05:00:00,2.879213E+03,0.000000E+00,1.764723E-01,0.000000E+00,2.857886E+03,0.000000E+00,1.751651E-01,0.000000E+00,2.943703E+03,0.000000E+00,1.804250E-01,0.000000E+00,2.886872E+03,0.000000E+00,1.769417E-01,0.000000E+00,2.943703E+03,0.000000E+00,1.804250E-01,0.000000E+00,3.103402E+03,0.000000E+00,1.902132E-01,0.000000E+00,2.857886E+03,0.000000E+00,1.751651E-01,0.000000E+00,2.879213E+03,0.000000E+00,1.764723E-01,0.000000E+00,2.977300E+03,0.000000E+00,1.824842E-01,0.000000E+00,2.977300E+03,2.378704E+00,1.824842E-01,1.664713E-04 
05:15:00,2.879213E+03,0.000000E+00,1.764723E-01,0.000000E+00,2.857886E+03,0.000000E+00,1.751651E-01,0.000000E+00,2.943703E+03,0.000000E+00,1.804250E-01,0.000000E+00,2.886872E+03,0.000000E+00,1.769417E-01,0.000000E+00,2.943703E+03,0.000000E+00,1.804250E-01,0.000000E+00,3.103402E+03,0.000000E+00,1.902132E-01,0.000000E+00,2.857886E+03,0.000000E+00,1.751651E-01,0.000000E+00,2.879213E+03,0.000000E+00,1.764723E-01,0.000000E+00,2.977300E+03,0.000000E+00,1.824842E-01,0.000000E+00,2.977300E+03,0.000000E+00,1.824842E-01,0.000000E+00 
05:30:00,2.879213E+03,0.000000E+00,1.764723E-01,0.000000E+00,2.857886E+03,0.000000E+00,1.751651E-01,0.000000E+00,2.943703E+03,0.000000E+00,1.804250E-01,0.000000E+00,2.886872E+03,0.000000E+00,1.769417E-01,0.000000E+00,2.943703E+03,0.000000E+00,1.804250E-01,0.000000E+00,3.103402E+03,0.000000E+00,1.902132E-01,0.000000E+00,2.857886E+03,0.000000E+00,1.751651E-01,0.000000E+00,2.879213E+03,0.000000E+00,1.764723E-01,0.000000E+00,2.977300E+03,0.000000E+00,1.824842E-01,0.000000E+00,2.977300E+03,0.000000E+00,1.824842E-01,0.000000E+00 
05:45:00,2.879213E+03,0.000000E+00,1.764723E-01,0.000000E+00,2.857886E+03,0.000000E+00,1.751651E-01,0.000000E+00,2.943703E+03,0.000000E+00,1.804250E-01,0.000000E+00,2.886872E+03,0.000000E+00,1.769417E-01,0.000000E+00,2.943703E+03,0.000000E+00,1.804250E-01,0.000000E+00,3.103402E+03,0.000000E+00,1.902132E-01,0.000000E+00,2.857886E+03,0.000000E+00,1.751651E-01,0.000000E+00,2.879213E+03,0.000000E+00,1.764723E-01,0.000000E+00,2.977300E+03,0.000000E+00,1.824842E-01,0.000000E+00,2.977300E+03,0.000000E+00,1.824842E-01,0.000000E+00 
06:00:00,2.879213E+03,0.000000E+00,1.764723E-01,0.000000E+00,2.857886E+03,0.000000E+00,1.751651E-01,0.000000E+00,2.943703E+03,0.000000E+00,1.804250E-01,0.000000E+00,2.886872E+03,0.000000E+00,1.769417E-01,0.000000E+00,2.943703E+03,3.676682E+01,1.804250E-01,2.579909E-03,3.103402E+03,0.000000E+00,1.902132E-01,0.000000E+00,2.857886E+03,0.000000E+00,1.751651E-01,0.000000E+00,2.879213E+03,0.000000E+00,1.764723E-01,0.000000E+00,2.977300E+03,0.000000E+00,1.824842E-01,0.000000E+00,2.977300E+03,0.000000E+00,1.824842E-01,0.000000E+00 
06:15:00,2.879213E+03,0.000000E+00,1.764723E-01,0.000000E+00,2.857886E+03,0.000000E+00,1.751651E-01,0.000000E+00,2.943703E+03,0.000000E+00,1.804250E-01,0.000000E+00,2.886872E+03,0.000000E+00,1.769417E-01,0.000000E+00,2.943703E+03,1.261175E+02,1.804250E-01,8.837196E-03,3.103402E+03,0.000000E+00,1.902132E-01,0.000000E+00,2.857886E+03,0.000000E+00,1.751651E-01,0.000000E+00,2.879213E+03,0.000000E+00,1.764723E-01,0.000000E+00,2.977300E+03,0.000000E+00,1.824842E-01,0.000000E+00,2.977300E+03,0.000000E+00,1.824842E-01,0.000000E+00 
06:30:00,2.879213E+03,0.000000E+00,1.764723E-01,0.000000E+00,2.857886E+03,0.000000E+00,1.751651E-01,0.000000E+00,2.943703E+03,0.000000E+00,1.804250E-01,0.000000E+00,2.886872E+03,0.000000E+00,1.769417E-01,0.000000E+00,2.943703E+03,2.794319E+02,1.804250E-01,1.956680E-02,3.103402E+03,0.000000E+00,1.902132E-01,0.000000E+00,2.857886E+03,0.000000E+00,1.751651E-01,0.000000E+00,2.879213E+03,0.000000E+00,1.764723E-01,0.000000E+00,2.977300E+03,0.000000E+00,1.824842E-01,0.000000E+00,2.977300E+03,0.000000E+00,1.824842E-01,0.000000E+00 
06:45:00,2.879213E+03,0.000000E+00,1.764723E-01,0.000000E+00,2.857886E+03,0.000000E+00,1.751651E-01,0.000000E+00,2.943703E+03,0.000000E+00,1.804250E-01,0.000000E+00,2.886872E+03,0.000000E+00,1.769417E-01,0.000000E+00,2.943703E+03,4.960172E+02,1.804250E-01,3.472431E-02,3.103402E+03,0.000000E+00,1.902132E-01,0.000000E+00,2.857886E+03,0.000000E+00,1.751651E-01,0.000000E+00,2.879213E+03,0.000000E+00,1.764723E-01,0.000000E+00,2.977300E+03,2.323883E+01,1.824842E-01,1.630731E-03,2.977300E+03,0.000000E+00,1.824842E-01,0.000000E+00 
07:00:00,2.879213E+03,0.000000E+00,1.764723E-01,0.000000E+00,2.857886E+03,0.000000E+00,1.751651E-01,0.000000E+00,2.943703E+03,0.000000E+00,1.804250E-01,0.000000E+00,2.886872E+03,0.000000E+00,1.769417E-01,0.000000E+00,2.943703E+03,7.397446E+02,1.804250E-01,5.177451E-02,3.103402E+03,0.000000E+00,1.902132E-01,0.000000E+00,2.857886E+03,0.000000E+00,1.751651E-01,0.000000E+00,2.879213E+03,0.000000E+00,1.764723E-01,0.000000E+00,2.977300E+03,5.564777E+01,1.824842E-01,3.898847E-03,2.977300E+03,0.000000E+00,1.824842E-01,0.000000E+00 
07:15:00,2.879213E+03,0.000000E+00,1.764723E-01,0.000000E+00,2.857886E+03,3.638515E+01,1.751651E-01,2.551961E-03,2.943703E+03,0.000000E+00,1.804250E-01,0.000000E+00,2.886872E+03,0.000000E+00,1.769417E-01,0.000000E+00,2.943703E+03,9.951168E+02,1.804250E-01,6.964232E-02,3.103402E+03,0.000000E+00,1.902132E-01,0.000000E+00,2.857886E+03,0.000000E+00,1.751651E-01,0.000000E+00,2.879213E+03,0.000000E+00,1.764723E-01,0.000000E+00,2.977300E+03,9.542934E+01,1.824842E-01,6.682921E-03,2.977300E+03,7.925993E+00,1.824842E-01,5.550205E-04 
07:30:00,2.879213E+03,0.000000E+00,1.764723E-01,0.000000E+00,2.857886E+03,1.733376E+02,1.751651E-01,1.213638E-02,2.943703E+03,0.000000E+00,1.804250E-01,0.000000E+00,2.886872E+03,0.000000E+00,1.769417E-01,0.000000E+00,2.943703E+03,1.248815E+03,1.804250E-01,8.739711E-02,3.103402E+03,0.000000E+00,1.902132E-01,0.000000E+00,2.857886E+03,0.000000E+00,1.751651E-01,0.000000E+00,2.879213E+03,0.000000E+00,1.764723E-01,0.000000E+00,2.977300E+03,1.391538E+02,1.824842E-01,9.742937E-03,2.977300E+03,2.431261E+01,1.824842E-01,1.701822E-03 
07:45:00,2.879213E+03,0.000000E+00,1.764723E-01,0.000000E+00,2.857886E+03,3.305228E+02,1.751651E-01,2.313658E-02,2.943703E+03,0.000000E+00,1.804250E-01,0.000000E+00,2.886872E+03,0.000000E+00,1.769417E-01,0.000000E+00,2.943703E+03,1.498541E+03,1.804250E-01,1.048740E-01,3.103402E+03,0.000000E+00,1.902132E-01,0.000000E+00,2.857886E+03,0.000000E+00,1.751651E-01,0.000000E+00,2.879213E+03,0.000000E+00,1.764723E-01,0.000000E+00,2.977300E+03,1.620163E+02,1.824842E-01,1.133856E-02,2.977300E+03,4.650920E+01,1.824842E-01,3.255228E-03 
08:00:00,2.879213E+03,0.000000E+00,1.764723E-01,0.000000E+00,2.857886E+03,5.624703E+02,1.751651E-01,3.936880E-02,2.943703E+03,2.145321E+01,1.804250E-01,1.503204E-03,2.886872E+03,0.000000E+00,1.769417E-01,0.000000E+00,2.943703E+03,1.743736E+03,1.804250E-01,1.220337E-01,3.103402E+03,0.000000E+00,1.902132E-01,0.000000E+00,2.857886E+03,0.000000E+00,1.751651E-01,0.000000E+00,2.879213E+03,0.000000E+00,1.764723E-01,0.000000E+00,2.977300E+03,1.803797E+02,1.824842E-01,1.262370E-02,2.977300E+03,7.812146E+01,1.824842E-01,5.467582E-03 
08:15:00,2.879213E+03,0.000000E+00,1.764723E-01,0.000000E+00,2.857886E+03,8.177499E+02,1.751651E-01,5.722810E-02,2.943703E+03,4.861857E+01,1.804250E-01,3.404363E-03,2.886872E+03,0.000000E+00,1.769417E-01,0.000000E+00,2.943703E+03,1.979869E+03,1.804250E-01,1.385592E-01,3.103402E+03,0.000000E+00,1.902132E-01,0.000000E+00,2.857886E+03,0.000000E+00,1.751651E-01,0.000000E+00,2.879213E+03,0.000000E+00,1.764723E-01,0.000000E+00,2.977300E+03,1.981467E+02,1.824842E-01,1.386711E-02,2.977300E+03,1.107510E+02,1.824842E-01,7.750799E-03 
08:30:00,2.879213E+03,0.000000E+00,1.764723E-01,0.000000E+00,2.857886E+03,1.020838E+03,1.751651E-01,7.144041E-02,2.943703E+03,9.568228E+01,1.804250E-01,6.698071E-03,2.886872E+03,0.000000E+00,1.769417E-01,0.000000E+00,2.943703E+03,2.203349E+03,1.804250E-01,1.541992E-01,3.103402E+03,0.000000E+00,1.902132E-01,0.000000E+00,2.857886E+03,0.000000E+00,1.751651E-01,0.000000E+00,2.879213E+03,0.000000E+00,1.764723E-01,0.000000E+00,2.977300E+03,2.194952E+02,1.824842E-01,1.536116E-02,2.977300E+03,1.436137E+02,1.824842E-01,1.005066E-02 
08:45:00,2.879213E+03,0.000000E+00,1.764723E-01,0.000000E+00,2.857886E+03,1.243727E+03,1.751651E-01,8.703872E-02,2.943703E+03,1.691322E+02,1.804250E-01,1.183839E-02,2.886872E+03,0.000000E+00,1.769417E-01,0.000000E+00,2.943703E+03,2.411799E+03,1.804250E-01,1.687874E-01,3.103402E+03,0.000000E+00,1.902132E-01,0.000000E+00,2.857886E+03,0.000000E+00,1.751651E-01,0.000000E+00,2.879213E+03,0.000000E+00,1.764723E-01,0.000000E+00,2.977300E+03,2.468500E+02,1.824842E-01,1.727556E-02,2.977300E+03,1.794042E+02,1.824842E-01,1.255543E-02 
