Time,THERMAL ZONE 2:PHOENIX SKY HARBOR INTL AP ANN HTG 99.6% CONDNS DB:Des Heat Load [W],THERMAL ZONE 2:PHOENIX SKY HARBOR INTL AP ANN CLG .4% CONDNS DB=>MWB:Des Sens Cool Load [W],THERMAL ZONE 2:PHOENIX SKY HARBOR INTL AP ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],THERMAL ZONE 2:PHOENIX SKY HARBOR INTL AP ANN CLG .4% CONDNS DB=>MWB:Des Cool Mass Flow [kg/s],THERMAL ZONE 7:PHOENIX SKY HARBOR INTL AP ANN HTG 99.6% CONDNS DB:Des Heat Load [W],THERMAL ZONE 7:PHOENIX SKY HARBOR INTL AP ANN CLG .4% CONDNS DB=>MWB:Des Sens Cool Load [W],THERMAL ZONE 7:PHOENIX SKY HARBOR INTL AP ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],THERMAL ZONE 7:PHOENIX SKY HARBOR INTL AP ANN CLG .4% CONDNS DB=>MWB:Des Cool Mass Flow [kg/s],THERMAL ZONE 8:PHOENIX SKY HARBOR INTL AP ANN HTG 99.6% CONDNS DB:Des Heat Load [W],THERMAL ZONE 8:PHOENIX SKY HARBOR INTL AP ANN CLG .4% CONDNS DB=>MWB:Des Sens Cool Load [W],THERMAL ZONE 8:PHOENIX SKY HARBOR INTL AP ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],THERMAL ZONE 8:PHOENIX SKY HARBOR INTL AP ANN CLG .4% CONDNS DB=>MWB:Des Cool Mass Flow [kg/s],THERMAL ZONE 1:PHOENIX SKY HARBOR INTL AP ANN HTG 99.6% CONDNS DB:Des Heat Load [W],THERMAL ZONE 1:PHOENIX SKY HARBOR INTL AP ANN CLG .4% CONDNS DB=>MWB:Des Sens Cool Load [W],THERMAL ZONE 1:PHOENIX SKY HARBOR INTL AP ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],THERMAL ZONE 1:PHOENIX SKY HARBOR INTL AP ANN CLG .4% CONDNS DB=>MWB:Des Cool Mass Flow [kg/s],THERMAL ZONE 4:PHOENIX SKY HARBOR INTL AP ANN HTG 99.6% CONDNS DB:Des Heat Load [W],THERMAL ZONE 4:PHOENIX SKY HARBOR INTL AP ANN CLG .4% CONDNS DB=>MWB:Des Sens Cool Load [W],THERMAL ZONE 4:PHOENIX SKY HARBOR INTL AP ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],THERMAL ZONE 4:PHOENIX SKY HARBOR INTL AP ANN CLG .4% CONDNS DB=>MWB:Des Cool Mass Flow [kg/s],THERMAL ZONE 5:PHOENIX SKY HARBOR INTL AP ANN HTG 99.6% CONDNS DB:Des Heat Load [W],THERMAL ZONE 5:PHOENIX SKY HARBOR INTL AP ANN CLG .4% CONDNS DB=>MWB:Des Sens Cool Load [W],THERMAL ZONE 5:PHOENIX SKY HARBOR INTL AP ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],THERMAL ZONE 5:PHOENIX SKY HARBOR INTL AP ANN CLG .4% CONDNS DB=>MWB:Des Cool Mass Flow [kg/s],THERMAL ZONE 10:PHOENIX SKY HARBOR INTL AP ANN HTG 99.6% CONDNS DB:Des Heat Load [W],THERMAL ZONE 10:PHOENIX SKY HARBOR INTL AP ANN CLG .4% CONDNS DB=>MWB:Des Sens Cool Load [W],THERMAL ZONE 10:PHOENIX SKY HARBOR INTL AP ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],THERMAL ZONE 10:PHOENIX SKY HARBOR INTL AP ANN CLG .4% CONDNS DB=>MWB:Des Cool Mass Flow [kg/s],THERMAL ZONE 6:PHOENIX SKY HARBOR INTL AP ANN HTG 99.6% CONDNS DB:Des Heat Load [W],THERMAL ZONE 6:PHOENIX SKY HARBOR INTL AP ANN CLG .4% CONDNS DB=>MWB:Des Sens Cool Load [W],THERMAL ZONE 6:PHOENIX SKY HARBOR INTL AP ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],THERMAL ZONE 6:PHOENIX SKY HARBOR INTL AP ANN CLG .4% CONDNS DB=>MWB:Des Cool Mass Flow [kg/s],THERMAL ZONE 9:PHOENIX SKY HARBOR INTL AP ANN HTG 99.6% CONDNS DB:Des Heat Load [W],THERMAL ZONE 9::Des Sens Cool Load [W],THERMAL ZONE 9:PHOENIX SKY HARBOR INTL AP ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],THERMAL ZONE 9::Des Cool Mass Flow [kg/s],THERMAL ZONE 3:PHOENIX SKY HARBOR INTL AP ANN HTG 99.6% CONDNS DB:Des Heat Load [W],THERMAL ZONE 3:PHOENIX SKY HARBOR INTL AP ANN CLG .4% CONDNS DB=>MWB:Des Sens Cool Load [W],THERMAL ZONE 3:PHOENIX SKY HARBOR INTL AP ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],THERMAL ZONE 3:PHOENIX SKY HARBOR INTL AP ANN CLG .4% CONDNS DB=>MWB:Des Cool Mass Flow [kg/s] 
00:15:00,8.540574E+02,5.821400E+02,5.234675E-02,4.074050E-02,9.255599E+02,0.000000E+00,5.672927E-02,0.000000E+00,8.532883E+02,4.190704E+02,5.229961E-02,2.932824E-02,9.255261E+02,0.000000E+00,5.672720E-02,0.000000E+00,8.532624E+02,4.064311E+02,5.229802E-02,2.844368E-02,9.267205E+02,0.000000E+00,5.680040E-02,0.000000E+00,8.532883E+02,3.977424E+02,5.229961E-02,2.783561E-02,9.255599E+02,0.000000E+00,5.672927E-02,0.000000E+00,5.186109E+02,0.000000E+00,3.178662E-02,0.000000E+00,3.865416E+02,2.182691E+02,2.369185E-02,1.527535E-02 
00:30:00,8.540574E+02,5.576544E+02,5.234675E-02,3.902690E-02,9.255599E+02,0.000000E+00,5.672927E-02,0.000000E+00,8.532883E+02,4.033528E+02,5.229961E-02,2.822825E-02,9.255261E+02,0.000000E+00,5.672720E-02,0.000000E+00,8.532624E+02,3.909551E+02,5.229802E-02,2.736061E-02,9.267205E+02,0.000000E+00,5.680040E-02,0.000000E+00,8.532883E+02,3.830561E+02,5.229961E-02,2.680781E-02,9.255599E+02,0.000000E+00,5.672927E-02,0.000000E+00,5.186109E+02,0.000000E+00,3.178662E-02,0.000000E+00,3.865416E+02,2.118240E+02,2.369185E-02,1.482430E-02 
00:45:00,8.540574E+02,5.340767E+02,5.234675E-02,3.737684E-02,9.255599E+02,0.000000E+00,5.672927E-02,0.000000E+00,8.532883E+02,3.880293E+02,5.229961E-02,2.715585E-02,9.255261E+02,0.000000E+00,5.672720E-02,0.000000E+00,8.532624E+02,3.758624E+02,5.229802E-02,2.630437E-02,9.267205E+02,0.000000E+00,5.680040E-02,0.000000E+00,8.532883E+02,3.687151E+02,5.229961E-02,2.580417E-02,9.255599E+02,0.000000E+00,5.672927E-02,0.000000E+00,5.186109E+02,0.000000E+00,3.178662E-02,0.000000E+00,3.865416E+02,2.053774E+02,2.369185E-02,1.437314E-02 
01:00:00,8.540574E+02,5.113652E+02,5.234675E-02,3.578740E-02,9.255599E+02,0.000000E+00,5.672927E-02,0.000000E+00,8.532883E+02,3.730930E+02,5.229961E-02,2.611055E-02,9.255261E+02,0.000000E+00,5.672720E-02,0.000000E+00,8.532624E+02,3.611479E+02,5.229802E-02,2.527459E-02,9.267205E+02,0.000000E+00,5.680040E-02,0.000000E+00,8.532883E+02,3.547141E+02,5.229961E-02,2.482432E-02,9.255599E+02,0.000000E+00,5.672927E-02,0.000000E+00,5.186109E+02,0.000000E+00,3.178662E-02,0.000000E+00,3.865416E+02,1.989333E+02,2.369185E-02,1.392215E-02 
01:15:00,8.540574E+02,4.895509E+02,5.234675E-02,3.426074E-02,9.255599E+02,0.000000E+00,5.672927E-02,0.000000E+00,8.532883E+02,3.586045E+02,5.229961E-02,2.509658E-02,9.255261E+02,0.000000E+00,5.672720E-02,0.000000E+00,8.532624E+02,3.468721E+02,5.229802E-02,2.427551E-02,9.267205E+02,0.000000E+00,5.680040E-02,0.000000E+00,8.532883E+02,3.411153E+02,5.229961E-02,2.387262E-02,9.255599E+02,0.000000E+00,5.672927E-02,0.000000E+00,5.186109E+02,0.000000E+00,3.178662E-02,0.000000E+00,3.865416E+02,1.924970E+02,2.369185E-02,1.347171E-02 
01:30:00,8.540574E+02,4.686052E+02,5.234675E-02,3.279488E-02,9.255599E+02,0.000000E+00,5.672927E-02,0.000000E+00,8.532883E+02,3.445641E+02,5.229961E-02,2.411398E-02,9.255261E+02,0.000000E+00,5.672720E-02,0.000000E+00,8.532624E+02,3.330358E+02,5.229802E-02,2.330718E-02,9.267205E+02,0.000000E+00,5.680040E-02,0.000000E+00,8.532883E+02,3.279208E+02,5.229961E-02,2.294922E-02,9.255599E+02,0.000000E+00,5.672927E-02,0.000000E+00,5.186109E+02,0.000000E+00,3.178662E-02,0.000000E+00,3.865416E+02,1.860756E+02,2.369185E-02,1.302232E-02 
01:45:00,8.540574E+02,4.485029E+02,5.234675E-02,3.138804E-02,9.255599E+02,0.000000E+00,5.672927E-02,0.000000E+00,8.532883E+02,3.309733E+02,5.229961E-02,2.316285E-02,9.255261E+02,0.000000E+00,5.672720E-02,0.000000E+00,8.532624E+02,3.196410E+02,5.229802E-02,2.236976E-02,9.267205E+02,0.000000E+00,5.680040E-02,0.000000E+00,8.532883E+02,3.151342E+02,5.229961E-02,2.205436E-02,9.255599E+02,0.000000E+00,5.672927E-02,0.000000E+00,5.186109E+02,0.000000E+00,3.178662E-02,0.000000E+00,3.865416E+02,1.796774E+02,2.369185E-02,1.257455E-02 
02:00:00,8.540574E+02,4.292204E+02,5.234675E-02,3.003857E-02,9.255599E+02,0.000000E+00,5.672927E-02,0.000000E+00,8.532883E+02,3.178333E+02,5.229961E-02,2.224325E-02,9.255261E+02,0.000000E+00,5.672720E-02,0.000000E+00,8.532624E+02,3.066895E+02,5.229802E-02,2.146336E-02,9.267205E+02,0.000000E+00,5.680040E-02,0.000000E+00,8.532883E+02,3.027584E+02,5.229961E-02,2.118825E-02,9.255599E+02,0.000000E+00,5.672927E-02,0.000000E+00,5.186109E+02,0.000000E+00,3.178662E-02,0.000000E+00,3.865416E+02,1.733114E+02,2.369185E-02,1.212903E-02 
02:15:00,8.540574E+02,4.106614E+02,5.234675E-02,2.873974E-02,9.255599E+02,0.000000E+00,5.672927E-02,0.000000E+00,8.532883E+02,3.050732E+02,5.229961E-02,2.135025E-02,9.255261E+02,0.000000E+00,5.672720E-02,0.000000E+00,8.532624E+02,2.941119E+02,5.229802E-02,2.058314E-02,9.267205E+02,0.000000E+00,5.680040E-02,0.000000E+00,8.532883E+02,2.907250E+02,5.229961E-02,2.034610E-02,9.255599E+02,0.000000E+00,5.672927E-02,0.000000E+00,5.186109E+02,0.000000E+00,3.178662E-02,0.000000E+00,3.865416E+02,1.669865E+02,2.369185E-02,1.168639E-02 
02:30:00,8.540574E+02,3.927991E+02,5.234675E-02,2.748967E-02,9.255599E+02,0.000000E+00,5.672927E-02,0.000000E+00,8.532883E+02,2.926877E+02,5.229961E-02,2.048347E-02,9.255261E+02,0.000000E+00,5.672720E-02,0.000000E+00,8.532624E+02,2.819043E+02,5.229802E-02,1.972880E-02,9.267205E+02,0.000000E+00,5.680040E-02,0.000000E+00,8.532883E+02,2.790304E+02,5.229961E-02,1.952767E-02,9.255599E+02,0.000000E+00,5.672927E-02,0.000000E+00,5.186109E+02,0.000000E+00,3.178662E-02,0.000000E+00,3.865416E+02,1.607110E+02,2.369185E-02,1.124720E-02 
02:45:00,8.540574E+02,3.756080E+02,5.234675E-02,2.628656E-02,9.255599E+02,0.000000E+00,5.672927E-02,0.000000E+00,8.532883E+02,2.806713E+02,5.229961E-02,1.964251E-02,9.255261E+02,0.000000E+00,5.672720E-02,0.000000E+00,8.532624E+02,2.700614E+02,5.229802E-02,1.889999E-02,9.267205E+02,0.000000E+00,5.680040E-02,0.000000E+00,8.532883E+02,2.676709E+02,5.229961E-02,1.873269E-02,9.255599E+02,0.000000E+00,5.672927E-02,0.000000E+00,5.186109E+02,0.000000E+00,3.178662E-02,0.000000E+00,3.865416E+02,1.544919E+02,2.369185E-02,1.081197E-02 
03:00:00,8.540574E+02,3.590647E+02,5.234675E-02,2.512879E-02,9.255599E+02,0.000000E+00,5.672927E-02,0.000000E+00,8.532883E+02,2.690192E+02,5.229961E-02,1.882705E-02,9.255261E+02,0.000000E+00,5.672720E-02,0.000000E+00,8.532624E+02,2.585787E+02,5.229802E-02,1.809638E-02,9.267205E+02,0.000000E+00,5.680040E-02,0.000000E+00,8.532883E+02,2.566434E+02,5.229961E-02,1.796094E-02,9.255599E+02,0.000000E+00,5.672927E-02,0.000000E+00,5.186109E+02,0.000000E+00,3.178662E-02,0.000000E+00,3.865416E+02,1.483357E+02,2.369185E-02,1.038113E-02 
03:15:00,8.540574E+02,3.430793E+02,5.234675E-02,2.401007E-02,9.255599E+02,0.000000E+00,5.672927E-02,0.000000E+00,8.532883E+02,2.576607E+02,5.229961E-02,1.803213E-02,9.255261E+02,0.000000E+00,5.672720E-02,0.000000E+00,8.532624E+02,2.473872E+02,5.229802E-02,1.731315E-02,9.267205E+02,0.000000E+00,5.680040E-02,0.000000E+00,8.532883E+02,2.458793E+02,5.229961E-02,1.720762E-02,9.255599E+02,0.000000E+00,5.672927E-02,0.000000E+00,5.186109E+02,0.000000E+00,3.178662E-02,0.000000E+00,3.865416E+02,1.422485E+02,2.369185E-02,9.955121E-03 
03:30:00,8.540574E+02,3.276263E+02,5.234675E-02,2.292861E-02,9.255599E+02,0.000000E+00,5.672927E-02,0.000000E+00,8.532883E+02,2.465867E+02,5.229961E-02,1.725713E-02,9.255261E+02,0.000000E+00,5.672720E-02,0.000000E+00,8.532624E+02,2.364788E+02,5.229802E-02,1.654974E-02,9.267205E+02,0.000000E+00,5.680040E-02,0.000000E+00,8.532883E+02,2.353711E+02,5.229961E-02,1.647222E-02,9.255599E+02,0.000000E+00,5.672927E-02,0.000000E+00,5.186109E+02,0.000000E+00,3.178662E-02,0.000000E+00,3.865416E+02,1.362353E+02,2.369185E-02,9.534295E-03 
03:45:00,8.540574E+02,3.126818E+02,5.234675E-02,2.188273E-02,9.255599E+02,0.000000E+00,5.672927E-02,0.000000E+00,8.532883E+02,2.357885E+02,5.229961E-02,1.650143E-02,9.255261E+02,0.000000E+00,5.672720E-02,0.000000E+00,8.532624E+02,2.258450E+02,5.229802E-02,1.580554E-02,9.267205E+02,0.000000E+00,5.680040E-02,0.000000E+00,8.532883E+02,2.251115E+02,5.229961E-02,1.575421E-02,9.255599E+02,0.000000E+00,5.672927E-02,0.000000E+00,5.186109E+02,0.000000E+00,3.178662E-02,0.000000E+00,3.865416E+02,1.303005E+02,2.369185E-02,9.118950E-03 
04:00:00,8.540574E+02,2.982240E+02,5.234675E-02,2.087091E-02,9.255599E+02,0.000000E+00,5.672927E-02,0.000000E+00,8.532883E+02,2.252581E+02,5.229961E-02,1.576447E-02,9.255261E+02,0.000000E+00,5.672720E-02,0.000000E+00,8.532624E+02,2.154782E+02,5.229802E-02,1.508003E-02,9.267205E+02,0.000000E+00,5.680040E-02,0.000000E+00,8.532883E+02,2.150940E+02,5.229961E-02,1.505314E-02,9.255599E+02,0.000000E+00,5.672927E-02,0.000000E+00,5.186109E+02,0.000000E+00,3.178662E-02,0.000000E+00,3.865416E+02,1.244478E+02,2.369185E-02,8.709357E-03 
04:15:00,8.540574E+02,2.842965E+02,5.234675E-02,1.989622E-02,9.255599E+02,0.000000E+00,5.672927E-02,0.000000E+00,8.532883E+02,2.150501E+02,5.229961E-02,1.505007E-02,9.255261E+02,0.000000E+00,5.672720E-02,0.000000E+00,8.532624E+02,2.054314E+02,5.229802E-02,1.437692E-02,9.267205E+02,0.000000E+00,5.680040E-02,0.000000E+00,8.532883E+02,2.053742E+02,5.229961E-02,1.437291E-02,9.255599E+02,0.000000E+00,5.672927E-02,0.000000E+00,5.186109E+02,0.000000E+00,3.178662E-02,0.000000E+00,3.865416E+02,1.186812E+02,2.369185E-02,8.305789E-03 
04:30:00,8.540574E+02,2.708867E+02,5.234675E-02,1.895774E-02,9.255599E+02,0.000000E+00,5.672927E-02,0.000000E+00,8.532883E+02,2.051635E+02,5.229961E-02,1.435816E-02,9.255261E+02,0.000000E+00,5.672720E-02,0.000000E+00,8.532624E+02,1.957032E+02,5.229802E-02,1.369610E-02,9.267205E+02,0.000000E+00,5.680040E-02,0.000000E+00,8.532883E+02,1.959522E+02,5.229961E-02,1.371352E-02,9.255599E+02,0.000000E+00,5.672927E-02,0.000000E+00,5.186109E+02,0.000000E+00,3.178662E-02,0.000000E+00,3.865416E+02,1.130056E+02,2.369185E-02,7.908585E-03 
04:45:00,8.540574E+02,2.579828E+02,5.234675E-02,1.805468E-02,9.255599E+02,0.000000E+00,5.672927E-02,0.000000E+00,8.532883E+02,1.955977E+02,5.229961E-02,1.368872E-02,9.255261E+02,0.000000E+00,5.672720E-02,0.000000E+00,8.532624E+02,1.862931E+02,5.229802E-02,1.303754E-02,9.267205E+02,0.000000E+00,5.680040E-02,0.000000E+00,8.532883E+02,1.868288E+02,5.229961E-02,1.307503E-02,9.255599E+02,0.000000E+00,5.672927E-02,0.000000E+00,5.186109E+02,0.000000E+00,3.178662E-02,0.000000E+00,3.865416E+02,1.074270E+02,2.369185E-02,7.518176E-03 
05:00:00,8.540574E+02,2.455735E+02,5.234675E-02,1.718622E-02,9.255599E+02,0.000000E+00,5.672927E-02,0.000000E+00,8.532883E+02,1.863520E+02,5.229961E-02,1.304166E-02,9.255261E+02,0.000000E+00,5.672720E-02,0.000000E+00,8.532624E+02,1.772002E+02,5.229802E-02,1.240118E-02,9.267205E+02,0.000000E+00,5.680040E-02,0.000000E+00,8.532883E+02,1.780041E+02,5.229961E-02,1.245744E-02,9.255599E+02,0.000000E+00,5.672927E-02,0.000000E+00,5.186109E+02,0.000000E+00,3.178662E-02,0.000000E+00,3.865416E+02,1.019528E+02,2.369185E-02,7.135065E-03 
05:15:00,8.540574E+02,2.338406E+02,5.234675E-02,1.636510E-02,9.255599E+02,0.000000E+00,5.672927E-02,0.000000E+00,8.532883E+02,1.776058E+02,5.229961E-02,1.242957E-02,9.255261E+02,0.000000E+00,5.672720E-02,0.000000E+00,8.532624E+02,1.686004E+02,5.229802E-02,1.179933E-02,9.267205E+02,0.000000E+00,5.680040E-02,0.000000E+00,8.532883E+02,1.696569E+02,5.229961E-02,1.187327E-02,9.255599E+02,0.000000E+00,5.672927E-02,0.000000E+00,5.186109E+02,0.000000E+00,3.178662E-02,0.000000E+00,3.865416E+02,9.659112E+01,2.369185E-02,6.759836E-03 
05:30:00,8.540574E+02,2.227978E+02,5.234675E-02,1.559228E-02,9.255599E+02,0.000000E+00,5.672927E-02,0.000000E+00,8.532883E+02,1.693686E+02,5.229961E-02,1.185310E-02,9.255261E+02,0.000000E+00,5.672720E-02,0.000000E+00,8.532624E+02,1.604971E+02,5.229802E-02,1.123223E-02,9.267205E+02,0.000000E+00,5.680040E-02,0.000000E+00,8.532883E+02,1.617988E+02,5.229961E-02,1.132333E-02,9.255599E+02,0.000000E+00,5.672927E-02,0.000000E+00,5.186109E+02,0.000000E+00,3.178662E-02,0.000000E+00,3.865416E+02,9.135331E+01,2.369185E-02,6.393273E-03 
05:45:00,8.540574E+02,2.130152E+02,5.234675E-02,1.490766E-02,9.255599E+02,0.000000E+00,5.672927E-02,0.000000E+00,8.532883E+02,1.622144E+02,5.229961E-02,1.135241E-02,9.255261E+02,0.000000E+00,5.672720E-02,0.000000E+00,8.532624E+02,1.538961E+02,5.229802E-02,1.077027E-02,9.267205E+02,0.000000E+00,5.680040E-02,0.000000E+00,8.532883E+02,1.552140E+02,5.229961E-02,1.086250E-02,9.255599E+02,0.000000E+00,5.672927E-02,0.000000E+00,5.186109E+02,0.000000E+00,3.178662E-02,0.000000E+00,3.865416E+02,8.626005E+01,2.369185E-02,6.036826E-03 
06:00:00,8.540574E+02,2.054090E+02,5.234675E-02,1.437535E-02,9.255599E+02,0.000000E+00,5.672927E-02,0.000000E+00,8.532883E+02,1.570201E+02,5.229961E-02,1.098890E-02,9.255261E+02,0.000000E+00,5.672720E-02,0.000000E+00,8.532624E+02,1.551453E+02,5.229802E-02,1.085769E-02,9.267205E+02,0.000000E+00,5.680040E-02,0.000000E+00,8.532883E+02,1.531487E+02,5.229961E-02,1.071796E-02,9.255599E+02,0.000000E+00,5.672927E-02,0.000000E+00,5.186109E+02,0.000000E+00,3.178662E-02,0.000000E+00,3.865416E+02,8.136670E+01,2.369185E-02,5.694369E-03 
06:15:00,8.540574E+02,2.008292E+02,5.234675E-02,1.405484E-02,9.255599E+02,0.000000E+00,5.672927E-02,0.000000E+00,8.532883E+02,1.546660E+02,5.229961E-02,1.082415E-02,9.255261E+02,0.000000E+00,5.672720E-02,0.000000E+00,8.532624E+02,1.701245E+02,5.229802E-02,1.190600E-02,9.267205E+02,0.000000E+00,5.680040E-02,0.000000E+00,8.532883E+02,1.583186E+02,5.229961E-02,1.107977E-02,9.255599E+02,0.000000E+00,5.672927E-02,0.000000E+00,5.186109E+02,0.000000E+00,3.178662E-02,0.000000E+00,3.865416E+02,7.684389E+01,2.369185E-02,5.377845E-03 
06:30:00,8.540574E+02,2.001587E+02,5.234675E-02,1.400791E-02,9.255599E+02,0.000000E+00,5.672927E-02,0.000000E+00,8.532883E+02,1.559917E+02,5.229961E-02,1.091693E-02,9.255261E+02,0.000000E+00,5.672720E-02,0.000000E+00,8.532624E+02,2.056977E+02,5.229802E-02,1.439555E-02,9.267205E+02,0.000000E+00,5.680040E-02,0.000000E+00,8.532883E+02,1.732914E+02,5.229961E-02,1.212763E-02,9.255599E+02,0.000000E+00,5.672927E-02,0.000000E+00,5.186109E+02,0.000000E+00,3.178662E-02,0.000000E+00,3.865416E+02,7.296550E+01,2.369185E-02,5.106420E-03 
06:45:00,8.540574E+02,2.033890E+02,5.234675E-02,1.423398E-02,9.255599E+02,0.000000E+00,5.672927E-02,0.000000E+00,8.532883E+02,1.611654E+02,5.229961E-02,1.127900E-02,9.255261E+02,0.000000E+00,5.672720E-02,0.000000E+00,8.532624E+02,2.646461E+02,5.229802E-02,1.852100E-02,9.267205E+02,0.000000E+00,5.680040E-02,0.000000E+00,8.532883E+02,1.982066E+02,5.229961E-02,1.387130E-02,9.255599E+02,0.000000E+00,5.672927E-02,0.000000E+00,5.186109E+02,0.000000E+00,3.178662E-02,0.000000E+00,3.865416E+02,7.008016E+01,2.369185E-02,4.904491E-03 
07:00:00,8.540574E+02,2.101332E+02,5.234675E-02,1.470597E-02,9.255599E+02,0.000000E+00,5.672927E-02,0.000000E+00,8.532883E+02,1.698405E+02,5.229961E-02,1.188612E-02,9.255261E+02,0.000000E+00,5.672720E-02,0.000000E+00,8.532624E+02,3.427425E+02,5.229802E-02,2.398650E-02,9.267205E+02,0.000000E+00,5.680040E-02,0.000000E+00,8.532883E+02,2.298522E+02,5.229961E-02,1.608598E-02,9.255599E+02,0.000000E+00,5.672927E-02,0.000000E+00,5.186109E+02,0.000000E+00,3.178662E-02,0.000000E+00,3.865416E+02,6.848022E+01,2.369185E-02,4.792522E-03 
07:15:00,8.540574E+02,2.205111E+02,5.234675E-02,1.543225E-02,9.255599E+02,0.000000E+00,5.672927E-02,0.000000E+00,8.532883E+02,1.822751E+02,5.229961E-02,1.275634E-02,9.255261E+02,0.000000E+00,5.672720E-02,0.000000E+00,8.532624E+02,4.391499E+02,5.229802E-02,3.073348E-02,9.267205E+02,0.000000E+00,5.680040E-02,0.000000E+00,8.532883E+02,2.661849E+02,5.229961E-02,1.862869E-02,9.255599E+02,0.000000E+00,5.672927E-02,0.000000E+00,5.186109E+02,0.000000E+00,3.178662E-02,0.000000E+00,3.865416E+02,6.826164E+01,2.369185E-02,4.777224E-03 
07:30:00,8.540574E+02,2.340433E+02,5.234675E-02,1.637929E-02,9.255599E+02,0.000000E+00,5.672927E-02,0.000000E+00,8.532883E+02,1.981534E+02,5.229961E-02,1.386757E-02,9.255261E+02,0.000000E+00,5.672720E-02,0.000000E+00,8.532624E+02,5.475821E+02,5.229802E-02,3.832200E-02,9.267205E+02,0.000000E+00,5.680040E-02,0.000000E+00,8.532883E+02,3.035192E+02,5.229961E-02,2.124150E-02,9.255599E+02,0.000000E+00,5.672927E-02,0.000000E+00,5.186109E+02,0.000000E+00,3.178662E-02,0.000000E+00,3.865416E+02,6.943650E+01,2.369185E-02,4.859446E-03 
07:45:00,8.540574E+02,2.504517E+02,5.234675E-02,1.752762E-02,9.255599E+02,0.000000E+00,5.672927E-02,0.000000E+00,8.532883E+02,2.171489E+02,5.229961E-02,1.519695E-02,9.255261E+02,1.784622E+01,5.672720E-02,1.252968E-03,8.532624E+02,6.634085E+02,5.229802E-02,4.642800E-02,9.267205E+02,0.000000E+00,5.680040E-02,0.000000E+00,8.532883E+02,3.392554E+02,5.229961E-02,2.374246E-02,9.255599E+02,0.000000E+00,5.672927E-02,0.000000E+00,5.186109E+02,0.000000E+00,3.178662E-02,0.000000E+00,3.865416E+02,7.190036E+01,2.369185E-02,5.031876E-03 
08:00:00,8.540574E+02,2.694322E+02,5.234675E-02,1.885595E-02,9.255599E+02,0.000000E+00,5.672927E-02,0.000000E+00,8.532883E+02,2.390765E+02,5.229961E-02,1.673154E-02,9.255261E+02,8.767385E+01,5.672720E-02,6.139790E-03,8.532624E+02,7.834724E+02,5.229802E-02,5.483055E-02,9.267205E+02,0.000000E+00,5.680040E-02,0.000000E+00,8.532883E+02,3.715934E+02,5.229961E-02,2.600561E-02,9.255599E+02,0.000000E+00,5.672927E-02,0.000000E+00,5.186109E+02,0.000000E+00,3.178662E-02,0.000000E+00,3.865416E+02,7.550556E+01,2.369185E-02,5.284183E-03 
08:15:00,8.540574E+02,2.900561E+02,5.234675E-02,2.029929E-02,9.255599E+02,0.000000E+00,5.672927E-02,0.000000E+00,8.532883E+02,2.629577E+02,5.229961E-02,1.840284E-02,9.255261E+02,1.603510E+02,5.672720E-02,1.122603E-02,8.532624E+02,9.012612E+02,5.229802E-02,6.307389E-02,9.267205E+02,0.000000E+00,5.680040E-02,0.000000E+00,8.532883E+02,3.981363E+02,5.229961E-02,2.786318E-02,9.255599E+02,0.000000E+00,5.672927E-02,0.000000E+00,5.186109E+02,0.000000E+00,3.178662E-02,0.000000E+00,3.865416E+02,8.011843E+01,2.369185E-02,5.607010E-03 
08:30:00,8.540574E+02,3.120121E+02,5.234675E-02,2.183586E-02,9.255599E+02,0.000000E+00,5.672927E-02,0.000000E+00,8.532883E+02,2.884646E+02,5.229961E-02,2.018792E-02,9.255261E+02,2.684146E+02,5.672720E-02,1.878876E-02,8.532624E+02,1.014555E+03,5.229802E-02,7.100265E-02,9.267205E+02,0.000000E+00,5.680040E-02,0.000000E+00,8.532883E+02,4.188682E+02,5.229961E-02,2.931409E-02,9.255599E+02,0.000000E+00,5.672927E-02,0.000000E+00,5.186109E+02,0.000000E+00,3.178662E-02,0.000000E+00,3.865416E+02,8.552614E+01,2.369185E-02,5.985463E-03 
08:45:00,8.540574E+02,3.350725E+02,5.234675E-02,2.344972E-02,9.255599E+02,0.000000E+00,5.672927E-02,0.000000E+00,8.532883E+02,3.153202E+02,5.229961E-02,2.206738E-02,9.255261E+02,3.864692E+02,5.672720E-02,2.704667E-02,8.532624E+02,1.122358E+03,5.229802E-02,7.854711E-02,9.267205E+02,0.000000E+00,5.680040E-02,0.000000E+00,8.532883E+02,4.352123E+02,5.229961E-02,3.045791E-02,9.255599E+02,0.000000E+00,5.672927E-02,0.000000E+00,5.186109E+02,0.000000E+00,3.178662E-02,0.000000E+00,3.865416E+02,9.150233E+01,2.369185E-02,6.403701E-03 
