Time,THERMAL ZONE 4:SAN FRANCISCO INTL AP ANN HTG 99.6% CONDNS DB:Des Heat Load [W],THERMAL ZONE 4::Des Sens Cool Load [W],THERMAL ZONE 4:SAN FRANCISCO INTL AP ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],THERMAL ZONE 4::Des Cool Mass Flow [kg/s],THERMAL ZONE 3:SAN FRANCISCO INTL AP ANN HTG 99.6% CONDNS DB:Des Heat Load [W],THERMAL ZONE 3:SAN FRANCISCO INTL AP ANN CLG .4% CONDNS DB=>MWB:Des Sens Cool Load [W],THERMAL ZONE 3:SAN FRANCISCO INTL AP ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],THERMAL ZONE 3:SAN FRANCISCO INTL AP ANN CLG .4% CONDNS DB=>MWB:Des Cool Mass Flow [kg/s],THERMAL ZONE 5:SAN FRANCISCO INTL AP ANN HTG 99.6% CONDNS DB:Des Heat Load [W],THERMAL ZONE 5:SAN FRANCISCO INTL AP ANN CLG .4% CONDNS DB=>MWB:Des Sens Cool Load [W],THERMAL ZONE 5:SAN FRANCISCO INTL AP ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],THERMAL ZONE 5:SAN FRANCISCO INTL AP ANN CLG .4% CONDNS DB=>MWB:Des Cool Mass Flow [kg/s],THERMAL ZONE 1:SAN FRANCISCO INTL AP ANN HTG 99.6% CONDNS DB:Des Heat Load [W],THERMAL ZONE 1::Des Sens Cool Load [W],THERMAL ZONE 1:SAN FRANCISCO INTL AP ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],THERMAL ZONE 1::Des Cool Mass Flow [kg/s],THERMAL ZONE 2:SAN FRANCISCO INTL AP ANN HTG 99.6% CONDNS DB:Des Heat Load [W],THERMAL ZONE 2:SAN FRANCISCO INTL AP ANN CLG .4% CONDNS DB=>MWB:Des Sens Cool Load [W],THERMAL ZONE 2:SAN FRANCISCO INTL AP ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],THERMAL ZONE 2:SAN FRANCISCO INTL AP ANN CLG .4% CONDNS DB=>MWB:Des Cool Mass Flow [kg/s] 
14:30:00,1.627491E+02,0.000000E+00,9.975190E-03,0.000000E+00,6.224150E+02,0.000000E+00,3.814896E-02,0.000000E+00,6.227577E+02,0.000000E+00,3.816997E-02,0.000000E+00,6.227577E+02,0.000000E+00,3.816997E-02,0.000000E+00,6.224150E+02,9.054281E+01,3.814896E-02,6.336488E-03 
14:45:00,1.627491E+02,0.000000E+00,9.975190E-03,0.000000E+00,6.224150E+02,0.000000E+00,3.814896E-02,0.000000E+00,6.227577E+02,0.000000E+00,3.816997E-02,0.000000E+00,6.227577E+02,0.000000E+00,3.816997E-02,0.000000E+00,6.224150E+02,9.813622E+01,3.814896E-02,6.867898E-03 
15:00:00,1.627491E+02,0.000000E+00,9.975190E-03,0.000000E+00,6.224150E+02,0.000000E+00,3.814896E-02,0.000000E+00,6.227577E+02,0.000000E+00,3.816997E-02,0.000000E+00,6.227577E+02,0.000000E+00,3.816997E-02,0.000000E+00,6.224150E+02,1.030441E+02,3.814896E-02,7.211369E-03 
15:15:00,1.627491E+02,0.000000E+00,9.975190E-03,0.000000E+00,6.224150E+02,0.000000E+00,3.814896E-02,0.000000E+00,6.227577E+02,1.685194E+01,3.816997E-02,1.181719E-03,6.227577E+02,0.000000E+00,3.816997E-02,0.000000E+00,6.224150E+02,1.057460E+02,3.814896E-02,7.400461E-03 
15:30:00,1.627491E+02,0.000000E+00,9.975190E-03,0.000000E+00,6.224150E+02,0.000000E+00,3.814896E-02,0.000000E+00,6.227577E+02,4.293068E+01,3.816997E-02,3.006850E-03,6.227577E+02,0.000000E+00,3.816997E-02,0.000000E+00,6.224150E+02,1.053235E+02,3.814896E-02,7.370883E-03 
15:45:00,1.627491E+02,0.000000E+00,9.975190E-03,0.000000E+00,6.224150E+02,0.000000E+00,3.814896E-02,0.000000E+00,6.227577E+02,7.898784E+01,3.816997E-02,5.530219E-03,6.227577E+02,0.000000E+00,3.816997E-02,0.000000E+00,6.224150E+02,1.013167E+02,3.814896E-02,7.090473E-03 
16:00:00,1.627491E+02,0.000000E+00,9.975190E-03,0.000000E+00,6.224150E+02,0.000000E+00,3.814896E-02,0.000000E+00,6.227577E+02,1.264795E+02,3.816997E-02,8.853782E-03,6.227577E+02,0.000000E+00,3.816997E-02,0.000000E+00,6.224150E+02,9.318857E+01,3.814896E-02,6.521637E-03 
16:15:00,1.627491E+02,0.000000E+00,9.975190E-03,0.000000E+00,6.224150E+02,0.000000E+00,3.814896E-02,0.000000E+00,6.227577E+02,1.665898E+02,3.816997E-02,1.165838E-02,6.227577E+02,0.000000E+00,3.816997E-02,0.000000E+00,6.224150E+02,7.987371E+01,3.814896E-02,5.589819E-03 
16:30:00,1.627491E+02,0.000000E+00,9.975190E-03,0.000000E+00,6.224150E+02,0.000000E+00,3.814896E-02,0.000000E+00,6.227577E+02,2.052505E+02,3.816997E-02,1.436383E-02,6.227577E+02,0.000000E+00,3.816997E-02,0.000000E+00,6.224150E+02,6.187216E+01,3.814896E-02,4.330020E-03 
16:45:00,1.627491E+02,0.000000E+00,9.975190E-03,0.000000E+00,6.224150E+02,0.000000E+00,3.814896E-02,0.000000E+00,6.227577E+02,2.397993E+02,3.816997E-02,1.678159E-02,6.227577E+02,0.000000E+00,3.816997E-02,0.000000E+00,6.224150E+02,3.980292E+01,3.814896E-02,2.785545E-03 
17:00:00,1.627491E+02,0.000000E+00,9.975190E-03,0.000000E+00,6.224150E+02,0.000000E+00,3.814896E-02,0.000000E+00,6.227577E+02,2.670094E+02,3.816997E-02,1.868581E-02,6.227577E+02,0.000000E+00,3.816997E-02,0.000000E+00,6.224150E+02,2.114608E+01,3.814896E-02,1.479878E-03 
17:15:00,1.627491E+02,0.000000E+00,9.975190E-03,0.000000E+00,6.224150E+02,0.000000E+00,3.814896E-02,0.000000E+00,6.227577E+02,2.861949E+02,3.816997E-02,2.002850E-02,6.227577E+02,0.000000E+00,3.816997E-02,0.000000E+00,6.224150E+02,7.704216E+00,3.814896E-02,5.391693E-04 
17:30:00,1.627491E+02,0.000000E+00,9.975190E-03,0.000000E+00,6.224150E+02,0.000000E+00,3.814896E-02,0.000000E+00,6.227577E+02,2.960881E+02,3.816997E-02,2.072092E-02,6.227577E+02,0.000000E+00,3.816997E-02,0.000000E+00,6.224150E+02,4.770136E-01,3.814896E-02,3.338324E-05 
17:45:00,1.627491E+02,0.000000E+00,9.975190E-03,0.000000E+00,6.224150E+02,0.000000E+00,3.814896E-02,0.000000E+00,6.227577E+02,2.955147E+02,3.816997E-02,2.068087E-02,6.227577E+02,0.000000E+00,3.816997E-02,0.000000E+00,6.224150E+02,0.000000E+00,3.814896E-02,0.000000E+00 
18:00:00,1.627491E+02,0.000000E+00,9.975190E-03,0.000000E+00,6.224150E+02,0.000000E+00,3.814896E-02,0.000000E+00,6.227577E+02,2.828544E+02,3.816997E-02,1.979495E-02,6.227577E+02,0.000000E+00,3.816997E-02,0.000000E+00,6.224150E+02,0.000000E+00,3.814896E-02,0.000000E+00 
18:15:00,1.627491E+02,0.000000E+00,9.975190E-03,0.000000E+00,6.224150E+02,0.000000E+00,3.814896E-02,0.000000E+00,6.227577E+02,2.571785E+02,3.816997E-02,1.799815E-02,6.227577E+02,0.000000E+00,3.816997E-02,0.000000E+00,6.224150E+02,0.000000E+00,3.814896E-02,0.000000E+00 
18:30:00,1.627491E+02,0.000000E+00,9.975190E-03,0.000000E+00,6.224150E+02,0.000000E+00,3.814896E-02,0.000000E+00,6.227577E+02,2.195630E+02,3.816997E-02,1.536575E-02,6.227577E+02,0.000000E+00,3.816997E-02,0.000000E+00,6.224150E+02,0.000000E+00,3.814896E-02,0.000000E+00 
18:45:00,1.627491E+02,0.000000E+00,9.975190E-03,0.000000E+00,6.224150E+02,0.000000E+00,3.814896E-02,0.000000E+00,6.227577E+02,1.700012E+02,3.816997E-02,1.189728E-02,6.227577E+02,0.000000E+00,3.816997E-02,0.000000E+00,6.224150E+02,0.000000E+00,3.814896E-02,0.000000E+00 
19:00:00,1.627491E+02,0.000000E+00,9.975190E-03,0.000000E+00,6.224150E+02,0.000000E+00,3.814896E-02,0.000000E+00,6.227577E+02,1.091547E+02,3.816997E-02,7.639043E-03,6.227577E+02,0.000000E+00,3.816997E-02,0.000000E+00,6.224150E+02,0.000000E+00,3.814896E-02,0.000000E+00 
19:15:00,1.627491E+02,0.000000E+00,9.975190E-03,0.000000E+00,6.224150E+02,0.000000E+00,3.814896E-02,0.000000E+00,6.227577E+02,5.868287E+01,3.816997E-02,4.106846E-03,6.227577E+02,0.000000E+00,3.816997E-02,0.000000E+00,6.224150E+02,0.000000E+00,3.814896E-02,0.000000E+00 
19:30:00,1.627491E+02,0.000000E+00,9.975190E-03,0.000000E+00,6.224150E+02,0.000000E+00,3.814896E-02,0.000000E+00,6.227577E+02,2.166572E+01,3.816997E-02,1.516250E-03,6.227577E+02,0.000000E+00,3.816997E-02,0.000000E+00,6.224150E+02,0.000000E+00,3.814896E-02,0.000000E+00 
19:45:00,1.627491E+02,0.000000E+00,9.975190E-03,0.000000E+00,6.224150E+02,0.000000E+00,3.814896E-02,0.000000E+00,6.227577E+02,1.195143E+00,3.816997E-02,8.364076E-05,6.227577E+02,0.000000E+00,3.816997E-02,0.000000E+00,6.224150E+02,0.000000E+00,3.814896E-02,0.000000E+00 
20:00:00,1.627491E+02,0.000000E+00,9.975190E-03,0.000000E+00,6.224150E+02,0.000000E+00,3.814896E-02,0.000000E+00,6.227577E+02,0.000000E+00,3.816997E-02,0.000000E+00,6.227577E+02,0.000000E+00,3.816997E-02,0.000000E+00,6.224150E+02,0.000000E+00,3.814896E-02,0.000000E+00 
20:15:00,1.627491E+02,0.000000E+00,9.975190E-03,0.000000E+00,6.224150E+02,0.000000E+00,3.814896E-02,0.000000E+00,6.227577E+02,0.000000E+00,3.816997E-02,0.000000E+00,6.227577E+02,0.000000E+00,3.816997E-02,0.000000E+00,6.224150E+02,0.000000E+00,3.814896E-02,0.000000E+00 
20:30:00,1.627491E+02,0.000000E+00,9.975190E-03,0.000000E+00,6.224150E+02,0.000000E+00,3.814896E-02,0.000000E+00,6.227577E+02,0.000000E+00,3.816997E-02,0.000000E+00,6.227577E+02,0.000000E+00,3.816997E-02,0.000000E+00,6.224150E+02,0.000000E+00,3.814896E-02,0.000000E+00 
20:45:00,1.627491E+02,0.000000E+00,9.975190E-03,0.000000E+00,6.224150E+02,0.000000E+00,3.814896E-02,0.000000E+00,6.227577E+02,0.000000E+00,3.816997E-02,0.000000E+00,6.227577E+02,0.000000E+00,3.816997E-02,0.000000E+00,6.224150E+02,0.000000E+00,3.814896E-02,0.000000E+00 
21:00:00,1.627491E+02,0.000000E+00,9.975190E-03,0.000000E+00,6.224150E+02,0.000000E+00,3.814896E-02,0.000000E+00,6.227577E+02,0.000000E+00,3.816997E-02,0.000000E+00,6.227577E+02,0.000000E+00,3.816997E-02,0.000000E+00,6.224150E+02,0.000000E+00,3.814896E-02,0.000000E+00 
21:15:00,1.627491E+02,0.000000E+00,9.975190E-03,0.000000E+00,6.224150E+02,0.000000E+00,3.814896E-02,0.000000E+00,6.227577E+02,0.000000E+00,3.816997E-02,0.000000E+00,6.227577E+02,0.000000E+00,3.816997E-02,0.000000E+00,6.224150E+02,0.000000E+00,3.814896E-02,0.000000E+00 
21:30:00,1.627491E+02,0.000000E+00,9.975190E-03,0.000000E+00,6.224150E+02,0.000000E+00,3.814896E-02,0.000000E+00,6.227577E+02,0.000000E+00,3.816997E-02,0.000000E+00,6.227577E+02,0.000000E+00,3.816997E-02,0.000000E+00,6.224150E+02,0.000000E+00,3.814896E-02,0.000000E+00 
21:45:00,1.627491E+02,0.000000E+00,9.975190E-03,0.000000E+00,6.224150E+02,0.000000E+00,3.814896E-02,0.000000E+00,6.227577E+02,0.000000E+00,3.816997E-02,0.000000E+00,6.227577E+02,0.000000E+00,3.816997E-02,0.000000E+00,6.224150E+02,0.000000E+00,3.814896E-02,0.000000E+00 
22:00:00,1.627491E+02,0.000000E+00,9.975190E-03,0.000000E+00,6.224150E+02,0.000000E+00,3.814896E-02,0.000000E+00,6.227577E+02,0.000000E+00,3.816997E-02,0.000000E+00,6.227577E+02,0.000000E+00,3.816997E-02,0.000000E+00,6.224150E+02,0.000000E+00,3.814896E-02,0.000000E+00 
22:15:00,1.627491E+02,0.000000E+00,9.975190E-03,0.000000E+00,6.224150E+02,0.000000E+00,3.814896E-02,0.000000E+00,6.227577E+02,0.000000E+00,3.816997E-02,0.000000E+00,6.227577E+02,0.000000E+00,3.816997E-02,0.000000E+00,6.224150E+02,0.000000E+00,3.814896E-02,0.000000E+00 
22:30:00,1.627491E+02,0.000000E+00,9.975190E-03,0.000000E+00,6.224150E+02,0.000000E+00,3.814896E-02,0.000000E+00,6.227577E+02,0.000000E+00,3.816997E-02,0.000000E+00,6.227577E+02,0.000000E+00,3.816997E-02,0.000000E+00,6.224150E+02,0.000000E+00,3.814896E-02,0.000000E+00 
22:45:00,1.627491E+02,0.000000E+00,9.975190E-03,0.000000E+00,6.224150E+02,0.000000E+00,3.814896E-02,0.000000E+00,6.227577E+02,0.000000E+00,3.816997E-02,0.000000E+00,6.227577E+02,0.000000E+00,3.816997E-02,0.000000E+00,6.224150E+02,0.000000E+00,3.814896E-02,0.000000E+00 
23:00:00,1.627491E+02,0.000000E+00,9.975190E-03,0.000000E+00,6.224150E+02,0.000000E+00,3.814896E-02,0.000000E+00,6.227577E+02,0.000000E+00,3.816997E-02,0.000000E+00,6.227577E+02,0.000000E+00,3.816997E-02,0.000000E+00,6.224150E+02,0.000000E+00,3.814896E-02,0.000000E+00 
23:15:00,1.627491E+02,0.000000E+00,9.975190E-03,0.000000E+00,6.224150E+02,0.000000E+00,3.814896E-02,0.000000E+00,6.227577E+02,0.000000E+00,3.816997E-02,0.000000E+00,6.227577E+02,0.000000E+00,3.816997E-02,0.000000E+00,6.224150E+02,0.000000E+00,3.814896E-02,0.000000E+00 
23:30:00,1.627491E+02,0.000000E+00,9.975190E-03,0.000000E+00,6.224150E+02,0.000000E+00,3.814896E-02,0.000000E+00,6.227577E+02,0.000000E+00,3.816997E-02,0.000000E+00,6.227577E+02,0.000000E+00,3.816997E-02,0.000000E+00,6.224150E+02,0.000000E+00,3.814896E-02,0.000000E+00 
23:45:00,1.627491E+02,0.000000E+00,9.975190E-03,0.000000E+00,6.224150E+02,0.000000E+00,3.814896E-02,0.000000E+00,6.227577E+02,0.000000E+00,3.816997E-02,0.000000E+00,6.227577E+02,0.000000E+00,3.816997E-02,0.000000E+00,6.224150E+02,0.000000E+00,3.814896E-02,0.000000E+00 
24:00:00,1.627491E+02,0.000000E+00,9.975190E-03,0.000000E+00,6.224150E+02,0.000000E+00,3.814896E-02,0.000000E+00,6.227577E+02,0.000000E+00,3.816997E-02,0.000000E+00,6.227577E+02,0.000000E+00,3.816997E-02,0.000000E+00,6.224150E+02,0.000000E+00,3.814896E-02,0.000000E+00 
Peak,1.627491E+02,0.000000E+00,9.975190E-03,0.000000E+00,6.224150E+02,2.818832E+01,3.814896E-02,1.972721E-03,6.227577E+02,2.960881E+02,3.816997E-02,2.072092E-02,6.227577E+02,0.000000E+00,3.816997E-02,0.000000E+00,6.224150E+02,1.057460E+02,3.814896E-02,7.400461E-03 

Peak Vol Flow (m3/s),,,8.284882E-03,0.000000E+00,,,3.168457E-02,1.638441E-03,,,3.170202E-02,1.720974E-02,,,3.170202E-02,0.000000E+00,,,3.168457E-02,6.146444E-03 
