Time,THERMAL ZONE 5:PHILADELPHIA INTERNATIONAL AP ANN HTG 99.6% CONDNS DB:Des Heat Load [W],THERMAL ZONE 5:PHILADELPHIA INTERNATIONAL AP ANN CLG .4% CONDNS DB=>MWB:Des Sens Cool Load [W],THERMAL ZONE 5:PHILADELPHIA INTERNATIONAL AP ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],THERMAL ZONE 5:PHILADELPHIA INTERNATIONAL AP ANN CLG .4% CONDNS DB=>MWB:Des Cool Mass Flow [kg/s],THERMAL ZONE 4:PHILADELPHIA INTERNATIONAL AP ANN HTG 99.6% CONDNS DB:Des Heat Load [W],THERMAL ZONE 4::Des Sens Cool Load [W],THERMAL ZONE 4:PHILADELPHIA INTERNATIONAL AP ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],THERMAL ZONE 4::Des Cool Mass Flow [kg/s],THERMAL ZONE 2:PHILADELPHIA INTERNATIONAL AP ANN HTG 99.6% CONDNS DB:Des Heat Load [W],THERMAL ZONE 2:PHILADELPHIA INTERNATIONAL AP ANN CLG .4% CONDNS DB=>MWB:Des Sens Cool Load [W],THERMAL ZONE 2:PHILADELPHIA INTERNATIONAL AP ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],THERMAL ZONE 2:PHILADELPHIA INTERNATIONAL AP ANN CLG .4% CONDNS DB=>MWB:Des Cool Mass Flow [kg/s],THERMAL ZONE 1:PHILADELPHIA INTERNATIONAL AP ANN HTG 99.6% CONDNS DB:Des Heat Load [W],THERMAL ZONE 1:PHILADELPHIA INTERNATIONAL AP ANN CLG .4% CONDNS DB=>MWB:Des Sens Cool Load [W],THERMAL ZONE 1:PHILADELPHIA INTERNATIONAL AP ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],THERMAL ZONE 1:PHILADELPHIA INTERNATIONAL AP ANN CLG .4% CONDNS DB=>MWB:Des Cool Mass Flow [kg/s],THERMAL ZONE 3:PHILADELPHIA INTERNATIONAL AP ANN HTG 99.6% CONDNS DB:Des Heat Load [W],THERMAL ZONE 3:PHILADELPHIA INTERNATIONAL AP ANN CLG .4% CONDNS DB=>MWB:Des Sens Cool Load [W],THERMAL ZONE 3:PHILADELPHIA INTERNATIONAL AP ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],THERMAL ZONE 3:PHILADELPHIA INTERNATIONAL AP ANN CLG .4% CONDNS DB=>MWB:Des Cool Mass Flow [kg/s] 
17:15:00,1.860182E+04,1.408546E+03,1.140140E+00,9.857568E-02,1.493605E+05,0.000000E+00,9.154578E+00,0.000000E+00,1.860182E+04,1.305720E+02,1.140140E+00,9.137951E-03,1.875572E+04,1.843366E+04,1.149573E+00,1.290061E+00,1.875572E+04,0.000000E+00,1.149573E+00,0.000000E+00 
17:30:00,1.860182E+04,9.429620E+02,1.140140E+00,6.599228E-02,1.493605E+05,0.000000E+00,9.154578E+00,0.000000E+00,1.860182E+04,4.021040E+01,1.140140E+00,2.814086E-03,1.875572E+04,1.768268E+04,1.149573E+00,1.237505E+00,1.875572E+04,7.591516E+01,1.149573E+00,5.349761E-03 
17:45:00,1.860182E+04,5.397132E+02,1.140140E+00,3.777130E-02,1.493605E+05,0.000000E+00,9.154578E+00,0.000000E+00,1.860182E+04,0.000000E+00,1.140140E+00,0.000000E+00,1.875572E+04,1.666498E+04,1.149573E+00,1.166282E+00,1.875572E+04,2.350229E+02,1.149573E+00,1.648509E-02 
18:00:00,1.860182E+04,2.565168E+02,1.140140E+00,1.795208E-02,1.493605E+05,0.000000E+00,9.154578E+00,0.000000E+00,1.860182E+04,0.000000E+00,1.140140E+00,0.000000E+00,1.875572E+04,1.536189E+04,1.149573E+00,1.075087E+00,1.875572E+04,3.695920E+02,1.149573E+00,2.590269E-02 
18:15:00,1.860182E+04,8.068865E+01,1.140140E+00,5.646917E-03,1.493605E+05,0.000000E+00,9.154578E+00,0.000000E+00,1.860182E+04,0.000000E+00,1.140140E+00,0.000000E+00,1.875572E+04,1.369570E+04,1.149573E+00,9.584804E-01,1.875572E+04,4.736804E+02,1.149573E+00,3.318717E-02 
18:30:00,1.860182E+04,0.000000E+00,1.140140E+00,0.000000E+00,1.493605E+05,0.000000E+00,9.154578E+00,0.000000E+00,1.860182E+04,0.000000E+00,1.140140E+00,0.000000E+00,1.875572E+04,1.172350E+04,1.149573E+00,8.204578E-01,1.875572E+04,4.134630E+02,1.149573E+00,2.893599E-02 
18:45:00,1.860182E+04,0.000000E+00,1.140140E+00,0.000000E+00,1.493605E+05,0.000000E+00,9.154578E+00,0.000000E+00,1.860182E+04,0.000000E+00,1.140140E+00,0.000000E+00,1.875572E+04,9.536537E+03,1.149573E+00,6.674052E-01,1.875572E+04,2.543553E+02,1.149573E+00,1.780066E-02 
19:00:00,1.860182E+04,0.000000E+00,1.140140E+00,0.000000E+00,1.493605E+05,0.000000E+00,9.154578E+00,0.000000E+00,1.860182E+04,0.000000E+00,1.140140E+00,0.000000E+00,1.875572E+04,7.213646E+03,1.149573E+00,5.048400E-01,1.875572E+04,1.197862E+02,1.149573E+00,8.383059E-03 
19:15:00,1.860182E+04,0.000000E+00,1.140140E+00,0.000000E+00,1.493605E+05,0.000000E+00,9.154578E+00,0.000000E+00,1.860182E+04,0.000000E+00,1.140140E+00,0.000000E+00,1.875572E+04,5.041735E+03,1.149573E+00,3.528409E-01,1.875572E+04,1.569777E+01,1.149573E+00,1.098587E-03 
19:30:00,1.860182E+04,0.000000E+00,1.140140E+00,0.000000E+00,1.493605E+05,0.000000E+00,9.154578E+00,0.000000E+00,1.860182E+04,0.000000E+00,1.140140E+00,0.000000E+00,1.875572E+04,3.124887E+03,1.149573E+00,2.186922E-01,1.875572E+04,0.000000E+00,1.149573E+00,0.000000E+00 
19:45:00,1.860182E+04,0.000000E+00,1.140140E+00,0.000000E+00,1.493605E+05,0.000000E+00,9.154578E+00,0.000000E+00,1.860182E+04,0.000000E+00,1.140140E+00,0.000000E+00,1.875572E+04,1.616585E+03,1.149573E+00,1.131352E-01,1.875572E+04,0.000000E+00,1.149573E+00,0.000000E+00 
20:00:00,1.860182E+04,0.000000E+00,1.140140E+00,0.000000E+00,1.493605E+05,0.000000E+00,9.154578E+00,0.000000E+00,1.860182E+04,0.000000E+00,1.140140E+00,0.000000E+00,1.875572E+04,6.784095E+02,1.149573E+00,4.747783E-02,1.875572E+04,0.000000E+00,1.149573E+00,0.000000E+00 
20:15:00,1.860182E+04,0.000000E+00,1.140140E+00,0.000000E+00,1.493605E+05,0.000000E+00,9.154578E+00,0.000000E+00,1.860182E+04,0.000000E+00,1.140140E+00,0.000000E+00,1.875572E+04,1.692486E+02,1.149573E+00,1.184470E-02,1.875572E+04,0.000000E+00,1.149573E+00,0.000000E+00 
20:30:00,1.860182E+04,0.000000E+00,1.140140E+00,0.000000E+00,1.493605E+05,0.000000E+00,9.154578E+00,0.000000E+00,1.860182E+04,0.000000E+00,1.140140E+00,0.000000E+00,1.875572E+04,0.000000E+00,1.149573E+00,0.000000E+00,1.875572E+04,0.000000E+00,1.149573E+00,0.000000E+00 
20:45:00,1.860182E+04,0.000000E+00,1.140140E+00,0.000000E+00,1.493605E+05,0.000000E+00,9.154578E+00,0.000000E+00,1.860182E+04,0.000000E+00,1.140140E+00,0.000000E+00,1.875572E+04,0.000000E+00,1.149573E+00,0.000000E+00,1.875572E+04,0.000000E+00,1.149573E+00,0.000000E+00 
21:00:00,1.860182E+04,0.000000E+00,1.140140E+00,0.000000E+00,1.493605E+05,0.000000E+00,9.154578E+00,0.000000E+00,1.860182E+04,0.000000E+00,1.140140E+00,0.000000E+00,1.875572E+04,0.000000E+00,1.149573E+00,0.000000E+00,1.875572E+04,0.000000E+00,1.149573E+00,0.000000E+00 
21:15:00,1.860182E+04,0.000000E+00,1.140140E+00,0.000000E+00,1.493605E+05,0.000000E+00,9.154578E+00,0.000000E+00,1.860182E+04,0.000000E+00,1.140140E+00,0.000000E+00,1.875572E+04,0.000000E+00,1.149573E+00,0.000000E+00,1.875572E+04,0.000000E+00,1.149573E+00,0.000000E+00 
21:30:00,1.860182E+04,0.000000E+00,1.140140E+00,0.000000E+00,1.493605E+05,0.000000E+00,9.154578E+00,0.000000E+00,1.860182E+04,0.000000E+00,1.140140E+00,0.000000E+00,1.875572E+04,0.000000E+00,1.149573E+00,0.000000E+00,1.875572E+04,0.000000E+00,1.149573E+00,0.000000E+00 
21:45:00,1.860182E+04,0.000000E+00,1.140140E+00,0.000000E+00,1.493605E+05,0.000000E+00,9.154578E+00,0.000000E+00,1.860182E+04,0.000000E+00,1.140140E+00,0.000000E+00,1.875572E+04,0.000000E+00,1.149573E+00,0.000000E+00,1.875572E+04,0.000000E+00,1.149573E+00,0.000000E+00 
22:00:00,1.860182E+04,0.000000E+00,1.140140E+00,0.000000E+00,1.493605E+05,0.000000E+00,9.154578E+00,0.000000E+00,1.860182E+04,0.000000E+00,1.140140E+00,0.000000E+00,1.875572E+04,0.000000E+00,1.149573E+00,0.000000E+00,1.875572E+04,0.000000E+00,1.149573E+00,0.000000E+00 
22:15:00,1.860182E+04,0.000000E+00,1.140140E+00,0.000000E+00,1.493605E+05,0.000000E+00,9.154578E+00,0.000000E+00,1.860182E+04,0.000000E+00,1.140140E+00,0.000000E+00,1.875572E+04,0.000000E+00,1.149573E+00,0.000000E+00,1.875572E+04,0.000000E+00,1.149573E+00,0.000000E+00 
22:30:00,1.860182E+04,0.000000E+00,1.140140E+00,0.000000E+00,1.493605E+05,0.000000E+00,9.154578E+00,0.000000E+00,1.860182E+04,0.000000E+00,1.140140E+00,0.000000E+00,1.875572E+04,0.000000E+00,1.149573E+00,0.000000E+00,1.875572E+04,0.000000E+00,1.149573E+00,0.000000E+00 
22:45:00,1.860182E+04,0.000000E+00,1.140140E+00,0.000000E+00,1.493605E+05,0.000000E+00,9.154578E+00,0.000000E+00,1.860182E+04,0.000000E+00,1.140140E+00,0.000000E+00,1.875572E+04,0.000000E+00,1.149573E+00,0.000000E+00,1.875572E+04,0.000000E+00,1.149573E+00,0.000000E+00 
23:00:00,1.860182E+04,0.000000E+00,1.140140E+00,0.000000E+00,1.493605E+05,0.000000E+00,9.154578E+00,0.000000E+00,1.860182E+04,0.000000E+00,1.140140E+00,0.000000E+00,1.875572E+04,0.000000E+00,1.149573E+00,0.000000E+00,1.875572E+04,0.000000E+00,1.149573E+00,0.000000E+00 
23:15:00,1.860182E+04,0.000000E+00,1.140140E+00,0.000000E+00,1.493605E+05,0.000000E+00,9.154578E+00,0.000000E+00,1.860182E+04,0.000000E+00,1.140140E+00,0.000000E+00,1.875572E+04,0.000000E+00,1.149573E+00,0.000000E+00,1.875572E+04,0.000000E+00,1.149573E+00,0.000000E+00 
23:30:00,1.860182E+04,0.000000E+00,1.140140E+00,0.000000E+00,1.493605E+05,0.000000E+00,9.154578E+00,0.000000E+00,1.860182E+04,0.000000E+00,1.140140E+00,0.000000E+00,1.875572E+04,0.000000E+00,1.149573E+00,0.000000E+00,1.875572E+04,0.000000E+00,1.149573E+00,0.000000E+00 
23:45:00,1.860182E+04,0.000000E+00,1.140140E+00,0.000000E+00,1.493605E+05,0.000000E+00,9.154578E+00,0.000000E+00,1.860182E+04,0.000000E+00,1.140140E+00,0.000000E+00,1.875572E+04,0.000000E+00,1.149573E+00,0.000000E+00,1.875572E+04,0.000000E+00,1.149573E+00,0.000000E+00 
24:00:00,1.860182E+04,0.000000E+00,1.140140E+00,0.000000E+00,1.493605E+05,0.000000E+00,9.154578E+00,0.000000E+00,1.860182E+04,0.000000E+00,1.140140E+00,0.000000E+00,1.875572E+04,0.000000E+00,1.149573E+00,0.000000E+00,1.875572E+04,0.000000E+00,1.149573E+00,0.000000E+00 
Peak,1.860182E+04,1.148412E+04,1.140140E+00,8.037024E-01,1.493605E+05,0.000000E+00,9.154578E+00,0.000000E+00,1.860182E+04,1.543180E+04,1.140140E+00,1.079977E+00,1.875572E+04,1.918264E+04,1.149573E+00,1.342478E+00,1.875572E+04,4.736804E+02,1.149573E+00,3.318717E-02 

Peak Vol Flow (m3/s),,,9.469419E-01,6.675141E-01,,,7.603324E+00,0.000000E+00,,,9.469419E-01,8.969732E-01,,,9.547761E-01,1.114993E+00,,,9.547761E-01,2.756356E-02 
