Time,THERMAL ZONE 5:SAN FRANCISCO INTL AP ANN HTG 99.6% CONDNS DB:Des Heat Load [W],THERMAL ZONE 5:SAN FRANCISCO INTL AP ANN CLG .4% CONDNS DB=>MWB:Des Sens Cool Load [W],THERMAL ZONE 5:SAN FRANCISCO INTL AP ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],THERMAL ZONE 5:SAN FRANCISCO INTL AP ANN CLG .4% CONDNS DB=>MWB:Des Cool Mass Flow [kg/s],THERMAL ZONE 7:SAN FRANCISCO INTL AP ANN HTG 99.6% CONDNS DB:Des Heat Load [W],THERMAL ZONE 7::Des Sens Cool Load [W],THERMAL ZONE 7:SAN FRANCISCO INTL AP ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],THERMAL ZONE 7::Des Cool Mass Flow [kg/s],THERMAL ZONE 4:SAN FRANCISCO INTL AP ANN HTG 99.6% CONDNS DB:Des Heat Load [W],THERMAL ZONE 4:SAN FRANCISCO INTL AP ANN CLG .4% CONDNS DB=>MWB:Des Sens Cool Load [W],THERMAL ZONE 4:SAN FRANCISCO INTL AP ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],THERMAL ZONE 4:SAN FRANCISCO INTL AP ANN CLG .4% CONDNS DB=>MWB:Des Cool Mass Flow [kg/s],THERMAL ZONE 8:SAN FRANCISCO INTL AP ANN HTG 99.6% CONDNS DB:Des Heat Load [W],THERMAL ZONE 8:SAN FRANCISCO INTL AP ANN CLG .4% CONDNS DB=>MWB:Des Sens Cool Load [W],THERMAL ZONE 8:SAN FRANCISCO INTL AP ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],THERMAL ZONE 8:SAN FRANCISCO INTL AP ANN CLG .4% CONDNS DB=>MWB:Des Cool Mass Flow [kg/s],THERMAL ZONE 1:SAN FRANCISCO INTL AP ANN HTG 99.6% CONDNS DB:Des Heat Load [W],THERMAL ZONE 1:SAN FRANCISCO INTL AP ANN CLG .4% CONDNS DB=>MWB:Des Sens Cool Load [W],THERMAL ZONE 1:SAN FRANCISCO INTL AP ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],THERMAL ZONE 1:SAN FRANCISCO INTL AP ANN CLG .4% CONDNS DB=>MWB:Des Cool Mass Flow [kg/s],THERMAL ZONE 6:SAN FRANCISCO INTL AP ANN HTG 99.6% CONDNS DB:Des Heat Load [W],THERMAL ZONE 6::Des Sens Cool Load [W],THERMAL ZONE 6:SAN FRANCISCO INTL AP ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],THERMAL ZONE 6::Des Cool Mass Flow [kg/s],THERMAL ZONE 9:SAN FRANCISCO INTL AP ANN HTG 99.6% CONDNS DB:Des Heat Load [W],THERMAL ZONE 9:SAN FRANCISCO INTL AP ANN CLG .4% CONDNS DB=>MWB:Des Sens Cool Load [W],THERMAL ZONE 9:SAN FRANCISCO INTL AP ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],THERMAL ZONE 9:SAN FRANCISCO INTL AP ANN CLG .4% CONDNS DB=>MWB:Des Cool Mass Flow [kg/s],THERMAL ZONE 2:SAN FRANCISCO INTL AP ANN HTG 99.6% CONDNS DB:Des Heat Load [W],THERMAL ZONE 2::Des Sens Cool Load [W],THERMAL ZONE 2:SAN FRANCISCO INTL AP ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],THERMAL ZONE 2::Des Cool Mass Flow [kg/s],THERMAL ZONE 10:SAN FRANCISCO INTL AP ANN HTG 99.6% CONDNS DB:Des Heat Load [W],THERMAL ZONE 10:SAN FRANCISCO INTL AP ANN CLG .4% CONDNS DB=>MWB:Des Sens Cool Load [W],THERMAL ZONE 10:SAN FRANCISCO INTL AP ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],THERMAL ZONE 10:SAN FRANCISCO INTL AP ANN CLG .4% CONDNS DB=>MWB:Des Cool Mass Flow [kg/s],THERMAL ZONE 3:SAN FRANCISCO INTL AP ANN HTG 99.6% CONDNS DB:Des Heat Load [W],THERMAL ZONE 3:SAN FRANCISCO INTL AP ANN CLG .4% CONDNS DB=>MWB:Des Sens Cool Load [W],THERMAL ZONE 3:SAN FRANCISCO INTL AP ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],THERMAL ZONE 3:SAN FRANCISCO INTL AP ANN CLG .4% CONDNS DB=>MWB:Des Cool Mass Flow [kg/s] 
07:30:00,2.174949E+03,1.209563E+03,1.333066E-01,8.469743E-02,2.280556E+03,0.000000E+00,1.397795E-01,0.000000E+00,2.174645E+03,0.000000E+00,1.332880E-01,0.000000E+00,2.280556E+03,0.000000E+00,1.397795E-01,0.000000E+00,2.174645E+03,0.000000E+00,1.332880E-01,0.000000E+00,2.134454E+03,0.000000E+00,1.308246E-01,0.000000E+00,2.277841E+03,0.000000E+00,1.396131E-01,0.000000E+00,2.921456E+03,0.000000E+00,1.790614E-01,0.000000E+00,2.277841E+03,1.079960E+03,1.396131E-01,7.572482E-02,2.174949E+03,0.000000E+00,1.333066E-01,0.000000E+00 
07:45:00,2.174949E+03,1.747320E+03,1.333066E-01,1.223240E-01,2.280556E+03,0.000000E+00,1.397795E-01,0.000000E+00,2.174645E+03,0.000000E+00,1.332880E-01,0.000000E+00,2.280556E+03,0.000000E+00,1.397795E-01,0.000000E+00,2.174645E+03,0.000000E+00,1.332880E-01,0.000000E+00,2.134454E+03,0.000000E+00,1.308246E-01,0.000000E+00,2.277841E+03,0.000000E+00,1.396131E-01,0.000000E+00,2.921456E+03,0.000000E+00,1.790614E-01,0.000000E+00,2.277841E+03,1.651336E+03,1.396131E-01,1.157022E-01,2.174949E+03,0.000000E+00,1.333066E-01,0.000000E+00 
08:00:00,2.174949E+03,2.231362E+03,1.333066E-01,1.561597E-01,2.280556E+03,0.000000E+00,1.397795E-01,0.000000E+00,2.174645E+03,0.000000E+00,1.332880E-01,0.000000E+00,2.280556E+03,0.000000E+00,1.397795E-01,0.000000E+00,2.174645E+03,0.000000E+00,1.332880E-01,0.000000E+00,2.134454E+03,0.000000E+00,1.308246E-01,0.000000E+00,2.277841E+03,0.000000E+00,1.396131E-01,0.000000E+00,2.921456E+03,0.000000E+00,1.790614E-01,0.000000E+00,2.277841E+03,2.150097E+03,1.396131E-01,1.504623E-01,2.174949E+03,0.000000E+00,1.333066E-01,0.000000E+00 
08:15:00,2.174949E+03,2.659298E+03,1.333066E-01,1.861084E-01,2.280556E+03,0.000000E+00,1.397795E-01,0.000000E+00,2.174645E+03,0.000000E+00,1.332880E-01,0.000000E+00,2.280556E+03,0.000000E+00,1.397795E-01,0.000000E+00,2.174645E+03,0.000000E+00,1.332880E-01,0.000000E+00,2.134454E+03,0.000000E+00,1.308246E-01,0.000000E+00,2.277841E+03,0.000000E+00,1.396131E-01,0.000000E+00,2.921456E+03,0.000000E+00,1.790614E-01,0.000000E+00,2.277841E+03,2.547492E+03,1.396131E-01,1.782718E-01,2.174949E+03,0.000000E+00,1.333066E-01,0.000000E+00 
08:30:00,2.174949E+03,3.045026E+03,1.333066E-01,2.131032E-01,2.280556E+03,0.000000E+00,1.397795E-01,0.000000E+00,2.174645E+03,0.000000E+00,1.332880E-01,0.000000E+00,2.280556E+03,0.000000E+00,1.397795E-01,0.000000E+00,2.174645E+03,0.000000E+00,1.332880E-01,0.000000E+00,2.134454E+03,0.000000E+00,1.308246E-01,0.000000E+00,2.277841E+03,0.000000E+00,1.396131E-01,0.000000E+00,2.921456E+03,0.000000E+00,1.790614E-01,0.000000E+00,2.277841E+03,2.882498E+03,1.396131E-01,2.017186E-01,2.174949E+03,0.000000E+00,1.333066E-01,0.000000E+00 
08:45:00,2.174949E+03,3.385525E+03,1.333066E-01,2.369327E-01,2.280556E+03,0.000000E+00,1.397795E-01,0.000000E+00,2.174645E+03,0.000000E+00,1.332880E-01,0.000000E+00,2.280556E+03,0.000000E+00,1.397795E-01,0.000000E+00,2.174645E+03,0.000000E+00,1.332880E-01,0.000000E+00,2.134454E+03,0.000000E+00,1.308246E-01,0.000000E+00,2.277841E+03,0.000000E+00,1.396131E-01,0.000000E+00,2.921456E+03,0.000000E+00,1.790614E-01,0.000000E+00,2.277841E+03,3.150304E+03,1.396131E-01,2.204638E-01,2.174949E+03,0.000000E+00,1.333066E-01,0.000000E+00 
09:00:00,2.174949E+03,3.685008E+03,1.333066E-01,2.578917E-01,2.280556E+03,0.000000E+00,1.397795E-01,0.000000E+00,2.174645E+03,0.000000E+00,1.332880E-01,0.000000E+00,2.280556E+03,0.000000E+00,1.397795E-01,0.000000E+00,2.174645E+03,0.000000E+00,1.332880E-01,0.000000E+00,2.134454E+03,0.000000E+00,1.308246E-01,0.000000E+00,2.277841E+03,0.000000E+00,1.396131E-01,0.000000E+00,2.921456E+03,0.000000E+00,1.790614E-01,0.000000E+00,2.277841E+03,3.358995E+03,1.396131E-01,2.350721E-01,2.174949E+03,4.618771E+01,1.333066E-01,3.246027E-03 
09:15:00,2.174949E+03,3.936672E+03,1.333066E-01,2.755041E-01,2.280556E+03,0.000000E+00,1.397795E-01,0.000000E+00,2.174645E+03,0.000000E+00,1.332880E-01,0.000000E+00,2.280556E+03,0.000000E+00,1.397795E-01,0.000000E+00,2.174645E+03,0.000000E+00,1.332880E-01,0.000000E+00,2.134454E+03,0.000000E+00,1.308246E-01,0.000000E+00,2.277841E+03,0.000000E+00,1.396131E-01,0.000000E+00,2.921456E+03,0.000000E+00,1.790614E-01,0.000000E+00,2.277841E+03,3.504061E+03,1.396131E-01,2.452262E-01,2.174949E+03,1.590146E+02,1.333066E-01,1.114498E-02 
09:30:00,2.174949E+03,4.141889E+03,1.333066E-01,2.898661E-01,2.280556E+03,0.000000E+00,1.397795E-01,0.000000E+00,2.174645E+03,0.000000E+00,1.332880E-01,0.000000E+00,2.280556E+03,0.000000E+00,1.397795E-01,0.000000E+00,2.174645E+03,0.000000E+00,1.332880E-01,0.000000E+00,2.134454E+03,0.000000E+00,1.308246E-01,0.000000E+00,2.277841E+03,3.533288E+01,1.396131E-01,2.508176E-03,2.921456E+03,0.000000E+00,1.790614E-01,0.000000E+00,2.277841E+03,3.592040E+03,1.396131E-01,2.513843E-01,2.174949E+03,3.585624E+02,1.333066E-01,2.511016E-02 
09:45:00,2.174949E+03,4.302692E+03,1.333066E-01,3.011197E-01,2.280556E+03,0.000000E+00,1.397795E-01,0.000000E+00,2.174645E+03,0.000000E+00,1.332880E-01,0.000000E+00,2.280556E+03,0.000000E+00,1.397795E-01,0.000000E+00,2.174645E+03,0.000000E+00,1.332880E-01,0.000000E+00,2.134454E+03,0.000000E+00,1.308246E-01,0.000000E+00,2.277841E+03,1.714622E+02,1.396131E-01,1.205360E-02,2.921456E+03,0.000000E+00,1.790614E-01,0.000000E+00,2.277841E+03,3.628668E+03,1.396131E-01,2.539481E-01,2.174949E+03,6.358904E+02,1.333066E-01,4.451868E-02 
10:00:00,2.174949E+03,4.419947E+03,1.333066E-01,3.093257E-01,2.280556E+03,0.000000E+00,1.397795E-01,0.000000E+00,2.174645E+03,0.000000E+00,1.332880E-01,0.000000E+00,2.280556E+03,0.000000E+00,1.397795E-01,0.000000E+00,2.174645E+03,0.000000E+00,1.332880E-01,0.000000E+00,2.134454E+03,0.000000E+00,1.308246E-01,0.000000E+00,2.277841E+03,4.195142E+02,1.396131E-01,2.941265E-02,2.921456E+03,0.000000E+00,1.790614E-01,0.000000E+00,2.277841E+03,3.617035E+03,1.396131E-01,2.531342E-01,2.174949E+03,9.462651E+02,1.333066E-01,6.622633E-02 
10:15:00,2.174949E+03,4.501098E+03,1.333066E-01,3.150049E-01,2.280556E+03,0.000000E+00,1.397795E-01,0.000000E+00,2.174645E+03,0.000000E+00,1.332880E-01,0.000000E+00,2.280556E+03,0.000000E+00,1.397795E-01,0.000000E+00,2.174645E+03,0.000000E+00,1.332880E-01,0.000000E+00,2.134454E+03,0.000000E+00,1.308246E-01,0.000000E+00,2.277841E+03,7.319751E+02,1.396131E-01,5.127864E-02,2.921456E+03,0.000000E+00,1.790614E-01,0.000000E+00,2.277841E+03,3.570054E+03,1.396131E-01,2.498463E-01,2.174949E+03,1.267197E+03,1.333066E-01,8.868359E-02 
10:30:00,2.174949E+03,4.546957E+03,1.333066E-01,3.182144E-01,2.280556E+03,0.000000E+00,1.397795E-01,0.000000E+00,2.174645E+03,0.000000E+00,1.332880E-01,0.000000E+00,2.280556E+03,0.000000E+00,1.397795E-01,0.000000E+00,2.174645E+03,0.000000E+00,1.332880E-01,0.000000E+00,2.134454E+03,0.000000E+00,1.308246E-01,0.000000E+00,2.277841E+03,1.092471E+03,1.396131E-01,7.647041E-02,2.921456E+03,0.000000E+00,1.790614E-01,0.000000E+00,2.277841E+03,3.488867E+03,1.396131E-01,2.441646E-01,2.174949E+03,1.576423E+03,1.333066E-01,1.103244E-01 
10:45:00,2.174949E+03,4.557389E+03,1.333066E-01,3.189444E-01,2.280556E+03,0.000000E+00,1.397795E-01,0.000000E+00,2.174645E+03,0.000000E+00,1.332880E-01,0.000000E+00,2.280556E+03,0.000000E+00,1.397795E-01,0.000000E+00,2.174645E+03,0.000000E+00,1.332880E-01,0.000000E+00,2.134454E+03,0.000000E+00,1.308246E-01,0.000000E+00,2.277841E+03,1.421651E+03,1.396131E-01,9.948718E-02,2.921456E+03,0.000000E+00,1.790614E-01,0.000000E+00,2.277841E+03,3.373570E+03,1.396131E-01,2.360957E-01,2.174949E+03,1.880169E+03,1.333066E-01,1.315818E-01 
11:00:00,2.174949E+03,4.531234E+03,1.333066E-01,3.171140E-01,2.280556E+03,0.000000E+00,1.397795E-01,0.000000E+00,2.174645E+03,3.928916E+00,1.332880E-01,2.778793E-04,2.280556E+03,0.000000E+00,1.397795E-01,0.000000E+00,2.174645E+03,0.000000E+00,1.332880E-01,0.000000E+00,2.134454E+03,0.000000E+00,1.308246E-01,0.000000E+00,2.277841E+03,1.702017E+03,1.396131E-01,1.191071E-01,2.921456E+03,0.000000E+00,1.790614E-01,0.000000E+00,2.277841E+03,3.222227E+03,1.396131E-01,2.255042E-01,2.174949E+03,2.173859E+03,1.333066E-01,1.521354E-01 
11:15:00,2.174949E+03,4.462000E+03,1.333066E-01,3.122687E-01,2.280556E+03,0.000000E+00,1.397795E-01,0.000000E+00,2.174645E+03,3.582976E+01,1.332880E-01,2.510462E-03,2.280556E+03,0.000000E+00,1.397795E-01,0.000000E+00,2.174645E+03,1.878555E+00,1.332880E-01,1.328752E-04,2.134454E+03,0.000000E+00,1.308246E-01,0.000000E+00,2.277841E+03,1.973934E+03,1.396131E-01,1.381367E-01,2.921456E+03,0.000000E+00,1.790614E-01,0.000000E+00,2.277841E+03,3.023853E+03,1.396131E-01,2.116213E-01,2.174949E+03,2.455256E+03,1.333066E-01,1.718287E-01 
11:30:00,2.174949E+03,4.336403E+03,1.333066E-01,3.034789E-01,2.280556E+03,0.000000E+00,1.397795E-01,0.000000E+00,2.174645E+03,6.772512E+01,1.332880E-01,4.742628E-03,2.280556E+03,0.000000E+00,1.397795E-01,0.000000E+00,2.174645E+03,3.255476E+01,1.332880E-01,2.279735E-03,2.134454E+03,0.000000E+00,1.308246E-01,0.000000E+00,2.277841E+03,2.211813E+03,1.396131E-01,1.547849E-01,2.921456E+03,0.000000E+00,1.790614E-01,0.000000E+00,2.277841E+03,2.759041E+03,1.396131E-01,1.930887E-01,2.174949E+03,2.722563E+03,1.333066E-01,1.905359E-01 
11:45:00,2.174949E+03,4.138294E+03,1.333066E-01,2.896145E-01,2.280556E+03,0.000000E+00,1.397795E-01,0.000000E+00,2.174645E+03,1.152499E+02,1.332880E-01,8.068602E-03,2.280556E+03,0.000000E+00,1.397795E-01,0.000000E+00,2.174645E+03,6.197117E+01,1.332880E-01,4.338414E-03,2.134454E+03,0.000000E+00,1.308246E-01,0.000000E+00,2.277841E+03,2.422992E+03,1.396131E-01,1.695653E-01,2.921456E+03,0.000000E+00,1.790614E-01,0.000000E+00,2.277841E+03,2.409096E+03,1.396131E-01,1.685982E-01,2.174949E+03,2.974214E+03,1.333066E-01,2.081475E-01 
12:00:00,2.174949E+03,3.861381E+03,1.333066E-01,2.702350E-01,2.280556E+03,0.000000E+00,1.397795E-01,0.000000E+00,2.174645E+03,1.708336E+02,1.332880E-01,1.195565E-02,2.280556E+03,0.000000E+00,1.397795E-01,0.000000E+00,2.174645E+03,1.060878E+02,1.332880E-01,7.425871E-03,2.134454E+03,0.000000E+00,1.308246E-01,0.000000E+00,2.277841E+03,2.607323E+03,1.396131E-01,1.824669E-01,2.921456E+03,0.000000E+00,1.790614E-01,0.000000E+00,2.277841E+03,1.981516E+03,1.396131E-01,1.386745E-01,2.174949E+03,3.208782E+03,1.333066E-01,2.245635E-01 
12:15:00,2.174949E+03,3.536080E+03,1.333066E-01,2.474691E-01,2.280556E+03,0.000000E+00,1.397795E-01,0.000000E+00,2.174645E+03,2.101310E+02,1.332880E-01,1.470581E-02,2.280556E+03,0.000000E+00,1.397795E-01,0.000000E+00,2.174645E+03,1.581368E+02,1.332880E-01,1.106706E-02,2.134454E+03,0.000000E+00,1.308246E-01,0.000000E+00,2.277841E+03,2.765023E+03,1.396131E-01,1.935047E-01,2.921456E+03,0.000000E+00,1.790614E-01,0.000000E+00,2.277841E+03,1.549310E+03,1.396131E-01,1.084270E-01,2.174949E+03,3.425345E+03,1.333066E-01,2.397194E-01 
12:30:00,2.174949E+03,3.213610E+03,1.333066E-01,2.249014E-01,2.280556E+03,0.000000E+00,1.397795E-01,0.000000E+00,2.174645E+03,2.758041E+02,1.332880E-01,1.930188E-02,2.280556E+03,0.000000E+00,1.397795E-01,0.000000E+00,2.174645E+03,1.901440E+02,1.332880E-01,1.330704E-02,2.134454E+03,0.000000E+00,1.308246E-01,0.000000E+00,2.277841E+03,2.896295E+03,1.396131E-01,2.026926E-01,2.921456E+03,0.000000E+00,1.790614E-01,0.000000E+00,2.277841E+03,1.178152E+03,1.396131E-01,8.245181E-02,2.174949E+03,3.622866E+03,1.333066E-01,2.535427E-01 
12:45:00,2.174949E+03,2.935430E+03,1.333066E-01,2.054332E-01,2.280556E+03,0.000000E+00,1.397795E-01,0.000000E+00,2.174645E+03,3.832361E+02,1.332880E-01,2.682041E-02,2.280556E+03,0.000000E+00,1.397795E-01,0.000000E+00,2.174645E+03,2.320457E+02,1.332880E-01,1.623949E-02,2.134454E+03,0.000000E+00,1.308246E-01,0.000000E+00,2.277841E+03,3.001652E+03,1.396131E-01,2.100667E-01,2.921456E+03,0.000000E+00,1.790614E-01,0.000000E+00,2.277841E+03,9.058175E+02,1.396131E-01,6.339276E-02,2.174949E+03,3.800616E+03,1.333066E-01,2.659824E-01 
13:00:00,2.174949E+03,2.727137E+03,1.333066E-01,1.908560E-01,2.280556E+03,0.000000E+00,1.397795E-01,0.000000E+00,2.174645E+03,5.630267E+02,1.332880E-01,3.940288E-02,2.280556E+03,0.000000E+00,1.397795E-01,0.000000E+00,2.174645E+03,2.680333E+02,1.332880E-01,1.875805E-02,2.134454E+03,0.000000E+00,1.308246E-01,0.000000E+00,2.277841E+03,3.082018E+03,1.396131E-01,2.156915E-01,2.921456E+03,0.000000E+00,1.790614E-01,0.000000E+00,2.277841E+03,7.438650E+02,1.396131E-01,5.205867E-02,2.174949E+03,3.958205E+03,1.333066E-01,2.770111E-01 
13:15:00,2.174949E+03,2.579121E+03,1.333066E-01,1.804973E-01,2.280556E+03,0.000000E+00,1.397795E-01,0.000000E+00,2.174645E+03,8.281841E+02,1.332880E-01,5.795966E-02,2.280556E+03,1.474885E+02,1.397795E-01,1.047258E-02,2.174645E+03,3.028533E+02,1.332880E-01,2.119489E-02,2.134454E+03,0.000000E+00,1.308246E-01,0.000000E+00,2.277841E+03,3.138401E+03,1.396131E-01,2.196377E-01,2.921456E+03,0.000000E+00,1.790614E-01,0.000000E+00,2.277841E+03,6.429915E+02,1.396131E-01,4.499913E-02,2.174949E+03,4.095279E+03,1.333066E-01,2.866041E-01 
13:30:00,2.174949E+03,2.465531E+03,1.333066E-01,1.725478E-01,2.280556E+03,0.000000E+00,1.397795E-01,0.000000E+00,2.174645E+03,1.167172E+03,1.332880E-01,8.168337E-02,2.280556E+03,4.655022E+02,1.397795E-01,3.272812E-02,2.174645E+03,3.374524E+02,1.332880E-01,2.361628E-02,2.134454E+03,0.000000E+00,1.308246E-01,0.000000E+00,2.277841E+03,3.172006E+03,1.396131E-01,2.219896E-01,2.921456E+03,0.000000E+00,1.790614E-01,0.000000E+00,2.277841E+03,5.670789E+02,1.396131E-01,3.968646E-02,2.174949E+03,4.211717E+03,1.333066E-01,2.947529E-01 
13:45:00,2.174949E+03,2.372066E+03,1.333066E-01,1.660067E-01,2.280556E+03,0.000000E+00,1.397795E-01,0.000000E+00,2.174645E+03,1.547694E+03,1.332880E-01,1.083139E-01,2.280556E+03,8.499508E+02,1.397795E-01,5.963163E-02,2.174645E+03,3.717608E+02,1.332880E-01,2.601732E-02,2.134454E+03,0.000000E+00,1.308246E-01,0.000000E+00,2.277841E+03,3.183591E+03,1.396131E-01,2.228005E-01,2.921456E+03,0.000000E+00,1.790614E-01,0.000000E+00,2.277841E+03,5.067710E+02,1.396131E-01,3.546587E-02,2.174949E+03,4.307228E+03,1.333066E-01,3.014371E-01 
14:00:00,2.174949E+03,2.291638E+03,1.333066E-01,1.603781E-01,2.280556E+03,0.000000E+00,1.397795E-01,0.000000E+00,2.174645E+03,1.940664E+03,1.332880E-01,1.358155E-01,2.280556E+03,1.360308E+03,1.397795E-01,9.534604E-02,2.174645E+03,4.053285E+02,1.332880E-01,2.836652E-02,2.134454E+03,0.000000E+00,1.308246E-01,0.000000E+00,2.277841E+03,3.173192E+03,1.396131E-01,2.220727E-01,2.921456E+03,0.000000E+00,1.790614E-01,0.000000E+00,2.277841E+03,4.558294E+02,1.396131E-01,3.190077E-02,2.174949E+03,4.381231E+03,1.333066E-01,3.066162E-01 
14:15:00,2.174949E+03,2.219609E+03,1.333066E-01,1.553372E-01,2.280556E+03,0.000000E+00,1.397795E-01,0.000000E+00,2.174645E+03,2.330720E+03,1.332880E-01,1.631132E-01,2.280556E+03,1.824535E+03,1.397795E-01,1.276810E-01,2.174645E+03,4.371505E+02,1.332880E-01,3.059355E-02,2.134454E+03,0.000000E+00,1.308246E-01,0.000000E+00,2.277841E+03,3.139706E+03,1.396131E-01,2.197292E-01,2.921456E+03,0.000000E+00,1.790614E-01,0.000000E+00,2.277841E+03,4.107992E+02,1.396131E-01,2.874938E-02,2.174949E+03,4.432466E+03,1.333066E-01,3.102018E-01 
14:30:00,2.174949E+03,2.153000E+03,1.333066E-01,1.506756E-01,2.280556E+03,0.000000E+00,1.397795E-01,0.000000E+00,2.174645E+03,2.712699E+03,1.332880E-01,1.898456E-01,2.280556E+03,2.213425E+03,1.397795E-01,1.548950E-01,2.174645E+03,4.667433E+02,1.332880E-01,3.266458E-02,2.134454E+03,0.000000E+00,1.308246E-01,0.000000E+00,2.277841E+03,3.081840E+03,1.396131E-01,2.156796E-01,2.921456E+03,0.000000E+00,1.790614E-01,0.000000E+00,2.277841E+03,3.695320E+02,1.396131E-01,2.586133E-02,2.174949E+03,4.459759E+03,1.333066E-01,3.121119E-01 
14:45:00,2.174949E+03,2.089708E+03,1.333066E-01,1.462462E-01,2.280556E+03,0.000000E+00,1.397795E-01,0.000000E+00,2.174645E+03,3.085684E+03,1.332880E-01,2.159486E-01,2.280556E+03,2.624564E+03,1.397795E-01,1.836680E-01,2.174645E+03,4.935874E+02,1.332880E-01,3.454323E-02,2.134454E+03,0.000000E+00,1.308246E-01,0.000000E+00,2.277841E+03,2.997908E+03,1.396131E-01,2.098057E-01,2.921456E+03,0.000000E+00,1.790614E-01,0.000000E+00,2.277841E+03,3.303468E+02,1.396131E-01,2.311900E-02,2.174949E+03,4.461670E+03,1.333066E-01,3.122456E-01 
15:00:00,2.174949E+03,2.028195E+03,1.333066E-01,1.419412E-01,2.280556E+03,0.000000E+00,1.397795E-01,0.000000E+00,2.174645E+03,3.448314E+03,1.332880E-01,2.413269E-01,2.280556E+03,2.990578E+03,1.397795E-01,2.092843E-01,2.174645E+03,5.172019E+02,1.332880E-01,3.619587E-02,2.134454E+03,0.000000E+00,1.308246E-01,0.000000E+00,2.277841E+03,2.885898E+03,1.396131E-01,2.019668E-01,2.921456E+03,0.000000E+00,1.790614E-01,0.000000E+00,2.277841E+03,2.920726E+02,1.396131E-01,2.044042E-02,2.174949E+03,4.436403E+03,1.333066E-01,3.104773E-01 
15:15:00,2.174949E+03,1.967140E+03,1.333066E-01,1.376684E-01,2.280556E+03,0.000000E+00,1.397795E-01,0.000000E+00,2.174645E+03,3.797540E+03,1.332880E-01,2.657671E-01,2.280556E+03,3.325588E+03,1.397795E-01,2.327317E-01,2.174645E+03,5.371303E+02,1.332880E-01,3.759054E-02,2.134454E+03,0.000000E+00,1.308246E-01,0.000000E+00,2.277841E+03,2.743221E+03,1.396131E-01,1.919816E-01,2.921456E+03,0.000000E+00,1.790614E-01,0.000000E+00,2.277841E+03,2.535445E+02,1.396131E-01,1.774407E-02,2.174949E+03,4.381536E+03,1.333066E-01,3.066375E-01 
15:30:00,2.174949E+03,1.903738E+03,1.333066E-01,1.332312E-01,2.280556E+03,0.000000E+00,1.397795E-01,0.000000E+00,2.174645E+03,4.135665E+03,1.332880E-01,2.894305E-01,2.280556E+03,3.635609E+03,1.397795E-01,2.544302E-01,2.174645E+03,5.514398E+02,1.332880E-01,3.859198E-02,2.134454E+03,0.000000E+00,1.308246E-01,0.000000E+00,2.277841E+03,2.567773E+03,1.396131E-01,1.797031E-01,2.921456E+03,0.000000E+00,1.790614E-01,0.000000E+00,2.277841E+03,2.120967E+02,1.396131E-01,1.484338E-02,2.174949E+03,4.294788E+03,1.333066E-01,3.005665E-01 
15:45:00,2.174949E+03,1.837608E+03,1.333066E-01,1.286032E-01,2.280556E+03,0.000000E+00,1.397795E-01,0.000000E+00,2.174645E+03,4.458010E+03,1.332880E-01,3.119895E-01,2.280556E+03,3.914711E+03,1.397795E-01,2.739646E-01,2.174645E+03,5.600181E+02,1.332880E-01,3.919232E-02,2.134454E+03,0.000000E+00,1.308246E-01,0.000000E+00,2.277841E+03,2.356471E+03,1.396131E-01,1.649153E-01,2.921456E+03,0.000000E+00,1.790614E-01,0.000000E+00,2.277841E+03,1.678965E+02,1.396131E-01,1.175007E-02,2.174949E+03,4.172801E+03,1.333066E-01,2.920294E-01 
16:00:00,2.174949E+03,1.768760E+03,1.333066E-01,1.237850E-01,2.280556E+03,0.000000E+00,1.397795E-01,0.000000E+00,2.174645E+03,4.758461E+03,1.332880E-01,3.330163E-01,2.280556E+03,4.156665E+03,1.397795E-01,2.908987E-01,2.174645E+03,5.630795E+02,1.332880E-01,3.940657E-02,2.134454E+03,0.000000E+00,1.308246E-01,0.000000E+00,2.277841E+03,2.108012E+03,1.396131E-01,1.475272E-01,2.921456E+03,0.000000E+00,1.790614E-01,0.000000E+00,2.277841E+03,1.214074E+02,1.396131E-01,8.496581E-03,2.174949E+03,4.012613E+03,1.333066E-01,2.808188E-01 
