Time,THERMAL ZONE 10:PHOENIX SKY HARBOR INTL AP ANN HTG 99.6% CONDNS DB:Des Heat Load [W],THERMAL ZONE 10::Des Sens Cool Load [W],THERMAL ZONE 10:PHOENIX SKY HARBOR INTL AP ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],THERMAL ZONE 10::Des Cool Mass Flow [kg/s],THERMAL ZONE 5:PHOENIX SKY HARBOR INTL AP ANN HTG 99.6% CONDNS DB:Des Heat Load [W],THERMAL ZONE 5:PHOENIX SKY HARBOR INTL AP ANN CLG .4% CONDNS DB=>MWB:Des Sens Cool Load [W],THERMAL ZONE 5:PHOENIX SKY HARBOR INTL AP ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],THERMAL ZONE 5:PHOENIX SKY HARBOR INTL AP ANN CLG .4% CONDNS DB=>MWB:Des Cool Mass Flow [kg/s],THERMAL ZONE 2:PHOENIX SKY HARBOR INTL AP ANN HTG 99.6% CONDNS DB:Des Heat Load [W],THERMAL ZONE 2:PHOENIX SKY HARBOR INTL AP ANN CLG .4% CONDNS DB=>MWB:Des Sens Cool Load [W],THERMAL ZONE 2:PHOENIX SKY HARBOR INTL AP ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],THERMAL ZONE 2:PHOENIX SKY HARBOR INTL AP ANN CLG .4% CONDNS DB=>MWB:Des Cool Mass Flow [kg/s],THERMAL ZONE 9:PHOENIX SKY HARBOR INTL AP ANN HTG 99.6% CONDNS DB:Des Heat Load [W],THERMAL ZONE 9:PHOENIX SKY HARBOR INTL AP ANN CLG .4% CONDNS DB=>MWB:Des Sens Cool Load [W],THERMAL ZONE 9:PHOENIX SKY HARBOR INTL AP ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],THERMAL ZONE 9:PHOENIX SKY HARBOR INTL AP ANN CLG .4% CONDNS DB=>MWB:Des Cool Mass Flow [kg/s],THERMAL ZONE 7:PHOENIX SKY HARBOR INTL AP ANN HTG 99.6% CONDNS DB:Des Heat Load [W],THERMAL ZONE 7:PHOENIX SKY HARBOR INTL AP ANN CLG .4% CONDNS DB=>MWB:Des Sens Cool Load [W],THERMAL ZONE 7:PHOENIX SKY HARBOR INTL AP ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],THERMAL ZONE 7:PHOENIX SKY HARBOR INTL AP ANN CLG .4% CONDNS DB=>MWB:Des Cool Mass Flow [kg/s],THERMAL ZONE 6:PHOENIX SKY HARBOR INTL AP ANN HTG 99.6% CONDNS DB:Des Heat Load [W],THERMAL ZONE 6:PHOENIX SKY HARBOR INTL AP ANN CLG .4% CONDNS DB=>MWB:Des Sens Cool Load [W],THERMAL ZONE 6:PHOENIX SKY HARBOR INTL AP ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],THERMAL ZONE 6:PHOENIX SKY HARBOR INTL AP ANN CLG .4% CONDNS DB=>MWB:Des Cool Mass Flow [kg/s],THERMAL ZONE 1:PHOENIX SKY HARBOR INTL AP ANN HTG 99.6% CONDNS DB:Des Heat Load [W],THERMAL ZONE 1:PHOENIX SKY HARBOR INTL AP ANN CLG .4% CONDNS DB=>MWB:Des Sens Cool Load [W],THERMAL ZONE 1:PHOENIX SKY HARBOR INTL AP ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],THERMAL ZONE 1:PHOENIX SKY HARBOR INTL AP ANN CLG .4% CONDNS DB=>MWB:Des Cool Mass Flow [kg/s],THERMAL ZONE 3:PHOENIX SKY HARBOR INTL AP ANN HTG 99.6% CONDNS DB:Des Heat Load [W],THERMAL ZONE 3:PHOENIX SKY HARBOR INTL AP ANN CLG .4% CONDNS DB=>MWB:Des Sens Cool Load [W],THERMAL ZONE 3:PHOENIX SKY HARBOR INTL AP ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],THERMAL ZONE 3:PHOENIX SKY HARBOR INTL AP ANN CLG .4% CONDNS DB=>MWB:Des Cool Mass Flow [kg/s],THERMAL ZONE 8:PHOENIX SKY HARBOR INTL AP ANN HTG 99.6% CONDNS DB:Des Heat Load [W],THERMAL ZONE 8:PHOENIX SKY HARBOR INTL AP ANN CLG .4% CONDNS DB=>MWB:Des Sens Cool Load [W],THERMAL ZONE 8:PHOENIX SKY HARBOR INTL AP ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],THERMAL ZONE 8:PHOENIX SKY HARBOR INTL AP ANN CLG .4% CONDNS DB=>MWB:Des Cool Mass Flow [kg/s],THERMAL ZONE 4:PHOENIX SKY HARBOR INTL AP ANN HTG 99.6% CONDNS DB:Des Heat Load [W],THERMAL ZONE 4:PHOENIX SKY HARBOR INTL AP ANN CLG .4% CONDNS DB=>MWB:Des Sens Cool Load [W],THERMAL ZONE 4:PHOENIX SKY HARBOR INTL AP ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],THERMAL ZONE 4:PHOENIX SKY HARBOR INTL AP ANN CLG .4% CONDNS DB=>MWB:Des Cool Mass Flow [kg/s] 
18:45:00,3.585714E+02,0.000000E+00,2.197750E-02,0.000000E+00,7.129893E+02,1.647752E+01,4.370043E-02,1.153163E-03,6.359856E+02,6.510321E+02,3.898073E-02,4.556185E-02,7.129958E+02,5.552278E+01,4.370082E-02,3.885694E-03,7.133677E+02,4.435152E+02,4.372362E-02,3.103898E-02,2.602877E+02,2.030575E+02,1.595351E-02,1.421078E-02,7.129958E+02,3.896432E+01,4.370082E-02,2.726880E-03,6.359924E+02,6.351920E+02,3.898114E-02,4.445329E-02,6.362664E+02,1.161400E+03,3.899794E-02,8.127942E-02,6.359924E+02,6.597812E+02,3.898114E-02,4.617414E-02 
19:00:00,3.585714E+02,0.000000E+00,2.197750E-02,0.000000E+00,7.129893E+02,7.183747E+00,4.370043E-02,5.027476E-04,6.359856E+02,6.314183E+02,3.898073E-02,4.418919E-02,7.129958E+02,4.052758E+01,4.370082E-02,2.836274E-03,7.133677E+02,3.888970E+02,4.372362E-02,2.721658E-02,2.602877E+02,2.042137E+02,1.595351E-02,1.429170E-02,7.129958E+02,2.324969E+01,4.370082E-02,1.627107E-03,6.359924E+02,6.228070E+02,3.898114E-02,4.358654E-02,6.362664E+02,1.111367E+03,3.899794E-02,7.777796E-02,6.359924E+02,6.408713E+02,3.898114E-02,4.485075E-02 
19:15:00,3.585714E+02,0.000000E+00,2.197750E-02,0.000000E+00,7.129893E+02,1.642115E+00,4.370043E-02,1.149218E-04,6.359856E+02,6.110150E+02,3.898073E-02,4.276129E-02,7.129958E+02,2.446105E+01,4.370082E-02,1.711878E-03,7.133677E+02,3.267715E+02,4.372362E-02,2.286878E-02,2.602877E+02,2.045748E+02,1.595351E-02,1.431696E-02,7.129958E+02,1.134341E+01,4.370082E-02,7.938572E-04,6.359924E+02,6.036453E+02,3.898114E-02,4.224553E-02,6.362664E+02,1.051769E+03,3.899794E-02,7.360704E-02,6.359924E+02,6.208592E+02,3.898114E-02,4.345022E-02 
19:30:00,3.585714E+02,0.000000E+00,2.197750E-02,0.000000E+00,7.129893E+02,0.000000E+00,4.370043E-02,0.000000E+00,6.359856E+02,5.901083E+02,3.898073E-02,4.129815E-02,7.129958E+02,1.124369E+01,4.370082E-02,7.868765E-04,7.133677E+02,2.602794E+02,4.372362E-02,1.821540E-02,2.602877E+02,2.040568E+02,1.595351E-02,1.428072E-02,7.129958E+02,3.515294E+00,4.370082E-02,2.460144E-04,6.359924E+02,5.795856E+02,3.898114E-02,4.056173E-02,6.362664E+02,9.873521E+02,3.899794E-02,6.909887E-02,6.359924E+02,6.000586E+02,3.898114E-02,4.199452E-02 
19:45:00,3.585714E+02,0.000000E+00,2.197750E-02,0.000000E+00,7.129893E+02,0.000000E+00,4.370043E-02,0.000000E+00,6.359856E+02,5.693428E+02,3.898073E-02,3.984490E-02,7.129958E+02,2.419975E+00,4.370082E-02,1.693593E-04,7.133677E+02,1.980584E+02,4.372362E-02,1.386093E-02,2.602877E+02,2.026399E+02,1.595351E-02,1.418156E-02,7.129958E+02,0.000000E+00,4.370082E-02,0.000000E+00,6.359924E+02,5.535705E+02,3.898114E-02,3.874109E-02,6.362664E+02,9.238775E+02,3.899794E-02,6.465667E-02,6.359924E+02,5.791582E+02,3.898114E-02,4.053182E-02 
20:00:00,3.585714E+02,0.000000E+00,2.197750E-02,0.000000E+00,7.129893E+02,0.000000E+00,4.370043E-02,0.000000E+00,6.359856E+02,5.494837E+02,3.898073E-02,3.845508E-02,7.129958E+02,0.000000E+00,4.370082E-02,0.000000E+00,7.133677E+02,1.458660E+02,4.372362E-02,1.020829E-02,2.602877E+02,2.003964E+02,1.595351E-02,1.402454E-02,7.129958E+02,0.000000E+00,4.370082E-02,0.000000E+00,6.359924E+02,5.287390E+02,3.898114E-02,3.700329E-02,6.362664E+02,8.671659E+02,3.899794E-02,6.068776E-02,6.359924E+02,5.589831E+02,3.898114E-02,3.911989E-02 
20:15:00,3.585714E+02,0.000000E+00,2.197750E-02,0.000000E+00,7.129893E+02,0.000000E+00,4.370043E-02,0.000000E+00,6.359856E+02,5.309247E+02,3.898073E-02,3.715625E-02,7.129958E+02,0.000000E+00,4.370082E-02,0.000000E+00,7.133677E+02,1.065156E+02,4.372362E-02,7.454388E-03,2.602877E+02,1.975012E+02,1.595351E-02,1.382193E-02,7.129958E+02,0.000000E+00,4.370082E-02,0.000000E+00,6.359924E+02,5.073014E+02,3.898114E-02,3.550300E-02,6.362664E+02,8.207023E+02,3.899794E-02,5.743605E-02,6.359924E+02,5.400007E+02,3.898114E-02,3.779143E-02 
20:30:00,3.585714E+02,0.000000E+00,2.197750E-02,0.000000E+00,7.129893E+02,0.000000E+00,4.370043E-02,0.000000E+00,6.359856E+02,5.138263E+02,3.898073E-02,3.595963E-02,7.129958E+02,0.000000E+00,4.370082E-02,0.000000E+00,7.133677E+02,7.683298E+01,4.372362E-02,5.377082E-03,2.602877E+02,1.941965E+02,1.595351E-02,1.359066E-02,7.129958E+02,0.000000E+00,4.370082E-02,0.000000E+00,6.359924E+02,4.892359E+02,3.898114E-02,3.423870E-02,6.362664E+02,7.826926E+02,3.899794E-02,5.477598E-02,6.359924E+02,5.224512E+02,3.898114E-02,3.656324E-02 
20:45:00,3.585714E+02,0.000000E+00,2.197750E-02,0.000000E+00,7.129893E+02,0.000000E+00,4.370043E-02,0.000000E+00,6.359856E+02,4.979374E+02,3.898073E-02,3.484766E-02,7.129958E+02,0.000000E+00,4.370082E-02,0.000000E+00,7.133677E+02,5.193274E+01,4.372362E-02,3.634462E-03,2.602877E+02,1.907091E+02,1.595351E-02,1.334659E-02,7.129958E+02,0.000000E+00,4.370082E-02,0.000000E+00,6.359924E+02,4.734221E+02,3.898114E-02,3.313198E-02,6.362664E+02,7.498939E+02,3.899794E-02,5.248059E-02,6.359924E+02,5.061447E+02,3.898114E-02,3.542204E-02 
21:00:00,3.585714E+02,0.000000E+00,2.197750E-02,0.000000E+00,7.129893E+02,0.000000E+00,4.370043E-02,0.000000E+00,6.359856E+02,4.829162E+02,3.898073E-02,3.379642E-02,7.129958E+02,0.000000E+00,4.370082E-02,0.000000E+00,7.133677E+02,3.010420E+01,4.372362E-02,2.106813E-03,2.602877E+02,1.871889E+02,1.595351E-02,1.310023E-02,7.129958E+02,0.000000E+00,4.370082E-02,0.000000E+00,6.359924E+02,4.590442E+02,3.898114E-02,3.212576E-02,6.362664E+02,7.203587E+02,3.899794E-02,5.041360E-02,6.359924E+02,4.907711E+02,3.898114E-02,3.434613E-02 
21:15:00,3.585714E+02,0.000000E+00,2.197750E-02,0.000000E+00,7.129893E+02,0.000000E+00,4.370043E-02,0.000000E+00,6.359856E+02,4.684637E+02,3.898073E-02,3.278497E-02,7.129958E+02,0.000000E+00,4.370082E-02,0.000000E+00,7.133677E+02,1.465296E+01,4.372362E-02,1.025473E-03,2.602877E+02,1.837063E+02,1.595351E-02,1.285650E-02,7.129958E+02,0.000000E+00,4.370082E-02,0.000000E+00,6.359924E+02,4.455576E+02,3.898114E-02,3.118191E-02,6.362664E+02,6.929601E+02,3.899794E-02,4.849614E-02,6.359924E+02,4.760380E+02,3.898114E-02,3.331506E-02 
21:30:00,3.585714E+02,0.000000E+00,2.197750E-02,0.000000E+00,7.129893E+02,0.000000E+00,4.370043E-02,0.000000E+00,6.359856E+02,4.544439E+02,3.898073E-02,3.180381E-02,7.129958E+02,0.000000E+00,4.370082E-02,0.000000E+00,7.133677E+02,4.631372E+00,4.372362E-02,3.241221E-04,2.602877E+02,1.802787E+02,1.595351E-02,1.261663E-02,7.129958E+02,0.000000E+00,4.370082E-02,0.000000E+00,6.359924E+02,4.326753E+02,3.898114E-02,3.028036E-02,6.362664E+02,6.670900E+02,3.899794E-02,4.668564E-02,6.359924E+02,4.618047E+02,3.898114E-02,3.231895E-02 
21:45:00,3.585714E+02,0.000000E+00,2.197750E-02,0.000000E+00,7.129893E+02,0.000000E+00,4.370043E-02,0.000000E+00,6.359856E+02,4.407650E+02,3.898073E-02,3.084651E-02,7.129958E+02,0.000000E+00,4.370082E-02,0.000000E+00,7.133677E+02,0.000000E+00,4.372362E-02,0.000000E+00,2.602877E+02,1.768966E+02,1.595351E-02,1.237993E-02,7.129958E+02,0.000000E+00,4.370082E-02,0.000000E+00,6.359924E+02,4.202117E+02,3.898114E-02,2.940811E-02,6.362664E+02,6.423860E+02,3.899794E-02,4.495676E-02,6.359924E+02,4.479692E+02,3.898114E-02,3.135069E-02 
22:00:00,3.585714E+02,0.000000E+00,2.197750E-02,0.000000E+00,7.129893E+02,0.000000E+00,4.370043E-02,0.000000E+00,6.359856E+02,4.273651E+02,3.898073E-02,2.990873E-02,7.129958E+02,0.000000E+00,4.370082E-02,0.000000E+00,7.133677E+02,0.000000E+00,4.372362E-02,0.000000E+00,2.602877E+02,1.735396E+02,1.595351E-02,1.214500E-02,7.129958E+02,0.000000E+00,4.370082E-02,0.000000E+00,6.359924E+02,4.080472E+02,3.898114E-02,2.855678E-02,6.362664E+02,6.186320E+02,3.899794E-02,4.329435E-02,6.359924E+02,4.344579E+02,3.898114E-02,3.040511E-02 
22:15:00,3.585714E+02,0.000000E+00,2.197750E-02,0.000000E+00,7.129893E+02,0.000000E+00,4.370043E-02,0.000000E+00,6.359856E+02,4.142645E+02,3.898073E-02,2.899189E-02,7.129958E+02,0.000000E+00,4.370082E-02,0.000000E+00,7.133677E+02,0.000000E+00,4.372362E-02,0.000000E+00,2.602877E+02,1.701851E+02,1.595351E-02,1.191024E-02,7.129958E+02,0.000000E+00,4.370082E-02,0.000000E+00,6.359924E+02,3.961709E+02,3.898114E-02,2.772563E-02,6.362664E+02,5.957664E+02,3.899794E-02,4.169413E-02,6.359924E+02,4.212842E+02,3.898114E-02,2.948316E-02 
22:30:00,3.585714E+02,0.000000E+00,2.197750E-02,0.000000E+00,7.129893E+02,0.000000E+00,4.370043E-02,0.000000E+00,6.359856E+02,4.014568E+02,3.898073E-02,2.809556E-02,7.129958E+02,0.000000E+00,4.370082E-02,0.000000E+00,7.133677E+02,0.000000E+00,4.372362E-02,0.000000E+00,2.602877E+02,1.668132E+02,1.595351E-02,1.167426E-02,7.129958E+02,0.000000E+00,4.370082E-02,0.000000E+00,6.359924E+02,3.845542E+02,3.898114E-02,2.691265E-02,6.362664E+02,5.737262E+02,3.899794E-02,4.015167E-02,6.359924E+02,4.084300E+02,3.898114E-02,2.858357E-02 
22:45:00,3.585714E+02,0.000000E+00,2.197750E-02,0.000000E+00,7.129893E+02,0.000000E+00,4.370043E-02,0.000000E+00,6.359856E+02,3.889331E+02,3.898073E-02,2.721910E-02,7.129958E+02,0.000000E+00,4.370082E-02,0.000000E+00,7.133677E+02,0.000000E+00,4.372362E-02,0.000000E+00,2.602877E+02,1.634086E+02,1.595351E-02,1.143599E-02,7.129958E+02,0.000000E+00,4.370082E-02,0.000000E+00,6.359924E+02,3.731767E+02,3.898114E-02,2.611641E-02,6.362664E+02,5.524661E+02,3.899794E-02,3.866380E-02,6.359924E+02,3.958785E+02,3.898114E-02,2.770517E-02 
23:00:00,3.585714E+02,0.000000E+00,2.197750E-02,0.000000E+00,7.129893E+02,0.000000E+00,4.370043E-02,0.000000E+00,6.359856E+02,3.766862E+02,3.898073E-02,2.636202E-02,7.129958E+02,0.000000E+00,4.370082E-02,0.000000E+00,7.133677E+02,0.000000E+00,4.372362E-02,0.000000E+00,2.602877E+02,1.599608E+02,1.595351E-02,1.119470E-02,7.129958E+02,0.000000E+00,4.370082E-02,0.000000E+00,6.359924E+02,3.620258E+02,3.898114E-02,2.533602E-02,6.362664E+02,5.319512E+02,3.899794E-02,3.722808E-02,6.359924E+02,3.836167E+02,3.898114E-02,2.684704E-02 
23:15:00,3.585714E+02,0.000000E+00,2.197750E-02,0.000000E+00,7.129893E+02,0.000000E+00,4.370043E-02,0.000000E+00,6.359856E+02,3.646491E+02,3.898073E-02,2.551961E-02,7.129958E+02,0.000000E+00,4.370082E-02,0.000000E+00,7.133677E+02,0.000000E+00,4.372362E-02,0.000000E+00,2.602877E+02,1.564634E+02,1.595351E-02,1.094994E-02,7.129958E+02,0.000000E+00,4.370082E-02,0.000000E+00,6.359924E+02,3.510286E+02,3.898114E-02,2.456640E-02,6.362664E+02,5.120831E+02,3.899794E-02,3.583764E-02,6.359924E+02,3.715687E+02,3.898114E-02,2.600388E-02 
23:30:00,3.585714E+02,0.000000E+00,2.197750E-02,0.000000E+00,7.129893E+02,0.000000E+00,4.370043E-02,0.000000E+00,6.359856E+02,3.527970E+02,3.898073E-02,2.469016E-02,7.129958E+02,0.000000E+00,4.370082E-02,0.000000E+00,7.133677E+02,0.000000E+00,4.372362E-02,0.000000E+00,2.602877E+02,1.529134E+02,1.595351E-02,1.070150E-02,7.129958E+02,0.000000E+00,4.370082E-02,0.000000E+00,6.359924E+02,3.401624E+02,3.898114E-02,2.380593E-02,6.362664E+02,4.928181E+02,3.899794E-02,3.448939E-02,6.359924E+02,3.597085E+02,3.898114E-02,2.517385E-02 
23:45:00,3.585714E+02,0.000000E+00,2.197750E-02,0.000000E+00,7.129893E+02,0.000000E+00,4.370043E-02,0.000000E+00,6.359856E+02,3.411187E+02,3.898073E-02,2.387286E-02,7.129958E+02,0.000000E+00,4.370082E-02,0.000000E+00,7.133677E+02,0.000000E+00,4.372362E-02,0.000000E+00,2.602877E+02,1.493098E+02,1.595351E-02,1.044930E-02,7.129958E+02,0.000000E+00,4.370082E-02,0.000000E+00,6.359924E+02,3.294166E+02,3.898114E-02,2.305390E-02,6.362664E+02,4.741233E+02,3.899794E-02,3.318106E-02,6.359924E+02,3.480221E+02,3.898114E-02,2.435599E-02 
24:00:00,3.585714E+02,0.000000E+00,2.197750E-02,0.000000E+00,7.129893E+02,0.000000E+00,4.370043E-02,0.000000E+00,6.359856E+02,3.296083E+02,3.898073E-02,2.306732E-02,7.129958E+02,0.000000E+00,4.370082E-02,0.000000E+00,7.133677E+02,0.000000E+00,4.372362E-02,0.000000E+00,2.602877E+02,1.456533E+02,1.595351E-02,1.019341E-02,7.129958E+02,0.000000E+00,4.370082E-02,0.000000E+00,6.359924E+02,3.187873E+02,3.898114E-02,2.231002E-02,6.362664E+02,4.559727E+02,3.899794E-02,3.191080E-02,6.359924E+02,3.365018E+02,3.898114E-02,2.354975E-02 
Peak,3.585714E+02,0.000000E+00,2.197750E-02,0.000000E+00,7.129893E+02,3.099962E+02,4.370043E-02,2.169479E-02,6.359856E+02,1.007843E+03,3.898073E-02,7.053293E-02,7.129958E+02,6.434487E+01,4.370082E-02,4.503098E-03,7.133677E+02,5.706612E+02,4.372362E-02,3.993717E-02,2.602877E+02,2.045748E+02,1.595351E-02,1.431696E-02,7.129958E+02,2.089867E+02,4.370082E-02,1.462573E-02,6.359924E+02,6.401863E+02,3.898114E-02,4.480281E-02,6.362664E+02,1.242744E+03,3.899794E-02,8.697222E-02,6.359924E+02,8.266939E+02,3.898114E-02,5.785537E-02 

Peak Vol Flow (m3/s),,,1.899586E-02,0.000000E+00,,,3.777169E-02,1.875150E-02,,,3.369230E-02,6.096389E-02,,,3.777203E-02,3.892173E-03,,,3.779173E-02,3.451898E-02,,,1.378914E-02,1.237461E-02,,,3.777203E-02,1.264149E-02,,,3.369266E-02,3.872452E-02,,,3.370717E-02,7.517289E-02,,,3.369266E-02,5.000626E-02 
