Time,THERMAL ZONE 7:SAN FRANCISCO INTL AP ANN HTG 99.6% CONDNS DB:Des Heat Load [W],THERMAL ZONE 7:SAN FRANCISCO INTL AP ANN CLG .4% CONDNS DB=>MWB:Des Sens Cool Load [W],THERMAL ZONE 7:SAN FRANCISCO INTL AP ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],THERMAL ZONE 7:SAN FRANCISCO INTL AP ANN CLG .4% CONDNS DB=>MWB:Des Cool Mass Flow [kg/s],THERMAL ZONE 1:SAN FRANCISCO INTL AP ANN HTG 99.6% CONDNS DB:Des Heat Load [W],THERMAL ZONE 1:SAN FRANCISCO INTL AP ANN CLG .4% CONDNS DB=>MWB:Des Sens Cool Load [W],THERMAL ZONE 1:SAN FRANCISCO INTL AP ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],THERMAL ZONE 1:SAN FRANCISCO INTL AP ANN CLG .4% CONDNS DB=>MWB:Des Cool Mass Flow [kg/s],THERMAL ZONE 13:SAN FRANCISCO INTL AP ANN HTG 99.6% CONDNS DB:Des Heat Load [W],THERMAL ZONE 13:SAN FRANCISCO INTL AP ANN CLG .4% CONDNS DB=>MWB:Des Sens Cool Load [W],THERMAL ZONE 13:SAN FRANCISCO INTL AP ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],THERMAL ZONE 13:SAN FRANCISCO INTL AP ANN CLG .4% CONDNS DB=>MWB:Des Cool Mass Flow [kg/s],THERMAL ZONE 3:SAN FRANCISCO INTL AP ANN HTG 99.6% CONDNS DB:Des Heat Load [W],THERMAL ZONE 3:SAN FRANCISCO INTL AP ANN CLG .4% CONDNS DB=>MWB:Des Sens Cool Load [W],THERMAL ZONE 3:SAN FRANCISCO INTL AP ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],THERMAL ZONE 3:SAN FRANCISCO INTL AP ANN CLG .4% CONDNS DB=>MWB:Des Cool Mass Flow [kg/s],THERMAL ZONE 6:SAN FRANCISCO INTL AP ANN HTG 99.6% CONDNS DB:Des Heat Load [W],THERMAL ZONE 6::Des Sens Cool Load [W],THERMAL ZONE 6:SAN FRANCISCO INTL AP ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],THERMAL ZONE 6::Des Cool Mass Flow [kg/s],THERMAL ZONE 10:SAN FRANCISCO INTL AP ANN HTG 99.6% CONDNS DB:Des Heat Load [W],THERMAL ZONE 10:SAN FRANCISCO INTL AP ANN CLG .4% CONDNS DB=>MWB:Des Sens Cool Load [W],THERMAL ZONE 10:SAN FRANCISCO INTL AP ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],THERMAL ZONE 10:SAN FRANCISCO INTL AP ANN CLG .4% CONDNS DB=>MWB:Des Cool Mass Flow [kg/s],THERMAL ZONE 11:SAN FRANCISCO INTL AP ANN HTG 99.6% CONDNS DB:Des Heat Load [W],THERMAL ZONE 11:SAN FRANCISCO INTL AP ANN CLG .4% CONDNS DB=>MWB:Des Sens Cool Load [W],THERMAL ZONE 11:SAN FRANCISCO INTL AP ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],THERMAL ZONE 11:SAN FRANCISCO INTL AP ANN CLG .4% CONDNS DB=>MWB:Des Cool Mass Flow [kg/s],THERMAL ZONE 15:SAN FRANCISCO INTL AP ANN HTG 99.6% CONDNS DB:Des Heat Load [W],THERMAL ZONE 15:SAN FRANCISCO INTL AP ANN CLG .4% CONDNS DB=>MWB:Des Sens Cool Load [W],THERMAL ZONE 15:SAN FRANCISCO INTL AP ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],THERMAL ZONE 15:SAN FRANCISCO INTL AP ANN CLG .4% CONDNS DB=>MWB:Des Cool Mass Flow [kg/s],THERMAL ZONE 4:SAN FRANCISCO INTL AP ANN HTG 99.6% CONDNS DB:Des Heat Load [W],THERMAL ZONE 4::Des Sens Cool Load [W],THERMAL ZONE 4:SAN FRANCISCO INTL AP ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],THERMAL ZONE 4::Des Cool Mass Flow [kg/s],THERMAL ZONE 9:SAN FRANCISCO INTL AP ANN HTG 99.6% CONDNS DB:Des Heat Load [W],THERMAL ZONE 9:SAN FRANCISCO INTL AP ANN CLG .4% CONDNS DB=>MWB:Des Sens Cool Load [W],THERMAL ZONE 9:SAN FRANCISCO INTL AP ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],THERMAL ZONE 9:SAN FRANCISCO INTL AP ANN CLG .4% CONDNS DB=>MWB:Des Cool Mass Flow [kg/s],THERMAL ZONE 12:SAN FRANCISCO INTL AP ANN HTG 99.6% CONDNS DB:Des Heat Load [W],THERMAL ZONE 12:SAN FRANCISCO INTL AP ANN CLG .4% CONDNS DB=>MWB:Des Sens Cool Load [W],THERMAL ZONE 12:SAN FRANCISCO INTL AP ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],THERMAL ZONE 12:SAN FRANCISCO INTL AP ANN CLG .4% CONDNS DB=>MWB:Des Cool Mass Flow [kg/s],THERMAL ZONE 14:SAN FRANCISCO INTL AP ANN HTG 99.6% CONDNS DB:Des Heat Load [W],THERMAL ZONE 14:SAN FRANCISCO INTL AP ANN CLG .4% CONDNS DB=>MWB:Des Sens Cool Load [W],THERMAL ZONE 14:SAN FRANCISCO INTL AP ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],THERMAL ZONE 14:SAN FRANCISCO INTL AP ANN CLG .4% CONDNS DB=>MWB:Des Cool Mass Flow [kg/s],THERMAL ZONE 2:SAN FRANCISCO INTL AP ANN HTG 99.6% CONDNS DB:Des Heat Load [W],THERMAL ZONE 2:SAN FRANCISCO INTL AP ANN CLG .4% CONDNS DB=>MWB:Des Sens Cool Load [W],THERMAL ZONE 2:SAN FRANCISCO INTL AP ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],THERMAL ZONE 2:SAN FRANCISCO INTL AP ANN CLG .4% CONDNS DB=>MWB:Des Cool Mass Flow [kg/s],THERMAL ZONE 8:SAN FRANCISCO INTL AP ANN HTG 99.6% CONDNS DB:Des Heat Load [W],THERMAL ZONE 8:SAN FRANCISCO INTL AP ANN CLG .4% CONDNS DB=>MWB:Des Sens Cool Load [W],THERMAL ZONE 8:SAN FRANCISCO INTL AP ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],THERMAL ZONE 8:SAN FRANCISCO INTL AP ANN CLG .4% CONDNS DB=>MWB:Des Cool Mass Flow [kg/s],THERMAL ZONE 5:SAN FRANCISCO INTL AP ANN HTG 99.6% CONDNS DB:Des Heat Load [W],THERMAL ZONE 5:SAN FRANCISCO INTL AP ANN CLG .4% CONDNS DB=>MWB:Des Sens Cool Load [W],THERMAL ZONE 5:SAN FRANCISCO INTL AP ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],THERMAL ZONE 5:SAN FRANCISCO INTL AP ANN CLG .4% CONDNS DB=>MWB:Des Cool Mass Flow [kg/s] 
20:45:00,2.533464E+02,1.213076E+02,1.552807E-02,8.489592E-03,7.628739E+02,0.000000E+00,4.675794E-02,0.000000E+00,6.839590E+02,2.828639E+02,4.192110E-02,1.979596E-02,5.910821E+02,4.380682E+02,3.622851E-02,3.065778E-02,3.615310E+02,0.000000E+00,2.215890E-02,0.000000E+00,5.910821E+02,6.066426E+00,3.622851E-02,4.245529E-04,6.836802E+02,8.352572E+01,4.190402E-02,5.845466E-03,1.633345E+02,3.510170E+01,1.001107E-02,2.456558E-03,7.634499E+02,0.000000E+00,4.679325E-02,0.000000E+00,7.628739E+02,0.000000E+00,4.675794E-02,0.000000E+00,5.910413E+02,1.002045E+02,3.622601E-02,7.012712E-03,5.910413E+02,2.381099E+02,3.622601E-02,1.666389E-02,6.839590E+02,1.604590E+02,4.192110E-02,1.122957E-02,6.836802E+02,4.790226E+02,4.190402E-02,3.352393E-02,7.634499E+02,0.000000E+00,4.679325E-02,0.000000E+00 
21:00:00,2.533464E+02,1.165338E+02,1.552807E-02,8.155502E-03,7.628739E+02,0.000000E+00,4.675794E-02,0.000000E+00,6.839590E+02,2.623752E+02,4.192110E-02,1.836207E-02,5.910821E+02,4.051572E+02,3.622851E-02,2.835453E-02,3.615310E+02,0.000000E+00,2.215890E-02,0.000000E+00,5.910821E+02,1.961752E+00,3.622851E-02,1.372913E-04,6.836802E+02,7.328739E+01,4.190402E-02,5.128947E-03,1.633345E+02,3.118206E+01,1.001107E-02,2.182245E-03,7.634499E+02,0.000000E+00,4.679325E-02,0.000000E+00,7.628739E+02,0.000000E+00,4.675794E-02,0.000000E+00,5.910413E+02,8.628583E+01,3.622601E-02,6.038630E-03,5.910413E+02,2.168386E+02,3.622601E-02,1.517524E-02,6.839590E+02,1.469302E+02,4.192110E-02,1.028277E-02,6.836802E+02,4.450371E+02,4.190402E-02,3.114548E-02,7.634499E+02,0.000000E+00,4.679325E-02,0.000000E+00 
21:15:00,2.533464E+02,1.119293E+02,1.552807E-02,7.833261E-03,7.628739E+02,0.000000E+00,4.675794E-02,0.000000E+00,6.839590E+02,2.428938E+02,4.192110E-02,1.699869E-02,5.910821E+02,3.743524E+02,3.622851E-02,2.619869E-02,3.615310E+02,0.000000E+00,2.215890E-02,0.000000E+00,5.910821E+02,0.000000E+00,3.622851E-02,0.000000E+00,6.836802E+02,6.364344E+01,4.190402E-02,4.454024E-03,1.633345E+02,2.750871E+01,1.001107E-02,1.925170E-03,7.634499E+02,0.000000E+00,4.679325E-02,0.000000E+00,7.628739E+02,0.000000E+00,4.675794E-02,0.000000E+00,5.910413E+02,7.299417E+01,3.622601E-02,5.108426E-03,5.910413E+02,1.966026E+02,3.622601E-02,1.375904E-02,6.839590E+02,1.339462E+02,4.192110E-02,9.374093E-03,6.836802E+02,4.136798E+02,4.190402E-02,2.895098E-02,7.634499E+02,0.000000E+00,4.679325E-02,0.000000E+00 
21:30:00,2.533464E+02,1.074846E+02,1.552807E-02,7.522204E-03,7.628739E+02,0.000000E+00,4.675794E-02,0.000000E+00,6.839590E+02,2.243090E+02,4.192110E-02,1.569805E-02,5.910821E+02,3.452298E+02,3.622851E-02,2.416057E-02,3.615310E+02,0.000000E+00,2.215890E-02,0.000000E+00,5.910821E+02,0.000000E+00,3.622851E-02,0.000000E+00,6.836802E+02,5.446916E+01,4.190402E-02,3.811971E-03,1.633345E+02,2.405843E+01,1.001107E-02,1.683706E-03,7.634499E+02,0.000000E+00,4.679325E-02,0.000000E+00,7.628739E+02,0.000000E+00,4.675794E-02,0.000000E+00,5.910413E+02,6.026972E+01,3.622601E-02,4.217918E-03,5.910413E+02,1.773030E+02,3.622601E-02,1.240838E-02,6.839590E+02,1.214334E+02,4.192110E-02,8.498399E-03,6.836802E+02,3.843954E+02,4.190402E-02,2.690153E-02,7.634499E+02,0.000000E+00,4.679325E-02,0.000000E+00 
21:45:00,2.533464E+02,1.031806E+02,1.552807E-02,7.220994E-03,7.628739E+02,0.000000E+00,4.675794E-02,0.000000E+00,6.839590E+02,2.065304E+02,4.192110E-02,1.445383E-02,5.910821E+02,3.175266E+02,3.622851E-02,2.222179E-02,3.615310E+02,0.000000E+00,2.215890E-02,0.000000E+00,5.910821E+02,0.000000E+00,3.622851E-02,0.000000E+00,6.836802E+02,4.567640E+01,4.190402E-02,3.196618E-03,1.633345E+02,2.080213E+01,1.001107E-02,1.455817E-03,7.634499E+02,0.000000E+00,4.679325E-02,0.000000E+00,7.628739E+02,0.000000E+00,4.675794E-02,0.000000E+00,5.910413E+02,4.807195E+01,3.622601E-02,3.364269E-03,5.910413E+02,1.588607E+02,3.622601E-02,1.111771E-02,6.839590E+02,1.093395E+02,4.192110E-02,7.652017E-03,6.836802E+02,3.568207E+02,4.190402E-02,2.497175E-02,7.634499E+02,0.000000E+00,4.679325E-02,0.000000E+00 
22:00:00,2.533464E+02,9.899487E+01,1.552807E-02,6.928060E-03,7.628739E+02,0.000000E+00,4.675794E-02,0.000000E+00,6.839590E+02,1.894824E+02,4.192110E-02,1.326074E-02,5.910821E+02,2.910695E+02,3.622851E-02,2.037022E-02,3.615310E+02,0.000000E+00,2.215890E-02,0.000000E+00,5.910821E+02,0.000000E+00,3.622851E-02,0.000000E+00,6.836802E+02,3.720175E+01,4.190402E-02,2.603528E-03,1.633345E+02,1.771034E+01,1.001107E-02,1.239441E-03,7.634499E+02,0.000000E+00,4.679325E-02,0.000000E+00,7.628739E+02,0.000000E+00,4.675794E-02,0.000000E+00,5.910413E+02,3.637159E+01,3.622601E-02,2.545430E-03,5.910413E+02,1.412080E+02,3.622601E-02,9.882305E-03,6.839590E+02,9.762562E+01,4.192110E-02,6.832234E-03,6.836802E+02,3.307070E+02,4.190402E-02,2.314421E-02,7.634499E+02,0.000000E+00,4.679325E-02,0.000000E+00 
22:15:00,2.533464E+02,9.490680E+01,1.552807E-02,6.641960E-03,7.628739E+02,0.000000E+00,4.675794E-02,0.000000E+00,6.839590E+02,1.731812E+02,4.192110E-02,1.211992E-02,5.910821E+02,2.658254E+02,3.622851E-02,1.860353E-02,3.615310E+02,0.000000E+00,2.215890E-02,0.000000E+00,5.910821E+02,0.000000E+00,3.622851E-02,0.000000E+00,6.836802E+02,2.907826E+01,4.190402E-02,2.035014E-03,1.633345E+02,1.475916E+01,1.001107E-02,1.032905E-03,7.634499E+02,0.000000E+00,4.679325E-02,0.000000E+00,7.628739E+02,0.000000E+00,4.675794E-02,0.000000E+00,5.910413E+02,2.522946E+01,3.622601E-02,1.765659E-03,5.910413E+02,1.243709E+02,3.622601E-02,8.703975E-03,6.839590E+02,8.634080E+01,4.192110E-02,6.042477E-03,6.836802E+02,3.059536E+02,4.190402E-02,2.141187E-02,7.634499E+02,0.000000E+00,4.679325E-02,0.000000E+00 
22:30:00,2.533464E+02,9.089911E+01,1.552807E-02,6.361486E-03,7.628739E+02,0.000000E+00,4.675794E-02,0.000000E+00,6.839590E+02,1.575833E+02,4.192110E-02,1.102831E-02,5.910821E+02,2.417239E+02,3.622851E-02,1.691681E-02,3.615310E+02,0.000000E+00,2.215890E-02,0.000000E+00,5.910821E+02,0.000000E+00,3.622851E-02,0.000000E+00,6.836802E+02,2.127130E+01,4.190402E-02,1.488651E-03,1.633345E+02,1.193192E+01,1.001107E-02,8.350438E-04,7.634499E+02,0.000000E+00,4.679325E-02,0.000000E+00,7.628739E+02,0.000000E+00,4.675794E-02,0.000000E+00,5.910413E+02,1.476468E+01,3.622601E-02,1.033292E-03,5.910413E+02,1.083117E+02,3.622601E-02,7.580092E-03,6.839590E+02,7.546990E+01,4.192110E-02,5.281687E-03,6.836802E+02,2.824437E+02,4.190402E-02,1.976655E-02,7.634499E+02,0.000000E+00,4.679325E-02,0.000000E+00 
22:45:00,2.533464E+02,8.695825E+01,1.552807E-02,6.085689E-03,7.628739E+02,0.000000E+00,4.675794E-02,0.000000E+00,6.839590E+02,1.426526E+02,4.192110E-02,9.983404E-03,5.910821E+02,2.187112E+02,3.622851E-02,1.530629E-02,3.615310E+02,0.000000E+00,2.215890E-02,0.000000E+00,5.910821E+02,0.000000E+00,3.622851E-02,0.000000E+00,6.836802E+02,1.378114E+01,4.190402E-02,9.644596E-04,1.633345E+02,9.220226E+00,1.001107E-02,6.452685E-04,7.634499E+02,0.000000E+00,4.679325E-02,0.000000E+00,7.628739E+02,0.000000E+00,4.675794E-02,0.000000E+00,5.910413E+02,7.162852E+00,3.622601E-02,5.012852E-04,5.910413E+02,9.299929E+01,3.622601E-02,6.508465E-03,6.839590E+02,6.500313E+01,4.192110E-02,4.549181E-03,6.836802E+02,2.600901E+02,4.190402E-02,1.820215E-02,7.634499E+02,0.000000E+00,4.679325E-02,0.000000E+00 
23:00:00,2.533464E+02,8.307414E+01,1.552807E-02,5.813863E-03,7.628739E+02,0.000000E+00,4.675794E-02,0.000000E+00,6.839590E+02,1.283593E+02,4.192110E-02,8.983099E-03,5.910821E+02,1.967444E+02,3.622851E-02,1.376896E-02,3.615310E+02,0.000000E+00,2.215890E-02,0.000000E+00,5.910821E+02,0.000000E+00,3.622851E-02,0.000000E+00,6.836802E+02,7.565351E+00,4.190402E-02,5.294537E-04,1.633345E+02,6.625725E+00,1.001107E-02,4.636949E-04,7.634499E+02,0.000000E+00,4.679325E-02,0.000000E+00,7.628739E+02,0.000000E+00,4.675794E-02,0.000000E+00,5.910413E+02,2.306114E+00,3.622601E-02,1.613912E-04,5.910413E+02,7.840763E+01,3.622601E-02,5.487281E-03,6.839590E+02,5.493436E+01,4.192110E-02,3.844528E-03,6.836802E+02,2.388212E+02,4.190402E-02,1.671367E-02,7.634499E+02,0.000000E+00,4.679325E-02,0.000000E+00 
23:15:00,2.533464E+02,7.923952E+01,1.552807E-02,5.545500E-03,7.628739E+02,0.000000E+00,4.675794E-02,0.000000E+00,6.839590E+02,1.146013E+02,4.192110E-02,8.020261E-03,5.910821E+02,1.757081E+02,3.622851E-02,1.229676E-02,3.615310E+02,0.000000E+00,2.215890E-02,0.000000E+00,5.910821E+02,0.000000E+00,3.622851E-02,0.000000E+00,6.836802E+02,3.236731E+00,4.190402E-02,2.265195E-04,1.633345E+02,4.002421E+00,1.001107E-02,2.801055E-04,7.634499E+02,0.000000E+00,4.679325E-02,0.000000E+00,7.628739E+02,0.000000E+00,4.675794E-02,0.000000E+00,5.910413E+02,0.000000E+00,3.622601E-02,0.000000E+00,5.910413E+02,6.443686E+01,3.622601E-02,4.509551E-03,6.839590E+02,4.518377E+01,4.192110E-02,3.162142E-03,6.836802E+02,2.185052E+02,4.190402E-02,1.529188E-02,7.634499E+02,0.000000E+00,4.679325E-02,0.000000E+00 
23:30:00,2.533464E+02,7.544856E+01,1.552807E-02,5.280194E-03,7.628739E+02,0.000000E+00,4.675794E-02,0.000000E+00,6.839590E+02,1.013513E+02,4.192110E-02,7.092969E-03,5.910821E+02,1.555617E+02,3.622851E-02,1.088684E-02,3.615310E+02,0.000000E+00,2.215890E-02,0.000000E+00,5.910821E+02,0.000000E+00,3.622851E-02,0.000000E+00,6.836802E+02,7.349204E-01,4.190402E-02,5.143269E-05,1.633345E+02,2.043488E+00,1.001107E-02,1.430115E-04,7.634499E+02,0.000000E+00,4.679325E-02,0.000000E+00,7.628739E+02,0.000000E+00,4.675794E-02,0.000000E+00,5.910413E+02,0.000000E+00,3.622601E-02,0.000000E+00,5.910413E+02,5.106327E+01,3.622601E-02,3.573613E-03,6.839590E+02,3.574517E+01,4.192110E-02,2.501591E-03,6.836802E+02,1.990809E+02,4.190402E-02,1.393248E-02,7.634499E+02,0.000000E+00,4.679325E-02,0.000000E+00 
23:45:00,2.533464E+02,7.169578E+01,1.552807E-02,5.017559E-03,7.628739E+02,0.000000E+00,4.675794E-02,0.000000E+00,6.839590E+02,8.858540E+01,4.192110E-02,6.199563E-03,5.910821E+02,1.362708E+02,3.622851E-02,9.536781E-03,3.615310E+02,0.000000E+00,2.215890E-02,0.000000E+00,5.910821E+02,0.000000E+00,3.622851E-02,0.000000E+00,6.836802E+02,0.000000E+00,4.190402E-02,0.000000E+00,1.633345E+02,7.204189E-01,1.001107E-02,5.041781E-05,7.634499E+02,0.000000E+00,4.679325E-02,0.000000E+00,7.628739E+02,0.000000E+00,4.675794E-02,0.000000E+00,5.910413E+02,0.000000E+00,3.622601E-02,0.000000E+00,5.910413E+02,3.826753E+01,3.622601E-02,2.678116E-03,6.839590E+02,2.661385E+01,4.192110E-02,1.862544E-03,6.836802E+02,1.804911E+02,4.190402E-02,1.263150E-02,7.634499E+02,0.000000E+00,4.679325E-02,0.000000E+00 
24:00:00,2.533464E+02,6.797571E+01,1.552807E-02,4.757214E-03,7.628739E+02,0.000000E+00,4.675794E-02,0.000000E+00,6.839590E+02,7.628378E+01,4.192110E-02,5.338646E-03,5.910821E+02,1.178048E+02,3.622851E-02,8.244453E-03,3.615310E+02,0.000000E+00,2.215890E-02,0.000000E+00,5.910821E+02,0.000000E+00,3.622851E-02,0.000000E+00,6.836802E+02,0.000000E+00,4.190402E-02,0.000000E+00,1.633345E+02,0.000000E+00,1.001107E-02,0.000000E+00,7.634499E+02,0.000000E+00,4.679325E-02,0.000000E+00,7.628739E+02,0.000000E+00,4.675794E-02,0.000000E+00,5.910413E+02,0.000000E+00,3.622601E-02,0.000000E+00,5.910413E+02,2.603639E+01,3.622601E-02,1.822132E-03,6.839590E+02,1.778757E+01,4.192110E-02,1.244846E-03,6.836802E+02,1.626860E+02,4.190402E-02,1.138542E-02,7.634499E+02,0.000000E+00,4.679325E-02,0.000000E+00 
Peak,2.533464E+02,1.511055E+02,1.552807E-02,1.057497E-02,7.628739E+02,3.019090E+02,4.675794E-02,2.112862E-02,6.839590E+02,9.703190E+02,4.192110E-02,6.790683E-02,5.910821E+02,1.150845E+03,3.622851E-02,8.054078E-02,3.615310E+02,0.000000E+00,2.215890E-02,0.000000E+00,5.910821E+02,1.102877E+02,3.622851E-02,7.718380E-03,6.836802E+02,2.082007E+02,4.190402E-02,1.457072E-02,1.633345E+02,6.422692E+01,1.001107E-02,4.494856E-03,7.634499E+02,0.000000E+00,4.679325E-02,0.000000E+00,7.628739E+02,2.406472E+02,4.675794E-02,1.684126E-02,5.910413E+02,8.625113E+02,3.622601E-02,6.036201E-02,5.910413E+02,9.228079E+02,3.622601E-02,6.458181E-02,6.839590E+02,9.229887E+02,4.192110E-02,6.459446E-02,6.836802E+02,1.225880E+03,4.190402E-02,8.579203E-02,7.634499E+02,5.772902E+02,4.679325E-02,4.040050E-02 

Peak Vol Flow (m3/s),,,1.289682E-02,8.783032E-03,,,3.883475E-02,1.754835E-02,,,3.481752E-02,5.639994E-02,,,3.008954E-02,6.689304E-02,,,1.840405E-02,0.000000E+00,,,3.008954E-02,6.410491E-03,,,3.480333E-02,1.210170E-02,,,8.314682E-03,3.733197E-03,,,3.886408E-02,0.000000E+00,,,3.883475E-02,1.398749E-02,,,3.008747E-02,5.013359E-02,,,3.008747E-02,5.363835E-02,,,3.481752E-02,5.364885E-02,,,3.480333E-02,7.125447E-02,,,3.886408E-02,3.355459E-02 
