Time,THERMAL ZONE 4:PHILADELPHIA INTERNATIONAL AP ANN HTG 99.6% CONDNS DB:Des Heat Load [W],THERMAL ZONE 4:PHILADELPHIA INTERNATIONAL AP ANN CLG .4% CONDNS DB=>MWB:Des Sens Cool Load [W],THERMAL ZONE 4:PHILADELPHIA INTERNATIONAL AP ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],THERMAL ZONE 4:PHILADELPHIA INTERNATIONAL AP ANN CLG .4% CONDNS DB=>MWB:Des Cool Mass Flow [kg/s],THERMAL ZONE 8:PHILADELPHIA INTERNATIONAL AP ANN HTG 99.6% CONDNS DB:Des Heat Load [W],THERMAL ZONE 8:PHILADELPHIA INTERNATIONAL AP ANN CLG .4% CONDNS DB=>MWB:Des Sens Cool Load [W],THERMAL ZONE 8:PHILADELPHIA INTERNATIONAL AP ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],THERMAL ZONE 8:PHILADELPHIA INTERNATIONAL AP ANN CLG .4% CONDNS DB=>MWB:Des Cool Mass Flow [kg/s],THERMAL ZONE 5:PHILADELPHIA INTERNATIONAL AP ANN HTG 99.6% CONDNS DB:Des Heat Load [W],THERMAL ZONE 5::Des Sens Cool Load [W],THERMAL ZONE 5:PHILADELPHIA INTERNATIONAL AP ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],THERMAL ZONE 5::Des Cool Mass Flow [kg/s],THERMAL ZONE 7:PHILADELPHIA INTERNATIONAL AP ANN HTG 99.6% CONDNS DB:Des Heat Load [W],THERMAL ZONE 7::Des Sens Cool Load [W],THERMAL ZONE 7:PHILADELPHIA INTERNATIONAL AP ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],THERMAL ZONE 7::Des Cool Mass Flow [kg/s],THERMAL ZONE 6:PHILADELPHIA INTERNATIONAL AP ANN HTG 99.6% CONDNS DB:Des Heat Load [W],THERMAL ZONE 6:PHILADELPHIA INTERNATIONAL AP ANN CLG .4% CONDNS DB=>MWB:Des Sens Cool Load [W],THERMAL ZONE 6:PHILADELPHIA INTERNATIONAL AP ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],THERMAL ZONE 6:PHILADELPHIA INTERNATIONAL AP ANN CLG .4% CONDNS DB=>MWB:Des Cool Mass Flow [kg/s],THERMAL ZONE 11:PHILADELPHIA INTERNATIONAL AP ANN HTG 99.6% CONDNS DB:Des Heat Load [W],THERMAL ZONE 11:PHILADELPHIA INTERNATIONAL AP ANN CLG .4% CONDNS DB=>MWB:Des Sens Cool Load [W],THERMAL ZONE 11:PHILADELPHIA INTERNATIONAL AP ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],THERMAL ZONE 11:PHILADELPHIA INTERNATIONAL AP ANN CLG .4% CONDNS DB=>MWB:Des Cool Mass Flow [kg/s],THERMAL ZONE 9:PHILADELPHIA INTERNATIONAL AP ANN HTG 99.6% CONDNS DB:Des Heat Load [W],THERMAL ZONE 9:PHILADELPHIA INTERNATIONAL AP ANN CLG .4% CONDNS DB=>MWB:Des Sens Cool Load [W],THERMAL ZONE 9:PHILADELPHIA INTERNATIONAL AP ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],THERMAL ZONE 9:PHILADELPHIA INTERNATIONAL AP ANN CLG .4% CONDNS DB=>MWB:Des Cool Mass Flow [kg/s],THERMAL ZONE 10:PHILADELPHIA INTERNATIONAL AP ANN HTG 99.6% CONDNS DB:Des Heat Load [W],THERMAL ZONE 10:PHILADELPHIA INTERNATIONAL AP ANN CLG .4% CONDNS DB=>MWB:Des Sens Cool Load [W],THERMAL ZONE 10:PHILADELPHIA INTERNATIONAL AP ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],THERMAL ZONE 10:PHILADELPHIA INTERNATIONAL AP ANN CLG .4% CONDNS DB=>MWB:Des Cool Mass Flow [kg/s],THERMAL ZONE 2:PHILADELPHIA INTERNATIONAL AP ANN HTG 99.6% CONDNS DB:Des Heat Load [W],THERMAL ZONE 2::Des Sens Cool Load [W],THERMAL ZONE 2:PHILADELPHIA INTERNATIONAL AP ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],THERMAL ZONE 2::Des Cool Mass Flow [kg/s],THERMAL ZONE 12:PHILADELPHIA INTERNATIONAL AP ANN HTG 99.6% CONDNS DB:Des Heat Load [W],THERMAL ZONE 12:PHILADELPHIA INTERNATIONAL AP ANN CLG .4% CONDNS DB=>MWB:Des Sens Cool Load [W],THERMAL ZONE 12:PHILADELPHIA INTERNATIONAL AP ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],THERMAL ZONE 12:PHILADELPHIA INTERNATIONAL AP ANN CLG .4% CONDNS DB=>MWB:Des Cool Mass Flow [kg/s],THERMAL ZONE 14:PHILADELPHIA INTERNATIONAL AP ANN HTG 99.6% CONDNS DB:Des Heat Load [W],THERMAL ZONE 14:PHILADELPHIA INTERNATIONAL AP ANN CLG .4% CONDNS DB=>MWB:Des Sens Cool Load [W],THERMAL ZONE 14:PHILADELPHIA INTERNATIONAL AP ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],THERMAL ZONE 14:PHILADELPHIA INTERNATIONAL AP ANN CLG .4% CONDNS DB=>MWB:Des Cool Mass Flow [kg/s],THERMAL ZONE 13:PHILADELPHIA INTERNATIONAL AP ANN HTG 99.6% CONDNS DB:Des Heat Load [W],THERMAL ZONE 13::Des Sens Cool Load [W],THERMAL ZONE 13:PHILADELPHIA INTERNATIONAL AP ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],THERMAL ZONE 13::Des Cool Mass Flow [kg/s],THERMAL ZONE 15:PHILADELPHIA INTERNATIONAL AP ANN HTG 99.6% CONDNS DB:Des Heat Load [W],THERMAL ZONE 15:PHILADELPHIA INTERNATIONAL AP ANN CLG .4% CONDNS DB=>MWB:Des Sens Cool Load [W],THERMAL ZONE 15:PHILADELPHIA INTERNATIONAL AP ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],THERMAL ZONE 15:PHILADELPHIA INTERNATIONAL AP ANN CLG .4% CONDNS DB=>MWB:Des Cool Mass Flow [kg/s],THERMAL ZONE 1:PHILADELPHIA INTERNATIONAL AP ANN HTG 99.6% CONDNS DB:Des Heat Load [W],THERMAL ZONE 1::Des Sens Cool Load [W],THERMAL ZONE 1:PHILADELPHIA INTERNATIONAL AP ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],THERMAL ZONE 1::Des Cool Mass Flow [kg/s],THERMAL ZONE 3:PHILADELPHIA INTERNATIONAL AP ANN HTG 99.6% CONDNS DB:Des Heat Load [W],THERMAL ZONE 3::Des Sens Cool Load [W],THERMAL ZONE 3:PHILADELPHIA INTERNATIONAL AP ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],THERMAL ZONE 3::Des Cool Mass Flow [kg/s] 
18:45:00,7.243943E+03,2.435584E+03,4.439946E-01,1.704520E-01,7.243943E+03,2.703001E+03,4.439946E-01,1.891669E-01,7.244355E+03,0.000000E+00,4.440198E-01,0.000000E+00,1.378965E+04,0.000000E+00,8.451932E-01,0.000000E+00,5.914071E+03,4.201249E+03,3.624843E-01,2.940204E-01,5.855962E+03,1.148402E+03,3.589227E-01,8.036980E-02,7.310574E+03,5.785627E+03,4.480786E-01,4.049015E-01,5.855962E+03,1.367402E+03,3.589227E-01,9.569627E-02,3.979497E+04,0.000000E+00,2.439107E+00,0.000000E+00,7.310574E+03,2.017580E+03,4.480786E-01,1.411983E-01,5.914071E+03,4.350675E+02,3.624843E-01,3.044803E-02,7.276984E+03,0.000000E+00,4.460198E-01,0.000000E+00,7.276984E+03,1.375733E+02,4.460198E-01,9.627852E-03,3.431590E+04,0.000000E+00,2.103285E+00,0.000000E+00,7.244355E+03,0.000000E+00,4.440198E-01,0.000000E+00 
19:00:00,7.243943E+03,2.324750E+03,4.439946E-01,1.626954E-01,7.243943E+03,2.577207E+03,4.439946E-01,1.803633E-01,7.244355E+03,0.000000E+00,4.440198E-01,0.000000E+00,1.378965E+04,0.000000E+00,8.451932E-01,0.000000E+00,5.914071E+03,3.867703E+03,3.624843E-01,2.706774E-01,5.855962E+03,1.035954E+03,3.589227E-01,7.250024E-02,7.310574E+03,5.426700E+03,4.480786E-01,3.797823E-01,5.855962E+03,1.245193E+03,3.589227E-01,8.714361E-02,3.979497E+04,0.000000E+00,2.439107E+00,0.000000E+00,7.310574E+03,1.943072E+03,4.480786E-01,1.359840E-01,5.914071E+03,3.814286E+02,3.624843E-01,2.669412E-02,7.276984E+03,0.000000E+00,4.460198E-01,0.000000E+00,7.276984E+03,3.227185E+01,4.460198E-01,2.258500E-03,3.431590E+04,0.000000E+00,2.103285E+00,0.000000E+00,7.244355E+03,0.000000E+00,4.440198E-01,0.000000E+00 
19:15:00,7.243943E+03,2.212453E+03,4.439946E-01,1.548364E-01,7.243943E+03,2.450787E+03,4.439946E-01,1.715160E-01,7.244355E+03,0.000000E+00,4.440198E-01,0.000000E+00,1.378965E+04,0.000000E+00,8.451932E-01,0.000000E+00,5.914071E+03,3.497457E+03,3.624843E-01,2.447662E-01,5.855962E+03,9.250664E+02,3.589227E-01,6.473987E-02,7.310574E+03,5.027067E+03,4.480786E-01,3.518144E-01,5.855962E+03,1.124099E+03,3.589227E-01,7.866898E-02,3.979497E+04,0.000000E+00,2.439107E+00,0.000000E+00,7.310574E+03,1.833966E+03,4.480786E-01,1.283483E-01,5.914071E+03,3.088808E+02,3.624843E-01,2.161687E-02,7.276984E+03,0.000000E+00,4.460198E-01,0.000000E+00,7.276984E+03,0.000000E+00,4.460198E-01,0.000000E+00,3.431590E+04,0.000000E+00,2.103285E+00,0.000000E+00,7.244355E+03,0.000000E+00,4.440198E-01,0.000000E+00 
19:30:00,7.243943E+03,2.101037E+03,4.439946E-01,1.470390E-01,7.243943E+03,2.326013E+03,4.439946E-01,1.627837E-01,7.244355E+03,0.000000E+00,4.440198E-01,0.000000E+00,1.378965E+04,0.000000E+00,8.451932E-01,0.000000E+00,5.914071E+03,3.128100E+03,3.624843E-01,2.189170E-01,5.855962E+03,8.184085E+02,3.589227E-01,5.727552E-02,7.310574E+03,4.624538E+03,4.480786E-01,3.236438E-01,5.855962E+03,1.006621E+03,3.589227E-01,7.044742E-02,3.979497E+04,0.000000E+00,2.439107E+00,0.000000E+00,7.310574E+03,1.707050E+03,4.480786E-01,1.194662E-01,5.914071E+03,2.255263E+02,3.624843E-01,1.578332E-02,7.276984E+03,0.000000E+00,4.460198E-01,0.000000E+00,7.276984E+03,0.000000E+00,4.460198E-01,0.000000E+00,3.431590E+04,0.000000E+00,2.103285E+00,0.000000E+00,7.244355E+03,0.000000E+00,4.440198E-01,0.000000E+00 
19:45:00,7.243943E+03,1.994344E+03,4.439946E-01,1.395722E-01,7.243943E+03,2.206743E+03,4.439946E-01,1.544367E-01,7.244355E+03,0.000000E+00,4.440198E-01,0.000000E+00,1.378965E+04,0.000000E+00,8.451932E-01,0.000000E+00,5.914071E+03,2.787226E+03,3.624843E-01,1.950613E-01,5.855962E+03,7.200565E+02,3.589227E-01,5.039246E-02,7.310574E+03,4.248551E+03,4.480786E-01,2.973307E-01,5.855962E+03,8.965031E+02,3.589227E-01,6.274089E-02,3.979497E+04,0.000000E+00,2.439107E+00,0.000000E+00,7.310574E+03,1.578698E+03,4.480786E-01,1.104837E-01,5.914071E+03,1.411432E+02,3.624843E-01,9.877812E-03,7.276984E+03,0.000000E+00,4.460198E-01,0.000000E+00,7.276984E+03,0.000000E+00,4.460198E-01,0.000000E+00,3.431590E+04,0.000000E+00,2.103285E+00,0.000000E+00,7.244355E+03,0.000000E+00,4.440198E-01,0.000000E+00 
20:00:00,7.243943E+03,1.895392E+03,4.439946E-01,1.326472E-01,7.243943E+03,2.096030E+03,4.439946E-01,1.466887E-01,7.244355E+03,0.000000E+00,4.440198E-01,0.000000E+00,1.378965E+04,0.000000E+00,8.451932E-01,0.000000E+00,5.914071E+03,2.506121E+03,3.624843E-01,1.753884E-01,5.855962E+03,6.319842E+02,3.589227E-01,4.422880E-02,7.310574E+03,3.931656E+03,4.480786E-01,2.751531E-01,5.855962E+03,7.966104E+02,3.589227E-01,5.575000E-02,3.979497E+04,0.000000E+00,2.439107E+00,0.000000E+00,7.310574E+03,1.466191E+03,4.480786E-01,1.026100E-01,5.914071E+03,7.398617E+01,3.624843E-01,5.177862E-03,7.276984E+03,0.000000E+00,4.460198E-01,0.000000E+00,7.276984E+03,0.000000E+00,4.460198E-01,0.000000E+00,3.431590E+04,0.000000E+00,2.103285E+00,0.000000E+00,7.244355E+03,0.000000E+00,4.440198E-01,0.000000E+00 
20:15:00,7.243943E+03,1.804910E+03,4.439946E-01,1.263149E-01,7.243943E+03,1.994633E+03,4.439946E-01,1.395925E-01,7.244355E+03,0.000000E+00,4.440198E-01,0.000000E+00,1.378965E+04,0.000000E+00,8.451932E-01,0.000000E+00,5.914071E+03,2.286937E+03,3.624843E-01,1.600491E-01,5.855962E+03,5.519222E+02,3.589227E-01,3.862574E-02,7.310574E+03,3.679013E+03,4.480786E-01,2.574722E-01,5.855962E+03,7.087873E+02,3.589227E-01,4.960379E-02,3.979497E+04,0.000000E+00,2.439107E+00,0.000000E+00,7.310574E+03,1.375785E+03,4.480786E-01,9.628300E-02,5.914071E+03,3.017563E+01,3.624843E-01,2.111815E-03,7.276984E+03,0.000000E+00,4.460198E-01,0.000000E+00,7.276984E+03,0.000000E+00,4.460198E-01,0.000000E+00,3.431590E+04,0.000000E+00,2.103285E+00,0.000000E+00,7.244355E+03,0.000000E+00,4.440198E-01,0.000000E+00 
20:30:00,7.243943E+03,1.722505E+03,4.439946E-01,1.205478E-01,7.243943E+03,1.902210E+03,4.439946E-01,1.331243E-01,7.244355E+03,0.000000E+00,4.440198E-01,0.000000E+00,1.378965E+04,0.000000E+00,8.451932E-01,0.000000E+00,5.914071E+03,2.105851E+03,3.624843E-01,1.473759E-01,5.855962E+03,4.781456E+02,3.589227E-01,3.346255E-02,7.310574E+03,3.469600E+03,4.480786E-01,2.428165E-01,5.855962E+03,6.289407E+02,3.589227E-01,4.401580E-02,3.979497E+04,0.000000E+00,2.439107E+00,0.000000E+00,7.310574E+03,1.301708E+03,4.480786E-01,9.109874E-02,5.914071E+03,6.896087E+00,3.624843E-01,4.826162E-04,7.276984E+03,0.000000E+00,4.460198E-01,0.000000E+00,7.276984E+03,0.000000E+00,4.460198E-01,0.000000E+00,3.431590E+04,0.000000E+00,2.103285E+00,0.000000E+00,7.244355E+03,0.000000E+00,4.440198E-01,0.000000E+00 
20:45:00,7.243943E+03,1.645929E+03,4.439946E-01,1.151887E-01,7.243943E+03,1.816196E+03,4.439946E-01,1.271047E-01,7.244355E+03,0.000000E+00,4.440198E-01,0.000000E+00,1.378965E+04,0.000000E+00,8.451932E-01,0.000000E+00,5.914071E+03,1.945586E+03,3.624843E-01,1.361599E-01,5.855962E+03,4.068611E+02,3.589227E-01,2.847378E-02,7.310574E+03,3.286499E+03,4.480786E-01,2.300024E-01,5.855962E+03,5.540028E+02,3.589227E-01,3.877135E-02,3.979497E+04,0.000000E+00,2.439107E+00,0.000000E+00,7.310574E+03,1.237313E+03,4.480786E-01,8.659216E-02,5.914071E+03,0.000000E+00,3.624843E-01,0.000000E+00,7.276984E+03,0.000000E+00,4.460198E-01,0.000000E+00,7.276984E+03,0.000000E+00,4.460198E-01,0.000000E+00,3.431590E+04,0.000000E+00,2.103285E+00,0.000000E+00,7.244355E+03,0.000000E+00,4.440198E-01,0.000000E+00 
21:00:00,7.243943E+03,1.573476E+03,4.439946E-01,1.101182E-01,7.243943E+03,1.735078E+03,4.439946E-01,1.214278E-01,7.244355E+03,0.000000E+00,4.440198E-01,0.000000E+00,1.378965E+04,0.000000E+00,8.451932E-01,0.000000E+00,5.914071E+03,1.798343E+03,3.624843E-01,1.258553E-01,5.855962E+03,3.366603E+02,3.589227E-01,2.356084E-02,7.310574E+03,3.120905E+03,4.480786E-01,2.184135E-01,5.855962E+03,4.817865E+02,3.589227E-01,3.371736E-02,3.979497E+04,0.000000E+00,2.439107E+00,0.000000E+00,7.310574E+03,1.179370E+03,4.480786E-01,8.253705E-02,5.914071E+03,0.000000E+00,3.624843E-01,0.000000E+00,7.276984E+03,0.000000E+00,4.460198E-01,0.000000E+00,7.276984E+03,0.000000E+00,4.460198E-01,0.000000E+00,3.431590E+04,0.000000E+00,2.103285E+00,0.000000E+00,7.244355E+03,0.000000E+00,4.440198E-01,0.000000E+00 
21:15:00,7.243943E+03,1.504256E+03,4.439946E-01,1.052739E-01,7.243943E+03,1.657516E+03,4.439946E-01,1.159996E-01,7.244355E+03,0.000000E+00,4.440198E-01,0.000000E+00,1.378965E+04,0.000000E+00,8.451932E-01,0.000000E+00,5.914071E+03,1.660235E+03,3.624843E-01,1.161899E-01,5.855962E+03,2.685788E+02,3.589227E-01,1.879622E-02,7.310574E+03,2.967295E+03,4.480786E-01,2.076633E-01,5.855962E+03,4.090907E+02,3.589227E-01,2.862981E-02,3.979497E+04,0.000000E+00,2.439107E+00,0.000000E+00,7.310574E+03,1.125240E+03,4.480786E-01,7.874886E-02,5.914071E+03,0.000000E+00,3.624843E-01,0.000000E+00,7.276984E+03,0.000000E+00,4.460198E-01,0.000000E+00,7.276984E+03,0.000000E+00,4.460198E-01,0.000000E+00,3.431590E+04,0.000000E+00,2.103285E+00,0.000000E+00,7.244355E+03,0.000000E+00,4.440198E-01,0.000000E+00 
21:30:00,7.243943E+03,1.437515E+03,4.439946E-01,1.006031E-01,7.243943E+03,1.582919E+03,4.439946E-01,1.107791E-01,7.244355E+03,0.000000E+00,4.440198E-01,0.000000E+00,1.378965E+04,0.000000E+00,8.451932E-01,0.000000E+00,5.914071E+03,1.529259E+03,3.624843E-01,1.070237E-01,5.855962E+03,2.024766E+02,3.589227E-01,1.417012E-02,7.310574E+03,2.822702E+03,4.480786E-01,1.975440E-01,5.855962E+03,3.384275E+02,3.589227E-01,2.368452E-02,3.979497E+04,0.000000E+00,2.439107E+00,0.000000E+00,7.310574E+03,1.073083E+03,4.480786E-01,7.509868E-02,5.914071E+03,0.000000E+00,3.624843E-01,0.000000E+00,7.276984E+03,0.000000E+00,4.460198E-01,0.000000E+00,7.276984E+03,0.000000E+00,4.460198E-01,0.000000E+00,3.431590E+04,0.000000E+00,2.103285E+00,0.000000E+00,7.244355E+03,0.000000E+00,4.440198E-01,0.000000E+00 
21:45:00,7.243943E+03,1.372439E+03,4.439946E-01,9.604879E-02,7.243943E+03,1.511034E+03,4.439946E-01,1.057483E-01,7.244355E+03,0.000000E+00,4.440198E-01,0.000000E+00,1.378965E+04,0.000000E+00,8.451932E-01,0.000000E+00,5.914071E+03,1.403751E+03,3.624843E-01,9.824012E-02,5.855962E+03,1.386214E+02,3.589227E-01,9.701283E-03,7.310574E+03,2.685160E+03,4.480786E-01,1.879183E-01,5.855962E+03,2.695744E+02,3.589227E-01,1.886590E-02,3.979497E+04,0.000000E+00,2.439107E+00,0.000000E+00,7.310574E+03,1.022198E+03,4.480786E-01,7.153750E-02,5.914071E+03,0.000000E+00,3.624843E-01,0.000000E+00,7.276984E+03,0.000000E+00,4.460198E-01,0.000000E+00,7.276984E+03,0.000000E+00,4.460198E-01,0.000000E+00,3.431590E+04,0.000000E+00,2.103285E+00,0.000000E+00,7.244355E+03,0.000000E+00,4.440198E-01,0.000000E+00 
22:00:00,7.243943E+03,1.308494E+03,4.439946E-01,9.157370E-02,7.243943E+03,1.441066E+03,4.439946E-01,1.008516E-01,7.244355E+03,0.000000E+00,4.440198E-01,0.000000E+00,1.378965E+04,0.000000E+00,8.451932E-01,0.000000E+00,5.914071E+03,1.283048E+03,3.624843E-01,8.979288E-02,5.855962E+03,8.014908E+01,3.589227E-01,5.609155E-03,7.310574E+03,2.553574E+03,4.480786E-01,1.787094E-01,5.855962E+03,2.026894E+02,3.589227E-01,1.418502E-02,3.979497E+04,0.000000E+00,2.439107E+00,0.000000E+00,7.310574E+03,9.714254E+02,4.480786E-01,6.798426E-02,5.914071E+03,0.000000E+00,3.624843E-01,0.000000E+00,7.276984E+03,0.000000E+00,4.460198E-01,0.000000E+00,7.276984E+03,0.000000E+00,4.460198E-01,0.000000E+00,3.431590E+04,0.000000E+00,2.103285E+00,0.000000E+00,7.244355E+03,0.000000E+00,4.440198E-01,0.000000E+00 
22:15:00,7.243943E+03,1.245494E+03,4.439946E-01,8.716471E-02,7.243943E+03,1.372861E+03,4.439946E-01,9.607837E-02,7.244355E+03,0.000000E+00,4.440198E-01,0.000000E+00,1.378965E+04,0.000000E+00,8.451932E-01,0.000000E+00,5.914071E+03,1.166804E+03,3.624843E-01,8.165767E-02,5.855962E+03,3.792371E+01,3.589227E-01,2.654054E-03,7.310574E+03,2.427670E+03,4.480786E-01,1.698981E-01,5.855962E+03,1.383282E+02,3.589227E-01,9.680763E-03,3.979497E+04,0.000000E+00,2.439107E+00,0.000000E+00,7.310574E+03,9.211627E+02,4.480786E-01,6.446668E-02,5.914071E+03,0.000000E+00,3.624843E-01,0.000000E+00,7.276984E+03,0.000000E+00,4.460198E-01,0.000000E+00,7.276984E+03,0.000000E+00,4.460198E-01,0.000000E+00,3.431590E+04,0.000000E+00,2.103285E+00,0.000000E+00,7.244355E+03,0.000000E+00,4.440198E-01,0.000000E+00 
22:30:00,7.243943E+03,1.183329E+03,4.439946E-01,8.281415E-02,7.243943E+03,1.305987E+03,4.439946E-01,9.139824E-02,7.244355E+03,0.000000E+00,4.440198E-01,0.000000E+00,1.378965E+04,0.000000E+00,8.451932E-01,0.000000E+00,5.914071E+03,1.054908E+03,3.624843E-01,7.382668E-02,5.855962E+03,1.140052E+01,3.589227E-01,7.978546E-04,7.310574E+03,2.307165E+03,4.480786E-01,1.614647E-01,5.855962E+03,7.964164E+01,3.589227E-01,5.573642E-03,3.979497E+04,0.000000E+00,2.439107E+00,0.000000E+00,7.310574E+03,8.715903E+02,4.480786E-01,6.099740E-02,5.914071E+03,0.000000E+00,3.624843E-01,0.000000E+00,7.276984E+03,0.000000E+00,4.460198E-01,0.000000E+00,7.276984E+03,0.000000E+00,4.460198E-01,0.000000E+00,3.431590E+04,0.000000E+00,2.103285E+00,0.000000E+00,7.244355E+03,0.000000E+00,4.440198E-01,0.000000E+00 
22:45:00,7.243943E+03,1.122130E+03,4.439946E-01,7.853119E-02,7.243943E+03,1.240175E+03,4.439946E-01,8.679244E-02,7.244355E+03,0.000000E+00,4.440198E-01,0.000000E+00,1.378965E+04,0.000000E+00,8.451932E-01,0.000000E+00,5.914071E+03,9.479995E+02,3.624843E-01,6.634482E-02,5.855962E+03,0.000000E+00,3.589227E-01,0.000000E+00,7.310574E+03,2.191502E+03,4.480786E-01,1.533702E-01,5.855962E+03,3.751240E+01,3.589227E-01,2.625269E-03,3.979497E+04,0.000000E+00,2.439107E+00,0.000000E+00,7.310574E+03,8.225698E+02,4.480786E-01,5.756675E-02,5.914071E+03,0.000000E+00,3.624843E-01,0.000000E+00,7.276984E+03,0.000000E+00,4.460198E-01,0.000000E+00,7.276984E+03,0.000000E+00,4.460198E-01,0.000000E+00,3.431590E+04,0.000000E+00,2.103285E+00,0.000000E+00,7.244355E+03,0.000000E+00,4.440198E-01,0.000000E+00 
23:00:00,7.243943E+03,1.062160E+03,4.439946E-01,7.433425E-02,7.243943E+03,1.175603E+03,4.439946E-01,8.227346E-02,7.244355E+03,0.000000E+00,4.440198E-01,0.000000E+00,1.378965E+04,0.000000E+00,8.451932E-01,0.000000E+00,5.914071E+03,8.463521E+02,3.624843E-01,5.923113E-02,5.855962E+03,0.000000E+00,3.589227E-01,0.000000E+00,7.310574E+03,2.080069E+03,4.480786E-01,1.455716E-01,5.855962E+03,1.124588E+01,3.589227E-01,7.870321E-04,3.979497E+04,0.000000E+00,2.439107E+00,0.000000E+00,7.310574E+03,7.743228E+02,4.480786E-01,5.419022E-02,5.914071E+03,0.000000E+00,3.624843E-01,0.000000E+00,7.276984E+03,0.000000E+00,4.460198E-01,0.000000E+00,7.276984E+03,0.000000E+00,4.460198E-01,0.000000E+00,3.431590E+04,0.000000E+00,2.103285E+00,0.000000E+00,7.244355E+03,0.000000E+00,4.440198E-01,0.000000E+00 
23:15:00,7.243943E+03,1.003057E+03,4.439946E-01,7.019794E-02,7.243943E+03,1.112144E+03,4.439946E-01,7.783235E-02,7.244355E+03,0.000000E+00,4.440198E-01,0.000000E+00,1.378965E+04,0.000000E+00,8.451932E-01,0.000000E+00,5.914071E+03,7.509061E+02,3.624843E-01,5.255144E-02,5.855962E+03,0.000000E+00,3.589227E-01,0.000000E+00,7.310574E+03,1.972189E+03,4.480786E-01,1.380218E-01,5.855962E+03,0.000000E+00,3.589227E-01,0.000000E+00,3.979497E+04,0.000000E+00,2.439107E+00,0.000000E+00,7.310574E+03,7.264628E+02,4.480786E-01,5.084079E-02,5.914071E+03,0.000000E+00,3.624843E-01,0.000000E+00,7.276984E+03,0.000000E+00,4.460198E-01,0.000000E+00,7.276984E+03,0.000000E+00,4.460198E-01,0.000000E+00,3.431590E+04,0.000000E+00,2.103285E+00,0.000000E+00,7.244355E+03,0.000000E+00,4.440198E-01,0.000000E+00 
23:30:00,7.243943E+03,9.447930E+02,4.439946E-01,6.612042E-02,7.243943E+03,1.049739E+03,4.439946E-01,7.346498E-02,7.244355E+03,0.000000E+00,4.440198E-01,0.000000E+00,1.378965E+04,0.000000E+00,8.451932E-01,0.000000E+00,5.914071E+03,6.589902E+02,3.624843E-01,4.611879E-02,5.855962E+03,0.000000E+00,3.589227E-01,0.000000E+00,7.310574E+03,1.867262E+03,4.480786E-01,1.306785E-01,5.855962E+03,0.000000E+00,3.589227E-01,0.000000E+00,3.979497E+04,0.000000E+00,2.439107E+00,0.000000E+00,7.310574E+03,6.789828E+02,4.480786E-01,4.751795E-02,5.914071E+03,0.000000E+00,3.624843E-01,0.000000E+00,7.276984E+03,0.000000E+00,4.460198E-01,0.000000E+00,7.276984E+03,0.000000E+00,4.460198E-01,0.000000E+00,3.431590E+04,0.000000E+00,2.103285E+00,0.000000E+00,7.244355E+03,0.000000E+00,4.440198E-01,0.000000E+00 
23:45:00,7.243943E+03,8.873537E+02,4.439946E-01,6.210059E-02,7.243943E+03,9.883559E+02,4.439946E-01,6.916913E-02,7.244355E+03,0.000000E+00,4.440198E-01,0.000000E+00,1.378965E+04,0.000000E+00,8.451932E-01,0.000000E+00,5.914071E+03,5.701408E+02,3.624843E-01,3.990075E-02,5.855962E+03,0.000000E+00,3.589227E-01,0.000000E+00,7.310574E+03,1.765338E+03,4.480786E-01,1.235455E-01,5.855962E+03,0.000000E+00,3.589227E-01,0.000000E+00,3.979497E+04,0.000000E+00,2.439107E+00,0.000000E+00,7.310574E+03,6.318929E+02,4.480786E-01,4.422241E-02,5.914071E+03,0.000000E+00,3.624843E-01,0.000000E+00,7.276984E+03,0.000000E+00,4.460198E-01,0.000000E+00,7.276984E+03,0.000000E+00,4.460198E-01,0.000000E+00,3.431590E+04,0.000000E+00,2.103285E+00,0.000000E+00,7.244355E+03,0.000000E+00,4.440198E-01,0.000000E+00 
