Time,THERMAL ZONE 15:PHOENIX SKY HARBOR INTL AP ANN HTG 99.6% CONDNS DB:Des Heat Load [W],THERMAL ZONE 15:PHOENIX SKY HARBOR INTL AP ANN CLG .4% CONDNS DB=>MWB:Des Sens Cool Load [W],THERMAL ZONE 15:PHOENIX SKY HARBOR INTL AP ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],THERMAL ZONE 15:PHOENIX SKY HARBOR INTL AP ANN CLG .4% CONDNS DB=>MWB:Des Cool Mass Flow [kg/s],THERMAL ZONE 2:PHOENIX SKY HARBOR INTL AP ANN HTG 99.6% CONDNS DB:Des Heat Load [W],THERMAL ZONE 2:PHOENIX SKY HARBOR INTL AP ANN CLG .4% CONDNS DB=>MWB:Des Sens Cool Load [W],THERMAL ZONE 2:PHOENIX SKY HARBOR INTL AP ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],THERMAL ZONE 2:PHOENIX SKY HARBOR INTL AP ANN CLG .4% CONDNS DB=>MWB:Des Cool Mass Flow [kg/s],THERMAL ZONE 10:PHOENIX SKY HARBOR INTL AP ANN HTG 99.6% CONDNS DB:Des Heat Load [W],THERMAL ZONE 10:PHOENIX SKY HARBOR INTL AP ANN CLG .4% CONDNS DB=>MWB:Des Sens Cool Load [W],THERMAL ZONE 10:PHOENIX SKY HARBOR INTL AP ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],THERMAL ZONE 10:PHOENIX SKY HARBOR INTL AP ANN CLG .4% CONDNS DB=>MWB:Des Cool Mass Flow [kg/s],THERMAL ZONE 5:PHOENIX SKY HARBOR INTL AP ANN HTG 99.6% CONDNS DB:Des Heat Load [W],THERMAL ZONE 5:PHOENIX SKY HARBOR INTL AP ANN CLG .4% CONDNS DB=>MWB:Des Sens Cool Load [W],THERMAL ZONE 5:PHOENIX SKY HARBOR INTL AP ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],THERMAL ZONE 5:PHOENIX SKY HARBOR INTL AP ANN CLG .4% CONDNS DB=>MWB:Des Cool Mass Flow [kg/s],THERMAL ZONE 7:PHOENIX SKY HARBOR INTL AP ANN HTG 99.6% CONDNS DB:Des Heat Load [W],THERMAL ZONE 7:PHOENIX SKY HARBOR INTL AP ANN CLG .4% CONDNS DB=>MWB:Des Sens Cool Load [W],THERMAL ZONE 7:PHOENIX SKY HARBOR INTL AP ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],THERMAL ZONE 7:PHOENIX SKY HARBOR INTL AP ANN CLG .4% CONDNS DB=>MWB:Des Cool Mass Flow [kg/s],THERMAL ZONE 11:PHOENIX SKY HARBOR INTL AP ANN HTG 99.6% CONDNS DB:Des Heat Load [W],THERMAL ZONE 11:PHOENIX SKY HARBOR INTL AP ANN CLG .4% CONDNS DB=>MWB:Des Sens Cool Load [W],THERMAL ZONE 11:PHOENIX SKY HARBOR INTL AP ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],THERMAL ZONE 11:PHOENIX SKY HARBOR INTL AP ANN CLG .4% CONDNS DB=>MWB:Des Cool Mass Flow [kg/s],THERMAL ZONE 8:PHOENIX SKY HARBOR INTL AP ANN HTG 99.6% CONDNS DB:Des Heat Load [W],THERMAL ZONE 8:PHOENIX SKY HARBOR INTL AP ANN CLG .4% CONDNS DB=>MWB:Des Sens Cool Load [W],THERMAL ZONE 8:PHOENIX SKY HARBOR INTL AP ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],THERMAL ZONE 8:PHOENIX SKY HARBOR INTL AP ANN CLG .4% CONDNS DB=>MWB:Des Cool Mass Flow [kg/s],THERMAL ZONE 6:PHOENIX SKY HARBOR INTL AP ANN HTG 99.6% CONDNS DB:Des Heat Load [W],THERMAL ZONE 6:PHOENIX SKY HARBOR INTL AP ANN CLG .4% CONDNS DB=>MWB:Des Sens Cool Load [W],THERMAL ZONE 6:PHOENIX SKY HARBOR INTL AP ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],THERMAL ZONE 6:PHOENIX SKY HARBOR INTL AP ANN CLG .4% CONDNS DB=>MWB:Des Cool Mass Flow [kg/s],THERMAL ZONE 13:PHOENIX SKY HARBOR INTL AP ANN HTG 99.6% CONDNS DB:Des Heat Load [W],THERMAL ZONE 13:PHOENIX SKY HARBOR INTL AP ANN CLG .4% CONDNS DB=>MWB:Des Sens Cool Load [W],THERMAL ZONE 13:PHOENIX SKY HARBOR INTL AP ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],THERMAL ZONE 13:PHOENIX SKY HARBOR INTL AP ANN CLG .4% CONDNS DB=>MWB:Des Cool Mass Flow [kg/s],THERMAL ZONE 3:PHOENIX SKY HARBOR INTL AP ANN HTG 99.6% CONDNS DB:Des Heat Load [W],THERMAL ZONE 3:PHOENIX SKY HARBOR INTL AP ANN CLG .4% CONDNS DB=>MWB:Des Sens Cool Load [W],THERMAL ZONE 3:PHOENIX SKY HARBOR INTL AP ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],THERMAL ZONE 3:PHOENIX SKY HARBOR INTL AP ANN CLG .4% CONDNS DB=>MWB:Des Cool Mass Flow [kg/s],THERMAL ZONE 4:PHOENIX SKY HARBOR INTL AP ANN HTG 99.6% CONDNS DB:Des Heat Load [W],THERMAL ZONE 4:PHOENIX SKY HARBOR INTL AP ANN CLG .4% CONDNS DB=>MWB:Des Sens Cool Load [W],THERMAL ZONE 4:PHOENIX SKY HARBOR INTL AP ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],THERMAL ZONE 4:PHOENIX SKY HARBOR INTL AP ANN CLG .4% CONDNS DB=>MWB:Des Cool Mass Flow [kg/s],THERMAL ZONE 1:PHOENIX SKY HARBOR INTL AP ANN HTG 99.6% CONDNS DB:Des Heat Load [W],THERMAL ZONE 1:PHOENIX SKY HARBOR INTL AP ANN CLG .4% CONDNS DB=>MWB:Des Sens Cool Load [W],THERMAL ZONE 1:PHOENIX SKY HARBOR INTL AP ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],THERMAL ZONE 1:PHOENIX SKY HARBOR INTL AP ANN CLG .4% CONDNS DB=>MWB:Des Cool Mass Flow [kg/s],THERMAL ZONE 12:PHOENIX SKY HARBOR INTL AP ANN HTG 99.6% CONDNS DB:Des Heat Load [W],THERMAL ZONE 12:PHOENIX SKY HARBOR INTL AP ANN CLG .4% CONDNS DB=>MWB:Des Sens Cool Load [W],THERMAL ZONE 12:PHOENIX SKY HARBOR INTL AP ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],THERMAL ZONE 12:PHOENIX SKY HARBOR INTL AP ANN CLG .4% CONDNS DB=>MWB:Des Cool Mass Flow [kg/s],THERMAL ZONE 14:PHOENIX SKY HARBOR INTL AP ANN HTG 99.6% CONDNS DB:Des Heat Load [W],THERMAL ZONE 14:PHOENIX SKY HARBOR INTL AP ANN CLG .4% CONDNS DB=>MWB:Des Sens Cool Load [W],THERMAL ZONE 14:PHOENIX SKY HARBOR INTL AP ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],THERMAL ZONE 14:PHOENIX SKY HARBOR INTL AP ANN CLG .4% CONDNS DB=>MWB:Des Cool Mass Flow [kg/s],THERMAL ZONE 9:PHOENIX SKY HARBOR INTL AP ANN HTG 99.6% CONDNS DB:Des Heat Load [W],THERMAL ZONE 9:PHOENIX SKY HARBOR INTL AP ANN CLG .4% CONDNS DB=>MWB:Des Sens Cool Load [W],THERMAL ZONE 9:PHOENIX SKY HARBOR INTL AP ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],THERMAL ZONE 9:PHOENIX SKY HARBOR INTL AP ANN CLG .4% CONDNS DB=>MWB:Des Cool Mass Flow [kg/s] 
20:15:00,6.881775E+02,6.848850E+02,4.217070E-02,4.793469E-02,6.883599E+02,8.892116E+02,4.218188E-02,6.223502E-02,6.372490E+02,3.850128E+02,3.905189E-02,2.694716E-02,6.372490E+02,3.814081E+02,3.905189E-02,2.669495E-02,5.676578E+02,8.512006E+02,3.478720E-02,5.957514E-02,6.881661E+02,6.695418E+02,4.217000E-02,4.686092E-02,6.377293E+02,5.114203E+02,3.908133E-02,3.579419E-02,6.881775E+02,6.952972E+02,4.217070E-02,4.866348E-02,5.673409E+02,6.297162E+02,3.476778E-02,4.407387E-02,1.504748E+01,2.635345E+01,9.222608E-04,1.844387E-03,6.372232E+02,3.563775E+02,3.905031E-02,2.494309E-02,5.673409E+02,6.469591E+02,3.476778E-02,4.528075E-02,1.515490E+01,1.438848E+01,9.288716E-04,1.007007E-03,1.182301E+01,2.453639E+01,7.246541E-04,1.717223E-03,5.673216E+02,6.203562E+02,3.476660E-02,4.341884E-02 
20:30:00,6.881973E+02,6.644050E+02,4.217192E-02,4.650134E-02,6.883798E+02,8.522807E+02,4.218310E-02,5.965033E-02,6.372656E+02,3.658460E+02,3.905289E-02,2.560569E-02,6.372656E+02,3.647139E+02,3.905289E-02,2.552653E-02,5.676724E+02,8.153611E+02,3.478807E-02,5.706683E-02,6.881859E+02,6.529067E+02,4.217122E-02,4.569665E-02,6.377459E+02,4.794403E+02,3.908233E-02,3.355597E-02,6.881973E+02,6.767260E+02,4.217192E-02,4.736372E-02,5.673555E+02,6.100142E+02,3.476865E-02,4.269495E-02,1.504825E+01,2.553710E+01,9.223079E-04,1.787254E-03,6.372398E+02,3.423165E+02,3.905131E-02,2.395897E-02,5.673555E+02,6.283523E+02,3.476865E-02,4.397848E-02,1.515540E+01,1.348425E+01,9.289025E-04,9.437226E-04,1.182344E+01,2.370432E+01,7.246802E-04,1.658989E-03,5.673361E+02,6.036022E+02,3.476746E-02,4.224625E-02 
20:45:00,6.882149E+02,6.464968E+02,4.217300E-02,4.524798E-02,6.883974E+02,8.208779E+02,4.218418E-02,5.745255E-02,6.372801E+02,3.494117E+02,3.905378E-02,2.445548E-02,6.372801E+02,3.496436E+02,3.905378E-02,2.447177E-02,5.676852E+02,7.847435E+02,3.478884E-02,5.492400E-02,6.882035E+02,6.376292E+02,4.217230E-02,4.462741E-02,6.377604E+02,4.528579E+02,3.908321E-02,3.169554E-02,6.882149E+02,6.596744E+02,4.217300E-02,4.617030E-02,5.673683E+02,5.928290E+02,3.476943E-02,4.149220E-02,1.504904E+01,2.472648E+01,9.223561E-04,1.730521E-03,6.372543E+02,3.296044E+02,3.905220E-02,2.306927E-02,5.673683E+02,6.113046E+02,3.476943E-02,4.278533E-02,1.515595E+01,1.259612E+01,9.289359E-04,8.815648E-04,1.182390E+01,2.288152E+01,7.247086E-04,1.601404E-03,5.673489E+02,5.882488E+02,3.476824E-02,4.117169E-02 
21:00:00,6.882303E+02,6.304533E+02,4.217394E-02,4.412514E-02,6.884127E+02,7.932107E+02,4.218512E-02,5.551621E-02,6.372927E+02,3.348982E+02,3.905455E-02,2.343972E-02,6.372927E+02,3.359405E+02,3.905455E-02,2.351271E-02,5.676964E+02,7.575235E+02,3.478953E-02,5.301895E-02,6.882189E+02,6.234379E+02,4.217324E-02,4.363418E-02,6.377730E+02,4.297224E+02,3.908398E-02,3.007634E-02,6.882303E+02,6.439060E+02,4.217394E-02,4.506671E-02,5.673795E+02,5.774118E+02,3.477011E-02,4.041320E-02,1.504981E+01,2.394470E+01,9.224037E-04,1.675807E-03,6.372669E+02,3.179645E+02,3.905296E-02,2.225461E-02,5.673795E+02,5.955526E+02,3.477011E-02,4.168287E-02,1.515650E+01,1.174840E+01,9.289701E-04,8.222357E-04,1.182438E+01,2.209085E+01,7.247378E-04,1.546068E-03,5.673602E+02,5.740003E+02,3.476892E-02,4.017446E-02 
21:15:00,6.882436E+02,6.157431E+02,4.217475E-02,4.309561E-02,6.884261E+02,7.681687E+02,4.218593E-02,5.376359E-02,6.373035E+02,3.218311E+02,3.905520E-02,2.252518E-02,6.373035E+02,3.233535E+02,3.905520E-02,2.263176E-02,5.677062E+02,7.326847E+02,3.479012E-02,5.128054E-02,6.882322E+02,6.100375E+02,4.217405E-02,4.269631E-02,6.377838E+02,4.090728E+02,3.908463E-02,2.863113E-02,6.882436E+02,6.291250E+02,4.217475E-02,4.403221E-02,5.673893E+02,5.632539E+02,3.477070E-02,3.942232E-02,1.505057E+01,2.320320E+01,9.224498E-04,1.623913E-03,6.372777E+02,3.071648E+02,3.905362E-02,2.149875E-02,5.673893E+02,5.808100E+02,3.477070E-02,4.065106E-02,1.515706E+01,1.095280E+01,9.290039E-04,7.665549E-04,1.182485E+01,2.134343E+01,7.247669E-04,1.493760E-03,5.673700E+02,5.605737E+02,3.476952E-02,3.923476E-02 
21:30:00,6.882553E+02,6.020775E+02,4.217546E-02,4.213919E-02,6.884377E+02,7.451230E+02,4.218663E-02,5.215068E-02,6.373128E+02,3.099063E+02,3.905577E-02,2.169059E-02,6.373128E+02,3.117046E+02,3.905577E-02,2.181647E-02,5.677148E+02,7.096473E+02,3.479065E-02,4.966820E-02,6.882439E+02,5.972975E+02,4.217475E-02,4.180466E-02,6.377931E+02,3.903290E+02,3.908520E-02,2.731928E-02,6.882553E+02,6.151835E+02,4.217546E-02,4.305647E-02,5.673979E+02,5.500878E+02,3.477123E-02,3.850085E-02,1.505128E+01,2.250589E+01,9.224938E-04,1.575111E-03,6.372870E+02,2.970582E+02,3.905419E-02,2.079140E-02,5.673979E+02,5.669336E+02,3.477123E-02,3.967987E-02,1.515759E+01,1.021281E+01,9.290368E-04,7.147655E-04,1.182532E+01,2.064254E+01,7.247953E-04,1.444707E-03,5.673786E+02,5.478457E+02,3.477004E-02,3.834394E-02 
21:45:00,6.882656E+02,5.892464E+02,4.217608E-02,4.124116E-02,6.884480E+02,7.236573E+02,4.218726E-02,5.064834E-02,6.373210E+02,2.989436E+02,3.905627E-02,2.092333E-02,6.373210E+02,3.008894E+02,3.905627E-02,2.105953E-02,5.677224E+02,6.880674E+02,3.479111E-02,4.815786E-02,6.882541E+02,5.851180E+02,4.217538E-02,4.095224E-02,6.378013E+02,3.731031E+02,3.908570E-02,2.611367E-02,6.882656E+02,6.019579E+02,4.217608E-02,4.213083E-02,5.674055E+02,5.377233E+02,3.477169E-02,3.763548E-02,1.505196E+01,2.185236E+01,9.225355E-04,1.529373E-03,6.372951E+02,2.875798E+02,3.905468E-02,2.012803E-02,5.674055E+02,5.538048E+02,3.477169E-02,3.876101E-02,1.515811E+01,9.527510E+00,9.290682E-04,6.668036E-04,1.182576E+01,1.998726E+01,7.248226E-04,1.398846E-03,5.673862E+02,5.357229E+02,3.477051E-02,3.749548E-02 
22:00:00,6.882747E+02,5.770940E+02,4.217665E-02,4.039064E-02,6.884572E+02,7.034883E+02,4.218783E-02,4.923675E-02,6.373281E+02,2.887997E+02,3.905670E-02,2.021338E-02,6.373281E+02,2.908106E+02,3.905670E-02,2.035413E-02,5.677292E+02,6.677132E+02,3.479153E-02,4.673330E-02,6.882633E+02,5.734214E+02,4.217595E-02,4.013361E-02,6.378084E+02,3.571868E+02,3.908613E-02,2.499971E-02,6.882747E+02,5.893459E+02,4.217665E-02,4.124813E-02,5.674124E+02,5.260214E+02,3.477211E-02,3.681648E-02,1.505260E+01,2.124016E+01,9.225746E-04,1.486528E-03,6.373023E+02,2.786693E+02,3.905512E-02,1.950439E-02,5.674124E+02,5.413256E+02,3.477211E-02,3.788760E-02,1.515859E+01,8.893920E+00,9.290978E-04,6.224610E-04,1.182618E+01,1.937472E+01,7.248486E-04,1.355977E-03,5.673930E+02,5.241322E+02,3.477092E-02,3.668426E-02 
22:15:00,6.882829E+02,5.766761E+02,4.217715E-02,4.036141E-02,6.884654E+02,6.955767E+02,4.218833E-02,4.868305E-02,6.373344E+02,2.860840E+02,3.905709E-02,2.002333E-02,6.373344E+02,2.881039E+02,3.905709E-02,2.016471E-02,5.677354E+02,6.550569E+02,3.479190E-02,4.584751E-02,6.882715E+02,5.733153E+02,4.217645E-02,4.012620E-02,6.378147E+02,3.490649E+02,3.908652E-02,2.443128E-02,6.882829E+02,5.884348E+02,4.217715E-02,4.118438E-02,5.674185E+02,5.215285E+02,3.477248E-02,3.650204E-02,1.505320E+01,2.066207E+01,9.226112E-04,1.446070E-03,6.373085E+02,2.770010E+02,3.905550E-02,1.938765E-02,5.674185E+02,5.360635E+02,3.477248E-02,3.751933E-02,1.515904E+01,8.214420E+00,9.291256E-04,5.749051E-04,1.182659E+01,1.870660E+01,7.248732E-04,1.309218E-03,5.673991E+02,5.196627E+02,3.477130E-02,3.637146E-02 
22:30:00,6.882903E+02,5.761851E+02,4.217760E-02,4.032708E-02,6.884727E+02,6.880625E+02,4.218878E-02,4.815718E-02,6.373399E+02,2.836049E+02,3.905742E-02,1.984987E-02,6.373399E+02,2.855953E+02,3.905742E-02,1.998918E-02,5.677409E+02,6.429126E+02,3.479224E-02,4.499757E-02,6.882789E+02,5.730344E+02,4.217690E-02,4.010658E-02,6.378202E+02,3.415179E+02,3.908686E-02,2.390310E-02,6.882903E+02,5.874380E+02,4.217760E-02,4.111466E-02,5.674240E+02,5.170908E+02,3.477282E-02,3.619148E-02,1.505376E+01,2.011128E+01,9.226453E-04,1.407522E-03,6.373141E+02,2.754304E+02,3.905584E-02,1.927778E-02,5.674240E+02,5.308782E+02,3.477282E-02,3.715644E-02,1.515946E+01,7.575586E+00,9.291515E-04,5.301950E-04,1.182696E+01,1.806931E+01,7.248962E-04,1.264616E-03,5.674047E+02,5.151934E+02,3.477164E-02,3.605868E-02 
22:45:00,6.882969E+02,5.756474E+02,4.217801E-02,4.028896E-02,6.884794E+02,6.809360E+02,4.218919E-02,4.765779E-02,6.373448E+02,2.813899E+02,3.905772E-02,1.969471E-02,6.373448E+02,2.833235E+02,3.905772E-02,1.983004E-02,5.677459E+02,6.312956E+02,3.479255E-02,4.418402E-02,6.882855E+02,5.726336E+02,4.217731E-02,4.007804E-02,6.378251E+02,3.345451E+02,3.908716E-02,2.341490E-02,6.882969E+02,5.863950E+02,4.217801E-02,4.104116E-02,5.674290E+02,5.127446E+02,3.477313E-02,3.588692E-02,1.505427E+01,1.958410E+01,9.226768E-04,1.370620E-03,6.373189E+02,2.740211E+02,3.905614E-02,1.917901E-02,5.674290E+02,5.258136E+02,3.477313E-02,3.680159E-02,1.515986E+01,6.973649E+00,9.291754E-04,4.880662E-04,1.182731E+01,1.745906E+01,7.249178E-04,1.221903E-03,5.674097E+02,5.107819E+02,3.477194E-02,3.574955E-02 
23:00:00,6.883029E+02,5.750351E+02,4.217837E-02,4.024501E-02,6.884854E+02,6.741381E+02,4.218955E-02,4.718071E-02,6.373491E+02,2.794175E+02,3.905799E-02,1.955628E-02,6.373491E+02,2.812735E+02,3.905799E-02,1.968618E-02,5.677505E+02,6.201636E+02,3.479283E-02,4.340383E-02,6.882915E+02,5.721058E+02,4.217767E-02,4.004001E-02,6.378294E+02,3.280931E+02,3.908742E-02,2.296286E-02,6.883029E+02,5.852861E+02,4.217837E-02,4.096242E-02,5.674336E+02,5.084694E+02,3.477341E-02,3.558685E-02,1.505475E+01,1.907713E+01,9.227060E-04,1.335127E-03,6.373233E+02,2.727829E+02,3.905641E-02,1.909198E-02,5.674336E+02,5.208524E+02,3.477341E-02,3.645348E-02,1.516022E+01,6.405305E+00,9.291976E-04,4.482871E-04,1.182764E+01,1.687246E+01,7.249379E-04,1.180840E-03,5.674143E+02,5.064219E+02,3.477223E-02,3.544355E-02 
23:15:00,6.883084E+02,5.631496E+02,4.217871E-02,3.941170E-02,6.884908E+02,6.564558E+02,4.218989E-02,4.594147E-02,6.373529E+02,2.709571E+02,3.905822E-02,1.896357E-02,6.373529E+02,2.727191E+02,3.905822E-02,1.908688E-02,5.677547E+02,6.028403E+02,3.479309E-02,4.218999E-02,6.882969E+02,5.602711E+02,4.217801E-02,3.921026E-02,6.378332E+02,3.154198E+02,3.908766E-02,2.207520E-02,6.883084E+02,5.729186E+02,4.217871E-02,4.009536E-02,5.674378E+02,4.975926E+02,3.477367E-02,3.482442E-02,1.505519E+01,1.859158E+01,9.227330E-04,1.301130E-03,6.373271E+02,2.650148E+02,3.905664E-02,1.854772E-02,5.674378E+02,5.093250E+02,3.477367E-02,3.564549E-02,1.516055E+01,5.961944E+00,9.292179E-04,4.172544E-04,1.182795E+01,1.640161E+01,7.249566E-04,1.147876E-03,5.674185E+02,4.954534E+02,3.477248E-02,3.467472E-02 
23:30:00,6.883133E+02,5.516910E+02,4.217901E-02,3.860814E-02,6.884958E+02,6.395617E+02,4.219019E-02,4.475728E-02,6.373564E+02,2.631263E+02,3.905843E-02,1.841479E-02,6.373564E+02,2.647762E+02,3.905843E-02,1.853026E-02,5.677586E+02,5.863574E+02,3.479332E-02,4.103486E-02,6.883019E+02,5.488383E+02,4.217831E-02,3.840850E-02,6.378366E+02,3.035898E+02,3.908787E-02,2.124646E-02,6.883133E+02,5.609952E+02,4.217901E-02,3.925923E-02,5.674417E+02,4.871714E+02,3.477390E-02,3.409376E-02,1.505559E+01,1.812856E+01,9.227578E-04,1.268710E-03,6.373305E+02,2.578927E+02,3.905685E-02,1.804855E-02,5.674417E+02,4.982878E+02,3.477390E-02,3.487169E-02,1.516085E+01,5.551346E+00,9.292366E-04,3.885146E-04,1.182823E+01,1.595429E+01,7.249740E-04,1.116558E-03,5.674223E+02,4.849385E+02,3.477272E-02,3.393750E-02 
23:45:00,6.883179E+02,5.405511E+02,4.217929E-02,3.782742E-02,6.885003E+02,6.233209E+02,4.219047E-02,4.361949E-02,6.373594E+02,2.559344E+02,3.905862E-02,1.791088E-02,6.373594E+02,2.574105E+02,3.905862E-02,1.801418E-02,5.677621E+02,5.705774E+02,3.479354E-02,3.992946E-02,6.883064E+02,5.377075E+02,4.217859E-02,3.762843E-02,6.378397E+02,2.924754E+02,3.908805E-02,2.046800E-02,6.883179E+02,5.494085E+02,4.217929E-02,3.844724E-02,5.674452E+02,4.770949E+02,3.477412E-02,3.338762E-02,1.505597E+01,1.768649E+01,9.227807E-04,1.237763E-03,6.373336E+02,2.513066E+02,3.905704E-02,1.758702E-02,5.674452E+02,4.876280E+02,3.477412E-02,3.412472E-02,1.516113E+01,5.172517E+00,9.292537E-04,3.619992E-04,1.182849E+01,1.552897E+01,7.249901E-04,1.086786E-03,5.674259E+02,4.747705E+02,3.477294E-02,3.322496E-02 
24:00:00,6.883220E+02,5.296942E+02,4.217954E-02,3.706715E-02,6.885045E+02,6.076758E+02,4.219072E-02,4.252415E-02,6.373622E+02,2.491782E+02,3.905879E-02,1.743767E-02,6.373622E+02,2.505393E+02,3.905879E-02,1.753293E-02,5.677654E+02,5.554412E+02,3.479374E-02,3.886973E-02,6.883106E+02,5.268490E+02,4.217884E-02,3.686805E-02,6.378424E+02,2.820307E+02,3.908822E-02,1.973669E-02,6.883220E+02,5.381235E+02,4.217954E-02,3.765701E-02,5.674485E+02,4.673246E+02,3.477432E-02,3.270339E-02,1.505631E+01,1.726402E+01,9.228017E-04,1.208193E-03,6.373363E+02,2.449789E+02,3.905721E-02,1.714380E-02,5.674485E+02,4.773057E+02,3.477432E-02,3.340186E-02,1.516139E+01,4.825132E+00,9.292694E-04,3.376857E-04,1.182874E+01,1.512434E+01,7.250050E-04,1.058465E-03,5.674292E+02,4.649139E+02,3.477314E-02,3.253470E-02 
Peak,6.883697E+02,8.449269E+02,4.218246E-02,5.913622E-02,6.885521E+02,1.346125E+03,4.219364E-02,9.421438E-02,6.373874E+02,5.597370E+02,3.906034E-02,3.917667E-02,6.373874E+02,7.483370E+02,3.906034E-02,5.237658E-02,5.678065E+02,1.302318E+03,3.479626E-02,9.114914E-02,6.883583E+02,1.177291E+03,4.218176E-02,8.239796E-02,6.378677E+02,1.056135E+03,3.908977E-02,7.391913E-02,6.883697E+02,1.039166E+03,4.218246E-02,7.273076E-02,5.674896E+02,7.900454E+02,3.477684E-02,5.529564E-02,1.505986E+01,3.033813E+01,9.230194E-04,2.123262E-03,6.373616E+02,8.861237E+02,3.905876E-02,6.202013E-02,5.674896E+02,1.000702E+03,3.477684E-02,7.003936E-02,1.516378E+01,1.930218E+01,9.294159E-04,1.350905E-03,1.183160E+01,2.880288E+01,7.251803E-04,2.015823E-03,5.674703E+02,1.152897E+03,3.477566E-02,8.069132E-02 

Peak Vol Flow (m3/s),,,3.645966E-02,5.111334E-02,,,3.646933E-02,8.143252E-02,,,3.376111E-02,3.386166E-02,,,3.376111E-02,4.527077E-02,,,3.007553E-02,7.878315E-02,,,3.645906E-02,7.121921E-02,,,3.378655E-02,6.389069E-02,,,3.645966E-02,6.286354E-02,,,3.005875E-02,4.779380E-02,,,7.977955E-04,1.835204E-03,,,3.375974E-02,5.360600E-02,,,3.005875E-02,6.053728E-02,,,8.033241E-04,1.167631E-03,,,6.267967E-04,1.742341E-03,,,3.005772E-02,6.974411E-02 
