Time,THERMAL ZONE 5:CHICAGO OHARE INTL AP ANN HTG 99.6% CONDNS DB:Des Heat Load [W],THERMAL ZONE 5::Des Sens Cool Load [W],THERMAL ZONE 5:CHICAGO OHARE INTL AP ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],THERMAL ZONE 5::Des Cool Mass Flow [kg/s],THERMAL ZONE 14:CHICAGO OHARE INTL AP ANN HTG 99.6% CONDNS DB:Des Heat Load [W],THERMAL ZONE 14:CHICAGO OHARE INTL AP ANN CLG .4% CONDNS DB=>MWB:Des Sens Cool Load [W],THERMAL ZONE 14:CHICAGO OHARE INTL AP ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],THERMAL ZONE 14:CHICAGO OHARE INTL AP ANN CLG .4% CONDNS DB=>MWB:Des Cool Mass Flow [kg/s],THERMAL ZONE 10:CHICAGO OHARE INTL AP ANN HTG 99.6% CONDNS DB:Des Heat Load [W],THERMAL ZONE 10::Des Sens Cool Load [W],THERMAL ZONE 10:CHICAGO OHARE INTL AP ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],THERMAL ZONE 10::Des Cool Mass Flow [kg/s],THERMAL ZONE 15:CHICAGO OHARE INTL AP ANN HTG 99.6% CONDNS DB:Des Heat Load [W],THERMAL ZONE 15:CHICAGO OHARE INTL AP ANN CLG .4% CONDNS DB=>MWB:Des Sens Cool Load [W],THERMAL ZONE 15:CHICAGO OHARE INTL AP ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],THERMAL ZONE 15:CHICAGO OHARE INTL AP ANN CLG .4% CONDNS DB=>MWB:Des Cool Mass Flow [kg/s],THERMAL ZONE 8:CHICAGO OHARE INTL AP ANN HTG 99.6% CONDNS DB:Des Heat Load [W],THERMAL ZONE 8:CHICAGO OHARE INTL AP ANN CLG .4% CONDNS DB=>MWB:Des Sens Cool Load [W],THERMAL ZONE 8:CHICAGO OHARE INTL AP ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],THERMAL ZONE 8:CHICAGO OHARE INTL AP ANN CLG .4% CONDNS DB=>MWB:Des Cool Mass Flow [kg/s],THERMAL ZONE 3:CHICAGO OHARE INTL AP ANN HTG 99.6% CONDNS DB:Des Heat Load [W],THERMAL ZONE 3::Des Sens Cool Load [W],THERMAL ZONE 3:CHICAGO OHARE INTL AP ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],THERMAL ZONE 3::Des Cool Mass Flow [kg/s],THERMAL ZONE 4:CHICAGO OHARE INTL AP ANN HTG 99.6% CONDNS DB:Des Heat Load [W],THERMAL ZONE 4:CHICAGO OHARE INTL AP ANN CLG .4% CONDNS DB=>MWB:Des Sens Cool Load [W],THERMAL ZONE 4:CHICAGO OHARE INTL AP ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],THERMAL ZONE 4:CHICAGO OHARE INTL AP ANN CLG .4% CONDNS DB=>MWB:Des Cool Mass Flow [kg/s],THERMAL ZONE 12:CHICAGO OHARE INTL AP ANN HTG 99.6% CONDNS DB:Des Heat Load [W],THERMAL ZONE 12:CHICAGO OHARE INTL AP ANN CLG .4% CONDNS DB=>MWB:Des Sens Cool Load [W],THERMAL ZONE 12:CHICAGO OHARE INTL AP ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],THERMAL ZONE 12:CHICAGO OHARE INTL AP ANN CLG .4% CONDNS DB=>MWB:Des Cool Mass Flow [kg/s],THERMAL ZONE 2:CHICAGO OHARE INTL AP ANN HTG 99.6% CONDNS DB:Des Heat Load [W],THERMAL ZONE 2:CHICAGO OHARE INTL AP ANN CLG .4% CONDNS DB=>MWB:Des Sens Cool Load [W],THERMAL ZONE 2:CHICAGO OHARE INTL AP ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],THERMAL ZONE 2:CHICAGO OHARE INTL AP ANN CLG .4% CONDNS DB=>MWB:Des Cool Mass Flow [kg/s],THERMAL ZONE 9:CHICAGO OHARE INTL AP ANN HTG 99.6% CONDNS DB:Des Heat Load [W],THERMAL ZONE 9:CHICAGO OHARE INTL AP ANN CLG .4% CONDNS DB=>MWB:Des Sens Cool Load [W],THERMAL ZONE 9:CHICAGO OHARE INTL AP ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],THERMAL ZONE 9:CHICAGO OHARE INTL AP ANN CLG .4% CONDNS DB=>MWB:Des Cool Mass Flow [kg/s],THERMAL ZONE 7:CHICAGO OHARE INTL AP ANN HTG 99.6% CONDNS DB:Des Heat Load [W],THERMAL ZONE 7:CHICAGO OHARE INTL AP ANN CLG .4% CONDNS DB=>MWB:Des Sens Cool Load [W],THERMAL ZONE 7:CHICAGO OHARE INTL AP ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],THERMAL ZONE 7:CHICAGO OHARE INTL AP ANN CLG .4% CONDNS DB=>MWB:Des Cool Mass Flow [kg/s],THERMAL ZONE 11:CHICAGO OHARE INTL AP ANN HTG 99.6% CONDNS DB:Des Heat Load [W],THERMAL ZONE 11:CHICAGO OHARE INTL AP ANN CLG .4% CONDNS DB=>MWB:Des Sens Cool Load [W],THERMAL ZONE 11:CHICAGO OHARE INTL AP ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],THERMAL ZONE 11:CHICAGO OHARE INTL AP ANN CLG .4% CONDNS DB=>MWB:Des Cool Mass Flow [kg/s],THERMAL ZONE 6:CHICAGO OHARE INTL AP ANN HTG 99.6% CONDNS DB:Des Heat Load [W],THERMAL ZONE 6:CHICAGO OHARE INTL AP ANN CLG .4% CONDNS DB=>MWB:Des Sens Cool Load [W],THERMAL ZONE 6:CHICAGO OHARE INTL AP ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],THERMAL ZONE 6:CHICAGO OHARE INTL AP ANN CLG .4% CONDNS DB=>MWB:Des Cool Mass Flow [kg/s],THERMAL ZONE 13:CHICAGO OHARE INTL AP ANN HTG 99.6% CONDNS DB:Des Heat Load [W],THERMAL ZONE 13:CHICAGO OHARE INTL AP ANN CLG .4% CONDNS DB=>MWB:Des Sens Cool Load [W],THERMAL ZONE 13:CHICAGO OHARE INTL AP ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],THERMAL ZONE 13:CHICAGO OHARE INTL AP ANN CLG .4% CONDNS DB=>MWB:Des Cool Mass Flow [kg/s],THERMAL ZONE 1:CHICAGO OHARE INTL AP ANN HTG 99.6% CONDNS DB:Des Heat Load [W],THERMAL ZONE 1:CHICAGO OHARE INTL AP ANN CLG .4% CONDNS DB=>MWB:Des Sens Cool Load [W],THERMAL ZONE 1:CHICAGO OHARE INTL AP ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],THERMAL ZONE 1:CHICAGO OHARE INTL AP ANN CLG .4% CONDNS DB=>MWB:Des Cool Mass Flow [kg/s] 
08:00:00,3.749243E+04,0.000000E+00,2.297980E+00,0.000000E+00,1.693993E+04,1.607727E+02,1.038280E+00,1.126301E-02,1.602069E+04,0.000000E+00,9.819378E-01,0.000000E+00,1.771524E+04,0.000000E+00,1.085800E+00,0.000000E+00,4.020479E+04,0.000000E+00,2.464225E+00,0.000000E+00,1.771524E+04,0.000000E+00,1.085800E+00,0.000000E+00,9.699204E+03,6.039094E+02,5.944820E-01,4.226401E-02,1.937090E+04,1.915731E+03,1.187278E+00,1.340706E-01,8.380250E+03,6.489375E+03,5.136410E-01,4.541526E-01,8.790279E+03,4.700953E+03,5.387724E-01,3.289757E-01,8.876702E+03,0.000000E+00,5.440694E-01,0.000000E+00,1.937090E+04,6.828335E+02,1.187278E+00,4.778896E-02,9.542630E+03,7.526434E+03,5.848854E-01,5.267302E-01,1.693993E+04,0.000000E+00,1.038280E+00,0.000000E+00,8.518588E+03,0.000000E+00,5.221199E-01,0.000000E+00 
08:15:00,3.749243E+04,0.000000E+00,2.297980E+00,0.000000E+00,1.693993E+04,2.282891E+02,1.038280E+00,1.597662E-02,1.602069E+04,0.000000E+00,9.819378E-01,0.000000E+00,1.771524E+04,0.000000E+00,1.085800E+00,0.000000E+00,4.020479E+04,0.000000E+00,2.464225E+00,0.000000E+00,1.771524E+04,0.000000E+00,1.085800E+00,0.000000E+00,9.699204E+03,6.968905E+02,5.944820E-01,4.877120E-02,1.937090E+04,1.934668E+03,1.187278E+00,1.353958E-01,8.380250E+03,7.147843E+03,5.136410E-01,5.002348E-01,8.790279E+03,5.307252E+03,5.387724E-01,3.714079E-01,8.876702E+03,0.000000E+00,5.440694E-01,0.000000E+00,1.937090E+04,9.842507E+02,1.187278E+00,6.888184E-02,9.542630E+03,8.152069E+03,5.848854E-01,5.705146E-01,1.693993E+04,0.000000E+00,1.038280E+00,0.000000E+00,8.518588E+03,2.631287E+01,5.221199E-01,1.849655E-03 
08:30:00,3.749243E+04,0.000000E+00,2.297980E+00,0.000000E+00,1.693993E+04,3.371664E+02,1.038280E+00,2.359626E-02,1.602069E+04,0.000000E+00,9.819378E-01,0.000000E+00,1.771524E+04,0.000000E+00,1.085800E+00,0.000000E+00,4.020479E+04,0.000000E+00,2.464225E+00,0.000000E+00,1.771524E+04,0.000000E+00,1.085800E+00,0.000000E+00,9.699204E+03,7.915090E+02,5.944820E-01,5.539299E-02,1.937090E+04,2.009521E+03,1.187278E+00,1.406344E-01,8.380250E+03,7.744332E+03,5.136410E-01,5.419795E-01,8.790279E+03,5.795755E+03,5.387724E-01,4.055983E-01,8.876702E+03,0.000000E+00,5.440694E-01,0.000000E+00,1.937090E+04,1.453664E+03,1.187278E+00,1.017333E-01,9.542630E+03,8.711675E+03,5.848854E-01,6.096781E-01,1.693993E+04,0.000000E+00,1.038280E+00,0.000000E+00,8.518588E+03,7.420164E+01,5.221199E-01,5.201126E-03 
08:45:00,3.749243E+04,0.000000E+00,2.297980E+00,0.000000E+00,1.693993E+04,4.886555E+02,1.038280E+00,3.419808E-02,1.602069E+04,0.000000E+00,9.819378E-01,0.000000E+00,1.771524E+04,0.000000E+00,1.085800E+00,0.000000E+00,4.020479E+04,0.000000E+00,2.464225E+00,0.000000E+00,1.771524E+04,0.000000E+00,1.085800E+00,0.000000E+00,9.699204E+03,8.864236E+02,5.944820E-01,6.203549E-02,1.937090E+04,2.122963E+03,1.187278E+00,1.485735E-01,8.380250E+03,8.276715E+03,5.136410E-01,5.792379E-01,8.790279E+03,6.184920E+03,5.387724E-01,4.328373E-01,8.876702E+03,0.000000E+00,5.440694E-01,0.000000E+00,1.937090E+04,2.071902E+03,1.187278E+00,1.450001E-01,9.542630E+03,9.203915E+03,5.848854E-01,6.441270E-01,1.693993E+04,3.200727E+02,1.038280E+00,2.252031E-02,8.518588E+03,1.465420E+02,5.221199E-01,1.026379E-02 
09:00:00,3.749243E+04,0.000000E+00,2.297980E+00,0.000000E+00,1.693993E+04,6.514498E+02,1.038280E+00,4.559108E-02,1.602069E+04,0.000000E+00,9.819378E-01,0.000000E+00,1.771524E+04,0.000000E+00,1.085800E+00,0.000000E+00,4.020479E+04,0.000000E+00,2.464225E+00,0.000000E+00,1.771524E+04,0.000000E+00,1.085800E+00,0.000000E+00,9.699204E+03,9.861773E+02,5.944820E-01,6.901666E-02,1.937090E+04,2.268045E+03,1.187278E+00,1.587269E-01,8.380250E+03,8.734935E+03,5.136410E-01,6.113059E-01,8.790279E+03,6.468797E+03,5.387724E-01,4.527075E-01,8.876702E+03,0.000000E+00,5.440694E-01,0.000000E+00,1.937090E+04,2.851105E+03,1.187278E+00,1.995318E-01,9.542630E+03,9.620418E+03,5.848854E-01,6.732756E-01,1.693993E+04,8.382949E+02,1.038280E+00,5.878841E-02,8.518588E+03,2.468062E+02,5.221199E-01,1.728069E-02 
09:15:00,3.749243E+04,0.000000E+00,2.297980E+00,0.000000E+00,1.693993E+04,8.242091E+02,1.038280E+00,5.768147E-02,1.602069E+04,0.000000E+00,9.819378E-01,0.000000E+00,1.771524E+04,0.000000E+00,1.085800E+00,0.000000E+00,4.020479E+04,0.000000E+00,2.464225E+00,0.000000E+00,1.771524E+04,0.000000E+00,1.085800E+00,0.000000E+00,9.699204E+03,1.090288E+03,5.944820E-01,7.630274E-02,1.937090E+04,2.434583E+03,1.187278E+00,1.703819E-01,8.380250E+03,9.117212E+03,5.136410E-01,6.380592E-01,8.790279E+03,6.652716E+03,5.387724E-01,4.655814E-01,8.876702E+03,0.000000E+00,5.440694E-01,0.000000E+00,1.937090E+04,3.764116E+03,1.187278E+00,2.634280E-01,9.542630E+03,9.959610E+03,5.848854E-01,6.970136E-01,1.693993E+04,1.628399E+03,1.038280E+00,1.140831E-01,8.518588E+03,3.455895E+02,5.221199E-01,2.418576E-02 
09:30:00,3.749243E+04,0.000000E+00,2.297980E+00,0.000000E+00,1.693993E+04,1.004426E+03,1.038280E+00,7.029377E-02,1.602069E+04,0.000000E+00,9.819378E-01,0.000000E+00,1.771524E+04,0.000000E+00,1.085800E+00,0.000000E+00,4.020479E+04,0.000000E+00,2.464225E+00,0.000000E+00,1.771524E+04,0.000000E+00,1.085800E+00,0.000000E+00,9.699204E+03,1.198186E+03,5.944820E-01,8.385385E-02,1.937090E+04,2.617097E+03,1.187278E+00,1.831550E-01,8.380250E+03,9.424161E+03,5.136410E-01,6.595407E-01,8.790279E+03,6.743223E+03,5.387724E-01,4.719166E-01,8.876702E+03,0.000000E+00,5.440694E-01,0.000000E+00,1.937090E+04,4.779281E+03,1.187278E+00,3.344734E-01,9.542630E+03,1.022239E+04,5.848854E-01,7.154040E-01,1.693993E+04,2.693937E+03,1.038280E+00,1.886537E-01,8.518588E+03,4.481754E+02,5.221199E-01,3.136512E-02 
09:45:00,3.749243E+04,0.000000E+00,2.297980E+00,0.000000E+00,1.693993E+04,1.190477E+03,1.038280E+00,8.331436E-02,1.602069E+04,0.000000E+00,9.819378E-01,0.000000E+00,1.771524E+04,1.272909E+02,1.085800E+00,8.935460E-03,4.020479E+04,0.000000E+00,2.464225E+00,0.000000E+00,1.771524E+04,0.000000E+00,1.085800E+00,0.000000E+00,9.699204E+03,1.310188E+03,5.944820E-01,9.169221E-02,1.937090E+04,2.811971E+03,1.187278E+00,1.967930E-01,8.380250E+03,9.655479E+03,5.136410E-01,6.757293E-01,8.790279E+03,6.745425E+03,5.387724E-01,4.720714E-01,8.876702E+03,0.000000E+00,5.440694E-01,0.000000E+00,1.937090E+04,5.855174E+03,1.187278E+00,4.097687E-01,9.542630E+03,1.040925E+04,5.848854E-01,7.284812E-01,1.693993E+04,3.719270E+03,1.038280E+00,2.602903E-01,8.518588E+03,5.518246E+02,5.221199E-01,3.861891E-02 
10:00:00,3.749243E+04,0.000000E+00,2.297980E+00,0.000000E+00,1.693993E+04,1.376374E+03,1.038280E+00,9.632418E-02,1.602069E+04,0.000000E+00,9.819378E-01,0.000000E+00,1.771524E+04,7.294801E+02,1.085800E+00,5.108016E-02,4.020479E+04,0.000000E+00,2.464225E+00,0.000000E+00,1.771524E+04,0.000000E+00,1.085800E+00,0.000000E+00,9.699204E+03,1.421001E+03,5.944820E-01,9.944738E-02,1.937090E+04,3.006695E+03,1.187278E+00,2.104206E-01,8.380250E+03,9.820280E+03,5.136410E-01,6.872627E-01,8.790279E+03,6.676550E+03,5.387724E-01,4.672515E-01,8.876702E+03,0.000000E+00,5.440694E-01,0.000000E+00,1.937090E+04,6.955094E+03,1.187278E+00,4.867455E-01,9.542630E+03,1.052920E+04,5.848854E-01,7.368761E-01,1.693993E+04,4.825664E+03,1.038280E+00,3.377194E-01,8.518588E+03,6.530381E+02,5.221199E-01,4.570224E-02 
10:15:00,3.749243E+04,0.000000E+00,2.297980E+00,0.000000E+00,1.693993E+04,1.562193E+03,1.038280E+00,1.093286E-01,1.602069E+04,0.000000E+00,9.819378E-01,0.000000E+00,1.771524E+04,1.456358E+03,1.085800E+00,1.019486E-01,4.020479E+04,0.000000E+00,2.464225E+00,0.000000E+00,1.771524E+04,0.000000E+00,1.085800E+00,0.000000E+00,9.699204E+03,1.529209E+03,5.944820E-01,1.070202E-01,1.937090E+04,3.198398E+03,1.187278E+00,2.238368E-01,8.380250E+03,9.918494E+03,5.136410E-01,6.941362E-01,8.790279E+03,6.540296E+03,5.387724E-01,4.577160E-01,8.876702E+03,0.000000E+00,5.440694E-01,0.000000E+00,1.937090E+04,8.054267E+03,1.187278E+00,5.636700E-01,9.542630E+03,1.058352E+04,5.848854E-01,7.406774E-01,1.693993E+04,5.933402E+03,1.038280E+00,4.152434E-01,8.518588E+03,7.540415E+02,5.221199E-01,5.277086E-02 
10:30:00,3.749243E+04,0.000000E+00,2.297980E+00,0.000000E+00,1.693993E+04,1.745996E+03,1.038280E+00,1.221918E-01,1.602069E+04,0.000000E+00,9.819378E-01,0.000000E+00,1.771524E+04,2.494503E+03,1.085800E+00,1.745998E-01,4.020479E+04,0.000000E+00,2.464225E+00,0.000000E+00,1.771524E+04,0.000000E+00,1.085800E+00,0.000000E+00,9.699204E+03,1.634989E+03,5.944820E-01,1.144231E-01,1.937090E+04,3.386784E+03,1.187278E+00,2.370208E-01,8.380250E+03,9.948508E+03,5.136410E-01,6.962366E-01,8.790279E+03,6.337489E+03,5.387724E-01,4.435229E-01,8.876702E+03,0.000000E+00,5.440694E-01,0.000000E+00,1.937090E+04,9.135505E+03,1.187278E+00,6.393394E-01,9.542630E+03,1.057177E+04,5.848854E-01,7.398548E-01,1.693993E+04,7.031799E+03,1.038280E+00,4.921136E-01,8.518588E+03,8.538778E+02,5.221199E-01,5.975781E-02 
10:45:00,3.749243E+04,0.000000E+00,2.297980E+00,0.000000E+00,1.693993E+04,1.926640E+03,1.038280E+00,1.348340E-01,1.602069E+04,0.000000E+00,9.819378E-01,0.000000E+00,1.771524E+04,3.683978E+03,1.085800E+00,2.578133E-01,4.020479E+04,0.000000E+00,2.464225E+00,0.000000E+00,1.771524E+04,0.000000E+00,1.085800E+00,0.000000E+00,9.699204E+03,1.738165E+03,5.944820E-01,1.216438E-01,1.937090E+04,3.571169E+03,1.187278E+00,2.499247E-01,8.380250E+03,9.905807E+03,5.136410E-01,6.932483E-01,8.790279E+03,6.062776E+03,5.387724E-01,4.242974E-01,8.876702E+03,0.000000E+00,5.440694E-01,0.000000E+00,1.937090E+04,1.018617E+04,1.187278E+00,7.128690E-01,9.542630E+03,1.049011E+04,5.848854E-01,7.341405E-01,1.693993E+04,8.107484E+03,1.038280E+00,5.673944E-01,8.518588E+03,9.520001E+02,5.221199E-01,6.662480E-02 
11:00:00,3.749243E+04,0.000000E+00,2.297980E+00,0.000000E+00,1.693993E+04,2.103330E+03,1.038280E+00,1.471995E-01,1.602069E+04,0.000000E+00,9.819378E-01,0.000000E+00,1.771524E+04,4.638083E+03,1.085800E+00,3.245799E-01,4.020479E+04,0.000000E+00,2.464225E+00,0.000000E+00,1.771524E+04,0.000000E+00,1.085800E+00,0.000000E+00,9.699204E+03,1.838586E+03,5.944820E-01,1.286716E-01,1.937090E+04,3.751051E+03,1.187278E+00,2.625136E-01,8.380250E+03,9.776730E+03,5.136410E-01,6.842149E-01,8.790279E+03,5.696779E+03,5.387724E-01,3.986834E-01,8.876702E+03,0.000000E+00,5.440694E-01,0.000000E+00,1.937090E+04,1.119704E+04,1.187278E+00,7.836143E-01,9.542630E+03,1.032578E+04,5.848854E-01,7.226397E-01,1.693993E+04,9.150592E+03,1.038280E+00,6.403953E-01,8.518588E+03,1.048030E+03,5.221199E-01,7.334532E-02 
11:15:00,3.749243E+04,0.000000E+00,2.297980E+00,0.000000E+00,1.693993E+04,2.273112E+03,1.038280E+00,1.590815E-01,1.602069E+04,0.000000E+00,9.819378E-01,0.000000E+00,1.771524E+04,5.677166E+03,1.085800E+00,3.972959E-01,4.020479E+04,0.000000E+00,2.464225E+00,0.000000E+00,1.771524E+04,0.000000E+00,1.085800E+00,0.000000E+00,9.699204E+03,1.934905E+03,5.944820E-01,1.354125E-01,1.937090E+04,3.923670E+03,1.187278E+00,2.745942E-01,8.380250E+03,9.535412E+03,5.136410E-01,6.673265E-01,8.790279E+03,5.206368E+03,5.387724E-01,3.643625E-01,8.876702E+03,0.000000E+00,5.440694E-01,0.000000E+00,1.937090E+04,1.215818E+04,1.187278E+00,8.508782E-01,9.542630E+03,1.005397E+04,5.848854E-01,7.036175E-01,1.693993E+04,1.015030E+04,1.038280E+00,7.103585E-01,8.518588E+03,1.140473E+03,5.221199E-01,7.981488E-02 
11:30:00,3.749243E+04,0.000000E+00,2.297980E+00,0.000000E+00,1.693993E+04,2.435311E+03,1.038280E+00,1.704329E-01,1.602069E+04,0.000000E+00,9.819378E-01,0.000000E+00,1.771524E+04,6.588108E+03,1.085800E+00,4.610453E-01,4.020479E+04,0.000000E+00,2.464225E+00,0.000000E+00,1.771524E+04,0.000000E+00,1.085800E+00,0.000000E+00,9.699204E+03,2.026923E+03,5.944820E-01,1.418522E-01,1.937090E+04,4.088526E+03,1.187278E+00,2.861315E-01,8.380250E+03,9.154300E+03,5.136410E-01,6.406548E-01,8.790279E+03,4.565847E+03,5.387724E-01,3.195363E-01,8.876702E+03,0.000000E+00,5.440694E-01,0.000000E+00,1.937090E+04,1.306338E+04,1.187278E+00,9.142280E-01,9.542630E+03,9.647877E+03,5.848854E-01,6.751973E-01,1.693993E+04,1.109937E+04,1.038280E+00,7.767788E-01,8.518588E+03,1.229008E+03,5.221199E-01,8.601092E-02 
11:45:00,3.749243E+04,0.000000E+00,2.297980E+00,0.000000E+00,1.693993E+04,2.589599E+03,1.038280E+00,1.812306E-01,1.602069E+04,0.000000E+00,9.819379E-01,0.000000E+00,1.771524E+04,7.377156E+03,1.085800E+00,5.162659E-01,4.020479E+04,0.000000E+00,2.464225E+00,0.000000E+00,1.771524E+04,0.000000E+00,1.085800E+00,0.000000E+00,9.699204E+03,2.114591E+03,5.944820E-01,1.479876E-01,1.937090E+04,4.245413E+03,1.187278E+00,2.971111E-01,8.380250E+03,8.626916E+03,5.136410E-01,6.037463E-01,8.790279E+03,3.798457E+03,5.387724E-01,2.658313E-01,8.876702E+03,0.000000E+00,5.440694E-01,0.000000E+00,1.937090E+04,1.390743E+04,1.187278E+00,9.732981E-01,9.542630E+03,9.100371E+03,5.848854E-01,6.368806E-01,1.693993E+04,1.199147E+04,1.038280E+00,8.392116E-01,8.518588E+03,1.313501E+03,5.221199E-01,9.192409E-02 
12:00:00,3.749243E+04,0.000000E+00,2.297980E+00,0.000000E+00,1.693993E+04,2.735868E+03,1.038280E+00,1.914671E-01,1.602069E+04,0.000000E+00,9.819379E-01,0.000000E+00,1.771524E+04,8.058810E+03,1.085800E+00,5.639722E-01,4.020479E+04,0.000000E+00,2.464225E+00,0.000000E+00,1.771524E+04,0.000000E+00,1.085800E+00,0.000000E+00,9.699204E+03,2.199629E+03,5.944820E-01,1.539389E-01,1.937090E+04,4.394342E+03,1.187278E+00,3.075338E-01,8.380250E+03,8.012934E+03,5.136410E-01,5.607774E-01,8.790279E+03,3.045213E+03,5.387724E-01,2.131163E-01,8.876702E+03,0.000000E+00,5.440694E-01,0.000000E+00,1.937090E+04,1.468568E+04,1.187278E+00,1.027763E+00,9.542630E+03,8.467632E+03,5.848854E-01,5.925989E-01,1.693993E+04,1.282078E+04,1.038280E+00,8.972500E-01,8.518588E+03,1.395587E+03,5.221199E-01,9.766881E-02 
12:15:00,3.749243E+04,0.000000E+00,2.297980E+00,0.000000E+00,1.693993E+04,2.876850E+03,1.038280E+00,2.013336E-01,1.602069E+04,0.000000E+00,9.819379E-01,0.000000E+00,1.771524E+04,8.635562E+03,1.085800E+00,6.043380E-01,4.020479E+04,0.000000E+00,2.464225E+00,0.000000E+00,1.771524E+04,0.000000E+00,1.085800E+00,0.000000E+00,9.699204E+03,2.326728E+03,5.944820E-01,1.628338E-01,1.937090E+04,4.538233E+03,1.187278E+00,3.176038E-01,8.380250E+03,7.412223E+03,5.136410E-01,5.187372E-01,8.790279E+03,2.384934E+03,5.387724E-01,1.669073E-01,8.876702E+03,0.000000E+00,5.440694E-01,0.000000E+00,1.937090E+04,1.539669E+04,1.187278E+00,1.077523E+00,9.542630E+03,7.845311E+03,5.848854E-01,5.490465E-01,1.693993E+04,1.358499E+04,1.038280E+00,9.507320E-01,8.518588E+03,1.518085E+03,5.221199E-01,1.062417E-01 
12:30:00,3.749243E+04,0.000000E+00,2.297980E+00,0.000000E+00,1.693993E+04,3.012906E+03,1.038280E+00,2.108553E-01,1.602069E+04,0.000000E+00,9.819379E-01,0.000000E+00,1.771524E+04,9.108970E+03,1.085800E+00,6.374722E-01,4.020479E+04,0.000000E+00,2.464225E+00,0.000000E+00,1.771524E+04,0.000000E+00,1.085800E+00,0.000000E+00,9.699204E+03,2.557342E+03,5.944820E-01,1.789731E-01,1.937090E+04,4.677590E+03,1.187278E+00,3.273566E-01,8.380250E+03,6.901255E+03,5.136410E-01,4.829776E-01,8.790279E+03,1.899194E+03,5.387724E-01,1.329133E-01,8.876702E+03,0.000000E+00,5.440694E-01,0.000000E+00,1.937090E+04,1.603745E+04,1.187278E+00,1.122365E+00,9.542630E+03,7.309245E+03,5.848854E-01,5.115304E-01,1.693993E+04,1.427981E+04,1.038280E+00,9.993586E-01,8.518588E+03,1.741584E+03,5.221199E-01,1.218830E-01 
12:45:00,3.749243E+04,0.000000E+00,2.297980E+00,0.000000E+00,1.693993E+04,3.144441E+03,1.038280E+00,2.200606E-01,1.602069E+04,0.000000E+00,9.819379E-01,0.000000E+00,1.771524E+04,9.480992E+03,1.085800E+00,6.635110E-01,4.020479E+04,0.000000E+00,2.464225E+00,0.000000E+00,1.771524E+04,0.000000E+00,1.085800E+00,0.000000E+00,9.699204E+03,2.936534E+03,5.944820E-01,2.055105E-01,1.937090E+04,4.812983E+03,1.187278E+00,3.368319E-01,8.380250E+03,6.523099E+03,5.136410E-01,4.565127E-01,8.790279E+03,1.601918E+03,5.387724E-01,1.121087E-01,8.876702E+03,0.000000E+00,5.440694E-01,0.000000E+00,1.937090E+04,1.660483E+04,1.187278E+00,1.162073E+00,9.542630E+03,6.904680E+03,5.848854E-01,4.832173E-01,1.693993E+04,1.490110E+04,1.038280E+00,1.042839E+00,8.518588E+03,2.111684E+03,5.221199E-01,1.477841E-01 
13:00:00,3.749243E+04,0.000000E+00,2.297980E+00,0.000000E+00,1.693993E+04,3.271687E+03,1.038280E+00,2.289658E-01,1.602069E+04,0.000000E+00,9.819379E-01,0.000000E+00,1.771524E+04,9.751963E+03,1.085800E+00,6.824771E-01,4.020479E+04,0.000000E+00,2.464225E+00,0.000000E+00,1.771524E+04,0.000000E+00,1.085800E+00,0.000000E+00,9.699204E+03,3.483625E+03,5.944820E-01,2.437981E-01,1.937090E+04,4.944793E+03,1.187278E+00,3.460565E-01,8.380250E+03,6.257405E+03,5.136410E-01,4.379184E-01,8.790279E+03,1.395844E+03,5.387724E-01,9.768678E-02,8.876702E+03,1.850800E+02,5.440694E-01,1.315710E-02,1.937090E+04,1.709567E+04,1.187278E+00,1.196423E+00,9.542630E+03,6.615839E+03,5.848854E-01,4.630031E-01,1.693993E+04,1.544489E+04,1.038280E+00,1.080895E+00,8.518588E+03,2.647625E+03,5.221199E-01,1.852915E-01 
