Time,THERMAL ZONE 8:PHILADELPHIA INTERNATIONAL AP ANN HTG 99.6% CONDNS DB:Des Heat Load [W],THERMAL ZONE 8::Des Sens Cool Load [W],THERMAL ZONE 8:PHILADELPHIA INTERNATIONAL AP ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],THERMAL ZONE 8::Des Cool Mass Flow [kg/s],THERMAL ZONE 7:PHILADELPHIA INTERNATIONAL AP ANN HTG 99.6% CONDNS DB:Des Heat Load [W],THERMAL ZONE 7:PHILADELPHIA INTERNATIONAL AP ANN CLG .4% CONDNS DB=>MWB:Des Sens Cool Load [W],THERMAL ZONE 7:PHILADELPHIA INTERNATIONAL AP ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],THERMAL ZONE 7:PHILADELPHIA INTERNATIONAL AP ANN CLG .4% CONDNS DB=>MWB:Des Cool Mass Flow [kg/s],THERMAL ZONE 3:PHILADELPHIA INTERNATIONAL AP ANN HTG 99.6% CONDNS DB:Des Heat Load [W],THERMAL ZONE 3:PHILADELPHIA INTERNATIONAL AP ANN CLG .4% CONDNS DB=>MWB:Des Sens Cool Load [W],THERMAL ZONE 3:PHILADELPHIA INTERNATIONAL AP ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],THERMAL ZONE 3:PHILADELPHIA INTERNATIONAL AP ANN CLG .4% CONDNS DB=>MWB:Des Cool Mass Flow [kg/s],THERMAL ZONE 2:PHILADELPHIA INTERNATIONAL AP ANN HTG 99.6% CONDNS DB:Des Heat Load [W],THERMAL ZONE 2:PHILADELPHIA INTERNATIONAL AP ANN CLG .4% CONDNS DB=>MWB:Des Sens Cool Load [W],THERMAL ZONE 2:PHILADELPHIA INTERNATIONAL AP ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],THERMAL ZONE 2:PHILADELPHIA INTERNATIONAL AP ANN CLG .4% CONDNS DB=>MWB:Des Cool Mass Flow [kg/s],THERMAL ZONE 6:PHILADELPHIA INTERNATIONAL AP ANN HTG 99.6% CONDNS DB:Des Heat Load [W],THERMAL ZONE 6::Des Sens Cool Load [W],THERMAL ZONE 6:PHILADELPHIA INTERNATIONAL AP ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],THERMAL ZONE 6::Des Cool Mass Flow [kg/s],THERMAL ZONE 1:PHILADELPHIA INTERNATIONAL AP ANN HTG 99.6% CONDNS DB:Des Heat Load [W],THERMAL ZONE 1::Des Sens Cool Load [W],THERMAL ZONE 1:PHILADELPHIA INTERNATIONAL AP ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],THERMAL ZONE 1::Des Cool Mass Flow [kg/s],THERMAL ZONE 4:PHILADELPHIA INTERNATIONAL AP ANN HTG 99.6% CONDNS DB:Des Heat Load [W],THERMAL ZONE 4:PHILADELPHIA INTERNATIONAL AP ANN CLG .4% CONDNS DB=>MWB:Des Sens Cool Load [W],THERMAL ZONE 4:PHILADELPHIA INTERNATIONAL AP ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],THERMAL ZONE 4:PHILADELPHIA INTERNATIONAL AP ANN CLG .4% CONDNS DB=>MWB:Des Cool Mass Flow [kg/s],THERMAL ZONE 9:PHILADELPHIA INTERNATIONAL AP ANN HTG 99.6% CONDNS DB:Des Heat Load [W],THERMAL ZONE 9::Des Sens Cool Load [W],THERMAL ZONE 9:PHILADELPHIA INTERNATIONAL AP ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],THERMAL ZONE 9::Des Cool Mass Flow [kg/s],THERMAL ZONE 10:PHILADELPHIA INTERNATIONAL AP ANN HTG 99.6% CONDNS DB:Des Heat Load [W],THERMAL ZONE 10::Des Sens Cool Load [W],THERMAL ZONE 10:PHILADELPHIA INTERNATIONAL AP ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],THERMAL ZONE 10::Des Cool Mass Flow [kg/s],THERMAL ZONE 5:PHILADELPHIA INTERNATIONAL AP ANN HTG 99.6% CONDNS DB:Des Heat Load [W],THERMAL ZONE 5:PHILADELPHIA INTERNATIONAL AP ANN CLG .4% CONDNS DB=>MWB:Des Sens Cool Load [W],THERMAL ZONE 5:PHILADELPHIA INTERNATIONAL AP ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],THERMAL ZONE 5:PHILADELPHIA INTERNATIONAL AP ANN CLG .4% CONDNS DB=>MWB:Des Cool Mass Flow [kg/s] 
14:00:00,5.370239E+03,0.000000E+00,3.291518E-01,0.000000E+00,5.393931E+03,0.000000E+00,3.306039E-01,0.000000E+00,5.387758E+03,1.903134E+03,3.302256E-01,1.331890E-01,5.429038E+03,1.469171E+02,3.327557E-01,1.028186E-02,5.393931E+03,0.000000E+00,3.306039E-01,0.000000E+00,5.370239E+03,0.000000E+00,3.291518E-01,0.000000E+00,5.429038E+03,1.016439E+03,3.327557E-01,7.113453E-02,2.230452E+04,0.000000E+00,1.367085E+00,0.000000E+00,2.034756E+04,0.000000E+00,1.247139E+00,0.000000E+00,5.387758E+03,2.190726E+03,3.302256E-01,1.533158E-01 
14:15:00,5.370239E+03,0.000000E+00,3.291518E-01,0.000000E+00,5.393931E+03,0.000000E+00,3.306039E-01,0.000000E+00,5.387758E+03,1.874082E+03,3.302256E-01,1.311558E-01,5.429038E+03,1.820970E+02,3.327557E-01,1.274389E-02,5.393931E+03,0.000000E+00,3.306039E-01,0.000000E+00,5.370239E+03,0.000000E+00,3.291518E-01,0.000000E+00,5.429038E+03,1.271746E+03,3.327557E-01,8.900192E-02,2.230452E+04,0.000000E+00,1.367085E+00,0.000000E+00,2.034756E+04,0.000000E+00,1.247139E+00,0.000000E+00,5.387758E+03,2.259832E+03,3.302256E-01,1.581521E-01 
14:30:00,5.370239E+03,0.000000E+00,3.291518E-01,0.000000E+00,5.393931E+03,0.000000E+00,3.306039E-01,0.000000E+00,5.387758E+03,1.846210E+03,3.302256E-01,1.292052E-01,5.429038E+03,2.143854E+02,3.327557E-01,1.500356E-02,5.393931E+03,0.000000E+00,3.306039E-01,0.000000E+00,5.370239E+03,0.000000E+00,3.291518E-01,0.000000E+00,5.429038E+03,1.531148E+03,3.327557E-01,1.071559E-01,2.230452E+04,0.000000E+00,1.367085E+00,0.000000E+00,2.034756E+04,0.000000E+00,1.247139E+00,0.000000E+00,5.387758E+03,2.309859E+03,3.302256E-01,1.616532E-01 
14:45:00,5.370239E+03,0.000000E+00,3.291518E-01,0.000000E+00,5.393931E+03,0.000000E+00,3.306039E-01,0.000000E+00,5.387758E+03,1.818590E+03,3.302256E-01,1.272723E-01,5.429038E+03,2.438531E+02,3.327557E-01,1.706583E-02,5.393931E+03,0.000000E+00,3.306039E-01,0.000000E+00,5.370239E+03,0.000000E+00,3.291518E-01,0.000000E+00,5.429038E+03,1.791667E+03,3.327557E-01,1.253881E-01,2.230452E+04,0.000000E+00,1.367085E+00,0.000000E+00,2.034756E+04,0.000000E+00,1.247139E+00,0.000000E+00,5.387758E+03,2.339023E+03,3.302256E-01,1.636942E-01 
15:00:00,5.370239E+03,0.000000E+00,3.291518E-01,0.000000E+00,5.393931E+03,0.000000E+00,3.306039E-01,0.000000E+00,5.387758E+03,1.790546E+03,3.302256E-01,1.253096E-01,5.429038E+03,2.706186E+02,3.327557E-01,1.893899E-02,5.393931E+03,0.000000E+00,3.306039E-01,0.000000E+00,5.370239E+03,0.000000E+00,3.291518E-01,0.000000E+00,5.429038E+03,2.050504E+03,3.327557E-01,1.435026E-01,2.230452E+04,0.000000E+00,1.367085E+00,0.000000E+00,2.034756E+04,0.000000E+00,1.247139E+00,0.000000E+00,5.387758E+03,2.345595E+03,3.302256E-01,1.641542E-01 
15:15:00,5.370239E+03,0.000000E+00,3.291518E-01,0.000000E+00,5.393931E+03,0.000000E+00,3.306039E-01,0.000000E+00,5.387758E+03,1.761183E+03,3.302256E-01,1.232546E-01,5.429038E+03,2.948354E+02,3.327557E-01,2.063378E-02,5.393931E+03,0.000000E+00,3.306039E-01,0.000000E+00,5.370239E+03,0.000000E+00,3.291518E-01,0.000000E+00,5.429038E+03,2.304222E+03,3.327557E-01,1.612587E-01,2.230452E+04,0.000000E+00,1.367085E+00,0.000000E+00,2.034756E+04,0.000000E+00,1.247139E+00,0.000000E+00,5.387758E+03,2.327981E+03,3.302256E-01,1.629215E-01 
15:30:00,5.370239E+03,0.000000E+00,3.291518E-01,0.000000E+00,5.393931E+03,0.000000E+00,3.306039E-01,0.000000E+00,5.387758E+03,1.730216E+03,3.302256E-01,1.210875E-01,5.429038E+03,3.164903E+02,3.327557E-01,2.214929E-02,5.393931E+03,0.000000E+00,3.306039E-01,0.000000E+00,5.370239E+03,0.000000E+00,3.291518E-01,0.000000E+00,5.429038E+03,2.549111E+03,3.327557E-01,1.783970E-01,2.230452E+04,0.000000E+00,1.367085E+00,0.000000E+00,2.034756E+04,0.000000E+00,1.247139E+00,0.000000E+00,5.387758E+03,2.285536E+03,3.302256E-01,1.599510E-01 
15:45:00,5.370239E+03,0.000000E+00,3.291518E-01,0.000000E+00,5.393931E+03,3.313619E+01,3.306039E-01,2.347262E-03,5.387758E+03,1.697237E+03,3.302256E-01,1.187795E-01,5.429038E+03,3.355065E+02,3.327557E-01,2.348012E-02,5.393931E+03,0.000000E+00,3.306039E-01,0.000000E+00,5.370239E+03,0.000000E+00,3.291518E-01,0.000000E+00,5.429038E+03,2.781497E+03,3.327557E-01,1.946603E-01,2.230452E+04,0.000000E+00,1.367085E+00,0.000000E+00,2.034756E+04,0.000000E+00,1.247139E+00,0.000000E+00,5.387758E+03,2.219094E+03,3.302256E-01,1.553011E-01 
16:00:00,5.370239E+03,0.000000E+00,3.291518E-01,0.000000E+00,5.393931E+03,1.439866E+02,3.306039E-01,1.010540E-02,5.387758E+03,1.661862E+03,3.302256E-01,1.163038E-01,5.429038E+03,3.519412E+02,3.327557E-01,2.463029E-02,5.393931E+03,0.000000E+00,3.306039E-01,0.000000E+00,5.370239E+03,0.000000E+00,3.291518E-01,0.000000E+00,5.429038E+03,2.997904E+03,3.327557E-01,2.098054E-01,2.230452E+04,0.000000E+00,1.367085E+00,0.000000E+00,2.034756E+04,0.000000E+00,1.247139E+00,0.000000E+00,5.387758E+03,2.131953E+03,3.302256E-01,1.492027E-01 
16:15:00,5.370239E+03,0.000000E+00,3.291518E-01,0.000000E+00,5.393931E+03,2.542992E+02,3.306039E-01,1.782544E-02,5.387758E+03,1.624580E+03,3.302256E-01,1.136947E-01,5.429038E+03,3.657875E+02,3.327557E-01,2.559931E-02,5.393931E+03,0.000000E+00,3.306039E-01,0.000000E+00,5.370239E+03,0.000000E+00,3.291518E-01,0.000000E+00,5.429038E+03,3.196009E+03,3.327557E-01,2.236696E-01,2.230452E+04,0.000000E+00,1.367085E+00,0.000000E+00,2.034756E+04,0.000000E+00,1.247139E+00,0.000000E+00,5.387758E+03,2.031962E+03,3.302256E-01,1.422049E-01 
16:30:00,5.370239E+03,0.000000E+00,3.291518E-01,0.000000E+00,5.393931E+03,3.957769E+02,3.306039E-01,2.772650E-02,5.387758E+03,1.583703E+03,3.302256E-01,1.108339E-01,5.429038E+03,3.770945E+02,3.327557E-01,2.639062E-02,5.393931E+03,0.000000E+00,3.306039E-01,0.000000E+00,5.370239E+03,0.000000E+00,3.291518E-01,0.000000E+00,5.429038E+03,3.368289E+03,3.327557E-01,2.357264E-01,2.230452E+04,0.000000E+00,1.367085E+00,0.000000E+00,2.034756E+04,0.000000E+00,1.247139E+00,0.000000E+00,5.387758E+03,1.928938E+03,3.302256E-01,1.349949E-01 
16:45:00,5.370239E+03,0.000000E+00,3.291518E-01,0.000000E+00,5.393931E+03,5.175251E+02,3.306039E-01,3.621852E-02,5.387758E+03,1.539142E+03,3.302256E-01,1.077154E-01,5.429038E+03,3.891596E+02,3.327557E-01,2.723499E-02,5.393931E+03,0.000000E+00,3.306039E-01,0.000000E+00,5.370239E+03,0.000000E+00,3.291518E-01,0.000000E+00,5.429038E+03,3.512882E+03,3.327557E-01,2.458457E-01,2.230452E+04,0.000000E+00,1.367085E+00,0.000000E+00,2.034756E+04,0.000000E+00,1.247139E+00,0.000000E+00,5.387758E+03,1.831575E+03,3.302256E-01,1.281810E-01 
17:00:00,5.370239E+03,0.000000E+00,3.291518E-01,0.000000E+00,5.393931E+03,5.680781E+02,3.306039E-01,3.975587E-02,5.387758E+03,1.490942E+03,3.302256E-01,1.043421E-01,5.429038E+03,4.048886E+02,3.327557E-01,2.833577E-02,5.393931E+03,0.000000E+00,3.306039E-01,0.000000E+00,5.370239E+03,0.000000E+00,3.291518E-01,0.000000E+00,5.429038E+03,3.627626E+03,3.327557E-01,2.538759E-01,2.230452E+04,0.000000E+00,1.367085E+00,0.000000E+00,2.034756E+04,0.000000E+00,1.247139E+00,0.000000E+00,5.387758E+03,1.744425E+03,3.302256E-01,1.220819E-01 
17:15:00,5.370239E+03,0.000000E+00,3.291518E-01,0.000000E+00,5.393931E+03,6.173709E+02,3.306039E-01,4.320550E-02,5.387758E+03,1.439178E+03,3.302256E-01,1.007195E-01,5.429038E+03,4.297417E+02,3.327557E-01,3.007509E-02,5.393931E+03,0.000000E+00,3.306039E-01,0.000000E+00,5.370239E+03,0.000000E+00,3.291518E-01,0.000000E+00,5.429038E+03,3.709594E+03,3.327557E-01,2.596123E-01,2.230452E+04,0.000000E+00,1.367085E+00,0.000000E+00,2.034756E+04,0.000000E+00,1.247139E+00,0.000000E+00,5.387758E+03,1.667342E+03,3.302256E-01,1.166873E-01 
17:30:00,5.370239E+03,0.000000E+00,3.291518E-01,0.000000E+00,5.393931E+03,6.245672E+02,3.306039E-01,4.370909E-02,5.387758E+03,1.384930E+03,3.302256E-01,9.692299E-02,5.429038E+03,4.648227E+02,3.327557E-01,3.253021E-02,5.393931E+03,0.000000E+00,3.306039E-01,0.000000E+00,5.370239E+03,0.000000E+00,3.291518E-01,0.000000E+00,5.429038E+03,3.759801E+03,3.327557E-01,2.631260E-01,2.230452E+04,0.000000E+00,1.367085E+00,0.000000E+00,2.034756E+04,0.000000E+00,1.247139E+00,0.000000E+00,5.387758E+03,1.596391E+03,3.302256E-01,1.117219E-01 
17:45:00,5.370239E+03,0.000000E+00,3.291518E-01,0.000000E+00,5.393931E+03,5.972387E+02,3.306039E-01,4.179658E-02,5.387758E+03,1.328165E+03,3.302256E-01,9.295035E-02,5.429038E+03,5.059135E+02,3.327557E-01,3.540591E-02,5.393931E+03,0.000000E+00,3.306039E-01,0.000000E+00,5.370239E+03,0.000000E+00,3.291518E-01,0.000000E+00,5.429038E+03,3.773410E+03,3.327557E-01,2.640784E-01,2.230452E+04,0.000000E+00,1.367085E+00,0.000000E+00,2.034756E+04,0.000000E+00,1.247139E+00,0.000000E+00,5.387758E+03,1.527401E+03,3.302256E-01,1.068937E-01 
18:00:00,5.370239E+03,0.000000E+00,3.291518E-01,0.000000E+00,5.393931E+03,5.312065E+02,3.306039E-01,3.717548E-02,5.387758E+03,1.268447E+03,3.302256E-01,8.877102E-02,5.429038E+03,5.473417E+02,3.327557E-01,3.830522E-02,5.393931E+03,0.000000E+00,3.306039E-01,0.000000E+00,5.370239E+03,0.000000E+00,3.291518E-01,0.000000E+00,5.429038E+03,3.746069E+03,3.327557E-01,2.621650E-01,2.230452E+04,0.000000E+00,1.367085E+00,0.000000E+00,2.034756E+04,0.000000E+00,1.247139E+00,0.000000E+00,5.387758E+03,1.458049E+03,3.302256E-01,1.020401E-01 
18:15:00,5.370239E+03,0.000000E+00,3.291518E-01,0.000000E+00,5.393931E+03,4.136477E+02,3.306039E-01,2.894839E-02,5.387758E+03,1.204705E+03,3.302256E-01,8.431012E-02,5.429038E+03,5.768747E+02,3.327557E-01,4.037206E-02,5.393931E+03,0.000000E+00,3.306039E-01,0.000000E+00,5.370239E+03,0.000000E+00,3.291518E-01,0.000000E+00,5.429038E+03,3.664905E+03,3.327557E-01,2.564848E-01,2.230452E+04,0.000000E+00,1.367085E+00,0.000000E+00,2.034756E+04,0.000000E+00,1.247139E+00,0.000000E+00,5.387758E+03,1.385931E+03,3.302256E-01,9.699303E-02 
18:30:00,5.370239E+03,0.000000E+00,3.291518E-01,0.000000E+00,5.393931E+03,2.649736E+02,3.306039E-01,1.854373E-02,5.387758E+03,1.137162E+03,3.302256E-01,7.958318E-02,5.429038E+03,5.883540E+02,3.327557E-01,4.117543E-02,5.393931E+03,0.000000E+00,3.306039E-01,0.000000E+00,5.370239E+03,0.000000E+00,3.291518E-01,0.000000E+00,5.429038E+03,3.530910E+03,3.327557E-01,2.471073E-01,2.230452E+04,0.000000E+00,1.367085E+00,0.000000E+00,2.034756E+04,0.000000E+00,1.247139E+00,0.000000E+00,5.387758E+03,1.310533E+03,3.302256E-01,9.171640E-02 
18:45:00,5.370239E+03,0.000000E+00,3.291518E-01,0.000000E+00,5.393931E+03,1.374177E+02,3.306039E-01,9.616960E-03,5.387758E+03,1.065894E+03,3.302256E-01,7.459557E-02,5.429038E+03,5.781593E+02,3.327557E-01,4.046197E-02,5.393931E+03,0.000000E+00,3.306039E-01,0.000000E+00,5.370239E+03,0.000000E+00,3.291518E-01,0.000000E+00,5.429038E+03,3.348047E+03,3.327557E-01,2.343098E-01,2.230452E+04,0.000000E+00,1.367085E+00,0.000000E+00,2.034756E+04,0.000000E+00,1.247139E+00,0.000000E+00,5.387758E+03,1.231748E+03,3.302256E-01,8.620271E-02 
19:00:00,5.370239E+03,0.000000E+00,3.291518E-01,0.000000E+00,5.393931E+03,4.204654E+01,3.306039E-01,2.942566E-03,5.387758E+03,9.912735E+02,3.302256E-01,6.937331E-02,5.429038E+03,5.424453E+02,3.327557E-01,3.796255E-02,5.393931E+03,0.000000E+00,3.306039E-01,0.000000E+00,5.370239E+03,0.000000E+00,3.291518E-01,0.000000E+00,5.429038E+03,3.112627E+03,3.327557E-01,2.178342E-01,2.230452E+04,0.000000E+00,1.367085E+00,0.000000E+00,2.034756E+04,0.000000E+00,1.247139E+00,0.000000E+00,5.387758E+03,1.149573E+03,3.302256E-01,8.045174E-02 
19:15:00,5.370239E+03,0.000000E+00,3.291518E-01,0.000000E+00,5.393931E+03,0.000000E+00,3.306039E-01,0.000000E+00,5.387758E+03,9.158493E+02,3.302256E-01,6.409482E-02,5.429038E+03,4.876784E+02,3.327557E-01,3.412974E-02,5.393931E+03,0.000000E+00,3.306039E-01,0.000000E+00,5.370239E+03,0.000000E+00,3.291518E-01,0.000000E+00,5.429038E+03,2.847652E+03,3.327557E-01,1.992902E-01,2.230452E+04,0.000000E+00,1.367085E+00,0.000000E+00,2.034756E+04,0.000000E+00,1.247139E+00,0.000000E+00,5.387758E+03,1.066710E+03,3.302256E-01,7.465269E-02 
19:30:00,5.370239E+03,0.000000E+00,3.291518E-01,0.000000E+00,5.393931E+03,0.000000E+00,3.306039E-01,0.000000E+00,5.387758E+03,8.412497E+02,3.302256E-01,5.887404E-02,5.429038E+03,4.239291E+02,3.327557E-01,2.966829E-02,5.393931E+03,0.000000E+00,3.306039E-01,0.000000E+00,5.370239E+03,0.000000E+00,3.291518E-01,0.000000E+00,5.429038E+03,2.579415E+03,3.327557E-01,1.805179E-01,2.230452E+04,0.000000E+00,1.367085E+00,0.000000E+00,2.034756E+04,0.000000E+00,1.247139E+00,0.000000E+00,5.387758E+03,9.847284E+02,3.302256E-01,6.891526E-02 
19:45:00,5.370239E+03,0.000000E+00,3.291518E-01,0.000000E+00,5.393931E+03,0.000000E+00,3.306039E-01,0.000000E+00,5.387758E+03,7.699621E+02,3.302256E-01,5.388504E-02,5.429038E+03,3.614329E+02,3.327557E-01,2.529455E-02,5.393931E+03,0.000000E+00,3.306039E-01,0.000000E+00,5.370239E+03,0.000000E+00,3.291518E-01,0.000000E+00,5.429038E+03,2.328279E+03,3.327557E-01,1.629423E-01,2.230452E+04,0.000000E+00,1.367085E+00,0.000000E+00,2.034756E+04,0.000000E+00,1.247139E+00,0.000000E+00,5.387758E+03,9.061845E+02,3.302256E-01,6.341844E-02 
20:00:00,5.370239E+03,0.000000E+00,3.291518E-01,0.000000E+00,5.393931E+03,0.000000E+00,3.306039E-01,0.000000E+00,5.387758E+03,7.039364E+02,3.302256E-01,4.926430E-02,5.429038E+03,3.075671E+02,3.327557E-01,2.152479E-02,5.393931E+03,0.000000E+00,3.306039E-01,0.000000E+00,5.370239E+03,0.000000E+00,3.291518E-01,0.000000E+00,5.429038E+03,2.116746E+03,3.327557E-01,1.481384E-01,2.230452E+04,0.000000E+00,1.367085E+00,0.000000E+00,2.034756E+04,0.000000E+00,1.247139E+00,0.000000E+00,5.387758E+03,8.331009E+02,3.302256E-01,5.830375E-02 
20:15:00,5.370239E+03,0.000000E+00,3.291518E-01,0.000000E+00,5.393931E+03,0.000000E+00,3.306039E-01,0.000000E+00,5.387758E+03,6.437155E+02,3.302256E-01,4.504980E-02,5.429038E+03,2.650506E+02,3.327557E-01,1.854931E-02,5.393931E+03,0.000000E+00,3.306039E-01,0.000000E+00,5.370239E+03,0.000000E+00,3.291518E-01,0.000000E+00,5.429038E+03,1.948200E+03,3.327557E-01,1.363429E-01,2.230452E+04,0.000000E+00,1.367085E+00,0.000000E+00,2.034756E+04,0.000000E+00,1.247139E+00,0.000000E+00,5.387758E+03,7.660032E+02,3.302256E-01,5.360799E-02 
20:30:00,5.370239E+03,0.000000E+00,3.291518E-01,0.000000E+00,5.393931E+03,0.000000E+00,3.306039E-01,0.000000E+00,5.387758E+03,5.891174E+02,3.302256E-01,4.122881E-02,5.429038E+03,2.298395E+02,3.327557E-01,1.608510E-02,5.393931E+03,0.000000E+00,3.306039E-01,0.000000E+00,5.370239E+03,0.000000E+00,3.291518E-01,0.000000E+00,5.429038E+03,1.808153E+03,3.327557E-01,1.265419E-01,2.230452E+04,0.000000E+00,1.367085E+00,0.000000E+00,2.034756E+04,0.000000E+00,1.247139E+00,0.000000E+00,5.387758E+03,7.048125E+02,3.302256E-01,4.932562E-02 
20:45:00,5.370239E+03,0.000000E+00,3.291518E-01,0.000000E+00,5.393931E+03,0.000000E+00,3.306039E-01,0.000000E+00,5.387758E+03,5.382525E+02,3.302256E-01,3.766908E-02,5.429038E+03,1.967015E+02,3.327557E-01,1.376597E-02,5.393931E+03,0.000000E+00,3.306039E-01,0.000000E+00,5.370239E+03,0.000000E+00,3.291518E-01,0.000000E+00,5.429038E+03,1.685136E+03,3.327557E-01,1.179326E-01,2.230452E+04,0.000000E+00,1.367085E+00,0.000000E+00,2.034756E+04,0.000000E+00,1.247139E+00,0.000000E+00,5.387758E+03,6.481078E+02,3.302256E-01,4.535719E-02 
21:00:00,5.370239E+03,0.000000E+00,3.291518E-01,0.000000E+00,5.393931E+03,0.000000E+00,3.306039E-01,0.000000E+00,5.387758E+03,4.901283E+02,3.302256E-01,3.430115E-02,5.429038E+03,1.656678E+02,3.327557E-01,1.159411E-02,5.393931E+03,0.000000E+00,3.306039E-01,0.000000E+00,5.370239E+03,0.000000E+00,3.291518E-01,0.000000E+00,5.429038E+03,1.573172E+03,3.327557E-01,1.100969E-01,2.230452E+04,0.000000E+00,1.367085E+00,0.000000E+00,2.034756E+04,0.000000E+00,1.247139E+00,0.000000E+00,5.387758E+03,5.946397E+02,3.302256E-01,4.161528E-02 
21:15:00,5.370239E+03,0.000000E+00,3.291518E-01,0.000000E+00,5.393931E+03,0.000000E+00,3.306039E-01,0.000000E+00,5.387758E+03,4.437626E+02,3.302256E-01,3.105630E-02,5.429038E+03,1.354059E+02,3.327557E-01,9.476255E-03,5.393931E+03,0.000000E+00,3.306039E-01,0.000000E+00,5.370239E+03,0.000000E+00,3.291518E-01,0.000000E+00,5.429038E+03,1.468811E+03,3.327557E-01,1.027933E-01,2.230452E+04,0.000000E+00,1.367085E+00,0.000000E+00,2.034756E+04,0.000000E+00,1.247139E+00,0.000000E+00,5.387758E+03,5.433769E+02,3.302256E-01,3.802771E-02 
21:30:00,5.370239E+03,0.000000E+00,3.291518E-01,0.000000E+00,5.393931E+03,0.000000E+00,3.306039E-01,0.000000E+00,5.387758E+03,3.988718E+02,3.302256E-01,2.791466E-02,5.429038E+03,1.052646E+02,3.327557E-01,7.366843E-03,5.393931E+03,0.000000E+00,3.306039E-01,0.000000E+00,5.370239E+03,0.000000E+00,3.291518E-01,0.000000E+00,5.429038E+03,1.370100E+03,3.327557E-01,9.588511E-02,2.230452E+04,0.000000E+00,1.367085E+00,0.000000E+00,2.034756E+04,0.000000E+00,1.247139E+00,0.000000E+00,5.387758E+03,4.937873E+02,3.302256E-01,3.455723E-02 
21:45:00,5.370239E+03,0.000000E+00,3.291518E-01,0.000000E+00,5.393931E+03,0.000000E+00,3.306039E-01,0.000000E+00,5.387758E+03,3.554781E+02,3.302256E-01,2.487779E-02,5.429038E+03,7.534097E+01,3.327557E-01,5.272665E-03,5.393931E+03,0.000000E+00,3.306039E-01,0.000000E+00,5.370239E+03,0.000000E+00,3.291518E-01,0.000000E+00,5.429038E+03,1.276023E+03,3.327557E-01,8.930125E-02,2.230452E+04,0.000000E+00,1.367085E+00,0.000000E+00,2.034756E+04,0.000000E+00,1.247139E+00,0.000000E+00,5.387758E+03,4.454321E+02,3.302256E-01,3.117313E-02 
22:00:00,5.370239E+03,0.000000E+00,3.291518E-01,0.000000E+00,5.393931E+03,0.000000E+00,3.306039E-01,0.000000E+00,5.387758E+03,3.127383E+02,3.302256E-01,2.188669E-02,5.429038E+03,4.530443E+01,3.327557E-01,3.170587E-03,5.393931E+03,0.000000E+00,3.306039E-01,0.000000E+00,5.370239E+03,0.000000E+00,3.291518E-01,0.000000E+00,5.429038E+03,1.185441E+03,3.327557E-01,8.296190E-02,2.230452E+04,0.000000E+00,1.367085E+00,0.000000E+00,2.034756E+04,0.000000E+00,1.247139E+00,0.000000E+00,5.387758E+03,3.986652E+02,3.302256E-01,2.790020E-02 
22:15:00,5.370239E+03,0.000000E+00,3.291518E-01,0.000000E+00,5.393931E+03,0.000000E+00,3.306039E-01,0.000000E+00,5.387758E+03,2.707680E+02,3.302256E-01,1.894943E-02,5.429038E+03,2.274117E+01,3.327557E-01,1.591519E-03,5.393931E+03,0.000000E+00,3.306039E-01,0.000000E+00,5.370239E+03,0.000000E+00,3.291518E-01,0.000000E+00,5.429038E+03,1.097983E+03,3.327557E-01,7.684129E-02,2.230452E+04,0.000000E+00,1.367085E+00,0.000000E+00,2.034756E+04,0.000000E+00,1.247139E+00,0.000000E+00,5.387758E+03,3.536749E+02,3.302256E-01,2.475159E-02 
22:30:00,5.370239E+03,0.000000E+00,3.291518E-01,0.000000E+00,5.393931E+03,0.000000E+00,3.306039E-01,0.000000E+00,5.387758E+03,2.291418E+02,3.302256E-01,1.603627E-02,5.429038E+03,7.638886E+00,3.327557E-01,5.346000E-04,5.393931E+03,0.000000E+00,3.306039E-01,0.000000E+00,5.370239E+03,0.000000E+00,3.291518E-01,0.000000E+00,5.429038E+03,1.013319E+03,3.327557E-01,7.091614E-02,2.230452E+04,0.000000E+00,1.367085E+00,0.000000E+00,2.034756E+04,0.000000E+00,1.247139E+00,0.000000E+00,5.387758E+03,3.096982E+02,3.302256E-01,2.167393E-02 
