Time,THERMAL ZONE 1:PHILADELPHIA INTERNATIONAL AP ANN HTG 99.6% CONDNS DB:Des Heat Load [W],THERMAL ZONE 1::Des Sens Cool Load [W],THERMAL ZONE 1:PHILADELPHIA INTERNATIONAL AP ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],THERMAL ZONE 1::Des Cool Mass Flow [kg/s],THERMAL ZONE 3:PHILADELPHIA INTERNATIONAL AP ANN HTG 99.6% CONDNS DB:Des Heat Load [W],THERMAL ZONE 3:PHILADELPHIA INTERNATIONAL AP ANN CLG .4% CONDNS DB=>MWB:Des Sens Cool Load [W],THERMAL ZONE 3:PHILADELPHIA INTERNATIONAL AP ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],THERMAL ZONE 3:PHILADELPHIA INTERNATIONAL AP ANN CLG .4% CONDNS DB=>MWB:Des Cool Mass Flow [kg/s],THERMAL ZONE 4:PHILADELPHIA INTERNATIONAL AP ANN HTG 99.6% CONDNS DB:Des Heat Load [W],THERMAL ZONE 4::Des Sens Cool Load [W],THERMAL ZONE 4:PHILADELPHIA INTERNATIONAL AP ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],THERMAL ZONE 4::Des Cool Mass Flow [kg/s],THERMAL ZONE 8:PHILADELPHIA INTERNATIONAL AP ANN HTG 99.6% CONDNS DB:Des Heat Load [W],THERMAL ZONE 8:PHILADELPHIA INTERNATIONAL AP ANN CLG .4% CONDNS DB=>MWB:Des Sens Cool Load [W],THERMAL ZONE 8:PHILADELPHIA INTERNATIONAL AP ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],THERMAL ZONE 8:PHILADELPHIA INTERNATIONAL AP ANN CLG .4% CONDNS DB=>MWB:Des Cool Mass Flow [kg/s],THERMAL ZONE 5:PHILADELPHIA INTERNATIONAL AP ANN HTG 99.6% CONDNS DB:Des Heat Load [W],THERMAL ZONE 5::Des Sens Cool Load [W],THERMAL ZONE 5:PHILADELPHIA INTERNATIONAL AP ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],THERMAL ZONE 5::Des Cool Mass Flow [kg/s],THERMAL ZONE 9:PHILADELPHIA INTERNATIONAL AP ANN HTG 99.6% CONDNS DB:Des Heat Load [W],THERMAL ZONE 9::Des Sens Cool Load [W],THERMAL ZONE 9:PHILADELPHIA INTERNATIONAL AP ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],THERMAL ZONE 9::Des Cool Mass Flow [kg/s],THERMAL ZONE 2:PHILADELPHIA INTERNATIONAL AP ANN HTG 99.6% CONDNS DB:Des Heat Load [W],THERMAL ZONE 2:PHILADELPHIA INTERNATIONAL AP ANN CLG .4% CONDNS DB=>MWB:Des Sens Cool Load [W],THERMAL ZONE 2:PHILADELPHIA INTERNATIONAL AP ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],THERMAL ZONE 2:PHILADELPHIA INTERNATIONAL AP ANN CLG .4% CONDNS DB=>MWB:Des Cool Mass Flow [kg/s],THERMAL ZONE 7:PHILADELPHIA INTERNATIONAL AP ANN HTG 99.6% CONDNS DB:Des Heat Load [W],THERMAL ZONE 7::Des Sens Cool Load [W],THERMAL ZONE 7:PHILADELPHIA INTERNATIONAL AP ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],THERMAL ZONE 7::Des Cool Mass Flow [kg/s],THERMAL ZONE 6:PHILADELPHIA INTERNATIONAL AP ANN HTG 99.6% CONDNS DB:Des Heat Load [W],THERMAL ZONE 6::Des Sens Cool Load [W],THERMAL ZONE 6:PHILADELPHIA INTERNATIONAL AP ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],THERMAL ZONE 6::Des Cool Mass Flow [kg/s],THERMAL ZONE 10:PHILADELPHIA INTERNATIONAL AP ANN HTG 99.6% CONDNS DB:Des Heat Load [W],THERMAL ZONE 10:PHILADELPHIA INTERNATIONAL AP ANN CLG .4% CONDNS DB=>MWB:Des Sens Cool Load [W],THERMAL ZONE 10:PHILADELPHIA INTERNATIONAL AP ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],THERMAL ZONE 10:PHILADELPHIA INTERNATIONAL AP ANN CLG .4% CONDNS DB=>MWB:Des Cool Mass Flow [kg/s] 
00:15:00,1.653547E+04,0.000000E+00,1.013490E+00,0.000000E+00,4.157279E+03,0.000000E+00,2.548073E-01,0.000000E+00,4.208016E+03,0.000000E+00,2.579170E-01,0.000000E+00,4.180415E+03,2.248233E+02,2.562253E-01,1.573404E-02,4.208016E+03,0.000000E+00,2.579170E-01,0.000000E+00,4.195571E+03,0.000000E+00,2.571543E-01,0.000000E+00,4.157279E+03,0.000000E+00,2.548073E-01,0.000000E+00,1.499950E+04,0.000000E+00,9.193470E-01,0.000000E+00,4.195571E+03,0.000000E+00,2.571543E-01,0.000000E+00,4.180415E+03,0.000000E+00,2.562253E-01,0.000000E+00 
00:30:00,1.653547E+04,0.000000E+00,1.013490E+00,0.000000E+00,4.157279E+03,0.000000E+00,2.548073E-01,0.000000E+00,4.208016E+03,0.000000E+00,2.579170E-01,0.000000E+00,4.180415E+03,1.840640E+02,2.562253E-01,1.288154E-02,4.208016E+03,0.000000E+00,2.579170E-01,0.000000E+00,4.195571E+03,0.000000E+00,2.571543E-01,0.000000E+00,4.157279E+03,0.000000E+00,2.548073E-01,0.000000E+00,1.499950E+04,0.000000E+00,9.193470E-01,0.000000E+00,4.195571E+03,0.000000E+00,2.571543E-01,0.000000E+00,4.180415E+03,0.000000E+00,2.562253E-01,0.000000E+00 
00:45:00,1.653547E+04,0.000000E+00,1.013490E+00,0.000000E+00,4.157279E+03,0.000000E+00,2.548073E-01,0.000000E+00,4.208016E+03,0.000000E+00,2.579170E-01,0.000000E+00,4.180415E+03,1.437242E+02,2.562253E-01,1.005840E-02,4.208016E+03,0.000000E+00,2.579170E-01,0.000000E+00,4.195571E+03,0.000000E+00,2.571543E-01,0.000000E+00,4.157279E+03,0.000000E+00,2.548073E-01,0.000000E+00,1.499950E+04,0.000000E+00,9.193470E-01,0.000000E+00,4.195571E+03,0.000000E+00,2.571543E-01,0.000000E+00,4.180415E+03,0.000000E+00,2.562253E-01,0.000000E+00 
01:00:00,1.653547E+04,0.000000E+00,1.013490E+00,0.000000E+00,4.157279E+03,0.000000E+00,2.548073E-01,0.000000E+00,4.208016E+03,0.000000E+00,2.579170E-01,0.000000E+00,4.180415E+03,1.046190E+02,2.562253E-01,7.321656E-03,4.208016E+03,0.000000E+00,2.579170E-01,0.000000E+00,4.195571E+03,0.000000E+00,2.571543E-01,0.000000E+00,4.157279E+03,0.000000E+00,2.548073E-01,0.000000E+00,1.499950E+04,0.000000E+00,9.193470E-01,0.000000E+00,4.195571E+03,0.000000E+00,2.571543E-01,0.000000E+00,4.180415E+03,0.000000E+00,2.562253E-01,0.000000E+00 
01:15:00,1.653547E+04,0.000000E+00,1.013490E+00,0.000000E+00,4.157279E+03,0.000000E+00,2.548073E-01,0.000000E+00,4.208016E+03,0.000000E+00,2.579170E-01,0.000000E+00,4.180415E+03,6.711203E+01,2.562253E-01,4.696770E-03,4.208016E+03,0.000000E+00,2.579170E-01,0.000000E+00,4.195571E+03,0.000000E+00,2.571543E-01,0.000000E+00,4.157279E+03,0.000000E+00,2.548073E-01,0.000000E+00,1.499950E+04,0.000000E+00,9.193470E-01,0.000000E+00,4.195571E+03,0.000000E+00,2.571543E-01,0.000000E+00,4.180415E+03,0.000000E+00,2.562253E-01,0.000000E+00 
01:30:00,1.653547E+04,0.000000E+00,1.013490E+00,0.000000E+00,4.157279E+03,0.000000E+00,2.548073E-01,0.000000E+00,4.208016E+03,0.000000E+00,2.579170E-01,0.000000E+00,4.180415E+03,3.630547E+01,2.562253E-01,2.540803E-03,4.208016E+03,0.000000E+00,2.579170E-01,0.000000E+00,4.195571E+03,0.000000E+00,2.571543E-01,0.000000E+00,4.157279E+03,0.000000E+00,2.548073E-01,0.000000E+00,1.499950E+04,0.000000E+00,9.193470E-01,0.000000E+00,4.195571E+03,0.000000E+00,2.571543E-01,0.000000E+00,4.180415E+03,0.000000E+00,2.562253E-01,0.000000E+00 
01:45:00,1.653547E+04,0.000000E+00,1.013490E+00,0.000000E+00,4.157279E+03,0.000000E+00,2.548073E-01,0.000000E+00,4.208016E+03,0.000000E+00,2.579170E-01,0.000000E+00,4.180415E+03,1.513883E+01,2.562253E-01,1.059477E-03,4.208016E+03,0.000000E+00,2.579170E-01,0.000000E+00,4.195571E+03,0.000000E+00,2.571543E-01,0.000000E+00,4.157279E+03,0.000000E+00,2.548073E-01,0.000000E+00,1.499950E+04,0.000000E+00,9.193470E-01,0.000000E+00,4.195571E+03,0.000000E+00,2.571543E-01,0.000000E+00,4.180415E+03,0.000000E+00,2.562253E-01,0.000000E+00 
02:00:00,1.653547E+04,0.000000E+00,1.013490E+00,0.000000E+00,4.157279E+03,0.000000E+00,2.548073E-01,0.000000E+00,4.208016E+03,0.000000E+00,2.579170E-01,0.000000E+00,4.180415E+03,3.239450E+00,2.562253E-01,2.267098E-04,4.208016E+03,0.000000E+00,2.579170E-01,0.000000E+00,4.195571E+03,0.000000E+00,2.571543E-01,0.000000E+00,4.157279E+03,0.000000E+00,2.548073E-01,0.000000E+00,1.499950E+04,0.000000E+00,9.193470E-01,0.000000E+00,4.195571E+03,0.000000E+00,2.571543E-01,0.000000E+00,4.180415E+03,0.000000E+00,2.562253E-01,0.000000E+00 
02:15:00,1.653547E+04,0.000000E+00,1.013490E+00,0.000000E+00,4.157279E+03,0.000000E+00,2.548073E-01,0.000000E+00,4.208016E+03,0.000000E+00,2.579170E-01,0.000000E+00,4.180415E+03,0.000000E+00,2.562253E-01,0.000000E+00,4.208016E+03,0.000000E+00,2.579170E-01,0.000000E+00,4.195571E+03,0.000000E+00,2.571543E-01,0.000000E+00,4.157279E+03,0.000000E+00,2.548073E-01,0.000000E+00,1.499950E+04,0.000000E+00,9.193470E-01,0.000000E+00,4.195571E+03,0.000000E+00,2.571543E-01,0.000000E+00,4.180415E+03,0.000000E+00,2.562253E-01,0.000000E+00 
02:30:00,1.653547E+04,0.000000E+00,1.013490E+00,0.000000E+00,4.157279E+03,0.000000E+00,2.548073E-01,0.000000E+00,4.208016E+03,0.000000E+00,2.579170E-01,0.000000E+00,4.180415E+03,0.000000E+00,2.562253E-01,0.000000E+00,4.208016E+03,0.000000E+00,2.579170E-01,0.000000E+00,4.195571E+03,0.000000E+00,2.571543E-01,0.000000E+00,4.157279E+03,0.000000E+00,2.548073E-01,0.000000E+00,1.499950E+04,0.000000E+00,9.193470E-01,0.000000E+00,4.195571E+03,0.000000E+00,2.571543E-01,0.000000E+00,4.180415E+03,0.000000E+00,2.562253E-01,0.000000E+00 
02:45:00,1.653547E+04,0.000000E+00,1.013490E+00,0.000000E+00,4.157279E+03,0.000000E+00,2.548073E-01,0.000000E+00,4.208016E+03,0.000000E+00,2.579170E-01,0.000000E+00,4.180415E+03,0.000000E+00,2.562253E-01,0.000000E+00,4.208016E+03,0.000000E+00,2.579170E-01,0.000000E+00,4.195571E+03,0.000000E+00,2.571543E-01,0.000000E+00,4.157279E+03,0.000000E+00,2.548073E-01,0.000000E+00,1.499950E+04,0.000000E+00,9.193470E-01,0.000000E+00,4.195571E+03,0.000000E+00,2.571543E-01,0.000000E+00,4.180415E+03,0.000000E+00,2.562253E-01,0.000000E+00 
03:00:00,1.653547E+04,0.000000E+00,1.013490E+00,0.000000E+00,4.157279E+03,0.000000E+00,2.548073E-01,0.000000E+00,4.208016E+03,0.000000E+00,2.579170E-01,0.000000E+00,4.180415E+03,0.000000E+00,2.562253E-01,0.000000E+00,4.208016E+03,0.000000E+00,2.579170E-01,0.000000E+00,4.195571E+03,0.000000E+00,2.571543E-01,0.000000E+00,4.157279E+03,0.000000E+00,2.548073E-01,0.000000E+00,1.499950E+04,0.000000E+00,9.193470E-01,0.000000E+00,4.195571E+03,0.000000E+00,2.571543E-01,0.000000E+00,4.180415E+03,0.000000E+00,2.562253E-01,0.000000E+00 
03:15:00,1.653547E+04,0.000000E+00,1.013490E+00,0.000000E+00,4.157279E+03,0.000000E+00,2.548073E-01,0.000000E+00,4.208016E+03,0.000000E+00,2.579170E-01,0.000000E+00,4.180415E+03,0.000000E+00,2.562253E-01,0.000000E+00,4.208016E+03,0.000000E+00,2.579170E-01,0.000000E+00,4.195571E+03,0.000000E+00,2.571543E-01,0.000000E+00,4.157279E+03,0.000000E+00,2.548073E-01,0.000000E+00,1.499950E+04,0.000000E+00,9.193470E-01,0.000000E+00,4.195571E+03,0.000000E+00,2.571543E-01,0.000000E+00,4.180415E+03,0.000000E+00,2.562253E-01,0.000000E+00 
03:30:00,1.653547E+04,0.000000E+00,1.013490E+00,0.000000E+00,4.157279E+03,0.000000E+00,2.548073E-01,0.000000E+00,4.208016E+03,0.000000E+00,2.579170E-01,0.000000E+00,4.180415E+03,0.000000E+00,2.562253E-01,0.000000E+00,4.208016E+03,0.000000E+00,2.579170E-01,0.000000E+00,4.195571E+03,0.000000E+00,2.571543E-01,0.000000E+00,4.157279E+03,0.000000E+00,2.548073E-01,0.000000E+00,1.499950E+04,0.000000E+00,9.193470E-01,0.000000E+00,4.195571E+03,0.000000E+00,2.571543E-01,0.000000E+00,4.180415E+03,0.000000E+00,2.562253E-01,0.000000E+00 
03:45:00,1.653547E+04,0.000000E+00,1.013490E+00,0.000000E+00,4.157279E+03,0.000000E+00,2.548073E-01,0.000000E+00,4.208016E+03,0.000000E+00,2.579170E-01,0.000000E+00,4.180415E+03,0.000000E+00,2.562253E-01,0.000000E+00,4.208016E+03,0.000000E+00,2.579170E-01,0.000000E+00,4.195571E+03,0.000000E+00,2.571543E-01,0.000000E+00,4.157279E+03,0.000000E+00,2.548073E-01,0.000000E+00,1.499950E+04,0.000000E+00,9.193470E-01,0.000000E+00,4.195571E+03,0.000000E+00,2.571543E-01,0.000000E+00,4.180415E+03,0.000000E+00,2.562253E-01,0.000000E+00 
04:00:00,1.653547E+04,0.000000E+00,1.013490E+00,0.000000E+00,4.157279E+03,0.000000E+00,2.548073E-01,0.000000E+00,4.208016E+03,0.000000E+00,2.579170E-01,0.000000E+00,4.180415E+03,0.000000E+00,2.562253E-01,0.000000E+00,4.208016E+03,0.000000E+00,2.579170E-01,0.000000E+00,4.195571E+03,0.000000E+00,2.571543E-01,0.000000E+00,4.157279E+03,0.000000E+00,2.548073E-01,0.000000E+00,1.499950E+04,0.000000E+00,9.193470E-01,0.000000E+00,4.195571E+03,0.000000E+00,2.571543E-01,0.000000E+00,4.180415E+03,0.000000E+00,2.562253E-01,0.000000E+00 
04:15:00,1.653547E+04,0.000000E+00,1.013490E+00,0.000000E+00,4.157279E+03,0.000000E+00,2.548073E-01,0.000000E+00,4.208016E+03,0.000000E+00,2.579170E-01,0.000000E+00,4.180415E+03,0.000000E+00,2.562253E-01,0.000000E+00,4.208016E+03,0.000000E+00,2.579170E-01,0.000000E+00,4.195571E+03,0.000000E+00,2.571543E-01,0.000000E+00,4.157279E+03,0.000000E+00,2.548073E-01,0.000000E+00,1.499950E+04,0.000000E+00,9.193470E-01,0.000000E+00,4.195571E+03,0.000000E+00,2.571543E-01,0.000000E+00,4.180415E+03,0.000000E+00,2.562253E-01,0.000000E+00 
04:30:00,1.653547E+04,0.000000E+00,1.013490E+00,0.000000E+00,4.157279E+03,0.000000E+00,2.548073E-01,0.000000E+00,4.208016E+03,0.000000E+00,2.579170E-01,0.000000E+00,4.180415E+03,0.000000E+00,2.562253E-01,0.000000E+00,4.208016E+03,0.000000E+00,2.579170E-01,0.000000E+00,4.195571E+03,0.000000E+00,2.571543E-01,0.000000E+00,4.157279E+03,0.000000E+00,2.548073E-01,0.000000E+00,1.499950E+04,0.000000E+00,9.193470E-01,0.000000E+00,4.195571E+03,0.000000E+00,2.571543E-01,0.000000E+00,4.180415E+03,0.000000E+00,2.562253E-01,0.000000E+00 
04:45:00,1.653547E+04,0.000000E+00,1.013490E+00,0.000000E+00,4.157279E+03,0.000000E+00,2.548073E-01,0.000000E+00,4.208016E+03,0.000000E+00,2.579170E-01,0.000000E+00,4.180415E+03,0.000000E+00,2.562253E-01,0.000000E+00,4.208016E+03,0.000000E+00,2.579170E-01,0.000000E+00,4.195571E+03,0.000000E+00,2.571543E-01,0.000000E+00,4.157279E+03,0.000000E+00,2.548073E-01,0.000000E+00,1.499950E+04,0.000000E+00,9.193470E-01,0.000000E+00,4.195571E+03,0.000000E+00,2.571543E-01,0.000000E+00,4.180415E+03,0.000000E+00,2.562253E-01,0.000000E+00 
05:00:00,1.653547E+04,0.000000E+00,1.013490E+00,0.000000E+00,4.157279E+03,0.000000E+00,2.548073E-01,0.000000E+00,4.208016E+03,0.000000E+00,2.579170E-01,0.000000E+00,4.180415E+03,0.000000E+00,2.562253E-01,0.000000E+00,4.208016E+03,0.000000E+00,2.579170E-01,0.000000E+00,4.195571E+03,0.000000E+00,2.571543E-01,0.000000E+00,4.157279E+03,0.000000E+00,2.548073E-01,0.000000E+00,1.499950E+04,0.000000E+00,9.193470E-01,0.000000E+00,4.195571E+03,0.000000E+00,2.571543E-01,0.000000E+00,4.180415E+03,0.000000E+00,2.562253E-01,0.000000E+00 
05:15:00,1.653547E+04,0.000000E+00,1.013490E+00,0.000000E+00,4.157279E+03,0.000000E+00,2.548073E-01,0.000000E+00,4.208016E+03,0.000000E+00,2.579170E-01,0.000000E+00,4.180415E+03,0.000000E+00,2.562253E-01,0.000000E+00,4.208016E+03,0.000000E+00,2.579170E-01,0.000000E+00,4.195571E+03,0.000000E+00,2.571543E-01,0.000000E+00,4.157279E+03,0.000000E+00,2.548073E-01,0.000000E+00,1.499950E+04,0.000000E+00,9.193470E-01,0.000000E+00,4.195571E+03,0.000000E+00,2.571543E-01,0.000000E+00,4.180415E+03,0.000000E+00,2.562253E-01,0.000000E+00 
05:30:00,1.653547E+04,0.000000E+00,1.013490E+00,0.000000E+00,4.157279E+03,0.000000E+00,2.548073E-01,0.000000E+00,4.208016E+03,0.000000E+00,2.579170E-01,0.000000E+00,4.180415E+03,0.000000E+00,2.562253E-01,0.000000E+00,4.208016E+03,0.000000E+00,2.579170E-01,0.000000E+00,4.195571E+03,0.000000E+00,2.571543E-01,0.000000E+00,4.157279E+03,0.000000E+00,2.548073E-01,0.000000E+00,1.499950E+04,0.000000E+00,9.193470E-01,0.000000E+00,4.195571E+03,0.000000E+00,2.571543E-01,0.000000E+00,4.180415E+03,0.000000E+00,2.562253E-01,0.000000E+00 
05:45:00,1.653547E+04,0.000000E+00,1.013490E+00,0.000000E+00,4.157279E+03,0.000000E+00,2.548073E-01,0.000000E+00,4.208016E+03,0.000000E+00,2.579170E-01,0.000000E+00,4.180415E+03,0.000000E+00,2.562253E-01,0.000000E+00,4.208016E+03,0.000000E+00,2.579170E-01,0.000000E+00,4.195571E+03,0.000000E+00,2.571543E-01,0.000000E+00,4.157279E+03,0.000000E+00,2.548073E-01,0.000000E+00,1.499950E+04,0.000000E+00,9.193470E-01,0.000000E+00,4.195571E+03,0.000000E+00,2.571543E-01,0.000000E+00,4.180415E+03,0.000000E+00,2.562253E-01,0.000000E+00 
06:00:00,1.653547E+04,0.000000E+00,1.013490E+00,0.000000E+00,4.157279E+03,0.000000E+00,2.548073E-01,0.000000E+00,4.208016E+03,0.000000E+00,2.579170E-01,0.000000E+00,4.180415E+03,0.000000E+00,2.562253E-01,0.000000E+00,4.208016E+03,0.000000E+00,2.579170E-01,0.000000E+00,4.195571E+03,0.000000E+00,2.571543E-01,0.000000E+00,4.157279E+03,0.000000E+00,2.548073E-01,0.000000E+00,1.499950E+04,0.000000E+00,9.193470E-01,0.000000E+00,4.195571E+03,0.000000E+00,2.571543E-01,0.000000E+00,4.180415E+03,0.000000E+00,2.562253E-01,0.000000E+00 
06:15:00,1.653547E+04,0.000000E+00,1.013490E+00,0.000000E+00,4.157279E+03,0.000000E+00,2.548073E-01,0.000000E+00,4.208016E+03,0.000000E+00,2.579170E-01,0.000000E+00,4.180415E+03,0.000000E+00,2.562253E-01,0.000000E+00,4.208016E+03,0.000000E+00,2.579170E-01,0.000000E+00,4.195571E+03,0.000000E+00,2.571543E-01,0.000000E+00,4.157279E+03,0.000000E+00,2.548073E-01,0.000000E+00,1.499950E+04,0.000000E+00,9.193470E-01,0.000000E+00,4.195571E+03,0.000000E+00,2.571543E-01,0.000000E+00,4.180415E+03,0.000000E+00,2.562253E-01,0.000000E+00 
06:30:00,1.653547E+04,0.000000E+00,1.013490E+00,0.000000E+00,4.157279E+03,0.000000E+00,2.548073E-01,0.000000E+00,4.208016E+03,0.000000E+00,2.579170E-01,0.000000E+00,4.180415E+03,0.000000E+00,2.562253E-01,0.000000E+00,4.208016E+03,0.000000E+00,2.579170E-01,0.000000E+00,4.195571E+03,0.000000E+00,2.571543E-01,0.000000E+00,4.157279E+03,0.000000E+00,2.548073E-01,0.000000E+00,1.499950E+04,0.000000E+00,9.193470E-01,0.000000E+00,4.195571E+03,0.000000E+00,2.571543E-01,0.000000E+00,4.180415E+03,0.000000E+00,2.562253E-01,0.000000E+00 
06:45:00,1.653547E+04,0.000000E+00,1.013490E+00,0.000000E+00,4.157279E+03,0.000000E+00,2.548073E-01,0.000000E+00,4.208016E+03,0.000000E+00,2.579170E-01,0.000000E+00,4.180415E+03,0.000000E+00,2.562253E-01,0.000000E+00,4.208016E+03,0.000000E+00,2.579170E-01,0.000000E+00,4.195571E+03,0.000000E+00,2.571543E-01,0.000000E+00,4.157279E+03,0.000000E+00,2.548073E-01,0.000000E+00,1.499950E+04,0.000000E+00,9.193470E-01,0.000000E+00,4.195571E+03,0.000000E+00,2.571543E-01,0.000000E+00,4.180415E+03,0.000000E+00,2.562253E-01,0.000000E+00 
07:00:00,1.653547E+04,0.000000E+00,1.013490E+00,0.000000E+00,4.157279E+03,0.000000E+00,2.548073E-01,0.000000E+00,4.208016E+03,0.000000E+00,2.579170E-01,0.000000E+00,4.180415E+03,0.000000E+00,2.562253E-01,0.000000E+00,4.208016E+03,0.000000E+00,2.579170E-01,0.000000E+00,4.195571E+03,0.000000E+00,2.571543E-01,0.000000E+00,4.157279E+03,0.000000E+00,2.548073E-01,0.000000E+00,1.499950E+04,0.000000E+00,9.193470E-01,0.000000E+00,4.195571E+03,0.000000E+00,2.571543E-01,0.000000E+00,4.180415E+03,0.000000E+00,2.562253E-01,0.000000E+00 
07:15:00,1.653547E+04,0.000000E+00,1.013490E+00,0.000000E+00,4.157279E+03,0.000000E+00,2.548073E-01,0.000000E+00,4.208016E+03,0.000000E+00,2.579170E-01,0.000000E+00,4.180415E+03,0.000000E+00,2.562253E-01,0.000000E+00,4.208016E+03,0.000000E+00,2.579170E-01,0.000000E+00,4.195571E+03,0.000000E+00,2.571543E-01,0.000000E+00,4.157279E+03,0.000000E+00,2.548073E-01,0.000000E+00,1.499950E+04,0.000000E+00,9.193470E-01,0.000000E+00,4.195571E+03,0.000000E+00,2.571543E-01,0.000000E+00,4.180415E+03,0.000000E+00,2.562253E-01,0.000000E+00 
07:30:00,1.653547E+04,0.000000E+00,1.013490E+00,0.000000E+00,4.157279E+03,0.000000E+00,2.548073E-01,0.000000E+00,4.208016E+03,0.000000E+00,2.579170E-01,0.000000E+00,4.180415E+03,0.000000E+00,2.562253E-01,0.000000E+00,4.208016E+03,0.000000E+00,2.579170E-01,0.000000E+00,4.195571E+03,0.000000E+00,2.571543E-01,0.000000E+00,4.157279E+03,0.000000E+00,2.548073E-01,0.000000E+00,1.499950E+04,0.000000E+00,9.193470E-01,0.000000E+00,4.195571E+03,0.000000E+00,2.571543E-01,0.000000E+00,4.180415E+03,0.000000E+00,2.562253E-01,0.000000E+00 
07:45:00,1.653547E+04,0.000000E+00,1.013490E+00,0.000000E+00,4.157279E+03,1.137800E+01,2.548073E-01,8.044433E-04,4.208016E+03,0.000000E+00,2.579170E-01,0.000000E+00,4.180415E+03,0.000000E+00,2.562253E-01,0.000000E+00,4.208016E+03,0.000000E+00,2.579170E-01,0.000000E+00,4.195571E+03,0.000000E+00,2.571543E-01,0.000000E+00,4.157279E+03,0.000000E+00,2.548073E-01,0.000000E+00,1.499950E+04,0.000000E+00,9.193470E-01,0.000000E+00,4.195571E+03,0.000000E+00,2.571543E-01,0.000000E+00,4.180415E+03,0.000000E+00,2.562253E-01,0.000000E+00 
08:00:00,1.653547E+04,0.000000E+00,1.013490E+00,0.000000E+00,4.157279E+03,8.748455E+01,2.548073E-01,6.130784E-03,4.208016E+03,0.000000E+00,2.579170E-01,0.000000E+00,4.180415E+03,0.000000E+00,2.562253E-01,0.000000E+00,4.208016E+03,0.000000E+00,2.579170E-01,0.000000E+00,4.195571E+03,0.000000E+00,2.571543E-01,0.000000E+00,4.157279E+03,0.000000E+00,2.548073E-01,0.000000E+00,1.499950E+04,0.000000E+00,9.193470E-01,0.000000E+00,4.195571E+03,0.000000E+00,2.571543E-01,0.000000E+00,4.180415E+03,0.000000E+00,2.562253E-01,0.000000E+00 
08:15:00,1.653547E+04,0.000000E+00,1.013490E+00,0.000000E+00,4.157279E+03,1.654022E+02,2.548073E-01,1.158377E-02,4.208016E+03,0.000000E+00,2.579170E-01,0.000000E+00,4.180415E+03,0.000000E+00,2.562253E-01,0.000000E+00,4.208016E+03,0.000000E+00,2.579170E-01,0.000000E+00,4.195571E+03,0.000000E+00,2.571543E-01,0.000000E+00,4.157279E+03,0.000000E+00,2.548073E-01,0.000000E+00,1.499950E+04,0.000000E+00,9.193470E-01,0.000000E+00,4.195571E+03,0.000000E+00,2.571543E-01,0.000000E+00,4.180415E+03,0.000000E+00,2.562253E-01,0.000000E+00 
08:30:00,1.653547E+04,0.000000E+00,1.013490E+00,0.000000E+00,4.157279E+03,2.829232E+02,2.548073E-01,1.980837E-02,4.208016E+03,0.000000E+00,2.579170E-01,0.000000E+00,4.180415E+03,0.000000E+00,2.562253E-01,0.000000E+00,4.208016E+03,0.000000E+00,2.579170E-01,0.000000E+00,4.195571E+03,0.000000E+00,2.571543E-01,0.000000E+00,4.157279E+03,0.000000E+00,2.548073E-01,0.000000E+00,1.499950E+04,0.000000E+00,9.193470E-01,0.000000E+00,4.195571E+03,0.000000E+00,2.571543E-01,0.000000E+00,4.180415E+03,0.000000E+00,2.562253E-01,0.000000E+00 
08:45:00,1.653547E+04,0.000000E+00,1.013490E+00,0.000000E+00,4.157279E+03,4.203287E+02,2.548073E-01,2.941639E-02,4.208016E+03,0.000000E+00,2.579170E-01,0.000000E+00,4.180415E+03,0.000000E+00,2.562253E-01,0.000000E+00,4.208016E+03,0.000000E+00,2.579170E-01,0.000000E+00,4.195571E+03,0.000000E+00,2.571543E-01,0.000000E+00,4.157279E+03,0.000000E+00,2.548073E-01,0.000000E+00,1.499950E+04,0.000000E+00,9.193470E-01,0.000000E+00,4.195571E+03,0.000000E+00,2.571543E-01,0.000000E+00,4.180415E+03,0.000000E+00,2.562253E-01,0.000000E+00 
09:00:00,1.653547E+04,0.000000E+00,1.013490E+00,0.000000E+00,4.157279E+03,5.228238E+02,2.548073E-01,3.658932E-02,4.208016E+03,0.000000E+00,2.579170E-01,0.000000E+00,4.180415E+03,0.000000E+00,2.562253E-01,0.000000E+00,4.208016E+03,0.000000E+00,2.579170E-01,0.000000E+00,4.195571E+03,0.000000E+00,2.571543E-01,0.000000E+00,4.157279E+03,0.000000E+00,2.548073E-01,0.000000E+00,1.499950E+04,0.000000E+00,9.193470E-01,0.000000E+00,4.195571E+03,0.000000E+00,2.571543E-01,0.000000E+00,4.180415E+03,0.000000E+00,2.562253E-01,0.000000E+00 
