Time,THERMAL ZONE 11:CHICAGO OHARE INTL AP ANN HTG 99.6% CONDNS DB:Des Heat Load [W],THERMAL ZONE 11::Des Sens Cool Load [W],THERMAL ZONE 11:CHICAGO OHARE INTL AP ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],THERMAL ZONE 11::Des Cool Mass Flow [kg/s],THERMAL ZONE 15:CHICAGO OHARE INTL AP ANN HTG 99.6% CONDNS DB:Des Heat Load [W],THERMAL ZONE 15::Des Sens Cool Load [W],THERMAL ZONE 15:CHICAGO OHARE INTL AP ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],THERMAL ZONE 15::Des Cool Mass Flow [kg/s],THERMAL ZONE 6:CHICAGO OHARE INTL AP ANN HTG 99.6% CONDNS DB:Des Heat Load [W],THERMAL ZONE 6:CHICAGO OHARE INTL AP ANN CLG .4% CONDNS DB=>MWB:Des Sens Cool Load [W],THERMAL ZONE 6:CHICAGO OHARE INTL AP ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],THERMAL ZONE 6:CHICAGO OHARE INTL AP ANN CLG .4% CONDNS DB=>MWB:Des Cool Mass Flow [kg/s],THERMAL ZONE 13:CHICAGO OHARE INTL AP ANN HTG 99.6% CONDNS DB:Des Heat Load [W],THERMAL ZONE 13:CHICAGO OHARE INTL AP ANN CLG .4% CONDNS DB=>MWB:Des Sens Cool Load [W],THERMAL ZONE 13:CHICAGO OHARE INTL AP ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],THERMAL ZONE 13:CHICAGO OHARE INTL AP ANN CLG .4% CONDNS DB=>MWB:Des Cool Mass Flow [kg/s],THERMAL ZONE 1:CHICAGO OHARE INTL AP ANN HTG 99.6% CONDNS DB:Des Heat Load [W],THERMAL ZONE 1:CHICAGO OHARE INTL AP ANN CLG .4% CONDNS DB=>MWB:Des Sens Cool Load [W],THERMAL ZONE 1:CHICAGO OHARE INTL AP ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],THERMAL ZONE 1:CHICAGO OHARE INTL AP ANN CLG .4% CONDNS DB=>MWB:Des Cool Mass Flow [kg/s],THERMAL ZONE 10:CHICAGO OHARE INTL AP ANN HTG 99.6% CONDNS DB:Des Heat Load [W],THERMAL ZONE 10:CHICAGO OHARE INTL AP ANN CLG .4% CONDNS DB=>MWB:Des Sens Cool Load [W],THERMAL ZONE 10:CHICAGO OHARE INTL AP ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],THERMAL ZONE 10:CHICAGO OHARE INTL AP ANN CLG .4% CONDNS DB=>MWB:Des Cool Mass Flow [kg/s],THERMAL ZONE 3:CHICAGO OHARE INTL AP ANN HTG 99.6% CONDNS DB:Des Heat Load [W],THERMAL ZONE 3:CHICAGO OHARE INTL AP ANN CLG .4% CONDNS DB=>MWB:Des Sens Cool Load [W],THERMAL ZONE 3:CHICAGO OHARE INTL AP ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],THERMAL ZONE 3:CHICAGO OHARE INTL AP ANN CLG .4% CONDNS DB=>MWB:Des Cool Mass Flow [kg/s],THERMAL ZONE 14:CHICAGO OHARE INTL AP ANN HTG 99.6% CONDNS DB:Des Heat Load [W],THERMAL ZONE 14::Des Sens Cool Load [W],THERMAL ZONE 14:CHICAGO OHARE INTL AP ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],THERMAL ZONE 14::Des Cool Mass Flow [kg/s],THERMAL ZONE 9:CHICAGO OHARE INTL AP ANN HTG 99.6% CONDNS DB:Des Heat Load [W],THERMAL ZONE 9:CHICAGO OHARE INTL AP ANN CLG .4% CONDNS DB=>MWB:Des Sens Cool Load [W],THERMAL ZONE 9:CHICAGO OHARE INTL AP ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],THERMAL ZONE 9:CHICAGO OHARE INTL AP ANN CLG .4% CONDNS DB=>MWB:Des Cool Mass Flow [kg/s],THERMAL ZONE 2:CHICAGO OHARE INTL AP ANN HTG 99.6% CONDNS DB:Des Heat Load [W],THERMAL ZONE 2:CHICAGO OHARE INTL AP ANN CLG .4% CONDNS DB=>MWB:Des Sens Cool Load [W],THERMAL ZONE 2:CHICAGO OHARE INTL AP ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],THERMAL ZONE 2:CHICAGO OHARE INTL AP ANN CLG .4% CONDNS DB=>MWB:Des Cool Mass Flow [kg/s],THERMAL ZONE 7:CHICAGO OHARE INTL AP ANN HTG 99.6% CONDNS DB:Des Heat Load [W],THERMAL ZONE 7::Des Sens Cool Load [W],THERMAL ZONE 7:CHICAGO OHARE INTL AP ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],THERMAL ZONE 7::Des Cool Mass Flow [kg/s],THERMAL ZONE 5:CHICAGO OHARE INTL AP ANN HTG 99.6% CONDNS DB:Des Heat Load [W],THERMAL ZONE 5:CHICAGO OHARE INTL AP ANN CLG .4% CONDNS DB=>MWB:Des Sens Cool Load [W],THERMAL ZONE 5:CHICAGO OHARE INTL AP ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],THERMAL ZONE 5:CHICAGO OHARE INTL AP ANN CLG .4% CONDNS DB=>MWB:Des Cool Mass Flow [kg/s],THERMAL ZONE 12:CHICAGO OHARE INTL AP ANN HTG 99.6% CONDNS DB:Des Heat Load [W],THERMAL ZONE 12::Des Sens Cool Load [W],THERMAL ZONE 12:CHICAGO OHARE INTL AP ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],THERMAL ZONE 12::Des Cool Mass Flow [kg/s],THERMAL ZONE 4:CHICAGO OHARE INTL AP ANN HTG 99.6% CONDNS DB:Des Heat Load [W],THERMAL ZONE 4::Des Sens Cool Load [W],THERMAL ZONE 4:CHICAGO OHARE INTL AP ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],THERMAL ZONE 4::Des Cool Mass Flow [kg/s],THERMAL ZONE 8:CHICAGO OHARE INTL AP ANN HTG 99.6% CONDNS DB:Des Heat Load [W],THERMAL ZONE 8:CHICAGO OHARE INTL AP ANN CLG .4% CONDNS DB=>MWB:Des Sens Cool Load [W],THERMAL ZONE 8:CHICAGO OHARE INTL AP ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],THERMAL ZONE 8:CHICAGO OHARE INTL AP ANN CLG .4% CONDNS DB=>MWB:Des Cool Mass Flow [kg/s] 
08:15:00,6.372606E+04,0.000000E+00,3.905888E+00,0.000000E+00,1.067985E+04,0.000000E+00,6.545879E-01,0.000000E+00,1.068004E+04,0.000000E+00,6.545992E-01,0.000000E+00,1.146694E+04,0.000000E+00,7.028300E-01,0.000000E+00,1.146654E+04,0.000000E+00,7.028050E-01,0.000000E+00,1.135039E+04,3.467913E+03,6.956863E-01,2.426985E-01,9.077245E+03,1.254757E+03,5.563610E-01,8.787355E-02,1.067985E+04,0.000000E+00,6.545879E-01,0.000000E+00,9.177728E+03,0.000000E+00,5.625198E-01,0.000000E+00,9.177362E+03,0.000000E+00,5.624974E-01,0.000000E+00,1.062527E+04,0.000000E+00,6.512426E-01,0.000000E+00,9.177362E+03,0.000000E+00,5.624974E-01,0.000000E+00,2.396081E+04,0.000000E+00,1.468602E+00,0.000000E+00,6.761449E+04,0.000000E+00,4.144217E+00,0.000000E+00,1.146654E+04,0.000000E+00,7.028050E-01,0.000000E+00 
08:30:00,6.372606E+04,0.000000E+00,3.905888E+00,0.000000E+00,1.067985E+04,0.000000E+00,6.545879E-01,0.000000E+00,1.068004E+04,0.000000E+00,6.545992E-01,0.000000E+00,1.146694E+04,1.440456E+01,7.028300E-01,1.009401E-03,1.146654E+04,0.000000E+00,7.028050E-01,0.000000E+00,1.135039E+04,3.912043E+03,6.956863E-01,2.737805E-01,9.077245E+03,1.685285E+03,5.563610E-01,1.179434E-01,1.067985E+04,0.000000E+00,6.545879E-01,0.000000E+00,9.177728E+03,0.000000E+00,5.625198E-01,0.000000E+00,9.177362E+03,0.000000E+00,5.624974E-01,0.000000E+00,1.062527E+04,0.000000E+00,6.512426E-01,0.000000E+00,9.177362E+03,0.000000E+00,5.624974E-01,0.000000E+00,2.396081E+04,0.000000E+00,1.468602E+00,0.000000E+00,6.761449E+04,0.000000E+00,4.144217E+00,0.000000E+00,1.146654E+04,0.000000E+00,7.028050E-01,0.000000E+00 
08:45:00,6.372606E+04,0.000000E+00,3.905888E+00,0.000000E+00,1.067985E+04,0.000000E+00,6.545879E-01,0.000000E+00,1.068004E+04,0.000000E+00,6.545992E-01,0.000000E+00,1.146694E+04,4.235303E+01,7.028300E-01,2.965351E-03,1.146654E+04,0.000000E+00,7.028050E-01,0.000000E+00,1.135039E+04,4.329087E+03,6.956863E-01,3.029670E-01,9.077245E+03,2.133613E+03,5.563610E-01,1.493188E-01,1.067985E+04,0.000000E+00,6.545879E-01,0.000000E+00,9.177728E+03,0.000000E+00,5.625198E-01,0.000000E+00,9.177362E+03,0.000000E+00,5.624974E-01,0.000000E+00,1.062527E+04,0.000000E+00,6.512426E-01,0.000000E+00,9.177362E+03,0.000000E+00,5.624974E-01,0.000000E+00,2.396081E+04,0.000000E+00,1.468602E+00,0.000000E+00,6.761449E+04,0.000000E+00,4.144217E+00,0.000000E+00,1.146654E+04,0.000000E+00,7.028050E-01,0.000000E+00 
09:00:00,6.372606E+04,0.000000E+00,3.905888E+00,0.000000E+00,1.067985E+04,0.000000E+00,6.545879E-01,0.000000E+00,1.068004E+04,0.000000E+00,6.545992E-01,0.000000E+00,1.146694E+04,7.342073E+01,7.028300E-01,5.139593E-03,1.146654E+04,1.023025E+01,7.028050E-01,7.168597E-04,1.135039E+04,4.715978E+03,6.956863E-01,3.300432E-01,9.077245E+03,2.560619E+03,5.563610E-01,1.792024E-01,1.067985E+04,0.000000E+00,6.545879E-01,0.000000E+00,9.177728E+03,0.000000E+00,5.625198E-01,0.000000E+00,9.177362E+03,0.000000E+00,5.624974E-01,0.000000E+00,1.062527E+04,0.000000E+00,6.512426E-01,0.000000E+00,9.177362E+03,0.000000E+00,5.624974E-01,0.000000E+00,2.396081E+04,0.000000E+00,1.468602E+00,0.000000E+00,6.761449E+04,0.000000E+00,4.144217E+00,0.000000E+00,1.146654E+04,0.000000E+00,7.028050E-01,0.000000E+00 
09:15:00,6.372606E+04,0.000000E+00,3.905888E+00,0.000000E+00,1.067985E+04,0.000000E+00,6.545879E-01,0.000000E+00,1.068004E+04,0.000000E+00,6.545992E-01,0.000000E+00,1.146694E+04,1.176461E+02,7.028300E-01,8.234660E-03,1.146654E+04,3.805266E+01,7.028050E-01,2.663986E-03,1.135039E+04,5.064245E+03,6.956863E-01,3.544163E-01,9.077245E+03,2.955374E+03,5.563610E-01,2.068290E-01,1.067985E+04,0.000000E+00,6.545879E-01,0.000000E+00,9.177728E+03,0.000000E+00,5.625198E-01,0.000000E+00,9.177362E+03,0.000000E+00,5.624974E-01,0.000000E+00,1.062527E+04,0.000000E+00,6.512426E-01,0.000000E+00,9.177362E+03,0.000000E+00,5.624974E-01,0.000000E+00,2.396081E+04,0.000000E+00,1.468602E+00,0.000000E+00,6.761449E+04,0.000000E+00,4.144217E+00,0.000000E+00,1.146654E+04,0.000000E+00,7.028050E-01,0.000000E+00 
09:30:00,6.372606E+04,0.000000E+00,3.905888E+00,0.000000E+00,1.067985E+04,0.000000E+00,6.545879E-01,0.000000E+00,1.068004E+04,0.000000E+00,6.545992E-01,0.000000E+00,1.146694E+04,1.583060E+02,7.028300E-01,1.107889E-02,1.146654E+04,7.022296E+01,7.028050E-01,4.915394E-03,1.135039E+04,5.372012E+03,6.956863E-01,3.759550E-01,9.077245E+03,3.313992E+03,5.563610E-01,2.319265E-01,1.067985E+04,0.000000E+00,6.545879E-01,0.000000E+00,9.177728E+03,0.000000E+00,5.625198E-01,0.000000E+00,9.177362E+03,0.000000E+00,5.624974E-01,0.000000E+00,1.062527E+04,0.000000E+00,6.512426E-01,0.000000E+00,9.177362E+03,0.000000E+00,5.624974E-01,0.000000E+00,2.396081E+04,0.000000E+00,1.468602E+00,0.000000E+00,6.761449E+04,0.000000E+00,4.144217E+00,0.000000E+00,1.146654E+04,6.745153E+01,7.028050E-01,4.739081E-03 
09:45:00,6.372606E+04,0.000000E+00,3.905888E+00,0.000000E+00,1.067985E+04,0.000000E+00,6.545879E-01,0.000000E+00,1.068004E+04,0.000000E+00,6.545992E-01,0.000000E+00,1.146694E+04,1.975368E+02,7.028300E-01,1.382442E-02,1.146654E+04,1.156919E+02,7.028050E-01,8.097492E-03,1.135039E+04,5.637789E+03,6.956863E-01,3.945552E-01,9.077245E+03,3.633729E+03,5.563610E-01,2.543030E-01,1.067985E+04,0.000000E+00,6.545879E-01,0.000000E+00,9.177728E+03,0.000000E+00,5.625198E-01,0.000000E+00,9.177362E+03,0.000000E+00,5.624974E-01,0.000000E+00,1.062527E+04,0.000000E+00,6.512426E-01,0.000000E+00,9.177362E+03,0.000000E+00,5.624974E-01,0.000000E+00,2.396081E+04,0.000000E+00,1.468602E+00,0.000000E+00,6.761449E+04,0.000000E+00,4.144217E+00,0.000000E+00,1.146654E+04,1.945080E+02,7.028050E-01,1.363121E-02 
10:00:00,6.372606E+04,0.000000E+00,3.905888E+00,0.000000E+00,1.067985E+04,0.000000E+00,6.545879E-01,0.000000E+00,1.068004E+04,0.000000E+00,6.545992E-01,0.000000E+00,1.146694E+04,2.466725E+02,7.028300E-01,1.726313E-02,1.146654E+04,1.636874E+02,7.028050E-01,1.145551E-02,1.135039E+04,5.859964E+03,6.956863E-01,4.101038E-01,9.077245E+03,3.911846E+03,5.563610E-01,2.737668E-01,1.067985E+04,0.000000E+00,6.545879E-01,0.000000E+00,9.177728E+03,0.000000E+00,5.625198E-01,0.000000E+00,9.177362E+03,0.000000E+00,5.624974E-01,0.000000E+00,1.062527E+04,0.000000E+00,6.512426E-01,0.000000E+00,9.177362E+03,0.000000E+00,5.624974E-01,0.000000E+00,2.396081E+04,0.000000E+00,1.468602E+00,0.000000E+00,6.761449E+04,0.000000E+00,4.144217E+00,0.000000E+00,1.146654E+04,3.732590E+02,7.028050E-01,2.614092E-02 
10:15:00,6.372606E+04,0.000000E+00,3.905888E+00,0.000000E+00,1.067985E+04,0.000000E+00,6.545879E-01,0.000000E+00,1.068004E+04,0.000000E+00,6.545992E-01,0.000000E+00,1.146694E+04,2.958628E+02,7.028300E-01,2.070567E-02,1.146654E+04,2.072198E+02,7.028050E-01,1.450208E-02,1.135039E+04,6.042126E+03,6.956863E-01,4.228523E-01,9.077245E+03,4.151175E+03,5.563610E-01,2.905159E-01,1.067985E+04,0.000000E+00,6.545879E-01,0.000000E+00,9.177728E+03,0.000000E+00,5.625198E-01,0.000000E+00,9.177362E+03,0.000000E+00,5.624974E-01,0.000000E+00,1.062527E+04,0.000000E+00,6.512426E-01,0.000000E+00,9.177362E+03,0.000000E+00,5.624974E-01,0.000000E+00,2.396081E+04,0.000000E+00,1.468602E+00,0.000000E+00,6.761449E+04,0.000000E+00,4.144217E+00,0.000000E+00,1.146654E+04,6.292275E+02,7.028050E-01,4.405463E-02 
10:30:00,6.372606E+04,0.000000E+00,3.905888E+00,0.000000E+00,1.067985E+04,0.000000E+00,6.545879E-01,0.000000E+00,1.068004E+04,0.000000E+00,6.545992E-01,0.000000E+00,1.146694E+04,3.479000E+02,7.028300E-01,2.434744E-02,1.146654E+04,2.600664E+02,7.028050E-01,1.820049E-02,1.135039E+04,6.183377E+03,6.956863E-01,4.327376E-01,9.077245E+03,4.349883E+03,5.563610E-01,3.044223E-01,1.067985E+04,0.000000E+00,6.545879E-01,0.000000E+00,9.177728E+03,0.000000E+00,5.625198E-01,0.000000E+00,9.177362E+03,0.000000E+00,5.624974E-01,0.000000E+00,1.062527E+04,0.000000E+00,6.512426E-01,0.000000E+00,9.177362E+03,0.000000E+00,5.624974E-01,0.000000E+00,2.396081E+04,0.000000E+00,1.468602E+00,0.000000E+00,6.761449E+04,0.000000E+00,4.144217E+00,0.000000E+00,1.146654E+04,8.919550E+02,7.028050E-01,6.242281E-02 
10:45:00,6.372606E+04,0.000000E+00,3.905888E+00,0.000000E+00,1.067985E+04,0.000000E+00,6.545879E-01,0.000000E+00,1.068004E+04,0.000000E+00,6.545992E-01,0.000000E+00,1.146694E+04,4.019182E+02,7.028300E-01,2.812785E-02,1.146654E+04,3.137035E+02,7.028050E-01,2.195423E-02,1.135039E+04,6.282588E+03,6.956863E-01,4.396808E-01,9.077245E+03,4.506032E+03,5.563610E-01,3.153503E-01,1.067985E+04,0.000000E+00,6.545879E-01,0.000000E+00,9.177728E+03,0.000000E+00,5.625198E-01,0.000000E+00,9.177362E+03,0.000000E+00,5.624974E-01,0.000000E+00,1.062527E+04,0.000000E+00,6.512426E-01,0.000000E+00,9.177362E+03,0.000000E+00,5.624974E-01,0.000000E+00,2.396081E+04,0.000000E+00,1.468602E+00,0.000000E+00,6.761449E+04,0.000000E+00,4.144217E+00,0.000000E+00,1.146654E+04,1.170762E+03,7.028050E-01,8.193462E-02 
11:00:00,6.372606E+04,0.000000E+00,3.905888E+00,0.000000E+00,1.067985E+04,0.000000E+00,6.545879E-01,0.000000E+00,1.068004E+04,0.000000E+00,6.545992E-01,0.000000E+00,1.146694E+04,4.573797E+02,7.028300E-01,3.200928E-02,1.146654E+04,3.690410E+02,7.028050E-01,2.582697E-02,1.135039E+04,6.337236E+03,6.956863E-01,4.435053E-01,9.077245E+03,4.616631E+03,5.563610E-01,3.230904E-01,1.067985E+04,0.000000E+00,6.545879E-01,0.000000E+00,9.177728E+03,0.000000E+00,5.625198E-01,0.000000E+00,9.177362E+03,0.000000E+00,5.624974E-01,0.000000E+00,1.062527E+04,0.000000E+00,6.512426E-01,0.000000E+00,9.177362E+03,0.000000E+00,5.624974E-01,0.000000E+00,2.396081E+04,0.000000E+00,1.468602E+00,0.000000E+00,6.761449E+04,0.000000E+00,4.144217E+00,0.000000E+00,1.146654E+04,1.473839E+03,7.028050E-01,1.031452E-01 
11:15:00,6.372606E+04,0.000000E+00,3.905888E+00,0.000000E+00,1.067985E+04,0.000000E+00,6.545879E-01,0.000000E+00,1.068004E+04,0.000000E+00,6.545992E-01,0.000000E+00,1.146694E+04,5.130303E+02,7.028300E-01,3.590392E-02,1.146654E+04,4.246905E+02,7.028050E-01,2.972155E-02,1.135039E+04,6.339103E+03,6.956863E-01,4.436360E-01,9.077245E+03,4.673141E+03,5.563610E-01,3.270452E-01,1.067985E+04,0.000000E+00,6.545879E-01,0.000000E+00,9.177728E+03,0.000000E+00,5.625198E-01,0.000000E+00,9.177362E+03,7.829350E+01,5.624974E-01,5.520131E-03,1.062527E+04,0.000000E+00,6.512426E-01,0.000000E+00,9.177362E+03,0.000000E+00,5.624974E-01,0.000000E+00,2.396081E+04,0.000000E+00,1.468602E+00,0.000000E+00,6.761449E+04,0.000000E+00,4.144217E+00,0.000000E+00,1.146654E+04,1.773343E+03,7.028050E-01,1.241057E-01 
11:30:00,6.372606E+04,0.000000E+00,3.905888E+00,0.000000E+00,1.067985E+04,0.000000E+00,6.545879E-01,0.000000E+00,1.068004E+04,0.000000E+00,6.545992E-01,0.000000E+00,1.146694E+04,5.685623E+02,7.028300E-01,3.979028E-02,1.146654E+04,4.802701E+02,7.028050E-01,3.361124E-02,1.135039E+04,6.274658E+03,6.956863E-01,4.391258E-01,9.077245E+03,4.661883E+03,5.563610E-01,3.262574E-01,1.067985E+04,0.000000E+00,6.545879E-01,0.000000E+00,9.177728E+03,0.000000E+00,5.625198E-01,0.000000E+00,9.177362E+03,2.408184E+02,5.624974E-01,1.689481E-02,1.062527E+04,0.000000E+00,6.512426E-01,0.000000E+00,9.177362E+03,0.000000E+00,5.624974E-01,0.000000E+00,2.396081E+04,0.000000E+00,1.468602E+00,0.000000E+00,6.761449E+04,0.000000E+00,4.144217E+00,0.000000E+00,1.146654E+04,2.070594E+03,7.028050E-01,1.449085E-01 
11:45:00,6.372606E+04,0.000000E+00,3.905888E+00,0.000000E+00,1.067985E+04,0.000000E+00,6.545879E-01,0.000000E+00,1.068004E+04,0.000000E+00,6.545992E-01,0.000000E+00,1.146694E+04,6.237710E+02,7.028300E-01,4.365401E-02,1.146654E+04,5.355274E+02,7.028050E-01,3.747837E-02,1.135039E+04,6.126963E+03,6.956863E-01,4.287895E-01,9.077245E+03,4.566066E+03,5.563610E-01,3.195517E-01,1.067985E+04,0.000000E+00,6.545879E-01,0.000000E+00,9.177728E+03,0.000000E+00,5.625198E-01,0.000000E+00,9.177362E+03,4.340609E+02,5.624974E-01,3.041871E-02,1.062527E+04,0.000000E+00,6.512426E-01,0.000000E+00,9.177362E+03,0.000000E+00,5.624974E-01,0.000000E+00,2.396081E+04,0.000000E+00,1.468602E+00,0.000000E+00,6.761449E+04,0.000000E+00,4.144217E+00,0.000000E+00,1.146654E+04,2.361828E+03,7.028050E-01,1.652902E-01 
12:00:00,6.372606E+04,0.000000E+00,3.905888E+00,0.000000E+00,1.067985E+04,0.000000E+00,6.545879E-01,0.000000E+00,1.068004E+04,0.000000E+00,6.545992E-01,0.000000E+00,1.146694E+04,6.785663E+02,7.028300E-01,4.748880E-02,1.146654E+04,5.903358E+02,7.028050E-01,4.131408E-02,1.135039E+04,5.886873E+03,6.956863E-01,4.119871E-01,9.077245E+03,4.377016E+03,5.563610E-01,3.063212E-01,1.067985E+04,0.000000E+00,6.545879E-01,0.000000E+00,9.177728E+03,0.000000E+00,5.625198E-01,0.000000E+00,9.177362E+03,7.045726E+02,5.624974E-01,4.935021E-02,1.062527E+04,0.000000E+00,6.512426E-01,0.000000E+00,9.177362E+03,0.000000E+00,5.624974E-01,0.000000E+00,2.396081E+04,0.000000E+00,1.468602E+00,0.000000E+00,6.761449E+04,0.000000E+00,4.144217E+00,0.000000E+00,1.146654E+04,2.643969E+03,7.028050E-01,1.850356E-01 
12:15:00,6.372606E+04,0.000000E+00,3.905888E+00,0.000000E+00,1.067985E+04,0.000000E+00,6.545879E-01,0.000000E+00,1.068004E+04,0.000000E+00,6.545992E-01,0.000000E+00,1.146694E+04,7.338917E+02,7.028300E-01,5.136069E-02,1.146654E+04,6.455997E+02,7.028051E-01,4.518167E-02,1.135039E+04,5.577272E+03,6.956863E-01,3.903199E-01,9.077245E+03,4.118290E+03,5.563610E-01,2.882145E-01,1.067985E+04,0.000000E+00,6.545879E-01,0.000000E+00,9.177728E+03,0.000000E+00,5.625198E-01,0.000000E+00,9.177362E+03,9.621337E+02,5.624974E-01,6.733453E-02,1.062527E+04,0.000000E+00,6.512426E-01,0.000000E+00,9.177362E+03,0.000000E+00,5.624974E-01,0.000000E+00,2.396081E+04,0.000000E+00,1.468602E+00,0.000000E+00,6.761449E+04,0.000000E+00,4.144217E+00,0.000000E+00,1.146654E+04,2.915389E+03,7.028051E-01,2.040306E-01 
12:30:00,6.372606E+04,0.000000E+00,3.905888E+00,0.000000E+00,1.067985E+04,0.000000E+00,6.545879E-01,0.000000E+00,1.068004E+04,0.000000E+00,6.545992E-01,0.000000E+00,1.146694E+04,8.073621E+02,7.028300E-01,5.650245E-02,1.146654E+04,7.013891E+02,7.028051E-01,4.908603E-02,1.135039E+04,5.253842E+03,6.956863E-01,3.676850E-01,9.077245E+03,3.844811E+03,5.563610E-01,2.690754E-01,1.067985E+04,0.000000E+00,6.545879E-01,0.000000E+00,9.177728E+03,0.000000E+00,5.625198E-01,0.000000E+00,9.177362E+03,1.198163E+03,5.624974E-01,8.385229E-02,1.062527E+04,0.000000E+00,6.512426E-01,0.000000E+00,9.177362E+03,0.000000E+00,5.624974E-01,0.000000E+00,2.396081E+04,0.000000E+00,1.468602E+00,0.000000E+00,6.761449E+04,0.000000E+00,4.144217E+00,0.000000E+00,1.146654E+04,3.174040E+03,7.028051E-01,2.221321E-01 
12:45:00,6.372606E+04,0.000000E+00,3.905888E+00,0.000000E+00,1.067985E+04,0.000000E+00,6.545879E-01,0.000000E+00,1.068004E+04,0.000000E+00,6.545992E-01,0.000000E+00,1.146694E+04,9.312272E+02,7.028300E-01,6.517103E-02,1.146654E+04,7.579034E+02,7.028051E-01,5.304113E-02,1.135039E+04,4.963412E+03,6.956863E-01,3.473596E-01,9.077245E+03,3.601881E+03,5.563610E-01,2.520741E-01,1.067985E+04,0.000000E+00,6.545879E-01,0.000000E+00,9.177728E+03,0.000000E+00,5.625198E-01,0.000000E+00,9.177362E+03,1.462777E+03,5.624974E-01,1.023710E-01,1.062527E+04,0.000000E+00,6.512426E-01,0.000000E+00,9.177362E+03,0.000000E+00,5.624974E-01,0.000000E+00,2.396081E+04,0.000000E+00,1.468602E+00,0.000000E+00,6.761449E+04,0.000000E+00,4.144217E+00,0.000000E+00,1.146654E+04,3.418014E+03,7.028051E-01,2.392064E-01 
13:00:00,6.372606E+04,0.000000E+00,3.905888E+00,0.000000E+00,1.067985E+04,0.000000E+00,6.545879E-01,0.000000E+00,1.068004E+04,0.000000E+00,6.545992E-01,0.000000E+00,1.146694E+04,1.133662E+03,7.028300E-01,7.933823E-02,1.146654E+04,8.153319E+02,7.028051E-01,5.706021E-02,1.135039E+04,4.738129E+03,6.956863E-01,3.315934E-01,9.077245E+03,3.419118E+03,5.563610E-01,2.392836E-01,1.067985E+04,0.000000E+00,6.545879E-01,0.000000E+00,9.177728E+03,0.000000E+00,5.625198E-01,0.000000E+00,9.177362E+03,1.705222E+03,5.624974E-01,1.193383E-01,1.062527E+04,0.000000E+00,6.512426E-01,0.000000E+00,9.177362E+03,0.000000E+00,5.624974E-01,0.000000E+00,2.396081E+04,0.000000E+00,1.468602E+00,0.000000E+00,6.761449E+04,0.000000E+00,4.144217E+00,0.000000E+00,1.146654E+04,3.645429E+03,7.028051E-01,2.551218E-01 
13:15:00,6.372606E+04,0.000000E+00,3.905888E+00,0.000000E+00,1.067985E+04,0.000000E+00,6.545879E-01,0.000000E+00,1.068004E+04,0.000000E+00,6.545992E-01,0.000000E+00,1.146694E+04,1.430740E+03,7.028300E-01,1.001290E-01,1.146654E+04,8.732432E+02,7.028051E-01,6.111308E-02,1.135039E+04,4.579440E+03,6.956863E-01,3.204877E-01,9.077245E+03,3.295376E+03,5.563610E-01,2.306237E-01,1.067985E+04,0.000000E+00,6.545879E-01,0.000000E+00,9.177728E+03,2.804744E+00,5.625198E-01,1.979979E-04,9.177362E+03,1.931388E+03,5.624974E-01,1.351663E-01,1.062527E+04,0.000000E+00,6.512426E-01,0.000000E+00,9.177362E+03,0.000000E+00,5.624974E-01,0.000000E+00,2.396081E+04,0.000000E+00,1.468602E+00,0.000000E+00,6.761449E+04,0.000000E+00,4.144217E+00,0.000000E+00,1.146654E+04,3.853943E+03,7.028051E-01,2.697144E-01 
13:30:00,6.372606E+04,0.000000E+00,3.905888E+00,0.000000E+00,1.067985E+04,0.000000E+00,6.545879E-01,0.000000E+00,1.068004E+04,0.000000E+00,6.545992E-01,0.000000E+00,1.146694E+04,1.811939E+03,7.028300E-01,1.268068E-01,1.146654E+04,9.317020E+02,7.028051E-01,6.520425E-02,1.135039E+04,4.459452E+03,6.956863E-01,3.120904E-01,9.077245E+03,3.201866E+03,5.563610E-01,2.240795E-01,1.067985E+04,0.000000E+00,6.545879E-01,0.000000E+00,9.177728E+03,1.787206E+02,5.625198E-01,1.254373E-02,9.177362E+03,2.138156E+03,5.624974E-01,1.496367E-01,1.062527E+04,0.000000E+00,6.512426E-01,0.000000E+00,9.177362E+03,0.000000E+00,5.624974E-01,0.000000E+00,2.396081E+04,0.000000E+00,1.468602E+00,0.000000E+00,6.761449E+04,0.000000E+00,4.144217E+00,0.000000E+00,1.146654E+04,4.041418E+03,7.028051E-01,2.828347E-01 
