Time,THERMAL ZONE 11:PHILADELPHIA INTERNATIONAL AP ANN HTG 99.6% CONDNS DB:Des Heat Load [W],THERMAL ZONE 11::Des Sens Cool Load [W],THERMAL ZONE 11:PHILADELPHIA INTERNATIONAL AP ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],THERMAL ZONE 11::Des Cool Mass Flow [kg/s],THERMAL ZONE 4:PHILADELPHIA INTERNATIONAL AP ANN HTG 99.6% CONDNS DB:Des Heat Load [W],THERMAL ZONE 4::Des Sens Cool Load [W],THERMAL ZONE 4:PHILADELPHIA INTERNATIONAL AP ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],THERMAL ZONE 4::Des Cool Mass Flow [kg/s],THERMAL ZONE 15:PHILADELPHIA INTERNATIONAL AP ANN HTG 99.6% CONDNS DB:Des Heat Load [W],THERMAL ZONE 15:PHILADELPHIA INTERNATIONAL AP ANN CLG .4% CONDNS DB=>MWB:Des Sens Cool Load [W],THERMAL ZONE 15:PHILADELPHIA INTERNATIONAL AP ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],THERMAL ZONE 15:PHILADELPHIA INTERNATIONAL AP ANN CLG .4% CONDNS DB=>MWB:Des Cool Mass Flow [kg/s],THERMAL ZONE 2:PHILADELPHIA INTERNATIONAL AP ANN HTG 99.6% CONDNS DB:Des Heat Load [W],THERMAL ZONE 2:PHILADELPHIA INTERNATIONAL AP ANN CLG .4% CONDNS DB=>MWB:Des Sens Cool Load [W],THERMAL ZONE 2:PHILADELPHIA INTERNATIONAL AP ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],THERMAL ZONE 2:PHILADELPHIA INTERNATIONAL AP ANN CLG .4% CONDNS DB=>MWB:Des Cool Mass Flow [kg/s],THERMAL ZONE 6:PHILADELPHIA INTERNATIONAL AP ANN HTG 99.6% CONDNS DB:Des Heat Load [W],THERMAL ZONE 6::Des Sens Cool Load [W],THERMAL ZONE 6:PHILADELPHIA INTERNATIONAL AP ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],THERMAL ZONE 6::Des Cool Mass Flow [kg/s],THERMAL ZONE 9:PHILADELPHIA INTERNATIONAL AP ANN HTG 99.6% CONDNS DB:Des Heat Load [W],THERMAL ZONE 9:PHILADELPHIA INTERNATIONAL AP ANN CLG .4% CONDNS DB=>MWB:Des Sens Cool Load [W],THERMAL ZONE 9:PHILADELPHIA INTERNATIONAL AP ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],THERMAL ZONE 9:PHILADELPHIA INTERNATIONAL AP ANN CLG .4% CONDNS DB=>MWB:Des Cool Mass Flow [kg/s],THERMAL ZONE 3:PHILADELPHIA INTERNATIONAL AP ANN HTG 99.6% CONDNS DB:Des Heat Load [W],THERMAL ZONE 3::Des Sens Cool Load [W],THERMAL ZONE 3:PHILADELPHIA INTERNATIONAL AP ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],THERMAL ZONE 3::Des Cool Mass Flow [kg/s],THERMAL ZONE 5:PHILADELPHIA INTERNATIONAL AP ANN HTG 99.6% CONDNS DB:Des Heat Load [W],THERMAL ZONE 5:PHILADELPHIA INTERNATIONAL AP ANN CLG .4% CONDNS DB=>MWB:Des Sens Cool Load [W],THERMAL ZONE 5:PHILADELPHIA INTERNATIONAL AP ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],THERMAL ZONE 5:PHILADELPHIA INTERNATIONAL AP ANN CLG .4% CONDNS DB=>MWB:Des Cool Mass Flow [kg/s],THERMAL ZONE 1:PHILADELPHIA INTERNATIONAL AP ANN HTG 99.6% CONDNS DB:Des Heat Load [W],THERMAL ZONE 1:PHILADELPHIA INTERNATIONAL AP ANN CLG .4% CONDNS DB=>MWB:Des Sens Cool Load [W],THERMAL ZONE 1:PHILADELPHIA INTERNATIONAL AP ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],THERMAL ZONE 1:PHILADELPHIA INTERNATIONAL AP ANN CLG .4% CONDNS DB=>MWB:Des Cool Mass Flow [kg/s],THERMAL ZONE 10:PHILADELPHIA INTERNATIONAL AP ANN HTG 99.6% CONDNS DB:Des Heat Load [W],THERMAL ZONE 10::Des Sens Cool Load [W],THERMAL ZONE 10:PHILADELPHIA INTERNATIONAL AP ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],THERMAL ZONE 10::Des Cool Mass Flow [kg/s],THERMAL ZONE 13:PHILADELPHIA INTERNATIONAL AP ANN HTG 99.6% CONDNS DB:Des Heat Load [W],THERMAL ZONE 13:PHILADELPHIA INTERNATIONAL AP ANN CLG .4% CONDNS DB=>MWB:Des Sens Cool Load [W],THERMAL ZONE 13:PHILADELPHIA INTERNATIONAL AP ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],THERMAL ZONE 13:PHILADELPHIA INTERNATIONAL AP ANN CLG .4% CONDNS DB=>MWB:Des Cool Mass Flow [kg/s],THERMAL ZONE 8:PHILADELPHIA INTERNATIONAL AP ANN HTG 99.6% CONDNS DB:Des Heat Load [W],THERMAL ZONE 8::Des Sens Cool Load [W],THERMAL ZONE 8:PHILADELPHIA INTERNATIONAL AP ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],THERMAL ZONE 8::Des Cool Mass Flow [kg/s],THERMAL ZONE 7:PHILADELPHIA INTERNATIONAL AP ANN HTG 99.6% CONDNS DB:Des Heat Load [W],THERMAL ZONE 7:PHILADELPHIA INTERNATIONAL AP ANN CLG .4% CONDNS DB=>MWB:Des Sens Cool Load [W],THERMAL ZONE 7:PHILADELPHIA INTERNATIONAL AP ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],THERMAL ZONE 7:PHILADELPHIA INTERNATIONAL AP ANN CLG .4% CONDNS DB=>MWB:Des Cool Mass Flow [kg/s],THERMAL ZONE 14:PHILADELPHIA INTERNATIONAL AP ANN HTG 99.6% CONDNS DB:Des Heat Load [W],THERMAL ZONE 14::Des Sens Cool Load [W],THERMAL ZONE 14:PHILADELPHIA INTERNATIONAL AP ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],THERMAL ZONE 14::Des Cool Mass Flow [kg/s],THERMAL ZONE 12:PHILADELPHIA INTERNATIONAL AP ANN HTG 99.6% CONDNS DB:Des Heat Load [W],THERMAL ZONE 12:PHILADELPHIA INTERNATIONAL AP ANN CLG .4% CONDNS DB=>MWB:Des Sens Cool Load [W],THERMAL ZONE 12:PHILADELPHIA INTERNATIONAL AP ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],THERMAL ZONE 12:PHILADELPHIA INTERNATIONAL AP ANN CLG .4% CONDNS DB=>MWB:Des Cool Mass Flow [kg/s] 
20:30:00,5.800152E+03,0.000000E+00,3.555020E-01,0.000000E+00,4.303540E+03,0.000000E+00,2.637719E-01,0.000000E+00,4.272357E+03,7.529499E+02,2.618606E-01,5.269446E-02,4.272357E+03,1.866826E+03,2.618606E-01,1.306480E-01,1.668657E+04,0.000000E+00,1.022750E+00,0.000000E+00,3.361852E+03,0.000000E+00,2.060541E-01,0.000000E+00,4.316615E+03,0.000000E+00,2.645733E-01,0.000000E+00,3.361852E+03,8.919049E+02,2.060541E-01,6.241910E-02,4.243572E+03,1.011608E+03,2.600963E-01,7.079640E-02,4.303540E+03,0.000000E+00,2.637719E-01,0.000000E+00,3.337012E+03,1.531086E+02,2.045316E-01,1.071515E-02,1.432803E+04,0.000000E+00,8.781916E-01,0.000000E+00,4.243572E+03,1.084366E+03,2.600963E-01,7.588829E-02,4.316615E+03,0.000000E+00,2.645733E-01,0.000000E+00,3.337012E+03,2.058197E+02,2.045316E-01,1.440409E-02 
20:45:00,5.800152E+03,0.000000E+00,3.555020E-01,0.000000E+00,4.303540E+03,0.000000E+00,2.637719E-01,0.000000E+00,4.272357E+03,7.259257E+02,2.618606E-01,5.080320E-02,4.272357E+03,1.786803E+03,2.618606E-01,1.250477E-01,1.668657E+04,0.000000E+00,1.022750E+00,0.000000E+00,3.361852E+03,0.000000E+00,2.060541E-01,0.000000E+00,4.316615E+03,0.000000E+00,2.645733E-01,0.000000E+00,3.361852E+03,8.252881E+02,2.060541E-01,5.775698E-02,4.243572E+03,9.749455E+02,2.600963E-01,6.823061E-02,4.303540E+03,0.000000E+00,2.637719E-01,0.000000E+00,3.337012E+03,1.189943E+02,2.045316E-01,8.327703E-03,1.432803E+04,0.000000E+00,8.781916E-01,0.000000E+00,4.243572E+03,1.043986E+03,2.600963E-01,7.306236E-02,4.316615E+03,0.000000E+00,2.645733E-01,0.000000E+00,3.337012E+03,1.701511E+02,2.045316E-01,1.190786E-02 
21:00:00,5.800152E+03,0.000000E+00,3.555020E-01,0.000000E+00,4.303540E+03,0.000000E+00,2.637719E-01,0.000000E+00,4.272357E+03,7.007786E+02,2.618606E-01,4.904331E-02,4.272357E+03,1.712391E+03,2.618606E-01,1.198400E-01,1.668657E+04,0.000000E+00,1.022750E+00,0.000000E+00,3.361852E+03,0.000000E+00,2.060541E-01,0.000000E+00,4.316615E+03,0.000000E+00,2.645733E-01,0.000000E+00,3.361852E+03,7.625515E+02,2.060541E-01,5.336642E-02,4.243572E+03,9.397195E+02,2.600963E-01,6.576535E-02,4.303540E+03,0.000000E+00,2.637719E-01,0.000000E+00,3.337012E+03,8.645191E+01,2.045316E-01,6.050253E-03,1.432803E+04,0.000000E+00,8.781916E-01,0.000000E+00,4.243572E+03,1.005268E+03,2.600963E-01,7.035271E-02,4.316615E+03,0.000000E+00,2.645733E-01,0.000000E+00,3.337012E+03,1.357271E+02,2.045316E-01,9.498728E-03 
21:15:00,5.800152E+03,0.000000E+00,3.555020E-01,0.000000E+00,4.303540E+03,0.000000E+00,2.637719E-01,0.000000E+00,4.272357E+03,6.763448E+02,2.618606E-01,4.733333E-02,4.272357E+03,1.641582E+03,2.618606E-01,1.148845E-01,1.668657E+04,0.000000E+00,1.022750E+00,0.000000E+00,3.361852E+03,0.000000E+00,2.060541E-01,0.000000E+00,4.316615E+03,0.000000E+00,2.645733E-01,0.000000E+00,3.361852E+03,7.020691E+02,2.060541E-01,4.913362E-02,4.243572E+03,9.054827E+02,2.600963E-01,6.336932E-02,4.303540E+03,0.000000E+00,2.637719E-01,0.000000E+00,3.337012E+03,5.566438E+01,2.045316E-01,3.895618E-03,1.432803E+04,0.000000E+00,8.781916E-01,0.000000E+00,4.243572E+03,9.676950E+02,2.600963E-01,6.772319E-02,4.316615E+03,0.000000E+00,2.645733E-01,0.000000E+00,3.337012E+03,1.025645E+02,2.045316E-01,7.177880E-03 
21:30:00,5.800152E+03,0.000000E+00,3.555020E-01,0.000000E+00,4.303540E+03,0.000000E+00,2.637719E-01,0.000000E+00,4.272357E+03,6.520319E+02,2.618606E-01,4.563181E-02,4.272357E+03,1.573262E+03,2.618606E-01,1.101032E-01,1.668657E+04,0.000000E+00,1.022750E+00,0.000000E+00,3.361852E+03,0.000000E+00,2.060541E-01,0.000000E+00,4.316615E+03,0.000000E+00,2.645733E-01,0.000000E+00,3.361852E+03,6.432336E+02,2.060541E-01,4.501608E-02,4.243572E+03,8.717928E+02,2.600963E-01,6.101157E-02,4.303540E+03,0.000000E+00,2.637719E-01,0.000000E+00,3.337012E+03,3.025632E+01,2.045316E-01,2.117459E-03,1.432803E+04,0.000000E+00,8.781916E-01,0.000000E+00,4.243572E+03,9.311085E+02,2.600963E-01,6.516272E-02,4.316615E+03,0.000000E+00,2.645733E-01,0.000000E+00,3.337012E+03,7.088168E+01,2.045316E-01,4.960586E-03 
21:45:00,5.800152E+03,0.000000E+00,3.555020E-01,0.000000E+00,4.303540E+03,0.000000E+00,2.637719E-01,0.000000E+00,4.272357E+03,6.273862E+02,2.618606E-01,4.390701E-02,4.272357E+03,1.506906E+03,2.618606E-01,1.054594E-01,1.668657E+04,0.000000E+00,1.022750E+00,0.000000E+00,3.361852E+03,0.000000E+00,2.060541E-01,0.000000E+00,4.316615E+03,0.000000E+00,2.645733E-01,0.000000E+00,3.361852E+03,5.856061E+02,2.060541E-01,4.098307E-02,4.243572E+03,8.383906E+02,2.600963E-01,5.867395E-02,4.303540E+03,0.000000E+00,2.637719E-01,0.000000E+00,3.337012E+03,1.281334E+01,2.045316E-01,8.967294E-04,1.432803E+04,0.000000E+00,8.781916E-01,0.000000E+00,4.243572E+03,8.952080E+02,2.600963E-01,6.265026E-02,4.316615E+03,0.000000E+00,2.645733E-01,0.000000E+00,3.337012E+03,4.135123E+01,2.045316E-01,2.893925E-03 
22:00:00,5.800152E+03,0.000000E+00,3.555020E-01,0.000000E+00,4.303540E+03,0.000000E+00,2.637719E-01,0.000000E+00,4.272357E+03,6.023252E+02,2.618606E-01,4.215314E-02,4.272357E+03,1.442342E+03,2.618606E-01,1.009409E-01,1.668657E+04,0.000000E+00,1.022750E+00,0.000000E+00,3.361852E+03,0.000000E+00,2.060541E-01,0.000000E+00,4.316615E+03,0.000000E+00,2.645733E-01,0.000000E+00,3.361852E+03,5.294382E+02,2.060541E-01,3.705221E-02,4.243572E+03,8.050941E+02,2.600963E-01,5.634372E-02,4.303540E+03,0.000000E+00,2.637719E-01,0.000000E+00,3.337012E+03,2.936919E+00,2.045316E-01,2.055374E-04,1.432803E+04,0.000000E+00,8.781916E-01,0.000000E+00,4.243572E+03,8.596645E+02,2.600963E-01,6.016279E-02,4.316615E+03,0.000000E+00,2.645733E-01,0.000000E+00,3.337012E+03,1.993765E+01,2.045316E-01,1.395317E-03 
22:15:00,5.800152E+03,0.000000E+00,3.555020E-01,0.000000E+00,4.303540E+03,0.000000E+00,2.637719E-01,0.000000E+00,4.272357E+03,5.770581E+02,2.618606E-01,4.038485E-02,4.272357E+03,1.379589E+03,2.618606E-01,9.654916E-02,1.668657E+04,0.000000E+00,1.022750E+00,0.000000E+00,3.361852E+03,0.000000E+00,2.060541E-01,0.000000E+00,4.316615E+03,0.000000E+00,2.645733E-01,0.000000E+00,3.361852E+03,4.752387E+02,2.060541E-01,3.325912E-02,4.243572E+03,7.718629E+02,2.600963E-01,5.401807E-02,4.303540E+03,0.000000E+00,2.637719E-01,0.000000E+00,3.337012E+03,0.000000E+00,2.045316E-01,0.000000E+00,1.432803E+04,0.000000E+00,8.781916E-01,0.000000E+00,4.243572E+03,8.245396E+02,2.600963E-01,5.770460E-02,4.316615E+03,0.000000E+00,2.645733E-01,0.000000E+00,3.337012E+03,6.347931E+00,2.045316E-01,4.442538E-04 
22:30:00,5.800152E+03,0.000000E+00,3.555020E-01,0.000000E+00,4.303540E+03,0.000000E+00,2.637719E-01,0.000000E+00,4.272357E+03,5.515903E+02,2.618606E-01,3.860251E-02,4.272357E+03,1.318506E+03,2.618606E-01,9.227433E-02,1.668657E+04,0.000000E+00,1.022750E+00,0.000000E+00,3.361852E+03,0.000000E+00,2.060541E-01,0.000000E+00,4.316615E+03,0.000000E+00,2.645733E-01,0.000000E+00,3.361852E+03,4.234934E+02,2.060541E-01,2.963777E-02,4.243572E+03,7.388032E+02,2.600963E-01,5.170443E-02,4.303540E+03,0.000000E+00,2.637719E-01,0.000000E+00,3.337012E+03,0.000000E+00,2.045316E-01,0.000000E+00,1.432803E+04,0.000000E+00,8.781916E-01,0.000000E+00,4.243572E+03,7.896159E+02,2.600963E-01,5.526050E-02,4.316615E+03,0.000000E+00,2.645733E-01,0.000000E+00,3.337012E+03,0.000000E+00,2.045316E-01,0.000000E+00 
22:45:00,5.800152E+03,0.000000E+00,3.555020E-01,0.000000E+00,4.303540E+03,0.000000E+00,2.637719E-01,0.000000E+00,4.272357E+03,5.260813E+02,2.618606E-01,3.681729E-02,4.272357E+03,1.258939E+03,2.618606E-01,8.810563E-02,1.668657E+04,0.000000E+00,1.022750E+00,0.000000E+00,3.361852E+03,0.000000E+00,2.060541E-01,0.000000E+00,4.316615E+03,0.000000E+00,2.645733E-01,0.000000E+00,3.361852E+03,3.739407E+02,2.060541E-01,2.616988E-02,4.243572E+03,7.060714E+02,2.600963E-01,4.941372E-02,4.303540E+03,0.000000E+00,2.637719E-01,0.000000E+00,3.337012E+03,0.000000E+00,2.045316E-01,0.000000E+00,1.432803E+04,0.000000E+00,8.781916E-01,0.000000E+00,4.243572E+03,7.550381E+02,2.600963E-01,5.284061E-02,4.316615E+03,0.000000E+00,2.645733E-01,0.000000E+00,3.337012E+03,0.000000E+00,2.045316E-01,0.000000E+00 
23:00:00,5.800152E+03,0.000000E+00,3.555020E-01,0.000000E+00,4.303540E+03,0.000000E+00,2.637719E-01,0.000000E+00,4.272357E+03,5.005179E+02,2.618606E-01,3.502826E-02,4.272357E+03,1.200807E+03,2.618606E-01,8.403734E-02,1.668657E+04,0.000000E+00,1.022750E+00,0.000000E+00,3.361852E+03,0.000000E+00,2.060541E-01,0.000000E+00,4.316615E+03,0.000000E+00,2.645733E-01,0.000000E+00,3.361852E+03,3.259831E+02,2.060541E-01,2.281361E-02,4.243572E+03,6.736398E+02,2.600963E-01,4.714403E-02,4.303540E+03,0.000000E+00,2.637719E-01,0.000000E+00,3.337012E+03,0.000000E+00,2.045316E-01,0.000000E+00,1.432803E+04,0.000000E+00,8.781916E-01,0.000000E+00,4.243572E+03,7.209271E+02,2.600963E-01,5.045338E-02,4.316615E+03,0.000000E+00,2.645733E-01,0.000000E+00,3.337012E+03,0.000000E+00,2.045316E-01,0.000000E+00 
23:15:00,5.800152E+03,0.000000E+00,3.555020E-01,0.000000E+00,4.303540E+03,0.000000E+00,2.637719E-01,0.000000E+00,4.272357E+03,4.748738E+02,2.618606E-01,3.323358E-02,4.272357E+03,1.143876E+03,2.618606E-01,8.005306E-02,1.668657E+04,0.000000E+00,1.022750E+00,0.000000E+00,3.361852E+03,0.000000E+00,2.060541E-01,0.000000E+00,4.316615E+03,0.000000E+00,2.645733E-01,0.000000E+00,3.361852E+03,2.792243E+02,2.060541E-01,1.954124E-02,4.243572E+03,6.414605E+02,2.600963E-01,4.489199E-02,4.303540E+03,0.000000E+00,2.637719E-01,0.000000E+00,3.337012E+03,0.000000E+00,2.045316E-01,0.000000E+00,1.432803E+04,0.000000E+00,8.781916E-01,0.000000E+00,4.243572E+03,6.871367E+02,2.600963E-01,4.808860E-02,4.316615E+03,0.000000E+00,2.645733E-01,0.000000E+00,3.337012E+03,0.000000E+00,2.045316E-01,0.000000E+00 
23:30:00,5.800152E+03,0.000000E+00,3.555020E-01,0.000000E+00,4.303540E+03,0.000000E+00,2.637719E-01,0.000000E+00,4.272357E+03,4.491666E+02,2.618606E-01,3.143449E-02,4.272357E+03,1.088247E+03,2.618606E-01,7.615989E-02,1.668657E+04,0.000000E+00,1.022750E+00,0.000000E+00,3.361852E+03,0.000000E+00,2.060541E-01,0.000000E+00,4.316615E+03,0.000000E+00,2.645733E-01,0.000000E+00,3.361852E+03,2.331277E+02,2.060541E-01,1.631521E-02,4.243572E+03,6.095207E+02,2.600963E-01,4.265672E-02,4.303540E+03,0.000000E+00,2.637719E-01,0.000000E+00,3.337012E+03,0.000000E+00,2.045316E-01,0.000000E+00,1.432803E+04,0.000000E+00,8.781916E-01,0.000000E+00,4.243572E+03,6.536668E+02,2.600963E-01,4.574623E-02,4.316615E+03,0.000000E+00,2.645733E-01,0.000000E+00,3.337012E+03,0.000000E+00,2.045316E-01,0.000000E+00 
23:45:00,5.800152E+03,0.000000E+00,3.555020E-01,0.000000E+00,4.303540E+03,0.000000E+00,2.637719E-01,0.000000E+00,4.272357E+03,4.234315E+02,2.618606E-01,2.963344E-02,4.272357E+03,1.033943E+03,2.618606E-01,7.235949E-02,1.668657E+04,0.000000E+00,1.022750E+00,0.000000E+00,3.361852E+03,0.000000E+00,2.060541E-01,0.000000E+00,4.316615E+03,0.000000E+00,2.645733E-01,0.000000E+00,3.361852E+03,1.880168E+02,2.060541E-01,1.315817E-02,4.243572E+03,5.778274E+02,2.600963E-01,4.043869E-02,4.303540E+03,0.000000E+00,2.637719E-01,0.000000E+00,3.337012E+03,0.000000E+00,2.045316E-01,0.000000E+00,1.432803E+04,0.000000E+00,8.781916E-01,0.000000E+00,4.243572E+03,6.205228E+02,2.600963E-01,4.342669E-02,4.316615E+03,0.000000E+00,2.645733E-01,0.000000E+00,3.337012E+03,0.000000E+00,2.045316E-01,0.000000E+00 
24:00:00,5.800152E+03,0.000000E+00,3.555020E-01,0.000000E+00,4.303540E+03,0.000000E+00,2.637719E-01,0.000000E+00,4.272357E+03,3.977093E+02,2.618606E-01,2.783330E-02,4.272357E+03,9.809701E+02,2.618606E-01,6.865224E-02,1.668657E+04,0.000000E+00,1.022750E+00,0.000000E+00,3.361852E+03,0.000000E+00,2.060541E-01,0.000000E+00,4.316615E+03,0.000000E+00,2.645733E-01,0.000000E+00,3.361852E+03,1.443683E+02,2.060541E-01,1.010348E-02,4.243572E+03,5.463952E+02,2.600963E-01,3.823894E-02,4.303540E+03,0.000000E+00,2.637719E-01,0.000000E+00,3.337012E+03,0.000000E+00,2.045316E-01,0.000000E+00,1.432803E+04,0.000000E+00,8.781916E-01,0.000000E+00,4.243572E+03,5.877136E+02,2.600963E-01,4.113056E-02,4.316615E+03,0.000000E+00,2.645733E-01,0.000000E+00,3.337012E+03,0.000000E+00,2.045316E-01,0.000000E+00 
Peak,5.800152E+03,0.000000E+00,3.555020E-01,0.000000E+00,4.303540E+03,0.000000E+00,2.637719E-01,0.000000E+00,4.272357E+03,1.039841E+03,2.618606E-01,7.277224E-02,4.272357E+03,3.028507E+03,2.618606E-01,2.119471E-01,1.668657E+04,0.000000E+00,1.022750E+00,0.000000E+00,3.361852E+03,5.263773E+01,2.060541E-01,3.683827E-03,4.316615E+03,0.000000E+00,2.645733E-01,0.000000E+00,3.361852E+03,1.882843E+03,2.060541E-01,1.317689E-01,4.243572E+03,2.384645E+03,2.600963E-01,1.668871E-01,4.303540E+03,0.000000E+00,2.637719E-01,0.000000E+00,3.337012E+03,1.400559E+03,2.045316E-01,9.801676E-02,1.432803E+04,0.000000E+00,8.781916E-01,0.000000E+00,4.243572E+03,2.092588E+03,2.600963E-01,1.464477E-01,4.316615E+03,0.000000E+00,2.645733E-01,0.000000E+00,3.337012E+03,1.088021E+03,2.045316E-01,7.614409E-02 

Peak Vol Flow (m3/s),,,2.952618E-01,0.000000E+00,,,2.190754E-01,0.000000E+00,,,2.174880E-01,6.044089E-02,,,2.174880E-01,1.760324E-01,,,8.494441E-01,0.000000E+00,,,1.711380E-01,3.059598E-03,,,2.197410E-01,0.000000E+00,,,1.711380E-01,1.094405E-01,,,2.160227E-01,1.386079E-01,,,2.190754E-01,0.000000E+00,,,1.698735E-01,8.140770E-02,,,7.293810E-01,0.000000E+00,,,2.160227E-01,1.216320E-01,,,2.197410E-01,0.000000E+00,,,1.698735E-01,6.324138E-02 
