Time,THERMAL ZONE 12:CHICAGO OHARE INTL AP ANN HTG 99.6% CONDNS DB:Des Heat Load [W],THERMAL ZONE 12::Des Sens Cool Load [W],THERMAL ZONE 12:CHICAGO OHARE INTL AP ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],THERMAL ZONE 12::Des Cool Mass Flow [kg/s],THERMAL ZONE 10:CHICAGO OHARE INTL AP ANN HTG 99.6% CONDNS DB:Des Heat Load [W],THERMAL ZONE 10:CHICAGO OHARE INTL AP ANN CLG .4% CONDNS DB=>MWB:Des Sens Cool Load [W],THERMAL ZONE 10:CHICAGO OHARE INTL AP ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],THERMAL ZONE 10:CHICAGO OHARE INTL AP ANN CLG .4% CONDNS DB=>MWB:Des Cool Mass Flow [kg/s],THERMAL ZONE 3:CHICAGO OHARE INTL AP ANN HTG 99.6% CONDNS DB:Des Heat Load [W],THERMAL ZONE 3::Des Sens Cool Load [W],THERMAL ZONE 3:CHICAGO OHARE INTL AP ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],THERMAL ZONE 3::Des Cool Mass Flow [kg/s],THERMAL ZONE 6:CHICAGO OHARE INTL AP ANN HTG 99.6% CONDNS DB:Des Heat Load [W],THERMAL ZONE 6:CHICAGO OHARE INTL AP ANN CLG .4% CONDNS DB=>MWB:Des Sens Cool Load [W],THERMAL ZONE 6:CHICAGO OHARE INTL AP ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],THERMAL ZONE 6:CHICAGO OHARE INTL AP ANN CLG .4% CONDNS DB=>MWB:Des Cool Mass Flow [kg/s],THERMAL ZONE 4:CHICAGO OHARE INTL AP ANN HTG 99.6% CONDNS DB:Des Heat Load [W],THERMAL ZONE 4::Des Sens Cool Load [W],THERMAL ZONE 4:CHICAGO OHARE INTL AP ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],THERMAL ZONE 4::Des Cool Mass Flow [kg/s],THERMAL ZONE 8:CHICAGO OHARE INTL AP ANN HTG 99.6% CONDNS DB:Des Heat Load [W],THERMAL ZONE 8::Des Sens Cool Load [W],THERMAL ZONE 8:CHICAGO OHARE INTL AP ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],THERMAL ZONE 8::Des Cool Mass Flow [kg/s],THERMAL ZONE 1:CHICAGO OHARE INTL AP ANN HTG 99.6% CONDNS DB:Des Heat Load [W],THERMAL ZONE 1:CHICAGO OHARE INTL AP ANN CLG .4% CONDNS DB=>MWB:Des Sens Cool Load [W],THERMAL ZONE 1:CHICAGO OHARE INTL AP ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],THERMAL ZONE 1:CHICAGO OHARE INTL AP ANN CLG .4% CONDNS DB=>MWB:Des Cool Mass Flow [kg/s],THERMAL ZONE 13:CHICAGO OHARE INTL AP ANN HTG 99.6% CONDNS DB:Des Heat Load [W],THERMAL ZONE 13::Des Sens Cool Load [W],THERMAL ZONE 13:CHICAGO OHARE INTL AP ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],THERMAL ZONE 13::Des Cool Mass Flow [kg/s],THERMAL ZONE 2:CHICAGO OHARE INTL AP ANN HTG 99.6% CONDNS DB:Des Heat Load [W],THERMAL ZONE 2::Des Sens Cool Load [W],THERMAL ZONE 2:CHICAGO OHARE INTL AP ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],THERMAL ZONE 2::Des Cool Mass Flow [kg/s],THERMAL ZONE 11:CHICAGO OHARE INTL AP ANN HTG 99.6% CONDNS DB:Des Heat Load [W],THERMAL ZONE 11:CHICAGO OHARE INTL AP ANN CLG .4% CONDNS DB=>MWB:Des Sens Cool Load [W],THERMAL ZONE 11:CHICAGO OHARE INTL AP ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],THERMAL ZONE 11:CHICAGO OHARE INTL AP ANN CLG .4% CONDNS DB=>MWB:Des Cool Mass Flow [kg/s],THERMAL ZONE 7:CHICAGO OHARE INTL AP ANN HTG 99.6% CONDNS DB:Des Heat Load [W],THERMAL ZONE 7:CHICAGO OHARE INTL AP ANN CLG .4% CONDNS DB=>MWB:Des Sens Cool Load [W],THERMAL ZONE 7:CHICAGO OHARE INTL AP ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],THERMAL ZONE 7:CHICAGO OHARE INTL AP ANN CLG .4% CONDNS DB=>MWB:Des Cool Mass Flow [kg/s],THERMAL ZONE 9:CHICAGO OHARE INTL AP ANN HTG 99.6% CONDNS DB:Des Heat Load [W],THERMAL ZONE 9:CHICAGO OHARE INTL AP ANN CLG .4% CONDNS DB=>MWB:Des Sens Cool Load [W],THERMAL ZONE 9:CHICAGO OHARE INTL AP ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],THERMAL ZONE 9:CHICAGO OHARE INTL AP ANN CLG .4% CONDNS DB=>MWB:Des Cool Mass Flow [kg/s],THERMAL ZONE 5:CHICAGO OHARE INTL AP ANN HTG 99.6% CONDNS DB:Des Heat Load [W],THERMAL ZONE 5:CHICAGO OHARE INTL AP ANN CLG .4% CONDNS DB=>MWB:Des Sens Cool Load [W],THERMAL ZONE 5:CHICAGO OHARE INTL AP ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],THERMAL ZONE 5:CHICAGO OHARE INTL AP ANN CLG .4% CONDNS DB=>MWB:Des Cool Mass Flow [kg/s],THERMAL ZONE 14:CHICAGO OHARE INTL AP ANN HTG 99.6% CONDNS DB:Des Heat Load [W],THERMAL ZONE 14:CHICAGO OHARE INTL AP ANN CLG .4% CONDNS DB=>MWB:Des Sens Cool Load [W],THERMAL ZONE 14:CHICAGO OHARE INTL AP ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],THERMAL ZONE 14:CHICAGO OHARE INTL AP ANN CLG .4% CONDNS DB=>MWB:Des Cool Mass Flow [kg/s],THERMAL ZONE 15:CHICAGO OHARE INTL AP ANN HTG 99.6% CONDNS DB:Des Heat Load [W],THERMAL ZONE 15:CHICAGO OHARE INTL AP ANN CLG .4% CONDNS DB=>MWB:Des Sens Cool Load [W],THERMAL ZONE 15:CHICAGO OHARE INTL AP ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],THERMAL ZONE 15:CHICAGO OHARE INTL AP ANN CLG .4% CONDNS DB=>MWB:Des Cool Mass Flow [kg/s] 
00:15:00,1.105684E+04,0.000000E+00,6.776941E-01,0.000000E+00,1.181167E+04,5.605973E+02,7.239587E-01,3.923286E-02,2.595569E+04,0.000000E+00,1.590872E+00,0.000000E+00,9.547154E+03,0.000000E+00,5.851627E-01,0.000000E+00,1.111364E+04,0.000000E+00,6.811757E-01,0.000000E+00,6.918621E+04,0.000000E+00,4.240550E+00,0.000000E+00,9.547154E+03,0.000000E+00,5.851627E-01,0.000000E+00,7.342560E+04,0.000000E+00,4.500390E+00,0.000000E+00,1.111364E+04,0.000000E+00,6.811757E-01,0.000000E+00,1.193295E+04,1.725739E+03,7.313927E-01,1.207742E-01,1.193255E+04,2.460663E+02,7.313677E-01,1.722071E-02,1.111383E+04,0.000000E+00,6.811869E-01,0.000000E+00,9.547520E+03,3.163071E+02,5.851850E-01,2.213644E-02,9.442954E+03,0.000000E+00,5.787760E-01,0.000000E+00,1.193255E+04,5.588241E+02,7.313677E-01,3.910876E-02 
00:30:00,1.105684E+04,0.000000E+00,6.776941E-01,0.000000E+00,1.181167E+04,4.880253E+02,7.239587E-01,3.415397E-02,2.595569E+04,0.000000E+00,1.590872E+00,0.000000E+00,9.547154E+03,0.000000E+00,5.851626E-01,0.000000E+00,1.111364E+04,0.000000E+00,6.811757E-01,0.000000E+00,6.918620E+04,0.000000E+00,4.240550E+00,0.000000E+00,9.547154E+03,0.000000E+00,5.851626E-01,0.000000E+00,7.342559E+04,0.000000E+00,4.500390E+00,0.000000E+00,1.111364E+04,0.000000E+00,6.811757E-01,0.000000E+00,1.193295E+04,1.592650E+03,7.313927E-01,1.114601E-01,1.193255E+04,1.893726E+02,7.313677E-01,1.325306E-02,1.111383E+04,0.000000E+00,6.811869E-01,0.000000E+00,9.547520E+03,1.952185E+02,5.851850E-01,1.366218E-02,9.442954E+03,0.000000E+00,5.787760E-01,0.000000E+00,1.193255E+04,4.867305E+02,7.313677E-01,3.406336E-02 
00:45:00,1.105684E+04,0.000000E+00,6.776941E-01,0.000000E+00,1.181167E+04,4.174078E+02,7.239587E-01,2.921188E-02,2.595568E+04,0.000000E+00,1.590872E+00,0.000000E+00,9.547154E+03,0.000000E+00,5.851626E-01,0.000000E+00,1.111364E+04,0.000000E+00,6.811757E-01,0.000000E+00,6.918620E+04,0.000000E+00,4.240550E+00,0.000000E+00,9.547154E+03,0.000000E+00,5.851626E-01,0.000000E+00,7.342559E+04,0.000000E+00,4.500390E+00,0.000000E+00,1.111364E+04,0.000000E+00,6.811757E-01,0.000000E+00,1.193295E+04,1.464204E+03,7.313927E-01,1.024709E-01,1.193255E+04,1.340059E+02,7.313677E-01,9.378270E-03,1.111383E+04,0.000000E+00,6.811869E-01,0.000000E+00,9.547520E+03,1.009555E+02,5.851850E-01,7.065273E-03,9.442954E+03,0.000000E+00,5.787760E-01,0.000000E+00,1.193255E+04,4.165737E+02,7.313677E-01,2.915351E-02 
01:00:00,1.105684E+04,0.000000E+00,6.776941E-01,0.000000E+00,1.181167E+04,3.489112E+02,7.239587E-01,2.441821E-02,2.595568E+04,0.000000E+00,1.590872E+00,0.000000E+00,9.547154E+03,0.000000E+00,5.851626E-01,0.000000E+00,1.111364E+04,0.000000E+00,6.811757E-01,0.000000E+00,6.918620E+04,0.000000E+00,4.240550E+00,0.000000E+00,9.547154E+03,0.000000E+00,5.851626E-01,0.000000E+00,7.342559E+04,0.000000E+00,4.500390E+00,0.000000E+00,1.111364E+04,0.000000E+00,6.811757E-01,0.000000E+00,1.193295E+04,1.340299E+03,7.313927E-01,9.379949E-02,1.193255E+04,7.979144E+01,7.313677E-01,5.584126E-03,1.111383E+04,0.000000E+00,6.811869E-01,0.000000E+00,9.547520E+03,3.715080E+01,5.851850E-01,2.599963E-03,9.442954E+03,0.000000E+00,5.787760E-01,0.000000E+00,1.193255E+04,3.485171E+02,7.313677E-01,2.439063E-02 
01:15:00,1.105684E+04,0.000000E+00,6.776941E-01,0.000000E+00,1.181167E+04,2.860520E+02,7.239587E-01,2.001907E-02,2.595568E+04,0.000000E+00,1.590872E+00,0.000000E+00,9.547154E+03,0.000000E+00,5.851626E-01,0.000000E+00,1.111364E+04,0.000000E+00,6.811757E-01,0.000000E+00,6.918620E+04,0.000000E+00,4.240550E+00,0.000000E+00,9.547154E+03,0.000000E+00,5.851626E-01,0.000000E+00,7.342559E+04,0.000000E+00,4.500390E+00,0.000000E+00,1.111364E+04,0.000000E+00,6.811757E-01,0.000000E+00,1.193295E+04,1.224752E+03,7.313927E-01,8.571309E-02,1.193255E+04,4.105329E+01,7.313677E-01,2.873074E-03,1.111383E+04,0.000000E+00,6.811869E-01,0.000000E+00,9.547520E+03,4.791236E+00,5.851850E-01,3.353100E-04,9.442954E+03,0.000000E+00,5.787760E-01,0.000000E+00,1.193255E+04,2.862565E+02,7.313677E-01,2.003339E-02 
01:30:00,1.105684E+04,0.000000E+00,6.776941E-01,0.000000E+00,1.181167E+04,2.262185E+02,7.239587E-01,1.583168E-02,2.595568E+04,0.000000E+00,1.590872E+00,0.000000E+00,9.547154E+03,0.000000E+00,5.851626E-01,0.000000E+00,1.111364E+04,0.000000E+00,6.811757E-01,0.000000E+00,6.918620E+04,0.000000E+00,4.240550E+00,0.000000E+00,9.547154E+03,0.000000E+00,5.851626E-01,0.000000E+00,7.342559E+04,0.000000E+00,4.500390E+00,0.000000E+00,1.111364E+04,0.000000E+00,6.811757E-01,0.000000E+00,1.193295E+04,1.113847E+03,7.313927E-01,7.795149E-02,1.193255E+04,1.438777E+01,7.313677E-01,1.006914E-03,1.111383E+04,0.000000E+00,6.811869E-01,0.000000E+00,9.547520E+03,0.000000E+00,5.851850E-01,0.000000E+00,9.442954E+03,0.000000E+00,5.787760E-01,0.000000E+00,1.193255E+04,2.269967E+02,7.313677E-01,1.588614E-02 
01:45:00,1.105684E+04,0.000000E+00,6.776941E-01,0.000000E+00,1.181167E+04,1.695204E+02,7.239587E-01,1.186372E-02,2.595568E+04,0.000000E+00,1.590872E+00,0.000000E+00,9.547154E+03,0.000000E+00,5.851626E-01,0.000000E+00,1.111364E+04,0.000000E+00,6.811757E-01,0.000000E+00,6.918620E+04,0.000000E+00,4.240550E+00,0.000000E+00,9.547154E+03,0.000000E+00,5.851626E-01,0.000000E+00,7.342559E+04,0.000000E+00,4.500390E+00,0.000000E+00,1.111364E+04,0.000000E+00,6.811757E-01,0.000000E+00,1.193295E+04,1.007518E+03,7.313927E-01,7.051013E-02,1.193255E+04,7.591571E-01,7.313677E-01,5.312887E-05,1.111383E+04,0.000000E+00,6.811869E-01,0.000000E+00,9.547520E+03,0.000000E+00,5.851850E-01,0.000000E+00,9.442954E+03,0.000000E+00,5.787760E-01,0.000000E+00,1.193255E+04,1.708218E+02,7.313677E-01,1.195480E-02 
02:00:00,1.105684E+04,0.000000E+00,6.776941E-01,0.000000E+00,1.181167E+04,1.149086E+02,7.239587E-01,8.041768E-03,2.595568E+04,0.000000E+00,1.590872E+00,0.000000E+00,9.547154E+03,0.000000E+00,5.851626E-01,0.000000E+00,1.111364E+04,0.000000E+00,6.811757E-01,0.000000E+00,6.918620E+04,0.000000E+00,4.240550E+00,0.000000E+00,9.547154E+03,0.000000E+00,5.851626E-01,0.000000E+00,7.342559E+04,0.000000E+00,4.500390E+00,0.000000E+00,1.111364E+04,0.000000E+00,6.811757E-01,0.000000E+00,1.193295E+04,9.057532E+02,7.313927E-01,6.338825E-02,1.193255E+04,0.000000E+00,7.313677E-01,0.000000E+00,1.111383E+04,0.000000E+00,6.811869E-01,0.000000E+00,9.547520E+03,0.000000E+00,5.851850E-01,0.000000E+00,9.442954E+03,0.000000E+00,5.787760E-01,0.000000E+00,1.193255E+04,1.167051E+02,7.313677E-01,8.167490E-03 
02:15:00,1.105684E+04,0.000000E+00,6.776941E-01,0.000000E+00,1.181167E+04,6.608221E+01,7.239587E-01,4.624699E-03,2.595568E+04,0.000000E+00,1.590872E+00,0.000000E+00,9.547154E+03,0.000000E+00,5.851626E-01,0.000000E+00,1.111364E+04,0.000000E+00,6.811757E-01,0.000000E+00,6.918620E+04,0.000000E+00,4.240550E+00,0.000000E+00,9.547154E+03,0.000000E+00,5.851626E-01,0.000000E+00,7.342559E+04,0.000000E+00,4.500390E+00,0.000000E+00,1.111364E+04,0.000000E+00,6.811757E-01,0.000000E+00,1.193295E+04,8.081664E+02,7.313927E-01,5.655873E-02,1.193255E+04,0.000000E+00,7.313677E-01,0.000000E+00,1.111383E+04,0.000000E+00,6.811869E-01,0.000000E+00,9.547520E+03,0.000000E+00,5.851850E-01,0.000000E+00,9.442954E+03,0.000000E+00,5.787760E-01,0.000000E+00,1.193255E+04,6.761472E+01,7.313677E-01,4.731950E-03 
02:30:00,1.105684E+04,0.000000E+00,6.776941E-01,0.000000E+00,1.181167E+04,3.084460E+01,7.239587E-01,2.158629E-03,2.595568E+04,0.000000E+00,1.590872E+00,0.000000E+00,9.547154E+03,0.000000E+00,5.851626E-01,0.000000E+00,1.111364E+04,0.000000E+00,6.811757E-01,0.000000E+00,6.918620E+04,0.000000E+00,4.240550E+00,0.000000E+00,9.547154E+03,0.000000E+00,5.851626E-01,0.000000E+00,7.342559E+04,0.000000E+00,4.500390E+00,0.000000E+00,1.111364E+04,0.000000E+00,6.811757E-01,0.000000E+00,1.193295E+04,7.146647E+02,7.313927E-01,5.001511E-02,1.193255E+04,0.000000E+00,7.313677E-01,0.000000E+00,1.111383E+04,0.000000E+00,6.811869E-01,0.000000E+00,9.547520E+03,0.000000E+00,5.851850E-01,0.000000E+00,9.442954E+03,0.000000E+00,5.787760E-01,0.000000E+00,1.193255E+04,3.197414E+01,7.313677E-01,2.237679E-03 
02:45:00,1.105684E+04,0.000000E+00,6.776941E-01,0.000000E+00,1.181167E+04,8.635648E+00,7.239587E-01,6.043574E-04,2.595568E+04,0.000000E+00,1.590872E+00,0.000000E+00,9.547154E+03,0.000000E+00,5.851626E-01,0.000000E+00,1.111364E+04,0.000000E+00,6.811757E-01,0.000000E+00,6.918620E+04,0.000000E+00,4.240550E+00,0.000000E+00,9.547154E+03,0.000000E+00,5.851626E-01,0.000000E+00,7.342559E+04,0.000000E+00,4.500390E+00,0.000000E+00,1.111364E+04,0.000000E+00,6.811757E-01,0.000000E+00,1.193295E+04,6.251875E+02,7.313927E-01,4.375314E-02,1.193255E+04,0.000000E+00,7.313677E-01,0.000000E+00,1.111383E+04,0.000000E+00,6.811869E-01,0.000000E+00,9.547520E+03,0.000000E+00,5.851850E-01,0.000000E+00,9.442954E+03,0.000000E+00,5.787760E-01,0.000000E+00,1.193255E+04,9.258201E+00,7.313677E-01,6.479262E-04 
03:00:00,1.105684E+04,0.000000E+00,6.776941E-01,0.000000E+00,1.181167E+04,0.000000E+00,7.239587E-01,0.000000E+00,2.595568E+04,0.000000E+00,1.590872E+00,0.000000E+00,9.547154E+03,0.000000E+00,5.851626E-01,0.000000E+00,1.111364E+04,0.000000E+00,6.811757E-01,0.000000E+00,6.918620E+04,0.000000E+00,4.240550E+00,0.000000E+00,9.547154E+03,0.000000E+00,5.851626E-01,0.000000E+00,7.342559E+04,0.000000E+00,4.500390E+00,0.000000E+00,1.111364E+04,0.000000E+00,6.811757E-01,0.000000E+00,1.193295E+04,5.396599E+02,7.313927E-01,3.776758E-02,1.193255E+04,0.000000E+00,7.313677E-01,0.000000E+00,1.111383E+04,0.000000E+00,6.811869E-01,0.000000E+00,9.547520E+03,0.000000E+00,5.851850E-01,0.000000E+00,9.442954E+03,0.000000E+00,5.787760E-01,0.000000E+00,1.193255E+04,0.000000E+00,7.313677E-01,0.000000E+00 
03:15:00,1.105684E+04,0.000000E+00,6.776941E-01,0.000000E+00,1.181167E+04,0.000000E+00,7.239587E-01,0.000000E+00,2.595568E+04,0.000000E+00,1.590872E+00,0.000000E+00,9.547154E+03,0.000000E+00,5.851626E-01,0.000000E+00,1.111364E+04,0.000000E+00,6.811757E-01,0.000000E+00,6.918620E+04,0.000000E+00,4.240550E+00,0.000000E+00,9.547154E+03,0.000000E+00,5.851626E-01,0.000000E+00,7.342559E+04,0.000000E+00,4.500390E+00,0.000000E+00,1.111364E+04,0.000000E+00,6.811757E-01,0.000000E+00,1.193295E+04,4.577799E+02,7.313927E-01,3.203728E-02,1.193255E+04,0.000000E+00,7.313677E-01,0.000000E+00,1.111383E+04,0.000000E+00,6.811869E-01,0.000000E+00,9.547520E+03,0.000000E+00,5.851850E-01,0.000000E+00,9.442954E+03,0.000000E+00,5.787760E-01,0.000000E+00,1.193255E+04,0.000000E+00,7.313677E-01,0.000000E+00 
03:30:00,1.105684E+04,0.000000E+00,6.776941E-01,0.000000E+00,1.181167E+04,0.000000E+00,7.239587E-01,0.000000E+00,2.595568E+04,0.000000E+00,1.590872E+00,0.000000E+00,9.547154E+03,0.000000E+00,5.851626E-01,0.000000E+00,1.111364E+04,0.000000E+00,6.811757E-01,0.000000E+00,6.918620E+04,0.000000E+00,4.240550E+00,0.000000E+00,9.547154E+03,0.000000E+00,5.851626E-01,0.000000E+00,7.342559E+04,0.000000E+00,4.500390E+00,0.000000E+00,1.111364E+04,0.000000E+00,6.811757E-01,0.000000E+00,1.193295E+04,3.796426E+02,7.313927E-01,2.656891E-02,1.193255E+04,0.000000E+00,7.313677E-01,0.000000E+00,1.111383E+04,0.000000E+00,6.811869E-01,0.000000E+00,9.547520E+03,0.000000E+00,5.851850E-01,0.000000E+00,9.442954E+03,0.000000E+00,5.787760E-01,0.000000E+00,1.193255E+04,0.000000E+00,7.313677E-01,0.000000E+00 
03:45:00,1.105684E+04,0.000000E+00,6.776941E-01,0.000000E+00,1.181167E+04,0.000000E+00,7.239587E-01,0.000000E+00,2.595568E+04,0.000000E+00,1.590872E+00,0.000000E+00,9.547154E+03,0.000000E+00,5.851626E-01,0.000000E+00,1.111364E+04,0.000000E+00,6.811757E-01,0.000000E+00,6.918620E+04,0.000000E+00,4.240550E+00,0.000000E+00,9.547154E+03,0.000000E+00,5.851626E-01,0.000000E+00,7.342559E+04,0.000000E+00,4.500390E+00,0.000000E+00,1.111364E+04,0.000000E+00,6.811757E-01,0.000000E+00,1.193295E+04,3.055043E+02,7.313927E-01,2.138042E-02,1.193255E+04,0.000000E+00,7.313677E-01,0.000000E+00,1.111383E+04,0.000000E+00,6.811869E-01,0.000000E+00,9.547520E+03,0.000000E+00,5.851850E-01,0.000000E+00,9.442954E+03,0.000000E+00,5.787760E-01,0.000000E+00,1.193255E+04,0.000000E+00,7.313677E-01,0.000000E+00 
04:00:00,1.105684E+04,0.000000E+00,6.776941E-01,0.000000E+00,1.181167E+04,0.000000E+00,7.239587E-01,0.000000E+00,2.595568E+04,0.000000E+00,1.590872E+00,0.000000E+00,9.547154E+03,0.000000E+00,5.851626E-01,0.000000E+00,1.111364E+04,0.000000E+00,6.811757E-01,0.000000E+00,6.918620E+04,0.000000E+00,4.240550E+00,0.000000E+00,9.547154E+03,0.000000E+00,5.851626E-01,0.000000E+00,7.342559E+04,0.000000E+00,4.500390E+00,0.000000E+00,1.111364E+04,0.000000E+00,6.811757E-01,0.000000E+00,1.193295E+04,2.361486E+02,7.313927E-01,1.652663E-02,1.193255E+04,0.000000E+00,7.313677E-01,0.000000E+00,1.111383E+04,0.000000E+00,6.811869E-01,0.000000E+00,9.547520E+03,0.000000E+00,5.851850E-01,0.000000E+00,9.442954E+03,0.000000E+00,5.787760E-01,0.000000E+00,1.193255E+04,0.000000E+00,7.313677E-01,0.000000E+00 
04:15:00,1.105684E+04,0.000000E+00,6.776941E-01,0.000000E+00,1.181167E+04,0.000000E+00,7.239587E-01,0.000000E+00,2.595568E+04,0.000000E+00,1.590872E+00,0.000000E+00,9.547154E+03,0.000000E+00,5.851626E-01,0.000000E+00,1.111364E+04,0.000000E+00,6.811757E-01,0.000000E+00,6.918620E+04,0.000000E+00,4.240550E+00,0.000000E+00,9.547154E+03,0.000000E+00,5.851626E-01,0.000000E+00,7.342559E+04,0.000000E+00,4.500390E+00,0.000000E+00,1.111364E+04,0.000000E+00,6.811757E-01,0.000000E+00,1.193295E+04,1.698982E+02,7.313927E-01,1.189016E-02,1.193255E+04,0.000000E+00,7.313677E-01,0.000000E+00,1.111383E+04,0.000000E+00,6.811869E-01,0.000000E+00,9.547520E+03,0.000000E+00,5.851850E-01,0.000000E+00,9.442954E+03,0.000000E+00,5.787760E-01,0.000000E+00,1.193255E+04,0.000000E+00,7.313677E-01,0.000000E+00 
04:30:00,1.105684E+04,0.000000E+00,6.776941E-01,0.000000E+00,1.181167E+04,0.000000E+00,7.239587E-01,0.000000E+00,2.595568E+04,0.000000E+00,1.590872E+00,0.000000E+00,9.547154E+03,0.000000E+00,5.851626E-01,0.000000E+00,1.111364E+04,0.000000E+00,6.811757E-01,0.000000E+00,6.918620E+04,0.000000E+00,4.240550E+00,0.000000E+00,9.547154E+03,0.000000E+00,5.851626E-01,0.000000E+00,7.342559E+04,0.000000E+00,4.500390E+00,0.000000E+00,1.111364E+04,0.000000E+00,6.811757E-01,0.000000E+00,1.193295E+04,1.063188E+02,7.313927E-01,7.440615E-03,1.193255E+04,0.000000E+00,7.313677E-01,0.000000E+00,1.111383E+04,0.000000E+00,6.811869E-01,0.000000E+00,9.547520E+03,0.000000E+00,5.851850E-01,0.000000E+00,9.442954E+03,0.000000E+00,5.787760E-01,0.000000E+00,1.193255E+04,0.000000E+00,7.313677E-01,0.000000E+00 
04:45:00,1.105684E+04,0.000000E+00,6.776941E-01,0.000000E+00,1.181167E+04,0.000000E+00,7.239587E-01,0.000000E+00,2.595568E+04,0.000000E+00,1.590872E+00,0.000000E+00,9.547154E+03,0.000000E+00,5.851626E-01,0.000000E+00,1.111364E+04,0.000000E+00,6.811757E-01,0.000000E+00,6.918620E+04,0.000000E+00,4.240550E+00,0.000000E+00,9.547154E+03,0.000000E+00,5.851626E-01,0.000000E+00,7.342559E+04,0.000000E+00,4.500390E+00,0.000000E+00,1.111364E+04,0.000000E+00,6.811757E-01,0.000000E+00,1.193295E+04,5.646148E+01,7.313927E-01,3.951402E-03,1.193255E+04,0.000000E+00,7.313677E-01,0.000000E+00,1.111383E+04,0.000000E+00,6.811869E-01,0.000000E+00,9.547520E+03,0.000000E+00,5.851850E-01,0.000000E+00,9.442954E+03,0.000000E+00,5.787760E-01,0.000000E+00,1.193255E+04,0.000000E+00,7.313677E-01,0.000000E+00 
05:00:00,1.105684E+04,0.000000E+00,6.776941E-01,0.000000E+00,1.181167E+04,0.000000E+00,7.239587E-01,0.000000E+00,2.595568E+04,0.000000E+00,1.590872E+00,0.000000E+00,9.547154E+03,0.000000E+00,5.851626E-01,0.000000E+00,1.111364E+04,0.000000E+00,6.811757E-01,0.000000E+00,6.918620E+04,0.000000E+00,4.240550E+00,0.000000E+00,9.547154E+03,0.000000E+00,5.851626E-01,0.000000E+00,7.342559E+04,0.000000E+00,4.500390E+00,0.000000E+00,1.111364E+04,0.000000E+00,6.811757E-01,0.000000E+00,1.193295E+04,2.184495E+01,7.313927E-01,1.528798E-03,1.193255E+04,0.000000E+00,7.313677E-01,0.000000E+00,1.111383E+04,0.000000E+00,6.811869E-01,0.000000E+00,9.547520E+03,0.000000E+00,5.851850E-01,0.000000E+00,9.442954E+03,0.000000E+00,5.787760E-01,0.000000E+00,1.193255E+04,0.000000E+00,7.313677E-01,0.000000E+00 
05:15:00,1.105684E+04,0.000000E+00,6.776941E-01,0.000000E+00,1.181167E+04,0.000000E+00,7.239587E-01,0.000000E+00,2.595569E+04,0.000000E+00,1.590872E+00,0.000000E+00,9.547154E+03,0.000000E+00,5.851626E-01,0.000000E+00,1.111364E+04,0.000000E+00,6.811757E-01,0.000000E+00,6.918620E+04,0.000000E+00,4.240550E+00,0.000000E+00,9.547154E+03,0.000000E+00,5.851626E-01,0.000000E+00,7.342559E+04,0.000000E+00,4.500390E+00,0.000000E+00,1.111364E+04,0.000000E+00,6.811757E-01,0.000000E+00,1.193295E+04,3.211827E+00,7.313927E-01,2.247766E-04,1.193255E+04,0.000000E+00,7.313677E-01,0.000000E+00,1.111383E+04,0.000000E+00,6.811869E-01,0.000000E+00,9.547520E+03,0.000000E+00,5.851850E-01,0.000000E+00,9.442954E+03,0.000000E+00,5.787760E-01,0.000000E+00,1.193255E+04,0.000000E+00,7.313677E-01,0.000000E+00 
05:30:00,1.105684E+04,0.000000E+00,6.776941E-01,0.000000E+00,1.181167E+04,0.000000E+00,7.239587E-01,0.000000E+00,2.595569E+04,0.000000E+00,1.590872E+00,0.000000E+00,9.547154E+03,0.000000E+00,5.851626E-01,0.000000E+00,1.111364E+04,0.000000E+00,6.811757E-01,0.000000E+00,6.918620E+04,0.000000E+00,4.240550E+00,0.000000E+00,9.547154E+03,0.000000E+00,5.851626E-01,0.000000E+00,7.342559E+04,0.000000E+00,4.500390E+00,0.000000E+00,1.111364E+04,0.000000E+00,6.811757E-01,0.000000E+00,1.193295E+04,0.000000E+00,7.313927E-01,0.000000E+00,1.193255E+04,0.000000E+00,7.313677E-01,0.000000E+00,1.111383E+04,0.000000E+00,6.811869E-01,0.000000E+00,9.547520E+03,0.000000E+00,5.851850E-01,0.000000E+00,9.442954E+03,0.000000E+00,5.787760E-01,0.000000E+00,1.193255E+04,0.000000E+00,7.313677E-01,0.000000E+00 
