Time,THERMAL ZONE 5:CHICAGO OHARE INTL AP ANN HTG 99.6% CONDNS DB:Des Heat Load [W],THERMAL ZONE 5:CHICAGO OHARE INTL AP ANN CLG .4% CONDNS DB=>MWB:Des Sens Cool Load [W],THERMAL ZONE 5:CHICAGO OHARE INTL AP ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],THERMAL ZONE 5:CHICAGO OHARE INTL AP ANN CLG .4% CONDNS DB=>MWB:Des Cool Mass Flow [kg/s],THERMAL ZONE 2:CHICAGO OHARE INTL AP ANN HTG 99.6% CONDNS DB:Des Heat Load [W],THERMAL ZONE 2::Des Sens Cool Load [W],THERMAL ZONE 2:CHICAGO OHARE INTL AP ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],THERMAL ZONE 2::Des Cool Mass Flow [kg/s],THERMAL ZONE 1:CHICAGO OHARE INTL AP ANN HTG 99.6% CONDNS DB:Des Heat Load [W],THERMAL ZONE 1::Des Sens Cool Load [W],THERMAL ZONE 1:CHICAGO OHARE INTL AP ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],THERMAL ZONE 1::Des Cool Mass Flow [kg/s],THERMAL ZONE 10:CHICAGO OHARE INTL AP ANN HTG 99.6% CONDNS DB:Des Heat Load [W],THERMAL ZONE 10:CHICAGO OHARE INTL AP ANN CLG .4% CONDNS DB=>MWB:Des Sens Cool Load [W],THERMAL ZONE 10:CHICAGO OHARE INTL AP ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],THERMAL ZONE 10:CHICAGO OHARE INTL AP ANN CLG .4% CONDNS DB=>MWB:Des Cool Mass Flow [kg/s],THERMAL ZONE 7:CHICAGO OHARE INTL AP ANN HTG 99.6% CONDNS DB:Des Heat Load [W],THERMAL ZONE 7::Des Sens Cool Load [W],THERMAL ZONE 7:CHICAGO OHARE INTL AP ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],THERMAL ZONE 7::Des Cool Mass Flow [kg/s],THERMAL ZONE 8:CHICAGO OHARE INTL AP ANN HTG 99.6% CONDNS DB:Des Heat Load [W],THERMAL ZONE 8::Des Sens Cool Load [W],THERMAL ZONE 8:CHICAGO OHARE INTL AP ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],THERMAL ZONE 8::Des Cool Mass Flow [kg/s],THERMAL ZONE 15:CHICAGO OHARE INTL AP ANN HTG 99.6% CONDNS DB:Des Heat Load [W],THERMAL ZONE 15::Des Sens Cool Load [W],THERMAL ZONE 15:CHICAGO OHARE INTL AP ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],THERMAL ZONE 15::Des Cool Mass Flow [kg/s],THERMAL ZONE 4:CHICAGO OHARE INTL AP ANN HTG 99.6% CONDNS DB:Des Heat Load [W],THERMAL ZONE 4:CHICAGO OHARE INTL AP ANN CLG .4% CONDNS DB=>MWB:Des Sens Cool Load [W],THERMAL ZONE 4:CHICAGO OHARE INTL AP ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],THERMAL ZONE 4:CHICAGO OHARE INTL AP ANN CLG .4% CONDNS DB=>MWB:Des Cool Mass Flow [kg/s],THERMAL ZONE 14:CHICAGO OHARE INTL AP ANN HTG 99.6% CONDNS DB:Des Heat Load [W],THERMAL ZONE 14:CHICAGO OHARE INTL AP ANN CLG .4% CONDNS DB=>MWB:Des Sens Cool Load [W],THERMAL ZONE 14:CHICAGO OHARE INTL AP ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],THERMAL ZONE 14:CHICAGO OHARE INTL AP ANN CLG .4% CONDNS DB=>MWB:Des Cool Mass Flow [kg/s],THERMAL ZONE 3:CHICAGO OHARE INTL AP ANN HTG 99.6% CONDNS DB:Des Heat Load [W],THERMAL ZONE 3:CHICAGO OHARE INTL AP ANN CLG .4% CONDNS DB=>MWB:Des Sens Cool Load [W],THERMAL ZONE 3:CHICAGO OHARE INTL AP ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],THERMAL ZONE 3:CHICAGO OHARE INTL AP ANN CLG .4% CONDNS DB=>MWB:Des Cool Mass Flow [kg/s],THERMAL ZONE 11:CHICAGO OHARE INTL AP ANN HTG 99.6% CONDNS DB:Des Heat Load [W],THERMAL ZONE 11:CHICAGO OHARE INTL AP ANN CLG .4% CONDNS DB=>MWB:Des Sens Cool Load [W],THERMAL ZONE 11:CHICAGO OHARE INTL AP ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],THERMAL ZONE 11:CHICAGO OHARE INTL AP ANN CLG .4% CONDNS DB=>MWB:Des Cool Mass Flow [kg/s],THERMAL ZONE 6:CHICAGO OHARE INTL AP ANN HTG 99.6% CONDNS DB:Des Heat Load [W],THERMAL ZONE 6::Des Sens Cool Load [W],THERMAL ZONE 6:CHICAGO OHARE INTL AP ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],THERMAL ZONE 6::Des Cool Mass Flow [kg/s],THERMAL ZONE 9:CHICAGO OHARE INTL AP ANN HTG 99.6% CONDNS DB:Des Heat Load [W],THERMAL ZONE 9::Des Sens Cool Load [W],THERMAL ZONE 9:CHICAGO OHARE INTL AP ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],THERMAL ZONE 9::Des Cool Mass Flow [kg/s],THERMAL ZONE 13:CHICAGO OHARE INTL AP ANN HTG 99.6% CONDNS DB:Des Heat Load [W],THERMAL ZONE 13::Des Sens Cool Load [W],THERMAL ZONE 13:CHICAGO OHARE INTL AP ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],THERMAL ZONE 13::Des Cool Mass Flow [kg/s],THERMAL ZONE 12:CHICAGO OHARE INTL AP ANN HTG 99.6% CONDNS DB:Des Heat Load [W],THERMAL ZONE 12:CHICAGO OHARE INTL AP ANN CLG .4% CONDNS DB=>MWB:Des Sens Cool Load [W],THERMAL ZONE 12:CHICAGO OHARE INTL AP ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],THERMAL ZONE 12:CHICAGO OHARE INTL AP ANN CLG .4% CONDNS DB=>MWB:Des Cool Mass Flow [kg/s] 
00:15:00,1.522685E+04,2.174035E+02,9.332817E-01,1.521477E-02,1.498251E+05,0.000000E+00,9.183058E+00,0.000000E+00,1.424961E+04,0.000000E+00,8.733851E-01,0.000000E+00,1.515994E+04,7.563096E+02,9.291807E-01,5.292959E-02,5.482112E+04,0.000000E+00,3.360087E+00,0.000000E+00,1.424961E+04,0.000000E+00,8.733851E-01,0.000000E+00,1.423895E+04,0.000000E+00,8.727312E-01,0.000000E+00,1.166512E+04,0.000000E+00,7.149765E-01,0.000000E+00,1.522700E+04,2.190275E+03,9.332907E-01,1.532843E-01,1.161500E+04,0.000000E+00,7.119049E-01,0.000000E+00,1.522685E+04,6.776705E+02,9.332817E-01,4.742611E-02,1.166500E+04,0.000000E+00,7.149695E-01,0.000000E+00,1.424964E+04,0.000000E+00,8.733866E-01,0.000000E+00,1.610910E+05,0.000000E+00,9.873566E+00,0.000000E+00,1.166500E+04,0.000000E+00,7.149695E-01,0.000000E+00 
00:30:00,1.522685E+04,1.526598E+02,9.332817E-01,1.068374E-02,1.498251E+05,0.000000E+00,9.183057E+00,0.000000E+00,1.424961E+04,0.000000E+00,8.733851E-01,0.000000E+00,1.515994E+04,6.658369E+02,9.291807E-01,4.659795E-02,5.482111E+04,0.000000E+00,3.360087E+00,0.000000E+00,1.424961E+04,0.000000E+00,8.733851E-01,0.000000E+00,1.423895E+04,0.000000E+00,8.727312E-01,0.000000E+00,1.166512E+04,0.000000E+00,7.149765E-01,0.000000E+00,1.522700E+04,2.026210E+03,9.332907E-01,1.418023E-01,1.161500E+04,0.000000E+00,7.119049E-01,0.000000E+00,1.522685E+04,5.906829E+02,9.332817E-01,4.133837E-02,1.166500E+04,0.000000E+00,7.149695E-01,0.000000E+00,1.424964E+04,0.000000E+00,8.733866E-01,0.000000E+00,1.610910E+05,0.000000E+00,9.873565E+00,0.000000E+00,1.166500E+04,0.000000E+00,7.149695E-01,0.000000E+00 
00:45:00,1.522685E+04,9.013523E+01,9.332817E-01,6.308027E-03,1.498251E+05,0.000000E+00,9.183057E+00,0.000000E+00,1.424961E+04,0.000000E+00,8.733850E-01,0.000000E+00,1.515994E+04,5.772740E+02,9.291807E-01,4.039996E-02,5.482111E+04,0.000000E+00,3.360087E+00,0.000000E+00,1.424961E+04,0.000000E+00,8.733850E-01,0.000000E+00,1.423895E+04,0.000000E+00,8.727312E-01,0.000000E+00,1.166512E+04,0.000000E+00,7.149765E-01,0.000000E+00,1.522700E+04,1.867040E+03,9.332907E-01,1.306630E-01,1.161500E+04,0.000000E+00,7.119049E-01,0.000000E+00,1.522685E+04,5.056536E+02,9.332817E-01,3.538767E-02,1.166500E+04,0.000000E+00,7.149695E-01,0.000000E+00,1.424964E+04,0.000000E+00,8.733866E-01,0.000000E+00,1.610910E+05,0.000000E+00,9.873565E+00,0.000000E+00,1.166500E+04,0.000000E+00,7.149695E-01,0.000000E+00 
01:00:00,1.522685E+04,4.221710E+01,9.332817E-01,2.954522E-03,1.498251E+05,0.000000E+00,9.183057E+00,0.000000E+00,1.424961E+04,0.000000E+00,8.733850E-01,0.000000E+00,1.515994E+04,4.909181E+02,9.291807E-01,3.435642E-02,5.482110E+04,0.000000E+00,3.360086E+00,0.000000E+00,1.424961E+04,0.000000E+00,8.733850E-01,0.000000E+00,1.423895E+04,0.000000E+00,8.727312E-01,0.000000E+00,1.166512E+04,0.000000E+00,7.149765E-01,0.000000E+00,1.522700E+04,1.712766E+03,9.332907E-01,1.198662E-01,1.161500E+04,0.000000E+00,7.119049E-01,0.000000E+00,1.522685E+04,4.229424E+02,9.332817E-01,2.959921E-02,1.166500E+04,0.000000E+00,7.149695E-01,0.000000E+00,1.424964E+04,0.000000E+00,8.733866E-01,0.000000E+00,1.610910E+05,0.000000E+00,9.873565E+00,0.000000E+00,1.166500E+04,0.000000E+00,7.149695E-01,0.000000E+00 
01:15:00,1.522685E+04,1.337649E+01,9.332817E-01,9.361404E-04,1.498251E+05,0.000000E+00,9.183057E+00,0.000000E+00,1.424961E+04,0.000000E+00,8.733850E-01,0.000000E+00,1.515994E+04,4.105584E+02,9.291807E-01,2.873253E-02,5.482110E+04,0.000000E+00,3.360086E+00,0.000000E+00,1.424961E+04,0.000000E+00,8.733850E-01,0.000000E+00,1.423895E+04,0.000000E+00,8.727312E-01,0.000000E+00,1.166512E+04,0.000000E+00,7.149765E-01,0.000000E+00,1.522700E+04,1.567522E+03,9.332907E-01,1.097015E-01,1.161500E+04,0.000000E+00,7.119049E-01,0.000000E+00,1.522685E+04,3.467543E+02,9.332817E-01,2.426726E-02,1.166500E+04,0.000000E+00,7.149695E-01,0.000000E+00,1.424964E+04,0.000000E+00,8.733866E-01,0.000000E+00,1.610910E+05,0.000000E+00,9.873565E+00,0.000000E+00,1.166500E+04,0.000000E+00,7.149695E-01,0.000000E+00 
01:30:00,1.522685E+04,0.000000E+00,9.332817E-01,0.000000E+00,1.498251E+05,0.000000E+00,9.183057E+00,0.000000E+00,1.424961E+04,0.000000E+00,8.733850E-01,0.000000E+00,1.515994E+04,3.337358E+02,9.291807E-01,2.335617E-02,5.482110E+04,0.000000E+00,3.360086E+00,0.000000E+00,1.424961E+04,0.000000E+00,8.733850E-01,0.000000E+00,1.423895E+04,0.000000E+00,8.727312E-01,0.000000E+00,1.166512E+04,0.000000E+00,7.149765E-01,0.000000E+00,1.522700E+04,1.427471E+03,9.332907E-01,9.990017E-02,1.161500E+04,0.000000E+00,7.119049E-01,0.000000E+00,1.522685E+04,2.743540E+02,9.332817E-01,1.920040E-02,1.166500E+04,0.000000E+00,7.149695E-01,0.000000E+00,1.424964E+04,0.000000E+00,8.733866E-01,0.000000E+00,1.610910E+05,0.000000E+00,9.873565E+00,0.000000E+00,1.166500E+04,0.000000E+00,7.149695E-01,0.000000E+00 
01:45:00,1.522685E+04,0.000000E+00,9.332817E-01,0.000000E+00,1.498251E+05,0.000000E+00,9.183057E+00,0.000000E+00,1.424961E+04,0.000000E+00,8.733850E-01,0.000000E+00,1.515994E+04,2.605907E+02,9.291807E-01,1.823719E-02,5.482110E+04,0.000000E+00,3.360086E+00,0.000000E+00,1.424961E+04,0.000000E+00,8.733850E-01,0.000000E+00,1.423895E+04,0.000000E+00,8.727312E-01,0.000000E+00,1.166512E+04,0.000000E+00,7.149765E-01,0.000000E+00,1.522700E+04,1.292591E+03,9.332907E-01,9.046074E-02,1.161500E+04,0.000000E+00,7.119049E-01,0.000000E+00,1.522685E+04,2.041718E+02,9.332817E-01,1.428876E-02,1.166500E+04,0.000000E+00,7.149695E-01,0.000000E+00,1.424964E+04,0.000000E+00,8.733866E-01,0.000000E+00,1.610910E+05,0.000000E+00,9.873565E+00,0.000000E+00,1.166500E+04,0.000000E+00,7.149695E-01,0.000000E+00 
02:00:00,1.522685E+04,0.000000E+00,9.332817E-01,0.000000E+00,1.498251E+05,0.000000E+00,9.183057E+00,0.000000E+00,1.424961E+04,0.000000E+00,8.733850E-01,0.000000E+00,1.515994E+04,1.897396E+02,9.291807E-01,1.327874E-02,5.482110E+04,0.000000E+00,3.360086E+00,0.000000E+00,1.424961E+04,0.000000E+00,8.733850E-01,0.000000E+00,1.423895E+04,0.000000E+00,8.727312E-01,0.000000E+00,1.166512E+04,0.000000E+00,7.149765E-01,0.000000E+00,1.522700E+04,1.162852E+03,9.332907E-01,8.138107E-02,1.161500E+04,0.000000E+00,7.119049E-01,0.000000E+00,1.522685E+04,1.357972E+02,9.332817E-01,9.503633E-03,1.166500E+04,0.000000E+00,7.149695E-01,0.000000E+00,1.424964E+04,0.000000E+00,8.733866E-01,0.000000E+00,1.610910E+05,0.000000E+00,9.873565E+00,0.000000E+00,1.166500E+04,0.000000E+00,7.149695E-01,0.000000E+00 
02:15:00,1.522685E+04,0.000000E+00,9.332817E-01,0.000000E+00,1.498251E+05,0.000000E+00,9.183057E+00,0.000000E+00,1.424961E+04,0.000000E+00,8.733850E-01,0.000000E+00,1.515994E+04,1.203898E+02,9.291807E-01,8.425365E-03,5.482111E+04,0.000000E+00,3.360086E+00,0.000000E+00,1.424961E+04,0.000000E+00,8.733850E-01,0.000000E+00,1.423895E+04,0.000000E+00,8.727312E-01,0.000000E+00,1.166512E+04,0.000000E+00,7.149765E-01,0.000000E+00,1.522700E+04,1.037911E+03,9.332907E-01,7.263720E-02,1.161500E+04,0.000000E+00,7.119049E-01,0.000000E+00,1.522685E+04,7.659057E+01,9.332817E-01,5.360117E-03,1.166500E+04,0.000000E+00,7.149695E-01,0.000000E+00,1.424964E+04,0.000000E+00,8.733866E-01,0.000000E+00,1.610910E+05,0.000000E+00,9.873565E+00,0.000000E+00,1.166500E+04,0.000000E+00,7.149695E-01,0.000000E+00 
02:30:00,1.522685E+04,0.000000E+00,9.332817E-01,0.000000E+00,1.498251E+05,0.000000E+00,9.183057E+00,0.000000E+00,1.424961E+04,0.000000E+00,8.733850E-01,0.000000E+00,1.515994E+04,6.444684E+01,9.291807E-01,4.510250E-03,5.482111E+04,0.000000E+00,3.360086E+00,0.000000E+00,1.424961E+04,0.000000E+00,8.733850E-01,0.000000E+00,1.423895E+04,0.000000E+00,8.727312E-01,0.000000E+00,1.166512E+04,0.000000E+00,7.149765E-01,0.000000E+00,1.522700E+04,9.176939E+02,9.332907E-01,6.422391E-02,1.161500E+04,0.000000E+00,7.119049E-01,0.000000E+00,1.522685E+04,3.372794E+01,9.332817E-01,2.360417E-03,1.166500E+04,0.000000E+00,7.149695E-01,0.000000E+00,1.424964E+04,0.000000E+00,8.733866E-01,0.000000E+00,1.610910E+05,0.000000E+00,9.873565E+00,0.000000E+00,1.166500E+04,0.000000E+00,7.149695E-01,0.000000E+00 
02:45:00,1.522685E+04,0.000000E+00,9.332817E-01,0.000000E+00,1.498251E+05,0.000000E+00,9.183057E+00,0.000000E+00,1.424961E+04,0.000000E+00,8.733850E-01,0.000000E+00,1.515994E+04,2.542933E+01,9.291807E-01,1.779647E-03,5.482111E+04,0.000000E+00,3.360086E+00,0.000000E+00,1.424961E+04,0.000000E+00,8.733850E-01,0.000000E+00,1.423895E+04,0.000000E+00,8.727312E-01,0.000000E+00,1.166512E+04,0.000000E+00,7.149765E-01,0.000000E+00,1.522700E+04,8.022371E+02,9.332907E-01,5.614378E-02,1.161500E+04,0.000000E+00,7.119049E-01,0.000000E+00,1.522685E+04,8.272076E+00,9.332817E-01,5.789132E-04,1.166500E+04,0.000000E+00,7.149695E-01,0.000000E+00,1.424964E+04,0.000000E+00,8.733866E-01,0.000000E+00,1.610910E+05,0.000000E+00,9.873565E+00,0.000000E+00,1.166500E+04,0.000000E+00,7.149695E-01,0.000000E+00 
03:00:00,1.522685E+04,0.000000E+00,9.332817E-01,0.000000E+00,1.498251E+05,0.000000E+00,9.183057E+00,0.000000E+00,1.424961E+04,0.000000E+00,8.733850E-01,0.000000E+00,1.515994E+04,4.143790E+00,9.291807E-01,2.899991E-04,5.482111E+04,0.000000E+00,3.360086E+00,0.000000E+00,1.424961E+04,0.000000E+00,8.733850E-01,0.000000E+00,1.423895E+04,0.000000E+00,8.727312E-01,0.000000E+00,1.166512E+04,0.000000E+00,7.149765E-01,0.000000E+00,1.522700E+04,6.916414E+02,9.332907E-01,4.840385E-02,1.161500E+04,0.000000E+00,7.119049E-01,0.000000E+00,1.522685E+04,0.000000E+00,9.332817E-01,0.000000E+00,1.166500E+04,0.000000E+00,7.149695E-01,0.000000E+00,1.424964E+04,0.000000E+00,8.733866E-01,0.000000E+00,1.610910E+05,0.000000E+00,9.873565E+00,0.000000E+00,1.166500E+04,0.000000E+00,7.149695E-01,0.000000E+00 
03:15:00,1.522685E+04,0.000000E+00,9.332817E-01,0.000000E+00,1.498251E+05,0.000000E+00,9.183057E+00,0.000000E+00,1.424961E+04,0.000000E+00,8.733850E-01,0.000000E+00,1.515994E+04,0.000000E+00,9.291807E-01,0.000000E+00,5.482111E+04,0.000000E+00,3.360086E+00,0.000000E+00,1.424961E+04,0.000000E+00,8.733850E-01,0.000000E+00,1.423895E+04,0.000000E+00,8.727312E-01,0.000000E+00,1.166512E+04,0.000000E+00,7.149765E-01,0.000000E+00,1.522700E+04,5.857336E+02,9.332907E-01,4.099199E-02,1.161500E+04,0.000000E+00,7.119049E-01,0.000000E+00,1.522685E+04,0.000000E+00,9.332817E-01,0.000000E+00,1.166500E+04,0.000000E+00,7.149695E-01,0.000000E+00,1.424964E+04,0.000000E+00,8.733866E-01,0.000000E+00,1.610910E+05,0.000000E+00,9.873565E+00,0.000000E+00,1.166500E+04,0.000000E+00,7.149695E-01,0.000000E+00 
03:30:00,1.522685E+04,0.000000E+00,9.332817E-01,0.000000E+00,1.498251E+05,0.000000E+00,9.183057E+00,0.000000E+00,1.424961E+04,0.000000E+00,8.733850E-01,0.000000E+00,1.515994E+04,0.000000E+00,9.291807E-01,0.000000E+00,5.482111E+04,0.000000E+00,3.360087E+00,0.000000E+00,1.424961E+04,0.000000E+00,8.733850E-01,0.000000E+00,1.423895E+04,0.000000E+00,8.727312E-01,0.000000E+00,1.166512E+04,0.000000E+00,7.149765E-01,0.000000E+00,1.522700E+04,4.848134E+02,9.332907E-01,3.392919E-02,1.161500E+04,0.000000E+00,7.119049E-01,0.000000E+00,1.522685E+04,0.000000E+00,9.332817E-01,0.000000E+00,1.166500E+04,0.000000E+00,7.149695E-01,0.000000E+00,1.424964E+04,0.000000E+00,8.733866E-01,0.000000E+00,1.610910E+05,0.000000E+00,9.873565E+00,0.000000E+00,1.166500E+04,0.000000E+00,7.149695E-01,0.000000E+00 
03:45:00,1.522685E+04,0.000000E+00,9.332817E-01,0.000000E+00,1.498251E+05,0.000000E+00,9.183057E+00,0.000000E+00,1.424961E+04,0.000000E+00,8.733850E-01,0.000000E+00,1.515994E+04,0.000000E+00,9.291807E-01,0.000000E+00,5.482111E+04,0.000000E+00,3.360087E+00,0.000000E+00,1.424961E+04,0.000000E+00,8.733850E-01,0.000000E+00,1.423895E+04,0.000000E+00,8.727312E-01,0.000000E+00,1.166512E+04,0.000000E+00,7.149765E-01,0.000000E+00,1.522700E+04,3.896276E+02,9.332907E-01,2.726771E-02,1.161500E+04,0.000000E+00,7.119049E-01,0.000000E+00,1.522685E+04,0.000000E+00,9.332817E-01,0.000000E+00,1.166500E+04,0.000000E+00,7.149695E-01,0.000000E+00,1.424964E+04,0.000000E+00,8.733866E-01,0.000000E+00,1.610910E+05,0.000000E+00,9.873565E+00,0.000000E+00,1.166500E+04,0.000000E+00,7.149695E-01,0.000000E+00 
04:00:00,1.522685E+04,0.000000E+00,9.332817E-01,0.000000E+00,1.498251E+05,0.000000E+00,9.183057E+00,0.000000E+00,1.424961E+04,0.000000E+00,8.733850E-01,0.000000E+00,1.515994E+04,0.000000E+00,9.291807E-01,0.000000E+00,5.482111E+04,0.000000E+00,3.360087E+00,0.000000E+00,1.424961E+04,0.000000E+00,8.733850E-01,0.000000E+00,1.423895E+04,0.000000E+00,8.727312E-01,0.000000E+00,1.166512E+04,0.000000E+00,7.149765E-01,0.000000E+00,1.522700E+04,2.996782E+02,9.332907E-01,2.097269E-02,1.161500E+04,0.000000E+00,7.119049E-01,0.000000E+00,1.522685E+04,0.000000E+00,9.332817E-01,0.000000E+00,1.166500E+04,0.000000E+00,7.149695E-01,0.000000E+00,1.424964E+04,0.000000E+00,8.733866E-01,0.000000E+00,1.610910E+05,0.000000E+00,9.873565E+00,0.000000E+00,1.166500E+04,0.000000E+00,7.149695E-01,0.000000E+00 
04:15:00,1.522685E+04,0.000000E+00,9.332817E-01,0.000000E+00,1.498251E+05,0.000000E+00,9.183057E+00,0.000000E+00,1.424961E+04,0.000000E+00,8.733850E-01,0.000000E+00,1.515994E+04,0.000000E+00,9.291807E-01,0.000000E+00,5.482111E+04,0.000000E+00,3.360087E+00,0.000000E+00,1.424961E+04,0.000000E+00,8.733850E-01,0.000000E+00,1.423895E+04,0.000000E+00,8.727312E-01,0.000000E+00,1.166512E+04,0.000000E+00,7.149765E-01,0.000000E+00,1.522700E+04,2.134731E+02,9.332907E-01,1.493970E-02,1.161500E+04,0.000000E+00,7.119049E-01,0.000000E+00,1.522685E+04,0.000000E+00,9.332817E-01,0.000000E+00,1.166500E+04,0.000000E+00,7.149695E-01,0.000000E+00,1.424964E+04,0.000000E+00,8.733866E-01,0.000000E+00,1.610910E+05,0.000000E+00,9.873565E+00,0.000000E+00,1.166500E+04,0.000000E+00,7.149695E-01,0.000000E+00 
04:30:00,1.522685E+04,0.000000E+00,9.332817E-01,0.000000E+00,1.498251E+05,0.000000E+00,9.183057E+00,0.000000E+00,1.424961E+04,0.000000E+00,8.733850E-01,0.000000E+00,1.515994E+04,0.000000E+00,9.291807E-01,0.000000E+00,5.482111E+04,0.000000E+00,3.360087E+00,0.000000E+00,1.424961E+04,0.000000E+00,8.733850E-01,0.000000E+00,1.423895E+04,0.000000E+00,8.727312E-01,0.000000E+00,1.166512E+04,0.000000E+00,7.149765E-01,0.000000E+00,1.522700E+04,1.302436E+02,9.332907E-01,9.114975E-03,1.161500E+04,0.000000E+00,7.119049E-01,0.000000E+00,1.522685E+04,0.000000E+00,9.332817E-01,0.000000E+00,1.166500E+04,0.000000E+00,7.149695E-01,0.000000E+00,1.424964E+04,0.000000E+00,8.733866E-01,0.000000E+00,1.610910E+05,0.000000E+00,9.873565E+00,0.000000E+00,1.166500E+04,0.000000E+00,7.149695E-01,0.000000E+00 
04:45:00,1.522685E+04,0.000000E+00,9.332817E-01,0.000000E+00,1.498251E+05,0.000000E+00,9.183057E+00,0.000000E+00,1.424961E+04,0.000000E+00,8.733850E-01,0.000000E+00,1.515994E+04,0.000000E+00,9.291807E-01,0.000000E+00,5.482111E+04,0.000000E+00,3.360087E+00,0.000000E+00,1.424961E+04,0.000000E+00,8.733850E-01,0.000000E+00,1.423895E+04,0.000000E+00,8.727312E-01,0.000000E+00,1.166512E+04,0.000000E+00,7.149765E-01,0.000000E+00,1.522700E+04,6.664797E+01,9.332907E-01,4.664293E-03,1.161500E+04,0.000000E+00,7.119049E-01,0.000000E+00,1.522685E+04,0.000000E+00,9.332817E-01,0.000000E+00,1.166500E+04,0.000000E+00,7.149695E-01,0.000000E+00,1.424964E+04,0.000000E+00,8.733866E-01,0.000000E+00,1.610910E+05,0.000000E+00,9.873565E+00,0.000000E+00,1.166500E+04,0.000000E+00,7.149695E-01,0.000000E+00 
05:00:00,1.522685E+04,0.000000E+00,9.332817E-01,0.000000E+00,1.498251E+05,0.000000E+00,9.183057E+00,0.000000E+00,1.424961E+04,0.000000E+00,8.733850E-01,0.000000E+00,1.515994E+04,0.000000E+00,9.291807E-01,0.000000E+00,5.482111E+04,0.000000E+00,3.360087E+00,0.000000E+00,1.424961E+04,0.000000E+00,8.733850E-01,0.000000E+00,1.423895E+04,0.000000E+00,8.727312E-01,0.000000E+00,1.166512E+04,0.000000E+00,7.149765E-01,0.000000E+00,1.522700E+04,2.373075E+01,9.332907E-01,1.660773E-03,1.161500E+04,0.000000E+00,7.119049E-01,0.000000E+00,1.522685E+04,0.000000E+00,9.332817E-01,0.000000E+00,1.166500E+04,0.000000E+00,7.149695E-01,0.000000E+00,1.424964E+04,0.000000E+00,8.733866E-01,0.000000E+00,1.610910E+05,0.000000E+00,9.873565E+00,0.000000E+00,1.166500E+04,0.000000E+00,7.149695E-01,0.000000E+00 
05:15:00,1.522685E+04,0.000000E+00,9.332817E-01,0.000000E+00,1.498251E+05,0.000000E+00,9.183057E+00,0.000000E+00,1.424961E+04,0.000000E+00,8.733850E-01,0.000000E+00,1.515994E+04,0.000000E+00,9.291807E-01,0.000000E+00,5.482111E+04,0.000000E+00,3.360087E+00,0.000000E+00,1.424961E+04,0.000000E+00,8.733850E-01,0.000000E+00,1.423895E+04,0.000000E+00,8.727312E-01,0.000000E+00,1.166512E+04,0.000000E+00,7.149765E-01,0.000000E+00,1.522700E+04,1.728489E+00,9.332907E-01,1.209666E-04,1.161500E+04,0.000000E+00,7.119049E-01,0.000000E+00,1.522685E+04,0.000000E+00,9.332817E-01,0.000000E+00,1.166500E+04,0.000000E+00,7.149695E-01,0.000000E+00,1.424964E+04,0.000000E+00,8.733866E-01,0.000000E+00,1.610910E+05,0.000000E+00,9.873565E+00,0.000000E+00,1.166500E+04,0.000000E+00,7.149695E-01,0.000000E+00 
05:30:00,1.522685E+04,0.000000E+00,9.332817E-01,0.000000E+00,1.498251E+05,0.000000E+00,9.183057E+00,0.000000E+00,1.424961E+04,0.000000E+00,8.733850E-01,0.000000E+00,1.515994E+04,0.000000E+00,9.291807E-01,0.000000E+00,5.482111E+04,0.000000E+00,3.360087E+00,0.000000E+00,1.424961E+04,0.000000E+00,8.733850E-01,0.000000E+00,1.423895E+04,0.000000E+00,8.727312E-01,0.000000E+00,1.166512E+04,0.000000E+00,7.149765E-01,0.000000E+00,1.522700E+04,0.000000E+00,9.332907E-01,0.000000E+00,1.161500E+04,0.000000E+00,7.119049E-01,0.000000E+00,1.522685E+04,0.000000E+00,9.332817E-01,0.000000E+00,1.166500E+04,0.000000E+00,7.149695E-01,0.000000E+00,1.424964E+04,0.000000E+00,8.733866E-01,0.000000E+00,1.610910E+05,0.000000E+00,9.873565E+00,0.000000E+00,1.166500E+04,0.000000E+00,7.149695E-01,0.000000E+00 
