Time,THERMAL ZONE 4:CHICAGO OHARE INTL AP ANN HTG 99.6% CONDNS DB:Des Heat Load [W],THERMAL ZONE 4:CHICAGO OHARE INTL AP ANN CLG .4% CONDNS DB=>MWB:Des Sens Cool Load [W],THERMAL ZONE 4:CHICAGO OHARE INTL AP ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],THERMAL ZONE 4:CHICAGO OHARE INTL AP ANN CLG .4% CONDNS DB=>MWB:Des Cool Mass Flow [kg/s],THERMAL ZONE 10:CHICAGO OHARE INTL AP ANN HTG 99.6% CONDNS DB:Des Heat Load [W],THERMAL ZONE 10:CHICAGO OHARE INTL AP ANN CLG .4% CONDNS DB=>MWB:Des Sens Cool Load [W],THERMAL ZONE 10:CHICAGO OHARE INTL AP ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],THERMAL ZONE 10:CHICAGO OHARE INTL AP ANN CLG .4% CONDNS DB=>MWB:Des Cool Mass Flow [kg/s],THERMAL ZONE 15:CHICAGO OHARE INTL AP ANN HTG 99.6% CONDNS DB:Des Heat Load [W],THERMAL ZONE 15::Des Sens Cool Load [W],THERMAL ZONE 15:CHICAGO OHARE INTL AP ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],THERMAL ZONE 15::Des Cool Mass Flow [kg/s],THERMAL ZONE 8:CHICAGO OHARE INTL AP ANN HTG 99.6% CONDNS DB:Des Heat Load [W],THERMAL ZONE 8::Des Sens Cool Load [W],THERMAL ZONE 8:CHICAGO OHARE INTL AP ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],THERMAL ZONE 8::Des Cool Mass Flow [kg/s],THERMAL ZONE 11:CHICAGO OHARE INTL AP ANN HTG 99.6% CONDNS DB:Des Heat Load [W],THERMAL ZONE 11:CHICAGO OHARE INTL AP ANN CLG .4% CONDNS DB=>MWB:Des Sens Cool Load [W],THERMAL ZONE 11:CHICAGO OHARE INTL AP ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],THERMAL ZONE 11:CHICAGO OHARE INTL AP ANN CLG .4% CONDNS DB=>MWB:Des Cool Mass Flow [kg/s],THERMAL ZONE 14:CHICAGO OHARE INTL AP ANN HTG 99.6% CONDNS DB:Des Heat Load [W],THERMAL ZONE 14:CHICAGO OHARE INTL AP ANN CLG .4% CONDNS DB=>MWB:Des Sens Cool Load [W],THERMAL ZONE 14:CHICAGO OHARE INTL AP ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],THERMAL ZONE 14:CHICAGO OHARE INTL AP ANN CLG .4% CONDNS DB=>MWB:Des Cool Mass Flow [kg/s],THERMAL ZONE 1:CHICAGO OHARE INTL AP ANN HTG 99.6% CONDNS DB:Des Heat Load [W],THERMAL ZONE 1::Des Sens Cool Load [W],THERMAL ZONE 1:CHICAGO OHARE INTL AP ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],THERMAL ZONE 1::Des Cool Mass Flow [kg/s],THERMAL ZONE 12:CHICAGO OHARE INTL AP ANN HTG 99.6% CONDNS DB:Des Heat Load [W],THERMAL ZONE 12::Des Sens Cool Load [W],THERMAL ZONE 12:CHICAGO OHARE INTL AP ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],THERMAL ZONE 12::Des Cool Mass Flow [kg/s],THERMAL ZONE 5:CHICAGO OHARE INTL AP ANN HTG 99.6% CONDNS DB:Des Heat Load [W],THERMAL ZONE 5::Des Sens Cool Load [W],THERMAL ZONE 5:CHICAGO OHARE INTL AP ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],THERMAL ZONE 5::Des Cool Mass Flow [kg/s],THERMAL ZONE 3:CHICAGO OHARE INTL AP ANN HTG 99.6% CONDNS DB:Des Heat Load [W],THERMAL ZONE 3:CHICAGO OHARE INTL AP ANN CLG .4% CONDNS DB=>MWB:Des Sens Cool Load [W],THERMAL ZONE 3:CHICAGO OHARE INTL AP ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],THERMAL ZONE 3:CHICAGO OHARE INTL AP ANN CLG .4% CONDNS DB=>MWB:Des Cool Mass Flow [kg/s],THERMAL ZONE 2:CHICAGO OHARE INTL AP ANN HTG 99.6% CONDNS DB:Des Heat Load [W],THERMAL ZONE 2:CHICAGO OHARE INTL AP ANN CLG .4% CONDNS DB=>MWB:Des Sens Cool Load [W],THERMAL ZONE 2:CHICAGO OHARE INTL AP ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],THERMAL ZONE 2:CHICAGO OHARE INTL AP ANN CLG .4% CONDNS DB=>MWB:Des Cool Mass Flow [kg/s],THERMAL ZONE 9:CHICAGO OHARE INTL AP ANN HTG 99.6% CONDNS DB:Des Heat Load [W],THERMAL ZONE 9::Des Sens Cool Load [W],THERMAL ZONE 9:CHICAGO OHARE INTL AP ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],THERMAL ZONE 9::Des Cool Mass Flow [kg/s],THERMAL ZONE 13:CHICAGO OHARE INTL AP ANN HTG 99.6% CONDNS DB:Des Heat Load [W],THERMAL ZONE 13::Des Sens Cool Load [W],THERMAL ZONE 13:CHICAGO OHARE INTL AP ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],THERMAL ZONE 13::Des Cool Mass Flow [kg/s],THERMAL ZONE 6:CHICAGO OHARE INTL AP ANN HTG 99.6% CONDNS DB:Des Heat Load [W],THERMAL ZONE 6:CHICAGO OHARE INTL AP ANN CLG .4% CONDNS DB=>MWB:Des Sens Cool Load [W],THERMAL ZONE 6:CHICAGO OHARE INTL AP ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],THERMAL ZONE 6:CHICAGO OHARE INTL AP ANN CLG .4% CONDNS DB=>MWB:Des Cool Mass Flow [kg/s],THERMAL ZONE 7:CHICAGO OHARE INTL AP ANN HTG 99.6% CONDNS DB:Des Heat Load [W],THERMAL ZONE 7:CHICAGO OHARE INTL AP ANN CLG .4% CONDNS DB=>MWB:Des Sens Cool Load [W],THERMAL ZONE 7:CHICAGO OHARE INTL AP ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],THERMAL ZONE 7:CHICAGO OHARE INTL AP ANN CLG .4% CONDNS DB=>MWB:Des Cool Mass Flow [kg/s] 
00:15:00,1.700817E+04,7.566008E+01,1.042462E+00,5.294997E-03,1.334763E+04,0.000000E+00,8.181009E-01,0.000000E+00,1.503061E+05,0.000000E+00,9.212540E+00,0.000000E+00,5.529413E+04,0.000000E+00,3.389079E+00,0.000000E+00,1.684295E+04,5.640831E+02,1.032336E+00,3.947681E-02,1.700855E+04,2.128721E+03,1.042485E+00,1.489765E-01,1.597825E+05,0.000000E+00,9.793365E+00,0.000000E+00,1.348985E+04,0.000000E+00,8.268180E-01,0.000000E+00,1.585905E+04,0.000000E+00,9.720303E-01,0.000000E+00,1.348985E+04,0.000000E+00,8.268180E-01,0.000000E+00,1.700817E+04,5.281564E+02,1.042462E+00,3.696251E-02,1.585905E+04,0.000000E+00,9.720303E-01,0.000000E+00,1.578220E+04,0.000000E+00,9.673200E-01,0.000000E+00,1.585922E+04,0.000000E+00,9.720407E-01,0.000000E+00,1.349019E+04,1.156884E+02,8.268388E-01,8.096342E-03 
00:30:00,1.700817E+04,3.136644E+01,1.042462E+00,2.195150E-03,1.334763E+04,0.000000E+00,8.181009E-01,0.000000E+00,1.503061E+05,0.000000E+00,9.212540E+00,0.000000E+00,5.529413E+04,0.000000E+00,3.389079E+00,0.000000E+00,1.684295E+04,4.704237E+02,1.032336E+00,3.292215E-02,1.700855E+04,1.947637E+03,1.042485E+00,1.363035E-01,1.597825E+05,0.000000E+00,9.793365E+00,0.000000E+00,1.348985E+04,0.000000E+00,8.268180E-01,0.000000E+00,1.585905E+04,0.000000E+00,9.720303E-01,0.000000E+00,1.348985E+04,0.000000E+00,8.268180E-01,0.000000E+00,1.700817E+04,4.364405E+02,1.042462E+00,3.054386E-02,1.585905E+04,0.000000E+00,9.720303E-01,0.000000E+00,1.578220E+04,0.000000E+00,9.673200E-01,0.000000E+00,1.585922E+04,0.000000E+00,9.720407E-01,0.000000E+00,1.349019E+04,3.646891E+01,8.268388E-01,2.552241E-03 
00:45:00,1.700817E+04,6.193606E+00,1.042462E+00,4.334535E-04,1.334763E+04,0.000000E+00,8.181009E-01,0.000000E+00,1.503061E+05,0.000000E+00,9.212540E+00,0.000000E+00,5.529412E+04,0.000000E+00,3.389078E+00,0.000000E+00,1.684295E+04,3.785387E+02,1.032336E+00,2.649166E-02,1.700855E+04,1.773015E+03,1.042485E+00,1.240827E-01,1.597825E+05,0.000000E+00,9.793364E+00,0.000000E+00,1.348985E+04,0.000000E+00,8.268180E-01,0.000000E+00,1.585905E+04,0.000000E+00,9.720303E-01,0.000000E+00,1.348985E+04,0.000000E+00,8.268180E-01,0.000000E+00,1.700817E+04,3.461677E+02,1.042462E+00,2.422621E-02,1.585905E+04,0.000000E+00,9.720303E-01,0.000000E+00,1.578220E+04,0.000000E+00,9.673200E-01,0.000000E+00,1.585922E+04,0.000000E+00,9.720407E-01,0.000000E+00,1.349019E+04,0.000000E+00,8.268388E-01,0.000000E+00 
01:00:00,1.700817E+04,0.000000E+00,1.042462E+00,0.000000E+00,1.334763E+04,0.000000E+00,8.181009E-01,0.000000E+00,1.503061E+05,0.000000E+00,9.212540E+00,0.000000E+00,5.529412E+04,0.000000E+00,3.389078E+00,0.000000E+00,1.684295E+04,2.878425E+02,1.032336E+00,2.014438E-02,1.700855E+04,1.604761E+03,1.042485E+00,1.123077E-01,1.597825E+05,0.000000E+00,9.793364E+00,0.000000E+00,1.348985E+04,0.000000E+00,8.268180E-01,0.000000E+00,1.585905E+04,0.000000E+00,9.720303E-01,0.000000E+00,1.348985E+04,0.000000E+00,8.268180E-01,0.000000E+00,1.700817E+04,2.567038E+02,1.042462E+00,1.796516E-02,1.585905E+04,0.000000E+00,9.720303E-01,0.000000E+00,1.578220E+04,0.000000E+00,9.673200E-01,0.000000E+00,1.585922E+04,0.000000E+00,9.720407E-01,0.000000E+00,1.349019E+04,0.000000E+00,8.268388E-01,0.000000E+00 
01:15:00,1.700817E+04,0.000000E+00,1.042462E+00,0.000000E+00,1.334763E+04,0.000000E+00,8.181009E-01,0.000000E+00,1.503061E+05,0.000000E+00,9.212540E+00,0.000000E+00,5.529412E+04,0.000000E+00,3.389078E+00,0.000000E+00,1.684295E+04,2.005187E+02,1.032336E+00,1.403310E-02,1.700855E+04,1.448085E+03,1.042485E+00,1.013428E-01,1.597825E+05,0.000000E+00,9.793364E+00,0.000000E+00,1.348985E+04,0.000000E+00,8.268180E-01,0.000000E+00,1.585905E+04,0.000000E+00,9.720303E-01,0.000000E+00,1.348985E+04,0.000000E+00,8.268180E-01,0.000000E+00,1.700817E+04,1.713425E+02,1.042462E+00,1.199124E-02,1.585905E+04,0.000000E+00,9.720303E-01,0.000000E+00,1.578220E+04,0.000000E+00,9.673200E-01,0.000000E+00,1.585922E+04,0.000000E+00,9.720407E-01,0.000000E+00,1.349019E+04,0.000000E+00,8.268388E-01,0.000000E+00 
01:30:00,1.700817E+04,0.000000E+00,1.042462E+00,0.000000E+00,1.334763E+04,0.000000E+00,8.181009E-01,0.000000E+00,1.503061E+05,0.000000E+00,9.212540E+00,0.000000E+00,5.529412E+04,0.000000E+00,3.389078E+00,0.000000E+00,1.684295E+04,1.176345E+02,1.032336E+00,8.232535E-03,1.700855E+04,1.297997E+03,1.042485E+00,9.083905E-02,1.597825E+05,0.000000E+00,9.793364E+00,0.000000E+00,1.348985E+04,0.000000E+00,8.268180E-01,0.000000E+00,1.585905E+04,0.000000E+00,9.720303E-01,0.000000E+00,1.348985E+04,0.000000E+00,8.268180E-01,0.000000E+00,1.700817E+04,9.639684E+01,1.042462E+00,6.746239E-03,1.585905E+04,0.000000E+00,9.720303E-01,0.000000E+00,1.578220E+04,0.000000E+00,9.673200E-01,0.000000E+00,1.585922E+04,0.000000E+00,9.720407E-01,0.000000E+00,1.349019E+04,0.000000E+00,8.268388E-01,0.000000E+00 
01:45:00,1.700817E+04,0.000000E+00,1.042462E+00,0.000000E+00,1.334763E+04,0.000000E+00,8.181009E-01,0.000000E+00,1.503061E+05,0.000000E+00,9.212540E+00,0.000000E+00,5.529412E+04,0.000000E+00,3.389078E+00,0.000000E+00,1.684295E+04,5.687435E+01,1.032336E+00,3.980296E-03,1.700855E+04,1.154541E+03,1.042485E+00,8.079945E-02,1.597825E+05,0.000000E+00,9.793364E+00,0.000000E+00,1.348985E+04,0.000000E+00,8.268180E-01,0.000000E+00,1.585905E+04,0.000000E+00,9.720303E-01,0.000000E+00,1.348985E+04,0.000000E+00,8.268180E-01,0.000000E+00,1.700817E+04,4.315733E+01,1.042462E+00,3.020324E-03,1.585905E+04,0.000000E+00,9.720303E-01,0.000000E+00,1.578220E+04,0.000000E+00,9.673200E-01,0.000000E+00,1.585922E+04,0.000000E+00,9.720407E-01,0.000000E+00,1.349019E+04,0.000000E+00,8.268388E-01,0.000000E+00 
02:00:00,1.700817E+04,0.000000E+00,1.042462E+00,0.000000E+00,1.334763E+04,0.000000E+00,8.181009E-01,0.000000E+00,1.503061E+05,0.000000E+00,9.212540E+00,0.000000E+00,5.529412E+04,0.000000E+00,3.389078E+00,0.000000E+00,1.684295E+04,1.805326E+01,1.032336E+00,1.263440E-03,1.700855E+04,1.017723E+03,1.042485E+00,7.122436E-02,1.597825E+05,0.000000E+00,9.793364E+00,0.000000E+00,1.348985E+04,0.000000E+00,8.268180E-01,0.000000E+00,1.585905E+04,0.000000E+00,9.720303E-01,0.000000E+00,1.348985E+04,0.000000E+00,8.268180E-01,0.000000E+00,1.700817E+04,1.142094E+01,1.042462E+00,7.992832E-04,1.585905E+04,0.000000E+00,9.720303E-01,0.000000E+00,1.578220E+04,0.000000E+00,9.673200E-01,0.000000E+00,1.585922E+04,0.000000E+00,9.720407E-01,0.000000E+00,1.349019E+04,0.000000E+00,8.268388E-01,0.000000E+00 
02:15:00,1.700817E+04,0.000000E+00,1.042462E+00,0.000000E+00,1.334763E+04,0.000000E+00,8.181009E-01,0.000000E+00,1.503061E+05,0.000000E+00,9.212540E+00,0.000000E+00,5.529412E+04,0.000000E+00,3.389078E+00,0.000000E+00,1.684295E+04,0.000000E+00,1.032336E+00,0.000000E+00,1.700855E+04,8.871515E+02,1.042485E+00,6.208643E-02,1.597825E+05,0.000000E+00,9.793364E+00,0.000000E+00,1.348985E+04,0.000000E+00,8.268180E-01,0.000000E+00,1.585905E+04,0.000000E+00,9.720303E-01,0.000000E+00,1.348985E+04,0.000000E+00,8.268180E-01,0.000000E+00,1.700817E+04,0.000000E+00,1.042462E+00,0.000000E+00,1.585905E+04,0.000000E+00,9.720303E-01,0.000000E+00,1.578220E+04,0.000000E+00,9.673200E-01,0.000000E+00,1.585922E+04,0.000000E+00,9.720407E-01,0.000000E+00,1.349019E+04,0.000000E+00,8.268388E-01,0.000000E+00 
02:30:00,1.700817E+04,0.000000E+00,1.042462E+00,0.000000E+00,1.334763E+04,0.000000E+00,8.181009E-01,0.000000E+00,1.503061E+05,0.000000E+00,9.212540E+00,0.000000E+00,5.529412E+04,0.000000E+00,3.389078E+00,0.000000E+00,1.684295E+04,0.000000E+00,1.032336E+00,0.000000E+00,1.700855E+04,7.629934E+02,1.042485E+00,5.339735E-02,1.597825E+05,0.000000E+00,9.793364E+00,0.000000E+00,1.348985E+04,0.000000E+00,8.268180E-01,0.000000E+00,1.585905E+04,0.000000E+00,9.720303E-01,0.000000E+00,1.348985E+04,0.000000E+00,8.268180E-01,0.000000E+00,1.700817E+04,0.000000E+00,1.042462E+00,0.000000E+00,1.585905E+04,0.000000E+00,9.720303E-01,0.000000E+00,1.578220E+04,0.000000E+00,9.673200E-01,0.000000E+00,1.585922E+04,0.000000E+00,9.720407E-01,0.000000E+00,1.349019E+04,0.000000E+00,8.268388E-01,0.000000E+00 
02:45:00,1.700817E+04,0.000000E+00,1.042462E+00,0.000000E+00,1.334763E+04,0.000000E+00,8.181009E-01,0.000000E+00,1.503061E+05,0.000000E+00,9.212540E+00,0.000000E+00,5.529412E+04,0.000000E+00,3.389078E+00,0.000000E+00,1.684295E+04,0.000000E+00,1.032336E+00,0.000000E+00,1.700855E+04,6.457518E+02,1.042485E+00,4.519231E-02,1.597825E+05,0.000000E+00,9.793364E+00,0.000000E+00,1.348985E+04,0.000000E+00,8.268180E-01,0.000000E+00,1.585905E+04,0.000000E+00,9.720303E-01,0.000000E+00,1.348985E+04,0.000000E+00,8.268180E-01,0.000000E+00,1.700817E+04,0.000000E+00,1.042462E+00,0.000000E+00,1.585905E+04,0.000000E+00,9.720303E-01,0.000000E+00,1.578220E+04,0.000000E+00,9.673200E-01,0.000000E+00,1.585922E+04,0.000000E+00,9.720407E-01,0.000000E+00,1.349019E+04,0.000000E+00,8.268388E-01,0.000000E+00 
03:00:00,1.700817E+04,0.000000E+00,1.042462E+00,0.000000E+00,1.334763E+04,0.000000E+00,8.181009E-01,0.000000E+00,1.503061E+05,0.000000E+00,9.212540E+00,0.000000E+00,5.529412E+04,0.000000E+00,3.389078E+00,0.000000E+00,1.684295E+04,0.000000E+00,1.032336E+00,0.000000E+00,1.700855E+04,5.353268E+02,1.042485E+00,3.746432E-02,1.597825E+05,0.000000E+00,9.793364E+00,0.000000E+00,1.348985E+04,0.000000E+00,8.268180E-01,0.000000E+00,1.585905E+04,0.000000E+00,9.720303E-01,0.000000E+00,1.348985E+04,0.000000E+00,8.268180E-01,0.000000E+00,1.700817E+04,0.000000E+00,1.042462E+00,0.000000E+00,1.585905E+04,0.000000E+00,9.720303E-01,0.000000E+00,1.578220E+04,0.000000E+00,9.673200E-01,0.000000E+00,1.585922E+04,0.000000E+00,9.720407E-01,0.000000E+00,1.349019E+04,0.000000E+00,8.268388E-01,0.000000E+00 
03:15:00,1.700817E+04,0.000000E+00,1.042462E+00,0.000000E+00,1.334763E+04,0.000000E+00,8.181009E-01,0.000000E+00,1.503061E+05,0.000000E+00,9.212540E+00,0.000000E+00,5.529412E+04,0.000000E+00,3.389078E+00,0.000000E+00,1.684295E+04,0.000000E+00,1.032336E+00,0.000000E+00,1.700855E+04,4.288798E+02,1.042485E+00,3.001473E-02,1.597825E+05,0.000000E+00,9.793364E+00,0.000000E+00,1.348985E+04,0.000000E+00,8.268180E-01,0.000000E+00,1.585905E+04,0.000000E+00,9.720303E-01,0.000000E+00,1.348985E+04,0.000000E+00,8.268180E-01,0.000000E+00,1.700817E+04,0.000000E+00,1.042462E+00,0.000000E+00,1.585905E+04,0.000000E+00,9.720303E-01,0.000000E+00,1.578220E+04,0.000000E+00,9.673200E-01,0.000000E+00,1.585922E+04,0.000000E+00,9.720407E-01,0.000000E+00,1.349019E+04,0.000000E+00,8.268388E-01,0.000000E+00 
03:30:00,1.700817E+04,0.000000E+00,1.042462E+00,0.000000E+00,1.334763E+04,0.000000E+00,8.181009E-01,0.000000E+00,1.503061E+05,0.000000E+00,9.212540E+00,0.000000E+00,5.529412E+04,0.000000E+00,3.389078E+00,0.000000E+00,1.684295E+04,0.000000E+00,1.032336E+00,0.000000E+00,1.700855E+04,3.254364E+02,1.042485E+00,2.277535E-02,1.597825E+05,0.000000E+00,9.793364E+00,0.000000E+00,1.348985E+04,0.000000E+00,8.268180E-01,0.000000E+00,1.585905E+04,0.000000E+00,9.720303E-01,0.000000E+00,1.348985E+04,0.000000E+00,8.268180E-01,0.000000E+00,1.700817E+04,0.000000E+00,1.042462E+00,0.000000E+00,1.585905E+04,0.000000E+00,9.720303E-01,0.000000E+00,1.578220E+04,0.000000E+00,9.673200E-01,0.000000E+00,1.585922E+04,0.000000E+00,9.720407E-01,0.000000E+00,1.349019E+04,0.000000E+00,8.268388E-01,0.000000E+00 
03:45:00,1.700817E+04,0.000000E+00,1.042462E+00,0.000000E+00,1.334763E+04,0.000000E+00,8.181009E-01,0.000000E+00,1.503061E+05,0.000000E+00,9.212540E+00,0.000000E+00,5.529412E+04,0.000000E+00,3.389078E+00,0.000000E+00,1.684295E+04,0.000000E+00,1.032336E+00,0.000000E+00,1.700855E+04,2.237258E+02,1.042485E+00,1.565723E-02,1.597825E+05,0.000000E+00,9.793364E+00,0.000000E+00,1.348985E+04,0.000000E+00,8.268180E-01,0.000000E+00,1.585905E+04,0.000000E+00,9.720303E-01,0.000000E+00,1.348985E+04,0.000000E+00,8.268180E-01,0.000000E+00,1.700817E+04,0.000000E+00,1.042462E+00,0.000000E+00,1.585905E+04,0.000000E+00,9.720303E-01,0.000000E+00,1.578220E+04,0.000000E+00,9.673200E-01,0.000000E+00,1.585922E+04,0.000000E+00,9.720407E-01,0.000000E+00,1.349019E+04,0.000000E+00,8.268388E-01,0.000000E+00 
04:00:00,1.700817E+04,0.000000E+00,1.042462E+00,0.000000E+00,1.334763E+04,0.000000E+00,8.181009E-01,0.000000E+00,1.503061E+05,0.000000E+00,9.212540E+00,0.000000E+00,5.529412E+04,0.000000E+00,3.389078E+00,0.000000E+00,1.684295E+04,0.000000E+00,1.032336E+00,0.000000E+00,1.700855E+04,1.292107E+02,1.042485E+00,9.042688E-03,1.597825E+05,0.000000E+00,9.793364E+00,0.000000E+00,1.348985E+04,0.000000E+00,8.268180E-01,0.000000E+00,1.585905E+04,0.000000E+00,9.720303E-01,0.000000E+00,1.348985E+04,0.000000E+00,8.268180E-01,0.000000E+00,1.700817E+04,0.000000E+00,1.042462E+00,0.000000E+00,1.585905E+04,0.000000E+00,9.720303E-01,0.000000E+00,1.578220E+04,0.000000E+00,9.673200E-01,0.000000E+00,1.585922E+04,0.000000E+00,9.720407E-01,0.000000E+00,1.349019E+04,0.000000E+00,8.268388E-01,0.000000E+00 
04:15:00,1.700817E+04,0.000000E+00,1.042462E+00,0.000000E+00,1.334763E+04,0.000000E+00,8.181009E-01,0.000000E+00,1.503061E+05,0.000000E+00,9.212540E+00,0.000000E+00,5.529412E+04,0.000000E+00,3.389078E+00,0.000000E+00,1.684295E+04,0.000000E+00,1.032336E+00,0.000000E+00,1.700855E+04,6.085173E+01,1.042485E+00,4.258649E-03,1.597825E+05,0.000000E+00,9.793364E+00,0.000000E+00,1.348985E+04,0.000000E+00,8.268180E-01,0.000000E+00,1.585905E+04,0.000000E+00,9.720303E-01,0.000000E+00,1.348985E+04,0.000000E+00,8.268180E-01,0.000000E+00,1.700817E+04,0.000000E+00,1.042462E+00,0.000000E+00,1.585905E+04,0.000000E+00,9.720303E-01,0.000000E+00,1.578220E+04,0.000000E+00,9.673200E-01,0.000000E+00,1.585922E+04,0.000000E+00,9.720407E-01,0.000000E+00,1.349019E+04,0.000000E+00,8.268388E-01,0.000000E+00 
04:30:00,1.700817E+04,0.000000E+00,1.042462E+00,0.000000E+00,1.334763E+04,0.000000E+00,8.181009E-01,0.000000E+00,1.503061E+05,0.000000E+00,9.212540E+00,0.000000E+00,5.529412E+04,0.000000E+00,3.389079E+00,0.000000E+00,1.684295E+04,0.000000E+00,1.032336E+00,0.000000E+00,1.700855E+04,1.802276E+01,1.042485E+00,1.261305E-03,1.597825E+05,0.000000E+00,9.793365E+00,0.000000E+00,1.348985E+04,0.000000E+00,8.268180E-01,0.000000E+00,1.585905E+04,0.000000E+00,9.720303E-01,0.000000E+00,1.348985E+04,0.000000E+00,8.268180E-01,0.000000E+00,1.700817E+04,0.000000E+00,1.042462E+00,0.000000E+00,1.585905E+04,0.000000E+00,9.720303E-01,0.000000E+00,1.578220E+04,0.000000E+00,9.673200E-01,0.000000E+00,1.585922E+04,0.000000E+00,9.720407E-01,0.000000E+00,1.349019E+04,0.000000E+00,8.268388E-01,0.000000E+00 
04:45:00,1.700817E+04,0.000000E+00,1.042462E+00,0.000000E+00,1.334763E+04,0.000000E+00,8.181009E-01,0.000000E+00,1.503061E+05,0.000000E+00,9.212540E+00,0.000000E+00,5.529412E+04,0.000000E+00,3.389079E+00,0.000000E+00,1.684295E+04,0.000000E+00,1.032336E+00,0.000000E+00,1.700855E+04,0.000000E+00,1.042485E+00,0.000000E+00,1.597825E+05,0.000000E+00,9.793365E+00,0.000000E+00,1.348985E+04,0.000000E+00,8.268180E-01,0.000000E+00,1.585905E+04,0.000000E+00,9.720303E-01,0.000000E+00,1.348985E+04,0.000000E+00,8.268180E-01,0.000000E+00,1.700817E+04,0.000000E+00,1.042462E+00,0.000000E+00,1.585905E+04,0.000000E+00,9.720303E-01,0.000000E+00,1.578220E+04,0.000000E+00,9.673200E-01,0.000000E+00,1.585922E+04,0.000000E+00,9.720407E-01,0.000000E+00,1.349019E+04,0.000000E+00,8.268388E-01,0.000000E+00 
05:00:00,1.700817E+04,0.000000E+00,1.042462E+00,0.000000E+00,1.334763E+04,0.000000E+00,8.181009E-01,0.000000E+00,1.503061E+05,0.000000E+00,9.212540E+00,0.000000E+00,5.529412E+04,0.000000E+00,3.389079E+00,0.000000E+00,1.684295E+04,0.000000E+00,1.032336E+00,0.000000E+00,1.700855E+04,0.000000E+00,1.042485E+00,0.000000E+00,1.597825E+05,0.000000E+00,9.793365E+00,0.000000E+00,1.348985E+04,0.000000E+00,8.268180E-01,0.000000E+00,1.585905E+04,0.000000E+00,9.720303E-01,0.000000E+00,1.348985E+04,0.000000E+00,8.268180E-01,0.000000E+00,1.700817E+04,0.000000E+00,1.042462E+00,0.000000E+00,1.585905E+04,0.000000E+00,9.720303E-01,0.000000E+00,1.578220E+04,0.000000E+00,9.673200E-01,0.000000E+00,1.585922E+04,0.000000E+00,9.720407E-01,0.000000E+00,1.349019E+04,0.000000E+00,8.268388E-01,0.000000E+00 
05:15:00,1.700817E+04,0.000000E+00,1.042462E+00,0.000000E+00,1.334763E+04,0.000000E+00,8.181009E-01,0.000000E+00,1.503061E+05,0.000000E+00,9.212540E+00,0.000000E+00,5.529412E+04,0.000000E+00,3.389079E+00,0.000000E+00,1.684295E+04,0.000000E+00,1.032336E+00,0.000000E+00,1.700855E+04,0.000000E+00,1.042485E+00,0.000000E+00,1.597825E+05,0.000000E+00,9.793365E+00,0.000000E+00,1.348985E+04,0.000000E+00,8.268180E-01,0.000000E+00,1.585905E+04,0.000000E+00,9.720303E-01,0.000000E+00,1.348985E+04,0.000000E+00,8.268180E-01,0.000000E+00,1.700817E+04,0.000000E+00,1.042462E+00,0.000000E+00,1.585905E+04,0.000000E+00,9.720303E-01,0.000000E+00,1.578220E+04,0.000000E+00,9.673200E-01,0.000000E+00,1.585922E+04,0.000000E+00,9.720407E-01,0.000000E+00,1.349019E+04,0.000000E+00,8.268388E-01,0.000000E+00 
05:30:00,1.700817E+04,0.000000E+00,1.042462E+00,0.000000E+00,1.334763E+04,0.000000E+00,8.181009E-01,0.000000E+00,1.503061E+05,0.000000E+00,9.212540E+00,0.000000E+00,5.529412E+04,0.000000E+00,3.389079E+00,0.000000E+00,1.684295E+04,0.000000E+00,1.032336E+00,0.000000E+00,1.700855E+04,0.000000E+00,1.042485E+00,0.000000E+00,1.597825E+05,0.000000E+00,9.793365E+00,0.000000E+00,1.348985E+04,0.000000E+00,8.268180E-01,0.000000E+00,1.585905E+04,0.000000E+00,9.720303E-01,0.000000E+00,1.348985E+04,0.000000E+00,8.268180E-01,0.000000E+00,1.700817E+04,0.000000E+00,1.042462E+00,0.000000E+00,1.585905E+04,0.000000E+00,9.720303E-01,0.000000E+00,1.578220E+04,0.000000E+00,9.673200E-01,0.000000E+00,1.585922E+04,0.000000E+00,9.720407E-01,0.000000E+00,1.349019E+04,0.000000E+00,8.268388E-01,0.000000E+00 
