Time,THERMAL ZONE 6:CHICAGO OHARE INTL AP ANN HTG 99.6% CONDNS DB:Des Heat Load [W],THERMAL ZONE 6:CHICAGO OHARE INTL AP ANN CLG .4% CONDNS DB=>MWB:Des Sens Cool Load [W],THERMAL ZONE 6:CHICAGO OHARE INTL AP ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],THERMAL ZONE 6:CHICAGO OHARE INTL AP ANN CLG .4% CONDNS DB=>MWB:Des Cool Mass Flow [kg/s],THERMAL ZONE 14:CHICAGO OHARE INTL AP ANN HTG 99.6% CONDNS DB:Des Heat Load [W],THERMAL ZONE 14::Des Sens Cool Load [W],THERMAL ZONE 14:CHICAGO OHARE INTL AP ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],THERMAL ZONE 14::Des Cool Mass Flow [kg/s],THERMAL ZONE 13:CHICAGO OHARE INTL AP ANN HTG 99.6% CONDNS DB:Des Heat Load [W],THERMAL ZONE 13:CHICAGO OHARE INTL AP ANN CLG .4% CONDNS DB=>MWB:Des Sens Cool Load [W],THERMAL ZONE 13:CHICAGO OHARE INTL AP ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],THERMAL ZONE 13:CHICAGO OHARE INTL AP ANN CLG .4% CONDNS DB=>MWB:Des Cool Mass Flow [kg/s],THERMAL ZONE 7:CHICAGO OHARE INTL AP ANN HTG 99.6% CONDNS DB:Des Heat Load [W],THERMAL ZONE 7:CHICAGO OHARE INTL AP ANN CLG .4% CONDNS DB=>MWB:Des Sens Cool Load [W],THERMAL ZONE 7:CHICAGO OHARE INTL AP ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],THERMAL ZONE 7:CHICAGO OHARE INTL AP ANN CLG .4% CONDNS DB=>MWB:Des Cool Mass Flow [kg/s],THERMAL ZONE 5:CHICAGO OHARE INTL AP ANN HTG 99.6% CONDNS DB:Des Heat Load [W],THERMAL ZONE 5:CHICAGO OHARE INTL AP ANN CLG .4% CONDNS DB=>MWB:Des Sens Cool Load [W],THERMAL ZONE 5:CHICAGO OHARE INTL AP ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],THERMAL ZONE 5:CHICAGO OHARE INTL AP ANN CLG .4% CONDNS DB=>MWB:Des Cool Mass Flow [kg/s],THERMAL ZONE 11:CHICAGO OHARE INTL AP ANN HTG 99.6% CONDNS DB:Des Heat Load [W],THERMAL ZONE 11:CHICAGO OHARE INTL AP ANN CLG .4% CONDNS DB=>MWB:Des Sens Cool Load [W],THERMAL ZONE 11:CHICAGO OHARE INTL AP ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],THERMAL ZONE 11:CHICAGO OHARE INTL AP ANN CLG .4% CONDNS DB=>MWB:Des Cool Mass Flow [kg/s],THERMAL ZONE 12:CHICAGO OHARE INTL AP ANN HTG 99.6% CONDNS DB:Des Heat Load [W],THERMAL ZONE 12::Des Sens Cool Load [W],THERMAL ZONE 12:CHICAGO OHARE INTL AP ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],THERMAL ZONE 12::Des Cool Mass Flow [kg/s],THERMAL ZONE 4:CHICAGO OHARE INTL AP ANN HTG 99.6% CONDNS DB:Des Heat Load [W],THERMAL ZONE 4::Des Sens Cool Load [W],THERMAL ZONE 4:CHICAGO OHARE INTL AP ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],THERMAL ZONE 4::Des Cool Mass Flow [kg/s],THERMAL ZONE 2:CHICAGO OHARE INTL AP ANN HTG 99.6% CONDNS DB:Des Heat Load [W],THERMAL ZONE 2::Des Sens Cool Load [W],THERMAL ZONE 2:CHICAGO OHARE INTL AP ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],THERMAL ZONE 2::Des Cool Mass Flow [kg/s],THERMAL ZONE 10:CHICAGO OHARE INTL AP ANN HTG 99.6% CONDNS DB:Des Heat Load [W],THERMAL ZONE 10::Des Sens Cool Load [W],THERMAL ZONE 10:CHICAGO OHARE INTL AP ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],THERMAL ZONE 10::Des Cool Mass Flow [kg/s],THERMAL ZONE 1:CHICAGO OHARE INTL AP ANN HTG 99.6% CONDNS DB:Des Heat Load [W],THERMAL ZONE 1:CHICAGO OHARE INTL AP ANN CLG .4% CONDNS DB=>MWB:Des Sens Cool Load [W],THERMAL ZONE 1:CHICAGO OHARE INTL AP ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],THERMAL ZONE 1:CHICAGO OHARE INTL AP ANN CLG .4% CONDNS DB=>MWB:Des Cool Mass Flow [kg/s],THERMAL ZONE 15:CHICAGO OHARE INTL AP ANN HTG 99.6% CONDNS DB:Des Heat Load [W],THERMAL ZONE 15:CHICAGO OHARE INTL AP ANN CLG .4% CONDNS DB=>MWB:Des Sens Cool Load [W],THERMAL ZONE 15:CHICAGO OHARE INTL AP ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],THERMAL ZONE 15:CHICAGO OHARE INTL AP ANN CLG .4% CONDNS DB=>MWB:Des Cool Mass Flow [kg/s],THERMAL ZONE 8:CHICAGO OHARE INTL AP ANN HTG 99.6% CONDNS DB:Des Heat Load [W],THERMAL ZONE 8::Des Sens Cool Load [W],THERMAL ZONE 8:CHICAGO OHARE INTL AP ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],THERMAL ZONE 8::Des Cool Mass Flow [kg/s],THERMAL ZONE 3:CHICAGO OHARE INTL AP ANN HTG 99.6% CONDNS DB:Des Heat Load [W],THERMAL ZONE 3:CHICAGO OHARE INTL AP ANN CLG .4% CONDNS DB=>MWB:Des Sens Cool Load [W],THERMAL ZONE 3:CHICAGO OHARE INTL AP ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],THERMAL ZONE 3:CHICAGO OHARE INTL AP ANN CLG .4% CONDNS DB=>MWB:Des Cool Mass Flow [kg/s],THERMAL ZONE 9:CHICAGO OHARE INTL AP ANN HTG 99.6% CONDNS DB:Des Heat Load [W],THERMAL ZONE 9::Des Sens Cool Load [W],THERMAL ZONE 9:CHICAGO OHARE INTL AP ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],THERMAL ZONE 9::Des Cool Mass Flow [kg/s] 
08:15:00,1.391005E+04,0.000000E+00,8.525726E-01,0.000000E+00,5.550664E+04,0.000000E+00,3.402104E+00,0.000000E+00,1.623172E+04,0.000000E+00,9.948718E-01,0.000000E+00,1.743062E+04,0.000000E+00,1.068355E+00,0.000000E+00,1.391042E+04,0.000000E+00,8.525950E-01,0.000000E+00,1.743103E+04,0.000000E+00,1.068380E+00,0.000000E+00,1.600635E+05,0.000000E+00,9.810588E+00,0.000000E+00,1.623153E+04,0.000000E+00,9.948606E-01,0.000000E+00,1.623153E+04,0.000000E+00,9.948606E-01,0.000000E+00,1.614849E+04,0.000000E+00,9.897709E-01,0.000000E+00,1.725387E+04,4.679307E+03,1.057522E+00,3.274768E-01,1.743062E+04,0.000000E+00,1.068355E+00,0.000000E+00,1.505271E+05,0.000000E+00,9.226082E+00,0.000000E+00,1.375768E+04,1.324336E+03,8.432338E-01,9.276975E-02,1.391005E+04,0.000000E+00,8.525726E-01,0.000000E+00 
08:30:00,1.391005E+04,0.000000E+00,8.525726E-01,0.000000E+00,5.550664E+04,0.000000E+00,3.402104E+00,0.000000E+00,1.623172E+04,0.000000E+00,9.948718E-01,0.000000E+00,1.743062E+04,0.000000E+00,1.068355E+00,0.000000E+00,1.391042E+04,0.000000E+00,8.525950E-01,0.000000E+00,1.743103E+04,0.000000E+00,1.068380E+00,0.000000E+00,1.600635E+05,0.000000E+00,9.810588E+00,0.000000E+00,1.623153E+04,0.000000E+00,9.948606E-01,0.000000E+00,1.623153E+04,0.000000E+00,9.948606E-01,0.000000E+00,1.614849E+04,0.000000E+00,9.897709E-01,0.000000E+00,1.725387E+04,5.352814E+03,1.057522E+00,3.746115E-01,1.743062E+04,0.000000E+00,1.068355E+00,0.000000E+00,1.505271E+05,0.000000E+00,9.226082E+00,0.000000E+00,1.375768E+04,2.066884E+03,8.432338E-01,1.447239E-01,1.391005E+04,0.000000E+00,8.525726E-01,0.000000E+00 
08:45:00,1.391005E+04,0.000000E+00,8.525726E-01,0.000000E+00,5.550664E+04,0.000000E+00,3.402104E+00,0.000000E+00,1.623172E+04,0.000000E+00,9.948718E-01,0.000000E+00,1.743062E+04,0.000000E+00,1.068355E+00,0.000000E+00,1.391042E+04,0.000000E+00,8.525950E-01,0.000000E+00,1.743103E+04,0.000000E+00,1.068380E+00,0.000000E+00,1.600635E+05,0.000000E+00,9.810588E+00,0.000000E+00,1.623153E+04,0.000000E+00,9.948606E-01,0.000000E+00,1.623153E+04,0.000000E+00,9.948606E-01,0.000000E+00,1.614849E+04,0.000000E+00,9.897709E-01,0.000000E+00,1.725387E+04,5.986923E+03,1.057522E+00,4.189890E-01,1.743062E+04,0.000000E+00,1.068355E+00,0.000000E+00,1.505271E+05,0.000000E+00,9.226082E+00,0.000000E+00,1.375768E+04,2.686608E+03,8.432338E-01,1.880201E-01,1.391005E+04,0.000000E+00,8.525726E-01,0.000000E+00 
09:00:00,1.391005E+04,0.000000E+00,8.525726E-01,0.000000E+00,5.550664E+04,0.000000E+00,3.402104E+00,0.000000E+00,1.623172E+04,0.000000E+00,9.948718E-01,0.000000E+00,1.743062E+04,0.000000E+00,1.068355E+00,0.000000E+00,1.391042E+04,0.000000E+00,8.525950E-01,0.000000E+00,1.743103E+04,0.000000E+00,1.068380E+00,0.000000E+00,1.600635E+05,0.000000E+00,9.810588E+00,0.000000E+00,1.623153E+04,0.000000E+00,9.948606E-01,0.000000E+00,1.623153E+04,0.000000E+00,9.948606E-01,0.000000E+00,1.614849E+04,0.000000E+00,9.897709E-01,0.000000E+00,1.725387E+04,6.576489E+03,1.057522E+00,4.602492E-01,1.743062E+04,0.000000E+00,1.068355E+00,0.000000E+00,1.505271E+05,0.000000E+00,9.226082E+00,0.000000E+00,1.375768E+04,3.318624E+03,8.432338E-01,2.322507E-01,1.391005E+04,0.000000E+00,8.525726E-01,0.000000E+00 
09:15:00,1.391005E+04,0.000000E+00,8.525726E-01,0.000000E+00,5.550664E+04,0.000000E+00,3.402104E+00,0.000000E+00,1.623172E+04,0.000000E+00,9.948718E-01,0.000000E+00,1.743062E+04,0.000000E+00,1.068355E+00,0.000000E+00,1.391042E+04,0.000000E+00,8.525950E-01,0.000000E+00,1.743103E+04,0.000000E+00,1.068380E+00,0.000000E+00,1.600635E+05,0.000000E+00,9.810588E+00,0.000000E+00,1.623153E+04,0.000000E+00,9.948606E-01,0.000000E+00,1.623153E+04,0.000000E+00,9.948606E-01,0.000000E+00,1.614849E+04,0.000000E+00,9.897709E-01,0.000000E+00,1.725387E+04,7.108464E+03,1.057522E+00,4.974790E-01,1.743062E+04,0.000000E+00,1.068355E+00,0.000000E+00,1.505271E+05,0.000000E+00,9.226082E+00,0.000000E+00,1.375768E+04,3.931408E+03,8.432338E-01,2.751358E-01,1.391005E+04,0.000000E+00,8.525726E-01,0.000000E+00 
09:30:00,1.391005E+04,0.000000E+00,8.525726E-01,0.000000E+00,5.550664E+04,0.000000E+00,3.402104E+00,0.000000E+00,1.623172E+04,0.000000E+00,9.948718E-01,0.000000E+00,1.743062E+04,0.000000E+00,1.068355E+00,0.000000E+00,1.391042E+04,0.000000E+00,8.525950E-01,0.000000E+00,1.743103E+04,0.000000E+00,1.068380E+00,0.000000E+00,1.600635E+05,0.000000E+00,9.810588E+00,0.000000E+00,1.623153E+04,0.000000E+00,9.948606E-01,0.000000E+00,1.623153E+04,0.000000E+00,9.948606E-01,0.000000E+00,1.614849E+04,0.000000E+00,9.897709E-01,0.000000E+00,1.725387E+04,7.579721E+03,1.057522E+00,5.304594E-01,1.743062E+04,0.000000E+00,1.068355E+00,0.000000E+00,1.505271E+05,0.000000E+00,9.226082E+00,0.000000E+00,1.375768E+04,4.479038E+03,8.432338E-01,3.134611E-01,1.391005E+04,0.000000E+00,8.525726E-01,0.000000E+00 
09:45:00,1.391005E+04,0.000000E+00,8.525726E-01,0.000000E+00,5.550664E+04,0.000000E+00,3.402104E+00,0.000000E+00,1.623172E+04,0.000000E+00,9.948718E-01,0.000000E+00,1.743062E+04,0.000000E+00,1.068355E+00,0.000000E+00,1.391042E+04,0.000000E+00,8.525950E-01,0.000000E+00,1.743103E+04,1.933375E+01,1.068380E+00,1.355465E-03,1.600635E+05,0.000000E+00,9.810588E+00,0.000000E+00,1.623153E+04,0.000000E+00,9.948606E-01,0.000000E+00,1.623153E+04,0.000000E+00,9.948606E-01,0.000000E+00,1.614849E+04,0.000000E+00,9.897709E-01,0.000000E+00,1.725387E+04,7.987791E+03,1.057522E+00,5.590177E-01,1.743062E+04,0.000000E+00,1.068355E+00,0.000000E+00,1.505271E+05,0.000000E+00,9.226082E+00,0.000000E+00,1.375768E+04,4.969375E+03,8.432338E-01,3.477769E-01,1.391005E+04,0.000000E+00,8.525726E-01,0.000000E+00 
10:00:00,1.391005E+04,0.000000E+00,8.525726E-01,0.000000E+00,5.550664E+04,0.000000E+00,3.402104E+00,0.000000E+00,1.623172E+04,0.000000E+00,9.948718E-01,0.000000E+00,1.743062E+04,2.128034E+02,1.068355E+00,1.489600E-02,1.391042E+04,0.000000E+00,8.525950E-01,0.000000E+00,1.743103E+04,6.891844E+01,1.068380E+00,4.825608E-03,1.600635E+05,0.000000E+00,9.810588E+00,0.000000E+00,1.623153E+04,0.000000E+00,9.948606E-01,0.000000E+00,1.623153E+04,0.000000E+00,9.948606E-01,0.000000E+00,1.614849E+04,0.000000E+00,9.897709E-01,0.000000E+00,1.725387E+04,8.330093E+03,1.057522E+00,5.829734E-01,1.743062E+04,0.000000E+00,1.068355E+00,0.000000E+00,1.505271E+05,0.000000E+00,9.226082E+00,0.000000E+00,1.375768E+04,5.397606E+03,8.432338E-01,3.777462E-01,1.391005E+04,0.000000E+00,8.525726E-01,0.000000E+00 
10:15:00,1.391005E+04,0.000000E+00,8.525726E-01,0.000000E+00,5.550664E+04,0.000000E+00,3.402104E+00,0.000000E+00,1.623172E+04,0.000000E+00,9.948718E-01,0.000000E+00,1.743062E+04,4.286569E+02,1.068355E+00,3.000234E-02,1.391042E+04,0.000000E+00,8.525950E-01,0.000000E+00,1.743103E+04,1.204029E+02,1.068380E+00,8.428700E-03,1.600635E+05,0.000000E+00,9.810588E+00,0.000000E+00,1.623153E+04,0.000000E+00,9.948606E-01,0.000000E+00,1.623153E+04,0.000000E+00,9.948606E-01,0.000000E+00,1.614849E+04,0.000000E+00,9.897709E-01,0.000000E+00,1.725387E+04,8.611883E+03,1.057522E+00,6.026942E-01,1.743062E+04,0.000000E+00,1.068355E+00,0.000000E+00,1.505271E+05,0.000000E+00,9.226082E+00,0.000000E+00,1.375768E+04,5.767373E+03,8.432338E-01,4.036240E-01,1.391005E+04,0.000000E+00,8.525726E-01,0.000000E+00 
10:30:00,1.391005E+04,0.000000E+00,8.525726E-01,0.000000E+00,5.550664E+04,0.000000E+00,3.402104E+00,0.000000E+00,1.623172E+04,0.000000E+00,9.948718E-01,0.000000E+00,1.743062E+04,7.771558E+02,1.068355E+00,5.439169E-02,1.391042E+04,0.000000E+00,8.525950E-01,0.000000E+00,1.743103E+04,1.935178E+02,1.068380E+00,1.354557E-02,1.600635E+05,0.000000E+00,9.810588E+00,0.000000E+00,1.623153E+04,0.000000E+00,9.948606E-01,0.000000E+00,1.623153E+04,0.000000E+00,9.948606E-01,0.000000E+00,1.614849E+04,0.000000E+00,9.897709E-01,0.000000E+00,1.725387E+04,8.831801E+03,1.057522E+00,6.180850E-01,1.743062E+04,0.000000E+00,1.068355E+00,0.000000E+00,1.505271E+05,0.000000E+00,9.226082E+00,0.000000E+00,1.375768E+04,6.075741E+03,8.432338E-01,4.252048E-01,1.391005E+04,0.000000E+00,8.525726E-01,0.000000E+00 
10:45:00,1.391005E+04,0.000000E+00,8.525726E-01,0.000000E+00,5.550664E+04,0.000000E+00,3.402104E+00,0.000000E+00,1.623172E+04,0.000000E+00,9.948718E-01,0.000000E+00,1.743062E+04,1.237556E+03,1.068355E+00,8.661237E-02,1.391042E+04,0.000000E+00,8.525950E-01,0.000000E+00,1.743103E+04,2.639942E+02,1.068380E+00,1.847539E-02,1.600635E+05,0.000000E+00,9.810588E+00,0.000000E+00,1.623153E+04,0.000000E+00,9.948606E-01,0.000000E+00,1.623153E+04,0.000000E+00,9.948606E-01,0.000000E+00,1.614849E+04,0.000000E+00,9.897709E-01,0.000000E+00,1.725387E+04,8.988162E+03,1.057522E+00,6.290278E-01,1.743062E+04,5.698024E+01,1.068355E+00,3.988505E-03,1.505271E+05,0.000000E+00,9.226082E+00,0.000000E+00,1.375768E+04,6.319687E+03,8.432338E-01,4.422771E-01,1.391005E+04,0.000000E+00,8.525726E-01,0.000000E+00 
11:00:00,1.391005E+04,0.000000E+00,8.525726E-01,0.000000E+00,5.550664E+04,0.000000E+00,3.402104E+00,0.000000E+00,1.623172E+04,0.000000E+00,9.948718E-01,0.000000E+00,1.743062E+04,1.598314E+03,1.068355E+00,1.118565E-01,1.391042E+04,0.000000E+00,8.525950E-01,0.000000E+00,1.743103E+04,3.236587E+02,1.068380E+00,2.265094E-02,1.600635E+05,0.000000E+00,9.810588E+00,0.000000E+00,1.623153E+04,0.000000E+00,9.948606E-01,0.000000E+00,1.623153E+04,0.000000E+00,9.948606E-01,0.000000E+00,1.614849E+04,0.000000E+00,9.897709E-01,0.000000E+00,1.725387E+04,9.077190E+03,1.057522E+00,6.352583E-01,1.743062E+04,1.073031E+02,1.068355E+00,7.510305E-03,1.505271E+05,0.000000E+00,9.226082E+00,0.000000E+00,1.375768E+04,6.494671E+03,8.432338E-01,4.545232E-01,1.391005E+04,0.000000E+00,8.525726E-01,0.000000E+00 
11:15:00,1.391005E+04,0.000000E+00,8.525726E-01,0.000000E+00,5.550664E+04,0.000000E+00,3.402104E+00,0.000000E+00,1.623172E+04,0.000000E+00,9.948718E-01,0.000000E+00,1.743062E+04,2.066607E+03,1.068355E+00,1.446295E-01,1.391042E+04,0.000000E+00,8.525950E-01,0.000000E+00,1.743103E+04,3.996521E+02,1.068380E+00,2.796926E-02,1.600635E+05,0.000000E+00,9.810588E+00,0.000000E+00,1.623153E+04,0.000000E+00,9.948606E-01,0.000000E+00,1.623153E+04,0.000000E+00,9.948606E-01,0.000000E+00,1.614849E+04,0.000000E+00,9.897709E-01,0.000000E+00,1.725387E+04,9.086552E+03,1.057522E+00,6.359135E-01,1.743062E+04,1.808444E+02,1.068355E+00,1.265702E-02,1.505271E+05,0.000000E+00,9.226082E+00,0.000000E+00,1.375768E+04,6.587891E+03,8.432338E-01,4.610471E-01,1.391005E+04,0.000000E+00,8.525726E-01,0.000000E+00 
11:30:00,1.391005E+04,3.827427E+01,8.525726E-01,2.709379E-03,5.550664E+04,0.000000E+00,3.402104E+00,0.000000E+00,1.623172E+04,0.000000E+00,9.948718E-01,0.000000E+00,1.743062E+04,2.510922E+03,1.068355E+00,1.757244E-01,1.391042E+04,0.000000E+00,8.525950E-01,0.000000E+00,1.743103E+04,4.728308E+02,1.068380E+00,3.309060E-02,1.600635E+05,0.000000E+00,9.810588E+00,0.000000E+00,1.623153E+04,0.000000E+00,9.948606E-01,0.000000E+00,1.623153E+04,0.000000E+00,9.948606E-01,0.000000E+00,1.614849E+04,0.000000E+00,9.897709E-01,0.000000E+00,1.725387E+04,8.995961E+03,1.057522E+00,6.295735E-01,1.743062E+04,2.710379E+02,1.068355E+00,1.896912E-02,1.505271E+05,0.000000E+00,9.226082E+00,0.000000E+00,1.375768E+04,6.578908E+03,8.432338E-01,4.604185E-01,1.391005E+04,0.000000E+00,8.525726E-01,0.000000E+00 
11:45:00,1.391005E+04,2.884181E+02,8.525726E-01,2.021585E-02,5.550664E+04,0.000000E+00,3.402104E+00,0.000000E+00,1.623172E+04,0.000000E+00,9.948718E-01,0.000000E+00,1.743062E+04,2.948994E+03,1.068355E+00,2.063825E-01,1.391042E+04,0.000000E+00,8.525950E-01,0.000000E+00,1.743103E+04,5.486690E+02,1.068380E+00,3.839807E-02,1.600635E+05,0.000000E+00,9.810588E+00,0.000000E+00,1.623153E+04,0.000000E+00,9.948606E-01,0.000000E+00,1.623153E+04,0.000000E+00,9.948606E-01,0.000000E+00,1.614849E+04,0.000000E+00,9.897709E-01,0.000000E+00,1.725387E+04,8.780035E+03,1.057522E+00,6.144622E-01,1.743062E+04,3.231516E+02,1.068355E+00,2.261545E-02,1.505271E+05,0.000000E+00,9.226082E+00,0.000000E+00,1.375768E+04,6.442685E+03,8.432338E-01,4.508851E-01,1.391005E+04,0.000000E+00,8.525726E-01,0.000000E+00 
12:00:00,1.391005E+04,5.444841E+02,8.525726E-01,3.813639E-02,5.550664E+04,0.000000E+00,3.402104E+00,0.000000E+00,1.623172E+04,0.000000E+00,9.948718E-01,0.000000E+00,1.743062E+04,3.375680E+03,1.068355E+00,2.362437E-01,1.391042E+04,0.000000E+00,8.525950E-01,0.000000E+00,1.743103E+04,6.250071E+02,1.068380E+00,4.374052E-02,1.600635E+05,0.000000E+00,9.810588E+00,0.000000E+00,1.623153E+04,0.000000E+00,9.948606E-01,0.000000E+00,1.623153E+04,0.000000E+00,9.948606E-01,0.000000E+00,1.614849E+04,0.000000E+00,9.897709E-01,0.000000E+00,1.725387E+04,8.425127E+03,1.057522E+00,5.896243E-01,1.743062E+04,4.014429E+02,1.068355E+00,2.809459E-02,1.505271E+05,0.000000E+00,9.226082E+00,0.000000E+00,1.375768E+04,6.166418E+03,8.432338E-01,4.315508E-01,1.391005E+04,0.000000E+00,8.525726E-01,0.000000E+00 
12:15:00,1.391005E+04,9.118506E+02,8.525726E-01,6.384617E-02,5.550665E+04,0.000000E+00,3.402104E+00,0.000000E+00,1.623172E+04,0.000000E+00,9.948718E-01,0.000000E+00,1.743062E+04,3.787877E+03,1.068355E+00,2.650909E-01,1.391042E+04,0.000000E+00,8.525950E-01,0.000000E+00,1.743103E+04,7.029978E+02,1.068380E+00,4.919861E-02,1.600635E+05,0.000000E+00,9.810588E+00,0.000000E+00,1.623153E+04,0.000000E+00,9.948606E-01,0.000000E+00,1.623153E+04,0.000000E+00,9.948606E-01,0.000000E+00,1.614849E+04,0.000000E+00,9.897709E-01,0.000000E+00,1.725387E+04,7.965638E+03,1.057522E+00,5.574674E-01,1.743062E+04,4.762455E+02,1.068355E+00,3.332958E-02,1.505271E+05,0.000000E+00,9.226082E+00,0.000000E+00,1.375768E+04,5.785540E+03,8.432338E-01,4.048954E-01,1.391005E+04,0.000000E+00,8.525726E-01,0.000000E+00 
12:30:00,1.391005E+04,1.334663E+03,8.525726E-01,9.340549E-02,5.550665E+04,0.000000E+00,3.402104E+00,0.000000E+00,1.623172E+04,0.000000E+00,9.948718E-01,0.000000E+00,1.743062E+04,4.182088E+03,1.068355E+00,2.926793E-01,1.391042E+04,0.000000E+00,8.525950E-01,0.000000E+00,1.743103E+04,8.064646E+02,1.068380E+00,5.643964E-02,1.600635E+05,0.000000E+00,9.810588E+00,0.000000E+00,1.623153E+04,0.000000E+00,9.948606E-01,0.000000E+00,1.623153E+04,0.000000E+00,9.948606E-01,0.000000E+00,1.614849E+04,0.000000E+00,9.897709E-01,0.000000E+00,1.725387E+04,7.485032E+03,1.057522E+00,5.238326E-01,1.743062E+04,5.547301E+02,1.068355E+00,3.882224E-02,1.505271E+05,0.000000E+00,9.226082E+00,0.000000E+00,1.375768E+04,5.382166E+03,8.432338E-01,3.766656E-01,1.391005E+04,0.000000E+00,8.525726E-01,0.000000E+00 
12:45:00,1.391005E+04,1.634360E+03,8.525726E-01,1.143791E-01,5.550665E+04,0.000000E+00,3.402104E+00,0.000000E+00,1.623172E+04,0.000000E+00,9.948718E-01,0.000000E+00,1.743062E+04,4.555160E+03,1.068355E+00,3.187884E-01,1.391042E+04,0.000000E+00,8.525950E-01,0.000000E+00,1.743103E+04,9.809974E+02,1.068380E+00,6.865415E-02,1.600635E+05,0.000000E+00,9.810588E+00,0.000000E+00,1.623153E+04,0.000000E+00,9.948606E-01,0.000000E+00,1.623153E+04,0.000000E+00,9.948606E-01,0.000000E+00,1.614849E+04,0.000000E+00,9.897709E-01,0.000000E+00,1.725387E+04,7.053456E+03,1.057522E+00,4.936292E-01,1.743062E+04,6.353979E+02,1.068355E+00,4.446771E-02,1.505271E+05,0.000000E+00,9.226082E+00,0.000000E+00,1.375768E+04,5.023932E+03,8.432338E-01,3.515950E-01,1.391005E+04,0.000000E+00,8.525726E-01,0.000000E+00 
13:00:00,1.391005E+04,2.011532E+03,8.525726E-01,1.407751E-01,5.550665E+04,0.000000E+00,3.402104E+00,0.000000E+00,1.623172E+04,0.000000E+00,9.948718E-01,0.000000E+00,1.743062E+04,4.904039E+03,1.068355E+00,3.432044E-01,1.391042E+04,0.000000E+00,8.525950E-01,0.000000E+00,1.743103E+04,1.268867E+03,1.068380E+00,8.880045E-02,1.600635E+05,0.000000E+00,9.810588E+00,0.000000E+00,1.623153E+04,0.000000E+00,9.948606E-01,0.000000E+00,1.623153E+04,0.000000E+00,9.948606E-01,0.000000E+00,1.614849E+04,0.000000E+00,9.897709E-01,0.000000E+00,1.725387E+04,6.719074E+03,1.057522E+00,4.702279E-01,1.743062E+04,7.184058E+02,1.068355E+00,5.027693E-02,1.505271E+05,0.000000E+00,9.226082E+00,0.000000E+00,1.375768E+04,4.755032E+03,8.432338E-01,3.327763E-01,1.391005E+04,0.000000E+00,8.525726E-01,0.000000E+00 
13:15:00,1.391005E+04,2.352316E+03,8.525726E-01,1.646246E-01,5.550665E+04,0.000000E+00,3.402104E+00,0.000000E+00,1.623172E+04,0.000000E+00,9.948718E-01,0.000000E+00,1.743062E+04,5.224989E+03,1.068355E+00,3.656657E-01,1.391042E+04,0.000000E+00,8.525950E-01,0.000000E+00,1.743103E+04,1.695418E+03,1.068380E+00,1.186522E-01,1.600635E+05,0.000000E+00,9.810588E+00,0.000000E+00,1.623153E+04,0.000000E+00,9.948606E-01,0.000000E+00,1.623153E+04,0.000000E+00,9.948606E-01,0.000000E+00,1.614849E+04,0.000000E+00,9.897709E-01,0.000000E+00,1.725387E+04,6.484027E+03,1.057522E+00,4.537783E-01,1.743062E+04,8.028520E+02,1.068355E+00,5.618682E-02,1.505271E+05,0.000000E+00,9.226082E+00,0.000000E+00,1.375768E+04,4.573648E+03,8.432338E-01,3.200823E-01,1.391005E+04,0.000000E+00,8.525726E-01,0.000000E+00 
13:30:00,1.391005E+04,2.665982E+03,8.525726E-01,1.865761E-01,5.550665E+04,0.000000E+00,3.402104E+00,0.000000E+00,1.623172E+04,0.000000E+00,9.948718E-01,0.000000E+00,1.743062E+04,5.514609E+03,1.068355E+00,3.859346E-01,1.391042E+04,1.018099E+01,8.525950E-01,7.198083E-04,1.743103E+04,2.248596E+03,1.068380E+00,1.573658E-01,1.600635E+05,0.000000E+00,9.810588E+00,0.000000E+00,1.623153E+04,0.000000E+00,9.948606E-01,0.000000E+00,1.623153E+04,0.000000E+00,9.948606E-01,0.000000E+00,1.614849E+04,0.000000E+00,9.897709E-01,0.000000E+00,1.725387E+04,6.306595E+03,1.057522E+00,4.413609E-01,1.743062E+04,8.886498E+02,1.068355E+00,6.219129E-02,1.505271E+05,0.000000E+00,9.226082E+00,0.000000E+00,1.375768E+04,4.436863E+03,8.432338E-01,3.105096E-01,1.391005E+04,0.000000E+00,8.525726E-01,0.000000E+00 
