Time,THERMAL ZONE 14:CHICAGO OHARE INTL AP ANN HTG 99.6% CONDNS DB:Des Heat Load [W],THERMAL ZONE 14:CHICAGO OHARE INTL AP ANN CLG .4% CONDNS DB=>MWB:Des Sens Cool Load [W],THERMAL ZONE 14:CHICAGO OHARE INTL AP ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],THERMAL ZONE 14:CHICAGO OHARE INTL AP ANN CLG .4% CONDNS DB=>MWB:Des Cool Mass Flow [kg/s],THERMAL ZONE 7:CHICAGO OHARE INTL AP ANN HTG 99.6% CONDNS DB:Des Heat Load [W],THERMAL ZONE 7::Des Sens Cool Load [W],THERMAL ZONE 7:CHICAGO OHARE INTL AP ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],THERMAL ZONE 7::Des Cool Mass Flow [kg/s],THERMAL ZONE 5:CHICAGO OHARE INTL AP ANN HTG 99.6% CONDNS DB:Des Heat Load [W],THERMAL ZONE 5:CHICAGO OHARE INTL AP ANN CLG .4% CONDNS DB=>MWB:Des Sens Cool Load [W],THERMAL ZONE 5:CHICAGO OHARE INTL AP ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],THERMAL ZONE 5:CHICAGO OHARE INTL AP ANN CLG .4% CONDNS DB=>MWB:Des Cool Mass Flow [kg/s],THERMAL ZONE 3:CHICAGO OHARE INTL AP ANN HTG 99.6% CONDNS DB:Des Heat Load [W],THERMAL ZONE 3:CHICAGO OHARE INTL AP ANN CLG .4% CONDNS DB=>MWB:Des Sens Cool Load [W],THERMAL ZONE 3:CHICAGO OHARE INTL AP ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],THERMAL ZONE 3:CHICAGO OHARE INTL AP ANN CLG .4% CONDNS DB=>MWB:Des Cool Mass Flow [kg/s],THERMAL ZONE 8:CHICAGO OHARE INTL AP ANN HTG 99.6% CONDNS DB:Des Heat Load [W],THERMAL ZONE 8::Des Sens Cool Load [W],THERMAL ZONE 8:CHICAGO OHARE INTL AP ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],THERMAL ZONE 8::Des Cool Mass Flow [kg/s],THERMAL ZONE 6:CHICAGO OHARE INTL AP ANN HTG 99.6% CONDNS DB:Des Heat Load [W],THERMAL ZONE 6:CHICAGO OHARE INTL AP ANN CLG .4% CONDNS DB=>MWB:Des Sens Cool Load [W],THERMAL ZONE 6:CHICAGO OHARE INTL AP ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],THERMAL ZONE 6:CHICAGO OHARE INTL AP ANN CLG .4% CONDNS DB=>MWB:Des Cool Mass Flow [kg/s],THERMAL ZONE 2:CHICAGO OHARE INTL AP ANN HTG 99.6% CONDNS DB:Des Heat Load [W],THERMAL ZONE 2:CHICAGO OHARE INTL AP ANN CLG .4% CONDNS DB=>MWB:Des Sens Cool Load [W],THERMAL ZONE 2:CHICAGO OHARE INTL AP ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],THERMAL ZONE 2:CHICAGO OHARE INTL AP ANN CLG .4% CONDNS DB=>MWB:Des Cool Mass Flow [kg/s],THERMAL ZONE 12:CHICAGO OHARE INTL AP ANN HTG 99.6% CONDNS DB:Des Heat Load [W],THERMAL ZONE 12::Des Sens Cool Load [W],THERMAL ZONE 12:CHICAGO OHARE INTL AP ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],THERMAL ZONE 12::Des Cool Mass Flow [kg/s],THERMAL ZONE 4:CHICAGO OHARE INTL AP ANN HTG 99.6% CONDNS DB:Des Heat Load [W],THERMAL ZONE 4::Des Sens Cool Load [W],THERMAL ZONE 4:CHICAGO OHARE INTL AP ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],THERMAL ZONE 4::Des Cool Mass Flow [kg/s],THERMAL ZONE 11:CHICAGO OHARE INTL AP ANN HTG 99.6% CONDNS DB:Des Heat Load [W],THERMAL ZONE 11::Des Sens Cool Load [W],THERMAL ZONE 11:CHICAGO OHARE INTL AP ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],THERMAL ZONE 11::Des Cool Mass Flow [kg/s],THERMAL ZONE 1:CHICAGO OHARE INTL AP ANN HTG 99.6% CONDNS DB:Des Heat Load [W],THERMAL ZONE 1::Des Sens Cool Load [W],THERMAL ZONE 1:CHICAGO OHARE INTL AP ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],THERMAL ZONE 1::Des Cool Mass Flow [kg/s],THERMAL ZONE 15:CHICAGO OHARE INTL AP ANN HTG 99.6% CONDNS DB:Des Heat Load [W],THERMAL ZONE 15:CHICAGO OHARE INTL AP ANN CLG .4% CONDNS DB=>MWB:Des Sens Cool Load [W],THERMAL ZONE 15:CHICAGO OHARE INTL AP ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],THERMAL ZONE 15:CHICAGO OHARE INTL AP ANN CLG .4% CONDNS DB=>MWB:Des Cool Mass Flow [kg/s],THERMAL ZONE 10:CHICAGO OHARE INTL AP ANN HTG 99.6% CONDNS DB:Des Heat Load [W],THERMAL ZONE 10::Des Sens Cool Load [W],THERMAL ZONE 10:CHICAGO OHARE INTL AP ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],THERMAL ZONE 10::Des Cool Mass Flow [kg/s],THERMAL ZONE 9:CHICAGO OHARE INTL AP ANN HTG 99.6% CONDNS DB:Des Heat Load [W],THERMAL ZONE 9::Des Sens Cool Load [W],THERMAL ZONE 9:CHICAGO OHARE INTL AP ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],THERMAL ZONE 9::Des Cool Mass Flow [kg/s],THERMAL ZONE 13:CHICAGO OHARE INTL AP ANN HTG 99.6% CONDNS DB:Des Heat Load [W],THERMAL ZONE 13:CHICAGO OHARE INTL AP ANN CLG .4% CONDNS DB=>MWB:Des Sens Cool Load [W],THERMAL ZONE 13:CHICAGO OHARE INTL AP ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],THERMAL ZONE 13:CHICAGO OHARE INTL AP ANN CLG .4% CONDNS DB=>MWB:Des Cool Mass Flow [kg/s] 
08:15:00,1.170448E+04,0.000000E+00,7.173894E-01,0.000000E+00,1.436929E+04,0.000000E+00,8.807200E-01,0.000000E+00,1.180572E+04,0.000000E+00,7.235942E-01,0.000000E+00,1.519818E+04,2.110151E+03,9.315246E-01,1.476768E-01,1.180572E+04,0.000000E+00,7.235942E-01,0.000000E+00,1.180595E+04,0.000000E+00,7.236085E-01,0.000000E+00,1.531657E+04,0.000000E+00,9.387810E-01,0.000000E+00,1.590604E+05,0.000000E+00,9.749102E+00,0.000000E+00,1.498015E+05,0.000000E+00,9.181609E+00,0.000000E+00,1.431671E+04,0.000000E+00,8.774974E-01,0.000000E+00,1.436918E+04,0.000000E+00,8.807132E-01,0.000000E+00,1.531657E+04,0.000000E+00,9.387810E-01,0.000000E+00,5.457999E+04,0.000000E+00,3.345308E+00,0.000000E+00,1.436918E+04,0.000000E+00,8.807132E-01,0.000000E+00,1.531684E+04,0.000000E+00,9.387971E-01,0.000000E+00 
08:30:00,1.170448E+04,0.000000E+00,7.173894E-01,0.000000E+00,1.436929E+04,0.000000E+00,8.807200E-01,0.000000E+00,1.180572E+04,0.000000E+00,7.235942E-01,0.000000E+00,1.519818E+04,2.527618E+03,9.315246E-01,1.768929E-01,1.180572E+04,0.000000E+00,7.235942E-01,0.000000E+00,1.180595E+04,0.000000E+00,7.236085E-01,0.000000E+00,1.531657E+04,0.000000E+00,9.387810E-01,0.000000E+00,1.590604E+05,0.000000E+00,9.749102E+00,0.000000E+00,1.498015E+05,0.000000E+00,9.181609E+00,0.000000E+00,1.431671E+04,0.000000E+00,8.774974E-01,0.000000E+00,1.436918E+04,0.000000E+00,8.807132E-01,0.000000E+00,1.531657E+04,0.000000E+00,9.387810E-01,0.000000E+00,5.457999E+04,0.000000E+00,3.345308E+00,0.000000E+00,1.436918E+04,0.000000E+00,8.807132E-01,0.000000E+00,1.531684E+04,0.000000E+00,9.387971E-01,0.000000E+00 
08:45:00,1.170448E+04,8.569363E+01,7.173894E-01,6.047303E-03,1.436929E+04,0.000000E+00,8.807200E-01,0.000000E+00,1.180572E+04,0.000000E+00,7.235942E-01,0.000000E+00,1.519818E+04,2.932170E+03,9.315246E-01,2.052051E-01,1.180572E+04,0.000000E+00,7.235942E-01,0.000000E+00,1.180595E+04,0.000000E+00,7.236085E-01,0.000000E+00,1.531657E+04,0.000000E+00,9.387810E-01,0.000000E+00,1.590604E+05,0.000000E+00,9.749102E+00,0.000000E+00,1.498015E+05,0.000000E+00,9.181609E+00,0.000000E+00,1.431671E+04,0.000000E+00,8.774974E-01,0.000000E+00,1.436918E+04,0.000000E+00,8.807132E-01,0.000000E+00,1.531657E+04,0.000000E+00,9.387810E-01,0.000000E+00,5.457999E+04,0.000000E+00,3.345308E+00,0.000000E+00,1.436918E+04,0.000000E+00,8.807132E-01,0.000000E+00,1.531684E+04,0.000000E+00,9.387971E-01,0.000000E+00 
09:00:00,1.170448E+04,3.255369E+02,7.173894E-01,2.283311E-02,1.436929E+04,0.000000E+00,8.807200E-01,0.000000E+00,1.180572E+04,0.000000E+00,7.235942E-01,0.000000E+00,1.519818E+04,3.318903E+03,9.315246E-01,2.322702E-01,1.180572E+04,0.000000E+00,7.235942E-01,0.000000E+00,1.180595E+04,0.000000E+00,7.236085E-01,0.000000E+00,1.531657E+04,0.000000E+00,9.387810E-01,0.000000E+00,1.590604E+05,0.000000E+00,9.749102E+00,0.000000E+00,1.498015E+05,0.000000E+00,9.181609E+00,0.000000E+00,1.431671E+04,0.000000E+00,8.774974E-01,0.000000E+00,1.436918E+04,0.000000E+00,8.807132E-01,0.000000E+00,1.531657E+04,0.000000E+00,9.387810E-01,0.000000E+00,5.457999E+04,0.000000E+00,3.345308E+00,0.000000E+00,1.436918E+04,0.000000E+00,8.807132E-01,0.000000E+00,1.531684E+04,0.000000E+00,9.387971E-01,0.000000E+00 
09:15:00,1.170448E+04,5.938287E+02,7.173894E-01,4.160926E-02,1.436929E+04,0.000000E+00,8.807200E-01,0.000000E+00,1.180572E+04,0.000000E+00,7.235942E-01,0.000000E+00,1.519818E+04,3.678394E+03,9.315246E-01,2.574288E-01,1.180572E+04,0.000000E+00,7.235942E-01,0.000000E+00,1.180595E+04,0.000000E+00,7.236085E-01,0.000000E+00,1.531657E+04,0.000000E+00,9.387810E-01,0.000000E+00,1.590604E+05,0.000000E+00,9.749102E+00,0.000000E+00,1.498015E+05,0.000000E+00,9.181609E+00,0.000000E+00,1.431671E+04,0.000000E+00,8.774974E-01,0.000000E+00,1.436918E+04,0.000000E+00,8.807132E-01,0.000000E+00,1.531657E+04,0.000000E+00,9.387810E-01,0.000000E+00,5.457999E+04,0.000000E+00,3.345308E+00,0.000000E+00,1.436918E+04,0.000000E+00,8.807132E-01,0.000000E+00,1.531684E+04,0.000000E+00,9.387971E-01,0.000000E+00 
09:30:00,1.170448E+04,9.601532E+02,7.173894E-01,6.724612E-02,1.436929E+04,0.000000E+00,8.807200E-01,0.000000E+00,1.180572E+04,0.000000E+00,7.235942E-01,0.000000E+00,1.519818E+04,4.007484E+03,9.315246E-01,2.804599E-01,1.180572E+04,0.000000E+00,7.235942E-01,0.000000E+00,1.180595E+04,0.000000E+00,7.236085E-01,0.000000E+00,1.531657E+04,0.000000E+00,9.387810E-01,0.000000E+00,1.590604E+05,0.000000E+00,9.749102E+00,0.000000E+00,1.498015E+05,0.000000E+00,9.181609E+00,0.000000E+00,1.431671E+04,0.000000E+00,8.774974E-01,0.000000E+00,1.436918E+04,0.000000E+00,8.807132E-01,0.000000E+00,1.531657E+04,0.000000E+00,9.387810E-01,0.000000E+00,5.457999E+04,0.000000E+00,3.345308E+00,0.000000E+00,1.436918E+04,0.000000E+00,8.807132E-01,0.000000E+00,1.531684E+04,0.000000E+00,9.387971E-01,0.000000E+00 
09:45:00,1.170448E+04,1.308027E+03,7.173894E-01,9.154158E-02,1.436929E+04,0.000000E+00,8.807200E-01,0.000000E+00,1.180572E+04,0.000000E+00,7.235942E-01,0.000000E+00,1.519818E+04,4.303377E+03,9.315246E-01,3.011676E-01,1.180572E+04,0.000000E+00,7.235942E-01,0.000000E+00,1.180595E+04,0.000000E+00,7.236085E-01,0.000000E+00,1.531657E+04,0.000000E+00,9.387810E-01,0.000000E+00,1.590604E+05,0.000000E+00,9.749102E+00,0.000000E+00,1.498015E+05,0.000000E+00,9.181609E+00,0.000000E+00,1.431671E+04,0.000000E+00,8.774974E-01,0.000000E+00,1.436918E+04,0.000000E+00,8.807132E-01,0.000000E+00,1.531657E+04,0.000000E+00,9.387810E-01,0.000000E+00,5.457999E+04,0.000000E+00,3.345308E+00,0.000000E+00,1.436918E+04,0.000000E+00,8.807132E-01,0.000000E+00,1.531684E+04,0.000000E+00,9.387971E-01,0.000000E+00 
10:00:00,1.170448E+04,1.569405E+03,7.173894E-01,1.098333E-01,1.436929E+04,0.000000E+00,8.807200E-01,0.000000E+00,1.180572E+04,0.000000E+00,7.235942E-01,0.000000E+00,1.519818E+04,4.563360E+03,9.315246E-01,3.193623E-01,1.180572E+04,0.000000E+00,7.235942E-01,0.000000E+00,1.180595E+04,0.000000E+00,7.236085E-01,0.000000E+00,1.531657E+04,0.000000E+00,9.387810E-01,0.000000E+00,1.590604E+05,0.000000E+00,9.749102E+00,0.000000E+00,1.498015E+05,0.000000E+00,9.181609E+00,0.000000E+00,1.431671E+04,0.000000E+00,8.774974E-01,0.000000E+00,1.436918E+04,0.000000E+00,8.807132E-01,0.000000E+00,1.531657E+04,0.000000E+00,9.387810E-01,0.000000E+00,5.457999E+04,0.000000E+00,3.345308E+00,0.000000E+00,1.436918E+04,0.000000E+00,8.807132E-01,0.000000E+00,1.531684E+04,0.000000E+00,9.387971E-01,0.000000E+00 
10:15:00,1.170448E+04,1.861201E+03,7.173894E-01,1.302544E-01,1.436929E+04,0.000000E+00,8.807200E-01,0.000000E+00,1.180572E+04,0.000000E+00,7.235942E-01,0.000000E+00,1.519818E+04,4.789364E+03,9.315246E-01,3.351790E-01,1.180572E+04,0.000000E+00,7.235942E-01,0.000000E+00,1.180595E+04,0.000000E+00,7.236085E-01,0.000000E+00,1.531657E+04,0.000000E+00,9.387810E-01,0.000000E+00,1.590604E+05,0.000000E+00,9.749102E+00,0.000000E+00,1.498015E+05,0.000000E+00,9.181609E+00,0.000000E+00,1.431671E+04,0.000000E+00,8.774974E-01,0.000000E+00,1.436918E+04,0.000000E+00,8.807132E-01,0.000000E+00,1.531657E+04,0.000000E+00,9.387810E-01,0.000000E+00,5.457999E+04,0.000000E+00,3.345308E+00,0.000000E+00,1.436918E+04,0.000000E+00,8.807132E-01,0.000000E+00,1.531684E+04,0.000000E+00,9.387971E-01,0.000000E+00 
10:30:00,1.170448E+04,2.105293E+03,7.173894E-01,1.473369E-01,1.436929E+04,0.000000E+00,8.807200E-01,0.000000E+00,1.180572E+04,0.000000E+00,7.235942E-01,0.000000E+00,1.519818E+04,4.979429E+03,9.315246E-01,3.484805E-01,1.180572E+04,0.000000E+00,7.235942E-01,0.000000E+00,1.180595E+04,0.000000E+00,7.236085E-01,0.000000E+00,1.531657E+04,0.000000E+00,9.387810E-01,0.000000E+00,1.590604E+05,0.000000E+00,9.749102E+00,0.000000E+00,1.498015E+05,0.000000E+00,9.181609E+00,0.000000E+00,1.431671E+04,0.000000E+00,8.774974E-01,0.000000E+00,1.436918E+04,0.000000E+00,8.807132E-01,0.000000E+00,1.531657E+04,0.000000E+00,9.387810E-01,0.000000E+00,5.458000E+04,0.000000E+00,3.345308E+00,0.000000E+00,1.436918E+04,0.000000E+00,8.807132E-01,0.000000E+00,1.531684E+04,0.000000E+00,9.387971E-01,0.000000E+00 
10:45:00,1.170448E+04,2.322866E+03,7.173894E-01,1.625635E-01,1.436929E+04,0.000000E+00,8.807200E-01,0.000000E+00,1.180572E+04,0.000000E+00,7.235942E-01,0.000000E+00,1.519818E+04,5.131617E+03,9.315246E-01,3.591312E-01,1.180572E+04,0.000000E+00,7.235942E-01,0.000000E+00,1.180595E+04,0.000000E+00,7.236085E-01,0.000000E+00,1.531657E+04,0.000000E+00,9.387810E-01,0.000000E+00,1.590604E+05,0.000000E+00,9.749102E+00,0.000000E+00,1.498015E+05,0.000000E+00,9.181609E+00,0.000000E+00,1.431671E+04,0.000000E+00,8.774974E-01,0.000000E+00,1.436918E+04,0.000000E+00,8.807132E-01,0.000000E+00,1.531657E+04,5.953747E+01,9.387810E-01,4.189727E-03,5.458000E+04,0.000000E+00,3.345308E+00,0.000000E+00,1.436918E+04,0.000000E+00,8.807132E-01,0.000000E+00,1.531684E+04,0.000000E+00,9.387971E-01,0.000000E+00 
11:00:00,1.170448E+04,2.501606E+03,7.173894E-01,1.750724E-01,1.436929E+04,0.000000E+00,8.807200E-01,0.000000E+00,1.180572E+04,0.000000E+00,7.235942E-01,0.000000E+00,1.519818E+04,5.242782E+03,9.315246E-01,3.669110E-01,1.180572E+04,0.000000E+00,7.235942E-01,0.000000E+00,1.180595E+04,0.000000E+00,7.236085E-01,0.000000E+00,1.531657E+04,0.000000E+00,9.387810E-01,0.000000E+00,1.590604E+05,0.000000E+00,9.749102E+00,0.000000E+00,1.498015E+05,0.000000E+00,9.181609E+00,0.000000E+00,1.431671E+04,0.000000E+00,8.774974E-01,0.000000E+00,1.436918E+04,0.000000E+00,8.807132E-01,0.000000E+00,1.531657E+04,2.134706E+02,9.387810E-01,1.496278E-02,5.458000E+04,0.000000E+00,3.345308E+00,0.000000E+00,1.436918E+04,0.000000E+00,8.807132E-01,0.000000E+00,1.531684E+04,0.000000E+00,9.387971E-01,0.000000E+00 
11:15:00,1.170448E+04,2.632851E+03,7.173894E-01,1.842575E-01,1.436929E+04,0.000000E+00,8.807200E-01,0.000000E+00,1.180572E+04,0.000000E+00,7.235942E-01,0.000000E+00,1.519818E+04,5.304599E+03,9.315246E-01,3.712372E-01,1.180572E+04,0.000000E+00,7.235942E-01,0.000000E+00,1.180595E+04,0.000000E+00,7.236085E-01,0.000000E+00,1.531657E+04,0.000000E+00,9.387810E-01,0.000000E+00,1.590604E+05,0.000000E+00,9.749102E+00,0.000000E+00,1.498015E+05,0.000000E+00,9.181609E+00,0.000000E+00,1.431671E+04,0.000000E+00,8.774974E-01,0.000000E+00,1.436918E+04,0.000000E+00,8.807132E-01,0.000000E+00,1.531657E+04,3.869753E+02,9.387810E-01,2.710534E-02,5.458000E+04,0.000000E+00,3.345308E+00,0.000000E+00,1.436918E+04,0.000000E+00,8.807132E-01,0.000000E+00,1.531684E+04,0.000000E+00,9.387971E-01,0.000000E+00 
11:30:00,1.170448E+04,2.703298E+03,7.173894E-01,1.891877E-01,1.436929E+04,0.000000E+00,8.807200E-01,0.000000E+00,1.180572E+04,0.000000E+00,7.235942E-01,0.000000E+00,1.519818E+04,5.304111E+03,9.315246E-01,3.712030E-01,1.180572E+04,0.000000E+00,7.235942E-01,0.000000E+00,1.180595E+04,0.000000E+00,7.236085E-01,0.000000E+00,1.531657E+04,0.000000E+00,9.387810E-01,0.000000E+00,1.590604E+05,0.000000E+00,9.749102E+00,0.000000E+00,1.498015E+05,0.000000E+00,9.181609E+00,0.000000E+00,1.431671E+04,0.000000E+00,8.774974E-01,0.000000E+00,1.436918E+04,0.000000E+00,8.807132E-01,0.000000E+00,1.531657E+04,6.346561E+02,9.387810E-01,4.443904E-02,5.458000E+04,0.000000E+00,3.345308E+00,0.000000E+00,1.436918E+04,0.000000E+00,8.807132E-01,0.000000E+00,1.531684E+04,0.000000E+00,9.387971E-01,0.000000E+00 
11:45:00,1.170448E+04,2.698192E+03,7.173894E-01,1.888303E-01,1.436929E+04,0.000000E+00,8.807200E-01,0.000000E+00,1.180572E+04,0.000000E+00,7.235942E-01,0.000000E+00,1.519818E+04,5.225252E+03,9.315246E-01,3.656842E-01,1.180572E+04,0.000000E+00,7.235942E-01,0.000000E+00,1.180595E+04,0.000000E+00,7.236085E-01,0.000000E+00,1.531657E+04,0.000000E+00,9.387810E-01,0.000000E+00,1.590604E+05,0.000000E+00,9.749102E+00,0.000000E+00,1.498015E+05,0.000000E+00,9.181609E+00,0.000000E+00,1.431671E+04,0.000000E+00,8.774974E-01,0.000000E+00,1.436918E+04,0.000000E+00,8.807132E-01,0.000000E+00,1.531657E+04,8.886344E+02,9.387810E-01,6.219040E-02,5.458000E+04,0.000000E+00,3.345308E+00,0.000000E+00,1.436918E+04,0.000000E+00,8.807132E-01,0.000000E+00,1.531684E+04,0.000000E+00,9.387971E-01,0.000000E+00 
12:00:00,1.170448E+04,2.609745E+03,7.173894E-01,1.826404E-01,1.436929E+04,0.000000E+00,8.807200E-01,0.000000E+00,1.180572E+04,0.000000E+00,7.235942E-01,0.000000E+00,1.519818E+04,5.058925E+03,9.315246E-01,3.540439E-01,1.180572E+04,0.000000E+00,7.235942E-01,0.000000E+00,1.180595E+04,0.000000E+00,7.236085E-01,0.000000E+00,1.531657E+04,0.000000E+00,9.387810E-01,0.000000E+00,1.590604E+05,0.000000E+00,9.749102E+00,0.000000E+00,1.498015E+05,0.000000E+00,9.181609E+00,0.000000E+00,1.431671E+04,0.000000E+00,8.774974E-01,0.000000E+00,1.436918E+04,0.000000E+00,8.807132E-01,0.000000E+00,1.531657E+04,1.114175E+03,9.387810E-01,7.797442E-02,5.458000E+04,0.000000E+00,3.345308E+00,0.000000E+00,1.436918E+04,0.000000E+00,8.807132E-01,0.000000E+00,1.531684E+04,0.000000E+00,9.387971E-01,0.000000E+00 
12:15:00,1.170448E+04,2.457189E+03,7.173894E-01,1.719639E-01,1.436929E+04,0.000000E+00,8.807200E-01,0.000000E+00,1.180572E+04,0.000000E+00,7.235942E-01,0.000000E+00,1.519818E+04,4.825482E+03,9.315246E-01,3.377067E-01,1.180572E+04,0.000000E+00,7.235942E-01,0.000000E+00,1.180595E+04,0.000000E+00,7.236085E-01,0.000000E+00,1.531657E+04,0.000000E+00,9.387810E-01,0.000000E+00,1.590604E+05,0.000000E+00,9.749102E+00,0.000000E+00,1.498015E+05,0.000000E+00,9.181609E+00,0.000000E+00,1.431671E+04,0.000000E+00,8.774974E-01,0.000000E+00,1.436918E+04,0.000000E+00,8.807132E-01,0.000000E+00,1.531657E+04,1.384547E+03,9.387810E-01,9.689619E-02,5.458000E+04,0.000000E+00,3.345308E+00,0.000000E+00,1.436918E+04,0.000000E+00,8.807132E-01,0.000000E+00,1.531684E+04,0.000000E+00,9.387971E-01,0.000000E+00 
12:30:00,1.170448E+04,2.285670E+03,7.173894E-01,1.599604E-01,1.436929E+04,0.000000E+00,8.807200E-01,0.000000E+00,1.180572E+04,0.000000E+00,7.235942E-01,0.000000E+00,1.519818E+04,4.574117E+03,9.315246E-01,3.201151E-01,1.180572E+04,0.000000E+00,7.235942E-01,0.000000E+00,1.180595E+04,0.000000E+00,7.236085E-01,0.000000E+00,1.531657E+04,0.000000E+00,9.387810E-01,0.000000E+00,1.590604E+05,0.000000E+00,9.749102E+00,0.000000E+00,1.498015E+05,0.000000E+00,9.181609E+00,0.000000E+00,1.431671E+04,0.000000E+00,8.774974E-01,0.000000E+00,1.436918E+04,0.000000E+00,8.807132E-01,0.000000E+00,1.531657E+04,1.643475E+03,9.387810E-01,1.150170E-01,5.458000E+04,0.000000E+00,3.345308E+00,0.000000E+00,1.436918E+04,0.000000E+00,8.807132E-01,0.000000E+00,1.531684E+04,0.000000E+00,9.387971E-01,0.000000E+00 
12:45:00,1.170448E+04,2.132028E+03,7.173894E-01,1.492079E-01,1.436929E+04,0.000000E+00,8.807200E-01,0.000000E+00,1.180572E+04,0.000000E+00,7.235942E-01,0.000000E+00,1.519818E+04,4.347171E+03,9.315246E-01,3.042325E-01,1.180572E+04,0.000000E+00,7.235942E-01,0.000000E+00,1.180595E+04,0.000000E+00,7.236085E-01,0.000000E+00,1.531657E+04,0.000000E+00,9.387810E-01,0.000000E+00,1.590604E+05,0.000000E+00,9.749102E+00,0.000000E+00,1.498015E+05,0.000000E+00,9.181609E+00,0.000000E+00,1.431671E+04,0.000000E+00,8.774974E-01,0.000000E+00,1.436918E+04,0.000000E+00,8.807132E-01,0.000000E+00,1.531657E+04,1.896854E+03,9.387810E-01,1.327495E-01,5.458000E+04,0.000000E+00,3.345308E+00,0.000000E+00,1.436918E+04,0.000000E+00,8.807132E-01,0.000000E+00,1.531684E+04,6.951462E+01,9.387971E-01,4.867792E-03 
13:00:00,1.170448E+04,2.020279E+03,7.173894E-01,1.413873E-01,1.436929E+04,0.000000E+00,8.807200E-01,0.000000E+00,1.180572E+04,0.000000E+00,7.235942E-01,0.000000E+00,1.519818E+04,4.173451E+03,9.315246E-01,2.920749E-01,1.180572E+04,0.000000E+00,7.235942E-01,0.000000E+00,1.180595E+04,0.000000E+00,7.236085E-01,0.000000E+00,1.531657E+04,0.000000E+00,9.387810E-01,0.000000E+00,1.590604E+05,0.000000E+00,9.749102E+00,0.000000E+00,1.498015E+05,0.000000E+00,9.181609E+00,0.000000E+00,1.431671E+04,0.000000E+00,8.774974E-01,0.000000E+00,1.436918E+04,0.000000E+00,8.807132E-01,0.000000E+00,1.531657E+04,2.141404E+03,9.387810E-01,1.498641E-01,5.458000E+04,0.000000E+00,3.345308E+00,0.000000E+00,1.436918E+04,0.000000E+00,8.807132E-01,0.000000E+00,1.531684E+04,1.971650E+02,9.387971E-01,1.380130E-02 
13:15:00,1.170448E+04,1.950003E+03,7.173894E-01,1.364691E-01,1.436929E+04,0.000000E+00,8.807200E-01,0.000000E+00,1.180572E+04,0.000000E+00,7.235942E-01,0.000000E+00,1.519818E+04,4.054896E+03,9.315246E-01,2.837780E-01,1.180572E+04,0.000000E+00,7.235942E-01,0.000000E+00,1.180595E+04,0.000000E+00,7.236085E-01,0.000000E+00,1.531657E+04,0.000000E+00,9.387810E-01,0.000000E+00,1.590604E+05,0.000000E+00,9.749102E+00,0.000000E+00,1.498015E+05,0.000000E+00,9.181609E+00,0.000000E+00,1.431671E+04,0.000000E+00,8.774974E-01,0.000000E+00,1.436918E+04,0.000000E+00,8.807132E-01,0.000000E+00,1.531657E+04,2.373727E+03,9.387810E-01,1.661230E-01,5.458000E+04,0.000000E+00,3.345308E+00,0.000000E+00,1.436918E+04,0.000000E+00,8.807132E-01,0.000000E+00,1.531684E+04,4.086542E+02,9.387971E-01,2.860216E-02 
13:30:00,1.170448E+04,1.898501E+03,7.173894E-01,1.328647E-01,1.436929E+04,0.000000E+00,8.807200E-01,0.000000E+00,1.180572E+04,3.934807E+01,7.235942E-01,2.768088E-03,1.519818E+04,3.967422E+03,9.315246E-01,2.776562E-01,1.180572E+04,0.000000E+00,7.235942E-01,0.000000E+00,1.180595E+04,0.000000E+00,7.236085E-01,0.000000E+00,1.531657E+04,0.000000E+00,9.387810E-01,0.000000E+00,1.590604E+05,0.000000E+00,9.749102E+00,0.000000E+00,1.498015E+05,0.000000E+00,9.181609E+00,0.000000E+00,1.431671E+04,0.000000E+00,8.774974E-01,0.000000E+00,1.436918E+04,0.000000E+00,8.807132E-01,0.000000E+00,1.531657E+04,2.590887E+03,9.387810E-01,1.813207E-01,5.458000E+04,0.000000E+00,3.345308E+00,0.000000E+00,1.436918E+04,0.000000E+00,8.807132E-01,0.000000E+00,1.531684E+04,7.143936E+02,9.387971E-01,4.999904E-02 
