Time,THERMAL ZONE 3:CHICAGO OHARE INTL AP ANN HTG 99.6% CONDNS DB:Des Heat Load [W],THERMAL ZONE 3::Des Sens Cool Load [W],THERMAL ZONE 3:CHICAGO OHARE INTL AP ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],THERMAL ZONE 3::Des Cool Mass Flow [kg/s],THERMAL ZONE 6:CHICAGO OHARE INTL AP ANN HTG 99.6% CONDNS DB:Des Heat Load [W],THERMAL ZONE 6:CHICAGO OHARE INTL AP ANN CLG .4% CONDNS DB=>MWB:Des Sens Cool Load [W],THERMAL ZONE 6:CHICAGO OHARE INTL AP ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],THERMAL ZONE 6:CHICAGO OHARE INTL AP ANN CLG .4% CONDNS DB=>MWB:Des Cool Mass Flow [kg/s],THERMAL ZONE 4:CHICAGO OHARE INTL AP ANN HTG 99.6% CONDNS DB:Des Heat Load [W],THERMAL ZONE 4:CHICAGO OHARE INTL AP ANN CLG .4% CONDNS DB=>MWB:Des Sens Cool Load [W],THERMAL ZONE 4:CHICAGO OHARE INTL AP ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],THERMAL ZONE 4:CHICAGO OHARE INTL AP ANN CLG .4% CONDNS DB=>MWB:Des Cool Mass Flow [kg/s],THERMAL ZONE 11:CHICAGO OHARE INTL AP ANN HTG 99.6% CONDNS DB:Des Heat Load [W],THERMAL ZONE 11::Des Sens Cool Load [W],THERMAL ZONE 11:CHICAGO OHARE INTL AP ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],THERMAL ZONE 11::Des Cool Mass Flow [kg/s],THERMAL ZONE 15:CHICAGO OHARE INTL AP ANN HTG 99.6% CONDNS DB:Des Heat Load [W],THERMAL ZONE 15:CHICAGO OHARE INTL AP ANN CLG .4% CONDNS DB=>MWB:Des Sens Cool Load [W],THERMAL ZONE 15:CHICAGO OHARE INTL AP ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],THERMAL ZONE 15:CHICAGO OHARE INTL AP ANN CLG .4% CONDNS DB=>MWB:Des Cool Mass Flow [kg/s],THERMAL ZONE 8:CHICAGO OHARE INTL AP ANN HTG 99.6% CONDNS DB:Des Heat Load [W],THERMAL ZONE 8:CHICAGO OHARE INTL AP ANN CLG .4% CONDNS DB=>MWB:Des Sens Cool Load [W],THERMAL ZONE 8:CHICAGO OHARE INTL AP ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],THERMAL ZONE 8:CHICAGO OHARE INTL AP ANN CLG .4% CONDNS DB=>MWB:Des Cool Mass Flow [kg/s],THERMAL ZONE 2:CHICAGO OHARE INTL AP ANN HTG 99.6% CONDNS DB:Des Heat Load [W],THERMAL ZONE 2:CHICAGO OHARE INTL AP ANN CLG .4% CONDNS DB=>MWB:Des Sens Cool Load [W],THERMAL ZONE 2:CHICAGO OHARE INTL AP ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],THERMAL ZONE 2:CHICAGO OHARE INTL AP ANN CLG .4% CONDNS DB=>MWB:Des Cool Mass Flow [kg/s],THERMAL ZONE 9:CHICAGO OHARE INTL AP ANN HTG 99.6% CONDNS DB:Des Heat Load [W],THERMAL ZONE 9:CHICAGO OHARE INTL AP ANN CLG .4% CONDNS DB=>MWB:Des Sens Cool Load [W],THERMAL ZONE 9:CHICAGO OHARE INTL AP ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],THERMAL ZONE 9:CHICAGO OHARE INTL AP ANN CLG .4% CONDNS DB=>MWB:Des Cool Mass Flow [kg/s],THERMAL ZONE 12:CHICAGO OHARE INTL AP ANN HTG 99.6% CONDNS DB:Des Heat Load [W],THERMAL ZONE 12:CHICAGO OHARE INTL AP ANN CLG .4% CONDNS DB=>MWB:Des Sens Cool Load [W],THERMAL ZONE 12:CHICAGO OHARE INTL AP ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],THERMAL ZONE 12:CHICAGO OHARE INTL AP ANN CLG .4% CONDNS DB=>MWB:Des Cool Mass Flow [kg/s],THERMAL ZONE 7:CHICAGO OHARE INTL AP ANN HTG 99.6% CONDNS DB:Des Heat Load [W],THERMAL ZONE 7::Des Sens Cool Load [W],THERMAL ZONE 7:CHICAGO OHARE INTL AP ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],THERMAL ZONE 7::Des Cool Mass Flow [kg/s],THERMAL ZONE 1:CHICAGO OHARE INTL AP ANN HTG 99.6% CONDNS DB:Des Heat Load [W],THERMAL ZONE 1:CHICAGO OHARE INTL AP ANN CLG .4% CONDNS DB=>MWB:Des Sens Cool Load [W],THERMAL ZONE 1:CHICAGO OHARE INTL AP ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],THERMAL ZONE 1:CHICAGO OHARE INTL AP ANN CLG .4% CONDNS DB=>MWB:Des Cool Mass Flow [kg/s],THERMAL ZONE 5:CHICAGO OHARE INTL AP ANN HTG 99.6% CONDNS DB:Des Heat Load [W],THERMAL ZONE 5:CHICAGO OHARE INTL AP ANN CLG .4% CONDNS DB=>MWB:Des Sens Cool Load [W],THERMAL ZONE 5:CHICAGO OHARE INTL AP ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],THERMAL ZONE 5:CHICAGO OHARE INTL AP ANN CLG .4% CONDNS DB=>MWB:Des Cool Mass Flow [kg/s],THERMAL ZONE 14:CHICAGO OHARE INTL AP ANN HTG 99.6% CONDNS DB:Des Heat Load [W],THERMAL ZONE 14:CHICAGO OHARE INTL AP ANN CLG .4% CONDNS DB=>MWB:Des Sens Cool Load [W],THERMAL ZONE 14:CHICAGO OHARE INTL AP ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],THERMAL ZONE 14:CHICAGO OHARE INTL AP ANN CLG .4% CONDNS DB=>MWB:Des Cool Mass Flow [kg/s],THERMAL ZONE 10:CHICAGO OHARE INTL AP ANN HTG 99.6% CONDNS DB:Des Heat Load [W],THERMAL ZONE 10:CHICAGO OHARE INTL AP ANN CLG .4% CONDNS DB=>MWB:Des Sens Cool Load [W],THERMAL ZONE 10:CHICAGO OHARE INTL AP ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],THERMAL ZONE 10:CHICAGO OHARE INTL AP ANN CLG .4% CONDNS DB=>MWB:Des Cool Mass Flow [kg/s],THERMAL ZONE 13:CHICAGO OHARE INTL AP ANN HTG 99.6% CONDNS DB:Des Heat Load [W],THERMAL ZONE 13:CHICAGO OHARE INTL AP ANN CLG .4% CONDNS DB=>MWB:Des Sens Cool Load [W],THERMAL ZONE 13:CHICAGO OHARE INTL AP ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],THERMAL ZONE 13:CHICAGO OHARE INTL AP ANN CLG .4% CONDNS DB=>MWB:Des Cool Mass Flow [kg/s] 
20:45:00,1.771524E+04,0.000000E+00,1.085800E+00,0.000000E+00,1.937090E+04,3.307865E+03,1.187278E+00,2.314977E-01,1.693993E+04,1.651391E+03,1.038280E+00,1.155710E-01,3.749243E+04,0.000000E+00,2.297980E+00,0.000000E+00,1.771524E+04,0.000000E+00,1.085800E+00,0.000000E+00,8.518588E+03,4.207094E+03,5.221199E-01,2.944294E-01,8.790279E+03,0.000000E+00,5.387724E-01,0.000000E+00,1.937090E+04,4.073854E+03,1.187278E+00,2.851047E-01,1.693993E+04,2.675744E+03,1.038280E+00,1.872593E-01,1.602070E+04,0.000000E+00,9.819379E-01,0.000000E+00,9.699204E+03,4.758513E+03,5.944820E-01,3.330199E-01,8.876702E+03,0.000000E+00,5.440694E-01,0.000000E+00,4.020479E+04,1.023468E+03,2.464225E+00,7.162684E-02,9.542630E+03,1.845528E+03,5.848854E-01,1.291575E-01,8.380250E+03,1.168428E+03,5.136410E-01,8.177131E-02 
21:00:00,1.771524E+04,0.000000E+00,1.085800E+00,0.000000E+00,1.937090E+04,3.051777E+03,1.187278E+00,2.135757E-01,1.693993E+04,1.433994E+03,1.038280E+00,1.003567E-01,3.749243E+04,0.000000E+00,2.297980E+00,0.000000E+00,1.771524E+04,0.000000E+00,1.085800E+00,0.000000E+00,8.518588E+03,3.872342E+03,5.221199E-01,2.710021E-01,8.790279E+03,0.000000E+00,5.387724E-01,0.000000E+00,1.937090E+04,3.819092E+03,1.187278E+00,2.672754E-01,1.693993E+04,2.425369E+03,1.038280E+00,1.697371E-01,1.602070E+04,0.000000E+00,9.819379E-01,0.000000E+00,9.699204E+03,4.405634E+03,5.944820E-01,3.083240E-01,8.876702E+03,0.000000E+00,5.440694E-01,0.000000E+00,4.020479E+04,1.004845E+03,2.464225E+00,7.032354E-02,9.542630E+03,1.728361E+03,5.848854E-01,1.209577E-01,8.380250E+03,1.051912E+03,5.136410E-01,7.361706E-02 
21:15:00,1.771524E+04,0.000000E+00,1.085800E+00,0.000000E+00,1.937090E+04,2.827114E+03,1.187278E+00,1.978528E-01,1.693993E+04,1.237653E+03,1.038280E+00,8.661597E-02,3.749243E+04,0.000000E+00,2.297980E+00,0.000000E+00,1.771524E+04,0.000000E+00,1.085800E+00,0.000000E+00,8.518588E+03,3.573975E+03,5.221199E-01,2.501212E-01,8.790279E+03,0.000000E+00,5.387724E-01,0.000000E+00,1.937090E+04,3.583638E+03,1.187278E+00,2.507974E-01,1.693993E+04,2.190778E+03,1.038280E+00,1.533194E-01,1.602070E+04,0.000000E+00,9.819379E-01,0.000000E+00,9.699204E+03,4.096893E+03,5.944820E-01,2.867171E-01,8.876702E+03,0.000000E+00,5.440694E-01,0.000000E+00,4.020479E+04,9.829686E+02,2.464225E+00,6.879262E-02,9.542630E+03,1.620030E+03,5.848854E-01,1.133762E-01,8.380250E+03,9.418240E+02,5.136410E-01,6.591264E-02 
21:30:00,1.771524E+04,0.000000E+00,1.085800E+00,0.000000E+00,1.937090E+04,2.623388E+03,1.187278E+00,1.835952E-01,1.693993E+04,1.056876E+03,1.038280E+00,7.396441E-02,3.749243E+04,0.000000E+00,2.297980E+00,0.000000E+00,1.771524E+04,0.000000E+00,1.085800E+00,0.000000E+00,8.518588E+03,3.302428E+03,5.221199E-01,2.311172E-01,8.790279E+03,0.000000E+00,5.387724E-01,0.000000E+00,1.937090E+04,3.363849E+03,1.187278E+00,2.354157E-01,1.693993E+04,1.967528E+03,1.038280E+00,1.376955E-01,1.602070E+04,0.000000E+00,9.819379E-01,0.000000E+00,9.699204E+03,3.820710E+03,5.944820E-01,2.673887E-01,8.876702E+03,0.000000E+00,5.440694E-01,0.000000E+00,4.020479E+04,9.590944E+02,2.464225E+00,6.712178E-02,9.542630E+03,1.517871E+03,5.848854E-01,1.062267E-01,8.380250E+03,8.366094E+02,5.136410E-01,5.854929E-02 
21:45:00,1.771524E+04,0.000000E+00,1.085800E+00,0.000000E+00,1.937090E+04,2.434089E+03,1.187278E+00,1.703474E-01,1.693993E+04,8.892598E+02,1.038280E+00,6.223398E-02,3.749243E+04,0.000000E+00,2.297980E+00,0.000000E+00,1.771524E+04,0.000000E+00,1.085800E+00,0.000000E+00,8.518588E+03,3.052218E+03,5.221199E-01,2.136065E-01,8.790279E+03,0.000000E+00,5.387724E-01,0.000000E+00,1.937090E+04,3.155526E+03,1.187278E+00,2.208364E-01,1.693993E+04,1.752720E+03,1.038280E+00,1.226624E-01,1.602070E+04,0.000000E+00,9.819379E-01,0.000000E+00,9.699204E+03,3.569627E+03,5.944820E-01,2.498169E-01,8.876702E+03,0.000000E+00,5.440694E-01,0.000000E+00,4.020479E+04,9.313918E+02,2.464225E+00,6.518301E-02,9.542630E+03,1.420295E+03,5.848854E-01,9.939799E-02,8.380250E+03,7.359635E+02,5.136410E-01,5.150569E-02 
22:00:00,1.771524E+04,0.000000E+00,1.085800E+00,0.000000E+00,1.937090E+04,2.253903E+03,1.187278E+00,1.577372E-01,1.693993E+04,7.337426E+02,1.038280E+00,5.135026E-02,3.749243E+04,0.000000E+00,2.297980E+00,0.000000E+00,1.771524E+04,0.000000E+00,1.085800E+00,0.000000E+00,8.518588E+03,2.819851E+03,5.221199E-01,1.973445E-01,8.790279E+03,0.000000E+00,5.387724E-01,0.000000E+00,1.937090E+04,2.955838E+03,1.187278E+00,2.068615E-01,1.693993E+04,1.546797E+03,1.038280E+00,1.082511E-01,1.602070E+04,0.000000E+00,9.819379E-01,0.000000E+00,9.699204E+03,3.338708E+03,5.944820E-01,2.336563E-01,8.876702E+03,0.000000E+00,5.440694E-01,0.000000E+00,4.020479E+04,8.996544E+02,2.464225E+00,6.296187E-02,9.542630E+03,1.325804E+03,5.848854E-01,9.278511E-02,8.380250E+03,6.399886E+02,5.136410E-01,4.478898E-02 
22:15:00,1.771524E+04,0.000000E+00,1.085800E+00,0.000000E+00,1.937090E+04,2.082816E+03,1.187278E+00,1.457638E-01,1.693993E+04,5.876987E+02,1.038280E+00,4.112952E-02,3.749243E+04,0.000000E+00,2.297980E+00,0.000000E+00,1.771524E+04,0.000000E+00,1.085800E+00,0.000000E+00,8.518588E+03,2.603820E+03,5.221199E-01,1.822258E-01,8.790279E+03,0.000000E+00,5.387724E-01,0.000000E+00,1.937090E+04,2.763145E+03,1.187278E+00,1.933760E-01,1.693993E+04,1.350721E+03,1.038280E+00,9.452891E-02,1.602070E+04,0.000000E+00,9.819379E-01,0.000000E+00,9.699204E+03,3.125127E+03,5.944820E-01,2.187089E-01,8.876702E+03,0.000000E+00,5.440694E-01,0.000000E+00,4.020479E+04,8.631841E+02,2.464225E+00,6.040950E-02,9.542630E+03,1.234376E+03,5.848854E-01,8.638657E-02,8.380250E+03,5.491505E+02,5.136410E-01,3.843177E-02 
22:30:00,1.771524E+04,0.000000E+00,1.085800E+00,0.000000E+00,1.937090E+04,1.920018E+03,1.187278E+00,1.343706E-01,1.693993E+04,4.487191E+02,1.038280E+00,3.140317E-02,3.749243E+04,0.000000E+00,2.297980E+00,0.000000E+00,1.771524E+04,0.000000E+00,1.085800E+00,0.000000E+00,8.518588E+03,2.401600E+03,5.221199E-01,1.680737E-01,8.790279E+03,0.000000E+00,5.387724E-01,0.000000E+00,1.937090E+04,2.576496E+03,1.187278E+00,1.803136E-01,1.693993E+04,1.164723E+03,1.038280E+00,8.151198E-02,1.602070E+04,0.000000E+00,9.819379E-01,0.000000E+00,9.699204E+03,2.926798E+03,5.944820E-01,2.048291E-01,8.876702E+03,0.000000E+00,5.440694E-01,0.000000E+00,4.020479E+04,8.215841E+02,2.464225E+00,5.749813E-02,9.542630E+03,1.146265E+03,5.848854E-01,8.022026E-02,8.380250E+03,4.633494E+02,5.136410E-01,3.242706E-02 
22:45:00,1.771524E+04,0.000000E+00,1.085800E+00,0.000000E+00,1.937090E+04,1.764755E+03,1.187278E+00,1.235046E-01,1.693993E+04,3.144057E+02,1.038280E+00,2.200338E-02,3.749243E+04,0.000000E+00,2.297980E+00,0.000000E+00,1.771524E+04,0.000000E+00,1.085800E+00,0.000000E+00,8.518588E+03,2.211064E+03,5.221199E-01,1.547392E-01,8.790279E+03,0.000000E+00,5.387724E-01,0.000000E+00,1.937090E+04,2.396618E+03,1.187278E+00,1.677250E-01,1.693993E+04,9.891171E+02,1.038280E+00,6.922239E-02,1.602070E+04,0.000000E+00,9.819379E-01,0.000000E+00,9.699204E+03,2.742220E+03,5.944820E-01,1.919116E-01,8.876702E+03,0.000000E+00,5.440694E-01,0.000000E+00,4.020479E+04,7.746695E+02,2.464225E+00,5.421482E-02,9.542630E+03,1.061461E+03,5.848854E-01,7.428534E-02,8.380250E+03,3.837459E+02,5.136410E-01,2.685608E-02 
23:00:00,1.771524E+04,0.000000E+00,1.085800E+00,0.000000E+00,1.937090E+04,1.616411E+03,1.187278E+00,1.131230E-01,1.693993E+04,1.858169E+02,1.038280E+00,1.300421E-02,3.749243E+04,0.000000E+00,2.297980E+00,0.000000E+00,1.771524E+04,0.000000E+00,1.085800E+00,0.000000E+00,8.518588E+03,2.030682E+03,5.221199E-01,1.421153E-01,8.790279E+03,0.000000E+00,5.387724E-01,0.000000E+00,1.937090E+04,2.223508E+03,1.187278E+00,1.556100E-01,1.693993E+04,8.248765E+02,1.038280E+00,5.772818E-02,1.602070E+04,0.000000E+00,9.819379E-01,0.000000E+00,9.699204E+03,2.568995E+03,5.944820E-01,1.797886E-01,8.876702E+03,0.000000E+00,5.440694E-01,0.000000E+00,4.020479E+04,7.224414E+02,2.464225E+00,5.055965E-02,9.542630E+03,9.798896E+02,5.848854E-01,6.857662E-02,8.380250E+03,3.077320E+02,5.136410E-01,2.153633E-02 
23:15:00,1.771524E+04,0.000000E+00,1.085800E+00,0.000000E+00,1.937090E+04,1.473517E+03,1.187278E+00,1.031227E-01,1.693993E+04,9.057201E+01,1.038280E+00,6.338594E-03,3.749243E+04,0.000000E+00,2.297980E+00,0.000000E+00,1.771524E+04,0.000000E+00,1.085800E+00,0.000000E+00,8.518588E+03,1.858107E+03,5.221199E-01,1.300378E-01,8.790279E+03,0.000000E+00,5.387724E-01,0.000000E+00,1.937090E+04,2.055999E+03,1.187278E+00,1.438871E-01,1.693993E+04,6.693884E+02,1.038280E+00,4.684650E-02,1.602070E+04,0.000000E+00,9.819379E-01,0.000000E+00,9.699204E+03,2.404926E+03,5.944820E-01,1.683064E-01,8.876702E+03,0.000000E+00,5.440694E-01,0.000000E+00,4.020479E+04,6.650532E+02,2.464225E+00,4.654335E-02,9.542630E+03,9.009755E+02,5.848854E-01,6.305389E-02,8.380250E+03,2.344648E+02,5.136410E-01,1.640879E-02 
23:30:00,1.771524E+04,0.000000E+00,1.085800E+00,0.000000E+00,1.937090E+04,1.335283E+03,1.187278E+00,9.344851E-02,1.693993E+04,2.892852E+01,1.038280E+00,2.024534E-03,3.749243E+04,0.000000E+00,2.297980E+00,0.000000E+00,1.771524E+04,0.000000E+00,1.085800E+00,0.000000E+00,8.518588E+03,1.693245E+03,5.221199E-01,1.185001E-01,8.790279E+03,0.000000E+00,5.387724E-01,0.000000E+00,1.937090E+04,1.893543E+03,1.187278E+00,1.325178E-01,1.693993E+04,5.195474E+02,1.038280E+00,3.636002E-02,1.602070E+04,0.000000E+00,9.819379E-01,0.000000E+00,9.699204E+03,2.248373E+03,5.944820E-01,1.573502E-01,8.876702E+03,0.000000E+00,5.440694E-01,0.000000E+00,4.020479E+04,6.027611E+02,2.464225E+00,4.218385E-02,9.542630E+03,8.244218E+02,5.848854E-01,5.769636E-02,8.380250E+03,1.630660E+02,5.136410E-01,1.141202E-02 
23:45:00,1.771524E+04,0.000000E+00,1.085800E+00,0.000000E+00,1.937090E+04,1.201204E+03,1.187278E+00,8.406508E-02,1.693993E+04,0.000000E+00,1.038280E+00,0.000000E+00,3.749243E+04,0.000000E+00,2.297980E+00,0.000000E+00,1.771524E+04,0.000000E+00,1.085800E+00,0.000000E+00,8.518588E+03,1.535812E+03,5.221199E-01,1.074823E-01,8.790279E+03,0.000000E+00,5.387724E-01,0.000000E+00,1.937090E+04,1.735751E+03,1.187278E+00,1.214748E-01,1.693993E+04,3.737812E+02,1.038280E+00,2.615871E-02,1.602070E+04,0.000000E+00,9.819379E-01,0.000000E+00,9.699204E+03,2.097956E+03,5.944820E-01,1.468234E-01,8.876702E+03,0.000000E+00,5.440694E-01,0.000000E+00,4.020479E+04,5.358900E+02,2.464225E+00,3.750390E-02,9.542630E+03,7.500417E+02,5.848854E-01,5.249094E-02,8.380250E+03,9.500929E+01,5.136410E-01,6.649133E-03 
24:00:00,1.771524E+04,0.000000E+00,1.085800E+00,0.000000E+00,1.937090E+04,1.070926E+03,1.187278E+00,7.494774E-02,1.693993E+04,0.000000E+00,1.038280E+00,0.000000E+00,3.749243E+04,0.000000E+00,2.297980E+00,0.000000E+00,1.771524E+04,0.000000E+00,1.085800E+00,0.000000E+00,8.518588E+03,1.385486E+03,5.221199E-01,9.696190E-02,8.790279E+03,0.000000E+00,5.387724E-01,0.000000E+00,1.937090E+04,1.582338E+03,1.187278E+00,1.107384E-01,1.693993E+04,2.300164E+02,1.038280E+00,1.609747E-02,1.602070E+04,0.000000E+00,9.819379E-01,0.000000E+00,9.699204E+03,1.953729E+03,5.944820E-01,1.367298E-01,8.876702E+03,0.000000E+00,5.440694E-01,0.000000E+00,4.020479E+04,4.648164E+02,2.464225E+00,3.252985E-02,9.542630E+03,6.777029E+02,5.848854E-01,4.742838E-02,8.380250E+03,4.555256E+01,5.136410E-01,3.187952E-03 
Peak,1.771524E+04,0.000000E+00,1.085800E+00,0.000000E+00,1.937090E+04,7.134551E+03,1.187278E+00,4.993046E-01,1.693993E+04,5.185950E+03,1.038280E+00,3.629336E-01,3.749243E+04,0.000000E+00,2.297980E+00,0.000000E+00,1.771524E+04,7.919536E+03,1.085800E+00,5.542378E-01,8.518588E+03,1.171354E+04,5.221199E-01,8.197608E-01,8.790279E+03,6.768142E+03,5.387724E-01,4.736609E-01,1.937090E+04,1.585061E+04,1.187278E+00,1.109290E+00,1.693993E+04,1.428118E+04,1.038280E+00,9.994548E-01,1.602070E+04,0.000000E+00,9.819379E-01,0.000000E+00,9.699204E+03,1.249000E+04,5.944820E-01,8.741003E-01,8.876702E+03,8.469314E+03,5.440694E-01,5.927163E-01,4.020479E+04,1.045405E+03,2.464225E+00,7.316197E-02,9.542630E+03,1.054393E+04,5.848854E-01,7.379069E-01,8.380250E+03,9.886509E+03,5.136410E-01,6.918977E-01 

Peak Vol Flow (m3/s),,,9.018096E-01,0.000000E+00,,,9.860922E-01,4.146968E-01,,,8.623419E-01,3.014341E-01,,,1.908585E+00,0.000000E+00,,,9.018096E-01,4.603215E-01,,,4.336461E-01,6.808514E-01,,,4.474767E-01,3.933984E-01,,,9.860922E-01,9.213193E-01,,,8.623419E-01,8.300960E-01,,,8.155473E-01,0.000000E+00,,,4.937463E-01,7.259829E-01,,,4.518762E-01,4.922798E-01,,,2.046659E+00,6.076459E-02,,,4.857758E-01,6.128677E-01,,,4.266039E-01,5.746548E-01 
