Time,THERMAL ZONE 2:CHICAGO OHARE INTL AP ANN HTG 99.6% CONDNS DB:Des Heat Load [W],THERMAL ZONE 2::Des Sens Cool Load [W],THERMAL ZONE 2:CHICAGO OHARE INTL AP ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],THERMAL ZONE 2::Des Cool Mass Flow [kg/s],THERMAL ZONE 5:CHICAGO OHARE INTL AP ANN HTG 99.6% CONDNS DB:Des Heat Load [W],THERMAL ZONE 5::Des Sens Cool Load [W],THERMAL ZONE 5:CHICAGO OHARE INTL AP ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],THERMAL ZONE 5::Des Cool Mass Flow [kg/s],THERMAL ZONE 8:CHICAGO OHARE INTL AP ANN HTG 99.6% CONDNS DB:Des Heat Load [W],THERMAL ZONE 8::Des Sens Cool Load [W],THERMAL ZONE 8:CHICAGO OHARE INTL AP ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],THERMAL ZONE 8::Des Cool Mass Flow [kg/s],THERMAL ZONE 3:CHICAGO OHARE INTL AP ANN HTG 99.6% CONDNS DB:Des Heat Load [W],THERMAL ZONE 3:CHICAGO OHARE INTL AP ANN CLG .4% CONDNS DB=>MWB:Des Sens Cool Load [W],THERMAL ZONE 3:CHICAGO OHARE INTL AP ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],THERMAL ZONE 3:CHICAGO OHARE INTL AP ANN CLG .4% CONDNS DB=>MWB:Des Cool Mass Flow [kg/s],THERMAL ZONE 9:CHICAGO OHARE INTL AP ANN HTG 99.6% CONDNS DB:Des Heat Load [W],THERMAL ZONE 9:CHICAGO OHARE INTL AP ANN CLG .4% CONDNS DB=>MWB:Des Sens Cool Load [W],THERMAL ZONE 9:CHICAGO OHARE INTL AP ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],THERMAL ZONE 9:CHICAGO OHARE INTL AP ANN CLG .4% CONDNS DB=>MWB:Des Cool Mass Flow [kg/s],THERMAL ZONE 6:CHICAGO OHARE INTL AP ANN HTG 99.6% CONDNS DB:Des Heat Load [W],THERMAL ZONE 6:CHICAGO OHARE INTL AP ANN CLG .4% CONDNS DB=>MWB:Des Sens Cool Load [W],THERMAL ZONE 6:CHICAGO OHARE INTL AP ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],THERMAL ZONE 6:CHICAGO OHARE INTL AP ANN CLG .4% CONDNS DB=>MWB:Des Cool Mass Flow [kg/s],THERMAL ZONE 4:CHICAGO OHARE INTL AP ANN HTG 99.6% CONDNS DB:Des Heat Load [W],THERMAL ZONE 4:CHICAGO OHARE INTL AP ANN CLG .4% CONDNS DB=>MWB:Des Sens Cool Load [W],THERMAL ZONE 4:CHICAGO OHARE INTL AP ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],THERMAL ZONE 4:CHICAGO OHARE INTL AP ANN CLG .4% CONDNS DB=>MWB:Des Cool Mass Flow [kg/s],THERMAL ZONE 7:CHICAGO OHARE INTL AP ANN HTG 99.6% CONDNS DB:Des Heat Load [W],THERMAL ZONE 7:CHICAGO OHARE INTL AP ANN CLG .4% CONDNS DB=>MWB:Des Sens Cool Load [W],THERMAL ZONE 7:CHICAGO OHARE INTL AP ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],THERMAL ZONE 7:CHICAGO OHARE INTL AP ANN CLG .4% CONDNS DB=>MWB:Des Cool Mass Flow [kg/s],THERMAL ZONE 1:CHICAGO OHARE INTL AP ANN HTG 99.6% CONDNS DB:Des Heat Load [W],THERMAL ZONE 1::Des Sens Cool Load [W],THERMAL ZONE 1:CHICAGO OHARE INTL AP ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],THERMAL ZONE 1::Des Cool Mass Flow [kg/s],THERMAL ZONE 10:CHICAGO OHARE INTL AP ANN HTG 99.6% CONDNS DB:Des Heat Load [W],THERMAL ZONE 10:CHICAGO OHARE INTL AP ANN CLG .4% CONDNS DB=>MWB:Des Sens Cool Load [W],THERMAL ZONE 10:CHICAGO OHARE INTL AP ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],THERMAL ZONE 10:CHICAGO OHARE INTL AP ANN CLG .4% CONDNS DB=>MWB:Des Cool Mass Flow [kg/s] 
16:30:00,8.228986E+03,0.000000E+00,5.043697E-01,0.000000E+00,8.228986E+03,0.000000E+00,5.043697E-01,0.000000E+00,3.976682E+04,0.000000E+00,2.437381E+00,0.000000E+00,8.713869E+03,1.656661E+03,5.340891E-01,1.159398E-01,8.787884E+03,0.000000E+00,5.386256E-01,0.000000E+00,8.229165E+03,4.962359E+02,5.043807E-01,3.473872E-02,8.787884E+03,2.204598E+03,5.386256E-01,1.542867E-01,8.187882E+03,0.000000E+00,5.018503E-01,0.000000E+00,4.270732E+04,0.000000E+00,2.617610E+00,0.000000E+00,8.788218E+03,4.063496E+03,5.386460E-01,2.843798E-01 
16:45:00,8.228986E+03,0.000000E+00,5.043697E-01,0.000000E+00,8.228986E+03,0.000000E+00,5.043697E-01,0.000000E+00,3.976682E+04,0.000000E+00,2.437381E+00,0.000000E+00,8.713869E+03,1.597748E+03,5.340891E-01,1.118169E-01,8.787884E+03,0.000000E+00,5.386256E-01,0.000000E+00,8.229165E+03,7.081358E+02,5.043807E-01,4.955783E-02,8.787884E+03,2.067917E+03,5.386256E-01,1.447212E-01,8.187882E+03,0.000000E+00,5.018503E-01,0.000000E+00,4.270732E+04,0.000000E+00,2.617610E+00,0.000000E+00,8.788218E+03,4.294599E+03,5.386460E-01,3.005534E-01 
17:00:00,8.228986E+03,0.000000E+00,5.043697E-01,0.000000E+00,8.228986E+03,0.000000E+00,5.043697E-01,0.000000E+00,3.976682E+04,0.000000E+00,2.437381E+00,0.000000E+00,8.713869E+03,1.536682E+03,5.340891E-01,1.075432E-01,8.787884E+03,2.825023E+01,5.386256E-01,1.977714E-03,8.229165E+03,7.866461E+02,5.043807E-01,5.505186E-02,8.787884E+03,1.949375E+03,5.386256E-01,1.364251E-01,8.187882E+03,0.000000E+00,5.018503E-01,0.000000E+00,4.270732E+04,0.000000E+00,2.617610E+00,0.000000E+00,8.788218E+03,4.490383E+03,5.386460E-01,3.142551E-01 
17:15:00,8.228986E+03,0.000000E+00,5.043697E-01,0.000000E+00,8.228986E+03,0.000000E+00,5.043697E-01,0.000000E+00,3.976682E+04,0.000000E+00,2.437381E+00,0.000000E+00,8.713869E+03,1.473376E+03,5.340891E-01,1.031128E-01,8.787884E+03,6.824696E+01,5.386256E-01,4.776868E-03,8.229165E+03,8.840637E+02,5.043807E-01,6.186938E-02,8.787884E+03,1.848218E+03,5.386256E-01,1.293457E-01,8.187882E+03,0.000000E+00,5.018503E-01,0.000000E+00,4.270732E+04,0.000000E+00,2.617610E+00,0.000000E+00,8.788218E+03,4.645083E+03,5.386460E-01,3.250816E-01 
17:30:00,8.228986E+03,0.000000E+00,5.043697E-01,0.000000E+00,8.228986E+03,0.000000E+00,5.043697E-01,0.000000E+00,3.976682E+04,0.000000E+00,2.437381E+00,0.000000E+00,8.713869E+03,1.407497E+03,5.340891E-01,9.850230E-02,8.787884E+03,1.268978E+02,5.386256E-01,8.881528E-03,8.229165E+03,9.190337E+02,5.043807E-01,6.431662E-02,8.787884E+03,1.756179E+03,5.386256E-01,1.229045E-01,8.187882E+03,0.000000E+00,5.018503E-01,0.000000E+00,4.270732E+04,0.000000E+00,2.617610E+00,0.000000E+00,8.788218E+03,4.752776E+03,5.386460E-01,3.326184E-01 
17:45:00,8.228986E+03,0.000000E+00,5.043697E-01,0.000000E+00,8.228986E+03,0.000000E+00,5.043697E-01,0.000000E+00,3.976682E+04,0.000000E+00,2.437381E+00,0.000000E+00,8.713869E+03,1.337420E+03,5.340891E-01,9.359802E-02,8.787884E+03,1.996371E+02,5.386256E-01,1.397219E-02,8.229165E+03,9.033201E+02,5.043807E-01,6.321693E-02,8.787884E+03,1.666080E+03,5.386256E-01,1.165990E-01,8.187882E+03,0.000000E+00,5.018503E-01,0.000000E+00,4.270732E+04,0.000000E+00,2.617610E+00,0.000000E+00,8.788218E+03,4.803145E+03,5.386460E-01,3.361434E-01 
18:00:00,8.228986E+03,0.000000E+00,5.043697E-01,0.000000E+00,8.228986E+03,0.000000E+00,5.043697E-01,0.000000E+00,3.976682E+04,0.000000E+00,2.437381E+00,0.000000E+00,8.713869E+03,1.263414E+03,5.340891E-01,8.841879E-02,8.787884E+03,2.537112E+02,5.386256E-01,1.775597E-02,8.229165E+03,8.351325E+02,5.043807E-01,5.844502E-02,8.787884E+03,1.575428E+03,5.386256E-01,1.102548E-01,8.187882E+03,0.000000E+00,5.018503E-01,0.000000E+00,4.270732E+04,0.000000E+00,2.617610E+00,0.000000E+00,8.788218E+03,4.792749E+03,5.386460E-01,3.354159E-01 
18:15:00,8.228986E+03,0.000000E+00,5.043697E-01,0.000000E+00,8.228986E+03,0.000000E+00,5.043697E-01,0.000000E+00,3.976682E+04,0.000000E+00,2.437381E+00,0.000000E+00,8.713869E+03,1.185128E+03,5.340891E-01,8.294004E-02,8.787884E+03,3.026241E+02,5.386256E-01,2.117919E-02,8.229165E+03,7.097728E+02,5.043807E-01,4.967205E-02,8.787884E+03,1.482303E+03,5.386256E-01,1.037375E-01,8.187882E+03,0.000000E+00,5.018503E-01,0.000000E+00,4.270732E+04,0.000000E+00,2.617610E+00,0.000000E+00,8.788218E+03,4.717716E+03,5.386460E-01,3.301647E-01 
18:30:00,8.228986E+03,0.000000E+00,5.043697E-01,0.000000E+00,8.228986E+03,0.000000E+00,5.043697E-01,0.000000E+00,3.976682E+04,0.000000E+00,2.437381E+00,0.000000E+00,8.713869E+03,1.102908E+03,5.340891E-01,7.718592E-02,8.787884E+03,3.327893E+02,5.386256E-01,2.329037E-02,8.229165E+03,5.155181E+02,5.043807E-01,3.607757E-02,8.787884E+03,1.386082E+03,5.386256E-01,9.700359E-02,8.187882E+03,0.000000E+00,5.018503E-01,0.000000E+00,4.270732E+04,0.000000E+00,2.617610E+00,0.000000E+00,8.788218E+03,4.575241E+03,5.386460E-01,3.201938E-01 
18:45:00,8.228986E+03,0.000000E+00,5.043697E-01,0.000000E+00,8.228986E+03,0.000000E+00,5.043697E-01,0.000000E+00,3.976682E+04,0.000000E+00,2.437381E+00,0.000000E+00,8.713869E+03,1.018193E+03,5.340891E-01,7.125724E-02,8.787884E+03,3.396880E+02,5.386256E-01,2.377320E-02,8.229165E+03,3.106946E+02,5.043807E-01,2.174342E-02,8.787884E+03,1.287682E+03,5.386256E-01,9.011715E-02,8.187882E+03,0.000000E+00,5.018503E-01,0.000000E+00,4.270732E+04,0.000000E+00,2.617610E+00,0.000000E+00,8.788218E+03,4.359751E+03,5.386460E-01,3.051129E-01 
19:00:00,8.228986E+03,0.000000E+00,5.043697E-01,0.000000E+00,8.228986E+03,0.000000E+00,5.043697E-01,0.000000E+00,3.976682E+04,0.000000E+00,2.437381E+00,0.000000E+00,8.713869E+03,9.314528E+02,5.340891E-01,6.518681E-02,8.787884E+03,3.212747E+02,5.386256E-01,2.248454E-02,8.229165E+03,1.452805E+02,5.043807E-01,1.016722E-02,8.787884E+03,1.187153E+03,5.386256E-01,8.308175E-02,8.187882E+03,0.000000E+00,5.018503E-01,0.000000E+00,4.270732E+04,0.000000E+00,2.617610E+00,0.000000E+00,8.788218E+03,4.066756E+03,5.386460E-01,2.846079E-01 
19:15:00,8.228986E+03,0.000000E+00,5.043697E-01,0.000000E+00,8.228986E+03,0.000000E+00,5.043697E-01,0.000000E+00,3.976682E+04,0.000000E+00,2.437381E+00,0.000000E+00,8.713869E+03,8.452536E+02,5.340891E-01,5.915425E-02,8.787884E+03,2.759893E+02,5.386256E-01,1.931519E-02,8.229165E+03,3.598795E+01,5.043807E-01,2.518567E-03,8.787884E+03,1.086644E+03,5.386256E-01,7.604771E-02,8.187882E+03,0.000000E+00,5.018503E-01,0.000000E+00,4.270732E+04,0.000000E+00,2.617610E+00,0.000000E+00,8.788218E+03,3.709066E+03,5.386460E-01,2.595754E-01 
19:30:00,8.228986E+03,0.000000E+00,5.043697E-01,0.000000E+00,8.228986E+03,0.000000E+00,5.043697E-01,0.000000E+00,3.976682E+04,0.000000E+00,2.437381E+00,0.000000E+00,8.713869E+03,7.607361E+02,5.340891E-01,5.323937E-02,8.787884E+03,2.097131E+02,5.386256E-01,1.467680E-02,8.229165E+03,0.000000E+00,5.043807E-01,0.000000E+00,8.787884E+03,9.879729E+02,5.386256E-01,6.914232E-02,8.187882E+03,0.000000E+00,5.018503E-01,0.000000E+00,4.270732E+04,0.000000E+00,2.617610E+00,0.000000E+00,8.788218E+03,3.327175E+03,5.386460E-01,2.328491E-01 
19:45:00,8.228986E+03,0.000000E+00,5.043697E-01,0.000000E+00,8.228986E+03,0.000000E+00,5.043697E-01,0.000000E+00,3.976682E+04,0.000000E+00,2.437381E+00,0.000000E+00,8.713869E+03,6.812046E+02,5.340891E-01,4.767344E-02,8.787884E+03,1.361767E+02,5.386256E-01,9.530314E-03,8.229165E+03,0.000000E+00,5.043807E-01,0.000000E+00,8.787884E+03,8.940788E+02,5.386256E-01,6.257123E-02,8.187882E+03,0.000000E+00,5.018503E-01,0.000000E+00,4.270732E+04,0.000000E+00,2.617610E+00,0.000000E+00,8.788218E+03,2.967854E+03,5.386460E-01,2.077024E-01 
20:00:00,8.228986E+03,0.000000E+00,5.043697E-01,0.000000E+00,8.228986E+03,0.000000E+00,5.043697E-01,0.000000E+00,3.976682E+04,0.000000E+00,2.437381E+00,0.000000E+00,8.713869E+03,6.064907E+02,5.340891E-01,4.244466E-02,8.787884E+03,7.226569E+01,5.386256E-01,5.057482E-03,8.229165E+03,0.000000E+00,5.043807E-01,0.000000E+00,8.787884E+03,8.064402E+02,5.386256E-01,5.643793E-02,8.187882E+03,0.000000E+00,5.018503E-01,0.000000E+00,4.270732E+04,0.000000E+00,2.617610E+00,0.000000E+00,8.788218E+03,2.661679E+03,5.386460E-01,1.862750E-01 
20:15:00,8.228986E+03,0.000000E+00,5.043697E-01,0.000000E+00,8.228986E+03,0.000000E+00,5.043697E-01,0.000000E+00,3.976682E+04,0.000000E+00,2.437381E+00,0.000000E+00,8.713869E+03,5.358784E+02,5.340891E-01,3.750293E-02,8.787884E+03,2.864154E+01,5.386256E-01,2.004458E-03,8.229165E+03,0.000000E+00,5.043807E-01,0.000000E+00,8.787884E+03,7.257837E+02,5.386256E-01,5.079327E-02,8.187882E+03,0.000000E+00,5.018503E-01,0.000000E+00,4.270732E+04,0.000000E+00,2.617610E+00,0.000000E+00,8.788218E+03,2.419878E+03,5.386460E-01,1.693528E-01 
20:30:00,8.228986E+03,0.000000E+00,5.043697E-01,0.000000E+00,8.228986E+03,0.000000E+00,5.043697E-01,0.000000E+00,3.976682E+04,0.000000E+00,2.437381E+00,0.000000E+00,8.713869E+03,4.689630E+02,5.340891E-01,3.281992E-02,8.787884E+03,6.101638E+00,5.386256E-01,4.270180E-04,8.229165E+03,0.000000E+00,5.043807E-01,0.000000E+00,8.787884E+03,6.515930E+02,5.386256E-01,4.560110E-02,8.187882E+03,0.000000E+00,5.018503E-01,0.000000E+00,4.270732E+04,0.000000E+00,2.617610E+00,0.000000E+00,8.788218E+03,2.223645E+03,5.386460E-01,1.556196E-01 
20:45:00,8.228986E+03,0.000000E+00,5.043697E-01,0.000000E+00,8.228986E+03,0.000000E+00,5.043697E-01,0.000000E+00,3.976682E+04,0.000000E+00,2.437381E+00,0.000000E+00,8.713869E+03,4.036936E+02,5.340891E-01,2.825211E-02,8.787884E+03,0.000000E+00,5.386256E-01,0.000000E+00,8.229165E+03,0.000000E+00,5.043807E-01,0.000000E+00,8.787884E+03,5.810704E+02,5.386256E-01,4.066564E-02,8.187882E+03,0.000000E+00,5.018503E-01,0.000000E+00,4.270732E+04,0.000000E+00,2.617610E+00,0.000000E+00,8.788218E+03,2.054084E+03,5.386460E-01,1.437530E-01 
21:00:00,8.228986E+03,0.000000E+00,5.043697E-01,0.000000E+00,8.228986E+03,0.000000E+00,5.043697E-01,0.000000E+00,3.976682E+04,0.000000E+00,2.437381E+00,0.000000E+00,8.713869E+03,3.401622E+02,5.340891E-01,2.380592E-02,8.787884E+03,0.000000E+00,5.386256E-01,0.000000E+00,8.229165E+03,0.000000E+00,5.043807E-01,0.000000E+00,8.787884E+03,5.129327E+02,5.386256E-01,3.589709E-02,8.187882E+03,0.000000E+00,5.018503E-01,0.000000E+00,4.270732E+04,0.000000E+00,2.617610E+00,0.000000E+00,8.788218E+03,1.900961E+03,5.386460E-01,1.330369E-01 
21:15:00,8.228986E+03,0.000000E+00,5.043697E-01,0.000000E+00,8.228986E+03,0.000000E+00,5.043697E-01,0.000000E+00,3.976682E+04,0.000000E+00,2.437381E+00,0.000000E+00,8.713869E+03,2.782628E+02,5.340891E-01,1.947395E-02,8.787884E+03,0.000000E+00,5.386256E-01,0.000000E+00,8.229165E+03,0.000000E+00,5.043807E-01,0.000000E+00,8.787884E+03,4.457117E+02,5.386256E-01,3.119270E-02,8.187882E+03,0.000000E+00,5.018503E-01,0.000000E+00,4.270732E+04,0.000000E+00,2.617610E+00,0.000000E+00,8.788218E+03,1.758417E+03,5.386460E-01,1.230611E-01 
21:30:00,8.228986E+03,0.000000E+00,5.043697E-01,0.000000E+00,8.228986E+03,0.000000E+00,5.043697E-01,0.000000E+00,3.976682E+04,0.000000E+00,2.437381E+00,0.000000E+00,8.713869E+03,2.177543E+02,5.340891E-01,1.523932E-02,8.787884E+03,0.000000E+00,5.386256E-01,0.000000E+00,8.229165E+03,0.000000E+00,5.043807E-01,0.000000E+00,8.787884E+03,3.787270E+02,5.386256E-01,2.650484E-02,8.187882E+03,0.000000E+00,5.018503E-01,0.000000E+00,4.270732E+04,0.000000E+00,2.617610E+00,0.000000E+00,8.788218E+03,1.622778E+03,5.386460E-01,1.135685E-01 
21:45:00,8.228986E+03,0.000000E+00,5.043697E-01,0.000000E+00,8.228986E+03,0.000000E+00,5.043697E-01,0.000000E+00,3.976682E+04,0.000000E+00,2.437381E+00,0.000000E+00,8.713869E+03,1.585819E+02,5.340891E-01,1.109820E-02,8.787884E+03,0.000000E+00,5.386256E-01,0.000000E+00,8.229165E+03,0.000000E+00,5.043807E-01,0.000000E+00,8.787884E+03,3.128495E+02,5.386256E-01,2.189447E-02,8.187882E+03,0.000000E+00,5.018503E-01,0.000000E+00,4.270732E+04,0.000000E+00,2.617610E+00,0.000000E+00,8.788218E+03,1.492399E+03,5.386460E-01,1.044441E-01 
22:00:00,8.228986E+03,0.000000E+00,5.043697E-01,0.000000E+00,8.228986E+03,0.000000E+00,5.043697E-01,0.000000E+00,3.976682E+04,0.000000E+00,2.437381E+00,0.000000E+00,8.713869E+03,1.007794E+02,5.340891E-01,7.052945E-03,8.787884E+03,0.000000E+00,5.386256E-01,0.000000E+00,8.229165E+03,0.000000E+00,5.043807E-01,0.000000E+00,8.787884E+03,2.481066E+02,5.386256E-01,1.736350E-02,8.187882E+03,0.000000E+00,5.018503E-01,0.000000E+00,4.270732E+04,0.000000E+00,2.617610E+00,0.000000E+00,8.788218E+03,1.366635E+03,5.386460E-01,9.564259E-02 
22:15:00,8.228986E+03,0.000000E+00,5.043697E-01,0.000000E+00,8.228986E+03,0.000000E+00,5.043697E-01,0.000000E+00,3.976682E+04,0.000000E+00,2.437381E+00,0.000000E+00,8.713869E+03,5.393150E+01,5.340891E-01,3.774344E-03,8.787884E+03,0.000000E+00,5.386256E-01,0.000000E+00,8.229165E+03,0.000000E+00,5.043807E-01,0.000000E+00,8.787884E+03,1.849282E+02,5.386256E-01,1.294202E-02,8.187882E+03,0.000000E+00,5.018503E-01,0.000000E+00,4.270732E+04,0.000000E+00,2.617610E+00,0.000000E+00,8.788218E+03,1.245419E+03,5.386460E-01,8.715940E-02 
22:30:00,8.228986E+03,0.000000E+00,5.043697E-01,0.000000E+00,8.228986E+03,0.000000E+00,5.043697E-01,0.000000E+00,3.976682E+04,0.000000E+00,2.437381E+00,0.000000E+00,8.713869E+03,2.181934E+01,5.340891E-01,1.527005E-03,8.787884E+03,0.000000E+00,5.386256E-01,0.000000E+00,8.229165E+03,0.000000E+00,5.043807E-01,0.000000E+00,8.787884E+03,1.235070E+02,5.386256E-01,8.643514E-03,8.187882E+03,0.000000E+00,5.018503E-01,0.000000E+00,4.270732E+04,0.000000E+00,2.617610E+00,0.000000E+00,8.788218E+03,1.128657E+03,5.386460E-01,7.898795E-02 
22:45:00,8.228986E+03,0.000000E+00,5.043697E-01,0.000000E+00,8.228986E+03,0.000000E+00,5.043697E-01,0.000000E+00,3.976682E+04,0.000000E+00,2.437381E+00,0.000000E+00,8.713869E+03,3.901935E+00,5.340891E-01,2.730731E-04,8.787884E+03,0.000000E+00,5.386256E-01,0.000000E+00,8.229165E+03,0.000000E+00,5.043807E-01,0.000000E+00,8.787884E+03,6.965442E+01,5.386256E-01,4.874697E-03,8.187882E+03,0.000000E+00,5.018503E-01,0.000000E+00,4.270732E+04,0.000000E+00,2.617610E+00,0.000000E+00,8.788218E+03,1.016360E+03,5.386460E-01,7.112896E-02 
23:00:00,8.228986E+03,0.000000E+00,5.043697E-01,0.000000E+00,8.228986E+03,0.000000E+00,5.043697E-01,0.000000E+00,3.976682E+04,0.000000E+00,2.437381E+00,0.000000E+00,8.713869E+03,0.000000E+00,5.340891E-01,0.000000E+00,8.787884E+03,0.000000E+00,5.386256E-01,0.000000E+00,8.229165E+03,0.000000E+00,5.043807E-01,0.000000E+00,8.787884E+03,3.154655E+01,5.386256E-01,2.207755E-03,8.187882E+03,0.000000E+00,5.018503E-01,0.000000E+00,4.270732E+04,0.000000E+00,2.617610E+00,0.000000E+00,8.788218E+03,9.086157E+02,5.386460E-01,6.358859E-02 
23:15:00,8.228986E+03,0.000000E+00,5.043697E-01,0.000000E+00,8.228986E+03,0.000000E+00,5.043697E-01,0.000000E+00,3.976682E+04,0.000000E+00,2.437381E+00,0.000000E+00,8.713869E+03,0.000000E+00,5.340891E-01,0.000000E+00,8.787884E+03,0.000000E+00,5.386256E-01,0.000000E+00,8.229165E+03,0.000000E+00,5.043807E-01,0.000000E+00,8.787884E+03,8.483405E+00,5.386256E-01,5.937028E-04,8.187882E+03,0.000000E+00,5.018503E-01,0.000000E+00,4.270732E+04,0.000000E+00,2.617610E+00,0.000000E+00,8.788218E+03,8.052675E+02,5.386460E-01,5.635586E-02 
23:30:00,8.228986E+03,0.000000E+00,5.043697E-01,0.000000E+00,8.228986E+03,0.000000E+00,5.043697E-01,0.000000E+00,3.976682E+04,0.000000E+00,2.437381E+00,0.000000E+00,8.713869E+03,0.000000E+00,5.340891E-01,0.000000E+00,8.787884E+03,0.000000E+00,5.386256E-01,0.000000E+00,8.229165E+03,0.000000E+00,5.043807E-01,0.000000E+00,8.787884E+03,0.000000E+00,5.386256E-01,0.000000E+00,8.187882E+03,0.000000E+00,5.018503E-01,0.000000E+00,4.270732E+04,0.000000E+00,2.617610E+00,0.000000E+00,8.788218E+03,7.066776E+02,5.386460E-01,4.945615E-02 
23:45:00,8.228986E+03,0.000000E+00,5.043697E-01,0.000000E+00,8.228986E+03,0.000000E+00,5.043697E-01,0.000000E+00,3.976682E+04,0.000000E+00,2.437381E+00,0.000000E+00,8.713869E+03,0.000000E+00,5.340891E-01,0.000000E+00,8.787884E+03,0.000000E+00,5.386256E-01,0.000000E+00,8.229165E+03,0.000000E+00,5.043807E-01,0.000000E+00,8.787884E+03,0.000000E+00,5.386256E-01,0.000000E+00,8.187882E+03,0.000000E+00,5.018503E-01,0.000000E+00,4.270732E+04,0.000000E+00,2.617610E+00,0.000000E+00,8.788218E+03,6.129101E+02,5.386460E-01,4.289391E-02 
24:00:00,8.228986E+03,0.000000E+00,5.043697E-01,0.000000E+00,8.228986E+03,0.000000E+00,5.043697E-01,0.000000E+00,3.976682E+04,0.000000E+00,2.437381E+00,0.000000E+00,8.713869E+03,0.000000E+00,5.340891E-01,0.000000E+00,8.787884E+03,0.000000E+00,5.386256E-01,0.000000E+00,8.229165E+03,0.000000E+00,5.043807E-01,0.000000E+00,8.787884E+03,0.000000E+00,5.386256E-01,0.000000E+00,8.187882E+03,0.000000E+00,5.018503E-01,0.000000E+00,4.270732E+04,0.000000E+00,2.617610E+00,0.000000E+00,8.788218E+03,5.221407E+02,5.386460E-01,3.654151E-02 
Peak,8.228986E+03,0.000000E+00,5.043697E-01,0.000000E+00,8.228986E+03,0.000000E+00,5.043697E-01,0.000000E+00,3.976682E+04,0.000000E+00,2.437381E+00,0.000000E+00,8.713869E+03,3.469029E+03,5.340891E-01,2.427766E-01,8.787884E+03,3.396880E+02,5.386256E-01,2.377320E-02,8.229165E+03,9.190337E+02,5.043807E-01,6.431662E-02,8.787884E+03,2.817159E+03,5.386256E-01,1.971562E-01,8.187882E+03,2.621958E+01,5.018503E-01,1.836357E-03,4.270732E+04,0.000000E+00,2.617610E+00,0.000000E+00,8.788218E+03,4.803145E+03,5.386460E-01,3.361434E-01 

Peak Vol Flow (m3/s),,,4.289278E-01,0.000000E+00,,,4.289278E-01,0.000000E+00,,,2.072806E+00,0.000000E+00,,,4.542019E-01,2.064630E-01,,,4.580598E-01,2.021729E-02,,,4.289372E-01,5.469637E-02,,,4.580598E-01,1.676662E-01,,,4.267853E-01,1.561681E-03,,,2.226077E+00,0.000000E+00,,,4.580773E-01,2.858643E-01 
