Time,THERMAL ZONE 1:SAN FRANCISCO INTL AP ANN HTG 99.6% CONDNS DB:Des Heat Load [W],THERMAL ZONE 1:SAN FRANCISCO INTL AP ANN CLG .4% CONDNS DB=>MWB:Des Sens Cool Load [W],THERMAL ZONE 1:SAN FRANCISCO INTL AP ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],THERMAL ZONE 1:SAN FRANCISCO INTL AP ANN CLG .4% CONDNS DB=>MWB:Des Cool Mass Flow [kg/s],THERMAL ZONE 5:SAN FRANCISCO INTL AP ANN HTG 99.6% CONDNS DB:Des Heat Load [W],THERMAL ZONE 5::Des Sens Cool Load [W],THERMAL ZONE 5:SAN FRANCISCO INTL AP ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],THERMAL ZONE 5::Des Cool Mass Flow [kg/s],THERMAL ZONE 3:SAN FRANCISCO INTL AP ANN HTG 99.6% CONDNS DB:Des Heat Load [W],THERMAL ZONE 3::Des Sens Cool Load [W],THERMAL ZONE 3:SAN FRANCISCO INTL AP ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],THERMAL ZONE 3::Des Cool Mass Flow [kg/s],THERMAL ZONE 4:SAN FRANCISCO INTL AP ANN HTG 99.6% CONDNS DB:Des Heat Load [W],THERMAL ZONE 4::Des Sens Cool Load [W],THERMAL ZONE 4:SAN FRANCISCO INTL AP ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],THERMAL ZONE 4::Des Cool Mass Flow [kg/s],THERMAL ZONE 2:SAN FRANCISCO INTL AP ANN HTG 99.6% CONDNS DB:Des Heat Load [W],THERMAL ZONE 2::Des Sens Cool Load [W],THERMAL ZONE 2:SAN FRANCISCO INTL AP ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],THERMAL ZONE 2::Des Cool Mass Flow [kg/s] 
18:15:00,2.568032E+03,1.247003E+02,1.573994E-01,8.726956E-03,8.733846E+03,0.000000E+00,5.353135E-01,0.000000E+00,2.566808E+03,0.000000E+00,1.573244E-01,0.000000E+00,2.566808E+03,0.000000E+00,1.573244E-01,0.000000E+00,2.568032E+03,0.000000E+00,1.573994E-01,0.000000E+00 
18:30:00,2.568032E+03,8.173792E+01,1.573994E-01,5.720303E-03,8.733846E+03,0.000000E+00,5.353135E-01,0.000000E+00,2.566808E+03,0.000000E+00,1.573244E-01,0.000000E+00,2.566808E+03,0.000000E+00,1.573244E-01,0.000000E+00,2.568032E+03,0.000000E+00,1.573994E-01,0.000000E+00 
18:45:00,2.568032E+03,4.090427E+01,1.573994E-01,2.862623E-03,8.733846E+03,0.000000E+00,5.353135E-01,0.000000E+00,2.566808E+03,0.000000E+00,1.573244E-01,0.000000E+00,2.566808E+03,0.000000E+00,1.573244E-01,0.000000E+00,2.568032E+03,0.000000E+00,1.573994E-01,0.000000E+00 
19:00:00,2.568032E+03,8.137965E+00,1.573994E-01,5.695239E-04,8.733846E+03,0.000000E+00,5.353135E-01,0.000000E+00,2.566808E+03,0.000000E+00,1.573244E-01,0.000000E+00,2.566808E+03,0.000000E+00,1.573244E-01,0.000000E+00,2.568032E+03,0.000000E+00,1.573994E-01,0.000000E+00 
19:15:00,2.568032E+03,0.000000E+00,1.573994E-01,0.000000E+00,8.733846E+03,0.000000E+00,5.353135E-01,0.000000E+00,2.566808E+03,0.000000E+00,1.573244E-01,0.000000E+00,2.566808E+03,0.000000E+00,1.573244E-01,0.000000E+00,2.568032E+03,0.000000E+00,1.573994E-01,0.000000E+00 
19:30:00,2.568032E+03,0.000000E+00,1.573994E-01,0.000000E+00,8.733846E+03,0.000000E+00,5.353135E-01,0.000000E+00,2.566808E+03,0.000000E+00,1.573244E-01,0.000000E+00,2.566808E+03,0.000000E+00,1.573244E-01,0.000000E+00,2.568032E+03,0.000000E+00,1.573994E-01,0.000000E+00 
19:45:00,2.568032E+03,0.000000E+00,1.573994E-01,0.000000E+00,8.733846E+03,0.000000E+00,5.353135E-01,0.000000E+00,2.566808E+03,0.000000E+00,1.573244E-01,0.000000E+00,2.566808E+03,0.000000E+00,1.573244E-01,0.000000E+00,2.568032E+03,0.000000E+00,1.573994E-01,0.000000E+00 
20:00:00,2.568032E+03,0.000000E+00,1.573994E-01,0.000000E+00,8.733846E+03,0.000000E+00,5.353135E-01,0.000000E+00,2.566808E+03,0.000000E+00,1.573244E-01,0.000000E+00,2.566808E+03,0.000000E+00,1.573244E-01,0.000000E+00,2.568032E+03,0.000000E+00,1.573994E-01,0.000000E+00 
20:15:00,2.568032E+03,0.000000E+00,1.573994E-01,0.000000E+00,8.733846E+03,0.000000E+00,5.353135E-01,0.000000E+00,2.566808E+03,0.000000E+00,1.573244E-01,0.000000E+00,2.566808E+03,0.000000E+00,1.573244E-01,0.000000E+00,2.568032E+03,0.000000E+00,1.573994E-01,0.000000E+00 
20:30:00,2.568032E+03,0.000000E+00,1.573994E-01,0.000000E+00,8.733846E+03,0.000000E+00,5.353135E-01,0.000000E+00,2.566808E+03,0.000000E+00,1.573244E-01,0.000000E+00,2.566808E+03,0.000000E+00,1.573244E-01,0.000000E+00,2.568032E+03,0.000000E+00,1.573994E-01,0.000000E+00 
20:45:00,2.568032E+03,0.000000E+00,1.573994E-01,0.000000E+00,8.733846E+03,0.000000E+00,5.353135E-01,0.000000E+00,2.566808E+03,0.000000E+00,1.573244E-01,0.000000E+00,2.566808E+03,0.000000E+00,1.573244E-01,0.000000E+00,2.568032E+03,0.000000E+00,1.573994E-01,0.000000E+00 
21:00:00,2.568032E+03,0.000000E+00,1.573994E-01,0.000000E+00,8.733846E+03,0.000000E+00,5.353135E-01,0.000000E+00,2.566808E+03,0.000000E+00,1.573244E-01,0.000000E+00,2.566808E+03,0.000000E+00,1.573244E-01,0.000000E+00,2.568032E+03,0.000000E+00,1.573994E-01,0.000000E+00 
21:15:00,2.568032E+03,0.000000E+00,1.573994E-01,0.000000E+00,8.733846E+03,0.000000E+00,5.353135E-01,0.000000E+00,2.566808E+03,0.000000E+00,1.573244E-01,0.000000E+00,2.566808E+03,0.000000E+00,1.573244E-01,0.000000E+00,2.568032E+03,0.000000E+00,1.573994E-01,0.000000E+00 
21:30:00,2.568032E+03,0.000000E+00,1.573994E-01,0.000000E+00,8.733846E+03,0.000000E+00,5.353135E-01,0.000000E+00,2.566808E+03,0.000000E+00,1.573244E-01,0.000000E+00,2.566808E+03,0.000000E+00,1.573244E-01,0.000000E+00,2.568032E+03,0.000000E+00,1.573994E-01,0.000000E+00 
21:45:00,2.568032E+03,0.000000E+00,1.573994E-01,0.000000E+00,8.733846E+03,0.000000E+00,5.353135E-01,0.000000E+00,2.566808E+03,0.000000E+00,1.573244E-01,0.000000E+00,2.566808E+03,0.000000E+00,1.573244E-01,0.000000E+00,2.568032E+03,0.000000E+00,1.573994E-01,0.000000E+00 
22:00:00,2.568032E+03,0.000000E+00,1.573994E-01,0.000000E+00,8.733846E+03,0.000000E+00,5.353135E-01,0.000000E+00,2.566808E+03,0.000000E+00,1.573244E-01,0.000000E+00,2.566808E+03,0.000000E+00,1.573244E-01,0.000000E+00,2.568032E+03,0.000000E+00,1.573994E-01,0.000000E+00 
22:15:00,2.568032E+03,0.000000E+00,1.573994E-01,0.000000E+00,8.733846E+03,0.000000E+00,5.353135E-01,0.000000E+00,2.566808E+03,0.000000E+00,1.573244E-01,0.000000E+00,2.566808E+03,0.000000E+00,1.573244E-01,0.000000E+00,2.568032E+03,0.000000E+00,1.573994E-01,0.000000E+00 
22:30:00,2.568032E+03,0.000000E+00,1.573994E-01,0.000000E+00,8.733846E+03,0.000000E+00,5.353135E-01,0.000000E+00,2.566808E+03,0.000000E+00,1.573244E-01,0.000000E+00,2.566808E+03,0.000000E+00,1.573244E-01,0.000000E+00,2.568032E+03,0.000000E+00,1.573994E-01,0.000000E+00 
22:45:00,2.568032E+03,0.000000E+00,1.573994E-01,0.000000E+00,8.733846E+03,0.000000E+00,5.353135E-01,0.000000E+00,2.566808E+03,0.000000E+00,1.573244E-01,0.000000E+00,2.566808E+03,0.000000E+00,1.573244E-01,0.000000E+00,2.568032E+03,0.000000E+00,1.573994E-01,0.000000E+00 
23:00:00,2.568032E+03,0.000000E+00,1.573994E-01,0.000000E+00,8.733846E+03,0.000000E+00,5.353135E-01,0.000000E+00,2.566808E+03,0.000000E+00,1.573244E-01,0.000000E+00,2.566808E+03,0.000000E+00,1.573244E-01,0.000000E+00,2.568032E+03,0.000000E+00,1.573994E-01,0.000000E+00 
23:15:00,2.568032E+03,0.000000E+00,1.573994E-01,0.000000E+00,8.733846E+03,0.000000E+00,5.353135E-01,0.000000E+00,2.566808E+03,0.000000E+00,1.573244E-01,0.000000E+00,2.566808E+03,0.000000E+00,1.573244E-01,0.000000E+00,2.568032E+03,0.000000E+00,1.573994E-01,0.000000E+00 
23:30:00,2.568032E+03,0.000000E+00,1.573994E-01,0.000000E+00,8.733846E+03,0.000000E+00,5.353135E-01,0.000000E+00,2.566808E+03,0.000000E+00,1.573244E-01,0.000000E+00,2.566808E+03,0.000000E+00,1.573244E-01,0.000000E+00,2.568032E+03,0.000000E+00,1.573994E-01,0.000000E+00 
23:45:00,2.568032E+03,0.000000E+00,1.573994E-01,0.000000E+00,8.733846E+03,0.000000E+00,5.353135E-01,0.000000E+00,2.566808E+03,0.000000E+00,1.573244E-01,0.000000E+00,2.566808E+03,0.000000E+00,1.573244E-01,0.000000E+00,2.568032E+03,0.000000E+00,1.573994E-01,0.000000E+00 
24:00:00,2.568032E+03,0.000000E+00,1.573994E-01,0.000000E+00,8.733846E+03,0.000000E+00,5.353135E-01,0.000000E+00,2.566808E+03,0.000000E+00,1.573244E-01,0.000000E+00,2.566808E+03,0.000000E+00,1.573244E-01,0.000000E+00,2.568032E+03,0.000000E+00,1.573994E-01,0.000000E+00 
Peak,2.568032E+03,1.593431E+02,1.573994E-01,1.116041E-02,8.733846E+03,0.000000E+00,5.353135E-01,0.000000E+00,2.566808E+03,0.000000E+00,1.573244E-01,0.000000E+00,2.566808E+03,0.000000E+00,1.573244E-01,0.000000E+00,2.568032E+03,0.000000E+00,1.573994E-01,0.000000E+00 

Peak Vol Flow (m3/s),,,1.307279E-01,9.269268E-03,,,4.446040E-01,0.000000E+00,,,1.306656E-01,0.000000E+00,,,1.306656E-01,0.000000E+00,,,1.307279E-01,0.000000E+00 
