Time,THERMAL ZONE 14:SAN FRANCISCO INTL AP ANN HTG 99.6% CONDNS DB:Des Heat Load [W],THERMAL ZONE 14:SAN FRANCISCO INTL AP ANN CLG .4% CONDNS DB=>MWB:Des Sens Cool Load [W],THERMAL ZONE 14:SAN FRANCISCO INTL AP ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],THERMAL ZONE 14:SAN FRANCISCO INTL AP ANN CLG .4% CONDNS DB=>MWB:Des Cool Mass Flow [kg/s],THERMAL ZONE 2:SAN FRANCISCO INTL AP ANN HTG 99.6% CONDNS DB:Des Heat Load [W],THERMAL ZONE 2:SAN FRANCISCO INTL AP ANN CLG .4% CONDNS DB=>MWB:Des Sens Cool Load [W],THERMAL ZONE 2:SAN FRANCISCO INTL AP ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],THERMAL ZONE 2:SAN FRANCISCO INTL AP ANN CLG .4% CONDNS DB=>MWB:Des Cool Mass Flow [kg/s],THERMAL ZONE 5:SAN FRANCISCO INTL AP ANN HTG 99.6% CONDNS DB:Des Heat Load [W],THERMAL ZONE 5:SAN FRANCISCO INTL AP ANN CLG .4% CONDNS DB=>MWB:Des Sens Cool Load [W],THERMAL ZONE 5:SAN FRANCISCO INTL AP ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],THERMAL ZONE 5:SAN FRANCISCO INTL AP ANN CLG .4% CONDNS DB=>MWB:Des Cool Mass Flow [kg/s],THERMAL ZONE 15:SAN FRANCISCO INTL AP ANN HTG 99.6% CONDNS DB:Des Heat Load [W],THERMAL ZONE 15::Des Sens Cool Load [W],THERMAL ZONE 15:SAN FRANCISCO INTL AP ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],THERMAL ZONE 15::Des Cool Mass Flow [kg/s],THERMAL ZONE 9:SAN FRANCISCO INTL AP ANN HTG 99.6% CONDNS DB:Des Heat Load [W],THERMAL ZONE 9:SAN FRANCISCO INTL AP ANN CLG .4% CONDNS DB=>MWB:Des Sens Cool Load [W],THERMAL ZONE 9:SAN FRANCISCO INTL AP ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],THERMAL ZONE 9:SAN FRANCISCO INTL AP ANN CLG .4% CONDNS DB=>MWB:Des Cool Mass Flow [kg/s],THERMAL ZONE 11:SAN FRANCISCO INTL AP ANN HTG 99.6% CONDNS DB:Des Heat Load [W],THERMAL ZONE 11:SAN FRANCISCO INTL AP ANN CLG .4% CONDNS DB=>MWB:Des Sens Cool Load [W],THERMAL ZONE 11:SAN FRANCISCO INTL AP ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],THERMAL ZONE 11:SAN FRANCISCO INTL AP ANN CLG .4% CONDNS DB=>MWB:Des Cool Mass Flow [kg/s],THERMAL ZONE 13:SAN FRANCISCO INTL AP ANN HTG 99.6% CONDNS DB:Des Heat Load [W],THERMAL ZONE 13:SAN FRANCISCO INTL AP ANN CLG .4% CONDNS DB=>MWB:Des Sens Cool Load [W],THERMAL ZONE 13:SAN FRANCISCO INTL AP ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],THERMAL ZONE 13:SAN FRANCISCO INTL AP ANN CLG .4% CONDNS DB=>MWB:Des Cool Mass Flow [kg/s],THERMAL ZONE 12:SAN FRANCISCO INTL AP ANN HTG 99.6% CONDNS DB:Des Heat Load [W],THERMAL ZONE 12::Des Sens Cool Load [W],THERMAL ZONE 12:SAN FRANCISCO INTL AP ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],THERMAL ZONE 12::Des Cool Mass Flow [kg/s],THERMAL ZONE 8:SAN FRANCISCO INTL AP ANN HTG 99.6% CONDNS DB:Des Heat Load [W],THERMAL ZONE 8::Des Sens Cool Load [W],THERMAL ZONE 8:SAN FRANCISCO INTL AP ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],THERMAL ZONE 8::Des Cool Mass Flow [kg/s],THERMAL ZONE 10:SAN FRANCISCO INTL AP ANN HTG 99.6% CONDNS DB:Des Heat Load [W],THERMAL ZONE 10::Des Sens Cool Load [W],THERMAL ZONE 10:SAN FRANCISCO INTL AP ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],THERMAL ZONE 10::Des Cool Mass Flow [kg/s],THERMAL ZONE 1:SAN FRANCISCO INTL AP ANN HTG 99.6% CONDNS DB:Des Heat Load [W],THERMAL ZONE 1:SAN FRANCISCO INTL AP ANN CLG .4% CONDNS DB=>MWB:Des Sens Cool Load [W],THERMAL ZONE 1:SAN FRANCISCO INTL AP ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],THERMAL ZONE 1:SAN FRANCISCO INTL AP ANN CLG .4% CONDNS DB=>MWB:Des Cool Mass Flow [kg/s],THERMAL ZONE 7:SAN FRANCISCO INTL AP ANN HTG 99.6% CONDNS DB:Des Heat Load [W],THERMAL ZONE 7::Des Sens Cool Load [W],THERMAL ZONE 7:SAN FRANCISCO INTL AP ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],THERMAL ZONE 7::Des Cool Mass Flow [kg/s],THERMAL ZONE 6:SAN FRANCISCO INTL AP ANN HTG 99.6% CONDNS DB:Des Heat Load [W],THERMAL ZONE 6:SAN FRANCISCO INTL AP ANN CLG .4% CONDNS DB=>MWB:Des Sens Cool Load [W],THERMAL ZONE 6:SAN FRANCISCO INTL AP ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],THERMAL ZONE 6:SAN FRANCISCO INTL AP ANN CLG .4% CONDNS DB=>MWB:Des Cool Mass Flow [kg/s],THERMAL ZONE 4:SAN FRANCISCO INTL AP ANN HTG 99.6% CONDNS DB:Des Heat Load [W],THERMAL ZONE 4:SAN FRANCISCO INTL AP ANN CLG .4% CONDNS DB=>MWB:Des Sens Cool Load [W],THERMAL ZONE 4:SAN FRANCISCO INTL AP ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],THERMAL ZONE 4:SAN FRANCISCO INTL AP ANN CLG .4% CONDNS DB=>MWB:Des Cool Mass Flow [kg/s],THERMAL ZONE 3:SAN FRANCISCO INTL AP ANN HTG 99.6% CONDNS DB:Des Heat Load [W],THERMAL ZONE 3:SAN FRANCISCO INTL AP ANN CLG .4% CONDNS DB=>MWB:Des Sens Cool Load [W],THERMAL ZONE 3:SAN FRANCISCO INTL AP ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],THERMAL ZONE 3:SAN FRANCISCO INTL AP ANN CLG .4% CONDNS DB=>MWB:Des Cool Mass Flow [kg/s] 
21:30:00,1.574311E+04,0.000000E+00,9.649241E-01,0.000000E+00,1.428991E+04,4.220006E+02,8.758546E-01,2.953330E-02,1.427643E+04,0.000000E+00,8.750290E-01,0.000000E+00,6.561617E+04,0.000000E+00,4.021736E+00,0.000000E+00,1.238587E+04,0.000000E+00,7.591529E-01,0.000000E+00,1.238587E+04,1.221944E+03,7.591529E-01,8.551656E-02,1.238437E+04,5.859740E+03,7.590606E-01,4.100882E-01,2.236668E+05,0.000000E+00,1.370895E+01,0.000000E+00,1.306247E+05,0.000000E+00,8.006230E+00,0.000000E+00,1.576115E+04,0.000000E+00,9.660299E-01,0.000000E+00,1.427643E+04,6.826074E+03,8.750290E-01,4.777161E-01,1.238437E+04,0.000000E+00,7.590606E-01,0.000000E+00,1.576115E+04,0.000000E+00,9.660299E-01,0.000000E+00,1.574311E+04,0.000000E+00,9.649241E-01,0.000000E+00,1.428991E+04,2.394271E+03,8.758546E-01,1.675607E-01 
21:45:00,1.574311E+04,0.000000E+00,9.649241E-01,0.000000E+00,1.428991E+04,2.212002E+02,8.758546E-01,1.548048E-02,1.427643E+04,0.000000E+00,8.750290E-01,0.000000E+00,6.561617E+04,0.000000E+00,4.021736E+00,0.000000E+00,1.238587E+04,0.000000E+00,7.591529E-01,0.000000E+00,1.238587E+04,8.269577E+02,7.591529E-01,5.787383E-02,1.238437E+04,5.203768E+03,7.590606E-01,3.641807E-01,2.236668E+05,0.000000E+00,1.370895E+01,0.000000E+00,1.306247E+05,0.000000E+00,8.006230E+00,0.000000E+00,1.576115E+04,0.000000E+00,9.660299E-01,0.000000E+00,1.427643E+04,6.175969E+03,8.750290E-01,4.322192E-01,1.238437E+04,0.000000E+00,7.590606E-01,0.000000E+00,1.576115E+04,0.000000E+00,9.660299E-01,0.000000E+00,1.574311E+04,0.000000E+00,9.649241E-01,0.000000E+00,1.428991E+04,2.059273E+03,8.758546E-01,1.441162E-01 
22:00:00,1.574311E+04,0.000000E+00,9.649241E-01,0.000000E+00,1.428991E+04,8.544095E+01,8.758546E-01,5.979501E-03,1.427643E+04,0.000000E+00,8.750290E-01,0.000000E+00,6.561617E+04,0.000000E+00,4.021736E+00,0.000000E+00,1.238587E+04,0.000000E+00,7.591529E-01,0.000000E+00,1.238587E+04,4.730462E+02,7.591529E-01,3.310568E-02,1.238437E+04,4.588831E+03,7.590606E-01,3.211449E-01,2.236668E+05,0.000000E+00,1.370895E+01,0.000000E+00,1.306247E+05,0.000000E+00,8.006230E+00,0.000000E+00,1.576115E+04,0.000000E+00,9.660299E-01,0.000000E+00,1.427643E+04,5.570244E+03,8.750290E-01,3.898281E-01,1.238437E+04,0.000000E+00,7.590606E-01,0.000000E+00,1.576115E+04,0.000000E+00,9.660299E-01,0.000000E+00,1.574311E+04,0.000000E+00,9.649241E-01,0.000000E+00,1.428991E+04,1.738687E+03,8.758546E-01,1.216803E-01 
22:15:00,1.574311E+04,0.000000E+00,9.649241E-01,0.000000E+00,1.428991E+04,1.243775E+01,8.758546E-01,8.704437E-04,1.427643E+04,0.000000E+00,8.750290E-01,0.000000E+00,6.561617E+04,0.000000E+00,4.021736E+00,0.000000E+00,1.238587E+04,0.000000E+00,7.591529E-01,0.000000E+00,1.238587E+04,2.198837E+02,7.591529E-01,1.538835E-02,1.238437E+04,4.014190E+03,7.590606E-01,2.809292E-01,2.236668E+05,0.000000E+00,1.370895E+01,0.000000E+00,1.306247E+05,0.000000E+00,8.006230E+00,0.000000E+00,1.576115E+04,0.000000E+00,9.660299E-01,0.000000E+00,1.427643E+04,5.004707E+03,8.750290E-01,3.502495E-01,1.238437E+04,0.000000E+00,7.590606E-01,0.000000E+00,1.576115E+04,0.000000E+00,9.660299E-01,0.000000E+00,1.574311E+04,0.000000E+00,9.649241E-01,0.000000E+00,1.428991E+04,1.431891E+03,8.758546E-01,1.002095E-01 
22:30:00,1.574311E+04,0.000000E+00,9.649241E-01,0.000000E+00,1.428991E+04,0.000000E+00,8.758546E-01,0.000000E+00,1.427643E+04,0.000000E+00,8.750290E-01,0.000000E+00,6.561617E+04,0.000000E+00,4.021736E+00,0.000000E+00,1.238587E+04,0.000000E+00,7.591529E-01,0.000000E+00,1.238587E+04,6.352872E+01,7.591529E-01,4.445996E-03,1.238437E+04,3.481701E+03,7.590606E-01,2.436634E-01,2.236668E+05,0.000000E+00,1.370895E+01,0.000000E+00,1.306247E+05,0.000000E+00,8.006230E+00,0.000000E+00,1.576115E+04,0.000000E+00,9.660299E-01,0.000000E+00,1.427643E+04,4.475087E+03,8.750290E-01,3.131846E-01,1.238437E+04,0.000000E+00,7.590606E-01,0.000000E+00,1.576115E+04,0.000000E+00,9.660299E-01,0.000000E+00,1.574311E+04,0.000000E+00,9.649241E-01,0.000000E+00,1.428991E+04,1.135423E+03,8.758546E-01,7.946144E-02 
22:45:00,1.574311E+04,0.000000E+00,9.649241E-01,0.000000E+00,1.428991E+04,0.000000E+00,8.758546E-01,0.000000E+00,1.427643E+04,0.000000E+00,8.750290E-01,0.000000E+00,6.561617E+04,0.000000E+00,4.021736E+00,0.000000E+00,1.238587E+04,0.000000E+00,7.591529E-01,0.000000E+00,1.238587E+04,0.000000E+00,7.591529E-01,0.000000E+00,1.238437E+04,2.981882E+03,7.590606E-01,2.086841E-01,2.236668E+05,0.000000E+00,1.370895E+01,0.000000E+00,1.306247E+05,0.000000E+00,8.006230E+00,0.000000E+00,1.576115E+04,0.000000E+00,9.660299E-01,0.000000E+00,1.427643E+04,3.978292E+03,8.750290E-01,2.784169E-01,1.238437E+04,0.000000E+00,7.590606E-01,0.000000E+00,1.576115E+04,0.000000E+00,9.660299E-01,0.000000E+00,1.574311E+04,0.000000E+00,9.649241E-01,0.000000E+00,1.428991E+04,8.433009E+02,8.758546E-01,5.901759E-02 
23:00:00,1.574311E+04,0.000000E+00,9.649241E-01,0.000000E+00,1.428991E+04,0.000000E+00,8.758546E-01,0.000000E+00,1.427643E+04,0.000000E+00,8.750290E-01,0.000000E+00,6.561617E+04,0.000000E+00,4.021736E+00,0.000000E+00,1.238587E+04,0.000000E+00,7.591529E-01,0.000000E+00,1.238587E+04,0.000000E+00,7.591529E-01,0.000000E+00,1.238437E+04,2.506800E+03,7.590606E-01,1.754360E-01,2.236668E+05,0.000000E+00,1.370895E+01,0.000000E+00,1.306247E+05,0.000000E+00,8.006230E+00,0.000000E+00,1.576115E+04,0.000000E+00,9.660299E-01,0.000000E+00,1.427643E+04,3.511999E+03,8.750290E-01,2.457838E-01,1.238437E+04,0.000000E+00,7.590606E-01,0.000000E+00,1.576115E+04,0.000000E+00,9.660299E-01,0.000000E+00,1.574311E+04,0.000000E+00,9.649241E-01,0.000000E+00,1.428991E+04,5.629504E+02,8.758546E-01,3.939753E-02 
23:15:00,1.574311E+04,0.000000E+00,9.649241E-01,0.000000E+00,1.428991E+04,0.000000E+00,8.758546E-01,0.000000E+00,1.427643E+04,0.000000E+00,8.750290E-01,0.000000E+00,6.561617E+04,0.000000E+00,4.021736E+00,0.000000E+00,1.238587E+04,0.000000E+00,7.591529E-01,0.000000E+00,1.238587E+04,0.000000E+00,7.591529E-01,0.000000E+00,1.238437E+04,2.049158E+03,7.590606E-01,1.434083E-01,2.236668E+05,0.000000E+00,1.370895E+01,0.000000E+00,1.306247E+05,0.000000E+00,8.006230E+00,0.000000E+00,1.576115E+04,0.000000E+00,9.660299E-01,0.000000E+00,1.427643E+04,3.072597E+03,8.750290E-01,2.150327E-01,1.238437E+04,0.000000E+00,7.590606E-01,0.000000E+00,1.576115E+04,0.000000E+00,9.660299E-01,0.000000E+00,1.574311E+04,0.000000E+00,9.649241E-01,0.000000E+00,1.428991E+04,3.176038E+02,8.758546E-01,2.222719E-02 
23:30:00,1.574311E+04,0.000000E+00,9.649241E-01,0.000000E+00,1.428991E+04,0.000000E+00,8.758546E-01,0.000000E+00,1.427643E+04,0.000000E+00,8.750290E-01,0.000000E+00,6.561617E+04,0.000000E+00,4.021736E+00,0.000000E+00,1.238587E+04,0.000000E+00,7.591529E-01,0.000000E+00,1.238587E+04,0.000000E+00,7.591529E-01,0.000000E+00,1.238437E+04,1.601103E+03,7.590606E-01,1.120516E-01,2.236668E+05,0.000000E+00,1.370895E+01,0.000000E+00,1.306247E+05,0.000000E+00,8.006230E+00,0.000000E+00,1.576115E+04,0.000000E+00,9.660299E-01,0.000000E+00,1.427643E+04,2.658950E+03,8.750290E-01,1.860840E-01,1.238437E+04,0.000000E+00,7.590606E-01,0.000000E+00,1.576115E+04,0.000000E+00,9.660299E-01,0.000000E+00,1.574311E+04,0.000000E+00,9.649241E-01,0.000000E+00,1.428991E+04,1.435440E+02,8.758546E-01,1.004579E-02 
23:45:00,1.574311E+04,0.000000E+00,9.649241E-01,0.000000E+00,1.428991E+04,0.000000E+00,8.758546E-01,0.000000E+00,1.427643E+04,0.000000E+00,8.750290E-01,0.000000E+00,6.561617E+04,0.000000E+00,4.021736E+00,0.000000E+00,1.238587E+04,0.000000E+00,7.591529E-01,0.000000E+00,1.238587E+04,0.000000E+00,7.591529E-01,0.000000E+00,1.238437E+04,1.166519E+03,7.590606E-01,8.163770E-02,2.236668E+05,0.000000E+00,1.370895E+01,0.000000E+00,1.306247E+05,0.000000E+00,8.006230E+00,0.000000E+00,1.576115E+04,0.000000E+00,9.660299E-01,0.000000E+00,1.427643E+04,2.271369E+03,8.750290E-01,1.589596E-01,1.238437E+04,0.000000E+00,7.590606E-01,0.000000E+00,1.576115E+04,0.000000E+00,9.660299E-01,0.000000E+00,1.574311E+04,0.000000E+00,9.649241E-01,0.000000E+00,1.428991E+04,3.846826E+01,8.758546E-01,2.692164E-03 
24:00:00,1.574311E+04,0.000000E+00,9.649241E-01,0.000000E+00,1.428991E+04,0.000000E+00,8.758546E-01,0.000000E+00,1.427643E+04,0.000000E+00,8.750290E-01,0.000000E+00,6.561617E+04,0.000000E+00,4.021736E+00,0.000000E+00,1.238587E+04,0.000000E+00,7.591529E-01,0.000000E+00,1.238587E+04,0.000000E+00,7.591529E-01,0.000000E+00,1.238437E+04,7.488106E+02,7.590606E-01,5.240478E-02,2.236668E+05,0.000000E+00,1.370895E+01,0.000000E+00,1.306247E+05,0.000000E+00,8.006230E+00,0.000000E+00,1.576115E+04,0.000000E+00,9.660299E-01,0.000000E+00,1.427643E+04,1.907778E+03,8.750290E-01,1.335140E-01,1.238437E+04,0.000000E+00,7.590606E-01,0.000000E+00,1.576115E+04,0.000000E+00,9.660299E-01,0.000000E+00,1.574311E+04,0.000000E+00,9.649241E-01,0.000000E+00,1.428991E+04,0.000000E+00,8.758546E-01,0.000000E+00 
Peak,1.574311E+04,1.317090E+04,9.649241E-01,9.217488E-01,1.428991E+04,2.524123E+04,8.758546E-01,1.766483E+00,1.427643E+04,7.734487E+02,8.750290E-01,5.412901E-02,6.561617E+04,0.000000E+00,4.021736E+00,0.000000E+00,1.238587E+04,2.405495E+04,7.591529E-01,1.683462E+00,1.238587E+04,2.305136E+04,7.591529E-01,1.613227E+00,1.238437E+04,3.014056E+04,7.590606E-01,2.109358E+00,2.236668E+05,0.000000E+00,1.370895E+01,0.000000E+00,1.306247E+05,0.000000E+00,8.006230E+00,0.000000E+00,1.576115E+04,0.000000E+00,9.660299E-01,0.000000E+00,1.427643E+04,3.189744E+04,8.750290E-01,2.232311E+00,1.238437E+04,0.000000E+00,7.590606E-01,0.000000E+00,1.576115E+04,2.138443E+04,9.660299E-01,1.496562E+00,1.574311E+04,1.621220E+04,9.649241E-01,1.134585E+00,1.428991E+04,2.408264E+04,8.758546E-01,1.685400E+00 

Peak Vol Flow (m3/s),,,8.014165E-01,7.655573E-01,,,7.274400E-01,1.467150E+00,,,7.267542E-01,4.495678E-02,,,3.340248E+00,0.000000E+00,,,6.305135E-01,1.398198E+00,,,6.305135E-01,1.339864E+00,,,6.304368E-01,1.751925E+00,,,1.138595E+01,0.000000E+00,,,6.649565E+00,0.000000E+00,,,8.023349E-01,0.000000E+00,,,7.267542E-01,1.854043E+00,,,6.304368E-01,0.000000E+00,,,8.023349E-01,1.242968E+00,,,8.014165E-01,9.423282E-01,,,7.274400E-01,1.399807E+00 
