Time,THERMAL ZONE 6:PHILADELPHIA INTERNATIONAL AP ANN HTG 99.6% CONDNS DB:Des Heat Load [W],THERMAL ZONE 6::Des Sens Cool Load [W],THERMAL ZONE 6:PHILADELPHIA INTERNATIONAL AP ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],THERMAL ZONE 6::Des Cool Mass Flow [kg/s],THERMAL ZONE 1:PHILADELPHIA INTERNATIONAL AP ANN HTG 99.6% CONDNS DB:Des Heat Load [W],THERMAL ZONE 1:PHILADELPHIA INTERNATIONAL AP ANN CLG .4% CONDNS DB=>MWB:Des Sens Cool Load [W],THERMAL ZONE 1:PHILADELPHIA INTERNATIONAL AP ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],THERMAL ZONE 1:PHILADELPHIA INTERNATIONAL AP ANN CLG .4% CONDNS DB=>MWB:Des Cool Mass Flow [kg/s],THERMAL ZONE 7:PHILADELPHIA INTERNATIONAL AP ANN HTG 99.6% CONDNS DB:Des Heat Load [W],THERMAL ZONE 7:PHILADELPHIA INTERNATIONAL AP ANN CLG .4% CONDNS DB=>MWB:Des Sens Cool Load [W],THERMAL ZONE 7:PHILADELPHIA INTERNATIONAL AP ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],THERMAL ZONE 7:PHILADELPHIA INTERNATIONAL AP ANN CLG .4% CONDNS DB=>MWB:Des Cool Mass Flow [kg/s],THERMAL ZONE 5:PHILADELPHIA INTERNATIONAL AP ANN HTG 99.6% CONDNS DB:Des Heat Load [W],THERMAL ZONE 5:PHILADELPHIA INTERNATIONAL AP ANN CLG .4% CONDNS DB=>MWB:Des Sens Cool Load [W],THERMAL ZONE 5:PHILADELPHIA INTERNATIONAL AP ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],THERMAL ZONE 5:PHILADELPHIA INTERNATIONAL AP ANN CLG .4% CONDNS DB=>MWB:Des Cool Mass Flow [kg/s],THERMAL ZONE 10:PHILADELPHIA INTERNATIONAL AP ANN HTG 99.6% CONDNS DB:Des Heat Load [W],THERMAL ZONE 10:PHILADELPHIA INTERNATIONAL AP ANN CLG .4% CONDNS DB=>MWB:Des Sens Cool Load [W],THERMAL ZONE 10:PHILADELPHIA INTERNATIONAL AP ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],THERMAL ZONE 10:PHILADELPHIA INTERNATIONAL AP ANN CLG .4% CONDNS DB=>MWB:Des Cool Mass Flow [kg/s],THERMAL ZONE 9:PHILADELPHIA INTERNATIONAL AP ANN HTG 99.6% CONDNS DB:Des Heat Load [W],THERMAL ZONE 9::Des Sens Cool Load [W],THERMAL ZONE 9:PHILADELPHIA INTERNATIONAL AP ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],THERMAL ZONE 9::Des Cool Mass Flow [kg/s],THERMAL ZONE 3:PHILADELPHIA INTERNATIONAL AP ANN HTG 99.6% CONDNS DB:Des Heat Load [W],THERMAL ZONE 3::Des Sens Cool Load [W],THERMAL ZONE 3:PHILADELPHIA INTERNATIONAL AP ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],THERMAL ZONE 3::Des Cool Mass Flow [kg/s],THERMAL ZONE 2:PHILADELPHIA INTERNATIONAL AP ANN HTG 99.6% CONDNS DB:Des Heat Load [W],THERMAL ZONE 2:PHILADELPHIA INTERNATIONAL AP ANN CLG .4% CONDNS DB=>MWB:Des Sens Cool Load [W],THERMAL ZONE 2:PHILADELPHIA INTERNATIONAL AP ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],THERMAL ZONE 2:PHILADELPHIA INTERNATIONAL AP ANN CLG .4% CONDNS DB=>MWB:Des Cool Mass Flow [kg/s],THERMAL ZONE 4:PHILADELPHIA INTERNATIONAL AP ANN HTG 99.6% CONDNS DB:Des Heat Load [W],THERMAL ZONE 4::Des Sens Cool Load [W],THERMAL ZONE 4:PHILADELPHIA INTERNATIONAL AP ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],THERMAL ZONE 4::Des Cool Mass Flow [kg/s],THERMAL ZONE 8:PHILADELPHIA INTERNATIONAL AP ANN HTG 99.6% CONDNS DB:Des Heat Load [W],THERMAL ZONE 8:PHILADELPHIA INTERNATIONAL AP ANN CLG .4% CONDNS DB=>MWB:Des Sens Cool Load [W],THERMAL ZONE 8:PHILADELPHIA INTERNATIONAL AP ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],THERMAL ZONE 8:PHILADELPHIA INTERNATIONAL AP ANN CLG .4% CONDNS DB=>MWB:Des Cool Mass Flow [kg/s] 
14:00:00,1.671197E+04,0.000000E+00,1.024308E+00,0.000000E+00,4.715871E+03,0.000000E+00,2.890444E-01,0.000000E+00,4.747364E+03,1.902002E+02,2.909747E-01,1.331098E-02,4.711246E+03,1.725929E+03,2.887609E-01,1.207874E-01,4.747364E+03,9.662913E+02,2.909747E-01,6.762496E-02,4.715871E+03,0.000000E+00,2.890444E-01,0.000000E+00,4.695139E+03,0.000000E+00,2.877737E-01,0.000000E+00,4.695139E+03,0.000000E+00,2.877737E-01,0.000000E+00,1.522874E+04,0.000000E+00,9.333978E-01,0.000000E+00,4.711246E+03,1.996634E+03,2.887609E-01,1.397325E-01 
14:15:00,1.671197E+04,0.000000E+00,1.024308E+00,0.000000E+00,4.715871E+03,0.000000E+00,2.890444E-01,0.000000E+00,4.747364E+03,2.171906E+02,2.909747E-01,1.519988E-02,4.711246E+03,1.700259E+03,2.887609E-01,1.189909E-01,4.747364E+03,1.192207E+03,2.909747E-01,8.343542E-02,4.715871E+03,0.000000E+00,2.890444E-01,0.000000E+00,4.695139E+03,0.000000E+00,2.877737E-01,0.000000E+00,4.695139E+03,0.000000E+00,2.877737E-01,0.000000E+00,1.522874E+04,0.000000E+00,9.333978E-01,0.000000E+00,4.711246E+03,2.056495E+03,2.887609E-01,1.439218E-01 
14:30:00,1.671197E+04,0.000000E+00,1.024308E+00,0.000000E+00,4.715871E+03,0.000000E+00,2.890444E-01,0.000000E+00,4.747364E+03,2.430020E+02,2.909747E-01,1.700626E-02,4.711246E+03,1.675636E+03,2.887609E-01,1.172677E-01,4.747364E+03,1.420958E+03,2.909747E-01,9.944434E-02,4.715871E+03,0.000000E+00,2.890444E-01,0.000000E+00,4.695139E+03,0.000000E+00,2.877737E-01,0.000000E+00,4.695139E+03,0.000000E+00,2.877737E-01,0.000000E+00,1.522874E+04,0.000000E+00,9.333978E-01,0.000000E+00,4.711246E+03,2.099609E+03,2.887609E-01,1.469391E-01 
14:45:00,1.671197E+04,0.000000E+00,1.024308E+00,0.000000E+00,4.715871E+03,0.000000E+00,2.890444E-01,0.000000E+00,4.747364E+03,2.676239E+02,2.909747E-01,1.872940E-02,4.711246E+03,1.651238E+03,2.887609E-01,1.155603E-01,4.747364E+03,1.650157E+03,2.909747E-01,1.154847E-01,4.715871E+03,0.000000E+00,2.890444E-01,0.000000E+00,4.695139E+03,0.000000E+00,2.877737E-01,0.000000E+00,4.695139E+03,0.000000E+00,2.877737E-01,0.000000E+00,1.522874E+04,0.000000E+00,9.333978E-01,0.000000E+00,4.711246E+03,2.124402E+03,2.887609E-01,1.486742E-01 
15:00:00,1.671197E+04,0.000000E+00,1.024308E+00,0.000000E+00,4.715871E+03,0.000000E+00,2.890444E-01,0.000000E+00,4.747364E+03,2.910833E+02,2.909747E-01,2.037118E-02,4.711246E+03,1.626466E+03,2.887609E-01,1.138266E-01,4.747364E+03,1.877503E+03,2.909747E-01,1.313952E-01,4.715871E+03,0.000000E+00,2.890444E-01,0.000000E+00,4.695139E+03,0.000000E+00,2.877737E-01,0.000000E+00,4.695139E+03,0.000000E+00,2.877737E-01,0.000000E+00,1.522874E+04,0.000000E+00,9.333978E-01,0.000000E+00,4.711246E+03,2.129344E+03,2.887609E-01,1.490201E-01 
15:15:00,1.671197E+04,0.000000E+00,1.024308E+00,0.000000E+00,4.715871E+03,0.000000E+00,2.890444E-01,0.000000E+00,4.747364E+03,3.132997E+02,2.909747E-01,2.192598E-02,4.711246E+03,1.600529E+03,2.887609E-01,1.120114E-01,4.747364E+03,2.100072E+03,2.909747E-01,1.469715E-01,4.715871E+03,0.000000E+00,2.890444E-01,0.000000E+00,4.695139E+03,0.000000E+00,2.877737E-01,0.000000E+00,4.695139E+03,0.000000E+00,2.877737E-01,0.000000E+00,1.522874E+04,0.000000E+00,9.333978E-01,0.000000E+00,4.711246E+03,2.113026E+03,2.887609E-01,1.478781E-01 
15:30:00,1.671197E+04,0.000000E+00,1.024308E+00,0.000000E+00,4.715871E+03,0.000000E+00,2.890444E-01,0.000000E+00,4.747364E+03,3.333640E+02,2.909747E-01,2.333017E-02,4.711246E+03,1.573169E+03,2.887609E-01,1.100967E-01,4.747364E+03,2.314668E+03,2.909747E-01,1.619898E-01,4.715871E+03,0.000000E+00,2.890444E-01,0.000000E+00,4.695139E+03,0.000000E+00,2.877737E-01,0.000000E+00,4.695139E+03,0.000000E+00,2.877737E-01,0.000000E+00,1.522874E+04,0.000000E+00,9.333978E-01,0.000000E+00,4.711246E+03,2.074869E+03,2.887609E-01,1.452077E-01 
15:45:00,1.671197E+04,0.000000E+00,1.024308E+00,0.000000E+00,4.715871E+03,5.921523E+01,2.890444E-01,4.175508E-03,4.747364E+03,3.509120E+02,2.909747E-01,2.455825E-02,4.711246E+03,1.544023E+03,2.887609E-01,1.080570E-01,4.747364E+03,2.518107E+03,2.909747E-01,1.762273E-01,4.715871E+03,0.000000E+00,2.890444E-01,0.000000E+00,4.695139E+03,0.000000E+00,2.877737E-01,0.000000E+00,4.695139E+03,0.000000E+00,2.877737E-01,0.000000E+00,1.522874E+04,0.000000E+00,9.333978E-01,0.000000E+00,4.711246E+03,2.015599E+03,2.887609E-01,1.410598E-01 
16:00:00,1.671197E+04,0.000000E+00,1.024308E+00,0.000000E+00,4.715871E+03,1.544153E+02,2.890444E-01,1.083839E-02,4.747364E+03,3.656081E+02,2.909747E-01,2.558674E-02,4.711246E+03,1.512747E+03,2.887609E-01,1.058681E-01,4.747364E+03,2.707369E+03,2.909747E-01,1.894726E-01,4.715871E+03,0.000000E+00,2.890444E-01,0.000000E+00,4.695139E+03,0.000000E+00,2.877737E-01,0.000000E+00,4.695139E+03,0.000000E+00,2.877737E-01,0.000000E+00,1.522874E+04,0.000000E+00,9.333978E-01,0.000000E+00,4.711246E+03,1.938116E+03,2.887609E-01,1.356371E-01 
16:15:00,1.671197E+04,0.000000E+00,1.024308E+00,0.000000E+00,4.715871E+03,2.651692E+02,2.890444E-01,1.858932E-02,4.747364E+03,3.776922E+02,2.909747E-01,2.643243E-02,4.711246E+03,1.479766E+03,2.887609E-01,1.035600E-01,4.747364E+03,2.880438E+03,2.909747E-01,2.015846E-01,4.715871E+03,0.000000E+00,2.890444E-01,0.000000E+00,4.695139E+03,0.000000E+00,2.877737E-01,0.000000E+00,4.695139E+03,0.000000E+00,2.877737E-01,0.000000E+00,1.522874E+04,0.000000E+00,9.333978E-01,0.000000E+00,4.711246E+03,1.849330E+03,2.887609E-01,1.294236E-01 
16:30:00,1.671197E+04,0.000000E+00,1.024308E+00,0.000000E+00,4.715871E+03,3.987631E+02,2.890444E-01,2.793863E-02,4.747364E+03,3.873118E+02,2.909747E-01,2.710565E-02,4.711246E+03,1.443584E+03,2.887609E-01,1.010278E-01,4.747364E+03,3.030713E+03,2.909747E-01,2.121015E-01,4.715871E+03,0.000000E+00,2.890444E-01,0.000000E+00,4.695139E+03,0.000000E+00,2.877737E-01,0.000000E+00,4.695139E+03,0.000000E+00,2.877737E-01,0.000000E+00,1.522874E+04,0.000000E+00,9.333978E-01,0.000000E+00,4.711246E+03,1.757905E+03,2.887609E-01,1.230253E-01 
16:45:00,1.671197E+04,0.000000E+00,1.024308E+00,0.000000E+00,4.715871E+03,4.845534E+02,2.890444E-01,3.391104E-02,4.747364E+03,3.970949E+02,2.909747E-01,2.779031E-02,4.711246E+03,1.404122E+03,2.887609E-01,9.826608E-02,4.747364E+03,3.156582E+03,2.909747E-01,2.209103E-01,4.715871E+03,0.000000E+00,2.890444E-01,0.000000E+00,4.695139E+03,0.000000E+00,2.877737E-01,0.000000E+00,4.695139E+03,0.000000E+00,2.877737E-01,0.000000E+00,1.522874E+04,0.000000E+00,9.333978E-01,0.000000E+00,4.711246E+03,1.671512E+03,2.887609E-01,1.169792E-01 
17:00:00,1.671197E+04,0.000000E+00,1.024308E+00,0.000000E+00,4.715871E+03,5.398048E+02,2.890444E-01,3.777719E-02,4.747364E+03,4.125959E+02,2.909747E-01,2.887514E-02,4.711246E+03,1.361421E+03,2.887609E-01,9.527775E-02,4.747364E+03,3.256162E+03,2.909747E-01,2.278794E-01,4.715871E+03,0.000000E+00,2.890444E-01,0.000000E+00,4.695139E+03,0.000000E+00,2.877737E-01,0.000000E+00,4.695139E+03,0.000000E+00,2.877737E-01,0.000000E+00,1.522874E+04,0.000000E+00,9.333978E-01,0.000000E+00,4.711246E+03,1.594170E+03,2.887609E-01,1.115665E-01 
17:15:00,1.671197E+04,0.000000E+00,1.024308E+00,0.000000E+00,4.715871E+03,5.778086E+02,2.890444E-01,4.043677E-02,4.747364E+03,4.368248E+02,2.909747E-01,3.057077E-02,4.711246E+03,1.315553E+03,2.887609E-01,9.206772E-02,4.747364E+03,3.326900E+03,2.909747E-01,2.328298E-01,4.715871E+03,0.000000E+00,2.890444E-01,0.000000E+00,4.695139E+03,0.000000E+00,2.877737E-01,0.000000E+00,4.695139E+03,0.000000E+00,2.877737E-01,0.000000E+00,1.522874E+04,0.000000E+00,9.333978E-01,0.000000E+00,4.711246E+03,1.525742E+03,2.887609E-01,1.067776E-01 
17:30:00,1.671197E+04,0.000000E+00,1.024308E+00,0.000000E+00,4.715871E+03,5.835382E+02,2.890444E-01,4.083773E-02,4.747364E+03,4.706239E+02,2.909747E-01,3.293617E-02,4.711246E+03,1.267479E+03,2.887609E-01,8.870326E-02,4.747364E+03,3.369713E+03,2.909747E-01,2.358261E-01,4.715871E+03,0.000000E+00,2.890444E-01,0.000000E+00,4.695139E+03,0.000000E+00,2.877737E-01,0.000000E+00,4.695139E+03,0.000000E+00,2.877737E-01,0.000000E+00,1.522874E+04,0.000000E+00,9.333978E-01,0.000000E+00,4.711246E+03,1.462742E+03,2.887609E-01,1.023686E-01 
17:45:00,1.671197E+04,0.000000E+00,1.024308E+00,0.000000E+00,4.715871E+03,5.595717E+02,2.890444E-01,3.916050E-02,4.747364E+03,5.104442E+02,2.909747E-01,3.572296E-02,4.711246E+03,1.217169E+03,2.887609E-01,8.518239E-02,4.747364E+03,3.380362E+03,2.909747E-01,2.365713E-01,4.715871E+03,0.000000E+00,2.890444E-01,0.000000E+00,4.695139E+03,0.000000E+00,2.877737E-01,0.000000E+00,4.695139E+03,0.000000E+00,2.877737E-01,0.000000E+00,1.522874E+04,0.000000E+00,9.333978E-01,0.000000E+00,4.711246E+03,1.401471E+03,2.887609E-01,9.808058E-02 
18:00:00,1.671197E+04,0.000000E+00,1.024308E+00,0.000000E+00,4.715871E+03,5.021165E+02,2.890444E-01,3.513966E-02,4.747364E+03,5.481641E+02,2.909747E-01,3.836275E-02,4.711246E+03,1.164237E+03,2.887609E-01,8.147798E-02,4.747364E+03,3.355027E+03,2.909747E-01,2.347983E-01,4.715871E+03,0.000000E+00,2.890444E-01,0.000000E+00,4.695139E+03,0.000000E+00,2.877737E-01,0.000000E+00,4.695139E+03,0.000000E+00,2.877737E-01,0.000000E+00,1.522874E+04,0.000000E+00,9.333978E-01,0.000000E+00,4.711246E+03,1.339864E+03,2.887609E-01,9.376905E-02 
18:15:00,1.671197E+04,0.000000E+00,1.024308E+00,0.000000E+00,4.715871E+03,3.997822E+02,2.890444E-01,2.797803E-02,4.747364E+03,5.746087E+02,2.909747E-01,4.021345E-02,4.711246E+03,1.107727E+03,2.887609E-01,7.752323E-02,4.747364E+03,3.282383E+03,2.909747E-01,2.297143E-01,4.715871E+03,0.000000E+00,2.890444E-01,0.000000E+00,4.695139E+03,0.000000E+00,2.877737E-01,0.000000E+00,4.695139E+03,0.000000E+00,2.877737E-01,0.000000E+00,1.522874E+04,0.000000E+00,9.333978E-01,0.000000E+00,4.711246E+03,1.275783E+03,2.887609E-01,8.928440E-02 
18:30:00,1.671197E+04,0.000000E+00,1.024308E+00,0.000000E+00,4.715871E+03,2.604587E+02,2.890444E-01,1.822775E-02,4.747364E+03,5.843961E+02,2.909747E-01,4.089841E-02,4.711246E+03,1.047823E+03,2.887609E-01,7.333089E-02,4.747364E+03,3.163296E+03,2.909747E-01,2.213802E-01,4.715871E+03,0.000000E+00,2.890444E-01,0.000000E+00,4.695139E+03,0.000000E+00,2.877737E-01,0.000000E+00,4.695139E+03,0.000000E+00,2.877737E-01,0.000000E+00,1.522874E+04,0.000000E+00,9.333978E-01,0.000000E+00,4.711246E+03,1.208758E+03,2.887609E-01,8.459374E-02 
18:45:00,1.671197E+04,0.000000E+00,1.024308E+00,0.000000E+00,4.715871E+03,1.394197E+02,2.890444E-01,9.757062E-03,4.747364E+03,5.743498E+02,2.909747E-01,4.019533E-02,4.711246E+03,9.845780E+02,2.887609E-01,6.890473E-02,4.747364E+03,3.001249E+03,2.909747E-01,2.100395E-01,4.715871E+03,0.000000E+00,2.890444E-01,0.000000E+00,4.695139E+03,0.000000E+00,2.877737E-01,0.000000E+00,4.695139E+03,0.000000E+00,2.877737E-01,0.000000E+00,1.522874E+04,0.000000E+00,9.333978E-01,0.000000E+00,4.711246E+03,1.138679E+03,2.887609E-01,7.968936E-02 
19:00:00,1.671197E+04,0.000000E+00,1.024308E+00,0.000000E+00,4.715871E+03,4.642340E+01,2.890444E-01,3.248873E-03,4.747364E+03,5.409592E+02,2.909747E-01,3.785852E-02,4.711246E+03,9.182989E+02,2.887609E-01,6.426626E-02,4.747364E+03,2.792959E+03,2.909747E-01,1.954625E-01,4.715871E+03,0.000000E+00,2.890444E-01,0.000000E+00,4.695139E+03,0.000000E+00,2.877737E-01,0.000000E+00,4.695139E+03,0.000000E+00,2.877737E-01,0.000000E+00,1.522874E+04,0.000000E+00,9.333978E-01,0.000000E+00,4.711246E+03,1.065527E+03,2.887609E-01,7.456985E-02 
19:15:00,1.671197E+04,0.000000E+00,1.024308E+00,0.000000E+00,4.715871E+03,0.000000E+00,2.890444E-01,0.000000E+00,4.747364E+03,4.898688E+02,2.909747E-01,3.428301E-02,4.711246E+03,8.512213E+02,2.887609E-01,5.957189E-02,4.747364E+03,2.558634E+03,2.909747E-01,1.790635E-01,4.715871E+03,0.000000E+00,2.890444E-01,0.000000E+00,4.695139E+03,0.000000E+00,2.877737E-01,0.000000E+00,4.695139E+03,0.000000E+00,2.877737E-01,0.000000E+00,1.522874E+04,0.000000E+00,9.333978E-01,0.000000E+00,4.711246E+03,9.916749E+02,2.887609E-01,6.940140E-02 
19:30:00,1.671197E+04,0.000000E+00,1.024308E+00,0.000000E+00,4.715871E+03,0.000000E+00,2.890444E-01,0.000000E+00,4.747364E+03,4.299508E+02,2.909747E-01,3.008970E-02,4.711246E+03,7.847766E+02,2.887609E-01,5.492182E-02,4.747364E+03,2.321423E+03,2.909747E-01,1.624625E-01,4.715871E+03,0.000000E+00,2.890444E-01,0.000000E+00,4.695139E+03,0.000000E+00,2.877737E-01,0.000000E+00,4.695139E+03,0.000000E+00,2.877737E-01,0.000000E+00,1.522874E+04,0.000000E+00,9.333978E-01,0.000000E+00,4.711246E+03,9.185079E+02,2.887609E-01,6.428088E-02 
19:45:00,1.671197E+04,0.000000E+00,1.024308E+00,0.000000E+00,4.715871E+03,0.000000E+00,2.890444E-01,0.000000E+00,4.747364E+03,3.697056E+02,2.909747E-01,2.587349E-02,4.711246E+03,7.211736E+02,2.887609E-01,5.047064E-02,4.747364E+03,2.099274E+03,2.909747E-01,1.469157E-01,4.715871E+03,0.000000E+00,2.890444E-01,0.000000E+00,4.695139E+03,0.000000E+00,2.877737E-01,0.000000E+00,4.695139E+03,0.000000E+00,2.877737E-01,0.000000E+00,1.522874E+04,0.000000E+00,9.333978E-01,0.000000E+00,4.711246E+03,8.483037E+02,2.887609E-01,5.936771E-02 
20:00:00,1.671197E+04,0.000000E+00,1.024308E+00,0.000000E+00,4.715871E+03,0.000000E+00,2.890444E-01,0.000000E+00,4.747364E+03,3.181184E+02,2.909747E-01,2.226321E-02,4.711246E+03,6.621477E+02,2.887609E-01,4.633976E-02,4.747364E+03,1.912037E+03,2.909747E-01,1.338121E-01,4.715871E+03,0.000000E+00,2.890444E-01,0.000000E+00,4.695139E+03,0.000000E+00,2.877737E-01,0.000000E+00,4.695139E+03,0.000000E+00,2.877737E-01,0.000000E+00,1.522874E+04,0.000000E+00,9.333978E-01,0.000000E+00,4.711246E+03,7.828719E+02,2.887609E-01,5.478853E-02 
20:15:00,1.671197E+04,0.000000E+00,1.024308E+00,0.000000E+00,4.715871E+03,0.000000E+00,2.890444E-01,0.000000E+00,4.747364E+03,2.780391E+02,2.909747E-01,1.945830E-02,4.711246E+03,6.081610E+02,2.887609E-01,4.256156E-02,4.747364E+03,1.762731E+03,2.909747E-01,1.233630E-01,4.715871E+03,0.000000E+00,2.890444E-01,0.000000E+00,4.695139E+03,0.000000E+00,2.877737E-01,0.000000E+00,4.695139E+03,0.000000E+00,2.877737E-01,0.000000E+00,1.522874E+04,0.000000E+00,9.333978E-01,0.000000E+00,4.711246E+03,7.226946E+02,2.887609E-01,5.057707E-02 
20:30:00,1.671197E+04,0.000000E+00,1.024308E+00,0.000000E+00,4.715871E+03,0.000000E+00,2.890444E-01,0.000000E+00,4.747364E+03,2.453142E+02,2.909747E-01,1.716808E-02,4.711246E+03,5.591617E+02,2.887609E-01,3.913239E-02,4.747364E+03,1.638604E+03,2.909747E-01,1.146761E-01,4.715871E+03,0.000000E+00,2.890444E-01,0.000000E+00,4.695139E+03,0.000000E+00,2.877737E-01,0.000000E+00,4.695139E+03,0.000000E+00,2.877737E-01,0.000000E+00,1.522874E+04,0.000000E+00,9.333978E-01,0.000000E+00,4.711246E+03,6.676962E+02,2.887609E-01,4.672807E-02 
20:45:00,1.671197E+04,0.000000E+00,1.024308E+00,0.000000E+00,4.715871E+03,0.000000E+00,2.890444E-01,0.000000E+00,4.747364E+03,2.164448E+02,2.909747E-01,1.514768E-02,4.711246E+03,5.134562E+02,2.887609E-01,3.593373E-02,4.747364E+03,1.529534E+03,2.909747E-01,1.070429E-01,4.715871E+03,0.000000E+00,2.890444E-01,0.000000E+00,4.695139E+03,0.000000E+00,2.877737E-01,0.000000E+00,4.695139E+03,0.000000E+00,2.877737E-01,0.000000E+00,1.522874E+04,0.000000E+00,9.333978E-01,0.000000E+00,4.711246E+03,6.166608E+02,2.887609E-01,4.315640E-02 
21:00:00,1.671197E+04,0.000000E+00,1.024308E+00,0.000000E+00,4.715871E+03,0.000000E+00,2.890444E-01,0.000000E+00,4.747364E+03,1.896172E+02,2.909747E-01,1.327018E-02,4.711246E+03,4.701242E+02,2.887609E-01,3.290119E-02,4.747364E+03,1.430240E+03,2.909747E-01,1.000940E-01,4.715871E+03,0.000000E+00,2.890444E-01,0.000000E+00,4.695139E+03,0.000000E+00,2.877737E-01,0.000000E+00,4.695139E+03,0.000000E+00,2.877737E-01,0.000000E+00,1.522874E+04,0.000000E+00,9.333978E-01,0.000000E+00,4.711246E+03,5.685123E+02,2.887609E-01,3.978678E-02 
21:15:00,1.671197E+04,0.000000E+00,1.024308E+00,0.000000E+00,4.715871E+03,0.000000E+00,2.890444E-01,0.000000E+00,4.747364E+03,1.631957E+02,2.909747E-01,1.142109E-02,4.711246E+03,4.282645E+02,2.887609E-01,2.997168E-02,4.747364E+03,1.337666E+03,2.909747E-01,9.361523E-02,4.715871E+03,0.000000E+00,2.890444E-01,0.000000E+00,4.695139E+03,0.000000E+00,2.877737E-01,0.000000E+00,4.695139E+03,0.000000E+00,2.877737E-01,0.000000E+00,1.522874E+04,0.000000E+00,9.333978E-01,0.000000E+00,4.711246E+03,5.223043E+02,2.887609E-01,3.655296E-02 
21:30:00,1.671197E+04,0.000000E+00,1.024308E+00,0.000000E+00,4.715871E+03,0.000000E+00,2.890444E-01,0.000000E+00,4.747364E+03,1.373124E+02,2.909747E-01,9.609673E-03,4.711246E+03,3.873506E+02,2.887609E-01,2.710835E-02,4.747364E+03,1.250052E+03,2.909747E-01,8.748370E-02,4.715871E+03,0.000000E+00,2.890444E-01,0.000000E+00,4.695139E+03,0.000000E+00,2.877737E-01,0.000000E+00,4.695139E+03,0.000000E+00,2.877737E-01,0.000000E+00,1.522874E+04,0.000000E+00,9.333978E-01,0.000000E+00,4.711246E+03,4.775411E+02,2.887609E-01,3.342025E-02 
21:45:00,1.671197E+04,0.000000E+00,1.024308E+00,0.000000E+00,4.715871E+03,0.000000E+00,2.890444E-01,0.000000E+00,4.747364E+03,1.115811E+02,2.909747E-01,7.808892E-03,4.711246E+03,3.475753E+02,2.887609E-01,2.432472E-02,4.747364E+03,1.166578E+03,2.909747E-01,8.164179E-02,4.715871E+03,0.000000E+00,2.890444E-01,0.000000E+00,4.695139E+03,0.000000E+00,2.877737E-01,0.000000E+00,4.695139E+03,0.000000E+00,2.877737E-01,0.000000E+00,1.522874E+04,0.000000E+00,9.333978E-01,0.000000E+00,4.711246E+03,4.337191E+02,2.887609E-01,3.035341E-02 
22:00:00,1.671197E+04,0.000000E+00,1.024308E+00,0.000000E+00,4.715871E+03,0.000000E+00,2.890444E-01,0.000000E+00,4.747364E+03,8.548820E+01,2.909747E-01,5.982809E-03,4.711246E+03,3.089657E+02,2.887609E-01,2.162266E-02,4.747364E+03,1.086234E+03,2.909747E-01,7.601904E-02,4.715871E+03,0.000000E+00,2.890444E-01,0.000000E+00,4.695139E+03,0.000000E+00,2.877737E-01,0.000000E+00,4.695139E+03,0.000000E+00,2.877737E-01,0.000000E+00,1.522874E+04,0.000000E+00,9.333978E-01,0.000000E+00,4.711246E+03,3.909351E+02,2.887609E-01,2.735921E-02 
22:15:00,1.671197E+04,0.000000E+00,1.024308E+00,0.000000E+00,4.715871E+03,0.000000E+00,2.890444E-01,0.000000E+00,4.747364E+03,5.951938E+01,2.909747E-01,4.165406E-03,4.711246E+03,2.719749E+02,2.887609E-01,1.903390E-02,4.747364E+03,1.008679E+03,2.909747E-01,7.059141E-02,4.715871E+03,0.000000E+00,2.890444E-01,0.000000E+00,4.695139E+03,0.000000E+00,2.877737E-01,0.000000E+00,4.695139E+03,0.000000E+00,2.877737E-01,0.000000E+00,1.522874E+04,0.000000E+00,9.333978E-01,0.000000E+00,4.711246E+03,3.495209E+02,2.887609E-01,2.446088E-02 
22:30:00,1.671197E+04,0.000000E+00,1.024308E+00,0.000000E+00,4.715871E+03,0.000000E+00,2.890444E-01,0.000000E+00,4.747364E+03,3.485732E+01,2.909747E-01,2.439455E-03,4.711246E+03,2.359256E+02,2.887609E-01,1.651102E-02,4.747364E+03,9.336356E+02,2.909747E-01,6.533958E-02,4.715871E+03,0.000000E+00,2.890444E-01,0.000000E+00,4.695139E+03,0.000000E+00,2.877737E-01,0.000000E+00,4.695139E+03,0.000000E+00,2.877737E-01,0.000000E+00,1.522874E+04,0.000000E+00,9.333978E-01,0.000000E+00,4.711246E+03,3.096086E+02,2.887609E-01,2.166766E-02 
