Time,THERMAL ZONE 5:PHILADELPHIA INTERNATIONAL AP ANN HTG 99.6% CONDNS DB:Des Heat Load [W],THERMAL ZONE 5:PHILADELPHIA INTERNATIONAL AP ANN CLG .4% CONDNS DB=>MWB:Des Sens Cool Load [W],THERMAL ZONE 5:PHILADELPHIA INTERNATIONAL AP ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],THERMAL ZONE 5:PHILADELPHIA INTERNATIONAL AP ANN CLG .4% CONDNS DB=>MWB:Des Cool Mass Flow [kg/s],THERMAL ZONE 4:PHILADELPHIA INTERNATIONAL AP ANN HTG 99.6% CONDNS DB:Des Heat Load [W],THERMAL ZONE 4:PHILADELPHIA INTERNATIONAL AP ANN CLG .4% CONDNS DB=>MWB:Des Sens Cool Load [W],THERMAL ZONE 4:PHILADELPHIA INTERNATIONAL AP ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],THERMAL ZONE 4:PHILADELPHIA INTERNATIONAL AP ANN CLG .4% CONDNS DB=>MWB:Des Cool Mass Flow [kg/s],THERMAL ZONE 15:PHILADELPHIA INTERNATIONAL AP ANN HTG 99.6% CONDNS DB:Des Heat Load [W],THERMAL ZONE 15:PHILADELPHIA INTERNATIONAL AP ANN CLG .4% CONDNS DB=>MWB:Des Sens Cool Load [W],THERMAL ZONE 15:PHILADELPHIA INTERNATIONAL AP ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],THERMAL ZONE 15:PHILADELPHIA INTERNATIONAL AP ANN CLG .4% CONDNS DB=>MWB:Des Cool Mass Flow [kg/s],THERMAL ZONE 10:PHILADELPHIA INTERNATIONAL AP ANN HTG 99.6% CONDNS DB:Des Heat Load [W],THERMAL ZONE 10:PHILADELPHIA INTERNATIONAL AP ANN CLG .4% CONDNS DB=>MWB:Des Sens Cool Load [W],THERMAL ZONE 10:PHILADELPHIA INTERNATIONAL AP ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],THERMAL ZONE 10:PHILADELPHIA INTERNATIONAL AP ANN CLG .4% CONDNS DB=>MWB:Des Cool Mass Flow [kg/s],THERMAL ZONE 12:PHILADELPHIA INTERNATIONAL AP ANN HTG 99.6% CONDNS DB:Des Heat Load [W],THERMAL ZONE 12::Des Sens Cool Load [W],THERMAL ZONE 12:PHILADELPHIA INTERNATIONAL AP ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],THERMAL ZONE 12::Des Cool Mass Flow [kg/s],THERMAL ZONE 13:PHILADELPHIA INTERNATIONAL AP ANN HTG 99.6% CONDNS DB:Des Heat Load [W],THERMAL ZONE 13:PHILADELPHIA INTERNATIONAL AP ANN CLG .4% CONDNS DB=>MWB:Des Sens Cool Load [W],THERMAL ZONE 13:PHILADELPHIA INTERNATIONAL AP ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],THERMAL ZONE 13:PHILADELPHIA INTERNATIONAL AP ANN CLG .4% CONDNS DB=>MWB:Des Cool Mass Flow [kg/s],THERMAL ZONE 3:PHILADELPHIA INTERNATIONAL AP ANN HTG 99.6% CONDNS DB:Des Heat Load [W],THERMAL ZONE 3::Des Sens Cool Load [W],THERMAL ZONE 3:PHILADELPHIA INTERNATIONAL AP ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],THERMAL ZONE 3::Des Cool Mass Flow [kg/s],THERMAL ZONE 7:PHILADELPHIA INTERNATIONAL AP ANN HTG 99.6% CONDNS DB:Des Heat Load [W],THERMAL ZONE 7:PHILADELPHIA INTERNATIONAL AP ANN CLG .4% CONDNS DB=>MWB:Des Sens Cool Load [W],THERMAL ZONE 7:PHILADELPHIA INTERNATIONAL AP ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],THERMAL ZONE 7:PHILADELPHIA INTERNATIONAL AP ANN CLG .4% CONDNS DB=>MWB:Des Cool Mass Flow [kg/s],THERMAL ZONE 8:PHILADELPHIA INTERNATIONAL AP ANN HTG 99.6% CONDNS DB:Des Heat Load [W],THERMAL ZONE 8:PHILADELPHIA INTERNATIONAL AP ANN CLG .4% CONDNS DB=>MWB:Des Sens Cool Load [W],THERMAL ZONE 8:PHILADELPHIA INTERNATIONAL AP ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],THERMAL ZONE 8:PHILADELPHIA INTERNATIONAL AP ANN CLG .4% CONDNS DB=>MWB:Des Cool Mass Flow [kg/s],THERMAL ZONE 14:PHILADELPHIA INTERNATIONAL AP ANN HTG 99.6% CONDNS DB:Des Heat Load [W],THERMAL ZONE 14::Des Sens Cool Load [W],THERMAL ZONE 14:PHILADELPHIA INTERNATIONAL AP ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],THERMAL ZONE 14::Des Cool Mass Flow [kg/s],THERMAL ZONE 6:PHILADELPHIA INTERNATIONAL AP ANN HTG 99.6% CONDNS DB:Des Heat Load [W],THERMAL ZONE 6:PHILADELPHIA INTERNATIONAL AP ANN CLG .4% CONDNS DB=>MWB:Des Sens Cool Load [W],THERMAL ZONE 6:PHILADELPHIA INTERNATIONAL AP ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],THERMAL ZONE 6:PHILADELPHIA INTERNATIONAL AP ANN CLG .4% CONDNS DB=>MWB:Des Cool Mass Flow [kg/s],THERMAL ZONE 11:PHILADELPHIA INTERNATIONAL AP ANN HTG 99.6% CONDNS DB:Des Heat Load [W],THERMAL ZONE 11:PHILADELPHIA INTERNATIONAL AP ANN CLG .4% CONDNS DB=>MWB:Des Sens Cool Load [W],THERMAL ZONE 11:PHILADELPHIA INTERNATIONAL AP ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],THERMAL ZONE 11:PHILADELPHIA INTERNATIONAL AP ANN CLG .4% CONDNS DB=>MWB:Des Cool Mass Flow [kg/s],THERMAL ZONE 2:PHILADELPHIA INTERNATIONAL AP ANN HTG 99.6% CONDNS DB:Des Heat Load [W],THERMAL ZONE 2::Des Sens Cool Load [W],THERMAL ZONE 2:PHILADELPHIA INTERNATIONAL AP ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],THERMAL ZONE 2::Des Cool Mass Flow [kg/s],THERMAL ZONE 1:PHILADELPHIA INTERNATIONAL AP ANN HTG 99.6% CONDNS DB:Des Heat Load [W],THERMAL ZONE 1:PHILADELPHIA INTERNATIONAL AP ANN CLG .4% CONDNS DB=>MWB:Des Sens Cool Load [W],THERMAL ZONE 1:PHILADELPHIA INTERNATIONAL AP ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],THERMAL ZONE 1:PHILADELPHIA INTERNATIONAL AP ANN CLG .4% CONDNS DB=>MWB:Des Cool Mass Flow [kg/s],THERMAL ZONE 9:PHILADELPHIA INTERNATIONAL AP ANN HTG 99.6% CONDNS DB:Des Heat Load [W],THERMAL ZONE 9:PHILADELPHIA INTERNATIONAL AP ANN CLG .4% CONDNS DB=>MWB:Des Sens Cool Load [W],THERMAL ZONE 9:PHILADELPHIA INTERNATIONAL AP ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],THERMAL ZONE 9:PHILADELPHIA INTERNATIONAL AP ANN CLG .4% CONDNS DB=>MWB:Des Cool Mass Flow [kg/s] 
13:45:00,1.545022E+04,8.181409E+03,9.469724E-01,5.725680E-01,1.563223E+04,6.438318E+02,9.581283E-01,4.505797E-02,1.854799E+04,9.726370E+02,1.136841E+00,6.808594E-02,1.874277E+04,1.296591E+04,1.148779E+00,9.074069E-01,2.262013E+05,0.000000E+00,1.386429E+01,0.000000E+00,1.874277E+04,1.049640E+04,1.148779E+00,7.345800E-01,7.631201E+04,0.000000E+00,4.677304E+00,0.000000E+00,1.545022E+04,9.455349E+03,9.469724E-01,6.617234E-01,1.865435E+04,0.000000E+00,1.143359E+00,0.000000E+00,1.865435E+04,0.000000E+00,1.143359E+00,0.000000E+00,1.894998E+04,3.585056E+03,1.161479E+00,2.508967E-01,1.854799E+04,0.000000E+00,1.136841E+00,0.000000E+00,1.950827E+05,0.000000E+00,1.195697E+01,0.000000E+00,1.894998E+04,7.481777E+03,1.161479E+00,5.236049E-01,1.563223E+04,3.908929E+03,9.581283E-01,2.735626E-01 
14:00:00,1.545022E+04,8.003416E+03,9.469724E-01,5.601113E-01,1.563223E+04,7.477915E+02,9.581283E-01,5.233350E-02,1.854799E+04,1.188320E+03,1.136841E+00,8.316823E-02,1.874277E+04,1.321070E+04,1.148779E+00,9.245378E-01,2.262013E+05,0.000000E+00,1.386429E+01,0.000000E+00,1.874277E+04,1.030322E+04,1.148779E+00,7.210605E-01,7.631201E+04,0.000000E+00,4.677304E+00,0.000000E+00,1.545022E+04,9.751257E+03,9.469724E-01,6.824322E-01,1.865435E+04,0.000000E+00,1.143359E+00,0.000000E+00,1.865435E+04,0.000000E+00,1.143359E+00,0.000000E+00,1.894998E+04,3.716716E+03,1.161479E+00,2.601108E-01,1.854799E+04,0.000000E+00,1.136841E+00,0.000000E+00,1.950827E+05,0.000000E+00,1.195697E+01,0.000000E+00,1.894998E+04,8.639787E+03,1.161479E+00,6.046471E-01,1.563223E+04,4.971731E+03,9.581283E-01,3.479418E-01 
14:15:00,1.545022E+04,7.832014E+03,9.469724E-01,5.481158E-01,1.563223E+04,8.394272E+02,9.581283E-01,5.874654E-02,1.854799E+04,1.293457E+03,1.136841E+00,9.052081E-02,1.874277E+04,1.337518E+04,1.148779E+00,9.360489E-01,2.262013E+05,0.000000E+00,1.386429E+01,0.000000E+00,1.874277E+04,1.012870E+04,1.148779E+00,7.088474E-01,7.631201E+04,0.000000E+00,4.677304E+00,0.000000E+00,1.545022E+04,9.965705E+03,9.469724E-01,6.974401E-01,1.865435E+04,0.000000E+00,1.143359E+00,0.000000E+00,1.865435E+04,0.000000E+00,1.143359E+00,0.000000E+00,1.894998E+04,3.842004E+03,1.161479E+00,2.688789E-01,1.854799E+04,0.000000E+00,1.136841E+00,0.000000E+00,1.950827E+05,0.000000E+00,1.195697E+01,0.000000E+00,1.894998E+04,9.789505E+03,1.161479E+00,6.851090E-01,1.563223E+04,6.046353E+03,9.581283E-01,4.231481E-01 
14:30:00,1.545022E+04,7.661552E+03,9.469724E-01,5.361863E-01,1.563223E+04,9.201540E+02,9.581283E-01,6.439614E-02,1.854799E+04,1.294779E+03,1.136841E+00,9.061330E-02,1.874277E+04,1.345270E+04,1.148779E+00,9.414744E-01,2.262013E+05,0.000000E+00,1.386429E+01,0.000000E+00,1.874277E+04,9.965147E+03,1.148779E+00,6.974011E-01,7.631201E+04,0.000000E+00,4.677304E+00,0.000000E+00,1.545022E+04,1.009170E+04,9.469724E-01,7.062579E-01,1.865435E+04,0.000000E+00,1.143359E+00,0.000000E+00,1.865435E+04,0.000000E+00,1.143359E+00,0.000000E+00,1.894998E+04,3.959388E+03,1.161479E+00,2.770939E-01,1.854799E+04,0.000000E+00,1.136841E+00,0.000000E+00,1.950827E+05,0.000000E+00,1.195697E+01,0.000000E+00,1.894998E+04,1.092055E+04,1.161479E+00,7.642642E-01,1.563223E+04,7.118629E+03,9.581283E-01,4.981903E-01 
14:45:00,1.545022E+04,7.488616E+03,9.469724E-01,5.240835E-01,1.563223E+04,9.891672E+02,9.581283E-01,6.922596E-02,1.854799E+04,1.204096E+03,1.136841E+00,8.426700E-02,1.874277E+04,1.343630E+04,1.148779E+00,9.403263E-01,2.262013E+05,0.000000E+00,1.386429E+01,0.000000E+00,1.874277E+04,9.807328E+03,1.148779E+00,6.863563E-01,7.631201E+04,0.000000E+00,4.677304E+00,0.000000E+00,1.545022E+04,1.012205E+04,9.469724E-01,7.083816E-01,1.865435E+04,1.905100E+02,1.143359E+00,1.350155E-02,1.865435E+04,0.000000E+00,1.143359E+00,0.000000E+00,1.894998E+04,4.067295E+03,1.161479E+00,2.846457E-01,1.854799E+04,0.000000E+00,1.136841E+00,0.000000E+00,1.950827E+05,0.000000E+00,1.195697E+01,0.000000E+00,1.894998E+04,1.202742E+04,1.161479E+00,8.417269E-01,1.563223E+04,8.180650E+03,9.581283E-01,5.725148E-01 
15:00:00,1.545022E+04,7.310846E+03,9.469724E-01,5.116424E-01,1.563223E+04,1.046804E+03,9.581283E-01,7.325965E-02,1.854799E+04,1.016664E+03,1.136841E+00,7.114982E-02,1.874277E+04,1.331921E+04,1.148779E+00,9.321321E-01,2.262013E+05,0.000000E+00,1.386429E+01,0.000000E+00,1.874277E+04,9.651366E+03,1.148779E+00,6.754415E-01,7.631201E+04,0.000000E+00,4.677304E+00,0.000000E+00,1.545022E+04,1.004992E+04,9.469724E-01,7.033337E-01,1.865435E+04,8.411446E+02,1.143359E+00,5.903971E-02,1.865435E+04,0.000000E+00,1.143359E+00,0.000000E+00,1.894998E+04,4.164183E+03,1.161479E+00,2.914263E-01,1.854799E+04,0.000000E+00,1.136841E+00,0.000000E+00,1.950827E+05,0.000000E+00,1.195698E+01,0.000000E+00,1.894998E+04,1.310283E+04,1.161479E+00,9.169891E-01,1.563223E+04,9.223572E+03,9.581283E-01,6.455027E-01 
15:15:00,1.545022E+04,7.124512E+03,9.469724E-01,4.986020E-01,1.563223E+04,1.092838E+03,9.581283E-01,7.648132E-02,1.854799E+04,7.264620E+02,1.136841E+00,5.084045E-02,1.874277E+04,1.309537E+04,1.148779E+00,9.164664E-01,2.262013E+05,0.000000E+00,1.386429E+01,0.000000E+00,1.874277E+04,9.492398E+03,1.148779E+00,6.643162E-01,7.631201E+04,0.000000E+00,4.677304E+00,0.000000E+00,1.545022E+04,9.869328E+03,9.469724E-01,6.906953E-01,1.865435E+04,1.535348E+03,1.143359E+00,1.076221E-01,1.865435E+04,0.000000E+00,1.143359E+00,0.000000E+00,1.894998E+04,4.247940E+03,1.161479E+00,2.972879E-01,1.854799E+04,0.000000E+00,1.136841E+00,0.000000E+00,1.950827E+05,0.000000E+00,1.195698E+01,0.000000E+00,1.894998E+04,1.413511E+04,1.161479E+00,9.892316E-01,1.563223E+04,1.023439E+04,9.581283E-01,7.162440E-01 
15:30:00,1.545022E+04,6.929274E+03,9.469724E-01,4.849385E-01,1.563223E+04,1.126902E+03,9.581283E-01,7.886524E-02,1.854799E+04,4.308317E+02,1.136841E+00,3.015117E-02,1.874277E+04,1.276299E+04,1.148779E+00,8.932052E-01,2.262013E+05,0.000000E+00,1.386429E+01,0.000000E+00,1.874277E+04,9.328816E+03,1.148779E+00,6.528681E-01,7.631201E+04,0.000000E+00,4.677304E+00,0.000000E+00,1.545022E+04,9.578757E+03,9.469724E-01,6.703600E-01,1.865435E+04,2.468127E+03,1.143359E+00,1.729005E-01,1.865435E+04,0.000000E+00,1.143359E+00,0.000000E+00,1.894998E+04,4.316975E+03,1.161479E+00,3.021193E-01,1.854799E+04,0.000000E+00,1.136841E+00,0.000000E+00,1.950827E+05,0.000000E+00,1.195698E+01,0.000000E+00,1.894998E+04,1.511021E+04,1.161479E+00,1.057473E+00,1.563223E+04,1.119821E+04,9.581283E-01,7.836960E-01 
15:45:00,1.545022E+04,6.723968E+03,9.469724E-01,4.705703E-01,1.563223E+04,1.148893E+03,9.581283E-01,8.040428E-02,1.854799E+04,1.933160E+02,1.136841E+00,1.352895E-02,1.874277E+04,1.232700E+04,1.148779E+00,8.626931E-01,2.262013E+05,0.000000E+00,1.386429E+01,0.000000E+00,1.874277E+04,9.158437E+03,1.148779E+00,6.409443E-01,7.631201E+04,0.000000E+00,4.677304E+00,0.000000E+00,1.545022E+04,9.183739E+03,9.469724E-01,6.427150E-01,1.865435E+04,3.385861E+03,1.143359E+00,2.369566E-01,1.865435E+04,0.000000E+00,1.143359E+00,0.000000E+00,1.894998E+04,4.369830E+03,1.161479E+00,3.058183E-01,1.854799E+04,0.000000E+00,1.136841E+00,0.000000E+00,1.950827E+05,0.000000E+00,1.195698E+01,0.000000E+00,1.894998E+04,1.601404E+04,1.161479E+00,1.120727E+00,1.563223E+04,1.210008E+04,9.581283E-01,8.468123E-01 
16:00:00,1.545022E+04,6.507518E+03,9.469724E-01,4.554223E-01,1.563223E+04,1.157611E+03,9.581283E-01,8.101438E-02,1.854799E+04,3.943374E+01,1.136841E+00,2.759720E-03,1.874277E+04,1.180381E+04,1.148779E+00,8.260778E-01,2.262013E+05,0.000000E+00,1.386429E+01,0.000000E+00,1.874277E+04,8.979286E+03,1.148779E+00,6.284066E-01,7.631201E+04,0.000000E+00,4.677304E+00,0.000000E+00,1.545022E+04,8.701043E+03,9.469724E-01,6.089340E-01,1.865435E+04,3.985380E+03,1.143359E+00,2.789071E-01,1.865435E+04,0.000000E+00,1.143359E+00,0.000000E+00,1.894998E+04,4.405140E+03,1.161479E+00,3.082894E-01,1.854799E+04,0.000000E+00,1.136841E+00,0.000000E+00,1.950827E+05,0.000000E+00,1.195698E+01,0.000000E+00,1.894998E+04,1.683336E+04,1.161479E+00,1.178066E+00,1.563223E+04,1.292589E+04,9.581283E-01,9.046058E-01 
16:15:00,1.545022E+04,6.282803E+03,9.469724E-01,4.396959E-01,1.563223E+04,1.154759E+03,9.581283E-01,8.081479E-02,1.854799E+04,0.000000E+00,1.136841E+00,0.000000E+00,1.874277E+04,1.123050E+04,1.148779E+00,7.859553E-01,2.262013E+05,0.000000E+00,1.386429E+01,0.000000E+00,1.874277E+04,8.793290E+03,1.148779E+00,6.153899E-01,7.631201E+04,0.000000E+00,4.677304E+00,0.000000E+00,1.545022E+04,8.167818E+03,9.469724E-01,5.716168E-01,1.865435E+04,4.646647E+03,1.143359E+00,3.251838E-01,1.865435E+04,0.000000E+00,1.143359E+00,0.000000E+00,1.894998E+04,4.424590E+03,1.161479E+00,3.096506E-01,1.854799E+04,0.000000E+00,1.136841E+00,0.000000E+00,1.950827E+05,0.000000E+00,1.195698E+01,0.000000E+00,1.894998E+04,1.755989E+04,1.161479E+00,1.228912E+00,1.563223E+04,1.366652E+04,9.581283E-01,9.564384E-01 
16:30:00,1.545022E+04,6.042156E+03,9.469724E-01,4.228544E-01,1.563223E+04,1.142168E+03,9.581283E-01,7.993363E-02,1.854799E+04,0.000000E+00,1.136841E+00,0.000000E+00,1.874277E+04,1.065420E+04,1.148779E+00,7.456239E-01,2.262013E+05,0.000000E+00,1.386429E+01,0.000000E+00,1.874277E+04,8.592491E+03,1.148779E+00,6.013371E-01,7.631201E+04,0.000000E+00,4.677304E+00,0.000000E+00,1.545022E+04,7.630144E+03,9.469724E-01,5.339882E-01,1.865435E+04,5.111915E+03,1.143359E+00,3.577441E-01,1.865435E+04,0.000000E+00,1.143359E+00,0.000000E+00,1.894998E+04,4.431418E+03,1.161479E+00,3.101284E-01,1.854799E+04,0.000000E+00,1.136841E+00,0.000000E+00,1.950827E+05,0.000000E+00,1.195698E+01,0.000000E+00,1.894998E+04,1.816229E+04,1.161479E+00,1.271070E+00,1.563223E+04,1.428789E+04,9.581283E-01,9.999239E-01 
16:45:00,1.545022E+04,5.786298E+03,9.469724E-01,4.049484E-01,1.563223E+04,1.136576E+03,9.581283E-01,7.954230E-02,1.854799E+04,0.000000E+00,1.136841E+00,0.000000E+00,1.874277E+04,1.011594E+04,1.148779E+00,7.079543E-01,2.262013E+05,0.000000E+00,1.386429E+01,0.000000E+00,1.874277E+04,8.376397E+03,1.148779E+00,5.862140E-01,7.631201E+04,0.000000E+00,4.677304E+00,0.000000E+00,1.545022E+04,7.127840E+03,9.469724E-01,4.988349E-01,1.865435E+04,5.413014E+03,1.143359E+00,3.788161E-01,1.865435E+04,0.000000E+00,1.143359E+00,0.000000E+00,1.894998E+04,4.452428E+03,1.161479E+00,3.115988E-01,1.854799E+04,0.000000E+00,1.136841E+00,0.000000E+00,1.950827E+05,0.000000E+00,1.195698E+01,0.000000E+00,1.894998E+04,1.863342E+04,1.161479E+00,1.304042E+00,1.563223E+04,1.478354E+04,9.581283E-01,1.034612E+00 
17:00:00,1.545022E+04,5.516456E+03,9.469724E-01,3.860638E-01,1.563223E+04,1.157982E+03,9.581283E-01,8.104038E-02,1.854799E+04,0.000000E+00,1.136841E+00,0.000000E+00,1.874277E+04,9.636780E+03,1.148779E+00,6.744206E-01,2.262013E+05,0.000000E+00,1.386429E+01,0.000000E+00,1.874277E+04,8.145241E+03,1.148779E+00,5.700368E-01,7.631201E+04,0.000000E+00,4.677304E+00,0.000000E+00,1.545022E+04,6.680102E+03,9.469724E-01,4.675005E-01,1.865435E+04,5.549518E+03,1.143359E+00,3.883695E-01,1.865435E+04,0.000000E+00,1.143359E+00,0.000000E+00,1.894998E+04,4.514961E+03,1.161479E+00,3.159752E-01,1.854799E+04,0.000000E+00,1.136841E+00,0.000000E+00,1.950827E+05,0.000000E+00,1.195698E+01,0.000000E+00,1.894998E+04,1.896747E+04,1.161479E+00,1.327420E+00,1.563223E+04,1.514816E+04,9.581283E-01,1.060129E+00 
17:15:00,1.545022E+04,5.233546E+03,9.469724E-01,3.662647E-01,1.563223E+04,1.221124E+03,9.581283E-01,8.545929E-02,1.854799E+04,0.000000E+00,1.136841E+00,0.000000E+00,1.874277E+04,9.215436E+03,1.148779E+00,6.449333E-01,2.262013E+05,0.000000E+00,1.386429E+01,0.000000E+00,1.874277E+04,7.899233E+03,1.148779E+00,5.528202E-01,7.631201E+04,0.000000E+00,4.677304E+00,0.000000E+00,1.545022E+04,6.283904E+03,9.469724E-01,4.397729E-01,1.865435E+04,5.515434E+03,1.143359E+00,3.859851E-01,1.865435E+04,0.000000E+00,1.143359E+00,0.000000E+00,1.894998E+04,4.636359E+03,1.161479E+00,3.244711E-01,1.854799E+04,0.000000E+00,1.136841E+00,0.000000E+00,1.950827E+05,0.000000E+00,1.195698E+01,0.000000E+00,1.894998E+04,1.915288E+04,1.161479E+00,1.340396E+00,1.563223E+04,1.536919E+04,9.581283E-01,1.075598E+00 
17:30:00,1.545022E+04,4.943625E+03,9.469724E-01,3.459748E-01,1.563223E+04,1.328428E+03,9.581283E-01,9.296890E-02,1.854799E+04,0.000000E+00,1.136841E+00,0.000000E+00,1.874277E+04,8.832226E+03,1.148779E+00,6.181148E-01,2.262013E+05,0.000000E+00,1.386429E+01,0.000000E+00,1.874277E+04,7.643478E+03,1.148779E+00,5.349214E-01,7.631201E+04,0.000000E+00,4.677304E+00,0.000000E+00,1.545022E+04,5.919204E+03,9.469724E-01,4.142497E-01,1.865435E+04,5.330531E+03,1.143359E+00,3.730460E-01,1.865435E+04,0.000000E+00,1.143359E+00,0.000000E+00,1.894998E+04,4.816450E+03,1.161479E+00,3.370746E-01,1.854799E+04,0.000000E+00,1.136841E+00,0.000000E+00,1.950827E+05,0.000000E+00,1.195698E+01,0.000000E+00,1.894998E+04,1.919661E+04,1.161479E+00,1.343456E+00,1.563223E+04,1.545445E+04,9.581283E-01,1.081565E+00 
17:45:00,1.545022E+04,4.646477E+03,9.469724E-01,3.251792E-01,1.563223E+04,1.458304E+03,9.581283E-01,1.020582E-01,1.854799E+04,0.000000E+00,1.136841E+00,0.000000E+00,1.874277E+04,8.466827E+03,1.148779E+00,5.925427E-01,2.262013E+05,0.000000E+00,1.386429E+01,0.000000E+00,1.874277E+04,7.377623E+03,1.148779E+00,5.163157E-01,7.631201E+04,0.000000E+00,4.677304E+00,0.000000E+00,1.545022E+04,5.565715E+03,9.469724E-01,3.895112E-01,1.865435E+04,4.986975E+03,1.143359E+00,3.490038E-01,1.865435E+04,0.000000E+00,1.143359E+00,0.000000E+00,1.894998E+04,5.020384E+03,1.161479E+00,3.513467E-01,1.854799E+04,0.000000E+00,1.136841E+00,0.000000E+00,1.950827E+05,0.000000E+00,1.195698E+01,0.000000E+00,1.894998E+04,1.908021E+04,1.161479E+00,1.335310E+00,1.563223E+04,1.538315E+04,9.581283E-01,1.076575E+00 
18:00:00,1.545022E+04,4.340379E+03,9.469724E-01,3.037572E-01,1.563223E+04,1.578280E+03,9.581283E-01,1.104546E-01,1.854799E+04,0.000000E+00,1.136841E+00,0.000000E+00,1.874277E+04,8.107692E+03,1.148779E+00,5.674089E-01,2.262013E+05,0.000000E+00,1.386429E+01,0.000000E+00,1.874277E+04,7.099628E+03,1.148779E+00,4.968605E-01,7.631201E+04,0.000000E+00,4.677304E+00,0.000000E+00,1.545022E+04,5.213295E+03,9.469724E-01,3.648474E-01,1.865435E+04,4.496791E+03,1.143359E+00,3.147000E-01,1.865435E+04,0.000000E+00,1.143359E+00,0.000000E+00,1.894998E+04,5.203966E+03,1.161479E+00,3.641945E-01,1.854799E+04,0.000000E+00,1.136841E+00,0.000000E+00,1.950827E+05,0.000000E+00,1.195698E+01,0.000000E+00,1.894998E+04,1.878461E+04,1.161479E+00,1.314622E+00,1.563223E+04,1.513448E+04,9.581283E-01,1.059172E+00 
18:15:00,1.545022E+04,4.021256E+03,9.469724E-01,2.814237E-01,1.563223E+04,1.644227E+03,9.581283E-01,1.150698E-01,1.854799E+04,0.000000E+00,1.136841E+00,0.000000E+00,1.874277E+04,7.743233E+03,1.148779E+00,5.419026E-01,2.262013E+05,0.000000E+00,1.386429E+01,0.000000E+00,1.874277E+04,6.804519E+03,1.148779E+00,4.762076E-01,7.631201E+04,0.000000E+00,4.677304E+00,0.000000E+00,1.545022E+04,4.852470E+03,9.469724E-01,3.395954E-01,1.865435E+04,3.860473E+03,1.143359E+00,2.701690E-01,1.865435E+04,0.000000E+00,1.143359E+00,0.000000E+00,1.894998E+04,5.313109E+03,1.161479E+00,3.718328E-01,1.854799E+04,0.000000E+00,1.136841E+00,0.000000E+00,1.950827E+05,0.000000E+00,1.195698E+01,0.000000E+00,1.894998E+04,1.825441E+04,1.161479E+00,1.277517E+00,1.563223E+04,1.464950E+04,9.581283E-01,1.025231E+00 
18:30:00,1.545022E+04,3.691280E+03,9.469724E-01,2.583306E-01,1.563223E+04,1.634101E+03,9.581283E-01,1.143612E-01,1.854799E+04,0.000000E+00,1.136841E+00,0.000000E+00,1.874277E+04,7.370341E+03,1.148779E+00,5.158061E-01,2.262013E+05,0.000000E+00,1.386429E+01,0.000000E+00,1.874277E+04,6.493186E+03,1.148779E+00,4.544193E-01,7.631201E+04,0.000000E+00,4.677304E+00,0.000000E+00,1.545022E+04,4.482533E+03,9.469724E-01,3.137057E-01,1.865435E+04,3.059691E+03,1.143359E+00,2.141279E-01,1.865435E+04,0.000000E+00,1.143359E+00,0.000000E+00,1.894998E+04,5.319202E+03,1.161479E+00,3.722592E-01,1.854799E+04,0.000000E+00,1.136841E+00,0.000000E+00,1.950827E+05,0.000000E+00,1.195698E+01,0.000000E+00,1.894998E+04,1.749576E+04,1.161479E+00,1.224424E+00,1.563223E+04,1.393913E+04,9.581283E-01,9.755164E-01 
18:45:00,1.545022E+04,3.352220E+03,9.469724E-01,2.346018E-01,1.563223E+04,1.538610E+03,9.581283E-01,1.076783E-01,1.854799E+04,0.000000E+00,1.136841E+00,0.000000E+00,1.874277E+04,6.987966E+03,1.148779E+00,4.890460E-01,2.262013E+05,0.000000E+00,1.386429E+01,0.000000E+00,1.874277E+04,6.166142E+03,1.148779E+00,4.315314E-01,7.631201E+04,0.000000E+00,4.677304E+00,0.000000E+00,1.545022E+04,4.104524E+03,9.469724E-01,2.872511E-01,1.865435E+04,2.149028E+03,1.143359E+00,1.503967E-01,1.865435E+04,0.000000E+00,1.143359E+00,0.000000E+00,1.894998E+04,5.206873E+03,1.161479E+00,3.643980E-01,1.854799E+04,0.000000E+00,1.136841E+00,0.000000E+00,1.950827E+05,0.000000E+00,1.195698E+01,0.000000E+00,1.894998E+04,1.652892E+04,1.161479E+00,1.156760E+00,1.563223E+04,1.302702E+04,9.581283E-01,9.116835E-01 
