Time,THERMAL ZONE 4:CHICAGO OHARE INTL AP ANN HTG 99.6% CONDNS DB:Des Heat Load [W],THERMAL ZONE 4::Des Sens Cool Load [W],THERMAL ZONE 4:CHICAGO OHARE INTL AP ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],THERMAL ZONE 4::Des Cool Mass Flow [kg/s],THERMAL ZONE 3:CHICAGO OHARE INTL AP ANN HTG 99.6% CONDNS DB:Des Heat Load [W],THERMAL ZONE 3:CHICAGO OHARE INTL AP ANN CLG .4% CONDNS DB=>MWB:Des Sens Cool Load [W],THERMAL ZONE 3:CHICAGO OHARE INTL AP ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],THERMAL ZONE 3:CHICAGO OHARE INTL AP ANN CLG .4% CONDNS DB=>MWB:Des Cool Mass Flow [kg/s],THERMAL ZONE 9:CHICAGO OHARE INTL AP ANN HTG 99.6% CONDNS DB:Des Heat Load [W],THERMAL ZONE 9:CHICAGO OHARE INTL AP ANN CLG .4% CONDNS DB=>MWB:Des Sens Cool Load [W],THERMAL ZONE 9:CHICAGO OHARE INTL AP ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],THERMAL ZONE 9:CHICAGO OHARE INTL AP ANN CLG .4% CONDNS DB=>MWB:Des Cool Mass Flow [kg/s],THERMAL ZONE 6:CHICAGO OHARE INTL AP ANN HTG 99.6% CONDNS DB:Des Heat Load [W],THERMAL ZONE 6::Des Sens Cool Load [W],THERMAL ZONE 6:CHICAGO OHARE INTL AP ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],THERMAL ZONE 6::Des Cool Mass Flow [kg/s],THERMAL ZONE 5:CHICAGO OHARE INTL AP ANN HTG 99.6% CONDNS DB:Des Heat Load [W],THERMAL ZONE 5:CHICAGO OHARE INTL AP ANN CLG .4% CONDNS DB=>MWB:Des Sens Cool Load [W],THERMAL ZONE 5:CHICAGO OHARE INTL AP ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],THERMAL ZONE 5:CHICAGO OHARE INTL AP ANN CLG .4% CONDNS DB=>MWB:Des Cool Mass Flow [kg/s],THERMAL ZONE 10:CHICAGO OHARE INTL AP ANN HTG 99.6% CONDNS DB:Des Heat Load [W],THERMAL ZONE 10:CHICAGO OHARE INTL AP ANN CLG .4% CONDNS DB=>MWB:Des Sens Cool Load [W],THERMAL ZONE 10:CHICAGO OHARE INTL AP ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],THERMAL ZONE 10:CHICAGO OHARE INTL AP ANN CLG .4% CONDNS DB=>MWB:Des Cool Mass Flow [kg/s],THERMAL ZONE 1:CHICAGO OHARE INTL AP ANN HTG 99.6% CONDNS DB:Des Heat Load [W],THERMAL ZONE 1:CHICAGO OHARE INTL AP ANN CLG .4% CONDNS DB=>MWB:Des Sens Cool Load [W],THERMAL ZONE 1:CHICAGO OHARE INTL AP ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],THERMAL ZONE 1:CHICAGO OHARE INTL AP ANN CLG .4% CONDNS DB=>MWB:Des Cool Mass Flow [kg/s],THERMAL ZONE 8:CHICAGO OHARE INTL AP ANN HTG 99.6% CONDNS DB:Des Heat Load [W],THERMAL ZONE 8:CHICAGO OHARE INTL AP ANN CLG .4% CONDNS DB=>MWB:Des Sens Cool Load [W],THERMAL ZONE 8:CHICAGO OHARE INTL AP ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],THERMAL ZONE 8:CHICAGO OHARE INTL AP ANN CLG .4% CONDNS DB=>MWB:Des Cool Mass Flow [kg/s],THERMAL ZONE 2:CHICAGO OHARE INTL AP ANN HTG 99.6% CONDNS DB:Des Heat Load [W],THERMAL ZONE 2:CHICAGO OHARE INTL AP ANN CLG .4% CONDNS DB=>MWB:Des Sens Cool Load [W],THERMAL ZONE 2:CHICAGO OHARE INTL AP ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],THERMAL ZONE 2:CHICAGO OHARE INTL AP ANN CLG .4% CONDNS DB=>MWB:Des Cool Mass Flow [kg/s],THERMAL ZONE 7:CHICAGO OHARE INTL AP ANN HTG 99.6% CONDNS DB:Des Heat Load [W],THERMAL ZONE 7:CHICAGO OHARE INTL AP ANN CLG .4% CONDNS DB=>MWB:Des Sens Cool Load [W],THERMAL ZONE 7:CHICAGO OHARE INTL AP ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],THERMAL ZONE 7:CHICAGO OHARE INTL AP ANN CLG .4% CONDNS DB=>MWB:Des Cool Mass Flow [kg/s] 
21:45:00,1.168481E+03,0.000000E+00,7.161835E-02,0.000000E+00,1.947386E+03,0.000000E+00,1.193589E-01,0.000000E+00,2.080021E+03,6.475973E+02,1.274883E-01,4.532147E-02,1.947128E+03,0.000000E+00,1.193430E-01,0.000000E+00,1.228475E+03,1.104889E+02,7.529550E-02,7.732466E-03,2.079563E+03,2.156316E+02,1.274602E-01,1.509077E-02,2.059232E+03,2.590321E+02,1.262141E-01,1.812811E-02,1.935356E+03,0.000000E+00,1.186215E-01,0.000000E+00,1.947128E+03,0.000000E+00,1.193430E-01,0.000000E+00,2.079563E+03,3.356590E+02,1.274602E-01,2.349077E-02 
22:00:00,1.168481E+03,0.000000E+00,7.161835E-02,0.000000E+00,1.947386E+03,0.000000E+00,1.193589E-01,0.000000E+00,2.080021E+03,6.074704E+02,1.274883E-01,4.251323E-02,1.947128E+03,0.000000E+00,1.193430E-01,0.000000E+00,1.228475E+03,1.036837E+02,7.529550E-02,7.256209E-03,2.079563E+03,1.982252E+02,1.274602E-01,1.387260E-02,2.059232E+03,2.396574E+02,1.262141E-01,1.677219E-02,1.935356E+03,0.000000E+00,1.186215E-01,0.000000E+00,1.947128E+03,0.000000E+00,1.193430E-01,0.000000E+00,2.079563E+03,3.127851E+02,1.274602E-01,2.188996E-02 
22:15:00,1.168481E+03,0.000000E+00,7.161835E-02,0.000000E+00,1.947386E+03,0.000000E+00,1.193589E-01,0.000000E+00,2.080021E+03,5.691286E+02,1.274883E-01,3.982991E-02,1.947128E+03,0.000000E+00,1.193430E-01,0.000000E+00,1.228475E+03,9.692179E+01,7.529550E-02,6.782981E-03,2.079563E+03,1.814439E+02,1.274602E-01,1.269818E-02,2.059232E+03,2.208442E+02,1.262141E-01,1.545557E-02,1.935356E+03,0.000000E+00,1.186215E-01,0.000000E+00,1.947128E+03,0.000000E+00,1.193430E-01,0.000000E+00,2.079563E+03,2.906448E+02,1.274602E-01,2.034049E-02 
22:30:00,1.168481E+03,0.000000E+00,7.161835E-02,0.000000E+00,1.947386E+03,0.000000E+00,1.193589E-01,0.000000E+00,2.080021E+03,5.323715E+02,1.274883E-01,3.725750E-02,1.947128E+03,0.000000E+00,1.193430E-01,0.000000E+00,1.228475E+03,9.017190E+01,7.529550E-02,6.310596E-03,2.079563E+03,1.651820E+02,1.274602E-01,1.156010E-02,2.059232E+03,2.026110E+02,1.262141E-01,1.417953E-02,1.935356E+03,0.000000E+00,1.186215E-01,0.000000E+00,1.947128E+03,0.000000E+00,1.193430E-01,0.000000E+00,2.079563E+03,2.692178E+02,1.274602E-01,1.884095E-02 
22:45:00,1.168481E+03,0.000000E+00,7.161835E-02,0.000000E+00,1.947386E+03,0.000000E+00,1.193589E-01,0.000000E+00,2.080021E+03,4.971552E+02,1.274883E-01,3.479292E-02,1.947128E+03,0.000000E+00,1.193430E-01,0.000000E+00,1.228475E+03,8.341239E+01,7.529550E-02,5.837538E-03,2.079563E+03,1.494612E+02,1.274602E-01,1.045990E-02,2.059232E+03,1.848903E+02,1.262141E-01,1.293937E-02,1.935356E+03,0.000000E+00,1.186215E-01,0.000000E+00,1.947128E+03,0.000000E+00,1.193430E-01,0.000000E+00,2.079563E+03,2.484836E+02,1.274602E-01,1.738988E-02 
23:00:00,1.168481E+03,0.000000E+00,7.161835E-02,0.000000E+00,1.947386E+03,0.000000E+00,1.193589E-01,0.000000E+00,2.080021E+03,4.634080E+02,1.274883E-01,3.243116E-02,1.947128E+03,0.000000E+00,1.193430E-01,0.000000E+00,1.228475E+03,7.663048E+01,7.529550E-02,5.362912E-03,2.079563E+03,1.342044E+02,1.274602E-01,9.392161E-03,2.059232E+03,1.677324E+02,1.262141E-01,1.173859E-02,1.935356E+03,0.000000E+00,1.186215E-01,0.000000E+00,1.947128E+03,0.000000E+00,1.193430E-01,0.000000E+00,2.079563E+03,2.284240E+02,1.274602E-01,1.598603E-02 
23:15:00,1.168481E+03,0.000000E+00,7.161835E-02,0.000000E+00,1.947386E+03,0.000000E+00,1.193589E-01,0.000000E+00,2.080021E+03,4.309703E+02,1.274883E-01,3.016103E-02,1.947128E+03,0.000000E+00,1.193430E-01,0.000000E+00,1.228475E+03,6.982072E+01,7.529550E-02,4.886337E-03,2.079563E+03,1.193326E+02,1.274602E-01,8.351373E-03,2.059232E+03,1.509927E+02,1.262141E-01,1.056708E-02,1.935356E+03,0.000000E+00,1.186215E-01,0.000000E+00,1.947128E+03,0.000000E+00,1.193430E-01,0.000000E+00,2.079563E+03,2.089274E+02,1.274602E-01,1.462158E-02 
23:30:00,1.168481E+03,0.000000E+00,7.161835E-02,0.000000E+00,1.947386E+03,0.000000E+00,1.193589E-01,0.000000E+00,2.080021E+03,3.997467E+02,1.274883E-01,2.797588E-02,1.947128E+03,0.000000E+00,1.193430E-01,0.000000E+00,1.228475E+03,6.298268E+01,7.529550E-02,4.407784E-03,2.079563E+03,1.048126E+02,1.274602E-01,7.335205E-03,2.059232E+03,1.346552E+02,1.262141E-01,9.423712E-03,1.935356E+03,0.000000E+00,1.186215E-01,0.000000E+00,1.947128E+03,0.000000E+00,1.193430E-01,0.000000E+00,2.079563E+03,1.899529E+02,1.274602E-01,1.329367E-02 
23:45:00,1.168481E+03,0.000000E+00,7.161835E-02,0.000000E+00,1.947386E+03,0.000000E+00,1.193589E-01,0.000000E+00,2.080021E+03,3.696623E+02,1.274883E-01,2.587046E-02,1.947128E+03,0.000000E+00,1.193430E-01,0.000000E+00,1.228475E+03,5.611975E+01,7.529550E-02,3.927487E-03,2.079563E+03,9.063002E+01,1.274602E-01,6.342654E-03,2.059232E+03,1.187105E+02,1.262141E-01,8.307836E-03,1.935356E+03,0.000000E+00,1.186215E-01,0.000000E+00,1.947128E+03,0.000000E+00,1.193430E-01,0.000000E+00,2.079563E+03,1.714741E+02,1.274602E-01,1.200045E-02 
24:00:00,1.168481E+03,0.000000E+00,7.161835E-02,0.000000E+00,1.947386E+03,0.000000E+00,1.193589E-01,0.000000E+00,2.080021E+03,3.406557E+02,1.274883E-01,2.384046E-02,1.947128E+03,0.000000E+00,1.193430E-01,0.000000E+00,1.228475E+03,4.923871E+01,7.529550E-02,3.445924E-03,2.079563E+03,7.678138E+01,1.274602E-01,5.373470E-03,2.059232E+03,1.031544E+02,1.262141E-01,7.219158E-03,1.935356E+03,0.000000E+00,1.186215E-01,0.000000E+00,1.947128E+03,0.000000E+00,1.193430E-01,0.000000E+00,2.079563E+03,1.534742E+02,1.274602E-01,1.074074E-02 
Peak,1.168481E+03,0.000000E+00,7.161835E-02,0.000000E+00,1.947386E+03,9.673318E+02,1.193589E-01,6.769728E-02,2.080021E+03,1.892479E+03,1.274883E-01,1.324433E-01,1.947128E+03,0.000000E+00,1.193430E-01,0.000000E+00,1.228475E+03,1.704397E+02,7.529550E-02,1.192807E-02,2.079563E+03,5.660149E+02,1.274602E-01,3.961200E-02,2.059232E+03,1.475815E+03,1.262141E-01,1.032835E-01,1.935356E+03,5.388014E+02,1.186215E-01,3.770723E-02,1.947128E+03,4.536537E+02,1.193430E-01,3.174825E-02,2.079563E+03,1.343637E+03,1.274602E-01,9.403310E-02 

Peak Vol Flow (m3/s),,,6.090593E-02,0.000000E+00,,,1.015056E-01,5.757136E-02,,,1.084191E-01,1.126329E-01,,,1.014921E-01,0.000000E+00,,,6.403306E-02,1.014391E-02,,,1.083952E-01,3.368698E-02,,,1.073354E-01,8.783469E-02,,,1.008785E-01,3.206712E-02,,,1.014921E-01,2.699945E-02,,,1.083952E-01,7.996796E-02 
