Time,THERMAL ZONE 3:PHILADELPHIA INTERNATIONAL AP ANN HTG 99.6% CONDNS DB:Des Heat Load [W],THERMAL ZONE 3::Des Sens Cool Load [W],THERMAL ZONE 3:PHILADELPHIA INTERNATIONAL AP ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],THERMAL ZONE 3::Des Cool Mass Flow [kg/s],THERMAL ZONE 1:PHILADELPHIA INTERNATIONAL AP ANN HTG 99.6% CONDNS DB:Des Heat Load [W],THERMAL ZONE 1::Des Sens Cool Load [W],THERMAL ZONE 1:PHILADELPHIA INTERNATIONAL AP ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],THERMAL ZONE 1::Des Cool Mass Flow [kg/s],THERMAL ZONE 2:PHILADELPHIA INTERNATIONAL AP ANN HTG 99.6% CONDNS DB:Des Heat Load [W],THERMAL ZONE 2::Des Sens Cool Load [W],THERMAL ZONE 2:PHILADELPHIA INTERNATIONAL AP ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],THERMAL ZONE 2::Des Cool Mass Flow [kg/s],THERMAL ZONE 5:PHILADELPHIA INTERNATIONAL AP ANN HTG 99.6% CONDNS DB:Des Heat Load [W],THERMAL ZONE 5::Des Sens Cool Load [W],THERMAL ZONE 5:PHILADELPHIA INTERNATIONAL AP ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],THERMAL ZONE 5::Des Cool Mass Flow [kg/s],THERMAL ZONE 4:PHILADELPHIA INTERNATIONAL AP ANN HTG 99.6% CONDNS DB:Des Heat Load [W],THERMAL ZONE 4:PHILADELPHIA INTERNATIONAL AP ANN CLG .4% CONDNS DB=>MWB:Des Sens Cool Load [W],THERMAL ZONE 4:PHILADELPHIA INTERNATIONAL AP ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],THERMAL ZONE 4:PHILADELPHIA INTERNATIONAL AP ANN CLG .4% CONDNS DB=>MWB:Des Cool Mass Flow [kg/s] 
18:00:00,3.589309E+03,0.000000E+00,2.199953E-01,0.000000E+00,3.601135E+03,0.000000E+00,2.207202E-01,0.000000E+00,1.026357E+04,0.000000E+00,6.290732E-01,0.000000E+00,3.589309E+03,0.000000E+00,2.199953E-01,0.000000E+00,3.601135E+03,2.161811E+02,2.207202E-01,1.512905E-02 
18:15:00,3.589309E+03,0.000000E+00,2.199953E-01,0.000000E+00,3.601135E+03,0.000000E+00,2.207202E-01,0.000000E+00,1.026357E+04,0.000000E+00,6.290732E-01,0.000000E+00,3.589309E+03,0.000000E+00,2.199953E-01,0.000000E+00,3.601135E+03,1.697123E+02,2.207202E-01,1.187702E-02 
18:30:00,3.589309E+03,0.000000E+00,2.199953E-01,0.000000E+00,3.601135E+03,0.000000E+00,2.207202E-01,0.000000E+00,1.026357E+04,0.000000E+00,6.290732E-01,0.000000E+00,3.589309E+03,0.000000E+00,2.199953E-01,0.000000E+00,3.601135E+03,1.090102E+02,2.207202E-01,7.628899E-03 
18:45:00,3.589309E+03,0.000000E+00,2.199953E-01,0.000000E+00,3.601135E+03,0.000000E+00,2.207202E-01,0.000000E+00,1.026357E+04,0.000000E+00,6.290732E-01,0.000000E+00,3.589309E+03,0.000000E+00,2.199953E-01,0.000000E+00,3.601135E+03,5.558815E+01,2.207202E-01,3.890248E-03 
19:00:00,3.589309E+03,0.000000E+00,2.199953E-01,0.000000E+00,3.601135E+03,0.000000E+00,2.207202E-01,0.000000E+00,1.026357E+04,0.000000E+00,6.290732E-01,0.000000E+00,3.589309E+03,0.000000E+00,2.199953E-01,0.000000E+00,3.601135E+03,1.560513E+01,2.207202E-01,1.092103E-03 
19:15:00,3.589309E+03,0.000000E+00,2.199953E-01,0.000000E+00,3.601135E+03,0.000000E+00,2.207202E-01,0.000000E+00,1.026357E+04,0.000000E+00,6.290732E-01,0.000000E+00,3.589309E+03,0.000000E+00,2.199953E-01,0.000000E+00,3.601135E+03,0.000000E+00,2.207202E-01,0.000000E+00 
19:30:00,3.589309E+03,0.000000E+00,2.199953E-01,0.000000E+00,3.601135E+03,0.000000E+00,2.207202E-01,0.000000E+00,1.026357E+04,0.000000E+00,6.290732E-01,0.000000E+00,3.589309E+03,0.000000E+00,2.199953E-01,0.000000E+00,3.601135E+03,0.000000E+00,2.207202E-01,0.000000E+00 
19:45:00,3.589309E+03,0.000000E+00,2.199953E-01,0.000000E+00,3.601135E+03,0.000000E+00,2.207202E-01,0.000000E+00,1.026357E+04,0.000000E+00,6.290732E-01,0.000000E+00,3.589309E+03,0.000000E+00,2.199953E-01,0.000000E+00,3.601135E+03,0.000000E+00,2.207202E-01,0.000000E+00 
20:00:00,3.589309E+03,0.000000E+00,2.199953E-01,0.000000E+00,3.601135E+03,0.000000E+00,2.207202E-01,0.000000E+00,1.026357E+04,0.000000E+00,6.290732E-01,0.000000E+00,3.589309E+03,0.000000E+00,2.199953E-01,0.000000E+00,3.601135E+03,0.000000E+00,2.207202E-01,0.000000E+00 
20:15:00,3.589309E+03,0.000000E+00,2.199953E-01,0.000000E+00,3.601135E+03,0.000000E+00,2.207202E-01,0.000000E+00,1.026357E+04,0.000000E+00,6.290732E-01,0.000000E+00,3.589309E+03,0.000000E+00,2.199953E-01,0.000000E+00,3.601135E+03,0.000000E+00,2.207202E-01,0.000000E+00 
20:30:00,3.589309E+03,0.000000E+00,2.199953E-01,0.000000E+00,3.601135E+03,0.000000E+00,2.207202E-01,0.000000E+00,1.026357E+04,0.000000E+00,6.290732E-01,0.000000E+00,3.589309E+03,0.000000E+00,2.199953E-01,0.000000E+00,3.601135E+03,0.000000E+00,2.207202E-01,0.000000E+00 
20:45:00,3.589309E+03,0.000000E+00,2.199953E-01,0.000000E+00,3.601135E+03,0.000000E+00,2.207202E-01,0.000000E+00,1.026357E+04,0.000000E+00,6.290732E-01,0.000000E+00,3.589309E+03,0.000000E+00,2.199953E-01,0.000000E+00,3.601135E+03,0.000000E+00,2.207202E-01,0.000000E+00 
21:00:00,3.589309E+03,0.000000E+00,2.199953E-01,0.000000E+00,3.601135E+03,0.000000E+00,2.207202E-01,0.000000E+00,1.026357E+04,0.000000E+00,6.290732E-01,0.000000E+00,3.589309E+03,0.000000E+00,2.199953E-01,0.000000E+00,3.601135E+03,0.000000E+00,2.207202E-01,0.000000E+00 
21:15:00,3.589309E+03,0.000000E+00,2.199953E-01,0.000000E+00,3.601135E+03,0.000000E+00,2.207202E-01,0.000000E+00,1.026357E+04,0.000000E+00,6.290732E-01,0.000000E+00,3.589309E+03,0.000000E+00,2.199953E-01,0.000000E+00,3.601135E+03,0.000000E+00,2.207202E-01,0.000000E+00 
21:30:00,3.589309E+03,0.000000E+00,2.199953E-01,0.000000E+00,3.601135E+03,0.000000E+00,2.207202E-01,0.000000E+00,1.026357E+04,0.000000E+00,6.290732E-01,0.000000E+00,3.589309E+03,0.000000E+00,2.199953E-01,0.000000E+00,3.601135E+03,0.000000E+00,2.207202E-01,0.000000E+00 
21:45:00,3.589309E+03,0.000000E+00,2.199953E-01,0.000000E+00,3.601135E+03,0.000000E+00,2.207202E-01,0.000000E+00,1.026357E+04,0.000000E+00,6.290732E-01,0.000000E+00,3.589309E+03,0.000000E+00,2.199953E-01,0.000000E+00,3.601135E+03,0.000000E+00,2.207202E-01,0.000000E+00 
22:00:00,3.589309E+03,0.000000E+00,2.199953E-01,0.000000E+00,3.601135E+03,0.000000E+00,2.207202E-01,0.000000E+00,1.026357E+04,0.000000E+00,6.290732E-01,0.000000E+00,3.589309E+03,0.000000E+00,2.199953E-01,0.000000E+00,3.601135E+03,0.000000E+00,2.207202E-01,0.000000E+00 
22:15:00,3.589309E+03,0.000000E+00,2.199953E-01,0.000000E+00,3.601135E+03,0.000000E+00,2.207202E-01,0.000000E+00,1.026357E+04,0.000000E+00,6.290732E-01,0.000000E+00,3.589309E+03,0.000000E+00,2.199953E-01,0.000000E+00,3.601135E+03,0.000000E+00,2.207202E-01,0.000000E+00 
22:30:00,3.589309E+03,0.000000E+00,2.199953E-01,0.000000E+00,3.601135E+03,0.000000E+00,2.207202E-01,0.000000E+00,1.026357E+04,0.000000E+00,6.290732E-01,0.000000E+00,3.589309E+03,0.000000E+00,2.199953E-01,0.000000E+00,3.601135E+03,0.000000E+00,2.207202E-01,0.000000E+00 
22:45:00,3.589309E+03,0.000000E+00,2.199953E-01,0.000000E+00,3.601135E+03,0.000000E+00,2.207202E-01,0.000000E+00,1.026357E+04,0.000000E+00,6.290732E-01,0.000000E+00,3.589309E+03,0.000000E+00,2.199953E-01,0.000000E+00,3.601135E+03,0.000000E+00,2.207202E-01,0.000000E+00 
23:00:00,3.589309E+03,0.000000E+00,2.199953E-01,0.000000E+00,3.601135E+03,0.000000E+00,2.207202E-01,0.000000E+00,1.026357E+04,0.000000E+00,6.290732E-01,0.000000E+00,3.589309E+03,0.000000E+00,2.199953E-01,0.000000E+00,3.601135E+03,0.000000E+00,2.207202E-01,0.000000E+00 
23:15:00,3.589309E+03,0.000000E+00,2.199953E-01,0.000000E+00,3.601135E+03,0.000000E+00,2.207202E-01,0.000000E+00,1.026357E+04,0.000000E+00,6.290732E-01,0.000000E+00,3.589309E+03,0.000000E+00,2.199953E-01,0.000000E+00,3.601135E+03,0.000000E+00,2.207202E-01,0.000000E+00 
23:30:00,3.589309E+03,0.000000E+00,2.199953E-01,0.000000E+00,3.601135E+03,0.000000E+00,2.207202E-01,0.000000E+00,1.026357E+04,0.000000E+00,6.290732E-01,0.000000E+00,3.589309E+03,0.000000E+00,2.199953E-01,0.000000E+00,3.601135E+03,0.000000E+00,2.207202E-01,0.000000E+00 
23:45:00,3.589309E+03,0.000000E+00,2.199953E-01,0.000000E+00,3.601135E+03,0.000000E+00,2.207202E-01,0.000000E+00,1.026357E+04,0.000000E+00,6.290732E-01,0.000000E+00,3.589309E+03,0.000000E+00,2.199953E-01,0.000000E+00,3.601135E+03,0.000000E+00,2.207202E-01,0.000000E+00 
24:00:00,3.589309E+03,0.000000E+00,2.199953E-01,0.000000E+00,3.601135E+03,0.000000E+00,2.207202E-01,0.000000E+00,1.026357E+04,0.000000E+00,6.290732E-01,0.000000E+00,3.589309E+03,0.000000E+00,2.199953E-01,0.000000E+00,3.601135E+03,0.000000E+00,2.207202E-01,0.000000E+00 
Peak,3.589309E+03,0.000000E+00,2.199953E-01,0.000000E+00,3.601135E+03,0.000000E+00,2.207202E-01,0.000000E+00,1.026357E+04,0.000000E+00,6.290732E-01,0.000000E+00,3.589309E+03,0.000000E+00,2.199953E-01,0.000000E+00,3.601135E+03,2.336566E+02,2.207202E-01,1.635205E-02 

Peak Vol Flow (m3/s),,,1.827169E-01,0.000000E+00,,,1.833189E-01,0.000000E+00,,,5.224760E-01,0.000000E+00,,,1.827169E-01,0.000000E+00,,,1.833189E-01,1.358118E-02 
