Time,THERMAL ZONE 1:SAN FRANCISCO INTL AP ANN HTG 99.6% CONDNS DB:Des Heat Load [W],THERMAL ZONE 1:SAN FRANCISCO INTL AP ANN CLG .4% CONDNS DB=>MWB:Des Sens Cool Load [W],THERMAL ZONE 1:SAN FRANCISCO INTL AP ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],THERMAL ZONE 1:SAN FRANCISCO INTL AP ANN CLG .4% CONDNS DB=>MWB:Des Cool Mass Flow [kg/s],THERMAL ZONE 5:SAN FRANCISCO INTL AP ANN HTG 99.6% CONDNS DB:Des Heat Load [W],THERMAL ZONE 5::Des Sens Cool Load [W],THERMAL ZONE 5:SAN FRANCISCO INTL AP ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],THERMAL ZONE 5::Des Cool Mass Flow [kg/s],THERMAL ZONE 3:SAN FRANCISCO INTL AP ANN HTG 99.6% CONDNS DB:Des Heat Load [W],THERMAL ZONE 3:SAN FRANCISCO INTL AP ANN CLG .4% CONDNS DB=>MWB:Des Sens Cool Load [W],THERMAL ZONE 3:SAN FRANCISCO INTL AP ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],THERMAL ZONE 3:SAN FRANCISCO INTL AP ANN CLG .4% CONDNS DB=>MWB:Des Cool Mass Flow [kg/s],THERMAL ZONE 2:SAN FRANCISCO INTL AP ANN HTG 99.6% CONDNS DB:Des Heat Load [W],THERMAL ZONE 2::Des Sens Cool Load [W],THERMAL ZONE 2:SAN FRANCISCO INTL AP ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],THERMAL ZONE 2::Des Cool Mass Flow [kg/s],THERMAL ZONE 4:SAN FRANCISCO INTL AP ANN HTG 99.6% CONDNS DB:Des Heat Load [W],THERMAL ZONE 4:SAN FRANCISCO INTL AP ANN CLG .4% CONDNS DB=>MWB:Des Sens Cool Load [W],THERMAL ZONE 4:SAN FRANCISCO INTL AP ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],THERMAL ZONE 4:SAN FRANCISCO INTL AP ANN CLG .4% CONDNS DB=>MWB:Des Cool Mass Flow [kg/s] 
17:45:00,1.761434E+03,0.000000E+00,1.079615E-01,0.000000E+00,1.762806E+03,0.000000E+00,1.080456E-01,0.000000E+00,1.761434E+03,0.000000E+00,1.079615E-01,0.000000E+00,2.836499E+03,0.000000E+00,1.738543E-01,0.000000E+00,1.762806E+03,1.182531E+03,1.080456E-01,8.275721E-02 
18:00:00,1.761434E+03,0.000000E+00,1.079615E-01,0.000000E+00,1.762806E+03,0.000000E+00,1.080456E-01,0.000000E+00,1.761434E+03,0.000000E+00,1.079615E-01,0.000000E+00,2.836499E+03,0.000000E+00,1.738543E-01,0.000000E+00,1.762806E+03,1.104934E+03,1.080456E-01,7.732697E-02 
18:15:00,1.761434E+03,0.000000E+00,1.079615E-01,0.000000E+00,1.762806E+03,0.000000E+00,1.080456E-01,0.000000E+00,1.761434E+03,0.000000E+00,1.079615E-01,0.000000E+00,2.836499E+03,0.000000E+00,1.738543E-01,0.000000E+00,1.762806E+03,9.794753E+02,1.080456E-01,6.854715E-02 
18:30:00,1.761434E+03,0.000000E+00,1.079615E-01,0.000000E+00,1.762806E+03,0.000000E+00,1.080456E-01,0.000000E+00,1.761434E+03,0.000000E+00,1.079615E-01,0.000000E+00,2.836499E+03,0.000000E+00,1.738543E-01,0.000000E+00,1.762806E+03,8.051651E+02,1.080456E-01,5.634843E-02 
18:45:00,1.761434E+03,0.000000E+00,1.079615E-01,0.000000E+00,1.762806E+03,0.000000E+00,1.080456E-01,0.000000E+00,1.761434E+03,0.000000E+00,1.079615E-01,0.000000E+00,2.836499E+03,0.000000E+00,1.738543E-01,0.000000E+00,1.762806E+03,6.004083E+02,1.080456E-01,4.201885E-02 
19:00:00,1.761434E+03,0.000000E+00,1.079615E-01,0.000000E+00,1.762806E+03,0.000000E+00,1.080456E-01,0.000000E+00,1.761434E+03,0.000000E+00,1.079615E-01,0.000000E+00,2.836499E+03,0.000000E+00,1.738543E-01,0.000000E+00,1.762806E+03,3.674213E+02,1.080456E-01,2.571356E-02 
19:15:00,1.761434E+03,0.000000E+00,1.079615E-01,0.000000E+00,1.762806E+03,0.000000E+00,1.080456E-01,0.000000E+00,1.761434E+03,0.000000E+00,1.079615E-01,0.000000E+00,2.836499E+03,0.000000E+00,1.738543E-01,0.000000E+00,1.762806E+03,1.851431E+02,1.080456E-01,1.295704E-02 
19:30:00,1.761434E+03,0.000000E+00,1.079615E-01,0.000000E+00,1.762806E+03,0.000000E+00,1.080456E-01,0.000000E+00,1.761434E+03,0.000000E+00,1.079615E-01,0.000000E+00,2.836499E+03,0.000000E+00,1.738543E-01,0.000000E+00,1.762806E+03,6.512050E+01,1.080456E-01,4.557390E-03 
19:45:00,1.761434E+03,0.000000E+00,1.079615E-01,0.000000E+00,1.762806E+03,0.000000E+00,1.080456E-01,0.000000E+00,1.761434E+03,0.000000E+00,1.079615E-01,0.000000E+00,2.836499E+03,0.000000E+00,1.738543E-01,0.000000E+00,1.762806E+03,0.000000E+00,1.080456E-01,0.000000E+00 
20:00:00,1.761434E+03,0.000000E+00,1.079615E-01,0.000000E+00,1.762806E+03,0.000000E+00,1.080456E-01,0.000000E+00,1.761434E+03,0.000000E+00,1.079615E-01,0.000000E+00,2.836499E+03,0.000000E+00,1.738543E-01,0.000000E+00,1.762806E+03,0.000000E+00,1.080456E-01,0.000000E+00 
20:15:00,1.761434E+03,0.000000E+00,1.079615E-01,0.000000E+00,1.762806E+03,0.000000E+00,1.080456E-01,0.000000E+00,1.761434E+03,0.000000E+00,1.079615E-01,0.000000E+00,2.836499E+03,0.000000E+00,1.738543E-01,0.000000E+00,1.762806E+03,0.000000E+00,1.080456E-01,0.000000E+00 
20:30:00,1.761434E+03,0.000000E+00,1.079615E-01,0.000000E+00,1.762806E+03,0.000000E+00,1.080456E-01,0.000000E+00,1.761434E+03,0.000000E+00,1.079615E-01,0.000000E+00,2.836499E+03,0.000000E+00,1.738543E-01,0.000000E+00,1.762806E+03,0.000000E+00,1.080456E-01,0.000000E+00 
20:45:00,1.761434E+03,0.000000E+00,1.079615E-01,0.000000E+00,1.762806E+03,0.000000E+00,1.080456E-01,0.000000E+00,1.761434E+03,0.000000E+00,1.079615E-01,0.000000E+00,2.836499E+03,0.000000E+00,1.738543E-01,0.000000E+00,1.762806E+03,0.000000E+00,1.080456E-01,0.000000E+00 
21:00:00,1.761434E+03,0.000000E+00,1.079615E-01,0.000000E+00,1.762806E+03,0.000000E+00,1.080456E-01,0.000000E+00,1.761434E+03,0.000000E+00,1.079615E-01,0.000000E+00,2.836499E+03,0.000000E+00,1.738543E-01,0.000000E+00,1.762806E+03,0.000000E+00,1.080456E-01,0.000000E+00 
21:15:00,1.761434E+03,0.000000E+00,1.079615E-01,0.000000E+00,1.762806E+03,0.000000E+00,1.080456E-01,0.000000E+00,1.761434E+03,0.000000E+00,1.079615E-01,0.000000E+00,2.836499E+03,0.000000E+00,1.738543E-01,0.000000E+00,1.762806E+03,0.000000E+00,1.080456E-01,0.000000E+00 
21:30:00,1.761434E+03,0.000000E+00,1.079615E-01,0.000000E+00,1.762806E+03,0.000000E+00,1.080456E-01,0.000000E+00,1.761434E+03,0.000000E+00,1.079615E-01,0.000000E+00,2.836499E+03,0.000000E+00,1.738543E-01,0.000000E+00,1.762806E+03,0.000000E+00,1.080456E-01,0.000000E+00 
21:45:00,1.761434E+03,0.000000E+00,1.079615E-01,0.000000E+00,1.762806E+03,0.000000E+00,1.080456E-01,0.000000E+00,1.761434E+03,0.000000E+00,1.079615E-01,0.000000E+00,2.836499E+03,0.000000E+00,1.738543E-01,0.000000E+00,1.762806E+03,0.000000E+00,1.080456E-01,0.000000E+00 
22:00:00,1.761434E+03,0.000000E+00,1.079615E-01,0.000000E+00,1.762806E+03,0.000000E+00,1.080456E-01,0.000000E+00,1.761434E+03,0.000000E+00,1.079615E-01,0.000000E+00,2.836499E+03,0.000000E+00,1.738543E-01,0.000000E+00,1.762806E+03,0.000000E+00,1.080456E-01,0.000000E+00 
22:15:00,1.761434E+03,0.000000E+00,1.079615E-01,0.000000E+00,1.762806E+03,0.000000E+00,1.080456E-01,0.000000E+00,1.761434E+03,0.000000E+00,1.079615E-01,0.000000E+00,2.836499E+03,0.000000E+00,1.738543E-01,0.000000E+00,1.762806E+03,0.000000E+00,1.080456E-01,0.000000E+00 
22:30:00,1.761434E+03,0.000000E+00,1.079615E-01,0.000000E+00,1.762806E+03,0.000000E+00,1.080456E-01,0.000000E+00,1.761434E+03,0.000000E+00,1.079615E-01,0.000000E+00,2.836499E+03,0.000000E+00,1.738543E-01,0.000000E+00,1.762806E+03,0.000000E+00,1.080456E-01,0.000000E+00 
22:45:00,1.761434E+03,0.000000E+00,1.079615E-01,0.000000E+00,1.762806E+03,0.000000E+00,1.080456E-01,0.000000E+00,1.761434E+03,0.000000E+00,1.079615E-01,0.000000E+00,2.836499E+03,0.000000E+00,1.738543E-01,0.000000E+00,1.762806E+03,0.000000E+00,1.080456E-01,0.000000E+00 
23:00:00,1.761434E+03,0.000000E+00,1.079615E-01,0.000000E+00,1.762806E+03,0.000000E+00,1.080456E-01,0.000000E+00,1.761434E+03,0.000000E+00,1.079615E-01,0.000000E+00,2.836499E+03,0.000000E+00,1.738543E-01,0.000000E+00,1.762806E+03,0.000000E+00,1.080456E-01,0.000000E+00 
23:15:00,1.761434E+03,0.000000E+00,1.079615E-01,0.000000E+00,1.762806E+03,0.000000E+00,1.080456E-01,0.000000E+00,1.761434E+03,0.000000E+00,1.079615E-01,0.000000E+00,2.836499E+03,0.000000E+00,1.738543E-01,0.000000E+00,1.762806E+03,0.000000E+00,1.080456E-01,0.000000E+00 
23:30:00,1.761434E+03,0.000000E+00,1.079615E-01,0.000000E+00,1.762806E+03,0.000000E+00,1.080456E-01,0.000000E+00,1.761434E+03,0.000000E+00,1.079615E-01,0.000000E+00,2.836499E+03,0.000000E+00,1.738543E-01,0.000000E+00,1.762806E+03,0.000000E+00,1.080456E-01,0.000000E+00 
23:45:00,1.761434E+03,0.000000E+00,1.079615E-01,0.000000E+00,1.762806E+03,0.000000E+00,1.080456E-01,0.000000E+00,1.761434E+03,0.000000E+00,1.079615E-01,0.000000E+00,2.836499E+03,0.000000E+00,1.738543E-01,0.000000E+00,1.762806E+03,0.000000E+00,1.080456E-01,0.000000E+00 
24:00:00,1.761434E+03,0.000000E+00,1.079615E-01,0.000000E+00,1.762806E+03,0.000000E+00,1.080456E-01,0.000000E+00,1.761434E+03,0.000000E+00,1.079615E-01,0.000000E+00,2.836499E+03,0.000000E+00,1.738543E-01,0.000000E+00,1.762806E+03,0.000000E+00,1.080456E-01,0.000000E+00 
Peak,1.761434E+03,5.642670E+02,1.079615E-01,3.948923E-02,1.762806E+03,0.000000E+00,1.080456E-01,0.000000E+00,1.761434E+03,5.765866E+02,1.079615E-01,4.035130E-02,2.836499E+03,0.000000E+00,1.738543E-01,0.000000E+00,1.762806E+03,1.216685E+03,1.080456E-01,8.514698E-02 

Peak Vol Flow (m3/s),,,8.966732E-02,3.279773E-02,,,8.973718E-02,0.000000E+00,,,8.966732E-02,3.351372E-02,,,1.443944E-01,0.000000E+00,,,8.973718E-02,7.071872E-02 
