Time,THERMAL ZONE 15:NASHVILLE INTERNATIONAL AP ANN HTG 99.6% CONDNS DB:Des Heat Load [W],THERMAL ZONE 15:NASHVILLE INTERNATIONAL AP ANN CLG .4% CONDNS DB=>MWB:Des Sens Cool Load [W],THERMAL ZONE 15:NASHVILLE INTERNATIONAL AP ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],THERMAL ZONE 15:NASHVILLE INTERNATIONAL AP ANN CLG .4% CONDNS DB=>MWB:Des Cool Mass Flow [kg/s],THERMAL ZONE 14:NASHVILLE INTERNATIONAL AP ANN HTG 99.6% CONDNS DB:Des Heat Load [W],THERMAL ZONE 14:NASHVILLE INTERNATIONAL AP ANN CLG .4% CONDNS DB=>MWB:Des Sens Cool Load [W],THERMAL ZONE 14:NASHVILLE INTERNATIONAL AP ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],THERMAL ZONE 14:NASHVILLE INTERNATIONAL AP ANN CLG .4% CONDNS DB=>MWB:Des Cool Mass Flow [kg/s],THERMAL ZONE 2:NASHVILLE INTERNATIONAL AP ANN HTG 99.6% CONDNS DB:Des Heat Load [W],THERMAL ZONE 2:NASHVILLE INTERNATIONAL AP ANN CLG .4% CONDNS DB=>MWB:Des Sens Cool Load [W],THERMAL ZONE 2:NASHVILLE INTERNATIONAL AP ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],THERMAL ZONE 2:NASHVILLE INTERNATIONAL AP ANN CLG .4% CONDNS DB=>MWB:Des Cool Mass Flow [kg/s],THERMAL ZONE 9:NASHVILLE INTERNATIONAL AP ANN HTG 99.6% CONDNS DB:Des Heat Load [W],THERMAL ZONE 9:NASHVILLE INTERNATIONAL AP ANN CLG .4% CONDNS DB=>MWB:Des Sens Cool Load [W],THERMAL ZONE 9:NASHVILLE INTERNATIONAL AP ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],THERMAL ZONE 9:NASHVILLE INTERNATIONAL AP ANN CLG .4% CONDNS DB=>MWB:Des Cool Mass Flow [kg/s],THERMAL ZONE 7:NASHVILLE INTERNATIONAL AP ANN HTG 99.6% CONDNS DB:Des Heat Load [W],THERMAL ZONE 7:NASHVILLE INTERNATIONAL AP ANN CLG .4% CONDNS DB=>MWB:Des Sens Cool Load [W],THERMAL ZONE 7:NASHVILLE INTERNATIONAL AP ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],THERMAL ZONE 7:NASHVILLE INTERNATIONAL AP ANN CLG .4% CONDNS DB=>MWB:Des Cool Mass Flow [kg/s],THERMAL ZONE 3:NASHVILLE INTERNATIONAL AP ANN HTG 99.6% CONDNS DB:Des Heat Load [W],THERMAL ZONE 3:NASHVILLE INTERNATIONAL AP ANN CLG .4% CONDNS DB=>MWB:Des Sens Cool Load [W],THERMAL ZONE 3:NASHVILLE INTERNATIONAL AP ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],THERMAL ZONE 3:NASHVILLE INTERNATIONAL AP ANN CLG .4% CONDNS DB=>MWB:Des Cool Mass Flow [kg/s],THERMAL ZONE 11:NASHVILLE INTERNATIONAL AP ANN HTG 99.6% CONDNS DB:Des Heat Load [W],THERMAL ZONE 11:NASHVILLE INTERNATIONAL AP ANN CLG .4% CONDNS DB=>MWB:Des Sens Cool Load [W],THERMAL ZONE 11:NASHVILLE INTERNATIONAL AP ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],THERMAL ZONE 11:NASHVILLE INTERNATIONAL AP ANN CLG .4% CONDNS DB=>MWB:Des Cool Mass Flow [kg/s],THERMAL ZONE 12:NASHVILLE INTERNATIONAL AP ANN HTG 99.6% CONDNS DB:Des Heat Load [W],THERMAL ZONE 12:NASHVILLE INTERNATIONAL AP ANN CLG .4% CONDNS DB=>MWB:Des Sens Cool Load [W],THERMAL ZONE 12:NASHVILLE INTERNATIONAL AP ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],THERMAL ZONE 12:NASHVILLE INTERNATIONAL AP ANN CLG .4% CONDNS DB=>MWB:Des Cool Mass Flow [kg/s],THERMAL ZONE 10:NASHVILLE INTERNATIONAL AP ANN HTG 99.6% CONDNS DB:Des Heat Load [W],THERMAL ZONE 10:NASHVILLE INTERNATIONAL AP ANN CLG .4% CONDNS DB=>MWB:Des Sens Cool Load [W],THERMAL ZONE 10:NASHVILLE INTERNATIONAL AP ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],THERMAL ZONE 10:NASHVILLE INTERNATIONAL AP ANN CLG .4% CONDNS DB=>MWB:Des Cool Mass Flow [kg/s],THERMAL ZONE 4:NASHVILLE INTERNATIONAL AP ANN HTG 99.6% CONDNS DB:Des Heat Load [W],THERMAL ZONE 4:NASHVILLE INTERNATIONAL AP ANN CLG .4% CONDNS DB=>MWB:Des Sens Cool Load [W],THERMAL ZONE 4:NASHVILLE INTERNATIONAL AP ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],THERMAL ZONE 4:NASHVILLE INTERNATIONAL AP ANN CLG .4% CONDNS DB=>MWB:Des Cool Mass Flow [kg/s],THERMAL ZONE 6:NASHVILLE INTERNATIONAL AP ANN HTG 99.6% CONDNS DB:Des Heat Load [W],THERMAL ZONE 6:NASHVILLE INTERNATIONAL AP ANN CLG .4% CONDNS DB=>MWB:Des Sens Cool Load [W],THERMAL ZONE 6:NASHVILLE INTERNATIONAL AP ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],THERMAL ZONE 6:NASHVILLE INTERNATIONAL AP ANN CLG .4% CONDNS DB=>MWB:Des Cool Mass Flow [kg/s],THERMAL ZONE 1:NASHVILLE INTERNATIONAL AP ANN HTG 99.6% CONDNS DB:Des Heat Load [W],THERMAL ZONE 1:NASHVILLE INTERNATIONAL AP ANN CLG .4% CONDNS DB=>MWB:Des Sens Cool Load [W],THERMAL ZONE 1:NASHVILLE INTERNATIONAL AP ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],THERMAL ZONE 1:NASHVILLE INTERNATIONAL AP ANN CLG .4% CONDNS DB=>MWB:Des Cool Mass Flow [kg/s],THERMAL ZONE 5:NASHVILLE INTERNATIONAL AP ANN HTG 99.6% CONDNS DB:Des Heat Load [W],THERMAL ZONE 5:NASHVILLE INTERNATIONAL AP ANN CLG .4% CONDNS DB=>MWB:Des Sens Cool Load [W],THERMAL ZONE 5:NASHVILLE INTERNATIONAL AP ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],THERMAL ZONE 5:NASHVILLE INTERNATIONAL AP ANN CLG .4% CONDNS DB=>MWB:Des Cool Mass Flow [kg/s],THERMAL ZONE 8:NASHVILLE INTERNATIONAL AP ANN HTG 99.6% CONDNS DB:Des Heat Load [W],THERMAL ZONE 8:NASHVILLE INTERNATIONAL AP ANN CLG .4% CONDNS DB=>MWB:Des Sens Cool Load [W],THERMAL ZONE 8:NASHVILLE INTERNATIONAL AP ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],THERMAL ZONE 8:NASHVILLE INTERNATIONAL AP ANN CLG .4% CONDNS DB=>MWB:Des Cool Mass Flow [kg/s],THERMAL ZONE 13:NASHVILLE INTERNATIONAL AP ANN HTG 99.6% CONDNS DB:Des Heat Load [W],THERMAL ZONE 13:NASHVILLE INTERNATIONAL AP ANN CLG .4% CONDNS DB=>MWB:Des Sens Cool Load [W],THERMAL ZONE 13:NASHVILLE INTERNATIONAL AP ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],THERMAL ZONE 13:NASHVILLE INTERNATIONAL AP ANN CLG .4% CONDNS DB=>MWB:Des Cool Mass Flow [kg/s] 
16:00:00,2.770140E+03,2.238357E+03,1.697631E-01,1.566891E-01,1.608600E+03,3.188906E+03,9.858708E-02,2.232281E-01,1.339059E+03,1.641527E+03,8.207342E-02,1.149050E-01,2.375699E+03,2.992049E+03,1.455978E-01,2.094351E-01,2.515622E+03,4.036272E+03,1.541732E-01,2.825326E-01,2.769642E+03,4.861343E+03,1.697326E-01,3.402982E-01,2.769642E+03,2.751521E+03,1.697326E-01,1.926084E-01,2.507999E+03,1.781684E+03,1.537060E-01,1.247139E-01,2.515622E+03,1.471879E+03,1.541732E-01,1.030313E-01,7.730714E+02,2.855650E+03,4.738297E-02,1.998900E-01,2.393061E+03,2.096923E+03,1.466618E-01,1.467827E-01,2.748703E+03,3.079584E+03,1.684494E-01,2.155704E-01,2.515801E+03,1.294591E+03,1.541842E-01,9.062264E-02,2.392648E+03,4.749897E+03,1.466365E-01,3.324839E-01,2.392648E+03,2.684896E+03,1.466365E-01,1.879372E-01 
16:15:00,2.770132E+03,2.239074E+03,1.697626E-01,1.567392E-01,1.608589E+03,3.201634E+03,9.858644E-02,2.241188E-01,1.339058E+03,1.642458E+03,8.207331E-02,1.149700E-01,2.375693E+03,2.890944E+03,1.455973E-01,2.023581E-01,2.515620E+03,4.074917E+03,1.541731E-01,2.852366E-01,2.769633E+03,4.956335E+03,1.697321E-01,3.469466E-01,2.769633E+03,2.706977E+03,1.697321E-01,1.894903E-01,2.507997E+03,1.688228E+03,1.537059E-01,1.181726E-01,2.515620E+03,1.434951E+03,1.541731E-01,1.004463E-01,7.730656E+02,2.861441E+03,4.738261E-02,2.002952E-01,2.393054E+03,2.094835E+03,1.466614E-01,1.466365E-01,2.748695E+03,2.979406E+03,1.684489E-01,2.085580E-01,2.515799E+03,1.291152E+03,1.541841E-01,9.038180E-02,2.392641E+03,4.846612E+03,1.466361E-01,3.392527E-01,2.392641E+03,2.633202E+03,1.466361E-01,1.843187E-01 
16:30:00,2.770124E+03,2.248286E+03,1.697621E-01,1.573840E-01,1.608579E+03,3.212572E+03,9.858583E-02,2.248844E-01,1.339056E+03,1.641415E+03,8.207321E-02,1.148968E-01,2.375686E+03,2.801089E+03,1.455969E-01,1.960687E-01,2.515617E+03,4.075149E+03,1.541729E-01,2.852519E-01,2.769626E+03,5.020205E+03,1.697316E-01,3.514164E-01,2.769626E+03,2.658626E+03,1.697316E-01,1.861057E-01,2.507995E+03,1.608472E+03,1.537058E-01,1.125903E-01,2.515617E+03,1.394385E+03,1.541729E-01,9.760665E-02,7.730600E+02,2.865571E+03,4.738227E-02,2.005842E-01,2.393047E+03,2.101540E+03,1.466610E-01,1.471058E-01,2.748687E+03,2.890526E+03,1.684484E-01,2.023366E-01,2.515797E+03,1.298408E+03,1.541839E-01,9.088978E-02,2.392634E+03,4.912031E+03,1.466357E-01,3.438310E-01,2.392634E+03,2.577773E+03,1.466357E-01,1.804388E-01 
16:45:00,2.770116E+03,2.269980E+03,1.697617E-01,1.589028E-01,1.608569E+03,3.221748E+03,9.858524E-02,2.255265E-01,1.339054E+03,1.638555E+03,8.207311E-02,1.146964E-01,2.375680E+03,2.721151E+03,1.455966E-01,1.904735E-01,2.515615E+03,4.037572E+03,1.541728E-01,2.826207E-01,2.769618E+03,5.051953E+03,1.697311E-01,3.536378E-01,2.769618E+03,2.606583E+03,1.697311E-01,1.824626E-01,2.507993E+03,1.537929E+03,1.537056E-01,1.076528E-01,2.515615E+03,1.350558E+03,1.541728E-01,9.453872E-02,7.730546E+02,2.868132E+03,4.738194E-02,2.007634E-01,2.393041E+03,2.121020E+03,1.466606E-01,1.484696E-01,2.748679E+03,2.811863E+03,1.684479E-01,1.968306E-01,2.515795E+03,1.319198E+03,1.541838E-01,9.234533E-02,2.392628E+03,4.945275E+03,1.466353E-01,3.461571E-01,2.392628E+03,2.518880E+03,1.466353E-01,1.763164E-01 
17:00:00,2.770109E+03,2.303702E+03,1.697612E-01,1.612636E-01,1.608560E+03,3.229197E+03,9.858467E-02,2.260478E-01,1.339053E+03,1.634086E+03,8.207302E-02,1.143834E-01,2.375674E+03,2.645768E+03,1.455962E-01,1.851972E-01,2.515613E+03,3.962266E+03,1.541727E-01,2.773486E-01,2.769611E+03,5.050767E+03,1.697307E-01,3.535538E-01,2.769611E+03,2.551175E+03,1.697307E-01,1.785841E-01,2.507991E+03,1.473551E+03,1.537055E-01,1.031466E-01,2.515613E+03,1.304070E+03,1.541727E-01,9.128444E-02,7.730494E+02,2.869215E+03,4.738162E-02,2.008391E-01,2.393035E+03,2.152627E+03,1.466602E-01,1.506823E-01,2.748672E+03,2.738389E+03,1.684475E-01,1.916877E-01,2.515793E+03,1.351107E+03,1.541837E-01,9.457939E-02,2.392622E+03,4.945883E+03,1.466349E-01,3.461989E-01,2.392622E+03,2.456988E+03,1.466349E-01,1.719842E-01 
17:15:00,2.770102E+03,2.342649E+03,1.697608E-01,1.639903E-01,1.608551E+03,3.234931E+03,9.858413E-02,2.264491E-01,1.339051E+03,1.628186E+03,8.207293E-02,1.139702E-01,2.375668E+03,2.571274E+03,1.455958E-01,1.799831E-01,2.515611E+03,3.847254E+03,1.541726E-01,2.692973E-01,2.769604E+03,5.014362E+03,1.697303E-01,3.510046E-01,2.769604E+03,2.492666E+03,1.697303E-01,1.744884E-01,2.507989E+03,1.410770E+03,1.537054E-01,9.875222E-02,2.515611E+03,1.255357E+03,1.541726E-01,8.787448E-02,7.730442E+02,2.868885E+03,4.738130E-02,2.008159E-01,2.393029E+03,2.189245E+03,1.466599E-01,1.532458E-01,2.748665E+03,2.666505E+03,1.684471E-01,1.866562E-01,2.515791E+03,1.384708E+03,1.541836E-01,9.693202E-02,2.392616E+03,4.911437E+03,1.466345E-01,3.437870E-01,2.392616E+03,2.392415E+03,1.466345E-01,1.674642E-01 
17:30:00,2.770096E+03,2.379238E+03,1.697604E-01,1.665519E-01,1.608543E+03,3.238878E+03,9.858360E-02,2.267252E-01,1.339050E+03,1.620877E+03,8.207284E-02,1.134584E-01,2.375662E+03,2.497233E+03,1.455955E-01,1.748006E-01,2.515610E+03,3.696830E+03,1.541725E-01,2.587673E-01,2.769598E+03,4.944917E+03,1.697299E-01,3.461426E-01,2.769598E+03,2.432244E+03,1.697299E-01,1.702588E-01,2.507987E+03,1.349376E+03,1.537053E-01,9.445490E-02,2.515610E+03,1.205807E+03,1.541725E-01,8.440593E-02,7.730393E+02,2.867114E+03,4.738100E-02,2.006918E-01,2.393024E+03,2.223307E+03,1.466595E-01,1.556303E-01,2.748659E+03,2.595460E+03,1.684467E-01,1.816832E-01,2.515789E+03,1.412817E+03,1.541835E-01,9.890021E-02,2.392611E+03,4.844492E+03,1.466342E-01,3.391003E-01,2.392611E+03,2.326514E+03,1.466342E-01,1.628513E-01 
17:45:00,2.770089E+03,2.404661E+03,1.697600E-01,1.683316E-01,1.608535E+03,3.240929E+03,9.858310E-02,2.268687E-01,1.339049E+03,1.612083E+03,8.207276E-02,1.128427E-01,2.375657E+03,2.422654E+03,1.455952E-01,1.695804E-01,2.515608E+03,3.506601E+03,1.541724E-01,2.454513E-01,2.769591E+03,4.838828E+03,1.697295E-01,3.387158E-01,2.769591E+03,2.369959E+03,1.697295E-01,1.658988E-01,2.507985E+03,1.288191E+03,1.537052E-01,9.017205E-02,2.515608E+03,1.155520E+03,1.541724E-01,8.088584E-02,7.730345E+02,2.863840E+03,4.738071E-02,2.004626E-01,2.393018E+03,2.245997E+03,1.466592E-01,1.572186E-01,2.748653E+03,2.524120E+03,1.684463E-01,1.766895E-01,2.515787E+03,1.426886E+03,1.541834E-01,9.988519E-02,2.392605E+03,4.740864E+03,1.466339E-01,3.318461E-01,2.392605E+03,2.259264E+03,1.466339E-01,1.581439E-01 
18:00:00,2.770083E+03,2.408266E+03,1.697597E-01,1.685837E-01,1.608527E+03,3.240862E+03,9.858261E-02,2.268639E-01,1.339047E+03,1.601558E+03,8.207268E-02,1.121058E-01,2.375652E+03,2.345891E+03,1.455948E-01,1.642072E-01,2.515606E+03,3.261545E+03,1.541723E-01,2.282976E-01,2.769585E+03,4.683162E+03,1.697291E-01,3.278186E-01,2.769585E+03,2.304809E+03,1.697291E-01,1.613383E-01,2.507984E+03,1.225982E+03,1.537051E-01,8.581758E-02,2.515606E+03,1.103551E+03,1.541723E-01,7.724799E-02,7.730298E+02,2.858889E+03,4.738042E-02,2.001159E-01,2.393013E+03,2.246492E+03,1.466589E-01,1.572530E-01,2.748647E+03,2.450808E+03,1.684459E-01,1.715577E-01,2.515786E+03,1.418906E+03,1.541833E-01,9.932627E-02,2.392600E+03,4.586056E+03,1.466336E-01,3.210095E-01,2.392600E+03,2.189516E+03,1.466336E-01,1.532618E-01 
18:15:00,3.034458E+03,2.384334E+03,1.859614E-01,1.669079E-01,1.858815E+03,3.238037E+03,1.139222E-01,2.266660E-01,1.339046E+03,1.588760E+03,8.207261E-02,1.112098E-01,2.539953E+03,2.266279E+03,1.556643E-01,1.586347E-01,2.679772E+03,2.968570E+03,1.642334E-01,2.077896E-01,3.033959E+03,4.478224E+03,1.859308E-01,3.134723E-01,3.033959E+03,2.236314E+03,1.859308E-01,1.565436E-01,2.672149E+03,1.162260E+03,1.637662E-01,8.135710E-02,2.679772E+03,1.049880E+03,1.642334E-01,7.349103E-02,7.730253E+02,2.851823E+03,4.738014E-02,1.996213E-01,2.557315E+03,2.219622E+03,1.567283E-01,1.553717E-01,3.013021E+03,2.374587E+03,1.846476E-01,1.662223E-01,2.679951E+03,1.384718E+03,1.642444E-01,9.693257E-02,2.556902E+03,4.381296E+03,1.567030E-01,3.066763E-01,2.556902E+03,2.116920E+03,1.567030E-01,1.481802E-01 
18:30:00,3.298923E+03,2.330693E+03,2.021665E-01,1.631523E-01,2.109313E+03,3.231881E+03,1.292731E-01,2.262350E-01,1.339045E+03,1.573080E+03,8.207254E-02,1.101121E-01,2.704304E+03,2.183968E+03,1.657359E-01,1.528731E-01,2.843984E+03,2.640602E+03,1.742965E-01,1.848322E-01,3.298425E+03,4.229102E+03,2.021360E-01,2.960332E-01,3.298425E+03,2.164701E+03,2.021360E-01,1.515307E-01,2.836361E+03,1.097258E+03,1.738293E-01,7.680702E-02,2.843984E+03,9.952281E+02,1.742965E-01,6.966544E-02,7.730209E+02,2.842129E+03,4.737987E-02,1.989427E-01,2.721666E+03,2.163721E+03,1.667999E-01,1.514581E-01,3.277487E+03,2.295409E+03,2.008528E-01,1.606799E-01,2.844163E+03,1.320770E+03,1.743075E-01,9.245536E-02,2.721253E+03,4.132439E+03,1.667746E-01,2.892564E-01,2.721253E+03,2.041783E+03,1.667746E-01,1.429208E-01 
18:45:00,3.563599E+03,2.242719E+03,2.183781E-01,1.569932E-01,2.359847E+03,3.221878E+03,1.446252E-01,2.255346E-01,1.339044E+03,1.554040E+03,8.207247E-02,1.087792E-01,2.868792E+03,2.098816E+03,1.758127E-01,1.469127E-01,3.008337E+03,2.282290E+03,1.843650E-01,1.597511E-01,3.563101E+03,3.929731E+03,2.183476E-01,2.750768E-01,3.563101E+03,2.089848E+03,2.183476E-01,1.462909E-01,3.000715E+03,1.031664E+03,1.838978E-01,7.221548E-02,3.008337E+03,9.403825E+02,1.843650E-01,6.582630E-02,7.730168E+02,2.829360E+03,4.737962E-02,1.980488E-01,2.886153E+03,2.073876E+03,1.768768E-01,1.451684E-01,3.542162E+03,2.213041E+03,2.170644E-01,1.549141E-01,3.008517E+03,1.224071E+03,1.843760E-01,8.568556E-02,2.885740E+03,3.831704E+03,1.768515E-01,2.682055E-01,2.885740E+03,1.964004E+03,1.768515E-01,1.374765E-01 
19:00:00,3.828441E+03,2.132214E+03,2.345930E-01,1.492568E-01,2.610520E+03,3.207443E+03,1.599845E-01,2.245240E-01,1.339044E+03,1.531825E+03,8.207247E-02,1.072240E-01,3.033395E+03,2.012126E+03,1.858931E-01,1.408446E-01,3.172811E+03,1.950090E+03,1.944369E-01,1.364978E-01,3.827943E+03,3.613962E+03,2.345624E-01,2.529725E-01,3.827943E+03,2.012949E+03,2.345624E-01,1.409079E-01,3.165188E+03,9.671917E+02,1.939698E-01,6.770254E-02,3.172811E+03,8.874056E+02,1.944369E-01,6.211801E-02,7.730136E+02,2.813008E+03,4.737942E-02,1.969041E-01,3.050757E+03,1.962977E+03,1.869570E-01,1.374050E-01,3.807004E+03,2.128572E+03,2.332793E-01,1.490013E-01,3.172990E+03,1.109569E+03,1.944479E-01,7.766958E-02,3.050344E+03,3.516086E+03,1.869317E-01,2.461126E-01,3.050344E+03,1.884916E+03,1.869317E-01,1.319405E-01 
19:15:00,3.828986E+03,2.016071E+03,2.346068E-01,1.411260E-01,2.610992E+03,3.188834E+03,1.600086E-01,2.232212E-01,1.339047E+03,1.504311E+03,8.207263E-02,1.052980E-01,3.033755E+03,1.928517E+03,1.859052E-01,1.349922E-01,3.173184E+03,1.663816E+03,1.944494E-01,1.164596E-01,3.828488E+03,3.313670E+03,2.345763E-01,2.319519E-01,3.828488E+03,1.938405E+03,2.345763E-01,1.356898E-01,3.165561E+03,9.083477E+02,1.939822E-01,6.358356E-02,3.173184E+03,8.375164E+02,1.944494E-01,5.862596E-02,7.730128E+02,2.792951E+03,4.737938E-02,1.955001E-01,3.051117E+03,1.848383E+03,1.869691E-01,1.293830E-01,3.807548E+03,2.046516E+03,2.332933E-01,1.432573E-01,3.173363E+03,9.970168E+02,1.944604E-01,6.979012E-02,3.050704E+03,3.218581E+03,1.869438E-01,2.252880E-01,3.050704E+03,1.808967E+03,1.869438E-01,1.266243E-01 
19:30:00,3.829486E+03,1.905829E+03,2.346190E-01,1.334086E-01,2.611328E+03,3.166509E+03,1.600250E-01,2.216583E-01,1.339054E+03,1.471857E+03,8.207309E-02,1.030261E-01,3.034100E+03,1.850637E+03,1.859163E-01,1.295408E-01,3.173548E+03,1.435558E+03,1.944612E-01,1.004826E-01,3.828988E+03,3.046513E+03,2.345885E-01,2.132513E-01,3.828988E+03,1.868715E+03,2.345885E-01,1.308116E-01,3.165925E+03,8.552274E+02,1.939941E-01,5.986536E-02,3.173548E+03,7.928081E+02,1.944612E-01,5.549646E-02,7.730163E+02,2.769741E+03,4.737959E-02,1.938754E-01,3.051463E+03,1.741363E+03,1.869802E-01,1.218915E-01,3.808047E+03,1.969482E+03,2.333055E-01,1.378650E-01,3.173728E+03,8.997316E+02,1.944722E-01,6.297969E-02,3.051050E+03,2.956220E+03,1.869549E-01,2.069237E-01,3.051050E+03,1.738640E+03,1.869549E-01,1.217016E-01 
19:45:00,3.829815E+03,1.814769E+03,2.346272E-01,1.270343E-01,2.611683E+03,3.141462E+03,1.600432E-01,2.199049E-01,1.339068E+03,1.435185E+03,8.207396E-02,1.004588E-01,3.034333E+03,1.780299E+03,1.859237E-01,1.246174E-01,3.173798E+03,1.278411E+03,1.944693E-01,8.948341E-02,3.829317E+03,2.836504E+03,2.345967E-01,1.985512E-01,3.829317E+03,1.805682E+03,2.345967E-01,1.263993E-01,3.166175E+03,8.089454E+02,1.940022E-01,5.662577E-02,3.173798E+03,7.539295E+02,1.944693E-01,5.277504E-02,7.730254E+02,2.744439E+03,4.738015E-02,1.921043E-01,3.051696E+03,1.655236E+03,1.869875E-01,1.158628E-01,3.808377E+03,1.899417E+03,2.333138E-01,1.329605E-01,3.173978E+03,8.277877E+02,1.944803E-01,5.794362E-02,3.051283E+03,2.754100E+03,1.869622E-01,1.927764E-01,3.051283E+03,1.675567E+03,1.869622E-01,1.172868E-01 
20:00:00,3.830015E+03,1.742823E+03,2.346346E-01,1.219983E-01,2.611947E+03,3.115147E+03,1.600567E-01,2.180628E-01,1.339090E+03,1.395099E+03,8.207526E-02,9.765248E-02,3.034472E+03,1.718500E+03,1.859289E-01,1.202919E-01,3.173952E+03,1.162329E+03,1.944753E-01,8.135884E-02,3.829517E+03,2.674707E+03,2.346041E-01,1.872265E-01,3.829517E+03,1.750324E+03,2.346041E-01,1.225244E-01,3.166329E+03,7.691635E+02,1.940082E-01,5.384116E-02,3.173952E+03,7.198964E+02,1.944753E-01,5.039281E-02,7.730405E+02,2.718528E+03,4.738107E-02,1.902905E-01,3.051835E+03,1.588802E+03,1.869928E-01,1.112128E-01,3.808577E+03,1.837506E+03,2.333213E-01,1.286270E-01,3.174131E+03,7.768789E+02,1.944863E-01,5.438025E-02,3.051422E+03,2.600643E+03,1.869675E-01,1.820358E-01,3.051422E+03,1.620556E+03,1.869675E-01,1.134363E-01 
20:15:00,3.830166E+03,1.682816E+03,2.346430E-01,1.177983E-01,2.612153E+03,3.088879E+03,1.600677E-01,2.162239E-01,1.339117E+03,1.355181E+03,8.207694E-02,9.485792E-02,3.034568E+03,1.662736E+03,1.859338E-01,1.163888E-01,3.174059E+03,1.073846E+03,1.944810E-01,7.516594E-02,3.829668E+03,2.542029E+03,2.346125E-01,1.779402E-01,3.829668E+03,1.700433E+03,2.346125E-01,1.190323E-01,3.166436E+03,7.329639E+02,1.940139E-01,5.130729E-02,3.174059E+03,6.899354E+02,1.944810E-01,4.829556E-02,7.730605E+02,2.693390E+03,4.738230E-02,1.885310E-01,3.051931E+03,1.533713E+03,1.869977E-01,1.073571E-01,3.808727E+03,1.781626E+03,2.333296E-01,1.247156E-01,3.174239E+03,7.360307E+02,1.944920E-01,5.152125E-02,3.051518E+03,2.474167E+03,1.869724E-01,1.731838E-01,3.051518E+03,1.571024E+03,1.869724E-01,1.099694E-01 
20:30:00,3.830297E+03,1.630644E+03,2.346512E-01,1.141467E-01,2.612321E+03,3.063536E+03,1.600769E-01,2.144499E-01,1.339148E+03,1.316748E+03,8.207883E-02,9.216739E-02,3.034645E+03,1.611501E+03,1.859385E-01,1.128027E-01,3.174145E+03,1.001224E+03,1.944862E-01,7.008315E-02,3.829799E+03,2.428373E+03,2.346207E-01,1.699852E-01,3.829799E+03,1.654635E+03,2.346207E-01,1.158267E-01,3.166522E+03,7.014845E+02,1.940191E-01,4.910375E-02,3.174145E+03,6.613008E+02,1.944862E-01,4.629117E-02,7.730836E+02,2.669818E+03,4.738371E-02,1.868810E-01,3.052008E+03,1.485580E+03,1.870024E-01,1.039884E-01,3.808858E+03,1.730476E+03,2.333378E-01,1.211354E-01,3.174324E+03,6.997734E+02,1.944972E-01,4.898360E-02,3.051595E+03,2.364222E+03,1.869770E-01,1.654888E-01,3.051595E+03,1.525467E+03,1.869770E-01,1.067807E-01 
20:45:00,3.830410E+03,1.584268E+03,2.346582E-01,1.109008E-01,2.612461E+03,3.039463E+03,1.600848E-01,2.127649E-01,1.339180E+03,1.280719E+03,8.208081E-02,8.964523E-02,3.034711E+03,1.564056E+03,1.859426E-01,1.094819E-01,3.174216E+03,9.397960E+02,1.944906E-01,6.578383E-02,3.829912E+03,2.328387E+03,2.346277E-01,1.629870E-01,3.829912E+03,1.612233E+03,2.346277E-01,1.128587E-01,3.166593E+03,6.722255E+02,1.940235E-01,4.705576E-02,3.174216E+03,6.323603E+02,1.944906E-01,4.426524E-02,7.731078E+02,2.648049E+03,4.738520E-02,1.853574E-01,3.052074E+03,1.442527E+03,1.870064E-01,1.009751E-01,3.808971E+03,1.683149E+03,2.333448E-01,1.178227E-01,3.174395E+03,6.665558E+02,1.945016E-01,4.665850E-02,3.051661E+03,2.265973E+03,1.869811E-01,1.586122E-01,3.051661E+03,1.483179E+03,1.869811E-01,1.038209E-01 
